path	source_sha256	first_date	current_frontier	founding_source	old_rule	old_disposition	adjudicated_family	corrected_disposition	reason
legacy/root_oneoffs_2026-07-01/w_whole_gm_scan.py	98956fb38ebf02e0af2500335efe15ddbcbbca08ec695ca698b115287f80304f	2026-07-01T12:38:21-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	LEGACY_ROOT_ONEOFF	HISTORICAL_SUPERSEDED_NO_ACTION	Archived root one-off; no current control cites it as affirmative authority.
legacy/root_oneoffs_2026-07-01/whole_metric_time_selector.py	bb5893a7591941112689de123b3db2c3a370658f0badc93f3df9a50a123c8d2a	2026-07-01T12:38:21-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	LEGACY_ROOT_ONEOFF	HISTORICAL_SUPERSEDED_NO_ACTION	Archived root one-off; no current control cites it as affirmative authority.
legacy/root_oneoffs_2026-07-01/wint_solve2d.py	6f284bbf1b31f3af45c8eff51388d83e0d728127417ade8ba089177d446cab86	2026-07-01T12:38:21-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	LEGACY_ROOT_ONEOFF	HISTORICAL_SUPERSEDED_NO_ACTION	Archived root one-off; no current control cites it as affirmative authority.
legacy/root_oneoffs_2026-07-01/wint_system.py	6a853a783fc06f87978ac50bc16c5727c641248d0f1859d1a9f13438c5acbca4	2026-07-01T12:38:21-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	LEGACY_ROOT_ONEOFF	HISTORICAL_SUPERSEDED_NO_ACTION	Archived root one-off; no current control cites it as affirmative authority.
legacy/root_oneoffs_2026-07-01/wmdeep_angular.py	9f3aee4fde40c1ca96726b103f787a8f338c10673f8a06515a315bef75282d7c	2026-07-01T12:38:21-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	LEGACY_ROOT_ONEOFF	HISTORICAL_SUPERSEDED_NO_ACTION	Archived root one-off; no current control cites it as affirmative authority.
legacy/root_oneoffs_2026-07-01/wmneg_solve2d.py	bf41dca54ad552a8047a07abcb53ad9bc31b9ab0957dce21d56e85c53ab9de56	2026-07-01T12:38:21-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	LEGACY_ROOT_ONEOFF	HISTORICAL_SUPERSEDED_NO_ACTION	Archived root one-off; no current control cites it as affirmative authority.
legacy/root_oneoffs_2026-07-01/x_solution_space_explore.py	b569478ab797085956667ae6526a31f06757df97157a1d54854490883a1dea96	2026-07-01T12:38:21-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	LEGACY_ROOT_ONEOFF	HISTORICAL_SUPERSEDED_NO_ACTION	Archived root one-off; no current control cites it as affirmative authority.
matter_filled_background_closure_DESIGN.md	279ca513e04e40b58eab0054a0c5e9c1dc14c5747db0bc93f503e205a561b51f	2026-07-08T09:30:51-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
microphysics_E1_composite_conditions.py	3be05156f63d3d6c287ca93b15572cc4bc4cdafce0f71e2607a4239233962ff1	2026-07-03T21:57:56-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
microphysics_E1_probe_pass.py	9a32145575228e387bc9c1afba886aca151f76123be4063d5d5e365abb24f04e	2026-07-03T21:57:56-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
microphysics_after_concentric_failure_MAP.md	b2b6cf44adc1a25b7166f6294055f275a01d57b9a488592637a59537f71baebf	2026-07-05T00:22:56-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
microphysics_reentry_omega_reframe_MAP.md	f5c443e9ed22c1101621f1f9d7eb184edf0378788f771fef2480dd988069af85	2026-07-04T21:29:14-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
n4rev_response_TURNKEY.py	9e7eb311ab63e8a32d0445270e636b995624f4f3f155fd8a50d4f802f26eff9d	2026-07-10T10:20:49-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
n5d_conditioning_diag.py	30c3a4373aed6d584bee71edbc2bc489d169eecd9ba4ba010555b183b77dd0a0	2026-07-06T14:47:10-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
n5d_conditioning_diag3.py	53145a37cc3deb10636de79706edc5ac4dfab8969abc7fc95ae0738b86714bcb	2026-07-06T14:47:10-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
n5d_pullback_audit.py	93663c1a6f78027d4e32f93a596dddbae89679d4967bb612d90e809b43e758e1	2026-07-06T15:20:45-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
n5d_stage2_classB_diagnostic.py	efdf30b88b2cd3f04ad42ffe67eaf68ef1a291aded87b6eaeb8c9c748f5f8a8d	2026-07-06T21:55:27-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
n5d_stage2_classB_diagnostic_results.md	11cfa60df1b5504065c9fc1666465a8dfb495d78de6e5b4913f25e3a47e0870a	2026-07-06T21:55:27-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
n5d_stage2_collapse_audit.py	cfd00e46aa1d66b7515dee5ac325a56278313b47a66d424495d8f4794e70956c	2026-07-06T20:09:08-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
n5d_stage2_collapse_audit_results.md	67bfc904db7bcbf51587672bc78bec8cb4a36ec0d1dd4d90f4c54deabba9a838	2026-07-06T20:09:08-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
n5d_stage2_gauge_audit.py	38f2f6c7af0b0f69a8d2f3bcad723ccc377ae67366d30e07b541ed6b3ef025df	2026-07-06T21:09:13-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
n5d_stage2_gauge_audit_results.md	317d7306a3b2b7f09120dd8b0bafc68344a8eb9808f703de451ca2fca57d0b49	2026-07-06T21:09:13-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
native_action_sync_audit_2026-07-17/round1_transcript.txt	bc2c1ab6f9963c15d5e083b225d3a0d880dfff402ea2f35bb32dcc4fc804176f	2026-07-17T18:55:34-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	SYNC_TRANSCRIPT	HISTORICAL_SUPERSEDED_NO_ACTION	Synchronization transcript; final frozen adjudication supersedes it as current verdict.
native_action_sync_audit_2026-07-17/round2_transcript.txt	97bf7e29ac97f3cb034d02078dd9463d36d26f82cc768139a66f22e72a3498ee	2026-07-17T18:55:34-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	SYNC_TRANSCRIPT	HISTORICAL_SUPERSEDED_NO_ACTION	Synchronization transcript; final frozen adjudication supersedes it as current verdict.
native_action_sync_audit_2026-07-17/round3_transcript.txt	91e52fe95bd005d844171f63ed61affa5583f8b36bfa4e8858aa731cd367f2f3	2026-07-17T18:55:34-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	SYNC_TRANSCRIPT	HISTORICAL_SUPERSEDED_NO_ACTION	Synchronization transcript; final frozen adjudication supersedes it as current verdict.
native_action_sync_audit_2026-07-17/round4_transcript.txt	ac3cc3c559aa3c9172b37f7ca4b71fcd8e9d9e7f3de36e1f7eb85fe7a2945d3d	2026-07-17T18:55:34-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	SYNC_TRANSCRIPT	HISTORICAL_SUPERSEDED_NO_ACTION	Synchronization transcript; final frozen adjudication supersedes it as current verdict.
native_action_sync_audit_2026-07-17/round5_transcript.txt	7ceadb615144326fbcab6afe485e64f507c8b181a5ce10537d7be2821b736833	2026-07-17T18:55:34-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	SYNC_TRANSCRIPT	HISTORICAL_SUPERSEDED_NO_ACTION	Synchronization transcript; final frozen adjudication supersedes it as current verdict.
native_action_sync_audit_2026-07-17/round6_transcript.txt	3d45cda6de94832e597d96337170e79f65dd87fb1b7b3328868c36c21291b86d	2026-07-17T18:55:34-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	SYNC_TRANSCRIPT	HISTORICAL_SUPERSEDED_NO_ACTION	Synchronization transcript; final frozen adjudication supersedes it as current verdict.
native_action_sync_audit_2026-07-17/round7_transcript.txt	70998f26c25639e1e6327065a13d4cb78a63e484af07186b0859e9f32b36e279	2026-07-17T18:55:34-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	SYNC_TRANSCRIPT	HISTORICAL_SUPERSEDED_NO_ACTION	Synchronization transcript; final frozen adjudication supersedes it as current verdict.
native_action_sync_audit_2026-07-17/round8_transcript.txt	e53ac04fc0de235d1cdbe5b5bcd8506d1007204ddbd7d896d56edbe4bc6fdb55	2026-07-17T18:55:34-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	SYNC_TRANSCRIPT	HISTORICAL_SUPERSEDED_NO_ACTION	Synchronization transcript; final frozen adjudication supersedes it as current verdict.
native_action_sync_audit_2026-07-17/round9_banked_transcript.txt	067fff3c30dd235041b393e91643132d4b64b358d6cd129433dc93b5a434db0b	2026-07-17T18:55:34-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	SYNC_TRANSCRIPT	HISTORICAL_SUPERSEDED_NO_ACTION	Synchronization transcript; final frozen adjudication supersedes it as current verdict.
native_field_equations_constrained_two_player_results.md	fda17efae21864d6a1d98dbeb924fe10f0c808da53841fc4255af6ee4a095e6a	2026-07-01T10:18:06-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
native_geometric_action_results.md	7e4d29f8f408958b5892f78cc92292a827be4ab458e81cd86cb9b6446d2282f3	2026-07-01T11:23:59-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
native_readout_map_depth_size_results.md	006429aea216a6d515f4fa4543e08da11c93a1d6b8a409128d6daf8fac00e0ed	2026-07-06T09:57:48-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
node3_f4_test_results.md	385edfc2f97ac3500c811a9fb406053ebf58f8cd4bdbd8c0fe26c14ad15f85c7	2026-07-04T23:50:25-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
one_body_null_deflection_cas.py	c61c1cbe6bc26ded5ab471cee5f7810c751b17e15a7c0e56aed86698f6e5f977	2026-07-05T18:47:16-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
phi_source_derivation.py	b044091471f1982bf9f682611f65cf9702def439092b6f92770b43cad924f0d0	2026-07-07T19:07:13-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
r1_bv_inventory.py	261db59533fc0f890125b7b3f71a6ba549a642bb61dbe3e44c5406e30091091a	2026-07-04T12:00:18-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
r1_route_fork_cas.py	792781d973c6d505615b6cade42fac5c98045ad8a7300b9689f9d3cd2e9aa588	2026-07-04T12:00:18-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
r2_bv_verify.py	4f5f9783449606d4f96b58dd4aa09fc1bea243ed51262a2a1a3ad26cd2f15927	2026-07-04T13:10:09-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
r2_final_cas.py	9f5f05d5ff329d9c46e5f473cebe54ee57a86429474fc461ef40303b35117d94	2026-07-04T13:10:09-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
r2_prereg_s_cas.py	10b5329f4a88e673f955c61d74fcbdda438f1b1101fd8e76fc83fe5117f5e515	2026-07-04T12:23:23-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
research/_registry/MIGRATION_READINESS.tsv	4fbdb4e71aae4caf18df9142e7ab822bb5b348b3b364b72e97707679bd244062	2026-07-18T13:40:40-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	FIXED_REORGANIZATION_SNAPSHOT	HISTORICAL_SUPERSEDED_NO_ACTION	Fixed navigation snapshot; incidental semantic exposure only.
scratchpad/vf2_task1.py	0104e19a7f5b2bb89f0649cef50d738c1835b873ada4ce3168274cbe68148753	2026-07-10T06:54:00-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	SCRATCHPAD	HISTORICAL_SUPERSEDED_NO_ACTION	Scratch calculation; no current affirmative authority.
scratchpad/vf2_task2c.py	6c71173d922a2ec3e2058028e74ac668ac30539c5f997735451882464870c5e3	2026-07-10T06:54:00-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	SCRATCHPAD	HISTORICAL_SUPERSEDED_NO_ACTION	Scratch calculation; no current affirmative authority.
switch_criterion_derivation.py	dcc22d7c35d2701639fc9bbcb0653d166a4233b2dde74cdbd82df241ec8492c7	2026-07-01T11:11:17-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
tests/test_n5d_offround.py	380e6992c84242b08ccc6491e7861458635cc75fd2bcdb60481bca4b118c32e1	2026-07-06T13:21:03-04:00	YES	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	RUNTIME_TEST_OF_SUPERSEDED_BRANCH	HISTORICAL_SUPERSEDED_NO_ACTION	Runtime test remains executable, but its tested field/action branch is not current native authority.
tests/test_n5d_signgate.py	47d94754d43d39b0e149ad148366ca5866d9ea0c2cf8cba2c7e6044a85b03303	2026-07-06T13:21:03-04:00	YES	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	RUNTIME_TEST_OF_SUPERSEDED_BRANCH	HISTORICAL_SUPERSEDED_NO_ACTION	Runtime test remains executable, but its tested field/action branch is not current native authority.
tests/test_n5d_stage2.py	50df8ae6e36957b92ccbaa50cc2032be727e234ad41ea1cfe5bba98f9dc3ef47	2026-07-06T19:15:45-04:00	YES	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	RUNTIME_TEST_OF_SUPERSEDED_BRANCH	HISTORICAL_SUPERSEDED_NO_ACTION	Runtime test remains executable, but its tested field/action branch is not current native authority.
threadB_timelive_linear_nogo_and_finite_amp_MAP.md	a1d54b9bfe373f8feb7f39996e61a1d28fbe4eca6630846ea3337af7cc868735	2026-07-10T14:16:45-04:00	YES	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
universe_cell_vacuum_impossibility_results.md	50c9aeaa879cbfa3257321794b51f9d9ed2e3ff9e490bb1ab7bf25bf24a67bd6	2026-07-02T13:45:02-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
verify_TAB_transverse_stress.py	53b6624b25dee8574506823c88b700ccd1a66cea2459c025f5d9d659a5bc7cd0	2026-07-09T19:49:00-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
verify_alpha_source_coeff.py	aa096c8ad56a4510e673b8cacf67fa82987a7ee5f570d8e5109bceef960ad8d1	2026-07-09T19:49:00-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
verify_classB_derivations.py	fef0333b7d4d21a048559e7285706f14da31e831ffd0bd6980791a8dde6ee705	2026-07-02T11:37:37-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
verify_cosine_reconciliation.py	d0020a9e9baee8e2d678e462b4a249b7905956197744f64997229c3bf3124dab	2026-07-08T09:37:39-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
verify_embedded_rulings.py	e80e6cd9c46aee72af5a4c4a4382e5bdf8c98448c0c440aa302ad57241ab9357	2026-07-02T10:27:30-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
verify_redshift_profile_derivation.py	0908d210cb37f643060b37f7e9268b9f6e40494f9d9a7f3ce599514f7ea31403	2026-07-08T13:48:12-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
verify_seal_matching.py	7243195c3f3ab132862add17cbf8e6450164c881e0b4d50fd1523e771016c5a2	2026-07-01T11:57:11-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
verify_udt_reciprocal_c_postulate.py	8c335b6de620e9eeb5a6f75b27414c68a6fcd1e8b7986e511d855622212e57d9	2026-07-17T18:12:12-04:00	NO	YES	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	CURRENT_RECIPROCAL_CHARACTER_VERIFIER	CONDITIONAL_REINTERPRETATION_ONLY	Named in the present founding/action source chain; exact algebra remains current only with the relational supplied-depth and open-law overlay.
verify_universe_bv2_c_folds.py	ce0f5365ba97d00c5b396dce3231961145b65899e9ab60733d9f576419447d03	2026-07-02T14:52:16-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
verify_universe_bv3_q1_q4_cas.py	f715e5f4176ebc0c8a204882d8db6f5d232dbc2a7e40ca3161971bb51d21470b	2026-07-02T15:11:05-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
verify_universe_bv3_q5_numeric.py	c851326287bb312d6ed367cc5b61837000ba8122048a69ba3c33dce9dddc2f29	2026-07-02T15:11:05-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
verify_universe_rigidity_numeric_probe.py	cb51c2d60344af0d5d5d096ddafc1b44f108a4ea51ee72fb88ef97c46d14dbe8	2026-07-02T13:58:17-04:00	NO	NO	F18_EARLY_POSTJULY_FIELD_SOLVER	HISTORICAL_SUPERSEDED_NO_ACTION	EARLY_ROOT_FIELD_ACTION_CORPUS	HISTORICAL_SUPERSEDED_NO_ACTION	Individually enumerated early root solver/design/result; not a current controlling source and gated at reuse.
