target	source	line	column	source_immutability	operational_scope	reference_role	corrected_scanner	literal_git_grep	agreement
p3_aphi_coupling_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	1045	2524	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	305	500	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	307	167	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_CONSOLIDATED_ADJUDICATION.tsv	13	598	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	263	41	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	312	436	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	314	103	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	263	41	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	7	41	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1170	44	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1170	72	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2710	75	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	2710	103	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11774	49	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11774	77	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11776	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11777	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11778	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12366	73	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12366	101	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13972	77	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13972	105	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14717	77	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14717	105	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	717	311	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	718	325	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	722	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_aphi_coupling_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	1031	2524	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	HANDOFF_ARCHIVE.md	51	42	MUTABLE_NAVIGATION_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	370	53	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	370	85	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	11807	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	11808	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	11809	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	11810	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	9	2279	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	734	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	359	53	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	359	85	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11779	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11780	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11781	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11782	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12146	72	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12146	104	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13212	75	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13212	107	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	9	2341	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p3_discipline_skills_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	723	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	STATE.md	218	1	MUTABLE_NAVIGATION_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r0/DEPENDENCY_MAP.tsv	1181	44	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r0/DEPENDENCY_MAP.tsv	1181	59	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r0/DEPENDENCY_MAP.tsv	11811	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r0/DEPENDENCY_MAP.tsv	11812	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	735	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	737	342	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	756	2733	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/INBOUND_REFERENCES.tsv	308	517	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	315	453	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1173	44	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1173	59	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11783	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11784	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12369	73	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12369	88	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13975	77	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13975	92	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14721	77	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14721	92	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	724	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	726	342	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_VERIFIER.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	745	2989	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	HANDOFF_ARCHIVE.md	51	77	MUTABLE_NAVIGATION_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	HANDOFF_ARCHIVE.md	55	4	MUTABLE_NAVIGATION_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	371	53	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	371	86	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	11813	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	11814	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	11815	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	11816	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	12	408	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	119	7412	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	536	820	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	736	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	973	712	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	24	441	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	24	630	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	471	44	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	505	166	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	506	167	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/PREMOVE_ADJUDICATION_REPORT.md	38	92	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/PREMOVE_ADJUDICATION_REPORT.md	38	281	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/R1A_AUDIT_REPORT.md	93	100	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_CONSOLIDATED_ADJUDICATION.tsv	24	441	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_CONSOLIDATED_ADJUDICATION.tsv	24	630	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_CONSOLIDATED_ADJUDICATION.tsv	24	691	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	480	44	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	514	102	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	515	103	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	480	44	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	360	53	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	360	86	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11785	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11786	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11787	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	11788	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12147	72	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12147	105	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13219	76	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13219	109	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14608	80	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14608	113	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14743	77	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14743	110	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14861	84	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14861	117	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	12	408	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	117	7461	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	526	961	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	725	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_cross_model_verify_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	962	712	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_time_live_results.md	STATE.md	217	80	MUTABLE_NAVIGATION_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_time_live_results.md	branch_operator_contamination_ledger.md	104	9	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_time_live_results.md	i_flow_hbar_clock_MAP.md	257	27	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_time_live_results.md	p4_VERIFIER.md	10	43	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_time_live_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1180	44	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_time_live_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1180	68	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_time_live_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2732	75	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_time_live_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2732	99	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_time_live_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	4779	60	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
p4_time_live_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	4779	84	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
