target	source	line	column	source_immutability	source_formally_frozen	forensic_scope	operational_scope	reference_role	line_excerpt
seal_junction_condition_results.md	native_action_sync_audit_2026-07-17/round7_transcript.txt	2625	47	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	**Correction folded in:** the pre-foundation `seal_junction_condition_results.md` (2026-06-21)
seal_junction_condition_results.md	native_action_sync_audit_2026-07-17/round7_transcript.txt	3153	54	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	386\t**Correction folded in:** the pre-foundation `seal_junction_condition_results.md` (2026-06-21)
seal_junction_condition_results.md	native_action_sync_audit_2026-07-17/round8_transcript.txt	446	55	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	386  **Correction folded in:** the pre-foundation `seal_junction_condition_results.md` (2026-06-21)
seal_junction_condition_results.md	native_action_sync_audit_2026-07-17/round8_transcript.txt	2972	54	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	386\t**Correction folded in:** the pre-foundation `seal_junction_condition_results.md` (2026-06-21)
seal_junction_condition_results.md	native_action_sync_audit_2026-07-17/round9_banked_transcript.txt	2448	47	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	**Correction folded in:** the pre-foundation `seal_junction_condition_results.md` (2026-06-21)
seal_junction_condition_results.md	node05_seal_parity_regrade_results.md	8	48	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Re-grade the pre-foundation seal parity rule (`seal_junction_condition_results.md`, 2026-06-21 —
seal_junction_condition_results.md	node05_seal_parity_regrade_results.md	30	32	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	node-in-time, satisfied ∀ω — seal_junction_condition_results.md:95-101);
seal_junction_condition_results.md	node05_seal_parity_regrade_results.md	35	60	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	(F4_seal_boundary_MAP.md:58,79,262-267; competing P×T at seal_junction_condition_results.md:46-47);
seal_junction_condition_results.md	node05_seal_parity_regrade_results.md	46	52	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	pre-foundation doc assigned φ EVEN→Neumann d_nφ=0 (seal_junction_condition_results.md:69,92) — the
seal_junction_condition_results.md	seal_matching_junction_results.md	52	17	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	(This is the `seal_junction_condition_results.md:69` even→Neumann reading.)
sector_weight_spectral_probe_results.md	NEGATIVES_REGISTRY.md	359	7	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	— sector_weight_spectral_probe_results.md.
sector_weight_spectral_probe_results.md	STATE.md	1542	5	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	(sector_weight_spectral_probe_results.md). Remaining routes: two-form
sector_weight_spectral_probe_results.md	STATE.md	1876	3	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	sector_weight_spectral_probe_results.md,
sector_weight_spectral_probe_results.md	verifier_evidence_2026-07-14/blind_verifier_raw_output.txt	220	32	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	/home/udt-admin/udt_mass_codex/sector_weight_spectral_probe_results.md
solution_space_map.md	CANON.md	102	17	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	**Provenance:** solution_space_map.md (queue-head open-ended scan);
solution_space_map.md	NEGATIVES_REGISTRY.md	462	40	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	*** CONDITIONS-CHANGED 2026-06-13 (solution_space_map.md; ns_scan_*;
solution_space_map.md	NEGATIVES_REGISTRY.md	1009	42	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	## Off-diagonal angular row (2026-06-13, solution_space_map.md ->
solution_space_map.md	NEGATIVES_REGISTRY.md	1015	43	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	The convergent off-diagonal frontier (solution_space_map.md), run as
solution_space_map.md	archive/offdiag_scan_results.md	206	30	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	named convergent frontier of solution_space_map.md, is now CLOSED in the
solution_space_map.md	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	7767	24	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	102\t**Provenance:** solution_space_map.md (queue-head open-ended scan);
solution_space_map.md	native_action_arm_c_2026-07-18/OUTER_TRANSCRIPT.txt	9805	11	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	"89\t- `solution_space_map.md` (06-13) — hyperbolic-T dynamics, ""MOTION NEVER SOURCES SHAPE"" (no soliton); co-canon C-2026-06-13-1 with ns_scan → **CLEAN**."
solution_space_map.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	1513	17	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	**Provenance:** solution_space_map.md (queue-head open-ended scan);
solution_space_map.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	2587	17	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	**Provenance:** solution_space_map.md (queue-head open-ended scan);
solution_space_map.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	4498	4	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	"- `solution_space_map.md` (06-13) — hyperbolic-T dynamics, ""MOTION NEVER SOURCES SHAPE"" (no soliton); co-canon C-2026-06-13-1 with ns_scan → **CLEAN**."
solution_space_map.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	1014	17	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	**Provenance:** solution_space_map.md (queue-head open-ended scan);
solution_space_map.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	2098	17	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	**Provenance:** solution_space_map.md (queue-head open-ended scan);
solution_space_map.md	native_action_stage2_2026-07-18/arm_B/OUTER_TRANSCRIPT.txt	3472	4	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	"- `solution_space_map.md` (06-13) — hyperbolic-T dynamics, ""MOTION NEVER SOURCES SHAPE"" (no soliton); co-canon C-2026-06-13-1 with ns_scan → **CLEAN**."
solution_space_map.md	native_action_sync_audit_2026-07-17/round7_transcript.txt	2333	17	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	**Provenance:** solution_space_map.md (queue-head open-ended scan);
solution_space_map.md	native_action_sync_audit_2026-07-17/round7_transcript.txt	2861	24	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	102\t**Provenance:** solution_space_map.md (queue-head open-ended scan);
solution_space_map.md	native_action_sync_audit_2026-07-17/round8_transcript.txt	162	25	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	102  **Provenance:** solution_space_map.md (queue-head open-ended scan);
solution_space_map.md	native_action_sync_audit_2026-07-17/round8_transcript.txt	2688	24	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	102\t**Provenance:** solution_space_map.md (queue-head open-ended scan);
solution_space_map.md	native_action_sync_audit_2026-07-17/round9_banked_transcript.txt	2160	17	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	**Provenance:** solution_space_map.md (queue-head open-ended scan);
solution_space_map.md	pre_native_era_census.md	89	4	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"- `solution_space_map.md` (06-13) — hyperbolic-T dynamics, ""MOTION NEVER SOURCES SHAPE"" (no soliton); co-canon C-2026-06-13-1 with ns_scan → **CLEAN**."
sourced_second_jet_results.md	NEGATIVES_REGISTRY.md	392	36	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	Status: UNVERIFIED (flagged in sourced_second_jet_results.md;
sourced_second_jet_results.md	STATE.md	1677	5	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	(sourced_second_jet_results.md, 2026-06-11). The sourced-jet push
sourced_second_jet_results.md	archive/w8_catalog_problem.md	169	5	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	> — sourced_second_jet_results.md:114-117. **GRADE: THEOREM** (S2 + V2,
sourced_second_jet_results.md	archive/w8_catalog_problem.md	182	5	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	> — sourced_second_jet_results.md:118-127. **GRADE: THEOREM** (V2).
sourced_second_jet_results.md	archive/w8_catalog_problem.md	218	5	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	> — sourced_second_jet_results.md:115. **GRADE: THEOREM.**
sourced_second_jet_results.md	archive/w8_catalog_problem.md	247	11	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	(ii.2). — sourced_second_jet_results.md:108-127. **GRADE: THEOREM** (V2).
sourced_second_jet_results.md	legacy/root_oneoffs_2026-07-01/w_stiffness_routeC_sector_audit.py	47	36	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	S4  Responsive-source structure (sourced_second_jet_results.md finding
sourced_second_jet_results.md	legacy/root_oneoffs_2026-07-01/w_stiffness_routeC_sector_audit.py	57	8	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	(sourced_second_jet_results.md finding 1; coordinate-vs-proper
sourced_second_jet_results.md	legacy/root_oneoffs_2026-07-01/w_stiffness_routeC_sector_audit.py	415	21	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	# itself O(kappa) — sourced_second_jet_results.md finding 6; reproducing a
sourced_second_jet_results.md	n_derivation_results.md	4	1	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	sourced_second_jet_results.md (which left n = W_ff as the single
sourced_second_jet_results.md	n_derivation_results.md	128	32	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	VA settled N1's factor-4 flag: sourced_second_jet_results.md's printed
tier_d_round2_results.md	NEGATIVES_REGISTRY.md	348	61	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	— archive/pre_2026-07-01/lepton_ladder_test_results.md, tier_d_round2_results.md,
tier_d_round2_results.md	STATE.md	1748	4	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	tier_d_round2_results.md) — the wall numbers are not expressible in
tier_d_round3_results.md	NEGATIVES_REGISTRY.md	349	5	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	tier_d_round3_results.md.
tier_d_round3_results.md	STATE.md	1711	40	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	sphi0_derivation_panel_results.md + tier_d_round3_results.md): the
tier_d_round3_results.md	archive/sphi0_derivation_panel_results.md	198	32	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	before evaluation), results in tier_d_round3_results.md.
udt_canonical_geometry.md	CLAUDE.md	332	49	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	- Legacy (superseded, mine for structure only): udt_canonical_geometry.md via legacy_hadron_survivor_filter.md.
udt_canonical_geometry.md	HANDOFF_ARCHIVE.md	1189	13	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	work** (`udt_canonical_geometry.md` §1.4): UDT's redshift is an OBSERVER-CENTERED **FRAME-RELATION** (`1+z=e^{φ(r)}`, shell-
udt_canonical_geometry.md	NEGATIVES_REGISTRY.md	45	57	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	**FRAME-RELATION** (`1+z=e^{φ(r)}`, observer-centered; `udt_canonical_geometry.md` §1.4), so **no preferred frame, no
udt_canonical_geometry.md	STATE.md	1903	17	MUTABLE_NAVIGATION_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	(legacy S13.11, udt_canonical_geometry.md: Brannen Z3, A=sqrt(2j+1)=sqrt2 from
udt_canonical_geometry.md	archive/DYNAMIC_SCALE_SYNTHESIS.md	28	13	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	The legacy (udt_canonical_geometry.md) reached real physics — cavities, an
udt_canonical_geometry.md	archive/LIVE_historical_frontier_through_2026-07-08.md	44	21	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	observer-centered, `udt_canonical_geometry.md` §1.4 + shell-theorem cancellation): every observer at their own `φ=0`,
udt_canonical_geometry.md	archive/LIVE_xmax_homogeneity_detour_2026-07-07.md	5	38	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	**FRAME-RELATION** (`1+z=e^{φ(r)}`, `udt_canonical_geometry.md` §1.4 + shell-theorem cancellation) — no preferred frame,
udt_canonical_geometry.md	archive/RECON_A_cosmology.md	8	1	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	udt_canonical_geometry.md (metric + Misner-Sharp). NOT committed.
udt_canonical_geometry.md	archive/UDT_REBUILD.md	4	13	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	> REPLACES `udt_canonical_geometry.md` (the old corpus, suspect labels). Organized BY TOPIC, not by session.
udt_canonical_geometry.md	archive/gravity_sector_local_reduction_results.md	62	2	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`udt_canonical_geometry.md` = CG):
udt_canonical_geometry.md	archive/horizon_cmb_correspondence.md	16	3	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	(`udt_canonical_geometry.md` §10.3–10.6),
udt_canonical_geometry.md	archive/sparc_native_force_law_note.md	9	1	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	udt_canonical_geometry.md is the QUARANTINED LEGACY doc (CLAUDE.md:
udt_canonical_geometry.md	archive/step0_bridge_results.md	24	41	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	| R = r_CMB | 9.164 Gpc = 2.8277e26 m | udt_canonical_geometry.md:1840; macro_sector_fork_resolution.md:67 |
udt_canonical_geometry.md	archive/step0_bridge_results.md	25	52	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	| phi_CMB (dilation DEPTH) | ln(1101) = 7.003974 | udt_canonical_geometry.md:1471; CANON C-2026-06-10-2 |
udt_canonical_geometry.md	archive/step0_bridge_results.md	26	31	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	| z_CMB | 1100 (1+z = 1101) | udt_canonical_geometry.md:1467 (T_CMB=2.725 K) |
udt_canonical_geometry.md	archive/step0_bridge_results.md	30	45	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	at the CMB boundary in the deep-well limit, udt_canonical_geometry.md:1415-1425).
udt_canonical_geometry.md	archive/step0_bridge_results.md	130	51	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	COINCIDENCE** (conflating them was error CR-07, udt_canonical_geometry.md:1844).
udt_canonical_geometry.md	archive/step0_bridge_results.md	139	12	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	divisor (udt_canonical_geometry.md §12.8) — so dividing the size-ratio log by 13
udt_canonical_geometry.md	archive/udt_active_results.md	7	26	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	> Companion document to `udt_canonical_geometry.md` (CG). CG is the canonical-physics document (theorems, derivations, equations at canonical-record). This document consolidates the *active* (load-bearing-now) results, anchors, F-flag registry, composition path forward-arcs, and standing prohibitions from `udt_validated_results.md` (archived VR; ARCHIVE banner landed at S64-008 integration dispatch, 2026-05-14). Authoritative for ongoing dispatch design; defers canonical-physics derivations to C
udt_canonical_geometry.md	archive/udt_active_results.md	34	4	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	| `udt_canonical_geometry.md` (CG) | Canonical-physics document. Theorems + derivations + equations at canonical-record. This document **cross-references** CG; **does not duplicate** content. |
udt_canonical_geometry.md	archive/udt_field_equation_vacuum_structure_results.md	95	44	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	The canonical screened scalar equation in `udt_canonical_geometry.md` §2.2
udt_canonical_geometry.md	archive/udt_max_distance_invariance_FRAME.md	5	60	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	> empirically-successful reading (the canonical SNe work, `udt_canonical_geometry.md` §1.4 + the shell-theorem note):
udt_canonical_geometry.md	archive/udt_validated_results.md	39	4	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	- `udt_canonical_geometry.md` — metric and derived operators (theory)
udt_canonical_geometry.md	archive/udt_validated_results.md	5117	814	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	"- **Phase C** Kaleidoscope Principle introduction commit `40d64d0` (2026-03-26): commit message *""r*_cosmo DERIVED + Kaleidoscope Principle ESTABLISHED""*; CG §12.11 added with verbatim canonical text *""Any approach that treats the CMB as a propagation problem (eigenvalues on the full cosmological domain, acoustic oscillations, mode transport) will fail. The correct calculation is the Green's function of the perturbation equation evaluated at the CMB boundary with a source at $r_*^{micro}$""* — **"
udt_canonical_geometry.md	archive/udt_validated_results.md	6138	75	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	"Pure canonical-text audit; no compute. Single grep + read pass over `docs/udt_canonical_geometry.md`, `docs/udt_validated_results.md`, `UDT_ONBOARDING.md`. Each canonical use of ""kaleidoscope"" / ""observer-frame transfer"" / ""frame-to-frame distortion"" / ""transfer function"" tabulated against three operator-level criteria: (i) is the language definitional/metaphor; (ii) does it describe an operator on the metric; (iii) is there a derivation chain back to $ds^2$. The §57.6 sourcing-language scan (""s"
udt_canonical_geometry.md	archive/udt_validated_results.md	30696	9	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| `docs/udt_canonical_geometry.md` line 3933 | **REPLACE** §22.3.5 S58 scaffold-marker blockquote with concise retirement-closure note pointing to IH §49.6 + VR §271. §22.3.5 line 3931 header + lines 3935–3955 (scope clarifier + Session 33/34 precedent + fourth-confirming-instance + Session 50 confirmation + S52 banner + §22.3.5(a) lift relation) **UNCHANGED** |
udt_canonical_geometry.md	archive/udt_validated_results.md	30697	9	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	"| `docs/udt_canonical_geometry.md` line 160 | **UPDATE** ""see §22.3.5 + §8.5.1 + §25 scaffold-marker notes"" → adds IH §49.6 pointer for §22.3.5 + notes §22.3.5 scaffold-marker RETIRED at S63-003; §8.5.1 + §25 scaffold-markers carry forward |"
udt_canonical_geometry.md	archive/udt_validated_results.md	30698	9	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	"| `docs/udt_canonical_geometry.md` line 5560 | **UPDATE** ""CG §8.5.1 + §22.3.5 + §25 scaffold markers"" cross-reference cleanup note → adds §22.3.5 RETIRED at S63-003 + IH §49.6 reference; §8.5.1 + §25 carry forward |"
udt_canonical_geometry.md	archive/udt_validated_results.md	30797	9	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| `docs/udt_canonical_geometry.md` line 1011 | **REPLACE** §8.5.1 S58 scaffold-marker blockquote with concise retirement-closure note pointing to IH §49.7 + VR §272. CG §8.5.1 line 1003 header + lines 1005–1009 total action formula + line 1013 Session 50 sector-architectural notation paragraph UNCHANGED |
udt_canonical_geometry.md	archive/udt_validated_results.md	30798	9	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| `docs/udt_canonical_geometry.md` line 160 | **UPDATE** scaffold-marker note to mark §8.5.1 RETIRED at S63-004 + IH §49.7 reference; §25 carries forward to S63-005 |
udt_canonical_geometry.md	archive/udt_validated_results.md	30799	9	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| `docs/udt_canonical_geometry.md` line 5560 | **UPDATE** scaffold markers cross-reference cleanup note to mark §8.5.1 RETIRED at S63-004; §25 carries forward |
udt_canonical_geometry.md	archive/udt_validated_results.md	30894	9	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| `docs/udt_canonical_geometry.md` line 5254 | **REPLACE** §25.0 S58 scaffold-marker blockquote with concise retirement-closure note pointing to IH §49.8 + VR §273. §25.0 header + lines 5256–5263 (A.3 two-branch theorem bundle + scope-bounded qualifiers) + §25.1–§25.6 (A.3.T1 + A.3.T2 + A.3.T3 + A.3.T6 + A.3.T4 + D-A3-1/2/3 closures + A3-G1/G2/G3 evidence gates + H110–H118 cautions + μ_g + Branch-C polynomial) ALL UNCHANGED |
udt_canonical_geometry.md	archive/udt_validated_results.md	30895	9	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| `docs/udt_canonical_geometry.md` line 160 | **FINAL UPDATE** scaffold-marker cross-reference note: all three S58 scaffold-markers now retired (§22.3.5 S63-003, §8.5.1 S63-004, §25 S63-005); §12.11 wholesale retirement at S63-002. S63 cleanup arc COMPLETE |
udt_canonical_geometry.md	archive/udt_validated_results.md	30896	9	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	QUALIFIED_PATH_SUFFIX	| `docs/udt_canonical_geometry.md` line 5560 | **FINAL UPDATE** scaffold markers cleanup note: all three retirements landed; arc COMPLETE; Path B blocker preservation noted |
udt_canonical_geometry.md	archive/udt_xmax_boost_derivation_results.md	11	10	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	> work, `udt_canonical_geometry.md` §1.4) is that UDT's redshift is a **FRAME-RELATION** `1+z=e^{φ(r)}`, observer-centered
udt_canonical_geometry.md	d1_angular_constants_native_rederivation.md	217	2	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`udt_canonical_geometry.md` (CG) §18-19 predates BOTH nulls (banked 2026-03/04); the TEST-B
udt_canonical_geometry.md	derived_background_and_phi_coupling_DESIGN.md	40	2	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"`udt_canonical_geometry.md` §1.4 ""Observational Frame Principle"" + the ""Cosmological Mass Symmetry"" / shell-theorem note"
udt_canonical_geometry.md	derived_background_and_phi_coupling_DESIGN.md	48	15	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`(1+z)²`), `udt_canonical_geometry.md` §1.4/§12.8. But the CURRENT **native two-player** keeps `ρ` as a SEPARATE areal
udt_canonical_geometry.md	derived_background_and_phi_coupling_DESIGN.md	72	42	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	native `x_max=2GM/c²` marginal edge, `udt_canonical_geometry.md` §10.4).
udt_canonical_geometry.md	derived_background_and_phi_coupling_DESIGN.md	151	2	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	`udt_canonical_geometry.md` §1.4/§10.4/§12.7 (A: frame-relation, Misner–Sharp, the legacy polynomial + its unforced-form note),
udt_canonical_geometry.md	grok/quarantine_free_DA/macro_sector_fork_resolution.md	10	10	SOFT_EVIDENCE_PATH_ONLY_SOURCE	NO	YES	YES	ROOT_BASENAME_REFERENCE	Sources: udt_canonical_geometry.md (legacy SNe/BAO/Misner-Sharp machinery,
udt_canonical_geometry.md	legacy/root_oneoffs_2026-07-01/step0_bridge.py	36	26	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	#    r_CMB = 9.164 Gpc  (udt_canonical_geometry.md:1840; macro_sector_fork_resolution.md:67)
udt_canonical_geometry.md	legacy/root_oneoffs_2026-07-01/w2_arm1_line1_transport_loop.py	16	3	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"- udt_canonical_geometry.md sec 1.3: ""Redshift (between points):"
udt_canonical_geometry.md	legacy/root_oneoffs_2026-07-01/w2_arm1_line1_transport_loop.py	19	3	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"- udt_canonical_geometry.md sec 1.4: ""These relations encode the"
udt_canonical_geometry.md	legacy/root_oneoffs_2026-07-01/w2_arm1_line2_tie_depth.py	10	3	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	- udt_canonical_geometry.md sec 1.0 (S58-009 chain, step 2):
udt_canonical_geometry.md	legacy/root_oneoffs_2026-07-01/w2_arm1_line2_tie_depth.py	19	3	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"- udt_canonical_geometry.md sec 1.3: ""Lapse function: N(r) = e^{-phi(r)};"
udt_canonical_geometry.md	legacy/root_oneoffs_2026-07-01/w2_arm1_line4_secondjet_census.py	457	31	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	# total-derivative structure (udt_canonical_geometry.md sec 10.1:
udt_canonical_geometry.md	legacy/root_oneoffs_2026-07-01/w2_arm1_line4_secondjet_census.py	472	9	RUNTIME_OR_MANIFEST_IMMUTABLE	NO	YES	YES	ROOT_BASENAME_REFERENCE	"""(udt_canonical_geometry.md sec 10.1) — the census species is pure """
