candidate_index	base_attempt_index	stratum_id	replicate	target_label	target_lambda	shell	coordinate_time	phi_gradient	angular_shape	shift_value_rank	angular_first_rank	shift_first_rank	collective_Hessian_rank	status	response_rank	response_singular_0	response_singular_1	response_singular_2	solved_collective_Hessian_rank	Hessian_frobenius	linear_residual	reevaluated_residual	T22	T23	T33	dphi_norm	scalar_curvature	kretschmann	pair_screen_ricci_mixing	tidal_repeated	curvature_operator_rank	numerically_finite
9939	16705	P02S08352	1	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	3	0	CONSTRUCTED_REPEATED_TIDAL	3	20.98498277933098	17.490362073856755	7.346920930138032	4	2.9619156508380784	1.4210854715202004e-14	1.9539925233402755e-14	-1.0000000000000169	-1.4155343563970746e-14	-1.000000000000039	1.0000000000000004	19.943149071524097	2326.8522881264207	14.263357035751577	1	6	1
9940	16705	P02S08352	1	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	3	0	CONSTRUCTED_REPEATED_TIDAL	3	20.98498277933098	17.490362073856755	7.346920930138032	4	2.8825467882350626	3.552713678800501e-14	2.853273173286652e-14	-2.853273173286652e-14	8.326672684688674e-15	-1.7763568394002505e-15	1.0000000000000004	18.5600103055786	2585.879708695274	13.90926850312644	1	6	1
9941	16705	P02S08352	1	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	3	0	CONSTRUCTED_REPEATED_TIDAL	3	20.98498277933098	17.490362073856755	7.346920930138032	4	2.8143864705442985	1.0658141036401503e-14	2.842170943040401e-14	0.9999999999999665	-1.0269562977782698e-14	0.9999999999999432	1.0000000000000004	17.176871539633268	2869.5874874165975	13.62821613348233	1	6	1
9942	16712	P02S08356	0	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	4	0	CONSTRUCTED_REPEATED_TIDAL	3	3.2180846555321234	2.263249945116064	1.3955014754646924	4	5.753280333494751	8.881784197001252e-16	6.5503158452884236e-15	-1.000000000000013	-7.16093850883226e-15	-1.0000000000000004	1.0	7.802846179163421	938.83233326594	13.208363041614339	1	6	1
9943	16712	P02S08356	0	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	4	0	CONSTRUCTED_REPEATED_TIDAL	3	3.2180846555321234	2.263249945116064	1.3955014754646924	4	4.820356498493698	3.552713678800501e-15	1.354472090042691e-14	-1.354472090042691e-14	-4.440892098500626e-15	-2.220446049250313e-15	1.0	4.831927139551697	749.7824337720615	11.012422128873185	1	6	1
9944	16712	P02S08356	0	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	4	0	CONSTRUCTED_REPEATED_TIDAL	3	3.2180846555321234	2.263249945116064	1.3955014754646924	4	3.9418796877255353	1.7763568394002505e-15	1.887379141862766e-15	0.9999999999999962	-1.1102230246251565e-15	0.9999999999999969	1.0	1.8610080999399408	600.5993963791447	8.917611112685766	1	6	1
9945	16713	P02S08356	1	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	4	0	CONSTRUCTED_REPEATED_TIDAL	3	10.209285536650192	4.951418794246071	3.3500892034921006	4	3.0112916111089545	2.220446049250313e-15	1.2101430968414206e-14	-1.0000000000000242	1.0033640585049852e-14	-0.9999999999999996	0.9999999999999993	-2.8445073002557217	-906.3501841077275	4.180790058923102	1	6	1
9946	16713	P02S08356	1	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	4	0	CONSTRUCTED_REPEATED_TIDAL	3	10.209285536650192	4.951418794246071	3.3500892034921006	4	2.739119186637175	6.661338147750939e-15	1.6209256159527285e-14	-1.6209256159527285e-14	-1.2850831510036187e-14	1.2212453270876722e-14	0.9999999999999993	-3.704134345111745	-857.5976155328677	2.6829812038236107	1	6	1
9947	16713	P02S08356	1	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	4	0	CONSTRUCTED_REPEATED_TIDAL	3	10.209285536650192	4.951418794246071	3.3500892034921006	4	2.5063832607220835	2.6645352591003757e-15	1.0380585280245214e-14	0.9999999999999792	5.689893001203927e-16	1.0000000000000067	0.9999999999999993	-4.563761389967763	-787.2816179029244	1.8319393932804326	1	6	1
9948	16720	P02S08360	0	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	5.240404162389958	3.243970723539716	2.074355194577796	4	0.9211739031904423	3.3306690738754696e-16	6.8833827526759706e-15	-1.0000000000000138	4.7955337820876874e-15	-1.000000000000004	1.0000000000000007	-0.8841631369091244	82.77658493126255	4.523566910595094	1	6	1
9949	16720	P02S08360	0	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	5.240404162389958	3.243970723539716	2.074355194577796	4	0.28977414352271896	2.220446049250313e-16	6.286637876939949e-15	-6.286637876939949e-15	4.1983675074604068e-16	-4.463714554231446e-15	1.0000000000000007	-3.2368065346638506	37.17822656742752	3.561728662735971	1	6	1
9950	16720	P02S08360	0	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	5.240404162389958	3.243970723539716	2.074355194577796	4	0.4648036748377929	2.220446049250313e-16	5.218048215738236e-15	0.9999999999999957	3.946683525645053e-15	1.0000000000000104	1.0000000000000007	-5.589449932418601	31.8864163523281	2.696298098157029	1	6	1
9951	16721	P02S08360	1	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	8.652509556449079	8.244330850189202	5.149245362239939	4	0.231391247137093	3.3306690738754696e-16	6.661338147750939e-16	-0.9999999999999987	-3.0531133177191805e-16	-0.9999999999999998	0.9999999999999997	-1.4405684636678928	-58.0360610456216	3.5341248518819532	1	6	1
9952	16721	P02S08360	1	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	8.652509556449079	8.244330850189202	5.149245362239939	4	0.3365666358529986	1.1102230246251565e-15	2.6645352591003757e-15	-5.551115123125783e-16	-1.0061396160665481e-16	-2.6645352591003757e-15	0.9999999999999997	-4.802489917353572	-62.91248857763585	3.8190063665933316	1	6	1
9953	16721	P02S08360	1	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	0	0	CONSTRUCTED_REPEATED_TIDAL	3	8.652509556449079	8.244330850189202	5.149245362239939	4	0.6411432021551546	2.220446049250313e-16	1.5404344466674047e-15	0.9999999999999987	-3.0808688933348094e-15	0.9999999999999993	0.9999999999999997	-8.164411371039263	-55.40326438873484	4.420706832476005	1	6	1
9954	16728	P02S08364	0	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	4.2156102161707825	3.1045345828555257	1.5907096223682609	4	2.167015578469817	6.106226635438361e-16	9.540979117872439e-15	-0.9999999999999949	1.9081958235744878e-14	-1.0000000000000062	1.0000000000000009	-0.4610621011411311	10.625013927790235	8.520841619182862	1	6	1
9955	16728	P02S08364	0	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	4.2156102161707825	3.1045345828555257	1.5907096223682609	4	2.006580891064941	4.440892098500626e-16	1.029037965949442e-14	6.439293542825908e-15	1.029037965949442e-14	-6.661338147750939e-16	1.0000000000000009	-3.9059704201473564	39.29336162022845	8.642666198772407	1	6	1
9956	16728	P02S08364	0	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	4.2156102161707825	3.1045345828555257	1.5907096223682609	4	2.2678436477853174	4.440892098500626e-16	3.2404634531246757e-15	1.0000000000000018	6.480926906249351e-15	0.999999999999994	1.0000000000000009	-7.350878739153584	112.08126138484766	9.119004281811005	1	6	1
9957	16729	P02S08364	1	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	7.944260688021202	4.691728978843508	3.804687368390315	4	0.39984220007077137	2.7755575615628914e-16	1.1102230246251565e-15	-1.0000000000000022	-1.1518563880486e-15	-0.9999999999999998	0.9999999999999996	-5.961149058832355	31.692408626920184	3.495251211896733	1	6	1
9958	16729	P02S08364	1	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	7.944260688021202	4.691728978843508	3.804687368390315	4	0.3938479730189092	8.881784197001252e-16	2.6645352591003757e-15	-2.6645352591003757e-15	1.8596235662471372e-15	-4.996003610813204e-16	0.9999999999999996	-8.33962275615532	17.620875871560585	3.1260166191368386	1	6	1
9959	16729	P02S08364	1	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	1	0	CONSTRUCTED_REPEATED_TIDAL	3	7.944260688021202	4.691728978843508	3.804687368390315	4	0.6181739263183973	4.440892098500626e-16	9.506284648352903e-16	0.9999999999999984	1.9012569296705806e-15	0.9999999999999991	0.9999999999999996	-10.718096453478289	26.524905864987403	2.973795649447575	1	6	1
9960	16736	P02S08368	0	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	6.3630266381161595	5.186259505323932	2.684043246494362	4	1.040298561222849	7.771561172376096e-16	1.3322676295501878e-15	-1.0000000000000027	-1.6653345369377348e-15	-0.9999999999999991	0.9999999999999994	-17.54049584933513	3755.635493566676	22.84611979501107	1	6	1
9961	16736	P02S08368	0	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	6.3630266381161595	5.186259505323932	2.684043246494362	4	0.7107887986638315	1.3322676295501878e-15	3.552713678800501e-15	3.552713678800501e-15	3.4416913763379853e-15	-1.7763568394002505e-15	0.9999999999999994	-18.708257364077987	3520.473642325231	21.296944077032393	1	6	1
9962	16736	P02S08368	0	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	6.3630266381161595	5.186259505323932	2.684043246494362	4	0.7619231521591325	8.881784197001252e-16	3.2751579226442118e-15	0.9999999999999934	5.773159728050814e-15	0.9999999999999973	0.9999999999999994	-19.87601887882081	3294.1075409040714	19.85370914590525	1	6	1
9963	16737	P02S08368	1	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	10.365730857385735	6.364458920600005	4.571561377833492	4	0.176252573575462	2.7755575615628914e-17	3.3306690738754696e-16	-1.0000000000000007	3.608224830031759e-16	-1.0000000000000007	1.0	-2.8283419666792455	7.373232199259229	3.130784796684522	1	6	1
9964	16737	P02S08368	1	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	10.365730857385735	6.364458920600005	4.571561377833492	4	0.3866384215926533	1.3322676295501878e-15	2.525757381022231e-15	-2.525757381022231e-15	-2.220446049250313e-16	-8.881784197001252e-16	1.0	-6.570298883079319	-6.322780996801822	3.817297310590378	1	6	1
9965	16737	P02S08368	1	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	2	0	CONSTRUCTED_REPEATED_TIDAL	3	10.365730857385735	6.364458920600005	4.571561377833492	4	0.6549874416291004	8.881784197001252e-16	1.0547118733938987e-15	1.0	-5.828670879282072e-16	0.9999999999999979	1.0	-10.312255799479397	-6.566555189594978	4.582514921022394	1	6	1
9966	16744	P02S08372	0	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	2.1829114446782736	1.1891614554885706	1.1271784911116671	4	1.3948359566919881	1.6653345369377348e-16	2.55351295663786e-15	-0.9999999999999984	1.6653345369377348e-15	-1.000000000000005	0.9999999999999967	-8.089509418165466	870.9256339793034	8.341940272661803	1	6	1
9967	16744	P02S08372	0	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	2.1829114446782736	1.1891614554885706	1.1271784911116671	4	0.5621020942519458	2.7755575615628914e-16	8.881784197001252e-15	1.609823385706477e-15	-8.881784197001252e-15	-1.6653345369377348e-15	0.9999999999999967	-10.517210076867888	812.8329362341318	7.184503486419599	1	6	1
9968	16744	P02S08372	0	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	2.1829114446782736	1.1891614554885706	1.1271784911116671	4	1.4769707282253117	2.220446049250313e-16	4.440892098500626e-16	1.0000000000000009	3.95516952522712e-16	0.9999999999999993	0.9999999999999967	-12.944910735570366	766.9490783535904	6.676723134028069	1	6	1
9969	16745	P02S08372	1	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	6.277933096982133	4.331215721318355	3.9330255117923865	4	0.8617790290867207	5.551115123125783e-16	8.881784197001252e-16	-1.0000000000000004	6.661338147750939e-16	-1.0000000000000018	1.0000000000000002	-11.746423605530765	7.03612644603535	5.081856272214429	1	6	1
9970	16745	P02S08372	1	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	6.277933096982133	4.331215721318355	3.9330255117923865	4	1.1270512508570243	1.3322676295501878e-15	1.9984014443252818e-15	-1.1102230246251565e-15	8.326672684688674e-16	-1.9984014443252818e-15	1.0000000000000002	-14.17640197540133	9.741620045619916	4.259010065271006	1	6	1
9971	16745	P02S08372	1	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	3	0	CONSTRUCTED_REPEATED_TIDAL	3	6.277933096982133	4.331215721318355	3.9330255117923865	4	1.465717877874881	1.7763568394002505e-15	1.942890293094024e-15	0.9999999999999961	-8.881784197001252e-16	0.9999999999999992	1.0000000000000002	-16.606380345271894	27.340298780858234	3.8833804389627704	1	6	1
9972	16752	P02S08376	0	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.952399217517058	1.9347615317865727	1.7761279169195254	4	5.628926757715382	2.220446049250313e-16	2.1094237467877974e-14	-1.0000000000000422	2.049402314519e-14	-0.9999999999999973	1.0	22.311933767199463	1818.396366769182	23.474020443974812	1	6	1
9973	16752	P02S08376	0	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.952399217517058	1.9347615317865727	1.7761279169195254	4	4.901397815608049	2.6645352591003757e-15	3.1252778143198157e-14	-3.1252778143198157e-14	1.8512968935624485e-14	8.881784197001252e-16	1.0	17.936203826642522	1695.58117073267	22.76192487103758	1	6	1
9974	16752	P02S08376	0	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	2.952399217517058	1.9347615317865727	1.7761279169195254	4	4.297073439292592	1.7763568394002505e-15	1.454392162258955e-14	0.9999999999999709	1.6764367671839864e-14	1.0000000000000053	1.0	13.560473886085623	1589.3536978940624	22.079673868556736	1	6	1
9975	16753	P02S08376	1	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	9.200056914966137	5.555830723234429	5.062731652537935	4	3.784926127642286	8.881784197001252e-15	8.704148513061227e-14	-0.9999999999998259	-4.596323321948148e-14	-1.0000000000000027	1.0000000000000004	-1.300011700949291	-1592.6080342563498	27.639142712314765	1	6	1
9976	16753	P02S08376	1	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	9.200056914966137	5.555830723234429	5.062731652537935	4	3.805805215755051	1.7763568394002505e-14	1.5276668818842154e-13	1.5276668818842154e-13	-4.6851411639181606e-14	-5.10702591327572e-15	1.0000000000000004	-3.486187904886293	-1486.853786109291	27.89756765896232	1	6	1
9977	16753	P02S08376	1	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	4	0	CONSTRUCTED_REPEATED_TIDAL	3	9.200056914966137	5.555830723234429	5.062731652537935	4	3.850137273791648	1.0658141036401503e-14	7.993605777301127e-14	1.0000000000001599	-6.794564910705958e-14	1.0000000000000007	1.0000000000000004	-5.6723641088232775	-1359.4756233947753	28.19173815996545	1	6	1
9978	16760	P02S08380	0	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	2.732986652122007	1.7218871099125952	1.2593178969194847	4	1.798674821637006	4.996003610813204e-16	9.159339953157541e-16	-1.0000000000000002	-1.8318679906315083e-15	-0.9999999999999987	0.9999999999999996	-3.708166920718404	116.71413804657297	4.454349187541144	1	6	1
9979	16760	P02S08380	0	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	2.732986652122007	1.7218871099125952	1.2593178969194847	4	0.943453071070768	3.3306690738754696e-16	1.7208456881689926e-15	5.551115123125783e-17	-1.5543122344752192e-15	-1.7208456881689926e-15	0.9999999999999996	-7.070202091215842	109.05224568000033	4.209651088645157	1	6	1
9980	16760	P02S08380	0	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	2.732986652122007	1.7218871099125952	1.2593178969194847	4	0.7200418186282559	1.1102230246251565e-16	5.551115123125783e-16	1.0000000000000002	-7.077671781985373e-16	1.000000000000001	0.9999999999999996	-10.432237261713272	116.53721195520423	4.626398196463488	1	6	1
9981	16761	P02S08380	1	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	10.27728706903888	7.350107538886611	4.463369282793738	4	3.319197812839766	3.552713678800501e-15	1.2323475573339238e-14	-1.000000000000007	-2.4646951146678475e-14	-0.9999999999999991	1.0000000000000004	1.3798561578823936	-436.40697476417427	6.886337975857041	1	6	1
9982	16761	P02S08380	1	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	10.27728706903888	7.350107538886611	4.463369282793738	4	3.491289317189043	1.021405182655144e-14	2.9753977059954195e-14	-8.881784197001252e-16	-2.9753977059954195e-14	1.509903313490213e-14	1.0000000000000004	-1.0075701724305688	-365.76867676709975	6.153671439072829	1	6	1
9983	16761	P02S08380	1	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	0	0	CONSTRUCTED_REPEATED_TIDAL	3	10.27728706903888	7.350107538886611	4.463369282793738	4	3.6935269060337936	3.552713678800501e-15	1.2989609388114332e-14	0.9999999999999947	-2.5979218776228663e-14	1.0000000000000115	1.0000000000000004	-3.3949965027434956	-281.8234060349903	5.761728608216634	1	6	1
9984	16768	P02S08384	0	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	10.238508526256382	4.567257973350906	2.828492271113893	4	2.9074159547553755	3.4638958368304884e-14	2.5868196473766147e-14	-0.9999999999999483	-4.5852210917018965e-14	-0.9999999999999503	1.0000000000000018	-23.050142781050965	2982.314623159027	33.906510361989525	1	6	1
9985	16768	P02S08384	0	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	10.238508526256382	4.567257973350906	2.828492271113893	4	2.7146745863176207	7.283063041541027e-14	5.1458837191376006e-14	5.1458837191376006e-14	-3.094746681142624e-14	4.973799150320701e-14	1.0000000000000018	-25.629854199117915	2893.5285463105292	33.94350586182204	1	6	1
9986	16768	P02S08384	0	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	10.238508526256382	4.567257973350906	2.828492271113893	4	2.646575159710178	3.952393967665557e-14	3.552713678800501e-14	1.000000000000048	-2.6256774532384952e-14	1.000000000000071	1.0000000000000018	-28.209565617185007	2814.1973056973575	34.07582039821484	1	6	1
9987	16769	P02S08384	1	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	10.317698313311963	6.519349799231824	5.439155626256925	4	0.40988904902809276	2.220446049250313e-16	9.992007221626409e-16	-1.0000000000000004	-1.9984014443252818e-15	-0.9999999999999998	1.0000000000000004	-2.3103524332153467	10.645199902296568	6.231352318558862	1	6	1
9988	16769	P02S08384	1	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	10.317698313311963	6.519349799231824	5.439155626256925	4	0.4967919007240974	1.1102230246251565e-15	1.3322676295501878e-15	-9.992007221626409e-16	-1.3322676295501878e-15	-4.440892098500626e-16	1.0000000000000004	-5.255461184766762	-34.46164317338135	7.4838912625212775	1	6	1
9989	16769	P02S08384	1	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	1	0	CONSTRUCTED_REPEATED_TIDAL	3	10.317698313311963	6.519349799231824	5.439155626256925	4	0.6841531954968278	1.2212453270876722e-15	1.27675647831893e-15	0.9999999999999974	-8.326672684688674e-16	1.0000000000000002	1.0000000000000004	-8.200569936318171	-68.07384706326638	8.785737712714973	1	6	1
9990	16776	P02S08388	0	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	3.8750620895996724	1.999178983044345	1.5184764749358002	4	4.3203659319766095	3.1086244689504383e-15	5.662137425588298e-15	-1.0000000000000004	3.497202527569243e-15	-0.9999999999999887	1.0000000000000024	-5.1924318232988815	-365.2314909414864	24.76355442912344	1	6	1
9991	16776	P02S08388	0	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	3.8750620895996724	1.999178983044345	1.5184764749358002	4	3.6947525397423644	7.105427357601002e-15	1.0658141036401503e-14	-4.440892098500626e-16	-4.773959005888173e-15	1.0658141036401503e-14	1.0000000000000024	-5.298827228431745	-351.33566299268483	23.65806743492984	1	6	1
9992	16776	P02S08388	0	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	3.8750620895996724	1.999178983044345	1.5184764749358002	4	3.2264714127911214	3.1086244689504383e-15	3.9968028886505635e-15	1.0000000000000004	-7.66053886991358e-15	1.000000000000008	1.0000000000000024	-5.405222633564685	-336.3107966235902	22.776161697485062	1	6	1
9993	16777	P02S08388	1	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	5.093862913788096	5.009268054630339	3.1825685256893976	4	1.0272839554233444	1.7763568394002505e-15	1.7763568394002505e-15	-0.9999999999999964	-2.6645352591003757e-15	-1.0000000000000009	0.9999999999999994	-14.408032515306004	376.7049026405282	17.243815491488842	1	6	1
9994	16777	P02S08388	1	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	5.093862913788096	5.009268054630339	3.1825685256893976	4	1.2288116740230908	5.773159728050814e-15	6.8833827526759706e-15	4.440892098500626e-15	-6.8833827526759706e-15	1.887379141862766e-15	0.9999999999999994	-17.162872545163715	405.49404358396134	17.135390724727152	1	6	1
9995	16777	P02S08388	1	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	2	0	CONSTRUCTED_REPEATED_TIDAL	3	5.093862913788096	5.009268054630339	3.1825685256893976	4	1.593483039957013	6.661338147750939e-16	1.609823385706477e-15	1.0	-3.219646771412954e-15	1.0000000000000018	0.9999999999999994	-19.91771257502142	445.4678019232414	17.173858562185917	1	6	1
9996	16784	P02S08392	0	NEGATIVE	-1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	3	0	CONSTRUCTED_REPEATED_TIDAL	3	3.1537640153275457	2.685882993031994	1.928890097279559	4	1.5697249805418692	4.440892098500626e-16	2.6645352591003757e-15	-1.0000000000000053	-3.1086244689504383e-15	-1.0000000000000013	0.9999999999999993	-21.10922459876683	3803.175361869568	8.244430429149343	1	6	1
9997	16784	P02S08392	0	ZERO	0.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	3	0	CONSTRUCTED_REPEATED_TIDAL	3	3.1537640153275457	2.685882993031994	1.928890097279559	4	1.7758059835855668	4.440892098500626e-16	5.10702591327572e-15	-5.10702591327572e-15	-7.771561172376096e-16	-2.6645352591003757e-15	0.9999999999999993	-24.244991223460886	3567.308650975838	7.633996555902327	1	6	1
9998	16784	P02S08392	0	POSITIVE	1.0	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	3	0	CONSTRUCTED_REPEATED_TIDAL	3	3.1537640153275457	2.685882993031994	1.928890097279559	4	2.306155671711447	6.661338147750939e-16	1.3322676295501878e-15	0.9999999999999973	-1.9984014443252818e-15	1.0	0.9999999999999993	-27.380757848154964	3349.764555362825	7.427546680600922	1	6	1
