profile_id	lapse_name	min_A_on_0_1	A_receiver_x_1_4	A_control_endpoint_x_1	phi_receiver_to_x_1	finite_positive_lapse	strict_domain_asymptote_status
G75_AP_S48_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S48_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S48_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S48_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S48_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S48_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S48_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S48_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S48_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S48_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S49_E05	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S49_E05	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S49_E05	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S49_E20	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S49_E20	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S49_E20	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S49_E50	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S49_E50	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S49_E50	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AM_S49_E100	AM	0.75	0.984375	0.75	0.13596685774182088	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_A0_S49_E100	A0	1	1	1	0	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
G75_AP_S49_E100	AP	1	1.015625	1.25	-0.10381968238912224	true	NO_INFINITE_STATIONARY_DEPTH_ON_REGISTERED_DOMAIN
