path	blob	sha256	size_bytes	first_commit	first_date	last_commit	last_date	provenance_era	matched_tokens	initial_disposition	reason
reorganization_r1a/correction_2026-07-18/CORRECTED_CONSOLIDATED_ADJUDICATION.tsv	f8ca6b291f57e05840246fd6b684596b5799ec27	20a473baa23b8f97557008965cb2c73be724d4ef68e2a8a86068ad979e7434e4	37910	a01e2b184759535ba9b6ff0a265928c9ffd05a5d	2026-07-18	adaee13df71b90c1eb4e1f49ee68783ea56d4bdc	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	c52bba027f409f2c494b0db2845e05694c449b38	df48158c5ffbca1384e55797a9eb9838108df323d20a5743e3ab8341672f6aae	256975	adaee13df71b90c1eb4e1f49ee68783ea56d4bdc	2026-07-18	adaee13df71b90c1eb4e1f49ee68783ea56d4bdc	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	9717682f73fa7cb2cdee55ac843d08540b765484	cac0bc4e81f04091b1cf1a351fa42d6f01176cbc502ac3dae893c9179a5f5c16	80283	adaee13df71b90c1eb4e1f49ee68783ea56d4bdc	2026-07-18	adaee13df71b90c1eb4e1f49ee68783ea56d4bdc	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	43b317c9b72331f97bd1a5406df95d3b708d9014	40002faf10c08c9d61190e4080fe0d0a554d2be34f30e73a85d3732bc952caf3	2728167	4c98e32d7b8af0dc3159706d18006d673566d721	2026-07-18	65b7f861ccbffc6b8623ea73035050b3d62fff92	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	82b9f3db607c7d8df3469a789048d1b9d167abf9	4a88ea647eca10c62b52ff49f858bdb66d29b2aad38bcc1a3872ddd751bc874f	823882	4c98e32d7b8af0dc3159706d18006d673566d721	2026-07-18	65b7f861ccbffc6b8623ea73035050b3d62fff92	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/BASE_ROOT_MARKDOWN.tsv	a3bf162601b1448b8e5d03aeee3ff39389cd71e8	946801ff08ec96bc01584142f0786e24be2592c63dde209aa5b12a108a062e9b	162781	598685cd319e77479e23fe133190ae006579ac4a	2026-07-18	598685cd319e77479e23fe133190ae006579ac4a	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/PREREGISTERED_CANDIDATES.tsv	0c4ca1e07db0963d34042419ada41febd04f9a62	c00a8fcd2f612ddd5af23f8e7d13f97feb8a9d3915ec1f6a523a9098db09cf02	41112	598685cd319e77479e23fe133190ae006579ac4a	2026-07-18	598685cd319e77479e23fe133190ae006579ac4a	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/adjudication/CANDIDATE_ADJUDICATION.tsv	e8471135d60f83bafed37dd35bcb09fb85503290	f235dff295d8bb7ab6c258be1836d5066b09b0bcee669ce132bbcb8c1f4d1824	120348	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/adjudication/FAMILY_MAP.tsv	285ee473f703960944dafcfeb7379cc23377e40b	8747f6a721725019ea4c10f3cf1c5f7106183ac8a8d2879492f4c110e9f154d6	3072	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/adjudication/PREMOVE_ADJUDICATION_REPORT.md	7e21481a7cc88f5564e9cd1259b3d6db9c7d33ab	8451d919689bd6b9aa7e482de23c01bef5d9be032664d1da9503b470f6482c64	23320	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/base_census/BASE_INBOUND_REFERENCES_FORENSIC.tsv	0208bc4db691abd5021dca81d4f96be58ebb0bff	9840d60d7dc960b2e76f3751259a4360b722efbe48fd7dafec87d7a1be6008d7	5267718	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/base_census/BASE_INBOUND_REFERENCES_OPERATIONAL.tsv	ddbb001ec834e9e50211fa7f98a7f10df6bb593a	7484c3aede9ad2654b094b89da5e6866bd840200418d90007bd807634ac36640	740435	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/base_census/CANDIDATE_EVIDENCE.tsv	638f19e324ce444e099b609092aef28a7aeb47eb	f8976d16fcafdfd1b8814dbeb111997b64cecaeb9148e0343fde54b8436690df	102376	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/base_census/INBOUND_SOURCE_IMMUTABILITY_REGISTRY.tsv	eb574ac5031d15e8c42732cb7b722317dee9b9f5	886ce87be95dd4e979e0e5a101a263b1aeae3da0d66e2099a0117c8cfa8762a9	113758	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/base_census/LITERAL_GIT_GREP_COMPARISON.tsv	5e082e11ccdfd4385e1080df793459fa8f57a386	33ef95c4b4f149ebee8cb82ba5630eb6c72d6bc7815c3e87d38f08a544963d5a	2207841	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	5f42c295d76a4003b046f969a5bec8cb71f41f59	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3	3238618	4c98e32d7b8af0dc3159706d18006d673566d721	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	c4f094e34b17c45f77bd5816f800e074ee701412	1fc20eca48f942bc7079f4e33aac0c51becca41818c7a15c27a43d23b3efb295	990940	4c98e32d7b8af0dc3159706d18006d673566d721	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/build_r1b_adjudication.py	6b92832396069df60e16b88eb80f4e0da96a9e8a	37418738a7b5f5140179e57edd02a2790ed1fcdbdf6d9036be3d64c8fc18c07f	15708	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	0a1f56d3bcacaf0b50ab9496fd1b76f1b2fdf53f	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc	4053360	4c98e32d7b8af0dc3159706d18006d673566d721	2026-07-18	07c67bfbe661705c6b936243fa1ed697f23c1644	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	82cfd102660ac443af0d1420528ce5a9f79ae3a1	3725018b5e76088b5f62b1977a54a320f53c03b48d9fd347436401be00363232	1260645	4c98e32d7b8af0dc3159706d18006d673566d721	2026-07-18	07c67bfbe661705c6b936243fa1ed697f23c1644	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/postmove_operational_census/DEPENDENCY_MAP.tsv	dc1ea62e94592747a7eb6fbc4c2a7facb893c35b	685146d3da193f52ac0dc52f533697fa5f94daa564b850c3645b46119d9a2d03	2261759	4c98e32d7b8af0dc3159706d18006d673566d721	2026-07-18	07c67bfbe661705c6b936243fa1ed697f23c1644	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1b/verify_r1b_adjudication.py	7162b14ff15edc3d7dab0076ff1f5f8748c4232b	3c490471c03a82cb9586e71957611d30f9acbbaceac714e1cd61df9bf118be86	9615	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	7f8fd38440cc42fc0467b84a0e1b351219e83e37	2026-07-18	JULY1_OR_LATER	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1c/FROZEN_ROOT_INVENTORY.tsv	8dd5b10bf559612d67d5680621486b678a658649	a4a071407af657962e36c33e9308ddbe6416fe3f38da5ea48ea93d7c1bcbd12c	478553	47f7bd368adaac337e3f4fc35afd507105870cb4	2026-07-18	47f7bd368adaac337e3f4fc35afd507105870cb4	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1e/ATOMIC_FAMILY_GRAPH.json	2b84e94c500f7182b9f3c41249cdd1e3225c0291	6871d9554425fd4d2b2a1bc569df73023ada0edc6c030ca2abfe142cd089e134	124494	14ba31a77aed1553c5df8ecd59b0f7a000c10e20	2026-07-18	14ba31a77aed1553c5df8ecd59b0f7a000c10e20	2026-07-18	JULY1_OR_LATER	homothety	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1e/COMPLETE_CANDIDATE_LEDGER.tsv	c814b48cf888ddaccef8aea835035bc8690f39dd	8aacd9d6c37946280c637bb91cf69d2d5ab3aed6ac44e4edb3190ff0434004ba	107114	14ba31a77aed1553c5df8ecd59b0f7a000c10e20	2026-07-18	14ba31a77aed1553c5df8ecd59b0f7a000c10e20	2026-07-18	JULY1_OR_LATER	homothety	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1e/PREREGISTERED_CANDIDATE_UNIVERSE.tsv	ab85dcf8b4ce9f6be9f2e0f2a226be0c861ad811	7fc413f8046de195f56424b12fa6607fed690dbd0a72064f5118e9c958f47141	28358	2755abbbdbf589163222311e4216bea4d28926be	2026-07-18	2755abbbdbf589163222311e4216bea4d28926be	2026-07-18	JULY1_OR_LATER	homothety	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1e/PROPOSED_BATCH_FILE_PLAN.tsv	84d23fc7df732f7cf2af1705df502381eb43c4de	c9089c1885f2f618c12567885f1e3d416abeeaa026cd6c442cf7ae64ae70f82c	13176	14ba31a77aed1553c5df8ecd59b0f7a000c10e20	2026-07-18	14ba31a77aed1553c5df8ecd59b0f7a000c10e20	2026-07-18	JULY1_OR_LATER	homothety	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1e/build_r1e_batch_plan.py	f627fdd7ae66ac814b500c3cc97e956c8c115752	f13bfe7f9bc1ded7eb5e7d301d5624c7e8728fcbe8c272780f03e41da8d4af7c	33572	14ba31a77aed1553c5df8ecd59b0f7a000c10e20	2026-07-18	14ba31a77aed1553c5df8ecd59b0f7a000c10e20	2026-07-18	JULY1_OR_LATER	homothety	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1g/AFFECTED_CASCADE_FILE_CENSUS.tsv	059083865ea255b3864f69d91ff367b1d6056cb8	d44c2b8b55c3e16350dec8ce55349426e57cce4d1035859e29898c9fa0736c9d	74568	ad8b00b1629c5594dd9d82b0fa82d3fafa3441d6	2026-07-18	ec18725237d93e5821ce7eae555ba02b4e4ecbd7	2026-07-18	JULY1_OR_LATER	homothety	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1g/B02_B03_ADJUDICATION.tsv	cc86ffdea6b8db4e7988908eb611f36cd2fa7c7c	cbae13c1d79f3d16a2c6542dfe003559fd3abadffb1d56e8490fdecc3070de11	31222	ad8b00b1629c5594dd9d82b0fa82d3fafa3441d6	2026-07-18	ec18725237d93e5821ce7eae555ba02b4e4ecbd7	2026-07-18	JULY1_OR_LATER	homothety	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1g/PREREGISTERED_AFFECTED_CASCADE_UNIVERSE.tsv	cdbb5f42a711407460ad3e0540f5eba2dc8b9bbc	fdfa0757cc64364386ddc08e6d9f32ef3b86087d9c9e791e0b304c53851d946b	54501	ad8b00b1629c5594dd9d82b0fa82d3fafa3441d6	2026-07-18	ad8b00b1629c5594dd9d82b0fa82d3fafa3441d6	2026-07-18	JULY1_OR_LATER	homothety	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1g/PREREGISTERED_B02_B03_UNIVERSE.tsv	cfd43059ec7d8f85c4ad8f8d17a81a53b35710ba	9a55da9e028b2dbbe5f9fae27d5ece8e102f1c2aedf9119dddb89419ffb1966f	20419	ad8b00b1629c5594dd9d82b0fa82d3fafa3441d6	2026-07-18	ad8b00b1629c5594dd9d82b0fa82d3fafa3441d6	2026-07-18	JULY1_OR_LATER	homothety	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1h/B02_B03_SCIENTIFIC_FAMILY_CLOSURE.tsv	d13673905de2ee7c3dd0111c7c0df9949acd4ba3	e9bba349597e0b583a97f80ee6cc72a5caba943cd1e6b8788703c5846937cdec	66080	b050d2eec5050cdcacc0edada67a438656cf3307	2026-07-18	b050d2eec5050cdcacc0edada67a438656cf3307	2026-07-18	JULY1_OR_LATER	homothety	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
reorganization_r1h/SCIENTIFIC_FAMILY_DEFINITIONS.json	c652bfd1cc2faeaec2b755e19ee920285b90679d	35cae6f057c400f8126bb649df9afcad175cbd7b76cdc2a6e11dfda472f886a6	6562	b050d2eec5050cdcacc0edada67a438656cf3307	2026-07-18	b050d2eec5050cdcacc0edada67a438656cf3307	2026-07-18	JULY1_OR_LATER	homothety	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
rescued_workspaces/w_whole_2026-06-13/w_whole_pinning.py	64d806e7d45717a3dbba53cc96aaec5f1c18a40e	f856d9894222905026e7e83f8fb56dbba92326d8bb64f02a8a0f9316141d3c9d	13319	f5a4792fa132acbf715d37ee50ae6e11a56fcce5	2026-06-13	f5a4792fa132acbf715d37ee50ae6e11a56fcce5	2026-06-13	PRE_JULY1	bootstrap	DUPLICATE_OR_AUDIT_RECORD	fixed historical organization or rescued snapshot
research/README.md	768e3a1dee9ad92a7a1fc5f53c409d1b00b003df	9f5c5c991d5582a9d923ed8e0992d091e2d84d2b46a77151444aa4aab60b244e	4660	9e4e3612616cc7bc62a460d1857e96b8a2d5be7d	2026-07-18	ca2bf9eb042783cc028c5dd42fab84158c83a608	2026-07-19	JULY1_OR_LATER	boundary charge	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
research/_registry/CURRENT_ARTIFACT_PATHS.tsv	bb2a67416d2109a8b96b3f044c1f9acc611e32cc	9c1f7c9a9f11dbf31706268d5dbd3c2ffd4247e3f981a603d86e2095925e729c	203899	b4e839c31583f1b220eabc390f235fb794578af9	2026-07-18	c4cf405bba49625a9352a022b60754e7249c27f9	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
research/_registry/CURRENT_CLASSIFICATION.tsv	884f7bc44b56bfc35d7306519f588bae26b18854	05cc6b48d40b9041d1bd82584489fde6cb2a29f59b495b50c32ac30abe6bb8e3	408724	b050d2eec5050cdcacc0edada67a438656cf3307	2026-07-18	80acad3edbf40c0026289cc676217319820edf95	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
research/_registry/MIGRATION_READINESS.tsv	0834235e68891c0b6b8f4ea6b65a4de957298861	4fbdb4e71aae4caf18df9142e7ab822bb5b348b3b364b72e97707679bd244062	352498	9e4e3612616cc7bc62a460d1857e96b8a2d5be7d	2026-07-18	9e4e3612616cc7bc62a460d1857e96b8a2d5be7d	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
research/_registry/ROOT_OWNERSHIP.tsv	5bbae7457a2192ccf54ff89866acbad5d9036c9e	4e8a4e82d4698f24dea7510932a919773267dfad3ad4033999e195044a056edc	278597	9e4e3612616cc7bc62a460d1857e96b8a2d5be7d	2026-07-18	9e4e3612616cc7bc62a460d1857e96b8a2d5be7d	2026-07-18	JULY1_OR_LATER	homothety;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
research/foundations/README.md	cb7132ee57ed5cc43437ea79832cf44bcdc67c65	10bd4da5cb1445b4d1aeb3c7b2818a42e47dcfc143bd28ac88221fd3bf490465	1040	9e4e3612616cc7bc62a460d1857e96b8a2d5be7d	2026-07-18	9e4e3612616cc7bc62a460d1857e96b8a2d5be7d	2026-07-18	JULY1_OR_LATER	Common-Scale Neutrality	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
research/foundations/ROOT_INVENTORY.tsv	c0b01b9a7ffc851ae0df2eabf4cecb3b35f887f5	4c9f95930c51bfb239f640433735e0e1a4557e9fb5c3dd8df40a03dec6cb9614	7407	9e4e3612616cc7bc62a460d1857e96b8a2d5be7d	2026-07-18	9e4e3612616cc7bc62a460d1857e96b8a2d5be7d	2026-07-18	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
research/native_action/README.md	86ea3b34a5aed02ad685a79c5417f14a49383048	9ef76b89e59fdac311805dbacdb37fb16568b142af4fec6f5d57192a3f4c07c9	1186	9e4e3612616cc7bc62a460d1857e96b8a2d5be7d	2026-07-18	9e4e3612616cc7bc62a460d1857e96b8a2d5be7d	2026-07-18	JULY1_OR_LATER	boundary charge	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
rung2_weld_postjuly_regrade_2026-07-19/AUDIT_REPORT.md	e5423d8965a3a3cb917421b147d6af5751355a17	9046a0f9a5884cdd0a0394105d4b8228260aa5890a7278297998f82ba89e0106	11283	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	JULY1_OR_LATER	Noether;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
rung2_weld_postjuly_regrade_2026-07-19/PREREGISTRATION.md	0b66a402dfed590671ca3f873ae4db90e229ee76	144a8a698f03dcd8423ae77fd80e7cdd5cc5dae92ab97b7aa75ebcf99f49c64f	12034	70f74fa4d6f42dcecd96bdd07e34fd0d20c2c6a6	2026-07-19	70f74fa4d6f42dcecd96bdd07e34fd0d20c2c6a6	2026-07-19	JULY1_OR_LATER	Noether;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
rung2_weld_postjuly_regrade_2026-07-19/REPOSITORY_GATES.json	3a5d8c7f3e4e193e907cd66b11aa099f93372d70	3acbc562ec15745e397c65e9ffaaed90057272d7df0f0b65d577c07ba03bfbdd	6306	d0b5d824432e1ac621d5e198e9ac490b265d2ea6	2026-07-19	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
rung2_weld_postjuly_regrade_2026-07-19/SOURCE_INVENTORY.tsv	45d32a49283380c17a92e5e73dc8971cbb2f6b05	a45c11493245ffd00b0393e119d7288d8ee6a7ed4b0603ee21e22e24178de409	6233	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
rung2_weld_postjuly_regrade_2026-07-19/STATUS_LEDGER.tsv	35d03f8b5caf046612a654d7163abf8e5662f06d	5f801ac404276c19ea77431cccf6f3402a05da096334a072a8f826d1b50dc8f9	4294	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
rung2_weld_postjuly_regrade_2026-07-19/WELD_OBJECT_LEDGER.tsv	d340a92748043cb69d5dfbd025ecfbd898547d16	dd55955e387c4d1fe199329cd3ab4f6ba63c16e77819036154000791586a34e2	2671	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	JULY1_OR_LATER	Noether;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
rung2_weld_postjuly_regrade_2026-07-19/build_source_inventory.py	4670d7f4ee7831752566e6a709c1d4c0eebf8ff0	abe551d07f1181f97a8291b57a5014e94b11d12523a90c7b2ad817f403eea3ad	4047	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
rung2_weld_postjuly_regrade_2026-07-19/verify_repository_gates.py	a5ff0d1069b15060c80dcd92973daa20dd295e38	5b505ac95a2c39942f1cac99eea595b1c8f918ca96df9edad682ed97e2284d41	3586	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
scale_symmetry_bootstrap_analysis_results.md	2e88bd45ccf1544139471bb35890c90c3033019c	3e2cf8e02dc37b219de5d7defe0e0c6e137e4fa9a0f8304b9cc401b58a6505c5	31339	87ae1e204fda98ae0239a36f419e24bd6b5d0395	2026-06-21	b108d492c324750b4e3fd7084ea543b4cd54a786	2026-07-06	PRE_JULY1	Noether;bootstrap	NEGATIVE_CONTROL	pre-July-1 provenance firewall
simple_metric_freeDA_lowz_observe_results.md	043e24bbba2c29249853674abe43cfb5b6f8537c	ff8a82499290ce2509dc26ca9b033f14015b3beb7ce4e3f32c1e976060fd3dda	5012	b5622bd847a3f37f134125a0bf734eeb57133159	2026-07-09	b5622bd847a3f37f134125a0bf734eeb57133159	2026-07-09	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
stability_filter_miniMAP.md	cf0a2ea1734eb96b5c222df53f9a4293e680fb9c	efd0d2e6df5f1edc2bc25e3a877afbbf1f962df81cb9cd4cd09ae2aaacd0e5bc	4603	28280101c7f78fe3df1406cf075e094c7fa54dbc	2026-07-03	28280101c7f78fe3df1406cf075e094c7fa54dbc	2026-07-03	JULY1_OR_LATER	homothety	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
stability_operator_results.md	7486fb9104915c3499e2a487859dba00d3037dee	eb0c9776ab46bb9aaabb4fa4709374b85550dec43689f9da6319b6d476c1a922	5110	4ee798243b0911bdd8360710aa84ca75aefae039	2026-07-03	4ee798243b0911bdd8360710aa84ca75aefae039	2026-07-03	JULY1_OR_LATER	homothety	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
stageD_sweep_results_raw.md	818633bc8ed55704756704c221f196f2294320f2	5a8fa139e067d9da97f16717481271daa2e360caf25a86501f4177a4f038ac05	10015	6cb6e306c0549f14f775ac956ffde7cc119267c9	2026-07-03	6cb6e306c0549f14f775ac956ffde7cc119267c9	2026-07-03	JULY1_OR_LATER	homothety	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
threadB_coupled_cell_flatness_Lselector_results.md	f9274814f51c4a79088bdedd781032de54e35af6	46bae6dbc0b947b7c67e721046b33530992be0c9343106fd2dc581771cb2ff99	12103	3c827f6ae658fa3f9b49bf54511cafa804d74b04	2026-07-09	6cd20b89265a77b101fe7817e770a4471bb61272	2026-07-09	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
transverse_reciprocal_realization_selector_2026-07-19/AUDIT_REPORT.md	266ccc71080fcebffbf9e3bcdf63303997a929f6	567994f42ecf608b4d5015d46cb6746067f24d29219a1c5ac9c460c8fd156745	19493	75c62d1a357821d4957588e640ba03f0bc0f285e	2026-07-19	75c62d1a357821d4957588e640ba03f0bc0f285e	2026-07-19	JULY1_OR_LATER	boundary charge;Common-Scale Neutrality;bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
transverse_reciprocal_realization_selector_2026-07-19/CANDIDATE_FAMILY.tsv	03c329347ea3109a58c81726902ab97a1dc8e2bb	b553d475ca99a182b2e09a4c79bf479f24a9f9e92f2be738ce251a7a84eb1ce3	3028	75c62d1a357821d4957588e640ba03f0bc0f285e	2026-07-19	75c62d1a357821d4957588e640ba03f0bc0f285e	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
transverse_reciprocal_realization_selector_2026-07-19/DERIVATION_RESULT.json	1b965ae7f11b1931f4c499e19efb101e9dae411f	fac08f193a32491ff5a4df89805aec3c28b9e89da68b5dd2b6c49f81df1cee1e	7915	75c62d1a357821d4957588e640ba03f0bc0f285e	2026-07-19	75c62d1a357821d4957588e640ba03f0bc0f285e	2026-07-19	JULY1_OR_LATER	bootstrap	EXCLUDED_WITH_REASON	token occurrence outside bounded charge/scale lineage
