interaction_id	carrier_id	design_kind	direction_id	radius	halton_index	bank	point_id	target_mask	target_integer	ensemble_order	target_ensembles	subsets_used	subset_count	physical_interaction_claimed	slot_twojet_l2	slot_twojet_max_abs	slot_twojet_active	slot_twojet_status	metric_twojet_l2	metric_twojet_max_abs	metric_twojet_active	metric_twojet_status	riemann_l2	riemann_max_abs	riemann_active	riemann_status	weyl_l2	weyl_max_abs	weyl_active	weyl_status	ricci_l2	ricci_max_abs	ricci_active	ricci_status	scalar_l2	scalar_max_abs	scalar_active	scalar_status	shear_l2	shear_max_abs	shear_active	shear_status	twist_l2	twist_max_abs	twist_active	twist_status	phi_twojet_l2	phi_twojet_max_abs	phi_twojet_active	phi_twojet_status
R03_3_T3_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	M3	3	2	BASE_BLOCK;ANGULAR_SCREEN_BLOCK	M0;M1;M2;M3	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.05894324107802152	0.0207618025759759	YES	NUMERIC_CLASSIFIED	0.040974765445915044	0.009433448306552954	YES	NUMERIC_CLASSIFIED	0.027887754769984455	0.0173764610233499	YES	NUMERIC_CLASSIFIED	0.014610225720912778	0.014610225720912778	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_3_T4_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	M4	4	1	SHIFT_CONNECTION_BLOCK	M0;M4	2	NO	0.41037017921131386	0.12035714285714287	YES	NUMERIC_CLASSIFIED	0.7219707863756711	0.15887193268855496	YES	NUMERIC_CLASSIFIED	0.4609574822673919	0.07470637347079587	YES	NUMERIC_CLASSIFIED	0.3484112667011002	0.05381400730368726	YES	NUMERIC_CLASSIFIED	0.21300542847767262	0.13658797779788573	YES	NUMERIC_CLASSIFIED	0.2202267496098042	0.2202267496098042	YES	NUMERIC_CLASSIFIED	0.13561514924709614	0.11335420716010475	YES	NUMERIC_CLASSIFIED	0.07303184400267465	0.06948365508599325	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_3_T5_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	M5	5	2	BASE_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M4;M5	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.03692223994084137	0.007768904838004839	YES	NUMERIC_CLASSIFIED	0.02843021895883999	0.004830999564081395	YES	NUMERIC_CLASSIFIED	0.012993184068928024	0.004342980726608138	YES	NUMERIC_CLASSIFIED	0.0032320681404335305	0.0032320681404335305	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_3_T6_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	M6	6	2	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M2;M4;M6	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.2771740601858299	0.055452862131419034	YES	NUMERIC_CLASSIFIED	0.1795524609594642	0.03318098866120001	YES	NUMERIC_CLASSIFIED	0.12863890323472452	0.025767532860810308	YES	NUMERIC_CLASSIFIED	0.06741958383044251	0.027428835089256705	YES	NUMERIC_CLASSIFIED	0.0010649326456255714	0.0010649326456255714	YES	NUMERIC_CLASSIFIED	0.003784779206810472	0.00255684206853804	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_3_T7_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	M7	7	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M2;M3;M4;M5;M6;M7	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	3.469446951953614e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.0011692413380530663	0.0002374858347924981	YES	NUMERIC_CLASSIFIED	0.0011924856629637007	0.00018424459001178083	YES	NUMERIC_CLASSIFIED	0.0004544004754587784	0.00022520369300424448	YES	NUMERIC_CLASSIFIED	0.00022955823185061286	0.00022955823185061286	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_3_T8_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	M8	8	1	PHI_FIELD	M0;M8	2	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.21169947448141524	0.1307142857142857	YES	NUMERIC_CLASSIFIED
R03_3_T9_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	M9	9	2	BASE_BLOCK;PHI_FIELD	M0;M1;M8;M9	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_3_TA_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	MA	10	2	ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M2;M8;MA	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_3_TB_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	MB	11	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M1;M2;M3;M8;M9;MA;MB	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	3.508235985035365e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	1.9155738475785404e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	7.757919228897728e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_3_TC_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	MC	12	2	SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M4;M8;MC	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_3_TD_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	MD	13	3	BASE_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M4;M5;M8;M9;MC;MD	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	2.839864722503794e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	2.3787306714124158e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	6.938893903907228e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_3_TE_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	ME	14	3	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M2;M4;M6;M8;MA;MC;ME	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	2.7615674353217876e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	4.369941718207209e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	1.1183586138957906e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	2.0080876029348857e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.3877787807814457e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R03_3_TF_B3_P3	R03_3	RADIAL	D03	0.75	-	B3	P3	MF	15	4	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M2;M3;M4;M5;M6;M7;M8;M9;MA;MB;MC;MD;ME;MF	16	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	2.0816681711721685e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	3.46076246536195e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	5.2731028410311436e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	1.6996749443881478e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_T1_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	M1	1	1	BASE_BLOCK	M0;M1	2	NO	0.59879602246143	0.1973219869015622	YES	NUMERIC_CLASSIFIED	0.6440641339095928	0.1973219869015622	YES	NUMERIC_CLASSIFIED	0.3344912039628415	0.0798249807675343	YES	NUMERIC_CLASSIFIED	0.2726721934806094	0.05311775847248298	YES	NUMERIC_CLASSIFIED	0.16200491936185774	0.11036956524469062	YES	NUMERIC_CLASSIFIED	0.16432110006743822	0.16432110006743822	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_T2_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	M2	2	1	ANGULAR_SCREEN_BLOCK	M0;M2	2	NO	0.7846606161875376	0.30393770157610056	YES	NUMERIC_CLASSIFIED	0.8297835374415797	0.30393770157610056	YES	NUMERIC_CLASSIFIED	0.3835767959178042	0.10521564241131381	YES	NUMERIC_CLASSIFIED	0.20444646795733293	0.05346229106513696	YES	NUMERIC_CLASSIFIED	0.2556700592732833	0.16332947342580562	YES	NUMERIC_CLASSIFIED	0.33946319756868415	0.33946319756868415	YES	NUMERIC_CLASSIFIED	0.16774024166055393	0.11229575587864173	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_T3_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	M3	3	2	BASE_BLOCK;ANGULAR_SCREEN_BLOCK	M0;M1;M2;M3	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.05847655924108759	0.02062433004616425	YES	NUMERIC_CLASSIFIED	0.04094926867430263	0.009539890796958057	YES	NUMERIC_CLASSIFIED	0.027573698792268408	0.01710243418221208	YES	NUMERIC_CLASSIFIED	0.014569034001893133	0.014569034001893133	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_T4_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	M4	4	1	SHIFT_CONNECTION_BLOCK	M0;M4	2	NO	0.41037017921131386	0.12035714285714287	YES	NUMERIC_CLASSIFIED	0.7225269842064038	0.15887193268855496	YES	NUMERIC_CLASSIFIED	0.4953702208056169	0.07382183308112876	YES	NUMERIC_CLASSIFIED	0.37076885577713203	0.06536835245634721	YES	NUMERIC_CLASSIFIED	0.24734848530044337	0.15112559545092788	YES	NUMERIC_CLASSIFIED	0.2741577293186148	0.2741577293186148	YES	NUMERIC_CLASSIFIED	0.13561514924709614	0.11335420716010475	YES	NUMERIC_CLASSIFIED	0.18545768632210446	0.18517981430351937	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_T5_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	M5	5	2	BASE_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M4;M5	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.045882325523318786	0.008955613200677382	YES	NUMERIC_CLASSIFIED	0.028288521223339868	0.004702681726890069	YES	NUMERIC_CLASSIFIED	0.020956561525991964	0.010828609245650725	YES	NUMERIC_CLASSIFIED	0.006960949039193143	0.006960949039193143	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_T6_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	M6	6	2	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M2;M4;M6	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.27884774806894863	0.05545286213141902	YES	NUMERIC_CLASSIFIED	0.20824755308679618	0.04372517343419306	YES	NUMERIC_CLASSIFIED	0.15686877539548597	0.03440399727587352	YES	NUMERIC_CLASSIFIED	0.0758742012504595	0.040460106192736295	YES	NUMERIC_CLASSIFIED	0.013927203595197502	0.013927203595197502	YES	NUMERIC_CLASSIFIED	0.0037847792068104575	0.002556842068538026	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_T7_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	M7	7	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M2;M3;M4;M5;M6;M7	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	4.906538933386797e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.001695053389246366	0.00037266085534005955	YES	NUMERIC_CLASSIFIED	0.0011672532088603082	0.0001682953648991098	YES	NUMERIC_CLASSIFIED	0.0009424474915334511	0.0004282390484015783	YES	NUMERIC_CLASSIFIED	0.00015959621974137583	0.00015959621974137583	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_T8_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	M8	8	1	PHI_FIELD	M0;M8	2	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.21169947448141524	0.1307142857142857	YES	NUMERIC_CLASSIFIED
R04_3_T9_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	M9	9	2	BASE_BLOCK;PHI_FIELD	M0;M1;M8;M9	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_TA_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	MA	10	2	ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M2;M8;MA	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_TB_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	MB	11	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M1;M2;M3;M8;M9;MA;MB	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	3.859516085420558e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	1.7260280654508505e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	1.734723475976807e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	5.551115123125783e-17	5.551115123125783e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_TC_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	MC	12	2	SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M4;M8;MC	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_TD_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	MD	13	3	BASE_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M4;M5;M8;M9;MC;MD	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	5.813912207521287e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	2.6251129656189234e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	1.3877787807814457e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_TE_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	ME	14	3	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M2;M4;M6;M8;MA;MC;ME	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	3.8115219509983784e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	5.402765562156019e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	1.3211260394454924e-17	5.204170427930421e-18	NO	NUMERIC_CLASSIFIED	5.887846720064156e-17	5.551115123125783e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.5515838457795457e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R04_3_TF_B3_P3	R04_3	RADIAL	D04	0.75	-	B3	P3	MF	15	4	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M2;M3;M4;M5;M6;M7;M8;M9;MA;MB;MC;MD;ME;MF	16	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	6.938893903907228e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	7.959904892949535e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	3.2407308941019226e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	5.721958498152797e-17	5.551115123125783e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R05_3_T1_B3_P3	R05_3	RADIAL	D05	0.75	-	B3	P3	M1	1	1	BASE_BLOCK	M0;M1	2	NO	0.649902720267139	0.20500959829208312	YES	NUMERIC_CLASSIFIED	0.6916442684271011	0.20500959829208312	YES	NUMERIC_CLASSIFIED	0.36302981974702686	0.09565215172153074	YES	NUMERIC_CLASSIFIED	0.24392924064725316	0.03523920019688122	YES	NUMERIC_CLASSIFIED	0.18890379940265972	0.13220409490824056	YES	NUMERIC_CLASSIFIED	0.07943416277752899	0.07943416277752899	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R05_3_T2_B3_P3	R05_3	RADIAL	D05	0.75	-	B3	P3	M2	2	1	ANGULAR_SCREEN_BLOCK	M0;M2	2	NO	0.7416759244940908	0.30393770157610056	YES	NUMERIC_CLASSIFIED	0.7882209893824182	0.30393770157610056	YES	NUMERIC_CLASSIFIED	0.48355082217679224	0.15431775086518498	YES	NUMERIC_CLASSIFIED	0.27271775119628133	0.05091779743228788	YES	NUMERIC_CLASSIFIED	0.2956878868972854	0.2735316559566878	YES	NUMERIC_CLASSIFIED	0.22062345683786533	0.22062345683786533	YES	NUMERIC_CLASSIFIED	0.07457164467597795	0.06416821650658358	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R05_3_T3_B3_P3	R05_3	RADIAL	D05	0.75	-	B3	P3	M3	3	2	BASE_BLOCK;ANGULAR_SCREEN_BLOCK	M0;M1;M2;M3	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.08211852267353838	0.01667729486776451	YES	NUMERIC_CLASSIFIED	0.05780386212105282	0.008327552116184024	YES	NUMERIC_CLASSIFIED	0.0377149532009023	0.02358600708234969	YES	NUMERIC_CLASSIFIED	0.03623502505053877	0.03623502505053877	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R05_3_T4_B3_P3	R05_3	RADIAL	D05	0.75	-	B3	P3	M4	4	1	SHIFT_CONNECTION_BLOCK	M0;M4	2	NO	0.41037017921131386	0.12035714285714287	YES	NUMERIC_CLASSIFIED	0.6917769185684548	0.14713589849595463	YES	NUMERIC_CLASSIFIED	0.42393699914937083	0.0896795719156907	YES	NUMERIC_CLASSIFIED	0.260022185253716	0.05561020644008863	YES	NUMERIC_CLASSIFIED	0.23332650293769044	0.17128961965386413	YES	NUMERIC_CLASSIFIED	0.016200968072814348	0.016200968072814348	YES	NUMERIC_CLASSIFIED	0.10623143672151548	0.05469716297883248	YES	NUMERIC_CLASSIFIED	0.19969805135518243	0.18722326476081969	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R05_3_T5_B3_P3	R05_3	RADIAL	D05	0.75	-	B3	P3	M5	5	2	BASE_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M4;M5	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.07848179470142405	0.013835624790736863	YES	NUMERIC_CLASSIFIED	0.0651849966059879	0.013430375384319586	YES	NUMERIC_CLASSIFIED	0.02963607993865337	0.019391239751353352	YES	NUMERIC_CLASSIFIED	0.002052374700611065	0.002052374700611065	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R05_3_T6_B3_P3	R05_3	RADIAL	D05	0.75	-	B3	P3	M6	6	2	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M2;M4;M6	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.2012915503015363	0.055452862131419034	YES	NUMERIC_CLASSIFIED	0.16435993249453076	0.04073859546774465	YES	NUMERIC_CLASSIFIED	0.12575040837698365	0.018509242470579848	YES	NUMERIC_CLASSIFIED	0.06414173511405351	0.0383325331222883	YES	NUMERIC_CLASSIFIED	0.011924270867833209	0.011924270867833209	YES	NUMERIC_CLASSIFIED	0.002666085980152973	0.0015650510299329151	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
R05_3_T7_B3_P3	R05_3	RADIAL	D05	0.75	-	B3	P3	M7	7	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M2;M3;M4;M5;M6;M7	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	5.075363337356182e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.0026757671455183703	0.000545276961814982	YES	NUMERIC_CLASSIFIED	0.001817064673426652	0.0002959883051747768	YES	NUMERIC_CLASSIFIED	0.0009207835915078552	0.0004956046824894401	YES	NUMERIC_CLASSIFIED	0.0005445599325943629	0.0005445599325943629	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
