candidate_path	original_path	destination	primary_owner	lane_class	artifact_type	git_blob_oid	sha256	atomic_family_id	disposition	proposed_batch_id	operational_inbound_count	forensic_inbound_count	forensic_inbound_sources	outbound_imports	runtime_paths	generated_outputs	required_companions	frozen_companions	unresolved_runtime_paths	test_scope	frontier_or_control	future_exact_pointer_changes	ruling_basis
cascade_th2_final_table.py	cascade_th2_final_table.py	archive/pre_2026-07-01/cascade_th2_final_table.py	LEGACY_FROZEN	LEGACY	PYTHON	0ced59eb3588e70f053a659ac7b325cb8a3d1cc1	9d010d5e89023e1ca5c3d97b4cf538dc5dfa20555368013af92c00d09607703b	F_TH2_FINAL_RUNTIME	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	open('th2_results.json')[DYNAMIC];out[DYNAMIC];th2_final_table.json[MISSING_OR_GENERATED];th2_results.json[MISSING_OR_GENERATED]	th2_final_table.json	NONE	NONE	th2_predict_measure;th2_results.json	NONE	NONE	-	missing predictor module and missing th2 producer output
cascade_th2_launch.py	cascade_th2_launch.py	archive/pre_2026-07-01/cascade_th2_launch.py	LEGACY_FROZEN	LEGACY	PYTHON	52041af9d0bd324692ca09352c62119175ee813a	f883af69e3deb195f302a05b86759bb35f1a15adb2998ee4af3a54ea78778ac5	F_SAFE_CASCADE_TH2_LAUNCH	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
cascade_tw_cas.py	cascade_tw_cas.py	archive/pre_2026-07-01/cascade_tw_cas.py	LEGACY_FROZEN	LEGACY	PYTHON	e18064e7c6b1d61a8c67c775bc756581e70a433b	507ce412ce4de13bb9f9069883d3770413a38b95cc0800fd90c8478ff674d3ac	F_SAFE_CASCADE_TW_CAS	SAFE_BYTE_IDENTICAL	B02_LEGACY_STANDALONE_ALGEBRA_A	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
cascade_tw_confirm.py	cascade_tw_confirm.py	archive/pre_2026-07-01/cascade_tw_confirm.py	LEGACY_FROZEN	LEGACY	PYTHON	505cf167b28a4d21c901d4fda7cb96d35c2cbedb	7948be09553c0107fde3ed8431422854105d6204064a879dfb83fe49b30094eb	F_TW_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cascade_stageB_common->cascade_stageB_common.py;cell_solver_universe_T3->cell_solver_universe_T3.py	NONE	NONE	cell_solver_universe_T3.py;cascade_stageB_common.py;cascade_stageB_rungs.json	cascade_stageB_rungs.json:R0_FROZEN_EVIDENCE	absolute workstation path	NONE	NONE	-	retained solver/common and hard-coded frozen rung file remain at root
cascade_tw_pred.py	cascade_tw_pred.py	archive/pre_2026-07-01/cascade_tw_pred.py	LEGACY_FROZEN	LEGACY	PYTHON	612705231ade2ec20e1d344ba8c09278d8961fd6	3b79496c9b9754f9c016a88c50d68ab6997e9c3923c0ccdd11885f486547c775	F_TW_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	/home/udt-admin/udt_mass_codex/cascade_stageB_rungs.json[ABSOLUTE_EXTERNAL];open('/home/udt-admin/udt_mass_codex/cascade_stageB_rungs.json')[DYNAMIC]	NONE	cell_solver_universe_T3.py;cascade_stageB_common.py;cascade_stageB_rungs.json	cascade_stageB_rungs.json:R0_FROZEN_EVIDENCE	absolute workstation path	NONE	NONE	-	retained solver/common and hard-coded frozen rung file remain at root
cascade_tw_reshoot.py	cascade_tw_reshoot.py	archive/pre_2026-07-01/cascade_tw_reshoot.py	LEGACY_FROZEN	LEGACY	PYTHON	b6d37571426d47fdb9504ab8c4c5458681495710	4e7f680b64b32b461f0274cadfad92ac47602b3ae352107d329a34cf4fbd0e33	F_TW_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cell_solver_universe_T3->cell_solver_universe_T3.py	NONE	NONE	cell_solver_universe_T3.py;cascade_stageB_common.py;cascade_stageB_rungs.json	cascade_stageB_rungs.json:R0_FROZEN_EVIDENCE	absolute workstation path	NONE	NONE	-	retained solver/common and hard-coded frozen rung file remain at root
cell_solver_f2d_BUILDNOTES.md	cell_solver_f2d_BUILDNOTES.md	archive/pre_2026-07-01/cell_solver_f2d_BUILDNOTES.md	LEGACY_FROZEN	LEGACY	MARKDOWN	7d72e5a35dc80fdd9c2be087b115c42e38345178	8431beb4621c417a2c8dd8b93ddec530606d0fa7caa30dedde25c6d5499cf1c5	F_CELL_BUILD_NOTES_MANUAL	NEEDS_MANUAL_ADJUDICATION	-	0	8	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/BASE_ROOT_MARKDOWN.tsv;reorganization_r1b/base_census/BASE_INBOUND_REFERENCES_FORENSIC.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	-	dense literal solver/test/provenance references need a future path-semantics ruling
controlled_relax_hessian.py	controlled_relax_hessian.py	research/particle_mass/controlled_relax_hessian.py	PARTICLE_MASS	ACTIVE	PYTHON	d113e1c85d2c22bd86c00fb7ae45b7a6e6dc1a29	72ce101b01e14b5a241e09b1ae188b4fb4883778c72f71bd69346d938513e37e	F_PARTICLE_CONTROLLED	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	'prod_relax256uncon.npz' if os.path.exists('prod_relax256uncon.npz') else 'hopfion_arc_scripts_2026-07-05/prod_an256.npz'[DYNAMIC];LOG[DYNAMIC];controlled_best_field.npz[MISSING_OR_GENERATED];controlled_relax_hessian_out.json[RESOLVED_TRACKED];{'best_gradnorm': gn_best, 'Q': Qb, 'lowest_lam_phys': lam_phys, 'res_phys': res_phys, 'in_core': incore, 'verdict': verdict}[DYNAMIC]	controlled_best_field.npz;controlled_relax_hessian_out.json	controlled_relax_hessian_out.json;hopfion_arc_scripts_2026-07-05/fs_hopfion.py	controlled_relax_hessian_out.json:R0_FROZEN_EVIDENCE	prod_relax256uncon.npz or hopfion_arc_scripts_2026-07-05/prod_an256.npz	NONE	NONE	-	root module/input/output family includes an immutable output and absent inputs
e2c_bv_gauntlet.py	e2c_bv_gauntlet.py	archive/pre_2026-07-01/e2c_bv_gauntlet.py	LEGACY_FROZEN	LEGACY	PYTHON	57248e956d45fc7c087598f6d337bfe292a690e6	fc120b44519b1cd515138bc86adc29ad495ae57c5cf64467de79201eb7ec885f	F_E2C_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cell_solver_composite->cell_solver_composite.py	NONE	NONE	cell_solver_composite.py	NONE	NONE	NONE	NONE	-	imports retained composite solver
e2d_bv_cert.py	e2d_bv_cert.py	archive/pre_2026-07-01/e2d_bv_cert.py	LEGACY_FROZEN	LEGACY	PYTHON	a2ed6e5e5f0dfdadce998cd71b870c665c032398	639be77d0c7f1e724fa4f13591783d2493cfcbcaba2c25cce3a0fa5f5e35c838	F_E2D_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cell_solver_composite->cell_solver_composite.py;e2d_continuation_driver->e2d_continuation_driver.py	NONE	NONE	cell_solver_composite.py;e2d_continuation_driver.py	NONE	NONE	NONE	NONE	-	both scripts import retained composite solver and continuation driver
e2d_bv_checks.py	e2d_bv_checks.py	archive/pre_2026-07-01/e2d_bv_checks.py	LEGACY_FROZEN	LEGACY	PYTHON	f918a334d95912f60ce119d2db0b7c25e5dc0bd6	14373438256dfbdd67ff334f652152e6f8bea6f617038705ca7a9e69ccebb315	F_E2D_RUNTIME	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	cell_solver_composite->cell_solver_composite.py;e2d_continuation_driver->e2d_continuation_driver.py	NONE	NONE	cell_solver_composite.py;e2d_continuation_driver.py	NONE	NONE	NONE	NONE	-	both scripts import retained composite solver and continuation driver
homog_alpha_test.py	homog_alpha_test.py	archive/pre_2026-07-01/homog_alpha_test.py	LEGACY_FROZEN	LEGACY	PYTHON	0c230460da98ac84065e3f0d6e0732c4f6cbe9ef	76093488b2d6909c99f98806acc1161fdd167e63fc98a0ef6fdd93600eb08f1f	F_SAFE_HOMOG_ALPHA_TEST	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
homog_universe_numeric.py	homog_universe_numeric.py	archive/pre_2026-07-01/homog_universe_numeric.py	LEGACY_FROZEN	LEGACY	PYTHON	15b1c6685589bde521c8fe1b7abbaae5efdc5614	ece2ee3e38b71f358d37ec761769871836b0c3bedd44571f7a176971338be3be	F_SAFE_HOMOG_UNIVERSE_NUMERIC	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
homog_universe_solve.py	homog_universe_solve.py	archive/pre_2026-07-01/homog_universe_solve.py	LEGACY_FROZEN	LEGACY	PYTHON	00178cfb1dc840ac5b5e5fa24a1d4136112e23f2	9d8fccb0b663548f7ef70776c9e55e22af2d12161b847d51fbf290ef6ac5889d	F_SAFE_HOMOG_UNIVERSE_SOLVE	SAFE_BYTE_IDENTICAL	B03_LEGACY_STANDALONE_ALGEBRA_B	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
hopfion_static_mass_hessian_256driver.py	hopfion_static_mass_hessian_256driver.py	research/particle_mass/hopfion_static_mass_hessian_256driver.py	PARTICLE_MASS	ACTIVE	PYTHON	1bf3450f1d1a1fa32333ad692b83b87f63e1d51f	aeaddb307d68a9229dc87135ebc608ec8215c17f682853380743abbda95d67d2	F_PARTICLE_HOPFION_HESSIAN	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	hopfion_static_mass_common->hopfion_static_mass_common.py	hopfion_static_mass_hessian_out.json[RESOLVED_TRACKED];{'phaseB_256_clean': {'virial': E2 / E4, 'gradnorm': gnorm, 'lam_phys': lam_phys, 'res_phys': res_phys, 'eig_converged': converged, 'in_core': lf(v), 'localized': localized, 'verdict': verdict, 'note': 'fixed-boundary, generalized norm (M=h^3 I), production 256 minimizer as-is (gradnorm 0.13 residual). Multi-resolution re-relaxation BLOCKED: naive arrested-Newton collapses coarse hopfion (Derrick) without production rescale machinery.'}}[DYNAMIC]	hopfion_static_mass_hessian_out.json	hopfion_static_mass_common.py;hopfion_static_mass_hessian_out.json	hopfion_static_mass_common.py:REFERENCED_BY_SIX_FROZEN_PACKAGES;hopfion_static_mass_hessian_out.json:R0_FROZEN_EVIDENCE	prod_an256.npz	NONE	NONE	-	common module is referenced by frozen packages and output JSON is immutable
long_relax_256.py	long_relax_256.py	research/particle_mass/long_relax_256.py	PARTICLE_MASS	ACTIVE	PYTHON	fe07e728530aa9b0c22c2f1f9e02f372c5df7119	9e8e74afbd28c7bddd6eceed5089d904990734e3086b24af04f2b499a64b0d50	F_PARTICLE_LONG_RELAX	BLOCKED_RUNTIME_OR_MISSING_INPUT	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	LOG[DYNAMIC];START[DYNAMIC];long_relax_256_ckpt.npz[MISSING_OR_GENERATED];long_relax_256_final.npz[MISSING_OR_GENERATED];long_relax_256_out.json[MISSING_OR_GENERATED];{'final_gradnorm': gn, 'Q': Qof(n), 'lowest_lam_phys': lam, 'in_core': incore, 'iters': it, 'start_gradnorm': 0.1197}[DYNAMIC]	long_relax_256_ckpt.npz;long_relax_256_final.npz;long_relax_256_out.json	hopfion_arc_scripts_2026-07-05/fs_hopfion.py	NONE	prod_relax256uncon.npz	NONE	NONE	-	root-CWD module/input/checkpoint/output family is incomplete
noNull_evidence_checker.py	noNull_evidence_checker.py	research/particle_mass/noNull_evidence_checker.py	PARTICLE_MASS	ACTIVE	PYTHON	7fda84b69197e512979793a43b4c7e798cd36d49	ebef723192529aaa90d87aca234fe631667a41b5e2e3ed0993cd1666c76d79d0	F_PARTICLE_NONULL	BLOCKED_IMMUTABLE_COMPANION	-	0	7	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_census/BASE_INBOUND_REFERENCES_FORENSIC.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	f0[DYNAMIC];f1[DYNAMIC];noNull_evidence_checker_output.txt[RESOLVED_TRACKED];noNull_hess_h2fit_log.txt[RESOLVED_TRACKED];noNull_stability_evidence.json[RESOLVED_TRACKED];open('noNull_stability_evidence.json')[DYNAMIC]	noNull_evidence_checker_output.txt	noNull_stability_evidence.json;noNull_evidence_checker_output.txt	noNull_stability_evidence.json:R0_FROZEN_EVIDENCE;noNull_evidence_checker_output.txt:R0_FROZEN_EVIDENCE	six refine NPZ inputs	NONE	NONE	-	six absent inputs feed immutable evidence and output records
phi_source_derivation.py	phi_source_derivation.py	archive/pre_2026-07-01/phi_source_derivation.py	LEGACY_FROZEN	LEGACY	PYTHON	4fd54fa47036890cfe5da633e7481fb79c074f05	b044091471f1982bf9f682611f65cf9702def439092b6f92770b43cad924f0d0	F_SAFE_PHI_SOURCE_DERIVATION	SAFE_BYTE_IDENTICAL	B02_LEGACY_STANDALONE_ALGEBRA_A	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	CURRENT_ARTIFACT_PATHS.tsv current_path+status;MIGRATION_LEDGER.tsv append	standalone external-library/stdout-only script; no operational inbound, local runtime path, generated output, test glob, frontier target, or required companion
r2_prereg_s_dependence_LEAD.md	r2_prereg_s_dependence_LEAD.md	archive/pre_2026-07-01/r2_prereg_s_dependence_LEAD.md	LEGACY_FROZEN	LEGACY	MARKDOWN	6b235a0b5e3644159644758f487142c9d2b9d049	67f961379d32b038cc6d02be279b02813dfc03b1bb1aa759a7fa0ccdb9791aaa	F_R2_LEAD_MANUAL	NEEDS_MANUAL_ADJUDICATION	-	0	7	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/BASE_ROOT_MARKDOWN.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	-	lead document has unresolved family companions and banked-status references
simple_metric_dotted_line.py	simple_metric_dotted_line.py	research/macro/simple_metric_dotted_line.py	MACRO	ACTIVE	PYTHON	f79fd1ec197e9c26e6b8337248b1a4717ec02a6f	928e2b33b7fdbf7dd1e705e9fa117dc7fe8885630f2b51b93945fd6054e216fc	F_MACRO_DOTTED_OUTPUT	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	json.dumps(out, indent=2)[DYNAMIC]	simple_metric_dotted_line_out.json	simple_metric_dotted_line_out.json	simple_metric_dotted_line_out.json:R0_FROZEN_EVIDENCE	NONE	NONE	NONE	-	__file__-relative write would strand or overwrite an immutable result
simple_metric_legacy_double_fix_side_excursion.md	simple_metric_legacy_double_fix_side_excursion.md	research/macro/simple_metric_legacy_double_fix_side_excursion.md	MACRO	ACTIVE	MARKDOWN	183e6f58a0e093138d0e1698670d413c6072dbf8	56232dc127822a7842b16e73b1f7c45e8cfe3d1080dd5c84ce64a00e0df88ab9	F_MACRO_LEGACY_TEST_SCOPE	BLOCKED_TEST_SCOPE	-	0	6	reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/BASE_ROOT_MARKDOWN.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	tests/test_hygiene_header.py:simple_metric_legacy_*_excursion.md	NONE	-	root-only hygiene glob would silently stop testing the document after a move
simple_metric_promising_candidates_zoom.py	simple_metric_promising_candidates_zoom.py	research/macro/simple_metric_promising_candidates_zoom.py	MACRO	ACTIVE	PYTHON	01d9abb4febd81734e10d11f17b05924a7c269ee	d89065ed4e7eac7c27a1c735b3573629ab4af81a12278280fc64f8d56832c985	F_MACRO_ZOOM_OUTPUT	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	json.dumps(out, indent=2)[DYNAMIC]	simple_metric_promising_candidates_zoom_out.json	simple_metric_promising_candidates_zoom_out.json	simple_metric_promising_candidates_zoom_out.json:R0_FROZEN_EVIDENCE	NONE	NONE	NONE	-	__file__-relative write would strand or overwrite an immutable result
simple_metric_relational_rooms_continue.py	simple_metric_relational_rooms_continue.py	research/macro/simple_metric_relational_rooms_continue.py	MACRO	ACTIVE	PYTHON	477595cb11089c152d0e082921cfc3ef2da0f9af	ca97b65e28bfa795a1d466b288c3c14c3d55881497b6421c2a25cc5f5b8594e3	F_MACRO_ROOMS_OUTPUT	BLOCKED_IMMUTABLE_COMPANION	-	0	6	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	json.dumps(out, indent=2)[DYNAMIC]	simple_metric_relational_rooms_continue_out.json	simple_metric_relational_rooms_continue_out.json	simple_metric_relational_rooms_continue_out.json:R0_FROZEN_EVIDENCE	NONE	NONE	NONE	-	__file__-relative write would strand or overwrite an immutable result
solver_build_MAP.md	solver_build_MAP.md	archive/pre_2026-07-01/solver_build_MAP.md	LEGACY_FROZEN	LEGACY	MARKDOWN	e11ab168cdc918efc35b8cecabef26b9da94f2ca	ff1c00230bd67ad0229162747ab41dba4721561514a7e7bcc684f96ad05c2c6b	F_SOLVER_MAP_MANUAL	NEEDS_MANUAL_ADJUDICATION	-	0	7	reorganization_r0/DEPENDENCY_MAP.tsv;reorganization_r0/ROOT_FILE_INVENTORY.tsv;reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv;reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv;reorganization_r1b/BASE_ROOT_MARKDOWN.tsv;reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv;reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	-	map remains a historical physics navigation surface with unresolved companion semantics
