candidate_id	path	selection_sources	base_blob
C0452	udt_metric_orchestra_rehearsal_2026-07-25/CURVATURE_SECOND_JET_RESPONSE.tsv	POST_FOUNDED_PHI_CHANGE	e79fd37202f8a9797f86989ba53b45640509e57c
C0453	udt_metric_orchestra_rehearsal_2026-07-25/DIFFGEOM_STDERR.txt	POST_FOUNDED_PHI_CHANGE	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
C0454	udt_metric_orchestra_rehearsal_2026-07-25/DIFFGEOM_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	aee57761949605551adff02f4276abb07282f429
C0455	udt_metric_orchestra_rehearsal_2026-07-25/DIRECT_RESPONSE_MATRIX.tsv	POST_FOUNDED_PHI_CHANGE	c4c8355ca5a23a7d194268c234b82330669e8bce
C0456	udt_metric_orchestra_rehearsal_2026-07-25/DOMAIN_REGISTRY.tsv	POST_FOUNDED_PHI_CHANGE	e9e9bf8ad9d5c2f0a39670229fa3da1cb35d2636
C0457	udt_metric_orchestra_rehearsal_2026-07-25/ENSEMBLE_ATLAS.tsv	POST_FOUNDED_PHI_CHANGE	30dc9f4e4219e496747bb12dbe6af6e4e610e247
C0458	udt_metric_orchestra_rehearsal_2026-07-25/EXACT_DERIVATION.md	POST_FOUNDED_PHI_CHANGE	344cd17f408c9118e3f3974a210d94d85ddb37a7
C0459	udt_metric_orchestra_rehearsal_2026-07-25/FALSIFICATION_CONTRACT.tsv	POST_FOUNDED_PHI_CHANGE	1c410468285d7b30dddd26688bc5526fbd0e4e53
C0460	udt_metric_orchestra_rehearsal_2026-07-25/FOUR_GATES.md	POST_FOUNDED_PHI_CHANGE	87bb07dd438dbf923625300a83b4677471dfeabd
C0461	udt_metric_orchestra_rehearsal_2026-07-25/GAUGE_REDUCED_RICCI_GRAPH.tsv	POST_FOUNDED_PHI_CHANGE	906390735dfcbac0c5412edfa7feea28855678cf
C0462	udt_metric_orchestra_rehearsal_2026-07-25/INDEPENDENT_RESULT.json	POST_FOUNDED_PHI_CHANGE	c6bebacae154cce30e051fcdeb6878b32edb424a
C0463	udt_metric_orchestra_rehearsal_2026-07-25/INDEPENDENT_REVIEW.md	POST_FOUNDED_PHI_CHANGE	1df93a962c1e3f90c4e12746d82c39bf1b1f5e92
C0464	udt_metric_orchestra_rehearsal_2026-07-25/INDEPENDENT_STDERR.txt	POST_FOUNDED_PHI_CHANGE	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
C0465	udt_metric_orchestra_rehearsal_2026-07-25/INDEPENDENT_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	c6bebacae154cce30e051fcdeb6878b32edb424a
C0466	udt_metric_orchestra_rehearsal_2026-07-25/INSTRUMENT_RESPONSE_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	ab7c58c9ab18642505c897e868eb7a2f4be533c3
C0467	udt_metric_orchestra_rehearsal_2026-07-25/INSTRUMENT_UNIVERSE.tsv	POST_FOUNDED_PHI_CHANGE	da9661ff2fb3b26cdfef24deead2b910f392b5a7
C0468	udt_metric_orchestra_rehearsal_2026-07-25/LAY_REPORT.md	POST_FOUNDED_PHI_CHANGE	2e1e8b7126219ab043adf81b1eaf124f4ed3cc7a
C0469	udt_metric_orchestra_rehearsal_2026-07-25/NEXT_STEP.md	POST_FOUNDED_PHI_CHANGE	800f7c4e205cf7dccc078df05e21f788f147bb87
C0470	udt_metric_orchestra_rehearsal_2026-07-25/OUTPUT_UNIVERSE.tsv	POST_FOUNDED_PHI_CHANGE	5b0b26fc8005cb84d62859d35a0183c6b24b6abd
C0471	udt_metric_orchestra_rehearsal_2026-07-25/PREMISE_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	f70dba1ba4e80bf94763279d490c8760fd32961b
C0472	udt_metric_orchestra_rehearsal_2026-07-25/PREREGISTRATION.md	POST_FOUNDED_PHI_CHANGE	7e393c17697928bf4d3cc6657f3747a68b14b9f5
C0473	udt_metric_orchestra_rehearsal_2026-07-25/PRODUCTION_STDERR.txt	POST_FOUNDED_PHI_CHANGE	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
C0474	udt_metric_orchestra_rehearsal_2026-07-25/PRODUCTION_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	d4c0b6809bf0a5c3572e541d868da3fadd2b5b57
C0475	udt_metric_orchestra_rehearsal_2026-07-25/REPOSITORY_GATES.json	POST_FOUNDED_PHI_CHANGE	a4ab88d413a2451f7c724136c922f709db41a8da
C0476	udt_metric_orchestra_rehearsal_2026-07-25/REVIEW_RESULT.json	POST_FOUNDED_PHI_CHANGE	3684fd2f05832611d00822e7ac15464ca25d9198
C0477	udt_metric_orchestra_rehearsal_2026-07-25/RICCI_RATE_COUPLINGS.tsv	POST_FOUNDED_PHI_CHANGE	eec8a471c9f95ee87325cd292c892a892deb3f78
C0478	udt_metric_orchestra_rehearsal_2026-07-25/RICCI_SECOND_JET_RESPONSE.tsv	POST_FOUNDED_PHI_CHANGE	544eb1e9c9818173d358a958d40bc32b14e468fa
C0479	udt_metric_orchestra_rehearsal_2026-07-25/RUN_ENVIRONMENT.json	POST_FOUNDED_PHI_CHANGE	87c6972d239428343b61eec759f807201f453564
C0480	udt_metric_orchestra_rehearsal_2026-07-25/RUN_RESULT.json	POST_FOUNDED_PHI_CHANGE	c40abf82f8abd7931c517dcb78192ecef15d4d93
C0481	udt_metric_orchestra_rehearsal_2026-07-25/SHA256SUMS.txt	POST_FOUNDED_PHI_CHANGE	f60d3b1372397c3a4259eb84a4c8b598692ed300
C0482	udt_metric_orchestra_rehearsal_2026-07-25/SOURCE_MANIFEST.tsv	POST_FOUNDED_PHI_CHANGE	b74e10d867b5eda9469fb72a69f33295b3c5ad68
C0483	udt_metric_orchestra_rehearsal_2026-07-25/SOURCE_SCOPE.tsv	POST_FOUNDED_PHI_CHANGE	a882d4176ee10d7fe6ee8b49d55ef8624421ece2
C0484	udt_metric_orchestra_rehearsal_2026-07-25/STATUS_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	c8cb3ab0cce60c12e8fcaad0bef344be87fe280e
C0485	udt_metric_orchestra_rehearsal_2026-07-25/VERIFICATION_RESULT.json	POST_FOUNDED_PHI_CHANGE	42097b1e1c259d0242122feb31d28a205157937c
C0486	udt_metric_orchestra_rehearsal_2026-07-25/build_manifest.py	POST_FOUNDED_PHI_CHANGE	93379f1dc3ce6df54179a88f92872ec95a2f8470
C0487	udt_metric_orchestra_rehearsal_2026-07-25/build_source_manifest.py	POST_FOUNDED_PHI_CHANGE	b7ae9b78f6c3ac772da9cd15759237af5ccddf7c
C0488	udt_metric_orchestra_rehearsal_2026-07-25/derive_orchestra_rehearsal.py	POST_FOUNDED_PHI_CHANGE	3ca2960bb00e4ade8564704456be00e0791e220a
C0489	udt_metric_orchestra_rehearsal_2026-07-25/requirements.txt	POST_FOUNDED_PHI_CHANGE	de9542d36e40090c2dad83e84c503496a711bec7
C0490	udt_metric_orchestra_rehearsal_2026-07-25/run_all.py	POST_FOUNDED_PHI_CHANGE	37e7a5911d4435aef7acd364a1a93c9eb23b4c4e
C0491	udt_metric_orchestra_rehearsal_2026-07-25/verify_orchestra_audit.py	POST_FOUNDED_PHI_CHANGE	cc550c8629513408eb7361461fc9799671221bea
C0492	udt_metric_orchestra_rehearsal_2026-07-25/verify_orchestra_diffgeom.py	POST_FOUNDED_PHI_CHANGE	6b65dc007c753fc8885acfc8a123c9c9ddcac58c
C0493	udt_metric_orchestra_rehearsal_2026-07-25/verify_orchestra_independent.py	POST_FOUNDED_PHI_CHANGE	2850bd5494ec824e3b93eb7aeeee612e26aa468f
C0494	udt_metric_orchestra_rehearsal_2026-07-25/verify_repository_gates.py	POST_FOUNDED_PHI_CHANGE	416dc50c9b7a351aa41ce16f77f6af7a49310a2e
C0495	udt_metric_pure_frame_rederivation_2026-07-23/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	07189dba876b8289ce2201bef0e78d3758c2b5ba
C0496	udt_metric_pure_frame_rederivation_2026-07-23/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	3bac9440c6324dea093ac82802f25470b9627746
C0497	udt_metric_pure_frame_rederivation_2026-07-23/NEXT_STEP.md	PRIOR_399_ACTIVE_CENSUS	639f000526fc6ce32e5e49e5b90cf1263ccbd9b1
C0498	udt_metric_pure_frame_rederivation_2026-07-23/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	440e1e53c52bd3c337565c72d7b5ab551d60c945
C0499	udt_mixed_readout_anchor_soldering_audit_2026-07-20/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	e1118b4cc4e4a84b0e1abbe4dfe9abb31b016b2b
C0500	udt_mixed_readout_anchor_soldering_audit_2026-07-20/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	7b4233c2cf935a21a0b720fca6779bb3bd0a3bcc
C0501	udt_motif_hopf_correspondence_audit_2026-07-22/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	613dba0e17a86a6ad88055aaf96e6da3477d50ed
C0502	udt_motif_hopf_correspondence_audit_2026-07-22/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	b055d7dbfdb1e9243a11aaa5cfe94c7ccbdfa095
C0503	udt_motif_hopf_correspondence_audit_2026-07-22/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	d5d61a791407600ceb0b876bba7d2c8d09b137b4
C0504	udt_native_coframe_composition_law_audit_2026-07-23/AUDIT_REPORT.md	PRIOR_399_ACTIVE_CENSUS	0593ef63c4ae5e8c622147e3fd3c9ba5b6a3c3c1
C0505	udt_native_coframe_composition_law_audit_2026-07-23/LAY_REPORT.md	PRIOR_399_ACTIVE_CENSUS	63b0747217c8eb8f4c4744bac042cafb47402c5f
C0506	udt_native_coframe_composition_law_audit_2026-07-23/RESULT.json	PRIOR_399_ACTIVE_CENSUS	34770bf920368e08f5242164c71445a870bbf6f2
C0507	udt_native_coframe_composition_law_audit_2026-07-23/STATUS_LEDGER.tsv	PRIOR_399_ACTIVE_CENSUS	bacc8005ab3b31a3d9c9cc5f5045820b77d4b0f5
C0508	udt_native_global_observable_closure_census_2026-07-26/ADVERSARIAL_CORRECTION.md	POST_FOUNDED_PHI_CHANGE	6b8dbbbb8bc9988db24b30d2396f2daa570c2b85
C0509	udt_native_global_observable_closure_census_2026-07-26/ASSEMBLY_BLOCKER_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	204454608a64cc95b19e3fcaf058c1906febae83
C0510	udt_native_global_observable_closure_census_2026-07-26/AUDIT_REPORT.md	POST_FOUNDED_PHI_CHANGE	4886a34c9a845902b4133030959aca428b94d934
C0511	udt_native_global_observable_closure_census_2026-07-26/CATCH_PROOFS.tsv	POST_FOUNDED_PHI_CHANGE	86f9a8a5365329c8b51c62d7a012eb7ced68137b
C0512	udt_native_global_observable_closure_census_2026-07-26/COMMANDS.md	POST_FOUNDED_PHI_CHANGE	35cc629b7ab734baac4869714c005b15ad6c386e
C0513	udt_native_global_observable_closure_census_2026-07-26/COUNTERMODEL_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	b54612f607a9c9be1c4bb73a5efe7cdbbe798ac3
C0514	udt_native_global_observable_closure_census_2026-07-26/EXACT_DERIVATION.md	POST_FOUNDED_PHI_CHANGE	461c7f7e98c5aafd936f94538ab5a7f51f3cd405
C0515	udt_native_global_observable_closure_census_2026-07-26/FALSIFICATION_CONTRACT.tsv	POST_FOUNDED_PHI_CHANGE	0624b2ec075ae8f6913d888a20df579e9ed4ac92
C0516	udt_native_global_observable_closure_census_2026-07-26/INDEPENDENT_RESULT.json	POST_FOUNDED_PHI_CHANGE	2e5e9731c3e83db051bf1f431cb8f09c02f9fffb
C0517	udt_native_global_observable_closure_census_2026-07-26/INDEPENDENT_REVIEW.md	POST_FOUNDED_PHI_CHANGE	aba44177fef145c0160b34057821fd4f019a0732
C0518	udt_native_global_observable_closure_census_2026-07-26/INDEPENDENT_STDERR.txt	POST_FOUNDED_PHI_CHANGE	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
C0519	udt_native_global_observable_closure_census_2026-07-26/INDEPENDENT_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	2e5e9731c3e83db051bf1f431cb8f09c02f9fffb
C0520	udt_native_global_observable_closure_census_2026-07-26/ISOLATED_STDERR.txt	POST_FOUNDED_PHI_CHANGE	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
C0521	udt_native_global_observable_closure_census_2026-07-26/ISOLATED_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	faabf702cff695b19161cec694bd975846f6107f
C0522	udt_native_global_observable_closure_census_2026-07-26/LAY_REPORT.md	POST_FOUNDED_PHI_CHANGE	28a1df84fc4bfa5a5f5dc7ecd5aa75b257d57f9e
C0523	udt_native_global_observable_closure_census_2026-07-26/NEXT_STEP.md	POST_FOUNDED_PHI_CHANGE	fad9b8e3bac354d870e158dac93de287d8e543f7
C0524	udt_native_global_observable_closure_census_2026-07-26/OBSERVABLE_DEFINITION_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	0c3f9adf1fc7b781f61afbb465b1adaf716a7d8e
C0525	udt_native_global_observable_closure_census_2026-07-26/OBSERVABLE_GATE_MATRIX.tsv	POST_FOUNDED_PHI_CHANGE	18e6eee392cbdbb49b6d61a2f8056421f2766594
C0526	udt_native_global_observable_closure_census_2026-07-26/OBSERVABLE_UNIVERSE.tsv	POST_FOUNDED_PHI_CHANGE	54fbc5ee3c8a8a6c134ffa9b251b94dfdb6f728a
C0527	udt_native_global_observable_closure_census_2026-07-26/PREMISE_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	9744610f33a5df5115684839c903c207ade40d05
C0528	udt_native_global_observable_closure_census_2026-07-26/PREREGISTRATION.md	POST_FOUNDED_PHI_CHANGE	fcdf6b838f39341a7473ebcf2047ea73d3f21f9f
C0529	udt_native_global_observable_closure_census_2026-07-26/PRINCIPLE_CLOSURE_MATRIX.tsv	POST_FOUNDED_PHI_CHANGE	da35b0326addb9c37115ee3a1bf85a5c9daf682d
C0530	udt_native_global_observable_closure_census_2026-07-26/PRINCIPLE_UNIVERSE.tsv	POST_FOUNDED_PHI_CHANGE	53e4c215c5c475888f1e69873e07448ff4e9e392
C0531	udt_native_global_observable_closure_census_2026-07-26/PRODUCTION_STDERR.txt	POST_FOUNDED_PHI_CHANGE	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
C0532	udt_native_global_observable_closure_census_2026-07-26/PRODUCTION_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	bb155c348683154482e6b426b367461cf6b38de1
C0533	udt_native_global_observable_closure_census_2026-07-26/REPOSITORY_GATES.json	POST_FOUNDED_PHI_CHANGE	15b59e9192890cccc82e26d9ad276acdd7bbd5de
C0534	udt_native_global_observable_closure_census_2026-07-26/REPOSITORY_GATES_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	9c7a2654f3e07872fb7c6a848700a6901bade4ad
C0535	udt_native_global_observable_closure_census_2026-07-26/RESULT.json	POST_FOUNDED_PHI_CHANGE	bb155c348683154482e6b426b367461cf6b38de1
C0536	udt_native_global_observable_closure_census_2026-07-26/RUN_ENVIRONMENT.json	POST_FOUNDED_PHI_CHANGE	73c273920e987b4ddb45d224100ce4370ec83e36
C0537	udt_native_global_observable_closure_census_2026-07-26/SHA256SUMS.txt	POST_FOUNDED_PHI_CHANGE	57bdfce5aefa22ffccc51b865dfb67ecfa27b245
C0538	udt_native_global_observable_closure_census_2026-07-26/SOURCE_MANIFEST.tsv	POST_FOUNDED_PHI_CHANGE	ec6d3c990616d2dc2ae191a98eaca4329cca79b8
C0539	udt_native_global_observable_closure_census_2026-07-26/SOURCE_SCOPE.tsv	POST_FOUNDED_PHI_CHANGE	c32aed38cc492f1b7c24ba8f3fd8583eb9e7ad48
C0540	udt_native_global_observable_closure_census_2026-07-26/STATUS_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	9738b0f34404d781b8e3705d0ccc210915382348
C0541	udt_native_global_observable_closure_census_2026-07-26/VARIATION_GATE_UNIVERSE.tsv	POST_FOUNDED_PHI_CHANGE	fcb08ea91a65c164a33bc2f701aa48aa07072065
C0542	udt_native_global_observable_closure_census_2026-07-26/VARIATION_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	c8f41d9affac4cb47bf7554324f39b1053af71ec
C0543	udt_native_global_observable_closure_census_2026-07-26/VERIFICATION_RESULT.json	POST_FOUNDED_PHI_CHANGE	faabf702cff695b19161cec694bd975846f6107f
C0544	udt_native_global_observable_closure_census_2026-07-26/build_manifest.py	POST_FOUNDED_PHI_CHANGE	ae9a931156712b947a5395dc5949f8f1864200a6
C0545	udt_native_global_observable_closure_census_2026-07-26/build_source_manifest.py	POST_FOUNDED_PHI_CHANGE	b8b3fb6bdd44480ee5312b3d3cca4538c031b1bd
C0546	udt_native_global_observable_closure_census_2026-07-26/derive_observable_census.py	POST_FOUNDED_PHI_CHANGE	71014a6d2d2b39989502fa14de6e1452e9e37874
C0547	udt_native_global_observable_closure_census_2026-07-26/requirements.txt	POST_FOUNDED_PHI_CHANGE	1ca5fd06160543f8bd736f1b51db6f42372c66f4
C0548	udt_native_global_observable_closure_census_2026-07-26/run_isolated_replay.py	POST_FOUNDED_PHI_CHANGE	bf0ee04aeaefa0a99edaa031c0b71fbc2d0e25d0
C0549	udt_native_global_observable_closure_census_2026-07-26/verify_independent.py	POST_FOUNDED_PHI_CHANGE	858a3d298b707ffa838cea02b77bcd30defbfa9a
C0550	udt_native_global_observable_closure_census_2026-07-26/verify_package.py	POST_FOUNDED_PHI_CHANGE	42ca026f1aeacaa3d545ed3b086c0de498307b20
C0551	udt_native_global_observable_closure_census_2026-07-26/verify_repository_gates.py	POST_FOUNDED_PHI_CHANGE	019ba8110acbbbbe7dc48f66065bf0d1398ab754
C0552	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/ADVERSARIAL_COORDINATE_STDERR.txt	POST_FOUNDED_PHI_CHANGE	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
C0553	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/ADVERSARIAL_COORDINATE_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	b0da5f344f50fa9504dba3c9aafe42f694f686d0
C0554	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/ADVERSARIAL_KOSZUL_STDERR.txt	POST_FOUNDED_PHI_CHANGE	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
C0555	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/ADVERSARIAL_KOSZUL_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	d4ad450625c1d5cb1c484c6e3e7e2320c4e2d284
C0556	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/ADVERSARIAL_RESULT.json	POST_FOUNDED_PHI_CHANGE	23a345b77da4f9334742ff405452665bca545c01
C0557	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/ADVERSARIAL_REVIEW.md	POST_FOUNDED_PHI_CHANGE	4678715a8ac7fdcd588d1884c8c14b45ca9c9ed9
C0558	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/ADVERSARIAL_SOURCE_FIRST_EXPECTATION.md	POST_FOUNDED_PHI_CHANGE	aca00954b8cb29830f51d4d8ebb8e21a680ea4d1
C0559	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/AUDIT_REPORT.md	POST_FOUNDED_PHI_CHANGE	b839073f0db58cef0e4cd9abf0de1a792176fb6d
C0560	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/CATCH_PROOFS.tsv	POST_FOUNDED_PHI_CHANGE	113112cce00b0cf9fc5a494a747e6d936ddc90d3
C0561	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/CHANNEL_UNIVERSE.tsv	POST_FOUNDED_PHI_CHANGE	d4946e58b9f6ebf6ab02dea4e8d4dd0e08933df1
C0562	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/COFRAME_INTEGRABILITY.tsv	POST_FOUNDED_PHI_CHANGE	ec91ea5c318e9fe2badc990fb6d60429a124c23f
C0563	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/COMMANDS.md	POST_FOUNDED_PHI_CHANGE	9a2ebca48d154ac9a0a9b0df421c13701909013c
C0564	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/COMPLETION_APPLICABILITY.tsv	POST_FOUNDED_PHI_CHANGE	4f5ceb9abc13f35474cce6fdc700eb5639e6e7fe
C0565	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/COMPLETION_UNIVERSE.tsv	POST_FOUNDED_PHI_CHANGE	9a781945303404c3c2e60f0a7dc7b5fa5b22813f
C0566	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/CONNECTION_COEFFICIENTS.tsv	POST_FOUNDED_PHI_CHANGE	93a2a065421e695a4f76c14bd1433311582d0bd6
C0567	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/CURVATURE_COMPONENTS.tsv	POST_FOUNDED_PHI_CHANGE	260806952ea6674c580c4cb4d86abb96eff465ee
C0568	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/CURVATURE_CONTRACTIONS.tsv	POST_FOUNDED_PHI_CHANGE	d2fb80437b7ed21a78305214c0c1d53238aacd12
C0569	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/DENSITY_FUTURE_PROTOCOL.tsv	POST_FOUNDED_PHI_CHANGE	febc13a46cc9a6a1e89efee0a10a5a1de2b75068
C0570	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/EXACT_DERIVATION.md	POST_FOUNDED_PHI_CHANGE	00a98c6ddbfff9b08ff44cd6f7cd33bfe9ea8433
C0571	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/FALSIFICATION_CONTRACT.tsv	POST_FOUNDED_PHI_CHANGE	e197e9afbc1752391f20fff0c8ed62980e28770e
C0572	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/FOUR_GATES.md	POST_FOUNDED_PHI_CHANGE	e264db352da885aa2992a72e994c56e5817462c0
C0573	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/IDENTITY_DYNAMICS_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	98e751f418827be4b2060baca2322677a43b3629
C0574	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/ISOLATED_STDERR.txt	POST_FOUNDED_PHI_CHANGE	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
C0575	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/ISOLATED_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	badc11c58927202f23b34131c4256847fbc8df64
C0576	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/LAY_REPORT.md	POST_FOUNDED_PHI_CHANGE	2b5bce70b3fb3a23ee61bb04c3e57fbaee577e9c
C0577	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/NEXT_STEP.md	POST_FOUNDED_PHI_CHANGE	9bd71db8233d7491715e82e324e0ac69375e820c
C0578	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/NONLINEAR_CHANNEL_GRAPH.tsv	POST_FOUNDED_PHI_CHANGE	e8b4bf54cec3dcd21629bc30dfff88e74fc1630b
C0579	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/OUTPUT_UNIVERSE.tsv	POST_FOUNDED_PHI_CHANGE	90abe1099ff04dd77401333f7a994e02100947e4
C0580	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/PREMISE_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	c53986af1b83fb743d811918a0a83c8c53ebae95
C0581	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/PREREGISTRATION.md	POST_FOUNDED_PHI_CHANGE	021c7fc800f36cd3e057044a093c8766214a2328
C0582	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/PREREGISTRATION_CORRECTION.md	POST_FOUNDED_PHI_CHANGE	36c7ce29c510befa4f2dc427cf0f884090a6b2d9
C0583	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/PRODUCTION_STDERR.txt	POST_FOUNDED_PHI_CHANGE	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391
C0584	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/PRODUCTION_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	a2415205ba93132ed0d18c09595eeb840da749c1
C0585	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/REPOSITORY_GATES.json	POST_FOUNDED_PHI_CHANGE	a07982c14dedb8598b7fefc91122ef994dc3fac4
C0586	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/REPOSITORY_GATES_STDOUT.txt	POST_FOUNDED_PHI_CHANGE	70a9c0e52252e40d3b867bf530e550f1820d4011
C0587	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/RESULT.json	POST_FOUNDED_PHI_CHANGE	d83c3ad7eb52fabc2a6704708d76c6103062be73
C0588	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/RUN_ENVIRONMENT.json	POST_FOUNDED_PHI_CHANGE	c0d0b38a5b61415eab313168ff22d520777a22ee
C0589	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/SHA256SUMS.txt	POST_FOUNDED_PHI_CHANGE	bcc3be650cea63c45c8023503dd85be65549aa80
C0590	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/SOURCE_MANIFEST.tsv	POST_FOUNDED_PHI_CHANGE	8393b417a66db2e4c9c4fa1e2c16b98b1f8d639c
C0591	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/SOURCE_SCOPE.tsv	POST_FOUNDED_PHI_CHANGE	75e23b4533f84365a20235fd8773f14833d5a0c7
C0592	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/STATUS_LEDGER.tsv	POST_FOUNDED_PHI_CHANGE	904da18b0f6c810696b8abece573ce7ef7dae536
C0593	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/STRUCTURE_EQUATIONS.tsv	POST_FOUNDED_PHI_CHANGE	aeb65af58be687590a6460bef289bf413583f1e2
C0594	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/VERIFICATION_RESULT.json	POST_FOUNDED_PHI_CHANGE	badc11c58927202f23b34131c4256847fbc8df64
C0595	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/build_manifest.py	POST_FOUNDED_PHI_CHANGE	1869123a7729302c8d7462173c2f3f8dce18b32e
C0596	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/build_source_manifest.py	POST_FOUNDED_PHI_CHANGE	c9f53ededd21e5e27eb711361f7a25390e260b4c
C0597	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/derive_cartan_ensemble.py	POST_FOUNDED_PHI_CHANGE	b399572f0b80e3bcdc1c0d1163880c96c6b064e1
C0598	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/requirements.txt	POST_FOUNDED_PHI_CHANGE	5e51b14406f9494b0bbb035eaeac9f8297fdea76
C0599	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/run_adversarial_replay.py	POST_FOUNDED_PHI_CHANGE	d3aa797c8d00f389d84525f23e45c8a93bf59a6b
