key	tensor	eigenvalue_error	spectral_block_projector_defect	candidate_2plane_projector_defect	production_structure	independent_structure	discrete_diagnostics_agree	pass
G85|G75_AM_S42_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	5.7952228682545126e-08	8.581595353244996e-08	5.95647852816645e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	3.4978345969660651e-08	1.8804063083965459e-07	2.7233999054012956e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	7.525675485564598e-09	1.0809053074072027e-07	7.0243245255806787e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	5.7074878323515321e-08	3.9395191525189942e-08	2.2482157317225849e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	3.4822804584333511e-08	2.5360254024179386e-07	1.7429948820665445e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	7.3535814937297772e-09	9.5296650913343925e-08	6.106407430333048e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	7.3030313185729057e-09	9.0034387420223727e-07	6.3781809038822488e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	3.6135965539307868e-09	1.3222896254522582e-07	3.1646198454838059e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	2.5533139630384838e-09	3.6831472141622545e-07	2.4282841085435387e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	7.30216520583582e-09	9.0395158085761171e-07	6.3997577804384309e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	3.6980595252700255e-09	1.3085297898215147e-07	3.1863331758180126e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	2.5404955569796606e-09	3.701189422817706e-07	2.4330329580442608e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	7.3064099492814449e-09	8.96696595664942e-07	6.3512468012107322e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	3.5244288251745637e-09	1.3358301104993061e-07	3.1256950027707232e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	2.5612302001487564e-09	3.6623655121641926e-07	2.4207304281638117e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	6.5608823929252935e-09	6.6290883676533769e-07	4.6742887014301011e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	3.392007202895897e-09	1.3566880317704955e-07	3.1736915108781951e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	2.534831563399953e-09	3.7570901082460619e-07	2.3370464585207202e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	7.4465740795837121e-09	6.8585376960362213e-07	4.8373667503164576e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	3.4361888265332929e-09	1.338625594525723e-07	3.2346438501476365e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	2.5034133099843814e-09	3.7564754548272328e-07	2.3511216202815551e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	7.3037050019042482e-09	6.4076308551535305e-07	4.5172207949876174e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	3.3491850959244118e-09	1.3424922041979649e-07	3.1406854115109499e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	2.5621980787038368e-09	3.7432088420976232e-07	2.3242892975692688e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	1.0047193887974259e-07	1.165594769264728e-07	8.0695898712180866e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	3.4697748785283977e-08	3.2930300771994425e-07	5.2900475604244016e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	2.335431800726262e-08	3.7052198025741177e-07	2.687577715472143e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.1262975574410916e-07	1.9287324996274396e-07	1.4244589750432014e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	4.1496238584182166e-08	2.5627783693147403e-07	6.1319761349525885e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	2.8995110479268504e-08	2.7133837322703492e-07	2.0290024684272612e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	1.0037737996348994e-07	1.0647122807406957e-07	7.2598759179412973e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	3.2573130609447887e-08	3.2198047559068277e-07	4.3874235762840941e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	2.3029943951868859e-08	2.4232558684008712e-07	1.7801054339692496e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	3.9941566110091031e-08	8.4320116220366369e-08	1.8426253783969277e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	2.2399810867268499e-08	2.557011282633639e-06	1.808058792393199e-06	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S43_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	3.3126847029385509e-09	1.3124975555499496e-07	4.45291600784689e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	6.7958853378069506e-08	9.4292304683976166e-08	3.2157789030612708e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	2.2487483486433035e-08	8.3776906640671649e-07	5.9168516746850003e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S43_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.589320886008494e-08	1.0346923573872956e-07	5.9468865787597891e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	5.151575571682443e-08	1.2574877331169327e-07	9.6879066096788888e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	2.126240356004061e-08	7.4027412233546413e-06	5.2156245190211947e-06	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S43_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.0391460851522094e-08	1.1702407114250647e-07	2.9967596846752359e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	3.2359064150444539e-08	6.7554419263551756e-08	2.1967683700422791e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	1.9516511656769708e-08	9.0917242994190334e-08	3.2904435799233102e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	5.3146536616033302e-09	1.2396157600415753e-07	2.1327529232078332e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	3.2355575441123108e-08	6.7259112969225433e-08	2.1380396999167632e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	1.9509695636799051e-08	9.1196848724273598e-08	3.3220131215293217e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	5.3157992382923958e-09	1.2397138789495806e-07	2.1319491553294668e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	3.2336126276621968e-08	6.7824310110980571e-08	2.255425766916881e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	1.9498426456765472e-08	9.0611293398975104e-08	3.2580816712177712e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	5.3185844894887424e-09	1.2395531887462861e-07	2.1325615930424623e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	3.2388034976182922e-08	6.5836701878413317e-08	1.7234216670988908e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	1.9521153804546998e-08	9.2888366526314002e-08	3.4541745737046395e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	5.236029512745155e-09	1.2238316417977155e-07	2.1273358769927829e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	3.2348259126901979e-08	6.5931909006120301e-08	1.7415950279165264e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	1.9526588707075021e-08	9.2970348360668478e-08	3.4695755756965512e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	5.2432760355713981e-09	1.2222993885987165e-07	2.1288211352306443e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	3.2350592704677439e-08	6.5741958233696827e-08	1.7050398640632497e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	1.9533071549115988e-08	9.2747003131481537e-08	3.4389804864821423e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	5.2237567327306778e-09	1.2236138402904247e-07	2.1252037736957405e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	8.2945238399911858e-08	1.1970172482931196e-07	6.6037721304724436e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	3.7393615509584421e-08	2.0597239217586186e-07	1.0875538812202547e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	9.4862176308607715e-09	5.4517184599828331e-08	2.5557933455668119e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	8.3545317108857375e-08	1.1619779109341207e-07	5.8658898914985229e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	3.7714429246271663e-08	2.0907650079297779e-07	1.1236885486431735e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	9.5387143461689305e-09	5.5975404401221163e-08	2.5324154220760822e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	8.2430054615389992e-08	1.2320132419473751e-07	6.8917786458244705e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	3.7123936730276696e-08	2.0204960904588279e-07	1.0417867955846278e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	9.4255885804694906e-09	5.3349022369667357e-08	2.6085915340803705e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	8.0892427867240713e-08	1.0073035588790675e-07	1.7381249985597342e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	3.61414047578279e-08	1.7326455474023502e-07	7.2321051481263199e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	8.882124837711336e-09	4.1198740287555841e-08	2.4708077504439834e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	8.2896292608047872e-08	1.0104736033762911e-07	1.6838344772604591e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	3.674064705250224e-08	1.7898338123196232e-07	7.94279572815694e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	8.9967541541668972e-09	4.0363677134599203e-08	2.4420179229773414e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	8.2004180168571139e-08	1.0077423123577508e-07	1.7584292539811785e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	3.6315859430757769e-08	1.7090324646490713e-07	6.644926775178141e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	8.7668655252004513e-09	3.8673588911354671e-08	2.4976446573135554e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	3.220066469022953e-08	6.6309175771699718e-08	2.1355163943681277e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	1.9535807471715572e-08	9.3733337224854678e-08	3.7441077362765648e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	5.0264788858944698e-09	1.2754988641483598e-07	1.9998968050315963e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	3.2231337987465025e-08	6.5686790457798177e-08	2.024438601793666e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	1.9552501756558982e-08	9.4408092296108263e-08	3.8164612582286017e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	5.020725078741517e-09	1.2829794982815388e-07	2.0001551955748615e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	3.2163370633497834e-08	6.6920367435280677e-08	2.2701922519111982e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	1.9517913563138478e-08	9.3043983923257112e-08	3.6708214975813423e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	5.034172738394016e-09	1.2685208221221379e-07	2.0045410483105467e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	3.2403201288833117e-08	6.3390312714223588e-08	1.1618873070140367e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	1.9641775067524847e-08	9.7137307919351449e-08	3.944288285007318e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	4.707770631662278e-09	1.264688590931428e-07	1.9845568558519896e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	3.2144899353436784e-08	6.3896000252721616e-08	1.2932566586193737e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	1.9563630049290737e-08	9.7694253726266145e-08	4.0271733769867567e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	4.7445550752089893e-09	1.2582981003190541e-07	1.9989329405024176e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	3.2134180261156331e-08	6.2945061892528114e-08	1.0378610636412598e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	1.9570120302070393e-08	9.6397189689118501e-08	3.8692874915042249e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S43_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	4.6739086559388632e-09	1.2639834449789877e-07	1.9727718738028429e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	1.7361384685443682e-07	3.5616776453888758e-07	2.4039339094740033e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S44_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	6.5151280204123196e-08	1.6233136260293623e-08	1.1721188913345856e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.8529993725660778e-08	4.0858675443550989e-07	4.6056459611390462e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	3.1953635934464986e-07	3.9663869678889696e-07	3.7103996975228883e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S44_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	1.2216394651431983e-07	1.918550030495864e-07	1.4146645709330999e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.1199753069401908e-07	9.381878538036573e-07	6.2538233969805898e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S44_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	5.2711486830947507e-07	8.2741106277672499e-07	5.8458351960309669e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S44_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	1.985144775229486e-07	4.8655932855684717e-07	2.597086278175142e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	8.1406930225741262e-08	1.3343024597747122e-06	9.0227586278302195e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	6.6843520021148128e-08	6.2277263585799473e-08	4.4006771205006552e-08	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S44_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	9.7515830410621618e-09	1.2513303457403384e-07	8.7973609375266752e-08	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
