path	git_blob	sha256	bytes	phi_token_occurrences	routing	review_status
udt_independent_amplitude_metric_atlas_2026-07-21/ATLAS_TRANSCRIPT.txt	f6ca2135128d72f3fb73fdf5fd42be4bc7170635	ddc80808224242249e694c0cb7ce1d886241c1c9cc7aa675d18788cb3adc8745	969	5	TRANSCRIPT_OR_RAW_EVIDENCE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/AUDIT_REPORT.md	609fdad9642bfb2980ec879d56df60712648972a	fe8cdac60a2e94cafa84cbc100a7b9db1a6d221fff611ec1370304171608b38e	6223	12	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/CONFIGURATION_OBSERVATIONS.tsv	dbe4bb180837188fbb3ab01421fcab2928930562	2477a696be96b281bf5c98a3273c6ce08d627d70515ebefec2e4972aa20d2416	426587	63	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/COVERAGE_LEDGER.tsv	e489353c8752a94a9118ea6aafac8daa8811db99	f507d8cfdedca253cbf33a98745df758ea2876338dcf8eec541ec70857908306	778	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/DESIGN_FAMILY_CENSUS.tsv	2946d40ad97e10d6d2dfcd66bdea279b5e9a8b38	a957158c8432760f16fc4318840b706df1d184583dc49bb5d1fc841f76774650	371	2	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/FRESH_ADVERSARIAL_REVIEW.md	b67e7de92cb9564373dc53de5fef0e0d9a1fdab1	9870969f2fef24b3e2d894ca12c8aa8a863893589e9483c124055530b80741af	4096	4	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/LAY_REPORT.md	1699d562dd3da8182fda8e851729e979154f48e7	c386d0d0ce64a7a4637f9e8c96f368ed8cdb0f9627133ebf31045af2e653f760	1836	3	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/NEXT_DECISION.md	fce8019d63374a7ec0a23da4c425e801829b6174	5ea4ae06168325d56bec4e889f9bf707b9581bd30fb86366b1bc27d18ad72f88	1376	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/PARAMETER_DEPENDENCY.tsv	5a4be4e44cc95b15323681c0027b0cf9dfd47332	9fc26ec09e767a84bf2520d2d17124932407273630ee9793e78bc289374d4a57	4179	8	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/PARAMETER_TANGENT_RANKS.tsv	d79fed6f4e3275f46a780ab4a48611c94fcc6d18	440e04b603270101534d38ac315ae6c43b9034afe6164f5963fd015ef44ab8c2	73789	2	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/PHI_DECOUPLING.tsv	3a338e5b20d131c5c61be5bd6f61e74e8f91864c	84000404eb011a036ffb7cd6ae4073fbafae6abdc819b087b43a7c59f5b1d542	1477	18	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/PREREGISTRATION.md	ee3e1e17d5341dfa6d3b60cba196fb05541d8367	75e9b15d97b21ee4f7104b071340fd52e50044285c4dcf3415167ad54115b8d0	9543	20	LOAD_BEARING	INDIVIDUALLY_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/REPOSITORY_GATES.json	054b51ec4c8c4c02553a9de3de929ceb0d13019a	42acafeec12e028d0bb2cf5af572c959ef1692ff14c4c63cdb2b48254f46e39e	21429	3	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/SHA256SUMS.txt	8fb795616e394bcef2fe861c3e6d508d7b116666	8b7ad5fab519c6ed0d0e83a590869356d3bcffc097681997a591d7d793500aa4	2894	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/TEN_CRITERION_SCOPE.tsv	57f2ecadec16343cdd6acd4489d5a38e1fed8dea	2364ed017d02c216e60234df8f8768c9ca3e6d5c34bc07b007b6a0f66d2057d9	771	2	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/VERIFICATION_RESULT.json	efb0da3dc6fbbf9df89ec0991f80146910c22719	f93eac471b70adee9f77f5efe5033d34bdc4cb76392620bd8b6b4cff15044286	953	3	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/VERIFICATION_TRANSCRIPT.txt	e933af5eee03602c4efb6ce95563a459f1426c40	bf648ced144e6faf33a3b47dcad6c90003d1f155c7975e029128d28a013a4677	462	1	TRANSCRIPT_OR_RAW_EVIDENCE	ROUTED_NOT_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/build_independent_amplitude_atlas.py	0f888f1e35ce243f45776c4c2e6c6f0c10ed01f1	5da35073d84c03beb84958e5458facd7b2d49959bdc1fa091bbf0ff9221f3877	33493	93	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/verify_independent_amplitude_atlas.py	2ccd0a2f1eee121ee26ecabfc0797a8ccb2a3a06	34a43e827cdd6ef9d94b352a218521b651bf1a88f5e6ce2e957a3961bbe1df8e	31979	70	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_independent_amplitude_metric_atlas_2026-07-21/verify_repository_gates.py	b29fb25e6425cf2b71c41fed6887af783ee027b0	b088205f4278499a59e92736acb00250e5bad65e036479f9d2c18b53e0c524b0	10570	4	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/AUDIT_REPORT.md	b65521b65a74c3cb31f54d727123e64e15c07c4c	057e2a2a71c342523c7a27c6ed4ffd80b69eae7840ea360ca3d59340539f7306	12226	6	LOAD_BEARING	INDIVIDUALLY_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/BUILDING_BLOCK_LEDGER.tsv	3c3d83529c734e6f231f650fed18385ff539c520	c0b5329ff351218f0a215d6231e691a7c1b0892df0818d473a6604192346012d	1355	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/COMPLETENESS_MAP.md	6270631c4d147fb64e0540cb65e551b8b49457b7	f190d3d7ded183ccd954289583b87dafffc9de18d0a3dc1126c2bf99b480405c	1903	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/INTERACTION_RULE_LEDGER.tsv	701a94f63eb7ed87d94d284bd9600053a3d9f4d4	01ce312f670214ceb9ea258955b6e39bb01c0026200102e4f7c3687dc3bec870	2978	2	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/LAY_REPORT.md	e4cbbd0aed3fda02e0aa589e1c01fb79caee8d10	56b70f5d866a85b70e4e726d60aae975ce72a04de0d6d7ffdf1751010de688c2	2440	4	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/PREREGISTRATION.md	d72c01972e2184a9905415d673a874ffcc429941	52645cee5b259750834514eccfd2d34946b2b4fedc5e6286ac9f707f3cc9bd35	8802	9	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/REPOSITORY_GATES.json	93583a77235e62dcb4a96d8b30b5239f49702456	45fc395631a2889db5a8e977d019fdf79a39c931e852cf802bedffc447a43a02	26014	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/VERIFIER_IMPLEMENTATION_CORRECTION.md	d0f3aadacfd9326d95363601d4c59e06c3c37365	eed5a2206ff1b80ad2248c0b1eeaf54c66304d69a2a482b3a6d2421fab1f86c3	1065	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/build_motif_atlas.py	f7b40fa3419cdbaffa31211feb9ec11254289b8b	e3edd2e21dd397147528b0b590e288da1d24f47f666ab29726c443c701dc205a	38666	17	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/verify_motif_atlas.py	0b3973d1f34163435b253ae9abbffd7c6c4475fe	9d064cf1154c6721fb45017bd05273493e7873d966b192e51bfb30cc6137627f	35735	12	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/verify_motif_margins.py	658c51e95c339b7a25330d6e6fb73b8d4efa9cdf	246b38259f59879c5bce80b960d8a614054881a1483618a7415618a6ff67c5cd	7557	3	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_instrument_motif_atlas_2026-07-21/verify_repository_gates.py	8d2829c966e42d92f78f4e4c4b60351817219374	9645c6cf543237f8df262ee2048ff17b4650a257f647f2bcff2c90dccad9ac44	9075	1	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/AUDIT_REPORT.md	db5bb3b6da2a0164acbe9576d11725e6a5abf993	54e5a6480caa76b251ffdfefcabc762f19cc3998c88d2dea799c2a4c0751e439	10751	10	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/FAMILY_CLASS_CENSUS.tsv	e2ea767c9f2a3a75f41ffe1ad180913c4af423c8	891c9400d62ddd2b271785881c947ca83c2b8db9789e2f873e07ebe6e31d3304	4324	6	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/FAMILY_SUBSPACE_ATLAS.tsv	a2fb510fd7a157640dbd57f2bc7aabccfdfa39b6	be3c8729c0d7d2ac43272fe488f573d4af0392cbefa189a169b1c1baa42a059d	14734601	12288	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_CORRECTION_REQUEST.md	eef62ca087147e497fdde48609f986d5c3602d0c	e31e597c67e70350cec5fda7522fac31416441476ea05f645e110c3f31d800b0	1579	1	TRANSCRIPT_OR_RAW_EVIDENCE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_CORRECTION_REVIEW_TRANSCRIPT.txt	f06e86657f56fe031f39710afdfc4097897075af	6b6c2f945754b8232e953bf064aad1d3d6b18a71f4c384bf75520a1c8c9bcef5	304625	152	TRANSCRIPT_OR_RAW_EVIDENCE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_FINAL_REQUEST.md	fae47125107c6b49522f17d4b4d70c873496efd5	aff5ae9ae2a69a3286300eac13c7fc7e99fa502c0ed670eeda58ed1d035bd3d9	2615	1	TRANSCRIPT_OR_RAW_EVIDENCE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_FINAL_REVIEW_TRANSCRIPT.txt	21869bf239840810be5ff5c5120b6606bbe13244	d3ec743c4480b893ec71048a30a11edbb1c08f53779e3ea453bd45d86afabe1b	434659	140	TRANSCRIPT_OR_RAW_EVIDENCE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_POST_TOLERANCE_REVIEW_TRANSCRIPT.txt	18f681b9e424e0f473e83b28afb8bd56d046f4d0	5b3a1de391d5e474bee07202c903aede551a1698438c3eb32ef81c15195ad61a	257500	56	TRANSCRIPT_OR_RAW_EVIDENCE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_REVIEW.md	f98cfa9322f11afb4ddaa8f8b36f477ab3c55235	c4a4b5734d5ae04cf53ba7461889d80daf74d295503fa587819e5d8a54f8ba61	3060	3	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/FRESH_ADVERSARIAL_REVIEW_TRANSCRIPT.txt	3ce0681fd3e93a94da9f83f28f83d99c751505f4	f2a53ab5228a90b7c8cadaa574f40bb135f16bf741e29a9c1b265a5cbc8b4277	505904	167	TRANSCRIPT_OR_RAW_EVIDENCE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/LAY_REPORT.md	e2a8c76082e49c34d7718a7ada22bc2d0480003d	9c089f1d1e86a14c6a6d557401ca6208690fac4246693e6a721c9896c543b8f5	2778	6	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/NONLINEAR_CONFIGURATION_ATLAS.tsv	11f5f274b0947a78ac906723a06d9c462606384c	24237e7b81a615c54830aa8e0647b8cedebc681496e88cf806958c4630ad3bdc	2656443	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/NONLINEAR_FAMILY_COMPARISON.tsv	89f2bcaecf683a2eb6f91abdd6c9cbc6d50dca54	858efe3dbd3637826405d62c3eadd2f38d19a52a986b0179d5a6e5c2bc2b9723	29550542	24576	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/OPERATOR_FAMILY_REGISTRY.tsv	4f7a0cab0edab15f03abaeecc4123e4406a4f8b9	1c999d6772fea7c04c202b24723f95d7dc6f68311693d4a7ee08ab3f9c3460d0	542	2	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/PREMISE_STATUS_LEDGER.tsv	97790f2557089988d989a21a3a073702f5e1ba7f	8be4ff0221032b8e1e5550a0a2108e473a027e5bcfb1462817fbe2b6c96a513d	543	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/PREREGISTRATION.md	08076c1e9227b8323a2cbcc13521c4efd74f5ae7	411545435b04aae96d315ce26ba4994b054176dd26177f89229324a40cf1a6c0	8217	11	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/PREREGISTRATION_CORRECTION.md	569d79310b8358116905f964b7b853dfaafdfd2c	b600d8c2e2525b5b8eeac0cc954a33ec6f5a9b1ea38d9669476e1f7a8ec6cfc9	1377	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/PRE_JORDAN_FAIL_CLOSURE_REPOSITORY_GATES.json	976fbaa8960c5686efc568f1d28a20f678fd319c	a711c674a04a5bc659113f0f5850bce4f0a6490795e6e06c1fedd627d878a929	22884	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/PRE_REAL_SPECTRAL_CORRECTION_FAMILY_CLASS_CENSUS.tsv	2c807f423f26d95665837bc0186d63932430f050	845bfd3cd5c18175085fc33f43fafaec2ee9d8fa06417224d26f4da137f6d82b	4486	6	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/REPOSITORY_GATES.json	3aab57b288b43003c24ddb4a9635573eed2502e6	20a868b5e5d823afdd656a962d17bcb7bcafa4416def5f6adfe0fc08a1ea6cbe	25459	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/UNIQUE_SPLIT_ESCALATION_CENSUS.tsv	587817cf66c824f22144307a7f83ccffe2061040	68dd9b87144ebee370052936cd2099fac5a0df1c68bc1077e38ace091659adbd	419	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/VERIFIER_IMPLEMENTATION_CORRECTIONS.md	ab3f905dcc00cf4b73f38d79ec3b3c8aa99aaf1a	c611eac6796a420a23bfe738a58ebeea0efecbdd980acb78aafa9afa86f0ccd1	2629	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/build_joint_atlas.py	77b32380a0f97091b07c90f3e355d14ce85a0a2e	a5d99c8112261a7bdb24a88165446c00b1333bd1820ae9d92e691d05c94c5b9b	27131	17	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/invariant_subspace_core.py	2c725e12000887b86ef8b95e6a28db58c784dbdc	802b16774d15ebb1220c3c96e11b4ec3674efacd1ba6a8948a846a962017c3a7	30890	17	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/verify_joint_atlas.py	9ec8182407c79bf79b4045308e0ba0b6576d98bd	c77d8f2a4f13c3dcbae8008d974f111774a67d680db2a89e66ea3f97df072b9a	35297	9	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_joint_invariant_subspace_atlas_2026-07-21/verify_repository_gates.py	0e315d56c75b8f34aacda47496457bde53c3b960	08668ee9d0eaa0791c9b24219558060c1846b9d0ede69a581207a2646c54c739	16525	2	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/ADVERSARIAL_REVIEW_REQUEST.md	b68fb81b20da6b4c388e32f4f5441158356f09e1	a63cc4f71e38c44f7feee0f1f0683e49f104904adde0c60566e3cb051ad99a0a	2183	1	TRANSCRIPT_OR_RAW_EVIDENCE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/ATLAS_RESULT.json	f7ab7ec2b4041f13be3616034df7211e91a5a784	154c264b435004274841a144eb9ad1b853aa441628eb2b4706a6682d0a3496db	4376	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/ATLAS_TRANSCRIPT.txt	f7ab7ec2b4041f13be3616034df7211e91a5a784	154c264b435004274841a144eb9ad1b853aa441628eb2b4706a6682d0a3496db	4376	1	TRANSCRIPT_OR_RAW_EVIDENCE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/AUDIT_REPORT.md	3c9d49fa2ed3d41e420991bd0a39117911247366	66b4d3f4dabcb1f54c6c2c09bf157c928c270778eb27cd32adedbf1f1439cdeb	6885	4	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/DPHI_FIRST_JET_STRATA.tsv	3b2cce04d927facdac4f35e68eb811437f698c91	250ec233f861aa9ba18d093e831c07dc6bda3c3885b872c0b650a7c47f1ee1b7	886	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/EXTERNAL_ADVERSARIAL_REVIEW.md	83a41e31175dba08b9a57d8f9eb2cdfe22fd639b	924922c4119af516bd095f50bfe3f306cef68d31c6d019d143a363d4a0e7e7b1	2102	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/FORMULAE_AND_CONVENTIONS.md	9980a3d840162f6caf3b81f38f1979058c6cb68c	c507d949d0236e43f05bb45d5dce6d3a46670ce6b4eac5f1b2338aeb10ee60f6	5091	2	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/INTERFACE_COVERAGE.tsv	48928a1ea292046448eb604c7a106e9ea792ecbf	4a4c918d424f5793925d4d13cf9c3293dd656114aa7bd75a1b9b9717fa0b22aa	2596	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/LAY_REPORT.md	5dc5e29d6e831b5888d8853a57bcad7f5a8c0371	85839398e31442419eb4558f6379aedc9d1925d2129268760b820d0252b360b4	1373	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/NEXT_DECISION.md	b9c81b4eaa3c1c20d9004277696785eac7ede2d4	a2305205d5591e7064936c627b5476ef7db6899753177409b34566f21561779d	1052	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/PREREGISTRATION.md	f46c199cab9c6f05b8c7b9bdc3f89f1ca762c0e0	f708e312e9a6118cb268c95b15c291b0e872a3a7f31c707ccb51acad24b5f101	10126	4	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/REPOSITORY_GATES.json	bf7cd9050f5c9057fd1162ae95681dec2c6016f8	75a8fc3c791a28aed9dbaa21ab9f74467f5275fd5d2337ccef1c1b26f2a984c9	17814	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/SOURCE_LINEAGE.tsv	f4a6cce1600c61b262e36d8f29ad65474e6ec54b	3ba801e70ff09260d41914789cb606dfb454a5c8a2ec8b23256cc856174a126f	3107	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/STATUS_LEDGER.tsv	9ce11d0699da4b65fd974636b838607c357addbf	8f5c71b960bce2c9b02c2d73985fe6a0d5918a21168d166db2cb58d6567a0806	3022	2	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/VERIFICATION_RESULT.json	93cdea854aa3dd67454098c6d310a80fa044c9b0	9ff3a06b28397386d53a2c5f5bca0eccbfb2abe22efa3ef0dd92b76aaa6c9bde	2387	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/VERIFICATION_TRANSCRIPT.txt	93cdea854aa3dd67454098c6d310a80fa044c9b0	9ff3a06b28397386d53a2c5f5bca0eccbfb2abe22efa3ef0dd92b76aaa6c9bde	2387	1	TRANSCRIPT_OR_RAW_EVIDENCE	ROUTED_NOT_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/run_p02_local_jet_atlas.py	2162b922ce654c0868b380017b5bde3d195ad401	a5f042c48045fa9d7ba8c72d09aaf6b2bd2207f7e6b34704b9f2cf4deb41645a	26129	10	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/verify_p02_local_jet_atlas.py	75231f7a9ddf7c82b3e385e90b3b5ef6787dbe64	dd287d34c8b6213d86c98e2f0ff62aa6c9d50c279c9b692f1a0e3693c0598c5d	24209	16	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_local_jet_atlas_p02_2026-07-21/verify_repository_gates.py	eaaa14135555a137eb3f41ec65c578e1b5f33ea6	b83674260773daca4bd2e2632c7ce31e19a0f08f61045325c7b1c3f9d9282978	10413	1	CODE_OR_VERIFIER	ROUTED_NOT_SEMANTICALLY_ADJUDICATED
udt_local_selector_holonomy_closure_2026-07-22/AUDIT_REPORT.md	0f8d5d259efe7d7a95cbe3cf3ad3bff0a2069f12	245b2d40d795a413252265e07500f275c8c0892b7df8848a554da91a176715f6	8557	9	LOAD_BEARING	INDIVIDUALLY_ADJUDICATED
udt_local_selector_holonomy_closure_2026-07-22/CATCH_PROOFS.tsv	4414d08fb6ff7b5a91f27932f3216d2595d1056d	e26178fef6a9eec100e3df150834268ae72c37ad9110c7ce6f6ff2e14be7534e	1179	2	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_selector_holonomy_closure_2026-07-22/COMPLETENESS_MAP.md	d8e8ee4a42922e360c75df7c242b4716bb55e5de	33002d16a4730b526f6049a2ec6beeb4d73578075d167864f9315d168c4ac5ac	1238	1	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_selector_holonomy_closure_2026-07-22/CSN_AND_EXHAUSTIBILITY_LOGIC.tsv	71758d7e7c180c5f0428d4dacb37870293ffaa1c	34c11d52c4608ccb1ad9571380c45279a59d5e6a3dde49614f1adce3809f4c0a	1068	4	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_selector_holonomy_closure_2026-07-22/LAY_REPORT.md	a4de832e260fed0dd29b0a542ca00e145f4e2981	c7020d36e51c9014289c2c95f4451d9f1d7370abf907645978a97d22435bb1c1	2383	5	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_selector_holonomy_closure_2026-07-22/LOCAL_OUTPUT_TYPE_CENSUS.tsv	4d3c9b2738a897f1a640db6038620741136db53e	f403651cfeda942ab55dc922a50b2097ddc5a1c00f277034ac5a3612dc8bc37f	5590	5	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_selector_holonomy_closure_2026-07-22/NEXT_DECISION.md	b38835bade7025587929851964d8eeda56def4f4	2afd7ba74dd8f00b9d7c1214da508c72c1b880039a5d6e7788cd3077854a909f	1424	2	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_selector_holonomy_closure_2026-07-22/PREMISE_LEDGER.tsv	75523a6dfce54b98dbb591a0dabd8863b6b3f1f5	23465a7995c304365a7b62488d4ad6b93d5952c2b3bebd5fad7f20163885303d	1545	2	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
udt_local_selector_holonomy_closure_2026-07-22/PREREGISTRATION.md	af5a825ceaa215d62a4c8206c42b566296baef5a	34637bc051d8abd1a1474d15f84391dc4d64d40546da37b01e4d105514384623	9650	9	POST_FIREWALL_EVIDENCE_CANDIDATE	ROUTED_NOT_ADJUDICATED
