path	blob	sha256	bytes
udt_motif_hopf_correspondence_audit_2026-07-22/FINAL_CLOSURE_REVIEW_TRANSCRIPT.txt	ff6ec05118df403d00c153f2fd1dc319043e566c	194812c37c4d816a8411e86e073cf45e51f0cb7970954458ad5c28ff3c07a4c9	353563
udt_motif_hopf_correspondence_audit_2026-07-22/FINAL_FRESH_REVIEW_TRANSCRIPT.txt	287620509d0c4c81cf402bd7e32f3283111db6a5	a23c7c281f38793df0b81726eaa8f7afc3bc12cd47ca49f9cfa30e5f89d3275f	511113
udt_motif_hopf_correspondence_audit_2026-07-22/FRESH_ADVERSARIAL_REVIEW_TRANSCRIPT.txt	55659a16d8eb4a1ab6169313e20ff09f6e574d58	39870d70182b6e6ef339a7d1805825e3f685fb195bfee17d6cf0f60312a5385d	442585
udt_motif_hopf_correspondence_audit_2026-07-22/POST_EVIDENCE_CLOSURE_REVIEW_TRANSCRIPT.txt	d999cbf86b41b3ab043756b23a2a02356ccccba9	569bbef7a0d72d86051ef7c2a2ace25a1e89f6e5a2e71d0d299b28993e4ba2b4	292754
udt_motif_hopf_correspondence_audit_2026-07-22/STATUS_LEDGER.tsv	d5d61a791407600ceb0b876bba7d2c8d09b137b4	98814d40433aff33d87017237afb117c43458cb8554d3b4f25bff816ae7cb3e3	4777
udt_native_coframe_composition_law_audit_2026-07-23/ADVERSARIAL_REVIEW_REQUEST.md	897bcb6cb3d438729970310156b9e1056e8aad9f	f861bc798ca0676eb571b13e36f6adfade22024f7a346443b8ef977cd971a97e	1636
udt_native_coframe_composition_law_audit_2026-07-23/AUDIT_REPORT.md	0593ef63c4ae5e8c622147e3fd3c9ba5b6a3c3c1	b6f484a77b202b695ac76306e8d0ebf66b14f73b7eb671431c4821259a719ce8	12718
udt_native_coframe_composition_law_audit_2026-07-23/FRESH_ADVERSARIAL_REVIEW.md	0a65eb78455901716fcb45f03fc83eeef1f5fd1b	5c72dd7c234d426809b8c3a0da52ec51eab1da8036ce1203b97adf81f9740aa4	4205
udt_native_coframe_composition_law_audit_2026-07-23/FRESH_ADVERSARIAL_TRANSCRIPT.txt	9aa30b5f69e5511b6b956e287f6d00514cf2018a	6b440160c41007991c9ac16c14c94e1d827fbedcabd7ae3bc0b8e39d73e10386	818723
udt_native_coframe_composition_law_audit_2026-07-23/FRESH_REVIEW_CORRECTION_PREREGISTRATION.md	ed182f376587d61faacae629bd803c87ed384ba8	40fece0fcdab597d4a84f0b9e9b64d8d7b357641f9601596fdee11af83280e7d	1863
udt_native_coframe_composition_law_audit_2026-07-23/J1_J2_REQUIREMENT_MATRIX.tsv	a947e64de55deeedc7c3d3b3f0bde42e32d7dea3	f20b7286effa9d2749d613ee68dc0b988e5662387c5bff1d0e0417d77daa6297	1797
udt_native_coframe_composition_law_audit_2026-07-23/POST_CORRECTION_TRANSCRIPT.txt	0d885f3635d2bb8f695a8f84b962e5c2f4680292	68fd8d73afacaf28695118f39730e7b0b0568af2f9b8b7aa7197576b04faa944	341435
udt_native_coframe_composition_law_audit_2026-07-23/PREREGISTRATION.md	fc096bf8218f97c16ad8e08cfd3db63037e00048	e21f3d46f7d6b332aa93205fb217325892d4d449a707fccd01f3e8f432548d99	9209
udt_native_coframe_composition_law_audit_2026-07-23/STATUS_LEDGER.tsv	bacc8005ab3b31a3d9c9cc5f5045820b77d4b0f5	385f3b4b50ab9007e584bcf5e1e461e6913800e4fafc28a7a6b561aacff06a0c	2761
udt_native_coframe_composition_law_audit_2026-07-23/derive_composition_audit.py	35022ca9919c3012a7b3b69e39c1c73d311435db	be03284653bd6a2d05793870028249c27c86cc3c2e492adecd61c6b15d8555cb	34429
udt_observer_centered_xmax_frame_correction_2026-07-23/NEXT_STEP.md	887c5799903e413056bbc0f351c80a6838c52025	918a518d969c8dd8a3fcc5f41be401437b8e1362f9ad8106e3ce755dd1b79f1e	1523
udt_phi_causal_interface_atlas_2026-07-22/AUDIT_REPORT.md	03e22394478a94ebd51e19ae9e733747933fdc44	fbfced171bcb77377a850fc4562c3aff06df9f732c9ccc176faf37753325e2ec	8752
udt_phi_causal_interface_atlas_2026-07-22/EXACT_IDENTITY_LEDGER.tsv	d2ee97fed3b258af878a82dbff742c6adeebfee7	b1f59f746f58dfa3a90957ec1e4770776d4fdb614d77473b6c639f1ed7430f7f	876
udt_phi_causal_interface_atlas_2026-07-22/PREREGISTRATION.md	80b316d0a1d9ab49048ce3bc6bab0de0f2a9d47e	0a8ac701f0dab3a717ca5ffa5e5e40240ab4a0c543b3d20b0f02f2c8c2cc2e89	8273
udt_phi_causal_interface_atlas_2026-07-22/STATUS_LEDGER.tsv	6a6038ac51c32f708faa4e5eb1b8a1bc55d2ad37	9e7e056645b3eff0e0e443e10f04b7dcf064a6e199c0b154c6ece5c589bc3154	2614
udt_phi_causal_interface_atlas_2026-07-22/build_phi_causal_interface_atlas.py	311a4d87beebe110c4a6672a609d419ff9073f9a	299c9667102bd8513294b826ac629e711f2dc77f568b73519f008fb1ef4df8b2	27222
udt_phi_metric_ontology_audit_2026-07-22/AUDIT_REPORT.md	8f583b340f683303f2644bd2d67698648a082692	f762051c7af6559556e6f2f68a6f85f3d4038dc9350822878619eb834ba30fee	10753
udt_phi_metric_ontology_audit_2026-07-22/CATCH_PROOFS.tsv	ff0a970fcbb67d6982361c877adaef1e644687a8	3e9d3eed511c527e13c016c3389f36c6cf9b973e3c57e77ee542e94c9779d4a8	1116
udt_phi_metric_ontology_audit_2026-07-22/COMPLETENESS_MAP.md	45cf909895493fa26bf690e1dbf915a46ab26c95	b81a7d1744545ec9ab899f4ed0ad127f2a4c5855570f08fc19af6736268334a4	2084
udt_phi_metric_ontology_audit_2026-07-22/CONFIGURATION_MODEL_LEDGER.tsv	0c91bca8108e630ef65438051dc16e4e1515891c	8dccbe4835c1891d16966fe08b6ecbb4089e04717f9eebed12a99c21b12ba765	2846
udt_phi_metric_ontology_audit_2026-07-22/FORENSIC_PHI_SOURCE_CENSUS.tsv	29894b98ec77c18a9a94fea3b33dfca628f0ef99	dae1194b8d489da6815f9f3b589216ff747b55aebac36611d94d75ddb66aacc6	670304
udt_phi_metric_ontology_audit_2026-07-22/LAY_REPORT.md	35fbd44da08e6970b9b9efd2122c53dce2fbac54	279f6c7d20dd025d03886e5989d5a91a2a1c2bd2344181d746118604dc5b5db0	2673
udt_phi_metric_ontology_audit_2026-07-22/LOAD_BEARING_SOURCE_LINEAGE.tsv	4c921f8b14de8397dda51503e774cfadff1eb09b	8e5d77e571c000c1236b809de131ebe5612c7c6264ca8f804a905d6e55651d4e	9786
udt_phi_metric_ontology_audit_2026-07-22/ONTOLOGY_ALGEBRA_RESULT.json	070a8c9478a66e81f1ce35a0ff8fee4230319b2b	d7514f09b58cf1bc9356a3d7f75655e5ec11e1a1b924dd8e2179677cd3fea945	847
udt_phi_metric_ontology_audit_2026-07-22/PHI_ONTOLOGY_LEDGER.tsv	aceeccd779699d050a97dfc1840bf429f7ce0f73	1b0be4a14eec3729beb617aab0748cd4b7f0bb7dc4ded777aa636360fe291924	7202
udt_phi_metric_ontology_audit_2026-07-22/PREREGISTRATION.md	81d463e168caf776828534d7fb211156d71fb26a	101d0c791a846c67d952bb969f2314c4e27df18ce137a2b0013768eda81e7f0e	9214
udt_phi_metric_ontology_audit_2026-07-22/SEMANTIC_CONFLICT_LEDGER.tsv	6807c4ebba446512cfe936dbcad0ea298d6581d4	4f9a5cf443944bb3b764f2c67986bf3e3e4d659b57df6011f2bd33647ba322b9	2078
udt_phi_metric_ontology_audit_2026-07-22/SOLVER_READINESS_LEDGER.tsv	09138ae5ec28652f50d4bce38ea98d9faaf80146	acd9befc83b94446b619b751068c20bef4678f33b200997ad4842ab410eeaf8b	2199
udt_phi_metric_ontology_audit_2026-07-22/STATUS_LEDGER.tsv	c7097985bdbf5397f87e12756695f7ffab2e66b6	6737e797f0d90250d386c62096a29c3493beb86262363b59fcafe3dbc2640d3f	2124
udt_phi_metric_ontology_audit_2026-07-22/build_source_census.py	487d57322ec716ea0cc9f1341f54c4139047c010	fda61d2232c33f165c2a8fa6c96db870e3ea6ef83c940c97f917a38f44e7b121	13721
udt_phi_metric_ontology_audit_2026-07-22/derive_ontology_algebra.py	1f74f4c08c6b95c1309151b631e940ddcdddbd99	c39216a10861be336011b377f7fe8d5ce3d263611e4b5fc397c7e3f870774e8c	3122
udt_phi_metric_ontology_audit_2026-07-22/verify_ontology_audit.py	7b24f1763734473536c2ba527a5fd8425b983fd3	2139ed4c48f12072e7eb5cc24512470c3140972fb829a61d15c0722ad2129f24	16860
udt_pre_density_substrate_response_atlas_2026-07-24/AUDIT_REPORT.md	ab23332f28e1a57ff44b662f222703408985ed1e	8f3a3947ce8421b53c95285266421f45df354c2bb5a6f96c6c5d6129e89f7d5a	8983
udt_pre_density_substrate_response_atlas_2026-07-24/COMPLETENESS_MAP.md	fa76747297041be38dd8042fc3400a772796a798	1ebf329cba65abe6a12b3d5a98fe9ce094ed387a7601b283b8faf0fb20382709	2005
udt_pre_density_substrate_response_atlas_2026-07-24/GROUP_COMPATIBILITY_ATLAS.tsv	8e3dc2b76d360e6c48a579421ffa85c5dbc77958	b7b760dea5ccab7493e8ae7b7c549f8eb301515aa26894aa900ad6fd38d21f95	1891
udt_pre_density_substrate_response_atlas_2026-07-24/LOCAL_OBJECT_ATLAS.tsv	bb306a6a0135604e5bc9e78f60374df6bc1dd993	405e99fcef048283bda1c4ba916d1f90d046603c10b0fbc9e5d905a442bf4943	2573
udt_pre_density_substrate_response_atlas_2026-07-24/PREMISE_AUDIT.tsv	bb3b79d68f2f035e40d4f9ebe86a6845c4aa8735	9b4f6b2fb8d0fc58f52b773bc5ff76541912aa871da8c3143143a26bdc48c115	2182
udt_pre_density_substrate_response_atlas_2026-07-24/PREMISE_LEDGER.tsv	f1bdd7951b9d50d219564e179bf8f865ae25c368	466d549b516794ea486f0454d1d5ac599bcc1bef118e3684f81d700315da6192	2543
udt_pre_density_substrate_response_atlas_2026-07-24/PREREGISTRATION.md	63cad5be17d24d7ab6772b5566e44a5c509b2d1e	725cfaf85f27f193678ca2d281cc6c07bc072a0d62711cc8ab11fd79458b39f1	6793
udt_pre_density_substrate_response_atlas_2026-07-24/STATUS_LEDGER.tsv	704776091d7273ae49be79320a6cc0f7a154d081	d518c8c2266a5a37f61b5c0f1c35d830a86514d580e551ae6af19070cfd959cc	3174
udt_pre_density_substrate_response_atlas_2026-07-24/SUBSTRATE_AXIS_REGISTRY.tsv	ad828a200bf26385a7885e36b9ed05faf4a96ea7	bca96c532136d406b89531a9e234adedb6346edfdbbb0c7222d8f8f11001f644	2313
udt_pre_density_substrate_response_atlas_2026-07-24/TRANSFORMATION_GROUP_REGISTRY.tsv	aebb890bd44aa7a9ca83f8db2f1530512c4ea711	3b38a3c6352f93cde32bd5885b106dc2413377f688ef29168cfa02e158c48db5	1348
udt_pre_density_substrate_response_atlas_2026-07-24/TRANSFORMATION_LAW_ATLAS.tsv	ce2971d25df6ed029c861aa5262bd099ddcb876f	48b880f2245dad87ec3535ace570a80e808b5d38cc0cc49ede1ce35ed1b31c85	1852
udt_pre_density_substrate_response_atlas_2026-07-24/derive_pre_density_substrate_atlas.py	698079217dc604802f73648dc3637f97454c00d8	682ed6e50a2de34ac479116e8ef2df715cdcaa368d408d18322b7c839481b764	50484
udt_pre_p06_boundary_selector_audit_2026-07-21/ADVERSARIAL_REVIEW_REQUEST.md	f83e3c7380942c9299cfd03d251f9227d5930245	0c5ed6568266c0a8e3536acd30ee898c9b793e5ea67ed65d528a22f27947b6cd	1165
udt_pre_p06_boundary_selector_audit_2026-07-21/AUDIT_REPORT.md	0de5320537cd52c63e8979a153544b29b1be4253	15f3321a00829762ae2181261f48ebb2600c03c8da5ad8c7f716d0ce14f271c9	7807
udt_pre_p06_boundary_selector_audit_2026-07-21/DERIVATION_RESULT.json	2791b544fe83b1abf7f313e978e32bf76f99d4a9	93a2c3d25a4cad2e64718404899004047766951f0a73b47ca3bc8e21f06569b8	5806
udt_pre_p06_boundary_selector_audit_2026-07-21/LANE_POLARIZATION_MATRIX.tsv	1c604f1caa27923cafe71da906f36ccc98a82802	1630ff24c1dd06aee9c60f52a5bd9524bb1c09906d005be4360d17562c5be74c	2475
udt_pre_p06_boundary_selector_audit_2026-07-21/OPERATOR_BOUNDARY_REQUIREMENTS.tsv	51db0a57f84dea4e8ee07bb37729ba1ff1d47fb9	b0d672dd3d3579edc3f4d56fd9139102e5c1d8114a2acf57680d2762ad3c780d	1510
udt_pre_p06_boundary_selector_audit_2026-07-21/PREREGISTRATION.md	8544805d367ed3f14a60755332b2462b9385a73e	a42f66b99565285fa955c3fce72d5c3ef42a83bd016adcc019fc79831c4cb1bb	7418
udt_pre_p06_boundary_selector_audit_2026-07-21/PRINCIPLE_TO_BOUNDARY_SLOT.tsv	17ac80df21b2b66d2cab504184a1f44e2f04f725	03ea37d5d57ec595698e3bd5d0d84afd6cf7dda284ab5405a29d1d1c23b1e7e8	2073
udt_pre_p06_boundary_selector_audit_2026-07-21/SELECTOR_DEPENDENCY_GRAPH.json	40b19d9a4ba64b83932d8f0d5303a0275460167e	026952d8705e2ee74b29dbea683e7eb595930382bd9d828b30f17a310a1cb07c	3695
udt_pre_p06_boundary_selector_audit_2026-07-21/SOURCE_LINEAGE.tsv	7f27f6859bdfcdfdd469a9e0fb652ccd181584b3	ed58f862a95b5dcc6dcc132ebff5f17fed627aa479898f5c21bcf3a7f7b6d779	3475
udt_pre_p06_boundary_selector_audit_2026-07-21/STATUS_LEDGER.tsv	5ea940b1052a1083863ca915d3e31e53d458dddc	c16df09df2883e4a4a837b78e8076664e829f1cdfefc58d7f7c58e828a944c71	2003
udt_pre_p06_boundary_selector_audit_2026-07-21/VERIFICATION_RESULT.json	14bff5cf69c98e0fd50c49fbd555eb6d2c03a887	d77b289682173ee295c5f91b7224cccd935ed9206d51a6288d75de28b66ff5a2	2318
udt_pre_p06_boundary_selector_audit_2026-07-21/derive_boundary_selector.py	d961f4271414d4ee3d5e9154eef78e8c3f3118eb	88b4cf539ae76e1a9f6dde4e3b98093a00fb60062383b06e7793b044b59258bf	36268
udt_pre_p06_boundary_selector_audit_2026-07-21/verify_boundary_selector.py	7d96001e66c9c1b8bda1be650845ffba88ebf361	3975f178487db5a5f1dee7d0a1f8f90ae75d3e918769ef21bc587f68d0090487	22287
udt_premise_reset_audit_2026-07-19/AUDIT_REPORT.md	8719cc473b8465628e2da36e7c27978db723c7d2	fc1c3d9edb7ce87415470da09c01cf2223ec4fa2022ee4565f32d77ccbc50ada	10176
udt_premise_reset_audit_2026-07-19/DEPENDENCY_GRAPH.json	340766df502096de71f32117d064250d13116245	d7dff117e0e068a48713026da134d424c889f2a467cd55352d269f8bbf3c3faf	25033
udt_premise_reset_audit_2026-07-19/LOAD_BEARING_CLAIM_REGRADE.tsv	512898d6588e8debd18d03a9503e3a45e5d8ac5f	25b1053f9388cb7dee115695cca4cb1054201007dd14ab4c6222023ff7491d75	11112
udt_premise_reset_audit_2026-07-19/OWNER_MEANING_LEDGER.tsv	8fffcfb3eeeb4d140d3de8e70da6e0e0b5bb230c	393889c25975e8c9bded1f9e5aac90b285273c80e40914f1492159b61ae093d5	3638
udt_premise_reset_audit_2026-07-19/POST_PREREG_C_G_SCALE_CLARIFICATION.md	70b278004fb1d1e4324720a3d263efb2ce200cbd	707566dc58acb9d71310fb7440d64ce14c700c8bc3cee9dd482854128eae646a	1654
udt_premise_reset_audit_2026-07-19/SEMANTIC_CONFLICT_LEDGER.tsv	18c8b9cceb0c6a9a8b66d00435be6ab903aa9d33	1ccec456049e1783848d802ed042c37faf36a6c48fde65caab35d820ce5205fa	4600
udt_premise_reset_audit_2026-07-19/SOURCE_INVENTORY.tsv	d23c6d0bc54198ce12c62fc11edd452f09a5bc36	92126906f6e24b6102a69d7130ff1555f01a802cc0939193f8fe5da0b6fb59e6	4487
udt_premise_reset_audit_2026-07-19/build_source_inventory.py	6073e2eeaa19665853d252fdcaddc614a3f68769	56cf34e0aee816c19df832dc12704bc5f08da5704d6d30284765644e08919942	3779
udt_premise_reset_audit_2026-07-19/verify_premise_reset.py	41bc9dfe6f57453919d09f49b146f1636831f9b2	fdc3d1ea39e06476aa7c96c37e5a1655cb3e9f7f46b0e282c4be76ba4dd6e4c6	14511
udt_reciprocal_angular_intertwiner_audit_2026-07-23/AUDIT_REPORT.md	b1a3168fa2df2409857e78f24ba48aa75a1a44a3	3d368c4e8c16db18aec43280f8edb3205765d4ebc5349b2795dfb1847e87355d	11732
udt_reciprocal_angular_intertwiner_audit_2026-07-23/COMPLETENESS_SCOPE.tsv	55774756a5546eb1dd2fd8fc5bebe30cf9379e2f	b12ed17c444ebc3abe5c5c244ce7d4f1ad0e1269015b2ef5964ab2044c01b00d	1155
udt_reciprocal_angular_intertwiner_audit_2026-07-23/FRESH_ADVERSARIAL_TRANSCRIPT.txt	6e27e47b00f573032ae93d0617dc5df543b3cebc	1d30886644bd657143c19c56cc0e52ee4cab33278143105179c97838163e6001	334309
udt_reciprocal_angular_intertwiner_audit_2026-07-23/INDEPENDENT_STDOUT.txt	5ed02f03892f68a703843d2086cf4504e71d4e31	7d885956ee31383e84fc33b27c1f6f4e5d7b7c4416cbf814e9aeff0e3f40166e	921
udt_reciprocal_angular_intertwiner_audit_2026-07-23/INDEPENDENT_VERIFICATION.json	5ed02f03892f68a703843d2086cf4504e71d4e31	7d885956ee31383e84fc33b27c1f6f4e5d7b7c4416cbf814e9aeff0e3f40166e	921
udt_reciprocal_angular_intertwiner_audit_2026-07-23/PREREGISTRATION.md	6360d78666fdfd68d7bcbcbd0e6a4e06e5eb5a19	2ec383e0d12601749803586c25b841f9251d82d9b58cafd1fac2619519046923	7841
udt_reciprocal_angular_intertwiner_audit_2026-07-23/REPOSITORY_GATES.json	bd9c6b9f5d342ce7a8e1533ac3acd846d734dbc1	26bb6474d5e0f928c0e3102599d13f98e94e699ebf65d28802b3c66a3f6ca9b7	31983
udt_reciprocal_angular_intertwiner_audit_2026-07-23/RESULT.json	a979afe2fa4674c8ebfeffca8f4b1f8172449098	5d3d2425478bf1108d97c556733e8aa0a9c592853ca620a6a364c24abd0275ef	1742
udt_reciprocal_angular_intertwiner_audit_2026-07-23/derive_reciprocal_angular_intertwiner.py	869bea622911dbe734c70f502504868134e641c2	053fe5c7ec60eeea72f2e9a2860983da8f0e11328bf49aaf4a0e1b425fbb96df	37221
udt_reciprocal_angular_intertwiner_audit_2026-07-23/verify_reciprocal_angular_intertwiner_independent.py	1cccb2487b210ac2f2eb0dff6dad3a5260aa4ec1	d94b8a8d04f7c5151554db5ffb495810d9a2bcffd33d3d6d07cc4ca9d8b825af	21684
udt_reciprocal_angular_intertwiner_audit_2026-07-23/verify_repository_gates.py	2b3c7a192edb9a8423123f3cbb250fd10e045780	1496211a27a35cf60c1b88eb5a63444e23084b131908d1ac97b4b07d0f015c84	10903
udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md	d72ec6a41da03f83e779b10b4ec205346f33f1e4	1e63d4fcc03c793e895d9771b925a9e8a295f9e573e55ded62302693c173bc21	7649
udt_reciprocal_c_metric_meaning_audit_2026-07-22/POSTULATE_TO_METRIC_LEDGER.tsv	1315097a8258c844e0ff3315b5f34af190399a24	b8d2eabe141fa68c332a2a7efc27a51b2047d0d39dda7407a1f5641f04d6f55f	2036
udt_reciprocal_c_metric_meaning_audit_2026-07-22/PREREGISTRATION.md	7aeb32bc50dc12d5dbb025e558474c56cfea7067	a35b441d9a612feb78b0728c13a0368dbd2d58294d6692c6a43b073f178108cf	7934
udt_reciprocal_c_metric_meaning_audit_2026-07-22/PRIOR_WORK_REGRADE.tsv	5015510a2b966c7cdb8ed086a43e3daab64ee21c	c0504e8c6bc3f342eeb7a959ae31ae150b2d3a315eaef310279a216cdc06bcb8	2049
udt_reciprocal_c_metric_meaning_audit_2026-07-22/SOURCE_LINEAGE.tsv	f1932c62760d4be5487684800d09ae714db591fb	5b018f52788aa5c3812db0218eda29b58ef6404a68f9599e1fdad42ef1a4c8e1	6268
udt_reciprocal_c_metric_meaning_audit_2026-07-22/STATUS_LEDGER.tsv	eddd0399699b962bb7a3e1cb1095f0be3b80771b	b92f8f6bf62777e487afd2862e1b020006b2f5e383dc0e1e170298ca06086072	2166
udt_reciprocal_c_metric_meaning_audit_2026-07-22/build_source_lineage.py	73e062d8866ef418318eb7dbb8512c3c36b379fd	9e42912d450a73cc471fb53da7fda106217df8fe7940019e85e463880dd4ecbb	5972
udt_reciprocal_pair_global_module_audit_2026-07-24/FALSIFICATION_CONTRACT.tsv	9706504294ad82f4df8f674f4460c71245dc4d4f	a8787d66bf7792288ba3f96c06cc9125c116f5624df12f81ac567e5e5d86d7dd	1814
udt_reciprocal_pair_global_module_audit_2026-07-24/LOCAL_MODULE_CENSUS.tsv	f7cf9a83a6f6bf33179c85fb319ed523867a010c	16a790dc1292297c43a063811029ebdedb8543fa2bca022f1fa883f8bd607608	6099
udt_reciprocal_pair_global_module_audit_2026-07-24/LOCAL_OBJECT_CANDIDATES.tsv	caa09aeb9641f20772cb9e442e2083f016a0083c	46b390dea1b32eeb84f71b7ae5fbb161a5c0dd54c1a6e31e225c33f2b7c7739e	2721
udt_reciprocal_pair_global_module_audit_2026-07-24/PREMISE_AUDIT.tsv	6001d6bbd05ae9e499d5508a85dc5b59b0b3b889	39f6a9f4821a791025a0005649c9f091a903fb8d48ca8f4fc38c6bc9f35e690c	1823
udt_reciprocal_pair_global_module_audit_2026-07-24/PREMISE_LEDGER.tsv	3fdeccc95b93b734e5cdc2cf906c0774bb55ce8a	089bf174d2e5fd0f3cac6599723e224b2f4795191fe17cf269a31f4cb720fb71	3001
udt_reciprocal_pair_global_module_audit_2026-07-24/PREREGISTRATION.md	2641369aefb886aaaedb465383d88a08540d2a97	b1bac919c3f2a8b87bffd4eeb10e9563c18fde5ee86bbb89ea7c16130865350a	5544
udt_reciprocal_pair_global_module_audit_2026-07-24/derive_pair_global_module.py	6d75bd4eaa5f5d72522618f451e8c9ea534f1755	f81d19932a78b7ec6cce4f1fdaaf5401be3ccd5ce4a8afa9c8f42631179ee297	33376
udt_reciprocal_pair_global_module_audit_2026-07-24/verify_pair_global_module_independent.py	a4402ca3f546f6390a34222d3559a21ced0e26ea	d85231c3f815250117ab3a8a941701e1c635633e293c52a5a2af3b0db32dabb7	18349
udt_reciprocal_plane_projector_audit_2026-07-21/AUDIT_REPORT.md	644ebb36b112b43eeaf8241dcd2219aee5afb1e9	8833d53428a9e23b4e6f50df81d20ff1b99a35c28612b780a6c1da649d361295	7771
udt_reciprocal_plane_projector_audit_2026-07-21/COMPLETENESS_SCOPE.tsv	a17ae5f1464416a3fab2fb64ced865532f90afc7	546c96579902d4837451483ac75e33d58b1d9b792d28bd0862f610947b5f756c	1686
udt_reciprocal_plane_projector_audit_2026-07-21/DERIVATION_RESULT.json	7b33708074834e5ba806f12f4d3f917008973bde	9da54b1c9029830b2ddf778f8912d70984f2b9ba586c35520cf6710145cc51c5	10205
udt_reciprocal_plane_projector_audit_2026-07-21/DERIVATION_TRANSCRIPT.txt	7b33708074834e5ba806f12f4d3f917008973bde	9da54b1c9029830b2ddf778f8912d70984f2b9ba586c35520cf6710145cc51c5	10205
udt_reciprocal_plane_projector_audit_2026-07-21/HOLONOMY_AND_RECIPROCITY.tsv	beacd7e6fec63ebaa983a01c0973fb49d04dc21f	91ee75ed5c3ecdeddda66db264d653d544b4b704cdb5bc007da18800b1cdc6cc	1478
udt_reciprocal_plane_projector_audit_2026-07-21/NEXT_SCIENTIFIC_DECISION.md	39e05c8928c6260c2d65c8009f348185e987609c	1ea1908de8ac9eeb18a831587d523dace983fe4b8964aefb0c1dd0ac5a4cc2ae	1342
udt_reciprocal_plane_projector_audit_2026-07-21/PREREGISTRATION.md	4e0449b9560bd0f233af5b4bae48b306ece8633e	a4dcd612552e4ab5e6df6395a250fcd260183b42ad84fe50e128011ea6602cf0	5861
udt_reciprocal_plane_projector_audit_2026-07-21/PROJECTOR_EXISTENCE_THEOREM.tsv	2d4f9f3529f59965d4c090ece59a59005e982486	d78faca923f31c57190f48f8a4a1caf4c1edfeee89cebe3b11b0b7a7d961ec0a	1868
udt_reciprocal_plane_projector_audit_2026-07-21/STATUS_LEDGER.tsv	f7ffb1a821aa7bd3fac467999301a2265110ed57	755c5f92664bd044056b9bb5809d7886e7b2374d70c4371ab9c190d8906b671a	3237
udt_reciprocal_plane_projector_audit_2026-07-21/VERIFICATION_RESULT.json	172780fa52c541efb006e423f1d5439d7a8bed3d	b8d58da1acae3ebb3d5a6c183ec404682a45577561e3c218bdc525a1068c59d1	4533
udt_reciprocal_plane_projector_audit_2026-07-21/VERIFICATION_TRANSCRIPT.txt	172780fa52c541efb006e423f1d5439d7a8bed3d	b8d58da1acae3ebb3d5a6c183ec404682a45577561e3c218bdc525a1068c59d1	4533
udt_reciprocal_plane_projector_audit_2026-07-21/derive_reciprocal_plane_projector.py	09854972843c49162c8f0b915b6488ae8370d76a	1e10e0c236cb7f849b6cab75a8f10ee1a7fae50cbe824b439a987ecadf675764	17619
udt_reciprocal_plane_projector_audit_2026-07-21/verify_reciprocal_plane_projector.py	7407ac2b867efefaa0a03e5a214e147964670050	039eab9dbd71156692db944d47f05c1c3502231cd85d107c4a2719414418a91a	23498
udt_reciprocal_seam_descent_audit_2026-07-23/FRESH_ADVERSARIAL_TRANSCRIPT.txt	860d9a369f911209a1b5740ccfb0ad1c8c22afcc	bf97d2b216eef2bd3dce749c0d2d608e319a379ba8c16eedf942c260e89b7901	749931
udt_reciprocal_seam_descent_audit_2026-07-23/GLOBAL_DESCENT_THEOREMS.tsv	79d6cea82ffd667a1f70eae113936093594e2ad8	5e7fc990584481e2892aabda3393624c344bac3ccf6dba92bb1385b26120ae9d	1548
udt_reciprocal_seam_descent_audit_2026-07-23/PREREGISTRATION.md	ccd863e4a8e8977900bd5a20f92972d6c3a71c50	05297eba040ee03096ebc51676dec5a7b86d4ad931e330bb4dcb40c3b31efc4e	6105
udt_reciprocal_seam_descent_audit_2026-07-23/derive_reciprocal_seam_descent.py	a364c9b246ae8a7cfa3e318affdb8d0e51e3cd02	0632c69a70c79f021cb767dbfbd693e0bba4a49af40d6617bd509b926ea39669	23502
udt_reciprocal_subbundle_ownership_audit_2026-07-22/AUDIT_REPORT.md	fec5485938c6ffdf64c98241a66f6f3452d5a572	f8c2b7fb5b1073d685dc5032b0a6c29bfc2b755b6cb7008e4b46eb5da655442a	9671
udt_reciprocal_subbundle_ownership_audit_2026-07-22/COMPLETENESS_MAP.md	41ce7f775ad918ba65d2457144e28450eec6de28	6ab6609eba2fca99d608a1c13e1ca0ce8e0d6e022964ea9568e2ef287d7d1287	2370
udt_reciprocal_subbundle_ownership_audit_2026-07-22/DEDUCTIVE_SPINE.tsv	bc15957866070170f08aee18fe4b10e41f218282	04d36b259f9b8ca830f82d9ed71d86d3b60a57bde256b659c872e61ef628c7fd	2204
udt_reciprocal_subbundle_ownership_audit_2026-07-22/EXACT_WITNESS_LEDGER.tsv	4bddbd22adc6628b60b297fdde38f2401788de11	eb3b135ce164b2dfb77e84493acf9d95a67b325817fb8e7e4305b3f4a7f7accb	3374
udt_reciprocal_subbundle_ownership_audit_2026-07-22/LAY_REPORT.md	6cdfbb42071c07bca64616f833c9dec24c1c7a94	e79893a38712f7de01dacd6c9af03b6d5210514b6f6ed63db52c154cbfa5b1c0	3449
udt_reciprocal_subbundle_ownership_audit_2026-07-22/NEXT_DECISION.md	df7ea42cd224b71ef408aabc97974d74afcc76a1	3aeb94d910b297f579a2ee71ee97db9d7c9f0fe34ec712b966150db7e163193d	1835
