path	blob	sha256	size_bytes	first_commit_date	discovery_reason	adjudication
udt_two_frame_regime_metric_limit_audit_2026-07-22/FRESH_ADVERSARIAL_REVIEW.md	f73d24634d8518c4d2d9c702940f350db7409bb6	4f51bdb752af8fa9a24736ed0f3070a864b7f1fb29755d5358a949b05c523eb5	1765	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/LAY_REPORT.md	1fbe9a43a5e9875668705f5ad5095c6cd3226ced	1597ccaf381775c351889b3d09d54e6eff6df0ad91c474dac81708f9053e0a88	3751	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_foundational_semantic_regression_correction_2026-07-26/ACTIVE_SEMANTIC_ADJUDICATION.tsv;TRANSITIVE_FROM:udt_foundational_semantic_regression_correction_2026-07-26/ACTIVE_SEMANTIC_CANDIDATES.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_CANDIDATES.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/NEXT_DECISION.md	9ddcc9fb58e038e370081cf07e3cccaa1c1f83e2	d295ac1a165517b4b0b56ee654fdadb302269ac067fb5626c91ab2737b80b10e	1083	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/PREMISE_STATUS.tsv	08a80ae920d09386b38a5fa628c702e534989d12	be550db14bca08b447866ad2ddbd9e66f76ed849a089b4d68605e91a7709f454	1971	2026-07-22	TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/PREREGISTRATION.md	3a29b027d5d195868d4c06434351c2e577bb3e05	54755a2662af8b5728be40f3081a9577829c8e99460106fc330eafb395abeb49	9975	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/PREREGISTRATION_SCOPE_CORRECTION.md	fa0004fe39cdfb02a819b50f126a7f0ed4584db7	d49326d43e0c1bc8bf83f436cb769991f90065f348dbb5051f0d3edac06f19d7	2397	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_founding_observer_comparison_semantics_audit_2026-07-27/SOURCE_CLAIM_UNIVERSE.tsv;TRANSITIVE_FROM:udt_founding_observer_comparison_semantics_audit_2026-07-27/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_founding_observer_comparison_semantics_audit_2026-07-27/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_founding_observer_comparison_semantics_audit_2026-07-27/SOURCE_SCOPE.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/PREREGISTRATION_SCOPE_CORRECTION_2.md	26b533737656c7f06cc0cc613199c08a711f05e7	c995f513c40efb2d6cbb73ef33d4b9a648ac3bdf5faafdcd4a8468e201866679	1480	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/PRIOR_WORK_REGRADE.tsv	2921bc9174fac90cd8783bee3a52c444b4b9b957	674b60f56eb4e854f73c7fd2bac8df26353dd751b9db448faff738c7830fe34e	1212	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	65b8177d455510b895b97ab960c0e1a998593e15	d2f56ca18cc24a2acfc863727dce18ba23635784d95c11b0d4f5c9e8fa0a20e8	28985	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_xmax_observer_separation_audit_2026-07-24/CANDIDATE_UNIVERSE.tsv;TRANSITIVE_FROM:udt_xmax_observer_separation_audit_2026-07-24/PATH_DISPOSITION.tsv	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/SOURCE_ADJUDICATION_REVIEW.md	4d57dfbea27032740f1800e1a8409cc0c1a4d8df	f2690dd1eb4efa092f367a4d3385dbd40fe13b03b3395fec3e53141ec86bb087	1376	2026-07-22	TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/SOURCE_LINEAGE.tsv	6f5c062b8a61d49434ec2d7516c7e1bbd3da5096	143aaeba4d1d83337a70df54d1977e9ab7dd2a0e1205854095ff05908ae20458	7698	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json;TRANSITIVE_FROM:udt_xmax_observer_separation_audit_2026-07-24/CANDIDATE_UNIVERSE.tsv;TRANSITIVE_FROM:udt_xmax_observer_separation_audit_2026-07-24/PATH_DISPOSITION.tsv	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/STATUS_LEDGER.tsv	92feb4c7abb9239badaa120fb182723cf09fc035	b1409f51d3f91aa35d80424c85f6795d2ab99aa4b0ba59ea75e2d56a89017e46	3710	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_foundational_semantic_regression_correction_2026-07-26/ACTIVE_SEMANTIC_ADJUDICATION.tsv;TRANSITIVE_FROM:udt_foundational_semantic_regression_correction_2026-07-26/ACTIVE_SEMANTIC_CANDIDATES.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_CANDIDATES.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/TWO_FRAME_ROLE_LEDGER.tsv	4208cd4ba4011d812d43d8fb0a2406866bfb9a5b	1a3bcf74e62a5a6791f7a31c384c6693802f231bf755ab38a637b9ba2c11ccd5	2867	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/VERIFICATION_RESULT.json	71a4c0b158cfe732a9cc9f13ad7a4ca838be4e1f	b9c6d88a1d8f148770442f848625868fb06e637fffe369502ea3b9e429ae5ac2	2050	2026-07-22	TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/build_source_lineage.py	33960ecede5ca43d9c3958d0750609f46155a86f	7ca6c9bd58c089b19285484f14c3e2c798e71c5ea8715db99529313e1a290679	6914	2026-07-22	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/COMMANDS.md;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json;TRANSITIVE_FROM:udt_xmax_observer_separation_audit_2026-07-24/CANDIDATE_UNIVERSE.tsv;TRANSITIVE_FROM:udt_xmax_observer_separation_audit_2026-07-24/PATH_DISPOSITION.tsv	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/derive_two_frame_regime_limit.py	c3a33944230733de5cf435f0934363733a380f45	7703ae025aff19489b2c1257bd4028e52fa1aad4d8cf6dea7aee02ac7e987e92	17858	2026-07-22	TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/COMMANDS.md;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/freeze_manifest.py	4231358fed7be0203718ea997e2909b8c3a666f2	067f57b60523cc899397639635b25b4bf8b840b5335efd31b5569ed7421d53b4	904	2026-07-22	TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/COMMANDS.md;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/requirements.txt	5e51b14406f9494b0bbb035eaeac9f8297fdea76	630f8ff6a2a97d3ca8c5791a950e5b45988b3e30b9388e64dea40b5681d2aed7	14	2026-07-22	TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/verify_repository_gates.py	517d6388974befe94ddc1446d6d9382aac5586ed	080563d41b4103071e8055d50efdd73adc7a5b51a6cd0b4f019239e66912b311	6535	2026-07-22	TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/COMMANDS.md;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_frame_regime_metric_limit_audit_2026-07-22/verify_two_frame_regime_limit.py	93744fc162ae5dacfaef893412b46de001b3932d	f1b91e76f7cd65e10f4fee36e6bc6b4b2080f1392f27755a502cfe70dff08bac	19090	2026-07-22	TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/COMMANDS.md;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/AUDIT_REPORT.md	b7e9f433024662c8003d1e2f438dc691361b0f8d	d4179f8849554af98c559bc3806f87b7a4eb088641a0b0994e8043d43d0b6dcc	4418	2026-07-24	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_covariant_reciprocal_coframe_lift_atlas_2026-07-26/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_covariant_reciprocal_coframe_lift_atlas_2026-07-26/SOURCE_SCOPE.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_native_global_observable_closure_census_2026-07-26/OBSERVABLE_DEFINITION_LEDGER.tsv;TRANSITIVE_FROM:udt_observer_pair_triangle_consistency_audit_2026-07-26/SOURCE_CAPABILITY_LEDGER.tsv;TRANSITIVE_FROM:udt_observer_pair_triangle_consistency_audit_2026-07-26/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_observer_pair_triangle_consistency_audit_2026-07-26/SOURCE_SCOPE.tsv;TRANSITIVE_FROM:udt_observer_pair_xmax_bridge_audit_2026-07-27/SOURCE_SCOPE.tsv	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/CANDIDATE_GATE_MATRIX.tsv	22419f1b20082e99adcae94d0743124644c37a9b	7d700598ffd0095fd4eaacf3145ef48e56a37e51d500ea893a1b27fb5b8c4cbe	5383	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/CANDIDATE_LEDGER.tsv	0dcff12a53c6be21a2a1f51a63817e049c1b5642	8c8fcb8afd3eade4c518266f1ce12b595a3056b66749f90ea6ef8459ff2f3b78	2636	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/CANDIDATE_OUTCOMES.tsv	4748c047cc25404fff58a45f488b067317a2727b	53aa300eb67e47c7ec50c6d8f1e44942be995e30d6f137ee2dac8a19bf2d18ff	3486	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/COMPLETION_DESCENT_ATLAS.tsv	2165353ace9bcc99b176e37de3cff9a9723fc10c	4da150a1ad622f2883b714aec6bb317399e9958839244488229c1f980525b4e8	1108	2026-07-24	CONTENT_CONJUNCTION_SEED;FILENAME_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/BRANCH_EXTENSION_ATLAS.tsv;TRANSITIVE_FROM:udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/INPUT_SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/PREREGISTRATION.md;TRANSITIVE_FROM:udt_macro_phi_angular_xmax_extension_atlas_2026-07-25/build_atlas.py;TRANSITIVE_FROM:udt_two_observer_separation_selector_audit_2026-07-24/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/DPHI_CAUSAL_DISTANCE_ATLAS.tsv	e7b667655f9ffd8a3ef93663ff3411fcfa7ae831	857338a85c41d7a819209ac872f8e36de6918ea204cebed77757f24297657124	830	2026-07-24	TRANSITIVE_FROM:HANDOFF.md;TRANSITIVE_FROM:INDEX.md;TRANSITIVE_FROM:LIVE.md	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/EXACT_DERIVATION.md	02f5372f045d3dbba47669dfdba2d11fc4175157	6e54538af57977d10173f86e60035029858f9aabe2184a10ab3de4d27e9d620b	5739	2026-07-24	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_observer_pair_xmax_bridge_audit_2026-07-27/SOURCE_SCOPE.tsv	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/FALSIFICATION_CONTRACT.tsv	08fe7a7671b3e4d810fe5de8be0f1ebab9b7a0c2	a100427889e13539186c9ac4d294495723aebfb85a5f0fe7872a336656070ee5	1372	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/LAY_REPORT.md	18110c822ef8b27eb688a8655ca6d6fa43bac792	63b4224fab5167090121ea6ed088c7191cfcc1c353331ff40ed176c01bc32a8e	1866	2026-07-24	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/NEXT_STEP.md	b343ef8b9f348b8afd1d18914818dc509446c819	cc2c50ce39a83f822bafb827f02286199abf106f7f6aabba97a3d35513f92174	1311	2026-07-24	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/PREMISE_AUDIT.tsv	7a9d702773e94284366abccd65cbbbb9368eb4e1	53a989bcd061b34a9d17c9b455e6f2435ccc45caf1f6ce7255a303fb21caa40e	1314	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/PREMISE_LEDGER.tsv	e210c9bb7d5dbfea71f72aad4ade15e61f146e2a	380abab22848d92a41f255913c4b59c587826b5602815788d13f92b32e9ec724	2213	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/PREREGISTRATION.md	f71f277b5ca70442e52864ea89f77cafbb25e49a	7c8de6d37c06fc5d3177b5792a8f0f97f838e714786fcd0c9ab7af04f54f34dd	4617	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/PRINCIPLE_CAPABILITY_MATRIX.tsv	aea0d45b5b686cb764631701c275c98571732cac	538236a4e95a2b39c3c5ffebe17585f33defc62a378d6b64c9c9dfe634fb9c20	1641	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/REPOSITORY_GATES.json	205931c12aee0aa11ec5d7868d844362d82978a9	2fa73714a3d0f9eb0d288a53a54167c9f23cb827024bd53f0af1d8523902c36b	6559	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/RESULTS.json	8b61660a55c0ea36096de8632ffcdb8e13556c4a	26de6bc5db155ac83ccdabfcd0fa38071a8627c6bc411b061472a5a183d65da5	2653	2026-07-24	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/SOURCE_ADJUDICATION.tsv	9a1c32e0a8ce157b9f4826190d5a1ad747656c30	e5a5c8139d2be47fd96dc7f993da35cf3b72400db8dd920584333fea4a94657a	12315	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/SOURCE_MANIFEST.tsv	f7f62a0ddde555ce9375ecfe4abc17b41cbe860f	5bba8b4a57957ced0a983d5f54759ff69482b601bf26e76ddab37245ad6bd477	9357	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/SOURCE_PATHS.txt	b9fee204b7e786dd8260d5de3faa251a8d3f80a8	9903f16b416d8fa106ab17f07aa051c5b6553485db8dbc9cc5dbe86d690c6a83	3410	2026-07-24	TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_two_observer_separation_selector_audit_2026-07-24/REPOSITORY_GATES.json	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/STATUS_LEDGER.tsv	21138cd99a8c1b6813ae053f1ff1ed74e0e06308	461fd0c66073ecc2f9d1a0e1e2866120b3027feaa2f3c002b4489c873ac4e064	2544	2026-07-24	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/derive_observer_separation_selector.py	ea78aa2ebb3a10412c750ed7b540f6dab855d845	51292f713fd4f2edcd7802250eedf58399e311dcbd5ac06e855da311794b3d4f	24276	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/verify_observer_separation_independent.py	c01cb87c8b446ffcfb13a6eab76467cfba0593f6	6433c1ad1e1d3454852ea41484e2a8fc05b47399c8d9dc14bd89aa01dfd9cb52	13407	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_two_observer_separation_selector_audit_2026-07-24/verify_repository_gates.py	bc517128784b2723cae15ef5c0726acecfb9fd21	d6155ed1b2d49c36d947caef261dff657b8d3d4729168d50b3a68e23a6fdea7c	9546	2026-07-24	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_wrl_xmax_lightcone_frame_audit_2026-07-23/AUDIT_REPORT.md	6a399c8203db4bcf0e60a09266be20c355b3917e	2744eaf8cd99948804e34f22f6d496a9f1a8d6f0b1867d29e6d82f920248cb35	8818	2026-07-23	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/GROUP_ADJUDICATION.tsv;TRANSITIVE_FROM:udt_observer_centered_xmax_frame_correction_2026-07-23/DERIVATION_RESULT.json	UNADJUDICATED
udt_wrl_xmax_lightcone_frame_audit_2026-07-23/CATCH_PROOFS.tsv	c94f5cf36a980d3ab18b2c6d8015a6c9a07b06fc	f2e5ba0a143e9b0e6fed7bca71a813fc5493dc1091086afac207c3528d83fb02	1988	2026-07-23	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
udt_wrl_xmax_lightcone_frame_audit_2026-07-23/DERIVATION_RESULT.json	efab56a8b3884fc0346a16cad3a27c431b543530	f108a42fe020e72858d38d56f167548a25ec499769cd3085c3ebe43a1ada61f6	6534	2026-07-23	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_observer_centered_xmax_frame_correction_2026-07-23/DERIVATION_RESULT.json	UNADJUDICATED
udt_wrl_xmax_lightcone_frame_audit_2026-07-23/FRAME_DISTINCTION_LEDGER.tsv	d480cfa9d080f20b7415daf0ffbec3095f476676	bf0612f065fa2ef0255aa9be3074512c80b95da3ae0fd6618421d9a12e8f5e1b	1511	2026-07-23	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
