base	path	match_basis	git_blob	disposition	reason
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/D6_RETURN/D6.md	TEXT	8f4ad822545f34970d2519a42791c29ba181eccf	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/D6_RETURN/D6_DISCLOSURE_CENSUS.tsv	TEXT	d2896c55cd18697fbae15baff82ce36bceff91ac	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/D6_RETURN/RECEIVED_A1_A6_SHA256SUMS.txt	TEXT	53786e0a4f20907953613c71f36164c08146c27b	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/D6_RETURN/cas_stage2_carrier_weight_source.py	FILENAME;TEXT	200bf2037b2c4f7ab0008d6cc69965bcc592ea1f	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/D6_RETURN/cas_stage2_carrier_weight_source_out.txt	FILENAME	0ec650372a0051b1566b2568cff7feaba13e5682	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/D6_RETURN/cas_stage2_mass_virial.py	TEXT	d0a0d76eaa4eba4ccfbc7930b1806de664e179b3	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/D6_RETURN/cas_stage2_mass_virial_out.txt	TEXT	7986ceca994e5bb3b8a2e3eb114aeccf4560cd88	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/D6_RETURN/final_response.md	TEXT	311583fb6e77c1ebd9382539edc91280f0cfa9bd	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/DRIVER_PROVENANCE_AND_AUDIT.md	TEXT	0f4fee536251b6f141c367fc04c6294f4fc389c8	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/LAUNCH_PROMPT.txt	TEXT	26174dcabe0a861331800616107611174f8b1bfb	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/LAUNCH_SCRIPT.sh	TEXT	9666bff22d89452dc746db0f669075aa7a13acca	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_A/SHA256SUMS.txt	TEXT	48813c34d9d7bc0f2d4fa31d85dcd947deeab456	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_B/D6_RETURN/D6.md	TEXT	5c53fb133a72c7a083405ef84349e9b19bf169fa	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_B/D6_RETURN/D6_DISCLOSURE_CENSUS.tsv	TEXT	a0bba4922ffaf65f1065ccf572e03945d35fce56	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_B/D6_RETURN/RECEIVED_A1_A6_SHA256SUMS.txt	TEXT	53786e0a4f20907953613c71f36164c08146c27b	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_B/D6_RETURN/cas_stage2_source_channel_identities.py	TEXT	935ef397dedb817b828a0cd8d598dbf3c2259882	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_B/D6_RETURN/cas_stage2_srel_sfol_conventions.py	TEXT	da749df655ac3a56aa1dfec515e3684c57b93e5b	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_B/D6_RETURN/cas_stage2_srel_sfol_conventions_out.txt	TEXT	28001ca3d02acf3114b3382c21e796cfd6490f70	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_B/DRIVER_PROVENANCE_AND_AUDIT.md	TEXT	7101230d11761e07811d5d6a94b6cdf4cf81af9c	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_B/LAUNCH_PROMPT.txt	TEXT	255883270deb8e902380a83adc095016a2a3ab50	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_stage2_2026-07-18/arm_B/LAUNCH_SCRIPT.sh	TEXT	2204915a33a880d7bbfb6935fdaeac199c9f2f92	EXCLUDED_FROZEN_PACKAGE_COMPANION	frozen package companion; controlling carrier status is represented by exact C0/C1 and final ledger
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round1_final.md	TEXT	deeaac599fd93ac58867d891ee234f86536ea81d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round1_transcript.txt	TEXT	5667970e804e8be2abd9e76a207c838529c04b7b	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round2_final.md	TEXT	8857ce9311c1f886ea378b0a7162ff78a1ed892a	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round2_transcript.txt	TEXT	a0a4b20da69121ad5dc5f441df117122eab7750d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round3_final.md	TEXT	9568f1e2b7b738d5e37078028896a8f3848686ae	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round3_transcript.txt	TEXT	1126483d319afe9b72ad6084217e9823c9961d45	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round4_final.md	TEXT	2dfc4876689fbb8fec1b20627a6c8058ba297b5c	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round4_transcript.txt	TEXT	b29c300f7673b521cba6addd98c4f96f2e873db9	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round5_final.md	TEXT	ab1890e0ba13cbcae20a0111c044f475e5d01b2e	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round5_transcript.txt	TEXT	36e8a1c8aee66aba21f6eb88cee8e25dc261cbad	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round6_final.md	TEXT	09d745ed35a12b1f7b5c14f49daaee19653f0d74	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round6_transcript.txt	TEXT	d6066e8a2214f47b7b634f1d9610b89c31d1edfd	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round7_final.md	TEXT	764d571dd2486daa75256fa5aca56e1da94b3788	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round7_transcript.txt	TEXT	3fb260c428434bb4516a7687d269b0e90f39896d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round8_final.md	TEXT	71890d4bfbbaf77f175c4ce4f59dbd83369992d5	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round8_transcript.txt	TEXT	abdaf76d56cd0ae2aea98bb1a6d65688cddb9aae	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round9_banked_final.md	TEXT	2490bee47bef4e27a14245713606ad89c38aad89	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/round9_banked_transcript.txt	TEXT	924a63d579fcbd2d8960635039716469a3a2bd74	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_action_sync_audit_2026-07-17/source_SHA256SUMS.txt	TEXT	7dfe0fe3d2d604c4d6600d9653dfb3299c53f904	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_dilation_weight_derivation_results.md	TEXT	ef37ed2d74aaab915b5f8daf4464ffae59a79032	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_field_equations_constrained_two_player_results.md	TEXT	67b433a19bb5eb36cbea836bce3cf1e3fecc954c	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_geometric_action_results.md	TEXT	dc00dd95fc93b1b5aa15d4337e81cb3640e40e8f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_hopfion_route_MAP.md	FILENAME;TEXT	442f4468f74fbb6786c9efc2169c96568b6d4829	LOAD_BEARING_SOURCE	opened and hash-bound in SOURCE_INVENTORY.tsv
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_readout_map_depth_size_results.md	TEXT	b58ce7f57e9eaf185907bc6a4c5642dd80ecc961	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_readout_map_selector_audit_results.md	TEXT	15dee05ff7fe1f644c8c01e698885a0f75b32247	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_stabilizer_results.md	TEXT	fb8ae127b132dc85fdcfa2efc25dd53683cb5b76	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	native_stabilizer_verifier_results.md	TEXT	557e372a98b74d20d6676c4bb0f5fb28c5804c08	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	negative_phi_native_geometry.md	TEXT	d51d83cb67569750484988b42523812b61ec4e34	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	negatives_premise_sweep_2026-07-03.md	TEXT	497e876e96688a93451ea51cb6d3aeb43d129c1c	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_catchproof.json	FILENAME	ace9252890f1bbc5f6f13a4bf45771805df79a6a	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_control_N128.json	FILENAME	8b25e2f68ce9826ade16f8eab87a9eef018afe33	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_control_N192.json	FILENAME	a352a00bdcd43b8eac9a99414367ec5ed77b9942	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_control_N256.json	FILENAME	89cc8513ab0699d3b19969d95f317fe0865970c7	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_dirs.json	FILENAME	39d92a74b370738fdaef3e2bc01dbc6bd5bce98f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_endpoint_hashes.json	FILENAME	f554881640d7519831d0961ca3cd266384b7596d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_fine_N192.json	FILENAME;TEXT	6a9ac3246d5648fa45018f8c5b57b402220f7ac0	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_fine_N256.json	FILENAME;TEXT	9661260e84e9c80a3e534205e6d03afead38a4d8	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_gate.json	FILENAME	fc2c671e4c0435f9fc4d96ebf7764165b1d76c56	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_ladder_N128.json	FILENAME;TEXT	52a9b6f4ae6ab2d709df50282009a65076deeabb	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_postreturn_audit.json	FILENAME	05a2736e92e691894a1d042cd573187f73bc465c	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_F_verify.json	FILENAME;TEXT	8c6b33a2df57eada30337890d5557c3465003420	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_artifact_manifest.py	FILENAME	745dbc3bb4f28b4126dbae9849178ae730405dea	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_behavioral_F.py	FILENAME;TEXT	84de2f8f6179f0fa88a65febe15ab30387675a40	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_behavioral_F_results.md	FILENAME;TEXT	17615b5812977b5458b4aa5f3bb8876ccb150cae	LOAD_BEARING_SOURCE	opened and hash-bound in SOURCE_INVENTORY.tsv
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_boundary_virial.py	FILENAME;TEXT	aaea174fa9cab6181d4bd2903c67b6636c97d51c	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_boundary_virial_ALL.json	FILENAME;TEXT	410da9fc64bc0bb6b015e6178d379eaa54248051	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_boundary_virial_results.md	FILENAME;TEXT	84c2822f5ada3213dd7542d40be090db0b65f575	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_boundary_virial_verify.json	FILENAME;TEXT	7ad202d4de93217087f1fb30bb70faeb0f5dde72	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_boxscout_build.json	FILENAME;TEXT	02b8c7094bfe51afaa611f74f977dd3132c8670f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_boxscout_build.py	FILENAME;TEXT	89ac209cf794aa8c27a2a42dfd47902ab1b5962a	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_boxscout_observables.json	FILENAME	fdc842603dc4c9000d9e6ab30f1c9c71cb9aa888	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_curvature_check.py	FILENAME;TEXT	a487f05fff586b903694a84175ab434972e1f8fb	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_curvature_check_out.json	FILENAME	369995b56e476088809c832cc5e47465ed27f173	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_downsample.py	FILENAME	a5fd75f40caa9ef8c085a436e212ca92e784a2c6	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_energy.py	FILENAME;TEXT	c1529d1f6196123b412c11123618f45d5a9c5366	LOAD_BEARING_SOURCE	opened and hash-bound in SOURCE_INVENTORY.tsv
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_evidence_checker.py	FILENAME	7fda84b69197e512979793a43b4c7e798cd36d49	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_evidence_checker_output.txt	FILENAME	4420765b989f075902962634204120d7dad0855c	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_evidence_seal.py	FILENAME	b10ec30c2f964504437e264820881520dedfafe2	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_hess_256_bs8_run_log.txt	FILENAME;TEXT	361306b386a908c8b027524f3da07494d2af0fa6	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_hess_bw2_N128_out.json	FILENAME	26c582fd47a63af1b11326cb4449889e39a5ee37	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_hess_bw2_N192_out.json	FILENAME	3ffb8b28a8161a70f904bca67a55d43fd5da4d86	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_hess_bw2_out.json	FILENAME	3ffb8b28a8161a70f904bca67a55d43fd5da4d86	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_hess_h2fit_log.txt	FILENAME;TEXT	94cedc67cbbffe8cccc258f1e651e67e7686ee0f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_hess_refine.py	FILENAME	df06da3c5a6b345e957c8f0dc84891639de5ec3f	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_hess_refine_192_log.txt	FILENAME	b5e3a7c9f41516c7f68959e1a084670662f77352	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_hess_refine_256_log.txt	FILENAME	f534975466eae6821ecfe54b71bcc219c8ed4039	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_hess_refine_N128_out.json	FILENAME	37ce0c98eaca5477097260be9ee155b95ca108b3	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_hess_residual_diag.py	FILENAME	5eb19e927d1c7274e4fbf31f63c4f63533ff0b5d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_nk_converged_out.json	FILENAME	ff8e539c41008b92f6e307a230917f1d335ffe4d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_nk_out.json	FILENAME	ff8e539c41008b92f6e307a230917f1d335ffe4d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_nk_traj.json	FILENAME;TEXT	37b94eaccb9faa88085225f358a8e772c171a18d	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_phaseG_mass.py	FILENAME;TEXT	2212b09e5343313970bed49c90907d97960f2264	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_phaseG_mass_ALL.json	FILENAME;TEXT	56bf65bededd4c64c152b0d74fea459082a782ce	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_phaseG_mass_results.md	FILENAME;TEXT	7e500f9c68828d31e8ac53baaccfcd0264e806fe	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_phaseG_mass_verify.json	FILENAME	ace26b2c9d32978edc66e976daed7c4defca36f9	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_precond.py	FILENAME	b8f7359948f38ea1e316e8211abcfc9df0d563e7	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_relax_lbfgs_out.json	FILENAME	a41df7d834baf807c767938d67ecd51c19f38ce3	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_relax_lbfgs_traj.json	FILENAME	e5cbcdeae35b33adb80b785285918449fad649f9	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_residual_decomp.py	FILENAME;TEXT	7e0c0b61b42f297d45b9f4d763bb4fd4027ac9d0	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
28628be883dd37b0982dfb8ceeb41e46f1aa0d9b	noNull_residual_modes.py	FILENAME;TEXT	7299e646e2dfc27aff2b272d891aadebcff98507	SUPPORTING_NOT_LOAD_BEARING	discovery hit but not required after current authority, exact field code, and banked result sources were selected
