path	blob	sha256	size_bytes	matched_tokens	source_class	initial_disposition
rescued_workspaces/2026-06-11/verify_s2/v3_log_asrun.txt	695e936d1f7e6e8944afde2598daa5606a3acd83	ae9feb5c41c26c99589b52de74c1537189b7a781f9aface2ad23876ade546f7d	5361	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
rescued_workspaces/2026-06-11/verify_s2/v3_solve.py	5e0c414e9270f5d9afc1ccae1abf42a75e4969dd	2cdcd679b1385bac67ab5a61ac44c524b2913efe720ad1c2eaec61a108afa2bf	14153	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
rescued_workspaces/2026-06-11/verify_s2/v3b_gpufix.py	dbb129951d9986825a12885af7e09bb7fbc27b5a	ba7097357b1f2cae5692a4ac05a34c1a67adca2c3db7df76f76168f6bd91d341	8429	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
rescued_workspaces/2026-06-11/verify_s2/v5_log.txt	f6777012a5be119be71ea06af4f8da7f34d8114e	67d9e90b9afd7f2ec4a6e9f4c783f0061384c42c9c3067e495545dda3106edff	3270	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
rescued_workspaces/2026-06-11/verify_s2/v5_rerun.py	81167997b94a15cfd8112f2c220d3dbf53c0a452	9f0dd10505c42ef9ecb2102fc476d9716616f821f111c628a46be41c64f58764	11183	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
rescued_workspaces/2026-06-11/verify_x1/v_c3_collapse.py	466210312975ac98724bc048f3ace37b1b7abf28	6756a974c7ba8e0987cd9ecd3c72ca91164ca0a05c76cc00d12703d6a827f1f1	3455	CLOCK	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
rescued_workspaces/scratch_2026-06-13/w9_angular_gaussbonnet.py	ea61d04b49522644d8cc12891641377b77d376d6	6e7a2ed805d32d6a7a224c18cc0c5906cb0c1e13050973e83257a0428ac01493	7936	ANGULAR	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
rescued_workspaces/w_whole_2026-06-13/w_whole_modulus_hunt.py	414d48d6056ac89d18dfdf1081cf88d65ab55481	7601f738bb04589f4de133289355ab62ee12806f707a93f139d5e781b865cddf	9192	BOOTSTRAP;SCALE	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
rescued_workspaces/w_whole_2026-06-13/w_whole_pinning.py	64d806e7d45717a3dbba53cc96aaec5f1c18a40e	f856d9894222905026e7e83f8fb56dbba92326d8bb64f02a8a0f9316141d3c9d	13319	BOOTSTRAP;FINITE_CELL;ANGULAR;SCALE	HISTORICAL_OR_ARCHIVED	PROVENANCE_OR_CONTEXT_ONLY
research/README.md	768e3a1dee9ad92a7a1fc5f53c409d1b00b003df	9f5c5c991d5582a9d923ed8e0992d091e2d84d2b46a77151444aa4aab60b244e	4660	CSN;FINITE_CELL;BOUNDARY_ACTION;WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
research/_registry/CURRENT_ARTIFACT_PATHS.tsv	bb2a67416d2109a8b96b3f044c1f9acc611e32cc	9c1f7c9a9f11dbf31706268d5dbd3c2ffd4247e3f981a603d86e2095925e729c	203899	BOOTSTRAP;CLOCK;SCALE;XMAX_RECIPROCITY	ORGANIZATION_RECORD	EXCLUDED_GENERATED_ORGANIZATION
research/_registry/CURRENT_CLASSIFICATION.tsv	884f7bc44b56bfc35d7306519f588bae26b18854	05cc6b48d40b9041d1bd82584489fde6cb2a29f59b495b50c32ac30abe6bb8e3	408724	BOOTSTRAP;CLOCK;SCALE;XMAX_RECIPROCITY	ORGANIZATION_RECORD	EXCLUDED_GENERATED_ORGANIZATION
research/_registry/CURRENT_FRONTIER_TARGETS.tsv	b400e268ee0a6cdcc995e8e37a67b752455ce9eb	5ad9408676d788063165d5b41d6e4002d81f157c2b2a22a5dd23714740d2ec61	20157	XMAX_RECIPROCITY	ORGANIZATION_RECORD	EXCLUDED_GENERATED_ORGANIZATION
research/_registry/MIGRATION_READINESS.tsv	0834235e68891c0b6b8f4ea6b65a4de957298861	4fbdb4e71aae4caf18df9142e7ab822bb5b348b3b364b72e97707679bd244062	352498	BOOTSTRAP;CLOCK;SCALE;XMAX_RECIPROCITY	ORGANIZATION_RECORD	EXCLUDED_GENERATED_ORGANIZATION
research/_registry/ROOT_OWNERSHIP.tsv	5bbae7457a2192ccf54ff89866acbad5d9036c9e	4e8a4e82d4698f24dea7510932a919773267dfad3ad4033999e195044a056edc	278597	BOOTSTRAP;CLOCK;SCALE;XMAX_RECIPROCITY	ORGANIZATION_RECORD	EXCLUDED_GENERATED_ORGANIZATION
research/foundations/README.md	cb7132ee57ed5cc43437ea79832cf44bcdc67c65	10bd4da5cb1445b4d1aeb3c7b2818a42e47dcfc143bd28ac88221fd3bf490465	1040	CSN;BOOTSTRAP	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
research/foundations/ROOT_INVENTORY.tsv	c0b01b9a7ffc851ae0df2eabf4cecb3b35f887f5	4c9f95930c51bfb239f640433735e0e1a4557e9fb5c3dd8df40a03dec6cb9614	7407	BOOTSTRAP;XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
research/macro/README.md	c4ee7fbf5690445df0fb0cb1a87f2645cf90d516	7bdd39e5d30918916cbee6a236bdfcb5a325177096a91b2a44890c8b495472d8	789	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
research/macro/ROOT_INVENTORY.tsv	c1e65d07acbad289f42a16459286dabfcd08b31d	e106da9692c3d97a96a97f6d6a26dc605e0758e7446de83fe07b31ec5c49be6c	48835	XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
research/macro/verify_center_escape.py	867cddbad61287219658912e3523c9dbbe2cc7e9	ef0a29e58d7132d908ac94869d0c94ee1d65caceea13c42bdf9e7019eb998aa5	2725	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
research/macro/verify_center_nogo.py	a86c2554959ccb5478fd2043a0030d8a9caa2530	206d51e2d7a44ea567a49ae8da114e5a9e801e970a96b21b4e6393376abf88d0	4711	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
research/macro/verify_eos_dS_window.py	9cb1f6917debc40700d99eaebb1f4c927d1b8293	719fd2f4f70fc72dee2d129d57515957adf82a0ed962986453500ac5752ac58d	6200	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
research/macro/verify_wrl_canon.py	e5f2b5760326b7eefa7f7dc0339118b8bd327deb	b5e6b5b79a1f743962d94820d9e5e14e0315fec0873962158bc5bdc5190877fc	6294	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
research/native_action/README.md	86ea3b34a5aed02ad685a79c5417f14a49383048	9ef76b89e59fdac311805dbacdb37fb16568b142af4fec6f5d57192a3f4c07c9	1186	FINITE_CELL;BOUNDARY_ACTION	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
research/native_action/ROOT_INVENTORY.tsv	acb845e1bebd429362216512d6cbe7220fae7835	bb1142e2753497e7fa8c5e3ebff80a3ef36890f477fc9ddb085079d8f25033e6	17433	BOOTSTRAP;XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
research/particle_mass/ROOT_INVENTORY.tsv	51db9a95d714a1093a7b5a4ac71ba37df35a1cd2	d1f08ca9c56d3591ab2877b95a06bb4b8ea60dc353463879d900736ca2e91065	27622	XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
round_matter_reduction_results.md	c15e6503d08358888585add7d2821eddff6c1efb	c8b96feedfd949e023767c7905e4cc38eafb39582f344c31340bf605b67f6a77	3884	FINITE_CELL;CLOCK	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
rung2_weld_postjuly_regrade_2026-07-19/AUDIT_REPORT.md	e5423d8965a3a3cb917421b147d6af5751355a17	9046a0f9a5884cdd0a0394105d4b8228260aa5890a7278297998f82ba89e0106	11283	CSN;BOOTSTRAP;FINITE_CELL;CLOCK;ANGULAR	CURRENT_JULY19_EVIDENCE	CONTEXT_CANDIDATE
rung2_weld_postjuly_regrade_2026-07-19/EXTERNAL_ADVERSARIAL_REVIEW.md	85eb50b3ddb0f58cb6e7ff9ae75344069c8ff8dc	638b564f34b0fc488ddf071d4fd9ec98a65b3621b0daf1210fbe737198e8829a	3718	CLOCK	CURRENT_JULY19_EVIDENCE	CONTEXT_CANDIDATE
rung2_weld_postjuly_regrade_2026-07-19/HISTORICAL_REPLAY_TRANSCRIPT.txt	4f60b37df1a8efe4ba63b3b6dee70d75ab8acc86	ecff5a6b73c237f3d9b916f618d12b2e9c80916919bbe8ba7ee91b0b4b7c9b6e	25896	BOOTSTRAP;FINITE_CELL;ANGULAR	CURRENT_JULY19_EVIDENCE	CONTEXT_CANDIDATE
rung2_weld_postjuly_regrade_2026-07-19/PREREGISTRATION.md	0b66a402dfed590671ca3f873ae4db90e229ee76	144a8a698f03dcd8423ae77fd80e7cdd5cc5dae92ab97b7aa75ebcf99f49c64f	12034	CSN;BOOTSTRAP;FINITE_CELL;BOUNDARY_ACTION	CURRENT_JULY19_EVIDENCE	CONTEXT_CANDIDATE
rung2_weld_postjuly_regrade_2026-07-19/REPOSITORY_GATES.json	3a5d8c7f3e4e193e907cd66b11aa099f93372d70	3acbc562ec15745e397c65e9ffaaed90057272d7df0f0b65d577c07ba03bfbdd	6306	BOOTSTRAP	CURRENT_JULY19_EVIDENCE	EXCLUDED_DUPLICATE_RAW_RECORD
rung2_weld_postjuly_regrade_2026-07-19/SOURCE_INVENTORY.tsv	45d32a49283380c17a92e5e73dc8971cbb2f6b05	a45c11493245ffd00b0393e119d7288d8ee6a7ed4b0603ee21e22e24178de409	6233	CSN;BOOTSTRAP	CURRENT_JULY19_EVIDENCE	CONTEXT_CANDIDATE
rung2_weld_postjuly_regrade_2026-07-19/STATUS_LEDGER.tsv	35d03f8b5caf046612a654d7163abf8e5662f06d	5f801ac404276c19ea77431cccf6f3402a05da096334a072a8f826d1b50dc8f9	4294	CSN;BOOTSTRAP	CURRENT_JULY19_EVIDENCE	CONTEXT_CANDIDATE
rung2_weld_postjuly_regrade_2026-07-19/WELD_OBJECT_LEDGER.tsv	d340a92748043cb69d5dfbd025ecfbd898547d16	dd55955e387c4d1fe199329cd3ab4f6ba63c16e77819036154000791586a34e2	2671	CSN;BOOTSTRAP	CURRENT_JULY19_EVIDENCE	CONTEXT_CANDIDATE
rung2_weld_postjuly_regrade_2026-07-19/build_source_inventory.py	4670d7f4ee7831752566e6a709c1d4c0eebf8ff0	abe551d07f1181f97a8291b57a5014e94b11d12523a90c7b2ad817f403eea3ad	4047	CSN;BOOTSTRAP	CURRENT_JULY19_EVIDENCE	CONTEXT_CANDIDATE
rung2_weld_postjuly_regrade_2026-07-19/verify_repository_gates.py	a5ff0d1069b15060c80dcd92973daa20dd295e38	5b505ac95a2c39942f1cac99eea595b1c8f918ca96df9edad682ed97e2284d41	3586	BOOTSTRAP	CURRENT_JULY19_EVIDENCE	CONTEXT_CANDIDATE
scale_symmetry_bootstrap_analysis_results.md	2e88bd45ccf1544139471bb35890c90c3033019c	3e2cf8e02dc37b219de5d7defe0e0c6e137e4fa9a0f8304b9cc401b58a6505c5	31339	BOOTSTRAP;FINITE_CELL;CLOCK;SCALE	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
scratchpad/run_f2d_mirror_vs_wall.py	23897386f086fd16a57a6f3893150b1dcc692704	cd9150d8e712528eb8404ce8d95d2569dd48d58c2c1f632844fe95243f0be497	5206	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
scratchpad/verify_q3d.py	aeaf09af4c5f82ce67b1e7909d229e0833084f70	cc5fc72eda13e4d1d39c5468470cefcbff92f495c6e09826278ad7e6394ad1b1	2293	BOOTSTRAP;CLOCK	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
scratchpad/vf2_task2b.py	1821319b2219c072925361650f6a2c6b405287ad	cb34411b645d90229a33e9479cc869652b19ffba1a243f7247e8ca05ab43783e	2466	BOUNDARY_ACTION	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
scratchpad/vf2_task2c.py	2d7799bded854a56723d3645614674b962751fef	6c71173d922a2ec3e2058028e74ac668ac30539c5f997735451882464870c5e3	3146	BOUNDARY_ACTION	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
seal_junction_condition_results.md	2303264c4fab3aef9c86ee97f9b27494b0032555	da4d2d4c684dbcbf97650d975de371520e487260afac8cf31e23713337797e62	18147	CLOCK	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
seal_matching_junction_results.md	d53bbdfd8df39cf21905b6989aad2cc43cf4be4f	e402684b6379d34a0766eb347ad9fe9261c148e4fea9f32e2b1da9109a7c766f	6828	FINITE_CELL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_Charles_rulings_center_dS_2026-07-09.md	1536b0a311ac448b047355597cde243a222b69e5	901aab8407574c22f6d233d7d807ddcd67db7ae4f8f46c401a85aa21355cbcd6	5495	CLOCK;WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_DA_native_derive.md	6c65f586abc605a7d12efc90a0f3e087187334f8	38fe8504136e13a8e6f87c3983af989be6e4b1e9c30c15d285d2a24ce1e0c96e	6299	BOUNDARY_ACTION	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_EOS_power_window_dS_results.md	5388db0a8d29d4d9efa0945dbe6ab47080e45499	d7b2eb9eb6afc9ac9bb159a86d6199237cccd800dcbe4a13ce30c1069b0f082d	8290	FINITE_CELL;CLOCK;WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_F1_F2_dual_explore.md	d5f1d20ea066162290fcec22070b42753683528b	0e5cd1f5e39cacfd456f88c5e5319826bbbc139073ce2723f6721c077c25884f	11253	ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_F1_complete.md	222be5b29a61d798d38a4413761431cf78ad477d	c222892a5264609a875968b7eb0e809b097e2a485062776220984e7e8a89e723	2114	ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_GR_corpus_mine_MAP.md	b72ef70bfa26ca1029a663751d5f9edd934d7fa7	42cbcf59e3de5f2322ecb5518d366e81070af9fb5d55c082e53e39e74225b8ca	8233	FINITE_CELL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_GR_mine_embedding_fork_results.md	90ae4b7e275ff3a529ed539fd9a73930fb3c4b68	f4100dca9387b01e3bdbbef26cf1adaee47ac405aadc92afa40ae287eb0d9702	5467	CLOCK;WRL;ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_HL_unification.py	4cc74d98df253d3ee9300f5b75bbe483923ad71d	c09667acdfe8503ca476cfd78849a2948b6328529c28a0555b1bead4ebf0f640	1156	ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_HL_unification_out.json	e06799e675d52582ee621772c0896bb4b14920db	f23bafee1ddff9edc2ca76308957956800b3ca998e1c1980cfdc638eeaf5d187	402	ANGULAR	GENERATED_OR_RAW	CONTEXT_CANDIDATE
simple_metric_HL_unification_results.md	d9522d0a40d943afd3c9492972fa6320ac38d27a	2ab740cf52cec3de3cba62bdfc52da79b3bcb3b4659ff3ba145491ee1c33997f	5869	CLOCK;WRL;ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_J1_alt_sphere_ceiling_MAP.md	3feb1aded500560f6e4228d6405b04f73d0caac2	52a0fe4d251aec877ccdc51bc9eaf8e0ac30a4a054d56baa797395eb36fa373d	6344	CLOCK;WRL;ANGULAR;XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_J1_build_results.md	971ac7ef89b197357bf202b1d2dcf5c8b8633b0b	2e4212aaecbb44203b1a44087b82e6937177076af5887cd907aab4329980474a	4700	WRL;XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_J1_honesty_skeleton_results.md	151efc95da9f72b4fa35604117ec717bfaa51a9f	70142a2d0072aaac73deb4bc029cd7a7737499941a9bbc7a77e8f143f8d34255	6007	WRL;ANGULAR;XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_KA_develop.md	aab028ad2ca5cdd8beb4cf33cb972d7516ff4627	ecb6ff9f218d0d2a43ac327ec77b1ea27b65c0ad45f893aaa466efb5886c4c19	7435	CLOCK;ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_KA_outer_and_matter.md	a471edacdc6f49164fc025495b485f5259c8faa6	f508a46e2bea6c65ba59d9565f6e82ca61b72b9b3783e9cf80d5abe36405effe	7442	CLOCK	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_L_P_selection_derive.py	c63c7b0053413044e007ae0e681cdff3e641f635	29abb340425c3a0bd4945ea2da6fc0fab2240c39e529d9e7f9da0f691aa1183a	1630	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_L_P_selection_derive_out.json	4617bccab85bb35adc79306e57e2e878a881d154	01545d81f0b5ac09b103863c6475680f7c785de84a127f7f2509c50296f1cc04	312	WRL	GENERATED_OR_RAW	CONTEXT_CANDIDATE
simple_metric_L_P_selection_derive_results.md	df52d7f8e78a91fbf54ac5fec588492597817c21	7ef526caf3fa2ed89ea20f5d157e62a60e7a258392b550f1311645637c3027aa	5807	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_L_equivalence_principle_GAP.md	bf4c0939366fb68d918074f559928c3046a7df41	e04e77f60fde392d0dff5789fb46ba02c17e72ae59c8d8ebd7d7e99c48454ebc	4410	WRL;ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_L_native_optical_derive_results.md	d82c27ddfe32d7cd578f117f22bf173b07135636	3da5b6a53d77c5433348daa55f9d06cff33f8d6809adf84e55c76a5dba2474e1	5951	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_L_principle_closure_attack_results.md	a5a8284a6d394052aa12e8a4e65da80df41dd6e4	bb65f7e621c6e6f51c13c19af60dc0727d14e50fbc2a1a1522f10e03e8cf2862	5562	CLOCK;WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_L_wall_regularity_closure_out.json	9e2a8a7d60da9561e0581481e1f715c6f3b4cc3f	cf756f06f15010133bb370c442a025b1d9a75d46188c1d023558a96fc9982f13	363	WRL	GENERATED_OR_RAW	CONTEXT_CANDIDATE
simple_metric_L_wall_regularity_closure_results.md	c06c4788572f0b09e7576bfdd40298efe7175c94	0c68719277edb652fcb825d225f02cb8bb25f16a36efe6b40f3b1d9a5147b6b8	5818	FINITE_CELL;WRL;SCALE	OTHER_TRACKED_CONTEXT	LOAD_BEARING_CANDIDATE
simple_metric_Pell_mass_lock_derive.md	5ecb53b0dccbb56bf4571217fa92234a611ee9fe	097f0b30159bda3c39d664c259567516f104be5dcef5a58dfb3717fae48ff0bd	5731	ANGULAR;XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_R1_path_ops_observe.py	e57bd544d1b7217e2d5dfff3478ff95777c58ae8	40aacba95a3a4a63760bd727195093ea0c6e8fe6a67c66f39735f4885f936968	7630	XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_R1_path_proper_MAP.md	2d7fda1ee92428f48ecb576d7cff9efed3793e03	fad658889c1f5d0fd8b3f1ba99b661b1b606a5e82ae545ed2748a8b431a25b82	1543	XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_R1_path_proper_results.md	753d2e20b26bcece60c085652aedb83fc96b9e54	06016bba72fdbca39a96fbd6318f299b670e6e8df6a539a6d031ee7870e4ddee	5010	ANGULAR;XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S1_vacuum_space.py	ef140ea571fda4578d444b60eae87ae34d47e51a	93d9a79dfa3110bcbb000ab4f378d0cf50be00786df4d0a773c4ff0dba02f3c7	9682	CLOCK	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S1_vacuum_space_out.json	525c3d00e336ab5effbcca935940384b024c504a	150f2b4531c4a8c43700fe7db12f40a4c3a02d7e4631d863d89b924835d88a85	3429	CLOCK	GENERATED_OR_RAW	CONTEXT_CANDIDATE
simple_metric_S1_vacuum_space_results.md	6f6bd0ac50bfa555ed786476da242dae409ac00c	f9621a8a9c0c86ba5defd38af5ccd2ce4d97f5c374faa7b4e9f7bc040af0d675	4365	CLOCK;WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S2_sourced_space.py	742ead09193cb289b5f6ea76a242b936069fa8fa	e69f37c2e9d076d346d410ca6797a7865d7980c22adfddb9531fbb90899335ed	10693	CLOCK;WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S2_sourced_space_results.md	4fc47638123e3bd4761e234e1ba11d32c0a2facc	3fa8c5061a0cd64a9aa74fc2b4f30a03c0f92833d4872f61130d56dd1a7531be	4628	CLOCK;WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S3_native_dust_ceiling.py	263a5ea1f46da3bc50ea53f8ba349f67a1aac7b3	453f6ccf13c71af5e94e899465730f021edf1c761060d1946364dd792b32d19f	3953	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S3_native_dust_ceiling_out.json	e5a96a4be6e22ca49df93a9963cbd39c826ed527	f5731e1957bf5ba780ddc8b6da09cea6ec6c362f8b65d2a5343c55281130252c	326	WRL	GENERATED_OR_RAW	CONTEXT_CANDIDATE
simple_metric_S3_native_dust_ceiling_results.md	c24127191081351064c251c15c25f7c74e882ffc	6956f14d75ab838468a7ba0c8316515e01b4858287740c169f9ec5cfa2c6eea0	4814	CLOCK;WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S4_action_multiprobe_results.md	9df9ff6d35e70a4a3ceca4c0dcd332b1cb9952ad	fadf65271d9c0eac34267a848a4501c7536cbc4c3c8e050dbc6dba4dae6a652c	5220	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S4_reconcile_critical.py	933a46f7399a6774eb8f7b1f88fd88d1c31a8511	892d1b45f2596901033d527f283d4f1d4e7dee062f5c9c9ea4f8eb4fe03f8e9a	6004	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S4_reconcile_critical_results.md	651a9b729478b0472374d8b3062a88b85a5a7f09	d4d4fba46b2538583d7bcdca863a299fe348ee010946b54986be2df4b885f3fb	10079	CLOCK;WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S5_reopened_space.py	d78c193ad6e0b5c86d5e0c953e66ee3ab491b076	3bd31495f9ec6c5a304bba609e74eba0ce569b40d0b6978dc65be3b24633148a	11583	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S5_reopened_space_results.md	d73df935d89fa92bcfa8568026d026e86b8dc643	03a6fdf63ca3629feef2e7f783a47df7dd81225e1c5f9d73cf7691037cbe4e66	6553	CLOCK	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S6_deeper_census.py	9035d00531f47730b91891fe07a376a38fde5227	d91a4526656210b83f893740bf8e7ed15b94515bac06d7884172620d2150d29d	11827	CLOCK	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S6_deeper_census_results.md	d7927a711a1d61f194dd0cc5fb33f6ae54586399	58d8617aa4414c0a3c41e5d388988466227f3e50c6f86b6f8345576bb001c4c8	5873	CLOCK	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S7_Aprimary_space_results.md	f712182c59f3d6b87edb8175de40f68709aa4a85	1a7804d8be9b2e56d1f6076c654923c6de81d2d68b0119e92ec260916c4fbc89	6166	CLOCK;WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_S9_native_action_honesty_results.md	c5d8f8565c81351a036b2707a4238c475bb37eaf	895a559cf898eb6fd5c4849447050d6f268d75ac610f85d4a126eb6736734e3b	8427	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_SNe_shape_clue_out.json	29efe30ebba2873182ba8fb0ad416da411f757b7	1a794998d4f6e6c60459e08ac02617aef0233f96962cb0df1165bddd51e81460	8493	WRL	GENERATED_OR_RAW	CONTEXT_CANDIDATE
simple_metric_SNe_shape_clue_results.md	0bcf63ed2ea351631fcde27c2dadca1ea3e47cac	e460f07fca464315316c906f5580434adc9a4e6a23ee55e15363bef1f7507dbe	5149	CLOCK;WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_WR_L_center_invariants_second_pass_results.md	288347bc21fcc195e1c3b579bc4630f3de6ecd91	dc6e9d63f9081b677a3b36d9f9794bca6aaca23d185d2fffe7b3f0291e69f3d2	5742	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_WR_L_center_nogo_atlas_results.md	945ded38973efc83f5fe20cc123c847339b076fc	ddb9b5753b25d94a5af015c96b871c55d8d62b0e9eeccd6af7b18214e0f0d7cb	8784	WRL;ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_WR_L_center_recenter_exclusion_results.md	912b621a7d9d89b4e30b294ca901bfdd2876af60	bde9da39bc245019b7db0292a97940207516b1b1e19c687b8cf57c1485edb083	5798	WRL	OTHER_TRACKED_CONTEXT	LOAD_BEARING_CANDIDATE
simple_metric_WR_L_external_triple_blind_audit_results.md	e08b6ebb5f6ab1d3c896bb0f599ba3b15aa8ac12	aaccc42a02a3eb836c294e43da4249eec7480a5a28d2740778fbff5e8f7025a1	5609	FINITE_CELL;WRL;XMAX_RECIPROCITY	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_alpha_restoring_probe_results.md	562f012134298df9f9af43390e687cbd4b7aff7d	53ba0d302576e8c3cd642781dfbfb8389d8235409de28da821fce8b869884208	2079	BOOTSTRAP;CLOCK	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_angular_on_L_multipole.py	6d4f50434b5f45664a4e5c0d68dae2e56ae49ca8	b7657a9e025dec3547b1b6f4e179c977455acbc78468fdab124097c3ff8ababb	1897	WRL	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
simple_metric_angular_on_L_multipole_results.md	11dbe04e652979c9167bf52efcce716e46e293d2	89a859e744d8e6cef7eb3cd3de713c4ad3a3424658e4f542926bab9a1e4ca42a	4537	WRL;ANGULAR	OTHER_TRACKED_CONTEXT	CONTEXT_CANDIDATE
