target	source	line	column	categories	kinds	statuses	source_frozen	source_r0_classification	reference_role	rewrite_required	new_target	line_excerpt
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	221	115	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md\t121\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	411	54	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	HANDOFF_ARCHIVE.md\t593\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	411	99	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	HANDOFF_ARCHIVE.md\t593\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	980	69	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	MATTER_SECTOR_MAP_new_foundation.md\t7\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	980	114	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	MATTER_SECTOR_MAP_new_foundation.md\t7\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1113	78	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	P1P5_reaudit_vs_derived_operator_results.md\t25\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1113	123	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	P1P5_reaudit_vs_derived_operator_results.md\t25\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1233	63	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	STEP2_timelive_matter_MAP.md\t27\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1233	108	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	STEP2_timelive_matter_MAP.md\t27\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	8973	77	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	matter_regrade_derived_operator_results.md\t18\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	8973	122	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	matter_regrade_derived_operator_results.md\t18\tTEXT_REFERENCE\tTEXT_REFERENCE\tscale_symmetry_bootstrap_analysis_results.md\tscale_symmetry_bootstrap_analysis_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	13109	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	scale_symmetry_bootstrap_analysis_results.md\t19\tTEXT_REFERENCE\tTEXT_REFERENCE\tnative_dilation_weight_derivation_results.md\tnative_dilation_weight_derivation_results.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	13110	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	scale_symmetry_bootstrap_analysis_results.md\t22\tTEXT_REFERENCE\tTEXT_REFERENCE\tCANON.md\tCANON.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	13111	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	scale_symmetry_bootstrap_analysis_results.md\t23\tTEXT_REFERENCE\tTEXT_REFERENCE\tFOUNDATIONAL_ASSUMPTIONS_LEDGER.md\tFOUNDATIONAL_ASSUMPTIONS_LEDGER.md\tRESOLVED_TRACKED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	13112	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	scale_symmetry_bootstrap_analysis_results.md\t152\tMARKDOWN_LINK\tWIKI_LINK\teverything-on-solver-build\teverything-on-solver-build\tMISSING_OR_GENERATED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	13113	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	scale_symmetry_bootstrap_analysis_results.md\t152\tMARKDOWN_LINK\tWIKI_LINK\tsingle-cell-spectrum-box-controlled\tsingle-cell-spectrum-box-controlled\tMISSING_OR_GENERATED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	13114	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	scale_symmetry_bootstrap_analysis_results.md\t434\tMARKDOWN_LINK\tWIKI_LINK\teverything-on-solver-build\teverything-on-solver-build\tMISSING_OR_GENERATED\t-
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	8	8468	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	CANON.md\t100644\ta67e518b623c8715679b26d5736c7409e3ffcae3\t5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314\t35011\t564ac41c15bb39b778d5b3181eefaf9e903bb275\t2026-07-09\tWalk-back: dS native closed any α; Thread B cell charter\t137\tAGENTS.md;CLAUDE.md;F2_closure_results.md;F2_matter_action_forcedness_results.md;F4_seal_boundary_MAP.md;F5_critical_universe_closure_results.md;F7_scale_bridge_native_results.md;F8_metric_choices_results.md;FOUNDATIONAL_ASSUMPTIONS_LEDGER.md;H4_N5_whole_cell
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	98	809	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md\t100644\tccd4c9c3df9c7eb5abe398f3eb130ada73befce8\tad93180af41ff548f8ad87ef74f6b1386abe4319ac5992850b225550387c90c0\t27235\t2f1744eefb245cb7c91563cc58ad6a6881bab7ea\t2026-06-27\tStartup-docs freshness pass: archive 5 subsumed trackers, refresh orientation/INDEX, fix stale pointers\t16\tCLAUDE.md;F1F3_closure_results.md;F2_closure_results.md;F5_critical_universe_closure_results.md;F6_postulate_A_ledger_results.md;F7_scale_bridge_native_results.md;F8_metric_choices_result
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	628	1484	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	native_dilation_weight_derivation_results.md\t100644\tef37ed2d74aaab915b5f8daf4464ffae59a79032\t07a03015b74f072d1710316e4554e513a4bffc587326885a0efffc03775bb5d9\t25852\tb108d492c324750b4e3fd7084ea543b4cd54a786\t2026-07-06\tLive macro-spine provenance pass (3 classifiers + adversarial): no quarantine, N5d unaffected.\t32\tF1F3_closure_results.md;F8_metric_choices_results.md;HANDOFF_ARCHIVE.md;J_of_s_light_deflection_confrontation_MAP.md;MATTER_SECTOR_MAP_new_foundation.md;P1P5_reaudit_vs_derived_operator_
scale_symmetry_bootstrap_analysis_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	774	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	scale_symmetry_bootstrap_analysis_results.md\t100644\t2e88bd45ccf1544139471bb35890c90c3033019c\t3e2cf8e02dc37b219de5d7defe0e0c6e137e4fa9a0f8304b9cc401b58a6505c5\t31339\tb108d492c324750b4e3fd7084ea543b4cd54a786\t2026-07-06\tLive macro-spine provenance pass (3 classifiers + adversarial): no quarantine, N5d unaffected.\t9\tF2_matter_action_forcedness_results.md;F5_critical_universe_closure_results.md;F7_scale_bridge_native_results.md;FOUNDATIONAL_ASSUMPTIONS_LEDGER.md;HANDOFF_ARCHIVE.md;MATTER_SECTOR_MAP_ne
simple_metric_kaleidoscope_K1_out.json	reorganization_r0/ROOT_FILE_INVENTORY.tsv	892	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	simple_metric_kaleidoscope_K1_out.json\t100644\ta1632dc229ef88752bee70afb6d40211569f4a92\t77bbb6057db77ced9fa4a2c76c98daa7105f1fccef9d65de23a6dde7cc9612a3\t203\t072e3d50b87808b5cb99f2d9660a0d735f918669\t2026-07-09\tKaleidoscope residual L, pure BAO AP, and time-live intermediate probes\t0\t\t\tUNKNOWN/BLOCKED\tdata/evidence object lacks sufficient move provenance
simple_metric_kaleidoscope_K2b_out.json	reorganization_r0/ROOT_FILE_INVENTORY.tsv	896	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	-	simple_metric_kaleidoscope_K2b_out.json\t100644\tcb611e8468acd22c835c57bc1f78e27c8bfe66fa\t238a9ab03ba51d3b853ea6ffa8094dce6f73ee35a19eea9c3d727d8f73c8576a\t254\t072e3d50b87808b5cb99f2d9660a0d735f918669\t2026-07-09\tKaleidoscope residual L, pure BAO AP, and time-live intermediate probes\t0\t\t\tUNKNOWN/BLOCKED\tdata/evidence object lacks sufficient move provenance
static_soliton_rerun_derived_operator_results.md	F4_seal_boundary_MAP.md	109	5	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	MOVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	- **static_soliton_rerun_derived_operator_results.md** — explicit Dirichlet/regular wall.
static_soliton_rerun_derived_operator_results.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	165	13	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	CONTROL	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	DYNAMICS (static_soliton_rerun_derived_operator_results.md). [time-live] the fully-coupled matter+time solve on
static_soliton_rerun_derived_operator_results.md	HANDOFF_ARCHIVE.md	610	56	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ACTIVE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	- [1] consolidation (done). [3] BOUNDED STATIC RE-RUN (static_soliton_rerun_derived_operator_results.md): the
static_soliton_rerun_derived_operator_results.md	NEGATIVES_REGISTRY.md	196	4	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	CONTROL	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	"**`static_soliton_rerun_derived_operator_results.md` — ""tiny 1/r scalar hair q.|X|~0.5"" is CONDITIONS-"
static_soliton_rerun_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md	23	4	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ARCHIVE_CANDIDATE	SAME_BATCH_COLOCATED_REFERENCE	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	`static_soliton_rerun_derived_operator_results.md`, `STEP2_timelive_matter_results.md`)
static_soliton_rerun_derived_operator_results.md	P5e_proper_results.md	24	2	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ARCHIVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	`static_soliton_rerun_derived_operator_results.md` (the omega->0 static anchor),
static_soliton_rerun_derived_operator_results.md	STEP2_timelive_matter_MAP.md	12	48	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	MOVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	**Why STEP 2 now (the premise of this MAP).** `static_soliton_rerun_derived_operator_results.md` (STEP 3,
static_soliton_rerun_derived_operator_results.md	STEP2_timelive_matter_MAP.md	23	10	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	MOVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	Inputs: `static_soliton_rerun_derived_operator_results.md` (the omega->0 anchor),
static_soliton_rerun_derived_operator_results.md	STEP2_timelive_matter_results.md	24	2	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ARCHIVE_CANDIDATE	SAME_BATCH_COLOCATED_REFERENCE	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	`static_soliton_rerun_derived_operator_results.md` (STEP 3, the omega->0 anchor + static solver),
static_soliton_rerun_derived_operator_results.md	archive/M12_winding_bc_closure_results.md	22	2	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	`static_soliton_rerun_derived_operator_results.md`, `STEP2_timelive_matter_results.md`,
static_soliton_rerun_derived_operator_results.md	archive/M12_winding_bc_closure_results.md	113	4	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	"- `static_soliton_rerun_derived_operator_results.md` — premise P3: ""**Charge-1 hedgehog:"
static_soliton_rerun_derived_operator_results.md	archive/P5c_regrade_derived_operator_results.md	13	13	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	derived in `static_soliton_rerun_derived_operator_results.md`).
static_soliton_rerun_derived_operator_results.md	archive/P5c_regrade_derived_operator_results.md	16	37	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	method + verdict being re-graded), `static_soliton_rerun_derived_operator_results.md`
static_soliton_rerun_derived_operator_results.md	b1prime_round_gate_derived_operator_results.md	29	56	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ARCHIVE_CANDIDATE	SAME_BATCH_COLOCATED_REFERENCE	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	The derived-operator radial scripts the doc-of-record `static_soliton_rerun_derived_operator_results.md`
static_soliton_rerun_derived_operator_results.md	b1prime_round_gate_derived_operator_results.md	43	2	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	ARCHIVE_CANDIDATE	SAME_BATCH_COLOCATED_REFERENCE	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	`static_soliton_rerun_derived_operator_results.md`. Round box-control spectrum target:
static_soliton_rerun_derived_operator_results.md	b1prime_round_gate_derived_operator_results.md	88	2	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	ARCHIVE_CANDIDATE	SAME_BATCH_COLOCATED_REFERENCE	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	"`static_soliton_rerun_derived_operator_results.md` banked a ""**tiny 1/r scalar hair** q ~ 1/|X|,"
static_soliton_rerun_derived_operator_results.md	branch_operator_contamination_ledger.md	70	8	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ARCHIVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	| 7 | `static_soliton_rerun_derived_operator_results.md` | scalar-tensor (X=−2e5) | L=1 localization; B=1/A break; 1/r hair (→null) | YES — object-identity + banked-correction + 07-04 | in-file SUPERSEDED stamp |
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	175	59	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	F4_seal_boundary_MAP.md\t109\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	175	108	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	F4_seal_boundary_MAP.md\t109\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	223	70	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md\t165\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	223	119	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md\t165\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	415	54	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	HANDOFF_ARCHIVE.md\t610\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	415	103	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	HANDOFF_ARCHIVE.md\t610\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1060	57	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEGATIVES_REGISTRY.md\t196\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1060	106	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEGATIVES_REGISTRY.md\t196\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1112	78	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md\t23\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1112	127	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	P1P5_reaudit_vs_derived_operator_results.md\t23\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1123	56	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	P5e_proper_results.md\t24\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1123	105	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	P5e_proper_results.md\t24\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1229	63	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	STEP2_timelive_matter_MAP.md\t12\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1229	112	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	STEP2_timelive_matter_MAP.md\t12\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1237	67	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	STEP2_timelive_matter_results.md\t24\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1237	116	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	STEP2_timelive_matter_results.md\t24\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
static_soliton_rerun_derived_operator_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	2143	76	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	archive/M12_winding_bc_closure_results.md\t22\tTEXT_REFERENCE\tTEXT_REFERENCE\tstatic_soliton_rerun_derived_operator_results.md\tstatic_soliton_rerun_derived_operator_results.md\tRESOLVED_TRACKED\t-
