moved_path	token	token_kind	source	line	column	source_frozen	role
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	697	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	698	168	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	698	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	698	191	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	699	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	699	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	699	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	700	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	700	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	700	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	701	170	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	701	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	701	193	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	702	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	702	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	702	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	703	170	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	703	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	703	193	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	704	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	704	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	704	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	705	170	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	705	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	705	193	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	706	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	706	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	706	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	707	170	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	707	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	707	193	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	708	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	708	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	708	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	709	170	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	709	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	709	193	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	710	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	710	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	710	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	711	170	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	711	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	711	193	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	712	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	712	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	712	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	713	170	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	713	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	713	193	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	714	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	714	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	714	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	715	170	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	715	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	715	193	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	716	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	716	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	716	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	717	170	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	717	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	717	193	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	718	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	718	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	718	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	718	241	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	719	169	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	719	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	719	192	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	719	241	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	720	174	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	720	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	720	197	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	721	175	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	721	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	721	198	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	722	173	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	722	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	722	196	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	722	245	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/MOVE_MAP.tsv	15	50	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/MOVE_MAP.tsv	15	1	NO	R1A_AUDIT_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/MOVE_MAP.tsv	15	73	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	3	74	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	3	25	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	3	97	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	5	85	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	5	36	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	5	108	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	11	69	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	11	20	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	11	92	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	18	72	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	18	23	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	18	95	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	21	72	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	21	23	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	21	95	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	28	79	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	28	30	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	28	102	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	37	92	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	37	43	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	37	115	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	38	98	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	38	49	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	38	121	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	58	90	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	58	41	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/POINTER_REWRITE_PLAN.tsv	58	113	NO	NEW_PATH_SUFFIX
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/PREMOVE_ADJUDICATION_REPORT.md	43	4	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	archive/pre_2026-07-01/static_soliton_rerun_derived_operator_results.md	NEW_PATH	reorganization_r1a/PREMOVE_HASHES.tsv	15	50	NO	UPDATED_OR_MIGRATION_RECORD
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/PREMOVE_HASHES.tsv	15	1	NO	R1A_PREMOVE_SNAPSHOT
static_soliton_rerun_derived_operator_results.md	static_soliton_rerun_derived_operator_results.md	OLD_BASENAME	reorganization_r1a/PREMOVE_HASHES.tsv	15	73	NO	NEW_PATH_SUFFIX
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	archive/pre_2026-07-01/timelive_nonround_VERIFIER.md	1	52	NO	QUALIFIED_OTHER_PATH
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	2528	28	NO	QUALIFIED_OTHER_PATH
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	14498	1	NO	R0_HISTORICAL_SNAPSHOT
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	14498	63	NO	R0_HISTORICAL_SNAPSHOT
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	14498	93	NO	R0_HISTORICAL_SNAPSHOT
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r0/DEPENDENCY_MAP.tsv	14499	1	NO	R0_HISTORICAL_SNAPSHOT
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	756	2748	NO	R0_HISTORICAL_SNAPSHOT
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	1035	1	NO	R0_HISTORICAL_SNAPSHOT
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	1035	286	NO	R0_HISTORICAL_SNAPSHOT
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r0/ROOT_FILE_INVENTORY.tsv	1036	491	NO	QUALIFIED_OTHER_PATH
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r1a/ADJUDICATION_SUMMARY.json	23	6	NO	R1A_PREMOVE_SNAPSHOT
timelive_nonround_VERIFIER.md	archive/pre_2026-07-01/timelive_nonround_VERIFIER.md	NEW_PATH	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	50	426	NO	UPDATED_OR_MIGRATION_RECORD
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	50	1	NO	R1A_PREMOVE_SNAPSHOT
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	50	100	NO	QUALIFIED_OTHER_PATH
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	50	449	NO	NEW_PATH_SUFFIX
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	50	578	NO	QUALIFIED_OTHER_PATH
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r1a/ELIGIBLE_BATCH.txt	15	1	NO	R1A_PREMOVE_SNAPSHOT
timelive_nonround_VERIFIER.md	archive/pre_2026-07-01/timelive_nonround_VERIFIER.md	NEW_PATH	reorganization_r1a/INBOUND_REFERENCES.tsv	723	150	NO	UPDATED_OR_MIGRATION_RECORD
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	723	1	NO	R1A_PREMOVE_SNAPSHOT
timelive_nonround_VERIFIER.md	timelive_nonround_VERIFIER.md	OLD_BASENAME	reorganization_r1a/INBOUND_REFERENCES.tsv	723	173	NO	NEW_PATH_SUFFIX
