sample	cap	shell_id	z_lo	z_hi	replicate	random_ratio	theta_lo_deg	theta_hi_deg	dd_raw	dr_raw	rr_raw	dd_norm	dr_norm	rr_norm	w_null	sigma_proxy	z_proxy
LOWZ	South	25	0.40	0.41	1	5	17.75	18.00	57686	573296	1426173	0.0056608430226424891	0.0056246227353389522	0.0055971368584150109	0.0015605139914461517	0.0050013602523043587	0.31201791367201565
LOWZ	South	25	0.40	0.41	1	5	18.00	18.25	58099	577427	1432767	0.0057013715420120301	0.0056651520893195931	0.0056230155704957959	-0.0010522941039692803	0.0049836967182541637	-0.21114729957683076
LOWZ	South	25	0.40	0.41	1	5	18.25	18.50	58283	579262	1440284	0.0057194278315132298	0.005683155324505861	0.0056525166743343243	0.00099669884414723612	0.0049756715563935598	0.200314436523953
LOWZ	South	25	0.40	0.41	1	5	18.50	18.75	58070	582379	1448183	0.0056985257137754279	0.0057137362967541443	0.0056835169695612147	-0.0079932743079595883	0.0049779007447571825	-1.6057520464581889
LOWZ	South	25	0.40	0.41	1	5	18.75	19.00	58528	585422	1456934	0.0057434701735121106	0.0057435912529785662	0.0057178610110260233	-0.0045211524675308132	0.0049603316534260972	-0.91146172946078252
LOWZ	South	25	0.40	0.41	1	5	19.00	19.25	59132	587313	1462243	0.0058027419064399623	0.005762143905696405	0.0057386966316564265	0.0029886100981484491	0.0049402303970444072	0.60495358676721744
LOWZ	South	25	0.40	0.41	1	5	19.25	19.50	58532	589958	1468824	0.0057438627015447448	0.0057880940730357404	0.0057645243241349897	-0.011761789278583757	0.0049543548587186364	-2.3740304467463504
LOWZ	South	25	0.40	0.41	1	5	19.50	19.75	59405	593437	1474609	0.005829531944667286	0.0058222266371845298	0.0057872280471236671	-0.0047852412852246833	0.0049246462909574322	-0.97169238205214403
LOWZ	South	25	0.40	0.41	1	5	19.75	20.00	59737	595080	1480924	0.0058621117713759724	0.0058383461551197004	0.0058120118000490771	-0.00044197068118989163	0.0049129505659236336	-0.089960335496842361
LOWZ	South	25	0.40	0.41	1	5	20.00	20.25	60102	597672	1488672	0.0058979299543538968	0.0058637763380095138	0.0058424194829732375	0.0021903188131904405	0.004899260673779382	0.44707129484106167
LOWZ	South	25	0.40	0.41	1	5	20.25	20.50	60287	600933	1493198	0.0059160843758632549	0.0058957700981961203	0.0058601821537159786	-0.0026063467674502464	0.0048901271569551348	-0.53298138960319041
LOWZ	South	25	0.40	0.41	1	5	20.50	20.75	60117	603968	1497942	0.005899401934476277	0.0059255465662017464	0.0058788003839421298	-0.012398926519802615	0.0048912861238115521	-2.5349010885792769
LOWZ	South	25	0.40	0.41	1	5	20.75	21.00	60766	604727	1502648	0.0059630896077712704	0.0059329931359599908	0.0058972694799464022	-0.0009542016388167778	0.0048720240104196816	-0.19585322994633225
LOWZ	South	25	0.40	0.41	1	5	21.00	21.25	60866	606976	1509630	0.0059729028085871395	0.0059550581364689378	0.0059246709309242664	-0.0021170008550184449	0.0048664149116927069	-0.43502267961818303
LOWZ	South	25	0.40	0.41	1	5	21.25	21.50	60961	606642	1511946	0.0059822253493622152	0.0059517812533342162	0.0059337602692893093	0.0020936322701456418	0.004864052256336274	0.43042964174949427
LOWZ	South	25	0.40	0.41	1	5	21.50	21.75	61277	610546	1516198	0.006013235063940363	0.0059900835041065284	0.0059504476038006069	-0.0027702689897745208	0.0048508137622567844	-0.57109366088828883
LOWZ	South	25	0.40	0.41	1	5	21.75	22.00	61408	609586	1516232	0.0060260903570091527	0.0059806649178510418	0.0059505810396833407	0.002578161844717305	0.0048482866410301407	0.5317676192861216
LOWZ	South	25	0.40	0.41	1	5	22.00	22.25	61543	611296	1522807	0.0060393381781105758	0.0059974417746186271	0.0059763851846531858	0.0034870265022445539	0.0048424124703474163	0.72010109085035856
LOWZ	South	25	0.40	0.41	1	5	22.25	22.50	61731	613498	1524387	0.0060577869956444106	0.006019045656842149	0.0059825860286155212	0.00038139202089531232	0.0048348015926239522	0.078884730549681675
LOWZ	South	25	0.40	0.41	1	5	22.50	22.75	61426	612094	1525706	0.0060278567331560088	0.0060052709744434999	0.0059877625559486359	0.00084795283216444934	0.0048445979704902966	0.17503058815809899
LOWZ	South	25	0.40	0.41	1	5	22.75	23.00	61432	611848	1526076	0.0060284455252049606	0.0060028574617155316	0.0059892146523195617	0.0019944608411777086	0.004844688638260276	0.4116798808135414
LOWZ	South	25	0.40	0.41	1	5	23.00	23.25	61517	614143	1528507	0.0060367867458984504	0.0060253737694825537	0.0059987553179350287	-0.0025347716860808088	0.0048397358837011699	-0.52374173859717976
LOWZ	South	25	0.40	0.41	1	5	23.25	23.50	61724	614125	1530319	0.0060571000715872996	0.006025197170990264	0.0060058666655677826	0.0020933523627211137	0.0048340401348969299	0.43304405927646433
LOWZ	South	25	0.40	0.41	1	5	23.50	23.75	61589	614395	1532088	0.0060438522504858757	0.0060278461483746198	0.0060128092560547269	0.00016119084276407147	0.0048373380396218007	0.033322220081330914
LOWZ	South	25	0.40	0.41	1	5	23.75	24.00	61619	615492	1531169	0.006046796210730637	0.0060386088453769828	0.0060092025626361277	-0.0035310704150889041	0.0048353616544543612	-0.73025983730421962
LOWZ	South	25	0.40	0.41	1	5	24.00	24.25	61405	614944	1531964	0.006025795960984676	0.0060332324023894754	0.006012322607541227	-0.0047146898300988102	0.0048417696117288595	-0.97375344309605172
LOWZ	South	25	0.40	0.41	1	5	24.25	24.50	61792	615501	1533280	0.0060637730481420916	0.0060386971446231277	0.0060174873611199822	0.00064248078704710995	0.0048305581686094142	0.13300342623388026
LOWZ	South	25	0.40	0.41	1	5	24.50	24.75	61638	617084	1532455	0.0060486607188856524	0.0060542280009173314	0.0060142495786712942	-0.0075729654517893126	0.0048330534305388089	-1.5669111795739132
LOWZ	South	25	0.40	0.41	1	5	24.75	25.00	61458	615675	1534209	0.0060309969574170869	0.0060404042633819344	0.0060211333003864437	-0.0047629354026255547	0.0048394225511328281	-0.98419498448438458
LOWZ	South	25	0.40	0.41	1	5	25.00	25.25	62133	615389	1535244	0.0060972360629242064	0.0060375983095599878	0.0060251952456402526	0.0078395284333170456	0.0048213922150804377	1.6259885285408697
LOWZ	South	25	0.40	0.41	1	5	25.25	25.50	62252	614345	1532712	0.0061089137718950909	0.0060273555970071458	0.0060152581969613707	0.011547430312676904	0.0048194583446883807	2.3960016845883838
LOWZ	South	25	0.40	0.41	1	5	25.50	25.75	61734	616419	1529626	0.0060580813916688873	0.0060477036677299371	0.0060031469283108856	-0.005693516398692945	0.0048312913799382316	-1.1784667806075768
LOWZ	South	25	0.40	0.41	1	5	25.75	26.00	61461	613977	1531702	0.0060312913534415627	0.0060237451389425429	0.0060112943663272198	-0.00081589052497187543	0.0048413067450504095	-0.16852692215919074
LOWZ	South	25	0.40	0.41	1	5	26.00	26.25	61942	614598	1529334	0.0060784928493658958	0.0060298377869265609	0.0060020009495532888	0.0034685474462665907	0.0048276633577752559	0.71847334605058499
LOWZ	South	25	0.40	0.41	1	5	26.25	26.50	61712	613490	1530810	0.0060559224874893952	0.0060189671686233532	0.0060077936366978507	0.0042913902340211453	0.0048350415172477785	0.88756016235076873
LOWZ	South	25	0.40	0.41	1	5	26.50	26.75	61454	613589	1527291	0.0060306044293844526	0.0060199384603309503	0.005993983022834902	-0.0025508027607516796	0.004842118290544181	-0.52679480502014087
LOWZ	South	25	0.40	0.41	1	5	26.75	27.00	61470	611533	1526992	0.0060321745415149912	0.0059997669881004505	0.0059928095719838023	0.0042467789093234417	0.0048439570040156492	0.87671688782597668
LOWZ	South	25	0.40	0.41	1	5	27.00	27.25	60870	612142	1524692	0.0059732953366197746	0.0060057419037562749	0.005983783026975339	-0.0090921485074195434	0.0048599131478990641	-1.8708458836039221
LOWZ	South	25	0.40	0.41	1	5	27.25	27.50	60801	609902	1522823	0.0059665242280568243	0.0059837652024934728	0.0059764479780097662	-0.0041091630029603731	0.0048643811265014249	-0.84474528128016524
LOWZ	South	25	0.40	0.41	1	5	27.50	27.75	60755	610219	1522280	0.0059620101556815243	0.0059868752981632528	0.0059743169284708119	-0.0062640654358034368	0.0048653349026831572	-1.2874890549361568
LOWZ	South	25	0.40	0.41	1	5	27.75	28.00	61469	608939	1519698	0.0060320764095068329	0.0059743171831559373	0.0059641836505526158	0.007985282905089831	0.0048471838059640478	1.6474066643118874
LOWZ	South	25	0.40	0.41	1	5	28.00	28.25	61053	607457	1516772	0.0059912534941128151	0.0059597772406240306	0.0059527003154679365	0.0040988672433734785	0.0048603842031502472	0.84332165360853706
LOWZ	South	25	0.40	0.41	1	5	28.25	28.50	60971	608706	1514774	0.0059832066694438021	0.0059720312137835126	0.0059448589950649331	-0.0026908565992178478	0.0048613497384331888	-0.55352047147406225
LOWZ	South	25	0.40	0.41	1	5	28.50	28.75	60618	605762	1508569	0.0059485660705637829	0.005943147549266687	0.0059205069464660148	-0.0029088862928969817	0.0048747188040130871	-0.59672904424810225
LOWZ	South	25	0.40	0.41	1	5	28.75	29.00	60763	603123	1505474	0.0059627952117467936	0.0059172562480914485	0.0059083603565524521	0.0062019020345824172	0.0048737842149620741	1.2725023843983783
LOWZ	South	25	0.40	0.41	1	5	29.00	29.25	60283	603126	1504677	0.0059156918478306206	0.0059172856811734974	0.0059052324624777807	-0.0023110101296278502	0.0048872418002933226	-0.47286592807606692
LOWZ	South	25	0.40	0.41	1	5	29.25	29.50	60139	600563	1499844	0.0059015608386557682	0.0058921400180768175	0.0058862649442056499	0.00060237633565465355	0.0048944149579394124	0.12307422660955963
LOWZ	South	25	0.40	0.41	1	5	29.50	29.75	60125	599078	1494713	0.0059001869905415463	0.0058775706424628619	0.0058661278996672049	0.0019047667344009543	0.0048967303648021071	0.3889874656142992
LOWZ	South	25	0.40	0.41	1	5	29.75	30.00	59930	596704	1488052	0.0058810512489506006	0.0058542792635352323	0.0058399862404057389	0.0021368136451307669	0.0049052670189499593	0.4356161727538701
LOWZ	South	26	0.41	0.42	0	5	0.25	0.50	1495	15647	38942	0.00020538479080975185	0.00021490392433491995	0.00021395097488836827	-0.048946180204057138	0.03082556723096316	-1.587843618166821
LOWZ	South	26	0.41	0.42	0	5	0.50	0.75	2465	25381	64100	0.00033864448785688182	0.00034859567351854052	0.00035217136999497728	-0.018103371620790353	0.024059890701955123	-0.75242950373499662
LOWZ	South	26	0.41	0.42	0	5	0.75	1.00	3509	35027	88225	0.00048207038859626706	0.00048107878556140094	0.00048471636689246292	0.0095502951460170234	0.020261138933769837	0.47136023188209153
LOWZ	South	26	0.41	0.42	0	5	1.00	1.25	4539	45244	112207	0.00062357295350198242	0.00062140430450623879	0.00061647570847155097	-0.0044769761419910965	0.017822302237940988	-0.2512007754228458
LOWZ	South	26	0.41	0.42	0	5	1.25	1.50	5474	54653	135875	0.00075202431096493762	0.00075063233697682491	0.00074650990480604586	-0.0036576315532956651	0.016224379893723256	-0.22544045302530774
LOWZ	South	26	0.41	0.42	0	5	1.50	1.75	6298	63863	159011	0.00086522636288950986	0.0008771272013677377	0.00087362124359237651	-0.017635555873430315	0.015089848058371148	-1.1687033431490998
LOWZ	South	26	0.41	0.42	0	5	1.75	2.00	7283	72715	182287	0.0010005467769012861	0.00099870511011783121	0.0010015017554176977	0.0046313569179785106	0.014064181196824246	0.32930156780291564
LOWZ	South	26	0.41	0.42	0	5	2.00	2.25	8052	82050	205141	0.0011061928666221551	0.0011269167886291417	0.001127063759939776	-0.018257130987382561	0.013334849261055017	-1.369129161489907
LOWZ	South	26	0.41	0.42	0	5	2.25	2.50	8890	91217	225772	0.0012213182543803973	0.0012528210689626378	0.0012404123954213107	-0.03540071695966316	0.012679379382159442	-2.7919913027820464
LOWZ	South	26	0.41	0.42	0	5	2.50	2.75	9968	99551	248843	0.001369415113572981	0.0013672844999978026	0.0013671666181538243	0.0014721919804610943	0.012021648614074549	0.12246173779671954
LOWZ	South	26	0.41	0.42	0	5	2.75	3.00	10928	107695	269812	0.0015013009993103468	0.0014791383735699626	0.0014823722571152076	0.017132342543331562	0.011504619319172115	1.4891707468130657
LOWZ	South	26	0.41	0.42	0	5	3.00	3.25	11613	116642	291115	0.0015954070740291963	0.0016020210610515583	0.0015994129231838973	-0.0057659437136876237	0.011128271516199884	-0.518134708098549
LOWZ	South	26	0.41	0.42	0	5	3.25	3.50	12670	124293	311735	0.0017406189294712749	0.0017071038197328692	0.00171270112364094	0.022836683590963875	0.010691888168186604	2.1358887440399674
LOWZ	South	26	0.41	0.42	0	5	3.50	3.75	13348	133274	332220	0.0018337633362732896	0.0018304534806552132	0.0018252476215246702	-0.001038765091436168	0.010389465827107437	-0.099982531221759041
LOWZ	South	26	0.41	0.42	0	5	3.75	4.00	14286	140167	353282	0.001962626837129174	0.0019251254785104316	0.0019409642111476689	0.027481233785573222	0.010068097510960208	2.7295359183457393
LOWZ	South	26	0.41	0.42	0	5	4.00	4.25	14798	149400	371432	0.0020329659761891025	0.0020519362366994975	0.0020406820015596632	-0.01481097771584656	0.0098510275660958647	-1.5034957131600446
LOWZ	South	26	0.41	0.42	0	5	4.25	4.50	15787	157035	392808	0.0021688359147247842	0.0021567992431733977	0.0021581237364272548	0.0061911022893260193	0.0095582978943672733	0.64772016500704066
LOWZ	South	26	0.41	0.42	0	5	4.50	4.75	16425	164778	412403	0.0022564850762877421	0.0022631455770473216	0.0022657804914202593	-0.0017766886076940862	0.0093585628436031552	-0.18984630839002203
LOWZ	South	26	0.41	0.42	0	5	4.75	5.00	17273	172367	428612	0.0023729842753557485	0.002367376795924915	0.0023548342470559626	-0.0029450350685145633	0.0091341794039638095	-0.32241922763598829
LOWZ	South	26	0.41	0.42	0	5	5.00	5.25	17682	180383	449028	0.0024291731579251055	0.0024774726518377878	0.0024670016525133332	-0.023822640401259056	0.0089975974384307877	-2.6476668426514767
LOWZ	South	26	0.41	0.42	0	5	5.25	5.50	18628	187192	467206	0.0025591357078288009	0.0025709909506040989	0.0025668732775331257	-0.006222713051741228	0.0087858662817658049	-0.70826402908679054
LOWZ	South	26	0.41	0.42	0	5	5.50	5.75	19761	193899	484705	0.0027147885292250879	0.0026631083290481654	0.0026630144133138137	0.019371387621735632	0.0085613745233423053	2.2626492473749611
LOWZ	South	26	0.41	0.42	0	5	5.75	6.00	20001	201122	502813	0.0027477600006594292	0.0027623127161812339	0.002762501451814111	-0.0051996279963925397	0.008477896968300631	-0.6133157805331042
LOWZ	South	26	0.41	0.42	0	5	6.00	6.25	20957	209126	519332	0.0028790963618728896	0.0028722437579385483	0.0028532583763218652	-0.0042522534177161569	0.0082927395113027123	-0.5127682368318075
LOWZ	South	26	0.41	0.42	0	5	6.25	6.50	21583	215483	536033	0.00296509694986413	0.0029595540568455011	0.0029450152257803068	-0.003054632100987427	0.0081707568781642648	-0.37384934425728689
LOWZ	South	26	0.41	0.42	0	5	6.50	6.75	22031	222450	551503	0.0030266436965415673	0.0030552424086599948	0.0030300088465887668	-0.017766375253412476	0.0080737464443901945	-2.2005119154759831
LOWZ	South	26	0.41	0.42	0	5	6.75	7.00	22996	228716	568536	0.0031592164879338152	0.003141302866887298	0.0031235897349682438	6.4185486723363351e-05	0.0079204586633558755	0.0081037588164330054
LOWZ	South	26	0.41	0.42	0	5	7.00	7.25	23733	234917	584465	0.0032604663814634386	0.0032264705817719938	0.003211105144525966	0.0058018537565412611	0.0078021586871552685	0.74362160386366927
LOWZ	South	26	0.41	0.42	0	5	7.25	7.50	24200	240794	599208	0.0033246233696294283	0.0033071883144566187	0.0032921045596248106	0.00071422407715672096	0.0077202910060557087	0.092512584900814196
LOWZ	South	26	0.41	0.42	0	5	7.50	7.75	24836	247578	616653	0.0034119977689304327	0.0034003632503988501	0.0033879490143761738	-0.00023014439939476154	0.0076185506942009727	-0.030208422655760628
LOWZ	South	26	0.41	0.42	0	5	7.75	8.00	25477	254397	630786	0.00350005907388632	0.0034940188942947934	0.0034655970326622739	-0.0064582471158798312	0.0075206295470084603	-0.85873756651778954
LOWZ	South	26	0.41	0.42	0	5	8.00	8.25	25805	259376	645282	0.0035451200848465865	0.00356240303433848	0.0035452394067566136	-0.0097162908118731527	0.0074648186280361663	-1.3016111035010238
LOWZ	South	26	0.41	0.42	0	5	8.25	8.50	27035	266024	658879	0.0037140988759475865	0.0036537100765177185	0.0036199425911220069	0.0073540707798642486	0.0073173120000729307	1.0050235359365505
LOWZ	South	26	0.41	0.42	0	5	8.50	8.75	27403	271997	673229	0.0037646551321469097	0.0037357463224468091	0.0036987828276185426	-0.0021776583010016748	0.0072583591863886882	-0.30002074092521497
LOWZ	South	26	0.41	0.42	0	5	8.75	9.00	28097	277400	686744	0.0038599976370445473	0.003809953895986885	0.0037730354963468127	0.0034787219548553109	0.0071740327374950905	0.48490466689310829
LOWZ	South	26	0.41	0.42	0	5	9.00	9.25	28534	282866	701811	0.0039200331912812442	0.0038850267438436418	0.0038558149976216072	0.0015028473148068866	0.0071141947213305013	0.21124630034386002
LOWZ	South	26	0.41	0.42	0	5	9.25	9.50	29231	288236	714240	0.0040157878395718103	0.0039587810784559333	0.0039241010812045649	0.0056896505473439576	0.0070347610389554895	0.80879087659653437
LOWZ	South	26	0.41	0.42	0	5	9.50	9.75	29626	293258	725813	0.0040700533863074978	0.0040277558025570365	0.0039876842210634081	0.0005582192905533689	0.0069836786030644527	0.079931984600267986
LOWZ	South	26	0.41	0.42	0	5	9.75	10.00	29870	298140	740816	0.0041035743822657447	0.0040948076948432947	0.0040701121003775213	-0.0039136285808555266	0.0069458466015780082	-0.5634487493528002
LOWZ	South	26	0.41	0.42	0	5	10.00	10.25	30960	304029	753799	0.0042533198150300454	0.004175690241683478	0.0041414419115576272	0.010474912879896086	0.0068398095629929488	1.5314626501549111
LOWZ	South	26	0.41	0.42	0	5	10.25	10.50	31265	309612	764484	0.0042952210599778544	0.0042523700275569265	0.0042001462967120162	-0.0022315171334197528	0.0067979493310910723	-0.32826327834096902
LOWZ	South	26	0.41	0.42	0	5	10.50	10.75	31736	314069	776804	0.0043599275726677496	0.0043135847518338318	0.0042678335241431876	0.00013861673374251118	0.0067478395046360502	0.020542387477840224
LOWZ	South	26	0.41	0.42	0	5	10.75	11.00	31989	318661	788333	0.0043946849988047839	0.0043766536353607669	0.0043311749239040628	-0.0063371598919275381	0.0067142959296008905	-0.94383088835708051
LOWZ	South	26	0.41	0.42	0	5	11.00	11.25	32556	322820	798623	0.0044725801000684157	0.0044337754747746441	0.0043877091422698713	-0.0016550110719610349	0.0066602751826385564	-0.24848989367213808
LOWZ	South	26	0.41	0.42	0	5	11.25	11.50	32763	325917	808373	0.0045010179941805352	0.0044763112614216206	0.0044412765503424306	-0.0023254526493017551	0.0066356877211812965	-0.35044636622649478
LOWZ	South	26	0.41	0.42	0	5	11.50	11.75	33603	332114	821137	0.0046164181442007301	0.0045614240382544644	0.0045114031551258295	0.0011023671896802771	0.0065590493538380404	0.16806813460478456
LOWZ	South	26	0.41	0.42	0	5	11.75	12.00	33899	336051	831321	0.0046570829589697516	0.0046154968157905143	0.0045673549996192589	-0.0014353324829282175	0.0065272701218082188	-0.21989782192905388
LOWZ	South	26	0.41	0.42	0	5	12.00	12.25	34431	339833	841610	0.0047301697206492081	0.0046674407438172718	0.0046238837238919321	0.0041462887155950239	0.0064809166414496336	0.63976886989671167
LOWZ	South	26	0.41	0.42	0	5	12.25	12.50	34298	344459	853663	0.0047118980302293442	0.0047309766007849552	0.0046901040284558866	-0.012782476149983672	0.0064761141107773446	-1.9737879739814157
LOWZ	South	26	0.41	0.42	0	5	12.50	12.75	35009	348575	862009	0.0048095760143535803	0.0047875078561414146	0.0047359577297659966	-0.0062251332983727873	0.0064186802754104492	-0.96984629725535199
LOWZ	South	26	0.41	0.42	0	5	12.75	13.00	35598	352114	871751	0.0048904935004986938	0.0048361142975181185	0.0047894811850934709	0.0016173130776745046	0.0063716983332334238	0.2538276285364835
LOWZ	South	26	0.41	0.42	0	5	13.00	13.25	35971	355983	881433	0.0049417366623528995	0.0048892531281726727	0.0048426749948328055	0.0012194501688964877	0.0063380738534028957	0.19240075093819994
LOWZ	South	26	0.41	0.42	0	5	13.25	13.50	36458	359966	892034	0.0050086412731384167	0.0049439576933050294	0.0049009178761637998	0.0044162671644478544	0.006297778680020967	0.7012420392698131
LOWZ	South	26	0.41	0.42	0	5	13.50	13.75	36888	363388	899826	0.0050677151594582786	0.0049909571966650409	0.004943727849876762	0.0059729452958651357	0.0062632205029283404	0.95365400165498115
LOWZ	South	26	0.41	0.42	0	5	13.75	14.00	37070	367967	910068	0.0050927185252959877	0.0050538475315234539	0.0049999983517720597	-0.0029956381832710057	0.0062406209930010101	-0.48002245075140404
LOWZ	South	26	0.41	0.42	0	5	14.00	14.25	37337	371326	918190	0.0051293992872666928	0.0050999817605667849	0.0050446213762197845	-0.005142676865579318	0.0062164610966000833	-0.82726760220408346
LOWZ	South	26	0.41	0.42	0	5	14.25	14.50	37943	374182	928662	0.0052126522526384049	0.005139207529589635	0.0051021555195362809	0.0071328113884547911	0.0061743117503563587	1.1552399160996545
LOWZ	South	26	0.41	0.42	0	5	14.50	14.75	37836	375985	935305	0.005197952471623927	0.005163970856462253	0.0051386527802363847	0.0016859553089724562	0.0061755766859262727	0.27300370389936796
LOWZ	South	26	0.41	0.42	0	5	14.75	15.00	38608	380582	943504	0.0053040107047377253	0.0052271084125540043	0.0051836988498555545	0.0064611642102250025	0.0061213940464273382	1.055505357312517
LOWZ	South	26	0.41	0.42	0	5	15.00	15.25	38566	384389	950391	0.0052982406972367163	0.0052793957034048405	0.0052215366692807564	-0.0074717545357356188	0.006114564484486878	-1.2219602155954095
LOWZ	South	26	0.41	0.42	0	5	15.25	15.50	38959	387386	959266	0.00535223148171045	0.0053205580387554992	0.0052702967458596239	-0.0035269076557268341	0.0060857285555394811	-0.57953745776526577
LOWZ	South	26	0.41	0.42	0	5	15.50	15.75	39141	387907	964749	0.0053772348475481591	0.0053277137200093173	0.0053004208585223766	0.0041936794539929574	0.0060742856729806187	0.6903987859259082
LOWZ	South	26	0.41	0.42	0	5	15.75	16.00	38974	391786	972460	0.0053542921986750964	0.0053809898957935028	0.0053427858106913518	-0.012147554575495739	0.0060742165143843983	-1.9998553799867067
LOWZ	South	26	0.41	0.42	0	5	16.00	16.25	39748	394488	980940	0.0054606251940508476	0.0054181005498200232	0.0053893757204816388	0.002560559071804113	0.0060264130541614483	0.42488940747862575
LOWZ	South	26	0.41	0.42	0	5	16.25	16.50	40037	397954	987892	0.0055003283409030337	0.0054657043717504144	0.0054275706559606569	-0.00064665148730649197	0.0060033795272940614	-0.10771457715883589
LOWZ	South	26	0.41	0.42	0	5	16.50	16.75	40317	399409	993928	0.0055387950575764323	0.0054856880881118449	0.005460733002127423	0.0051553305150055665	0.0059853436619699881	0.86132573268295254
LOWZ	South	26	0.41	0.42	0	5	16.75	17.00	40615	402512	999689	0.0055797346346074059	0.0055283062818366011	0.0054923844726818853	0.0028232807978421184	0.0059631659626673342	0.47345333259503314
LOWZ	South	26	0.41	0.42	0	5	17.00	17.25	40710	406335	1009655	0.005592785842050166	0.0055808133248948484	0.0055471386048717439	-0.0039123238869003827	0.0059496655938134366	-0.65757038361424602
LOWZ	South	26	0.41	0.42	0	5	17.25	17.50	41117	408816	1011913	0.0056486999623575705	0.0056148886515565051	0.005559544267172035	-0.0038731724307967397	0.0059239700066708242	-0.65381364632759176
LOWZ	South	26	0.41	0.42	0	5	17.50	17.75	41519	411292	1020117	0.0057039271770100916	0.0056488953056533456	0.0056046178072568838	0.0019188414500555856	0.0058983971343976671	0.32531574363914612
LOWZ	South	26	0.41	0.42	0	5	17.75	18.00	41385	413801	1026984	0.0056855181054592512	0.005683355198677971	0.005642345744819372	-0.0068848221704574577	0.0058994534839493466	-1.1670271134756813
LOWZ	South	26	0.41	0.42	0	5	18.00	18.25	41532	414261	1030834	0.0057057131317127859	0.0056896730746410348	0.0056634980033916137	-0.0017895325771458872	0.005890980923346484	-0.30377497405462811
LOWZ	South	26	0.41	0.42	0	5	18.25	18.50	41932	418648	1036098	0.005760665584103355	0.0057499263830105172	0.0056924189096576594	-0.0082158873059524525	0.0058624108410578702	-1.4014519842948943
LOWZ	South	26	0.41	0.42	0	5	18.50	18.75	42376	420877	1042989	0.0058216628062568859	0.0057805406124054517	0.0057302787054554034	-0.0015949857883723428	0.0058361811479437538	-0.27329271452348597
LOWZ	South	26	0.41	0.42	0	5	18.75	19.00	42101	422185	1047568	0.0057838829952383698	0.0057985053553612949	0.0057554361579235319	-0.010023837634140701	0.0058464960758067624	-1.7145034400382291
LOWZ	South	26	0.41	0.42	0	5	19.00	19.25	42673	424658	1052427	0.0058624650021568839	0.0058324708059192456	0.0057821319564696407	-0.0035185383808480665	0.0058140821019863273	-0.60517521409716424
LOWZ	South	26	0.41	0.42	0	5	19.25	19.50	42661	424805	1059602	0.005860816428585167	0.005834489779324833	0.0058215520747179087	0.0022998926199691442	0.005813815340354086	0.39559093045240595
LOWZ	South	26	0.41	0.42	0	5	19.50	19.75	43029	427039	1063239	0.0059113726847844902	0.0058651726812845835	0.005841534091452257	0.003862241204856376	0.0057920193940345626	0.66682117964491905
LOWZ	South	26	0.41	0.42	0	5	19.75	20.00	43518	428583	1066537	0.0059785520578319613	0.0058863787692997379	0.0058596536106136207	0.011169283066077425	0.0057662546349774371	1.9370082962215784
LOWZ	South	26	0.41	0.42	0	5	20.00	20.25	43620	430609	1068876	0.0059925649331915559	0.005914204892563146	0.0058725042944578996	0.0062425569544087818	0.005757603267186091	1.0842283958650909
LOWZ	South	26	0.41	0.42	0	5	20.25	20.50	43586	431576	1073287	0.0059878939747383579	0.0059274861665985432	0.0058967387392792388	0.005029963532712978	0.0057570148601309261	0.87371036117120371
LOWZ	South	26	0.41	0.42	0	5	20.50	20.75	43814	435398	1076047	0.0060192168726009819	0.0059799794751438278	0.0059119024363336247	-0.0048782336419838403	0.0057393448341638564	-0.84996350331588533
LOWZ	South	26	0.41	0.42	0	5	20.75	21.00	43703	435778	1080838	0.0060039675670625989	0.0059851985900698373	0.0059382246365465097	-0.0047497321601779599	0.0057433368375947183	-0.82699871076465103
LOWZ	South	26	0.41	0.42	0	5	21.00	21.25	44098	435981	1084446	0.0060582331137982864	0.0059879866962013637	0.0059580473245799247	0.0067651436418097854	0.0057248237486427949	1.1817208596882345
LOWZ	South	26	0.41	0.42	0	5	21.25	21.50	44194	437720	1084691	0.006071421702372023	0.0060118710142443377	0.0059593933773981582	0.0011868743735446799	0.0057173148803881793	0.20759296949271694
LOWZ	South	26	0.41	0.42	0	5	21.50	21.75	44223	436633	1086548	0.0060754057551703385	0.0059969415986533582	0.0059695959083510544	0.0085631367682970274	0.0057178689360389669	1.4976098375261309
LOWZ	South	26	0.41	0.42	0	5	21.75	22.00	44229	440097	1090649	0.0060762300419561974	0.0060445179515578231	0.0059921271843003431	-0.0034509742906133354	0.0057109885925268281	-0.60426916193268931
LOWZ	South	26	0.41	0.42	0	5	22.00	22.25	43960	439847	1092776	0.0060392745177235401	0.006041084323317028	0.0060038131203998648	-0.0065093645866259667	0.0057233840213862849	-1.137327944849192
LOWZ	South	26	0.41	0.42	0	5	22.25	22.50	44121	440145	1093384	0.0060613928798107439	0.0060451772081800562	0.0060071535290263378	-0.0036303396305180551	0.0057155446025574262	-0.63516950403880257
LOWZ	South	26	0.41	0.42	0	5	22.50	22.75	44709	441451	1094947	0.0061421729848248801	0.0060631144821099731	0.0060157407965973544	0.005266985110164631	0.0056869302583211333	0.9261560931678321
LOWZ	South	26	0.41	0.42	0	5	22.75	23.00	44454	440076	1093911	0.0061071407964258927	0.0060442295267855968	0.0060100489161088238	0.0047804367925385217	0.0057007590551810027	0.83856145230237933
