curve_id	sample	cap	factor	group	lane	ratio	mean	rms	total_variation	first_difference_rms	second_difference_rms	strict_max_count	strict_min_count	plateau_count	zero_crossing_count	raw_lag_degenerate	difference_lag_degenerate
LOWZ_South_f1_g05_W3_OFFICIAL_OBS_r5	LOWZ	South	1	5	W3_OFFICIAL_OBS	5	0.041951020422909747	0.17620592359376264	2.8539209692546867	0.066463199178022028	0.055736671188323018	30	30	0	31	0	0
LOWZ_South_f1_g05_W0_UNIT_r10	LOWZ	South	1	5	W0_UNIT	10	0.040509476327351621	0.17099774524217856	2.7216396527326348	0.064018163973378076	0.053832998201529432	33	33	0	33	0	0
LOWZ_South_f1_g05_W1_SPECTRO_r10	LOWZ	South	1	5	W1_SPECTRO	10	0.039286773631516524	0.1682349198299066	2.7053163914938394	0.064165650987248718	0.054074211280285361	34	34	0	29	0	0
LOWZ_South_f1_g05_W2_IMAGING_r10	LOWZ	South	1	5	W2_IMAGING	10	0.040509476327351621	0.17099774524217856	2.7216396527326348	0.064018163973378076	0.053832998201529432	33	33	0	33	0	0
LOWZ_South_f1_g05_W3_OFFICIAL_OBS_r10	LOWZ	South	1	5	W3_OFFICIAL_OBS	10	0.039286773631516524	0.1682349198299066	2.7053163914938394	0.064165650987248718	0.054074211280285361	34	34	0	29	0	0
LOWZ_South_f1_g05_W0_UNIT_r20	LOWZ	South	1	5	W0_UNIT	20	0.040999058597936948	0.16991871051289287	2.5984734969407444	0.062230822382517828	0.052102251730257447	36	36	0	27	0	0
LOWZ_South_f1_g05_W1_SPECTRO_r20	LOWZ	South	1	5	W1_SPECTRO	20	0.039818463496814477	0.16728018501478165	2.5494922672577043	0.062356737566837274	0.052156564720296172	32	32	0	27	0	0
LOWZ_South_f1_g05_W2_IMAGING_r20	LOWZ	South	1	5	W2_IMAGING	20	0.040999058597936948	0.16991871051289287	2.5984734969407444	0.062230822382517828	0.052102251730257447	36	36	0	27	0	0
LOWZ_South_f1_g05_W3_OFFICIAL_OBS_r20	LOWZ	South	1	5	W3_OFFICIAL_OBS	20	0.039818463496814477	0.16728018501478165	2.5494922672577043	0.062356737566837274	0.052156564720296172	32	32	0	27	0	0
LOWZ_South_f1_g06_W0_UNIT_r5	LOWZ	South	1	6	W0_UNIT	5	0.047594229107404303	0.21067923697023919	2.925088318866611	0.059865777850843502	0.039969636048960963	35	35	0	26	0	0
LOWZ_South_f1_g06_W1_SPECTRO_r5	LOWZ	South	1	6	W1_SPECTRO	5	0.047111821335971721	0.21197940224111184	2.9713255188290058	0.061254519518539698	0.041721599180644511	35	35	0	24	0	0
LOWZ_South_f1_g06_W2_IMAGING_r5	LOWZ	South	1	6	W2_IMAGING	5	0.047594229107404303	0.21067923697023919	2.925088318866611	0.059865777850843502	0.039969636048960963	35	35	0	26	0	0
LOWZ_South_f1_g06_W3_OFFICIAL_OBS_r5	LOWZ	South	1	6	W3_OFFICIAL_OBS	5	0.047111821335971721	0.21197940224111184	2.9713255188290058	0.061254519518539698	0.041721599180644511	35	35	0	24	0	0
LOWZ_South_f1_g06_W0_UNIT_r10	LOWZ	South	1	6	W0_UNIT	10	0.048196125392819686	0.21239585400824276	2.7552894783109592	0.060649319939633635	0.037500879393197066	33	33	0	26	0	0
LOWZ_South_f1_g06_W1_SPECTRO_r10	LOWZ	South	1	6	W1_SPECTRO	10	0.04775516381390818	0.21389234854876948	2.7995775810947943	0.062202564336097756	0.039187221500672526	33	33	0	26	0	0
LOWZ_South_f1_g06_W2_IMAGING_r10	LOWZ	South	1	6	W2_IMAGING	10	0.048196125392819686	0.21239585400824276	2.7552894783109592	0.060649319939633635	0.037500879393197066	33	33	0	26	0	0
LOWZ_South_f1_g06_W3_OFFICIAL_OBS_r10	LOWZ	South	1	6	W3_OFFICIAL_OBS	10	0.04775516381390818	0.21389234854876948	2.7995775810947943	0.062202564336097756	0.039187221500672526	33	33	0	26	0	0
LOWZ_South_f1_g06_W0_UNIT_r20	LOWZ	South	1	6	W0_UNIT	20	0.048121323993883275	0.21056755179105735	2.6721053318283299	0.061027141700136407	0.037687589730137652	33	33	0	24	0	0
LOWZ_South_f1_g06_W1_SPECTRO_r20	LOWZ	South	1	6	W1_SPECTRO	20	0.047654682827450001	0.21198004472201101	2.7118728427611476	0.062293706503669832	0.038171762814520602	35	35	0	26	0	0
LOWZ_South_f1_g06_W2_IMAGING_r20	LOWZ	South	1	6	W2_IMAGING	20	0.048121323993883275	0.21056755179105735	2.6721053318283299	0.061027141700136407	0.037687589730137652	33	33	0	24	0	0
LOWZ_South_f1_g06_W3_OFFICIAL_OBS_r20	LOWZ	South	1	6	W3_OFFICIAL_OBS	20	0.047654682827450001	0.21198004472201101	2.7118728427611476	0.062293706503669832	0.038171762814520602	35	35	0	26	0	0
LOWZ_South_f1_g07_W0_UNIT_r5	LOWZ	South	1	7	W0_UNIT	5	0.046498723321224553	0.22469043455571347	2.9935162378314839	0.072662038121396683	0.04117821508201689	31	32	0	22	0	0
LOWZ_South_f1_g07_W1_SPECTRO_r5	LOWZ	South	1	7	W1_SPECTRO	5	0.046671606318297761	0.23072882855584967	3.0830886377680278	0.074121297645394643	0.039628035658768011	33	34	0	18	0	0
LOWZ_South_f1_g07_W2_IMAGING_r5	LOWZ	South	1	7	W2_IMAGING	5	0.046498723321224553	0.22469043455571347	2.9935162378314839	0.072662038121396683	0.04117821508201689	31	32	0	22	0	0
LOWZ_South_f1_g07_W3_OFFICIAL_OBS_r5	LOWZ	South	1	7	W3_OFFICIAL_OBS	5	0.046671606318297761	0.23072882855584967	3.0830886377680278	0.074121297645394643	0.039628035658768011	33	34	0	18	0	0
LOWZ_South_f1_g07_W0_UNIT_r10	LOWZ	South	1	7	W0_UNIT	10	0.047729713467838726	0.22390813294636924	2.9718215232860761	0.072105429161626391	0.042048869435101249	31	32	0	24	0	0
LOWZ_South_f1_g07_W1_SPECTRO_r10	LOWZ	South	1	7	W1_SPECTRO	10	0.047830980864172784	0.22980171607693725	3.0630366980449666	0.073437516944878212	0.040247712485448187	28	29	0	26	0	0
LOWZ_South_f1_g07_W2_IMAGING_r10	LOWZ	South	1	7	W2_IMAGING	10	0.047729713467838726	0.22390813294636924	2.9718215232860761	0.072105429161626391	0.042048869435101249	31	32	0	24	0	0
LOWZ_South_f1_g07_W3_OFFICIAL_OBS_r10	LOWZ	South	1	7	W3_OFFICIAL_OBS	10	0.047830980864172784	0.22980171607693725	3.0630366980449666	0.073437516944878212	0.040247712485448187	28	29	0	26	0	0
LOWZ_South_f1_g07_W0_UNIT_r20	LOWZ	South	1	7	W0_UNIT	20	0.047955253847198551	0.22086809651427419	2.8820002541671532	0.070307519134730365	0.040969830873664681	30	31	0	24	0	0
LOWZ_South_f1_g07_W1_SPECTRO_r20	LOWZ	South	1	7	W1_SPECTRO	20	0.047996219693363061	0.22665625503204881	2.972431161409355	0.071595253883193197	0.038680599912677964	28	29	0	26	0	0
LOWZ_South_f1_g07_W2_IMAGING_r20	LOWZ	South	1	7	W2_IMAGING	20	0.047955253847198551	0.22086809651427419	2.8820002541671532	0.070307519134730365	0.040969830873664681	30	31	0	24	0	0
LOWZ_South_f1_g07_W3_OFFICIAL_OBS_r20	LOWZ	South	1	7	W3_OFFICIAL_OBS	20	0.047996219693363061	0.22665625503204881	2.972431161409355	0.071595253883193197	0.038680599912677964	28	29	0	26	0	0
LOWZ_South_f1_g08_W0_UNIT_r5	LOWZ	South	1	8	W0_UNIT	5	0.038909044967724578	0.17508276775993784	2.3616269134032213	0.057506520067262819	0.03617209683445171	36	37	0	24	0	0
LOWZ_South_f1_g08_W1_SPECTRO_r5	LOWZ	South	1	8	W1_SPECTRO	5	0.038146136023101386	0.17540414559764361	2.3880255332594826	0.058416780283693744	0.036014109015826627	35	36	0	24	0	0
LOWZ_South_f1_g08_W2_IMAGING_r5	LOWZ	South	1	8	W2_IMAGING	5	0.038909044967724578	0.17508276775993784	2.3616269134032213	0.057506520067262819	0.03617209683445171	36	37	0	24	0	0
LOWZ_South_f1_g08_W3_OFFICIAL_OBS_r5	LOWZ	South	1	8	W3_OFFICIAL_OBS	5	0.038146136023101386	0.17540414559764361	2.3880255332594826	0.058416780283693744	0.036014109015826627	35	36	0	24	0	0
LOWZ_South_f1_g08_W0_UNIT_r10	LOWZ	South	1	8	W0_UNIT	10	0.038183455150488647	0.17430289854142408	2.337994711192565	0.059789305749193319	0.038149595907732134	34	35	0	16	0	0
LOWZ_South_f1_g08_W1_SPECTRO_r10	LOWZ	South	1	8	W1_SPECTRO	10	0.037515115837089344	0.17461935453834365	2.3716023886434332	0.060580546126249413	0.03788680220211009	33	34	0	18	0	0
LOWZ_South_f1_g08_W2_IMAGING_r10	LOWZ	South	1	8	W2_IMAGING	10	0.038183455150488647	0.17430289854142408	2.337994711192565	0.059789305749193319	0.038149595907732134	34	35	0	16	0	0
LOWZ_South_f1_g08_W3_OFFICIAL_OBS_r10	LOWZ	South	1	8	W3_OFFICIAL_OBS	10	0.037515115837089344	0.17461935453834365	2.3716023886434332	0.060580546126249413	0.03788680220211009	33	34	0	18	0	0
LOWZ_South_f1_g08_W0_UNIT_r20	LOWZ	South	1	8	W0_UNIT	20	0.038876598255923246	0.17591924448533725	2.3259649645392244	0.060565592283553703	0.039242118609985999	34	35	0	22	0	0
LOWZ_South_f1_g08_W1_SPECTRO_r20	LOWZ	South	1	8	W1_SPECTRO	20	0.038184816662298927	0.17617736624319222	2.358237472759769	0.061100690291927787	0.038539734924765479	32	33	0	22	0	0
LOWZ_South_f1_g08_W2_IMAGING_r20	LOWZ	South	1	8	W2_IMAGING	20	0.038876598255923246	0.17591924448533725	2.3259649645392244	0.060565592283553703	0.039242118609985999	34	35	0	22	0	0
LOWZ_South_f1_g08_W3_OFFICIAL_OBS_r20	LOWZ	South	1	8	W3_OFFICIAL_OBS	20	0.038184816662298927	0.17617736624319222	2.358237472759769	0.061100690291927787	0.038539734924765479	32	33	0	22	0	0
LOWZ_South_f1_g09_W0_UNIT_r5	LOWZ	South	1	9	W0_UNIT	5	0.039549252685750477	0.16715970708252645	2.4957990811421857	0.062810507328043358	0.038451267561048406	27	27	0	23	0	0
LOWZ_South_f1_g09_W1_SPECTRO_r5	LOWZ	South	1	9	W1_SPECTRO	5	0.039332613247497615	0.16875957567448716	2.5050203084374476	0.061530337005677435	0.036377948536743782	27	27	0	23	0	0
LOWZ_South_f1_g09_W2_IMAGING_r5	LOWZ	South	1	9	W2_IMAGING	5	0.039549252685750477	0.16715970708252645	2.4957990811421857	0.062810507328043358	0.038451267561048406	27	27	0	23	0	0
LOWZ_South_f1_g09_W3_OFFICIAL_OBS_r5	LOWZ	South	1	9	W3_OFFICIAL_OBS	5	0.039332613247497615	0.16875957567448716	2.5050203084374476	0.061530337005677435	0.036377948536743782	27	27	0	23	0	0
LOWZ_South_f1_g09_W0_UNIT_r10	LOWZ	South	1	9	W0_UNIT	10	0.039698892085947637	0.1717945193555635	2.6092537251468895	0.06706669683911208	0.041346854114164278	28	29	0	21	0	0
LOWZ_South_f1_g09_W1_SPECTRO_r10	LOWZ	South	1	9	W1_SPECTRO	10	0.039465820906486454	0.17328729141391716	2.6083995291587021	0.06586810730717256	0.039002468647585303	27	28	0	25	0	0
LOWZ_South_f1_g09_W2_IMAGING_r10	LOWZ	South	1	9	W2_IMAGING	10	0.039698892085947637	0.1717945193555635	2.6092537251468895	0.06706669683911208	0.041346854114164278	28	29	0	21	0	0
LOWZ_South_f1_g09_W3_OFFICIAL_OBS_r10	LOWZ	South	1	9	W3_OFFICIAL_OBS	10	0.039465820906486454	0.17328729141391716	2.6083995291587021	0.06586810730717256	0.039002468647585303	27	28	0	25	0	0
LOWZ_South_f1_g09_W0_UNIT_r20	LOWZ	South	1	9	W0_UNIT	20	0.040732529838612808	0.17101640579434724	2.5481675130880035	0.068017507564679447	0.043153417190718232	27	28	0	25	0	0
LOWZ_South_f1_g09_W1_SPECTRO_r20	LOWZ	South	1	9	W1_SPECTRO	20	0.040546606200224766	0.172399060790284	2.5477943757470234	0.066595229231837277	0.040203207117097177	29	30	0	21	0	0
LOWZ_South_f1_g09_W2_IMAGING_r20	LOWZ	South	1	9	W2_IMAGING	20	0.040732529838612808	0.17101640579434724	2.5481675130880035	0.068017507564679447	0.043153417190718232	27	28	0	25	0	0
LOWZ_South_f1_g09_W3_OFFICIAL_OBS_r20	LOWZ	South	1	9	W3_OFFICIAL_OBS	20	0.040546606200224766	0.172399060790284	2.5477943757470234	0.066595229231837277	0.040203207117097177	29	30	0	21	0	0
LOWZ_South_f1_g10_W0_UNIT_r5	LOWZ	South	1	10	W0_UNIT	5	0.040710629162270147	0.14987607341718304	2.1986162665362312	0.050764246593181475	0.030369434956271767	36	36	0	25	0	0
LOWZ_South_f1_g10_W1_SPECTRO_r5	LOWZ	South	1	10	W1_SPECTRO	5	0.040672065897884344	0.15156094960729483	2.2209411904586971	0.050951710980189656	0.030740248791827636	38	38	0	33	0	0
LOWZ_South_f1_g10_W2_IMAGING_r5	LOWZ	South	1	10	W2_IMAGING	5	0.040710629162270147	0.14987607341718304	2.1986162665362312	0.050764246593181475	0.030369434956271767	36	36	0	25	0	0
LOWZ_South_f1_g10_W3_OFFICIAL_OBS_r5	LOWZ	South	1	10	W3_OFFICIAL_OBS	5	0.040672065897884344	0.15156094960729483	2.2209411904586971	0.050951710980189656	0.030740248791827636	38	38	0	33	0	0
LOWZ_South_f1_g10_W0_UNIT_r10	LOWZ	South	1	10	W0_UNIT	10	0.041188775627454058	0.15428152213920848	2.258605922080934	0.052977875888693848	0.029739422598931333	34	34	0	31	0	0
LOWZ_South_f1_g10_W1_SPECTRO_r10	LOWZ	South	1	10	W1_SPECTRO	10	0.041168053495779094	0.15598138445735527	2.2968202041566879	0.053312766868252218	0.030553029558547804	34	34	0	33	0	0
LOWZ_South_f1_g10_W2_IMAGING_r10	LOWZ	South	1	10	W2_IMAGING	10	0.041188775627454058	0.15428152213920848	2.258605922080934	0.052977875888693848	0.029739422598931333	34	34	0	31	0	0
LOWZ_South_f1_g10_W3_OFFICIAL_OBS_r10	LOWZ	South	1	10	W3_OFFICIAL_OBS	10	0.041168053495779094	0.15598138445735527	2.2968202041566879	0.053312766868252218	0.030553029558547804	34	34	0	33	0	0
LOWZ_South_f1_g10_W0_UNIT_r20	LOWZ	South	1	10	W0_UNIT	20	0.040711145983468512	0.1540225276524784	2.2259147826064765	0.053622168118643884	0.03120517292222736	33	33	0	27	0	0
LOWZ_South_f1_g10_W1_SPECTRO_r20	LOWZ	South	1	10	W1_SPECTRO	20	0.040728473795560702	0.15576026349435629	2.2502825879444956	0.053840631881607551	0.032173833001901901	32	32	0	29	0	0
LOWZ_South_f1_g10_W2_IMAGING_r20	LOWZ	South	1	10	W2_IMAGING	20	0.040711145983468512	0.1540225276524784	2.2259147826064765	0.053622168118643884	0.03120517292222736	33	33	0	27	0	0
LOWZ_South_f1_g10_W3_OFFICIAL_OBS_r20	LOWZ	South	1	10	W3_OFFICIAL_OBS	20	0.040728473795560702	0.15576026349435629	2.2502825879444956	0.053840631881607551	0.032173833001901901	32	32	0	29	0	0
LOWZ_South_f1_g11_W0_UNIT_r5	LOWZ	South	1	11	W0_UNIT	5	0.055056578691740313	0.19326863207393655	2.4968757338875993	0.062026212121195343	0.03469364286578118	27	28	0	13	0	0
LOWZ_South_f1_g11_W1_SPECTRO_r5	LOWZ	South	1	11	W1_SPECTRO	5	0.056243864719886974	0.1996762684427966	2.6479550111106214	0.066888645546576503	0.039190659909042157	27	28	0	15	0	0
LOWZ_South_f1_g11_W2_IMAGING_r5	LOWZ	South	1	11	W2_IMAGING	5	0.055056578691740313	0.19326863207393655	2.4968757338875993	0.062026212121195343	0.03469364286578118	27	28	0	13	0	0
LOWZ_South_f1_g11_W3_OFFICIAL_OBS_r5	LOWZ	South	1	11	W3_OFFICIAL_OBS	5	0.056243864719886974	0.1996762684427966	2.6479550111106214	0.066888645546576503	0.039190659909042157	27	28	0	15	0	0
LOWZ_South_f1_g11_W0_UNIT_r10	LOWZ	South	1	11	W0_UNIT	10	0.056567531547616755	0.19345920434968222	2.4786744516894705	0.062130893641252447	0.033925901083999309	30	31	0	11	0	0
LOWZ_South_f1_g11_W1_SPECTRO_r10	LOWZ	South	1	11	W1_SPECTRO	10	0.057740571594252235	0.19977966135955674	2.6395277690421626	0.066780364238549689	0.038194031698875926	28	29	0	15	0	0
LOWZ_South_f1_g11_W2_IMAGING_r10	LOWZ	South	1	11	W2_IMAGING	10	0.056567531547616755	0.19345920434968222	2.4786744516894705	0.062130893641252447	0.033925901083999309	30	31	0	11	0	0
LOWZ_South_f1_g11_W3_OFFICIAL_OBS_r10	LOWZ	South	1	11	W3_OFFICIAL_OBS	10	0.057740571594252235	0.19977966135955674	2.6395277690421626	0.066780364238549689	0.038194031698875926	28	29	0	15	0	0
LOWZ_South_f1_g11_W0_UNIT_r20	LOWZ	South	1	11	W0_UNIT	20	0.056768596799593042	0.19375779766388379	2.4234604548732617	0.060878531267028656	0.032185960926265557	26	27	0	11	0	0
LOWZ_South_f1_g11_W1_SPECTRO_r20	LOWZ	South	1	11	W1_SPECTRO	20	0.057972316175540196	0.20004723672406766	2.5674340361259214	0.065457457899049054	0.036387872145763084	28	29	0	13	0	0
LOWZ_South_f1_g11_W2_IMAGING_r20	LOWZ	South	1	11	W2_IMAGING	20	0.056768596799593042	0.19375779766388379	2.4234604548732617	0.060878531267028656	0.032185960926265557	26	27	0	11	0	0
LOWZ_South_f1_g11_W3_OFFICIAL_OBS_r20	LOWZ	South	1	11	W3_OFFICIAL_OBS	20	0.057972316175540196	0.20004723672406766	2.5674340361259214	0.065457457899049054	0.036387872145763084	28	29	0	13	0	0
LOWZ_South_f1_g12_W0_UNIT_r5	LOWZ	South	1	12	W0_UNIT	5	0.041628480269247238	0.20087013042457549	2.8023192223113638	0.083109109392426619	0.056275177775607373	33	34	0	19	0	0
LOWZ_South_f1_g12_W1_SPECTRO_r5	LOWZ	South	1	12	W1_SPECTRO	5	0.042465127917155794	0.20312291406868563	2.8728938329941918	0.085039129729145069	0.059059417268940206	30	31	0	26	0	0
LOWZ_South_f1_g12_W2_IMAGING_r5	LOWZ	South	1	12	W2_IMAGING	5	0.041628480269247238	0.20087013042457549	2.8023192223113638	0.083109109392426619	0.056275177775607373	33	34	0	19	0	0
LOWZ_South_f1_g12_W3_OFFICIAL_OBS_r5	LOWZ	South	1	12	W3_OFFICIAL_OBS	5	0.042465127917155794	0.20312291406868563	2.8728938329941918	0.085039129729145069	0.059059417268940206	30	31	0	26	0	0
LOWZ_South_f1_g12_W0_UNIT_r10	LOWZ	South	1	12	W0_UNIT	10	0.041233502226876183	0.20068283908994078	2.7215782630147798	0.082371643474802317	0.054626843541826425	32	33	0	26	0	0
LOWZ_South_f1_g12_W1_SPECTRO_r10	LOWZ	South	1	12	W1_SPECTRO	10	0.042105338009977136	0.20299010046813221	2.8100687587241944	0.084383731809391654	0.057766759603078879	30	31	0	30	0	0
LOWZ_South_f1_g12_W2_IMAGING_r10	LOWZ	South	1	12	W2_IMAGING	10	0.041233502226876183	0.20068283908994078	2.7215782630147798	0.082371643474802317	0.054626843541826425	32	33	0	26	0	0
LOWZ_South_f1_g12_W3_OFFICIAL_OBS_r10	LOWZ	South	1	12	W3_OFFICIAL_OBS	10	0.042105338009977136	0.20299010046813221	2.8100687587241944	0.084383731809391654	0.057766759603078879	30	31	0	30	0	0
LOWZ_South_f1_g12_W0_UNIT_r20	LOWZ	South	1	12	W0_UNIT	20	0.042215966691473095	0.20260623555484941	2.7446715311679082	0.081277896281010523	0.053993218558148003	33	34	0	22	0	0
LOWZ_South_f1_g12_W1_SPECTRO_r20	LOWZ	South	1	12	W1_SPECTRO	20	0.043040993245633291	0.20467773684606821	2.8153437624302784	0.083021579839225229	0.056570652746438653	30	31	0	28	0	0
LOWZ_South_f1_g12_W2_IMAGING_r20	LOWZ	South	1	12	W2_IMAGING	20	0.042215966691473095	0.20260623555484941	2.7446715311679082	0.081277896281010523	0.053993218558148003	33	34	0	22	0	0
LOWZ_South_f1_g12_W3_OFFICIAL_OBS_r20	LOWZ	South	1	12	W3_OFFICIAL_OBS	20	0.043040993245633291	0.20467773684606821	2.8153437624302784	0.083021579839225229	0.056570652746438653	30	31	0	28	0	0
LOWZ_South_f1_g13_W0_UNIT_r5	LOWZ	South	1	13	W0_UNIT	5	0.034844992073863025	0.15513303867932055	2.4419345836835857	0.064682486953543256	0.044565294261961375	33	34	0	14	0	0
LOWZ_South_f1_g13_W1_SPECTRO_r5	LOWZ	South	1	13	W1_SPECTRO	5	0.035033743648105527	0.15697156536720852	2.5237198916685104	0.066816180698809485	0.047072309782859881	29	30	0	16	0	0
LOWZ_South_f1_g13_W2_IMAGING_r5	LOWZ	South	1	13	W2_IMAGING	5	0.034844992073863025	0.15513303867932055	2.4419345836835857	0.064682486953543256	0.044565294261961375	33	34	0	14	0	0
LOWZ_South_f1_g13_W3_OFFICIAL_OBS_r5	LOWZ	South	1	13	W3_OFFICIAL_OBS	5	0.035033743648105527	0.15697156536720852	2.5237198916685104	0.066816180698809485	0.047072309782859881	29	30	0	16	0	0
LOWZ_South_f1_g13_W0_UNIT_r10	LOWZ	South	1	13	W0_UNIT	10	0.036180810322033415	0.15589350880182876	2.376089122394156	0.065290194202865109	0.046435308445035836	29	30	0	12	0	0
LOWZ_South_f1_g13_W1_SPECTRO_r10	LOWZ	South	1	13	W1_SPECTRO	10	0.03639141364820668	0.15774517791314038	2.4443036525071511	0.067032717204238493	0.048344107940912547	29	30	0	14	0	0
LOWZ_South_f1_g13_W2_IMAGING_r10	LOWZ	South	1	13	W2_IMAGING	10	0.036180810322033415	0.15589350880182876	2.376089122394156	0.065290194202865109	0.046435308445035836	29	30	0	12	0	0
LOWZ_South_f1_g13_W3_OFFICIAL_OBS_r10	LOWZ	South	1	13	W3_OFFICIAL_OBS	10	0.03639141364820668	0.15774517791314038	2.4443036525071511	0.067032717204238493	0.048344107940912547	29	30	0	14	0	0
LOWZ_South_f1_g13_W0_UNIT_r20	LOWZ	South	1	13	W0_UNIT	20	0.035457718007758078	0.15532789843297107	2.3172594740380261	0.065144474707461361	0.045020394028500312	33	34	0	12	0	0
LOWZ_South_f1_g13_W1_SPECTRO_r20	LOWZ	South	1	13	W1_SPECTRO	20	0.035697967192277212	0.15724600229844068	2.3848894760144259	0.066879792370264618	0.047042364697538273	31	32	0	14	0	0
LOWZ_South_f1_g13_W2_IMAGING_r20	LOWZ	South	1	13	W2_IMAGING	20	0.035457718007758078	0.15532789843297107	2.3172594740380261	0.065144474707461361	0.045020394028500312	33	34	0	12	0	0
LOWZ_South_f1_g13_W3_OFFICIAL_OBS_r20	LOWZ	South	1	13	W3_OFFICIAL_OBS	20	0.035697967192277212	0.15724600229844068	2.3848894760144259	0.066879792370264618	0.047042364697538273	31	32	0	14	0	0
LOWZ_South_f1_g14_W0_UNIT_r5	LOWZ	South	1	14	W0_UNIT	5	0.045601401128238218	0.18456941735167545	2.4779546825658127	0.067943018848732939	0.039559952350280723	26	26	0	13	0	0
LOWZ_South_f1_g14_W1_SPECTRO_r5	LOWZ	South	1	14	W1_SPECTRO	5	0.046204774142301973	0.18360030162638327	2.5108653098776528	0.068102420604276362	0.04172764442709162	28	28	0	13	0	0
LOWZ_South_f1_g14_W2_IMAGING_r5	LOWZ	South	1	14	W2_IMAGING	5	0.045601401128238218	0.18456941735167545	2.4779546825658127	0.067943018848732939	0.039559952350280723	26	26	0	13	0	0
LOWZ_South_f1_g14_W3_OFFICIAL_OBS_r5	LOWZ	South	1	14	W3_OFFICIAL_OBS	5	0.046204774142301973	0.18360030162638327	2.5108653098776528	0.068102420604276362	0.04172764442709162	28	28	0	13	0	0
LOWZ_South_f1_g14_W0_UNIT_r10	LOWZ	South	1	14	W0_UNIT	10	0.046586477784509903	0.18515748840752697	2.4590176815494278	0.068158841886230156	0.04116791451415213	25	26	0	9	0	0
LOWZ_South_f1_g14_W1_SPECTRO_r10	LOWZ	South	1	14	W1_SPECTRO	10	0.047247507836818588	0.18401064951787646	2.4855083345088458	0.068030746509194925	0.04327346537528598	27	28	0	11	0	0
LOWZ_South_f1_g14_W2_IMAGING_r10	LOWZ	South	1	14	W2_IMAGING	10	0.046586477784509903	0.18515748840752697	2.4590176815494278	0.068158841886230156	0.04116791451415213	25	26	0	9	0	0
LOWZ_South_f1_g14_W3_OFFICIAL_OBS_r10	LOWZ	South	1	14	W3_OFFICIAL_OBS	10	0.047247507836818588	0.18401064951787646	2.4855083345088458	0.068030746509194925	0.04327346537528598	27	28	0	11	0	0
LOWZ_South_f1_g14_W0_UNIT_r20	LOWZ	South	1	14	W0_UNIT	20	0.046493548534901431	0.1860538788259436	2.4183776067615033	0.06812480413304077	0.040047813899111037	27	28	0	9	0	0
LOWZ_South_f1_g14_W1_SPECTRO_r20	LOWZ	South	1	14	W1_SPECTRO	20	0.047129833084364595	0.18483270642274391	2.4332175127197564	0.068121156103761113	0.042484830582489828	27	28	0	9	0	0
LOWZ_South_f1_g14_W2_IMAGING_r20	LOWZ	South	1	14	W2_IMAGING	20	0.046493548534901431	0.1860538788259436	2.4183776067615033	0.06812480413304077	0.040047813899111037	27	28	0	9	0	0
LOWZ_South_f1_g14_W3_OFFICIAL_OBS_r20	LOWZ	South	1	14	W3_OFFICIAL_OBS	20	0.047129833084364595	0.18483270642274391	2.4332175127197564	0.068121156103761113	0.042484830582489828	27	28	0	9	0	0
LOWZ_South_f1_g15_W0_UNIT_r5	LOWZ	South	1	15	W0_UNIT	5	0.042122624357023554	0.15293204960856505	2.1623024263552497	0.056715058287460991	0.036050607094671207	33	33	0	21	0	0
LOWZ_South_f1_g15_W1_SPECTRO_r5	LOWZ	South	1	15	W1_SPECTRO	5	0.043709297124866819	0.1591052062736292	2.2416935787955401	0.059474777140156761	0.037828117412467624	34	34	0	23	0	0
LOWZ_South_f1_g15_W2_IMAGING_r5	LOWZ	South	1	15	W2_IMAGING	5	0.042122624357023554	0.15293204960856505	2.1623024263552497	0.056715058287460991	0.036050607094671207	33	33	0	21	0	0
LOWZ_South_f1_g15_W3_OFFICIAL_OBS_r5	LOWZ	South	1	15	W3_OFFICIAL_OBS	5	0.043709297124866819	0.1591052062736292	2.2416935787955401	0.059474777140156761	0.037828117412467624	34	34	0	23	0	0
LOWZ_South_f1_g15_W0_UNIT_r10	LOWZ	South	1	15	W0_UNIT	10	0.043138619928986731	0.15430444388917239	2.0349991348111867	0.056362948584308049	0.035698265681668971	35	35	0	19	0	0
LOWZ_South_f1_g15_W1_SPECTRO_r10	LOWZ	South	1	15	W1_SPECTRO	10	0.044635201024963045	0.16024296290845966	2.1204523221755478	0.059175305086137463	0.037787969631546098	35	35	0	21	0	0
LOWZ_South_f1_g15_W2_IMAGING_r10	LOWZ	South	1	15	W2_IMAGING	10	0.043138619928986731	0.15430444388917239	2.0349991348111867	0.056362948584308049	0.035698265681668971	35	35	0	19	0	0
LOWZ_South_f1_g15_W3_OFFICIAL_OBS_r10	LOWZ	South	1	15	W3_OFFICIAL_OBS	10	0.044635201024963045	0.16024296290845966	2.1204523221755478	0.059175305086137463	0.037787969631546098	35	35	0	21	0	0
LOWZ_South_f1_g15_W0_UNIT_r20	LOWZ	South	1	15	W0_UNIT	20	0.041928430758933627	0.15375705381263441	2.0470530241668445	0.057621962074073961	0.036406145336422099	34	34	0	17	0	0
LOWZ_South_f1_g15_W1_SPECTRO_r20	LOWZ	South	1	15	W1_SPECTRO	20	0.043416384734283359	0.15967191694894631	2.1394462864194157	0.060380760290936614	0.038543753553005738	35	35	0	19	0	0
