relation_id	relation_type	curve_a	curve_b	sample	cap_a	cap_b	factor_a	group_a	factor_b	group_b	factor_pair	z_lo_a	z_hi_a	z_lo_b	z_hi_b	lane_a	lane_b	ratio_a	ratio_b	raw_rms_difference	raw_max_abs_difference	raw_relative_l2	centered_rms_difference	centered_relative_l2	centered_cosine	difference_rms_difference	difference_relative_l2	difference_cosine	raw_rms_a	raw_rms_b	centered_rms_a	centered_rms_b	raw_degenerate	centered_degenerate	difference_degenerate	raw_lag_degenerate	difference_lag_degenerate
8061	COARSE_FINE_CONTAINMENT	LOWZ|North|1|9|W3_OFFICIAL_OBS|20	LOWZ|North|2|4|W3_OFFICIAL_OBS|20	LOWZ	North	North	1	9	2	4	1->2	0.23999999999999999	0.25	0.23000000000000001	0.25	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	20	20	0.0782304052525718	0.66835231753984947	0.37465200872200755	0.076071871859610951	0.37508398195665044	0.99471240687631912	0.033230359025058574	0.48135961312793574	0.9779907872869722	0.18104919320771726	0.10402906798977575	0.17585749705570961	0.10103076270352863	0	0	0	0	0
8062	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W0_UNIT|5	LOWZ|North|2|5|W0_UNIT|5	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W0_UNIT	W0_UNIT	5	5	0.072548558772080149	0.57946817322735988	0.35646669101413664	0.070951208231306476	0.35824223979355052	0.99809686661900066	0.025844816826661655	0.38111423233950731	0.97809304996346702	0.17536506100761606	0.10328605205244611	0.17078265515606017	0.10029237598408598	0	0	0	0	0
8063	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W0_UNIT|10	LOWZ|North|2|5|W0_UNIT|10	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W0_UNIT	W0_UNIT	10	10	0.072830515100974089	0.5745305761632904	0.35580698217129186	0.071170674263820691	0.35761723744092005	0.99842261744721761	0.024727472825640348	0.37236821500852324	0.98180535382248402	0.17635156989503334	0.10391612782928554	0.17159342983385867	0.10080717250679287	0	0	0	0	0
8064	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W0_UNIT|20	LOWZ|North|2|5|W0_UNIT|20	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W0_UNIT	W0_UNIT	20	20	0.073221107030171095	0.57499810865997891	0.35574319110406633	0.071568256101362748	0.35750171320496038	0.99830972447423538	0.024714926305063889	0.36996400706701732	0.97833247343334118	0.17731444954694117	0.10451709396478177	0.1725888493787002	0.10143525955953397	0	0	0	0	0
8065	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W1_SPECTRO|5	LOWZ|North|2|5|W1_SPECTRO|5	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W1_SPECTRO	W1_SPECTRO	5	5	0.072092094337468632	0.57971243620025426	0.35175853399614843	0.070506084053143972	0.35363757129597045	0.99809475330541342	0.025975938591235943	0.37909293778198644	0.9801631027462171	0.17623168402623313	0.10462286447733531	0.17157740888869327	0.10154370870161872	0	0	0	0	0
8066	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W1_SPECTRO|10	LOWZ|North|2|5|W1_SPECTRO|10	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W1_SPECTRO	W1_SPECTRO	10	10	0.072251966268194676	0.57490364224684121	0.35090242947246236	0.070607224238147331	0.35282431463730352	0.99842341400217682	0.024899599123584252	0.37132240766012592	0.98389919091209543	0.17701722599864858	0.1051716139270851	0.17218917997083349	0.10197512492401388	0	0	0	0	0
8067	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W1_SPECTRO|20	LOWZ|North|2|5|W1_SPECTRO|20	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W1_SPECTRO	W1_SPECTRO	20	20	0.072596071924503763	0.57425218952925283	0.35074249152291664	0.070960356134166569	0.35261548447239077	0.99832489729690799	0.024764018091162566	0.36767039689722752	0.98073064968969592	0.17792018856471306	0.10575636232793591	0.17312785834294428	0.10258801378645446	0	0	0	0	0
8068	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W2_IMAGING|5	LOWZ|North|2|5|W2_IMAGING|5	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W2_IMAGING	W2_IMAGING	5	5	0.072548558772080149	0.57946817322735988	0.35646669101413664	0.070951208231306476	0.35824223979355052	0.99809686661900066	0.025844816826661655	0.38111423233950731	0.97809304996346702	0.17536506100761606	0.10328605205244611	0.17078265515606017	0.10029237598408598	0	0	0	0	0
8069	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W2_IMAGING|10	LOWZ|North|2|5|W2_IMAGING|10	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W2_IMAGING	W2_IMAGING	10	10	0.072830515100974089	0.5745305761632904	0.35580698217129186	0.071170674263820691	0.35761723744092005	0.99842261744721761	0.024727472825640348	0.37236821500852324	0.98180535382248402	0.17635156989503334	0.10391612782928554	0.17159342983385867	0.10080717250679287	0	0	0	0	0
8070	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W2_IMAGING|20	LOWZ|North|2|5|W2_IMAGING|20	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W2_IMAGING	W2_IMAGING	20	20	0.073221107030171095	0.57499810865997891	0.35574319110406633	0.071568256101362748	0.35750171320496038	0.99830972447423538	0.024714926305063889	0.36996400706701732	0.97833247343334118	0.17731444954694117	0.10451709396478177	0.1725888493787002	0.10143525955953397	0	0	0	0	0
8071	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W3_OFFICIAL_OBS|5	LOWZ|North|2|5|W3_OFFICIAL_OBS|5	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	5	5	0.072092094337468632	0.57971243620025426	0.35175853399614843	0.070506084053143972	0.35363757129597045	0.99809475330541342	0.025975938591235943	0.37909293778198644	0.9801631027462171	0.17623168402623313	0.10462286447733531	0.17157740888869327	0.10154370870161872	0	0	0	0	0
8072	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W3_OFFICIAL_OBS|10	LOWZ|North|2|5|W3_OFFICIAL_OBS|10	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	10	10	0.072251966268194676	0.57490364224684121	0.35090242947246236	0.070607224238147331	0.35282431463730352	0.99842341400217682	0.024899599123584252	0.37132240766012592	0.98389919091209543	0.17701722599864858	0.1051716139270851	0.17218917997083349	0.10197512492401388	0	0	0	0	0
8073	COARSE_FINE_CONTAINMENT	LOWZ|North|1|10|W3_OFFICIAL_OBS|20	LOWZ|North|2|5|W3_OFFICIAL_OBS|20	LOWZ	North	North	1	10	2	5	1->2	0.25	0.26000000000000001	0.25	0.27000000000000002	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	20	20	0.072596071924503763	0.57425218952925283	0.35074249152291664	0.070960356134166569	0.35261548447239077	0.99832489729690799	0.024764018091162566	0.36767039689722752	0.98073064968969592	0.17792018856471306	0.10575636232793591	0.17312785834294428	0.10258801378645446	0	0	0	0	0
8074	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W0_UNIT|5	LOWZ|North|2|5|W0_UNIT|5	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W0_UNIT	W0_UNIT	5	5	0.073545821187672805	0.60115856640375886	0.3598475793531633	0.071658483030770034	0.36073073474872736	0.99800975337704045	0.027494257400341324	0.39284040343248566	0.98833981024619644	0.17636148183565911	0.10328605205244611	0.17147161783049933	0.10029237598408598	0	0	0	0	0
8075	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W0_UNIT|10	LOWZ|North|2|5|W0_UNIT|10	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W0_UNIT	W0_UNIT	10	10	0.07213772228870341	0.58403609314307459	0.35346062910842874	0.070187578961258379	0.35422284917788593	0.99833502805164798	0.025792168097243755	0.37953852871464616	0.99062107891153772	0.17565335199883761	0.10391612782928554	0.17058563390175221	0.10080717250679287	0	0	0	0	0
8076	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W0_UNIT|20	LOWZ|North|2|5|W0_UNIT|20	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W0_UNIT	W0_UNIT	20	20	0.071440809970945429	0.58008807822198327	0.34961286652825202	0.069533031901974365	0.35034142367536597	0.99849755828481457	0.025575745475734768	0.37329636381982967	0.99173630021119286	0.17559067286792382	0.10451709396478177	0.17059337889993653	0.10143525955953397	0	0	0	0	0
8077	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W1_SPECTRO|5	LOWZ|North|2|5|W1_SPECTRO|5	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W1_SPECTRO	W1_SPECTRO	5	5	0.073864112008642721	0.59406564976175991	0.35769219040484401	0.071847373934813358	0.35827216602821027	0.99811707033467789	0.026735785239355457	0.38341952254540007	0.98776425498693243	0.17803675251322082	0.10462286447733531	0.17292940093406312	0.10154370870161872	0	0	0	0	0
8078	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W1_SPECTRO|10	LOWZ|North|2|5|W1_SPECTRO|10	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W1_SPECTRO	W1_SPECTRO	10	10	0.072520825086603041	0.5771012965523219	0.35177974924400285	0.070437868114082522	0.35223619562224268	0.99842115657905939	0.025004373336608914	0.36995134692618387	0.9901610938566231	0.17730885454494724	0.1051716139270851	0.17201869918651305	0.10197512492401388	0	0	0	0	0
8079	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W1_SPECTRO|20	LOWZ|North|2|5|W1_SPECTRO|20	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W1_SPECTRO	W1_SPECTRO	20	20	0.071818287181989474	0.57375682448060872	0.34798815387256671	0.069783940080775389	0.34842846968968794	0.99858523100259966	0.024838863766084896	0.36432799743392519	0.99126456208273572	0.17722550547082158	0.10575636232793591	0.1720132746820503	0.10258801378645446	0	0	0	0	0
8080	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W2_IMAGING|5	LOWZ|North|2|5|W2_IMAGING|5	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W2_IMAGING	W2_IMAGING	5	5	0.073545821187672805	0.60115856640375886	0.3598475793531633	0.071658483030770034	0.36073073474872736	0.99800975337704045	0.027494257400341324	0.39284040343248566	0.98833981024619644	0.17636148183565911	0.10328605205244611	0.17147161783049933	0.10029237598408598	0	0	0	0	0
8081	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W2_IMAGING|10	LOWZ|North|2|5|W2_IMAGING|10	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W2_IMAGING	W2_IMAGING	10	10	0.07213772228870341	0.58403609314307459	0.35346062910842874	0.070187578961258379	0.35422284917788593	0.99833502805164798	0.025792168097243755	0.37953852871464616	0.99062107891153772	0.17565335199883761	0.10391612782928554	0.17058563390175221	0.10080717250679287	0	0	0	0	0
8082	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W2_IMAGING|20	LOWZ|North|2|5|W2_IMAGING|20	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W2_IMAGING	W2_IMAGING	20	20	0.071440809970945429	0.58008807822198327	0.34961286652825202	0.069533031901974365	0.35034142367536597	0.99849755828481457	0.025575745475734768	0.37329636381982967	0.99173630021119286	0.17559067286792382	0.10451709396478177	0.17059337889993653	0.10143525955953397	0	0	0	0	0
8083	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W3_OFFICIAL_OBS|5	LOWZ|North|2|5|W3_OFFICIAL_OBS|5	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	5	5	0.073864112008642721	0.59406564976175991	0.35769219040484401	0.071847373934813358	0.35827216602821027	0.99811707033467789	0.026735785239355457	0.38341952254540007	0.98776425498693243	0.17803675251322082	0.10462286447733531	0.17292940093406312	0.10154370870161872	0	0	0	0	0
8084	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W3_OFFICIAL_OBS|10	LOWZ|North|2|5|W3_OFFICIAL_OBS|10	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	10	10	0.072520825086603041	0.5771012965523219	0.35177974924400285	0.070437868114082522	0.35223619562224268	0.99842115657905939	0.025004373336608914	0.36995134692618387	0.9901610938566231	0.17730885454494724	0.1051716139270851	0.17201869918651305	0.10197512492401388	0	0	0	0	0
8085	COARSE_FINE_CONTAINMENT	LOWZ|North|1|11|W3_OFFICIAL_OBS|20	LOWZ|North|2|5|W3_OFFICIAL_OBS|20	LOWZ	North	North	1	11	2	5	1->2	0.26000000000000001	0.27000000000000002	0.25	0.27000000000000002	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	20	20	0.071818287181989474	0.57375682448060872	0.34798815387256671	0.069783940080775389	0.34842846968968794	0.99858523100259966	0.024838863766084896	0.36432799743392519	0.99126456208273572	0.17722550547082158	0.10575636232793591	0.1720132746820503	0.10258801378645446	0	0	0	0	0
8086	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W0_UNIT|5	LOWZ|North|2|6|W0_UNIT|5	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W0_UNIT	W0_UNIT	5	5	0.091016034885651367	0.7283348154250231	0.39965729992301141	0.088907623625253104	0.40384180399354047	0.99790958212263992	0.031250451314694352	0.43125746262592707	0.99024124550544335	0.19977593605853827	0.1093293026281397	0.19347615530257878	0.10504769100005014	0	0	0	0	0
8087	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W0_UNIT|10	LOWZ|North|2|6|W0_UNIT|10	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W0_UNIT	W0_UNIT	10	10	0.089342687170068436	0.71475752825111627	0.39634212518925049	0.087180922720755422	0.40055870611204619	0.99800130031799283	0.030527991352228948	0.42639983707477602	0.99081401028445526	0.19748504154749436	0.10868751679491373	0.19102721764240582	0.10430429525874289	0	0	0	0	0
8088	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W0_UNIT|20	LOWZ|North|2|6|W0_UNIT|20	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W0_UNIT	W0_UNIT	20	20	0.08955636953753586	0.70849888754335688	0.39722508358913172	0.087294048906171623	0.4013497372964499	0.99807524264900538	0.029662591648563136	0.41967989979479997	0.99143720676425062	0.19759721643167089	0.10856004707737359	0.190965269444035	0.10411069706740972	0	0	0	0	0
8089	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W1_SPECTRO|5	LOWZ|North|2|6|W1_SPECTRO|5	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W1_SPECTRO	W1_SPECTRO	5	5	0.091399319830350961	0.73694062391761606	0.39633077168224928	0.089339263275901873	0.40074452798714261	0.99777825135778475	0.031970376746727452	0.43485915121597707	0.99010240133754179	0.20201186626582879	0.1112380374742581	0.19566187713717853	0.10684402245673189	0	0	0	0	0
8090	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W1_SPECTRO|10	LOWZ|North|2|6|W1_SPECTRO|10	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W1_SPECTRO	W1_SPECTRO	10	10	0.089847036141735004	0.72426545032234269	0.39339949248884343	0.087734759629948839	0.39786131349800791	0.99785507968466369	0.031292829810875687	0.43038962629092703	0.99056763408358339	0.19982797689585449	0.11058508194392352	0.19331995776257929	0.10608803708372713	0	0	0	0	0
8091	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W1_SPECTRO|20	LOWZ|North|2|6|W1_SPECTRO|20	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W1_SPECTRO	W1_SPECTRO	20	20	0.09000198884946542	0.7173435817019943	0.39407719281124015	0.087786088856291716	0.39843709449270209	0.99796335758545973	0.030390677863917134	0.42330681312482793	0.99120358633751926	0.19989616609881719	0.1104626933978258	0.19320782514857338	0.10589770598831511	0	0	0	0	0
8092	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W2_IMAGING|5	LOWZ|North|2|6|W2_IMAGING|5	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W2_IMAGING	W2_IMAGING	5	5	0.091016034885651367	0.7283348154250231	0.39965729992301141	0.088907623625253104	0.40384180399354047	0.99790958212263992	0.031250451314694352	0.43125746262592707	0.99024124550544335	0.19977593605853827	0.1093293026281397	0.19347615530257878	0.10504769100005014	0	0	0	0	0
8093	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W2_IMAGING|10	LOWZ|North|2|6|W2_IMAGING|10	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W2_IMAGING	W2_IMAGING	10	10	0.089342687170068436	0.71475752825111627	0.39634212518925049	0.087180922720755422	0.40055870611204619	0.99800130031799283	0.030527991352228948	0.42639983707477602	0.99081401028445526	0.19748504154749436	0.10868751679491373	0.19102721764240582	0.10430429525874289	0	0	0	0	0
8094	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W2_IMAGING|20	LOWZ|North|2|6|W2_IMAGING|20	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W2_IMAGING	W2_IMAGING	20	20	0.08955636953753586	0.70849888754335688	0.39722508358913172	0.087294048906171623	0.4013497372964499	0.99807524264900538	0.029662591648563136	0.41967989979479997	0.99143720676425062	0.19759721643167089	0.10856004707737359	0.190965269444035	0.10411069706740972	0	0	0	0	0
8095	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W3_OFFICIAL_OBS|5	LOWZ|North|2|6|W3_OFFICIAL_OBS|5	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	5	5	0.091399319830350961	0.73694062391761606	0.39633077168224928	0.089339263275901873	0.40074452798714261	0.99777825135778475	0.031970376746727452	0.43485915121597707	0.99010240133754179	0.20201186626582879	0.1112380374742581	0.19566187713717853	0.10684402245673189	0	0	0	0	0
8096	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W3_OFFICIAL_OBS|10	LOWZ|North|2|6|W3_OFFICIAL_OBS|10	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	10	10	0.089847036141735004	0.72426545032234269	0.39339949248884343	0.087734759629948839	0.39786131349800791	0.99785507968466369	0.031292829810875687	0.43038962629092703	0.99056763408358339	0.19982797689585449	0.11058508194392352	0.19331995776257929	0.10608803708372713	0	0	0	0	0
8097	COARSE_FINE_CONTAINMENT	LOWZ|North|1|12|W3_OFFICIAL_OBS|20	LOWZ|North|2|6|W3_OFFICIAL_OBS|20	LOWZ	North	North	1	12	2	6	1->2	0.27000000000000002	0.28000000000000003	0.27000000000000002	0.28999999999999998	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	20	20	0.09000198884946542	0.7173435817019943	0.39407719281124015	0.087786088856291716	0.39843709449270209	0.99796335758545973	0.030390677863917134	0.42330681312482793	0.99120358633751926	0.19989616609881719	0.1104626933978258	0.19320782514857338	0.10589770598831511	0	0	0	0	0
8098	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W0_UNIT|5	LOWZ|North|2|6|W0_UNIT|5	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W0_UNIT	W0_UNIT	5	5	0.053182137033797774	0.47317661497963059	0.27514258999295838	0.052693389877250932	0.28150765395631683	0.99113208535332342	0.024935696862341601	0.37563471107332436	0.98335499915996283	0.15939850360981223	0.1093293026281397	0.15492702116140991	0.10504769100005014	0	0	0	0	0
8099	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W0_UNIT|10	LOWZ|North|2|6|W0_UNIT|10	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W0_UNIT	W0_UNIT	10	10	0.054380357256962442	0.4768803172182412	0.28089780033751799	0.053885176601619483	0.28757388425474756	0.99181546332963422	0.024148766358431158	0.36818719371506758	0.98568092072809566	0.16020604074315545	0.10868751679491373	0.1556641702053477	0.10430429525874289	0	0	0	0	0
8100	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W0_UNIT|20	LOWZ|North|2|6|W0_UNIT|20	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W0_UNIT	W0_UNIT	20	20	0.054056220762094112	0.47459992808592943	0.27980635367989437	0.053580501663573622	0.28664958636127885	0.99206529843464997	0.02405640620868128	0.3684551284863895	0.98516464572936946	0.1598051558888843	0.10856004707737359	0.15524174138619737	0.10411069706740972	0	0	0	0	0
8101	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W1_SPECTRO|5	LOWZ|North|2|6|W1_SPECTRO|5	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W1_SPECTRO	W1_SPECTRO	5	5	0.053193727937230102	0.46994671534841614	0.27144910319833265	0.05269633140840075	0.27780105025808027	0.99141815320421534	0.024650795570424495	0.3705666543400053	0.98301049402245944	0.16132957438879972	0.1112380374742581	0.1567386124477437	0.10684402245673189	0	0	0	0	0
8102	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W1_SPECTRO|10	LOWZ|North|2|6|W1_SPECTRO|10	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W1_SPECTRO	W1_SPECTRO	10	10	0.05430972241889568	0.47269134847109773	0.27683443936733604	0.053809175919125693	0.28350119110339839	0.99209474925536956	0.023769591408664515	0.36189064684807193	0.98546487861674437	0.16204325632332017	0.11058508194392352	0.15738563632203523	0.10608803708372713	0	0	0	0	0
8103	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W1_SPECTRO|20	LOWZ|North|2|6|W1_SPECTRO|20	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W1_SPECTRO	W1_SPECTRO	20	20	0.054074140457942385	0.47089619867225585	0.27609870243262541	0.05359604354317303	0.28294906316277063	0.99231109123213823	0.023650949407856569	0.3615851964039048	0.98517597665068801	0.16172666201751243	0.1104626933978258	0.15705218027892504	0.10589770598831511	0	0	0	0	0
8104	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W2_IMAGING|5	LOWZ|North|2|6|W2_IMAGING|5	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W2_IMAGING	W2_IMAGING	5	5	0.053182137033797774	0.47317661497963059	0.27514258999295838	0.052693389877250932	0.28150765395631683	0.99113208535332342	0.024935696862341601	0.37563471107332436	0.98335499915996283	0.15939850360981223	0.1093293026281397	0.15492702116140991	0.10504769100005014	0	0	0	0	0
8105	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W2_IMAGING|10	LOWZ|North|2|6|W2_IMAGING|10	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W2_IMAGING	W2_IMAGING	10	10	0.054380357256962442	0.4768803172182412	0.28089780033751799	0.053885176601619483	0.28757388425474756	0.99181546332963422	0.024148766358431158	0.36818719371506758	0.98568092072809566	0.16020604074315545	0.10868751679491373	0.1556641702053477	0.10430429525874289	0	0	0	0	0
8106	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W2_IMAGING|20	LOWZ|North|2|6|W2_IMAGING|20	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W2_IMAGING	W2_IMAGING	20	20	0.054056220762094112	0.47459992808592943	0.27980635367989437	0.053580501663573622	0.28664958636127885	0.99206529843464997	0.02405640620868128	0.3684551284863895	0.98516464572936946	0.1598051558888843	0.10856004707737359	0.15524174138619737	0.10411069706740972	0	0	0	0	0
8107	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W3_OFFICIAL_OBS|5	LOWZ|North|2|6|W3_OFFICIAL_OBS|5	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	5	5	0.053193727937230102	0.46994671534841614	0.27144910319833265	0.05269633140840075	0.27780105025808027	0.99141815320421534	0.024650795570424495	0.3705666543400053	0.98301049402245944	0.16132957438879972	0.1112380374742581	0.1567386124477437	0.10684402245673189	0	0	0	0	0
8108	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W3_OFFICIAL_OBS|10	LOWZ|North|2|6|W3_OFFICIAL_OBS|10	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	10	10	0.05430972241889568	0.47269134847109773	0.27683443936733604	0.053809175919125693	0.28350119110339839	0.99209474925536956	0.023769591408664515	0.36189064684807193	0.98546487861674437	0.16204325632332017	0.11058508194392352	0.15738563632203523	0.10608803708372713	0	0	0	0	0
8109	COARSE_FINE_CONTAINMENT	LOWZ|North|1|13|W3_OFFICIAL_OBS|20	LOWZ|North|2|6|W3_OFFICIAL_OBS|20	LOWZ	North	North	1	13	2	6	1->2	0.28000000000000003	0.28999999999999998	0.27000000000000002	0.28999999999999998	W3_OFFICIAL_OBS	W3_OFFICIAL_OBS	20	20	0.054074140457942385	0.47089619867225585	0.27609870243262541	0.05359604354317303	0.28294906316277063	0.99231109123213823	0.023650949407856569	0.3615851964039048	0.98517597665068801	0.16172666201751243	0.1104626933978258	0.15705218027892504	0.10589770598831511	0	0	0	0	0
