sample	factor	group	z_lo	z_hi	lane	nside	north_selection	south_selection	rank	rank_tau	positive_condition	difference_rms	covariance_rms_scale	difference_to_covariance_rms	range_fraction	unresolved_fraction	range_quadratic_per_rank	diagonal_standardized_rms	resolved_diagonal_bins	eigen_min	eigen_max
LOWZ	2	2	0.19	0.20999999999999999	W2_IMAGING	8	LOWZ_North_f2_g02	LOWZ_South_f2_g02	119	5.1000893737085171e-16	7543.4825008028729	0.02102883194222176	0.024703200914673314	0.85125939811836138	1	0	2.2827760519762381	0.9075626741750219	119	2.558696132224942e-06	0.019301479498310844
LOWZ	2	2	0.19	0.20999999999999999	W2_IMAGING	16	LOWZ_North_f2_g02	LOWZ_South_f2_g02	119	4.629241738077723e-16	1077.3022594894464	0.02102883194222176	0.0233764940907553	0.89957167488763978	0.99999999999999978	2.2204460492503131e-16	0.85653862683336668	0.99533432738931993	119	1.6262417357079216e-05	0.017519538963541831
LOWZ	2	2	0.19	0.20999999999999999	W3_OFFICIAL_OBS	4	LOWZ_North_f2_g02	LOWZ_South_f2_g02	69	4.6852753239024765e-16	245070.87893620177	0.021647791009907182	0.023515944923700943	0.9205579907651974	0.93526732038775207	0.064732679612247934	21.258528344248223	0.95690763312469607	119	-1.305508524493817e-18	0.0177316001704667
LOWZ	2	2	0.19	0.20999999999999999	W3_OFFICIAL_OBS	8	LOWZ_North_f2_g02	LOWZ_South_f2_g02	119	5.1032981174752736e-16	7525.5432571905694	0.021647791009907182	0.024746256173133859	0.87479054845514082	0.99999999999999989	1.1102230246251565e-16	2.1334266738693692	0.91966542088502501	119	2.5664091547113858e-06	0.019313623109430418
LOWZ	2	2	0.19	0.20999999999999999	W3_OFFICIAL_OBS	16	LOWZ_North_f2_g02	LOWZ_South_f2_g02	119	4.6072899299125739e-16	1023.8889743206817	0.021647791009907182	0.023452526085297624	0.92304730548741065	0.99999999999999978	2.2204460492503131e-16	0.88901036553061275	1.003254177474088	119	1.7029640868896785e-05	0.01743646152230429
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W0_UNIT	4	LOWZ_North_f2_g03	LOWZ_South_f2_g03	69	1.4265458571572735e-15	551848.77044504986	0.02180632562850994	0.03086585549477772	0.70648699927333658	0.90285020864554189	0.097149791354458115	40.792421023932306	0.73923084126891891	119	-2.1801599303248933e-18	0.053988162947230432
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W0_UNIT	8	LOWZ_North_f2_g03	LOWZ_South_f2_g03	119	1.3808998765961451e-15	23981.098731543789	0.02180632562850994	0.030116325120120822	0.72406993687091847	1	0	2.3472777900678077	0.7254330550615492	119	2.1792443407107502e-06	0.052260673694742549
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W0_UNIT	16	LOWZ_North_f2_g03	LOWZ_South_f2_g03	119	1.3275372527891001e-15	3694.651681934552	0.02180632562850994	0.029436742841315967	0.74078595400519831	0.99999999999999978	2.2204460492503131e-16	0.91600456246607098	0.75555631449490346	119	1.3598344176902574e-05	0.050241145184718013
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W1_SPECTRO	4	LOWZ_North_f2_g03	LOWZ_South_f2_g03	69	1.3439673677554938e-15	527555.64400354889	0.021941063180401201	0.030784074000899164	0.71274072365341667	0.89731504479163915	0.10268495520836085	50.541318884542846	0.74496459494891254	119	-2.2643543975998675e-18	0.050862949047241583
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W1_SPECTRO	8	LOWZ_North_f2_g03	LOWZ_South_f2_g03	119	1.2946084855898457e-15	23215.347082743807	0.021941063180401201	0.029979428030853707	0.73187064002089297	1	0	2.6373918979912365	0.7316396872888713	119	2.1104549273586783e-06	0.048994943641118581
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W1_SPECTRO	16	LOWZ_North_f2_g03	LOWZ_South_f2_g03	119	1.2558321043866673e-15	3270.6145435816611	0.021941063180401201	0.029349306638295936	0.74758369765954824	0.99999999999999922	7.7715611723760958e-16	0.87850982946925515	0.75768232547568637	119	1.4531653400073692e-05	0.047527436952568912
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W2_IMAGING	4	LOWZ_North_f2_g03	LOWZ_South_f2_g03	69	1.4265458571572735e-15	551848.77044504986	0.02180632562850994	0.03086585549477772	0.70648699927333658	0.90285020864554189	0.097149791354458115	40.792421023932306	0.73923084126891891	119	-2.1801599303248933e-18	0.053988162947230432
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W2_IMAGING	8	LOWZ_North_f2_g03	LOWZ_South_f2_g03	119	1.3808998765961451e-15	23981.098731543789	0.02180632562850994	0.030116325120120822	0.72406993687091847	1	0	2.3472777900678077	0.7254330550615492	119	2.1792443407107502e-06	0.052260673694742549
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W2_IMAGING	16	LOWZ_North_f2_g03	LOWZ_South_f2_g03	119	1.3275372527891001e-15	3694.651681934552	0.02180632562850994	0.029436742841315967	0.74078595400519831	0.99999999999999978	2.2204460492503131e-16	0.91600456246607098	0.75555631449490346	119	1.3598344176902574e-05	0.050241145184718013
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W3_OFFICIAL_OBS	4	LOWZ_North_f2_g03	LOWZ_South_f2_g03	69	1.3439673677554938e-15	527555.64400354889	0.021941063180401201	0.030784074000899164	0.71274072365341667	0.89731504479163915	0.10268495520836085	50.541318884542846	0.74496459494891254	119	-2.2643543975998675e-18	0.050862949047241583
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W3_OFFICIAL_OBS	8	LOWZ_North_f2_g03	LOWZ_South_f2_g03	119	1.2946084855898457e-15	23215.347082743807	0.021941063180401201	0.029979428030853707	0.73187064002089297	1	0	2.6373918979912365	0.7316396872888713	119	2.1104549273586783e-06	0.048994943641118581
LOWZ	2	3	0.20999999999999999	0.23000000000000001	W3_OFFICIAL_OBS	16	LOWZ_North_f2_g03	LOWZ_South_f2_g03	119	1.2558321043866673e-15	3270.6145435816611	0.021941063180401201	0.029349306638295936	0.74758369765954824	0.99999999999999922	7.7715611723760958e-16	0.87850982946925515	0.75768232547568637	119	1.4531653400073692e-05	0.047527436952568912
LOWZ	2	4	0.23000000000000001	0.25	W0_UNIT	4	LOWZ_North_f2_g04	LOWZ_South_f2_g04	68	9.9375684992685738e-16	623056.03554224956	0.0160653189259117	0.025126529325511189	0.63937676062568816	0.90366495139471203	0.096335048605287965	15.52861905549976	0.79131120267333299	119	-1.2202899831122518e-18	0.037609100664096409
LOWZ	2	4	0.23000000000000001	0.25	W0_UNIT	8	LOWZ_North_f2_g04	LOWZ_South_f2_g04	119	7.1231574535547007e-16	15307.309372243795	0.0160653189259117	0.023132270267154861	0.69449815086773337	1	0	4.0410274096744558	0.81431845478989784	119	1.7611100592540077e-06	0.026957856515571699
LOWZ	2	4	0.23000000000000001	0.25	W0_UNIT	16	LOWZ_North_f2_g04	LOWZ_South_f2_g04	119	5.9455053716244895e-16	1733.1448509915724	0.0160653189259117	0.022163657787259622	0.7248496200454132	0.99999999999999978	2.2204460492503131e-16	1.0394813927071669	0.84913067585659685	119	1.2982750999914697e-05	0.022500988047207845
LOWZ	2	4	0.23000000000000001	0.25	W1_SPECTRO	4	LOWZ_North_f2_g04	LOWZ_South_f2_g04	68	9.7812766764579176e-16	634589.27071089461	0.01597023954327698	0.025090372874543083	0.63650865705071002	0.88560745771092275	0.11439254228907725	8.0918615919417647	0.7817547259614589	119	-1.3416233635525236e-18	0.037017608399414793
LOWZ	2	4	0.23000000000000001	0.25	W1_SPECTRO	8	LOWZ_North_f2_g04	LOWZ_South_f2_g04	119	7.1039229840549317e-16	14204.535463350636	0.01597023954327698	0.023199268911671411	0.68839408707584093	1	0	4.1833269774068409	0.80792166258111087	119	1.8927097625815016e-06	0.026885062944418902
LOWZ	2	4	0.23000000000000001	0.25	W1_SPECTRO	16	LOWZ_North_f2_g04	LOWZ_South_f2_g04	119	5.8856510733345816e-16	1683.0848014507314	0.01597023954327698	0.022244593220623637	0.71793803486909735	1	0	1.0600564542003845	0.84251787411992751	119	1.3234310708215557e-05	0.022274467210674269
LOWZ	2	4	0.23000000000000001	0.25	W2_IMAGING	4	LOWZ_North_f2_g04	LOWZ_South_f2_g04	68	9.9375684992685738e-16	623056.03554224956	0.0160653189259117	0.025126529325511189	0.63937676062568816	0.90366495139471203	0.096335048605287965	15.52861905549976	0.79131120267333299	119	-1.2202899831122518e-18	0.037609100664096409
LOWZ	2	4	0.23000000000000001	0.25	W2_IMAGING	8	LOWZ_North_f2_g04	LOWZ_South_f2_g04	119	7.1231574535547007e-16	15307.309372243795	0.0160653189259117	0.023132270267154861	0.69449815086773337	1	0	4.0410274096744558	0.81431845478989784	119	1.7611100592540077e-06	0.026957856515571699
LOWZ	2	4	0.23000000000000001	0.25	W2_IMAGING	16	LOWZ_North_f2_g04	LOWZ_South_f2_g04	119	5.9455053716244895e-16	1733.1448509915724	0.0160653189259117	0.022163657787259622	0.7248496200454132	0.99999999999999978	2.2204460492503131e-16	1.0394813927071669	0.84913067585659685	119	1.2982750999914697e-05	0.022500988047207845
LOWZ	2	4	0.23000000000000001	0.25	W3_OFFICIAL_OBS	4	LOWZ_North_f2_g04	LOWZ_South_f2_g04	68	9.7812766764579176e-16	634589.27071089461	0.01597023954327698	0.025090372874543083	0.63650865705071002	0.88560745771092275	0.11439254228907725	8.0918615919417647	0.7817547259614589	119	-1.3416233635525236e-18	0.037017608399414793
LOWZ	2	4	0.23000000000000001	0.25	W3_OFFICIAL_OBS	8	LOWZ_North_f2_g04	LOWZ_South_f2_g04	119	7.1039229840549317e-16	14204.535463350636	0.01597023954327698	0.023199268911671411	0.68839408707584093	1	0	4.1833269774068409	0.80792166258111087	119	1.8927097625815016e-06	0.026885062944418902
LOWZ	2	4	0.23000000000000001	0.25	W3_OFFICIAL_OBS	16	LOWZ_North_f2_g04	LOWZ_South_f2_g04	119	5.8856510733345816e-16	1683.0848014507314	0.01597023954327698	0.022244593220623637	0.71793803486909735	1	0	1.0600564542003845	0.84251787411992751	119	1.3234310708215557e-05	0.022274467210674269
LOWZ	2	5	0.25	0.27000000000000002	W0_UNIT	4	LOWZ_North_f2_g05	LOWZ_South_f2_g05	69	1.4887725650722426e-15	750887.44798236189	0.018281968397408272	0.02922474350173563	0.6255647169776708	0.9471068903613814	0.052893109638618596	21.428536603695029	0.64474637257371192	119	-2.2798429668648258e-18	0.05634315604452747
LOWZ	2	5	0.25	0.27000000000000002	W0_UNIT	8	LOWZ_North_f2_g05	LOWZ_South_f2_g05	119	9.7008226241479825e-16	20130.277655999973	0.018281968397408272	0.026936615859793483	0.67870323772543995	1	0	2.0119071781999431	0.6639520011261334	119	1.8237764847877301e-06	0.036713127021260616
LOWZ	2	5	0.25	0.27000000000000002	W0_UNIT	16	LOWZ_North_f2_g05	LOWZ_South_f2_g05	119	6.0854460776346345e-16	1967.6841398401823	0.018281968397408272	0.023301752940010988	0.78457481050778199	0.999999999999999	9.9920072216264089e-16	0.64056774010860262	0.76709039082975894	119	1.1704418626370109e-05	0.023030598897158475
LOWZ	2	5	0.25	0.27000000000000002	W1_SPECTRO	4	LOWZ_North_f2_g05	LOWZ_South_f2_g05	69	1.533646392909762e-15	771898.82117000385	0.017925248812559393	0.029844596950383849	0.60061956414957873	0.94039331378331292	0.059606686216687077	19.136135237790583	0.62961532020148092	119	-1.6160561164711612e-18	0.058041422887617725
LOWZ	2	5	0.25	0.27000000000000002	W1_SPECTRO	8	LOWZ_North_f2_g05	LOWZ_South_f2_g05	119	1.0231678220262322e-15	21400.32862800678	0.017925248812559393	0.027545973395276684	0.65073934964422209	1	0	1.8793556578034711	0.64654170696734836	119	1.8094194068693716e-06	0.038722169932897663
LOWZ	2	5	0.25	0.27000000000000002	W1_SPECTRO	16	LOWZ_North_f2_g05	LOWZ_South_f2_g05	119	6.4693670206864131e-16	2029.6577473907489	0.017925248812559393	0.023965669514465868	0.74795527000568751	0.99999999999999922	7.7715611723760958e-16	0.61308702128686632	0.74534065876256494	119	1.2062901804707328e-05	0.024483562103938074
LOWZ	2	5	0.25	0.27000000000000002	W2_IMAGING	4	LOWZ_North_f2_g05	LOWZ_South_f2_g05	69	1.4887725650722426e-15	750887.44798236189	0.018281968397408272	0.02922474350173563	0.6255647169776708	0.9471068903613814	0.052893109638618596	21.428536603695029	0.64474637257371192	119	-2.2798429668648258e-18	0.05634315604452747
LOWZ	2	5	0.25	0.27000000000000002	W2_IMAGING	8	LOWZ_North_f2_g05	LOWZ_South_f2_g05	119	9.7008226241479825e-16	20130.277655999973	0.018281968397408272	0.026936615859793483	0.67870323772543995	1	0	2.0119071781999431	0.6639520011261334	119	1.8237764847877301e-06	0.036713127021260616
LOWZ	2	5	0.25	0.27000000000000002	W2_IMAGING	16	LOWZ_North_f2_g05	LOWZ_South_f2_g05	119	6.0854460776346345e-16	1967.6841398401823	0.018281968397408272	0.023301752940010988	0.78457481050778199	0.999999999999999	9.9920072216264089e-16	0.64056774010860262	0.76709039082975894	119	1.1704418626370109e-05	0.023030598897158475
LOWZ	2	5	0.25	0.27000000000000002	W3_OFFICIAL_OBS	4	LOWZ_North_f2_g05	LOWZ_South_f2_g05	69	1.533646392909762e-15	771898.82117000385	0.017925248812559393	0.029844596950383849	0.60061956414957873	0.94039331378331292	0.059606686216687077	19.136135237790583	0.62961532020148092	119	-1.6160561164711612e-18	0.058041422887617725
LOWZ	2	5	0.25	0.27000000000000002	W3_OFFICIAL_OBS	8	LOWZ_North_f2_g05	LOWZ_South_f2_g05	119	1.0231678220262322e-15	21400.32862800678	0.017925248812559393	0.027545973395276684	0.65073934964422209	1	0	1.8793556578034711	0.64654170696734836	119	1.8094194068693716e-06	0.038722169932897663
LOWZ	2	5	0.25	0.27000000000000002	W3_OFFICIAL_OBS	16	LOWZ_North_f2_g05	LOWZ_South_f2_g05	119	6.4693670206864131e-16	2029.6577473907489	0.017925248812559393	0.023965669514465868	0.74795527000568751	0.99999999999999922	7.7715611723760958e-16	0.61308702128686632	0.74534065876256494	119	1.2062901804707328e-05	0.024483562103938074
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W0_UNIT	4	LOWZ_North_f2_g06	LOWZ_South_f2_g06	70	5.6170601294821572e-16	111343389.12380633	0.017491641439846991	0.022636315253937511	0.77272476742010288	0.92589082037500403	0.074109179624995969	8607.1439316623055	0.81364906055099584	119	-9.4540286801743846e-19	0.021257974710969338
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W0_UNIT	8	LOWZ_North_f2_g06	LOWZ_South_f2_g06	119	7.5391924918433673e-16	23413.228043581716	0.017491641439846991	0.023901119647134234	0.73183355834730757	1	0	2.514149424147428	0.8037790393297809	119	1.2186425838849435e-06	0.028532356720117842
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W0_UNIT	16	LOWZ_North_f2_g06	LOWZ_South_f2_g06	119	5.4673154492797782e-16	2006.8080316020273	0.017491641439846991	0.02216863858923776	0.78902641537666107	1	0	0.69681224580476764	0.90243420484038983	119	1.031053295939915e-05	0.020691260353019634
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W1_SPECTRO	4	LOWZ_North_f2_g06	LOWZ_South_f2_g06	70	5.236598920266688e-16	110496468.31057988	0.018011618045196576	0.022804226602364606	0.78983682978000769	0.92583261952391938	0.074167380476080624	3139.6911215582049	0.82176406763619692	119	-9.3740509604506762e-19	0.019818104996640166
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W1_SPECTRO	8	LOWZ_North_f2_g06	LOWZ_South_f2_g06	119	7.2538454545975724e-16	19982.997389552143	0.018011618045196576	0.024099168072973246	0.74739584331943221	1	0	2.5681653016401249	0.8025823835793009	119	1.3737904089869914e-06	0.027452450156578819
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W1_SPECTRO	16	LOWZ_North_f2_g06	LOWZ_South_f2_g06	119	5.3068324419736715e-16	1859.7452016952222	0.018011618045196576	0.022455274149549578	0.80211080591763173	1	0	0.73438228629239055	0.89667513430220691	119	1.0799278511448793e-05	0.020083906393437215
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W2_IMAGING	4	LOWZ_North_f2_g06	LOWZ_South_f2_g06	70	5.6170601294821572e-16	111343389.12380633	0.017491641439846991	0.022636315253937511	0.77272476742010288	0.92589082037500403	0.074109179624995969	8607.1439316623055	0.81364906055099584	119	-9.4540286801743846e-19	0.021257974710969338
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W2_IMAGING	8	LOWZ_North_f2_g06	LOWZ_South_f2_g06	119	7.5391924918433673e-16	23413.228043581716	0.017491641439846991	0.023901119647134234	0.73183355834730757	1	0	2.514149424147428	0.8037790393297809	119	1.2186425838849435e-06	0.028532356720117842
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W2_IMAGING	16	LOWZ_North_f2_g06	LOWZ_South_f2_g06	119	5.4673154492797782e-16	2006.8080316020273	0.017491641439846991	0.02216863858923776	0.78902641537666107	1	0	0.69681224580476764	0.90243420484038983	119	1.031053295939915e-05	0.020691260353019634
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W3_OFFICIAL_OBS	4	LOWZ_North_f2_g06	LOWZ_South_f2_g06	70	5.236598920266688e-16	110496468.31057988	0.018011618045196576	0.022804226602364606	0.78983682978000769	0.92583261952391938	0.074167380476080624	3139.6911215582049	0.82176406763619692	119	-9.3740509604506762e-19	0.019818104996640166
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W3_OFFICIAL_OBS	8	LOWZ_North_f2_g06	LOWZ_South_f2_g06	119	7.2538454545975724e-16	19982.997389552143	0.018011618045196576	0.024099168072973246	0.74739584331943221	1	0	2.5681653016401249	0.8025823835793009	119	1.3737904089869914e-06	0.027452450156578819
LOWZ	2	6	0.27000000000000002	0.28999999999999998	W3_OFFICIAL_OBS	16	LOWZ_North_f2_g06	LOWZ_South_f2_g06	119	5.3068324419736715e-16	1859.7452016952222	0.018011618045196576	0.022455274149549578	0.80211080591763173	1	0	0.73438228629239055	0.89667513430220691	119	1.0799278511448793e-05	0.020083906393437215
LOWZ	2	7	0.28999999999999998	0.31	W0_UNIT	4	LOWZ_North_f2_g07	LOWZ_South_f2_g07	70	4.1231861817891742e-16	122618771.84004101	0.017370705190121027	0.021986486256592511	0.79006281346627316	0.94500488023966667	0.054995119760333333	466.85321349436481	0.79221497428741483	119	-1.1426903851315147e-18	0.01560435273267639
LOWZ	2	7	0.28999999999999998	0.31	W0_UNIT	8	LOWZ_North_f2_g07	LOWZ_South_f2_g07	119	4.779287053799014e-16	13694.863997821176	0.017370705190121027	0.022496161506028723	0.77216307259644579	1	0	2.564635667671304	0.75967836599202987	119	1.3207426587635302e-06	0.018087391087887289
LOWZ	2	7	0.28999999999999998	0.31	W0_UNIT	16	LOWZ_North_f2_g07	LOWZ_South_f2_g07	119	3.937218140063674e-16	1962.5647901620912	0.017370705190121027	0.020439508539047371	0.84985923986069711	1	0	0.85561661886575746	0.85576202516155531	119	7.5923861363902078e-06	0.014900549704594219
LOWZ	2	7	0.28999999999999998	0.31	W1_SPECTRO	4	LOWZ_North_f2_g07	LOWZ_South_f2_g07	70	4.4225850112618674e-16	142084014.69372371	0.01776893959860423	0.022490810241194228	0.7900533332524674	0.94590737535797131	0.054092624642028686	32.752075547278167	0.80412769891297697	119	-9.2919646171411355e-19	0.016737438830868308
LOWZ	2	7	0.28999999999999998	0.31	W1_SPECTRO	8	LOWZ_North_f2_g07	LOWZ_South_f2_g07	119	5.0077261831731805e-16	13963.456105300043	0.01776893959860423	0.023091605898489506	0.76949778533014679	1	0	2.5533258364419464	0.76436339115053509	119	1.3572519150708495e-06	0.018951927539926229
LOWZ	2	7	0.28999999999999998	0.31	W1_SPECTRO	16	LOWZ_North_f2_g07	LOWZ_South_f2_g07	119	4.1385390786489875e-16	1964.4829980903041	0.01776893959860423	0.020992757504382197	0.84643189894872073	0.99999999999999978	2.2204460492503131e-16	0.89998793315112269	0.86227776546940527	119	7.9728133874572679e-06	0.015662456346606568
LOWZ	2	7	0.28999999999999998	0.31	W2_IMAGING	4	LOWZ_North_f2_g07	LOWZ_South_f2_g07	70	4.1231861817891742e-16	122618771.84004101	0.017370705190121027	0.021986486256592511	0.79006281346627316	0.94500488023966667	0.054995119760333333	466.85321349436481	0.79221497428741483	119	-1.1426903851315147e-18	0.01560435273267639
LOWZ	2	7	0.28999999999999998	0.31	W2_IMAGING	8	LOWZ_North_f2_g07	LOWZ_South_f2_g07	119	4.779287053799014e-16	13694.863997821176	0.017370705190121027	0.022496161506028723	0.77216307259644579	1	0	2.564635667671304	0.75967836599202987	119	1.3207426587635302e-06	0.018087391087887289
LOWZ	2	7	0.28999999999999998	0.31	W2_IMAGING	16	LOWZ_North_f2_g07	LOWZ_South_f2_g07	119	3.937218140063674e-16	1962.5647901620912	0.017370705190121027	0.020439508539047371	0.84985923986069711	1	0	0.85561661886575746	0.85576202516155531	119	7.5923861363902078e-06	0.014900549704594219
LOWZ	2	7	0.28999999999999998	0.31	W3_OFFICIAL_OBS	4	LOWZ_North_f2_g07	LOWZ_South_f2_g07	70	4.4225850112618674e-16	142084014.69372371	0.01776893959860423	0.022490810241194228	0.7900533332524674	0.94590737535797131	0.054092624642028686	32.752075547278167	0.80412769891297697	119	-9.2919646171411355e-19	0.016737438830868308
LOWZ	2	7	0.28999999999999998	0.31	W3_OFFICIAL_OBS	8	LOWZ_North_f2_g07	LOWZ_South_f2_g07	119	5.0077261831731805e-16	13963.456105300043	0.01776893959860423	0.023091605898489506	0.76949778533014679	1	0	2.5533258364419464	0.76436339115053509	119	1.3572519150708495e-06	0.018951927539926229
LOWZ	2	7	0.28999999999999998	0.31	W3_OFFICIAL_OBS	16	LOWZ_North_f2_g07	LOWZ_South_f2_g07	119	4.1385390786489875e-16	1964.4829980903041	0.01776893959860423	0.020992757504382197	0.84643189894872073	0.99999999999999978	2.2204460492503131e-16	0.89998793315112269	0.86227776546940527	119	7.9728133874572679e-06	0.015662456346606568
LOWZ	2	8	0.31	0.33000000000000002	W0_UNIT	4	LOWZ_North_f2_g08	LOWZ_South_f2_g08	70	3.7444682186381985e-16	15320305.59433048	0.012179399069765586	0.019486842191890435	0.62500629654783757	0.95024746906051483	0.049752530939485173	403.15915853067753	0.66486979060163265	119	-1.1281110846617724e-18	0.014171080398453492
LOWZ	2	8	0.31	0.33000000000000002	W0_UNIT	8	LOWZ_North_f2_g08	LOWZ_South_f2_g08	119	4.266453681425377e-16	17996.617958702391	0.012179399069765586	0.019683198788842306	0.61877132880808206	0.99999999999999944	5.5511151231257827e-16	1.5538714383329448	0.68070091637921359	119	8.9719935128469216e-07	0.016146553957866225
LOWZ	2	8	0.31	0.33000000000000002	W0_UNIT	16	LOWZ_North_f2_g08	LOWZ_South_f2_g08	119	3.1911746884704711e-16	2045.9071020774363	0.012179399069765586	0.018378554276544178	0.66269625382392949	1	0	0.67696009384909628	0.73619283677703695	119	5.9030638642687827e-06	0.012077120283924178
LOWZ	2	8	0.31	0.33000000000000002	W1_SPECTRO	4	LOWZ_North_f2_g08	LOWZ_South_f2_g08	70	3.4617843182382957e-16	11829287.906871524	0.012164912623091188	0.019617784958387688	0.62009613465000368	0.95345898024309939	0.046541019756900615	256.76059814816819	0.65357983874528858	119	-9.3848862245100998e-19	0.013101252576180685
LOWZ	2	8	0.31	0.33000000000000002	W1_SPECTRO	8	LOWZ_North_f2_g08	LOWZ_South_f2_g08	119	4.0210929433286306e-16	15834.178954431767	0.012164912623091188	0.019802815330480956	0.61430217976969514	1	0	1.4915103779871799	0.6631482525219623	119	9.6108406295126204e-07	0.015217977043022649
LOWZ	2	8	0.31	0.33000000000000002	W1_SPECTRO	16	LOWZ_North_f2_g08	LOWZ_South_f2_g08	119	3.1197745310409786e-16	1889.5837549054647	0.012164912623091188	0.018609455253026812	0.65369525639997306	1	0	0.69378733201554077	0.71617649689737639	119	6.2484151230834574e-06	0.01180690371048413
LOWZ	2	8	0.31	0.33000000000000002	W2_IMAGING	4	LOWZ_North_f2_g08	LOWZ_South_f2_g08	70	3.7444682186381985e-16	15320305.59433048	0.012179399069765586	0.019486842191890435	0.62500629654783757	0.95024746906051483	0.049752530939485173	403.15915853067753	0.66486979060163265	119	-1.1281110846617724e-18	0.014171080398453492
LOWZ	2	8	0.31	0.33000000000000002	W2_IMAGING	8	LOWZ_North_f2_g08	LOWZ_South_f2_g08	119	4.266453681425377e-16	17996.617958702391	0.012179399069765586	0.019683198788842306	0.61877132880808206	0.99999999999999944	5.5511151231257827e-16	1.5538714383329448	0.68070091637921359	119	8.9719935128469216e-07	0.016146553957866225
LOWZ	2	8	0.31	0.33000000000000002	W2_IMAGING	16	LOWZ_North_f2_g08	LOWZ_South_f2_g08	119	3.1911746884704711e-16	2045.9071020774363	0.012179399069765586	0.018378554276544178	0.66269625382392949	1	0	0.67696009384909628	0.73619283677703695	119	5.9030638642687827e-06	0.012077120283924178
LOWZ	2	8	0.31	0.33000000000000002	W3_OFFICIAL_OBS	4	LOWZ_North_f2_g08	LOWZ_South_f2_g08	70	3.4617843182382957e-16	11829287.906871524	0.012164912623091188	0.019617784958387688	0.62009613465000368	0.95345898024309939	0.046541019756900615	256.76059814816819	0.65357983874528858	119	-9.3848862245100998e-19	0.013101252576180685
LOWZ	2	8	0.31	0.33000000000000002	W3_OFFICIAL_OBS	8	LOWZ_North_f2_g08	LOWZ_South_f2_g08	119	4.0210929433286306e-16	15834.178954431767	0.012164912623091188	0.019802815330480956	0.61430217976969514	1	0	1.4915103779871799	0.6631482525219623	119	9.6108406295126204e-07	0.015217977043022649
LOWZ	2	8	0.31	0.33000000000000002	W3_OFFICIAL_OBS	16	LOWZ_North_f2_g08	LOWZ_South_f2_g08	119	3.1197745310409786e-16	1889.5837549054647	0.012164912623091188	0.018609455253026812	0.65369525639997306	1	0	0.69378733201554077	0.71617649689737639	119	6.2484151230834574e-06	0.01180690371048413
LOWZ	2	9	0.33000000000000002	0.34999999999999998	W0_UNIT	4	LOWZ_North_f2_g09	LOWZ_South_f2_g09	69	3.1756842663785603e-16	673245.70609335531	0.012984683728230887	0.016209008864483225	0.80107820513829209	0.95294595248579916	0.047054047514200836	25.50096077993847	0.68763327836265553	119	-5.4980394963748097e-19	0.012018496200595656
LOWZ	2	9	0.33000000000000002	0.34999999999999998	W0_UNIT	8	LOWZ_North_f2_g09	LOWZ_South_f2_g09	119	2.1201366608791354e-16	12100.3458857927	0.012984683728230887	0.015978534896477527	0.8126329361456891	1	0	2.2088610220882279	0.67296043999889998	119	6.6309978063239247e-07	0.0080237367024452114
LOWZ	2	9	0.33000000000000002	0.34999999999999998	W0_UNIT	16	LOWZ_North_f2_g09	LOWZ_South_f2_g09	119	2.2029802862722261e-16	1763.3265609541734	0.012984683728230887	0.015751226224184626	0.82436018271987266	0.99999999999999911	8.8817841970012523e-16	0.74798844276822618	0.7033509739481868	119	4.7281437790144057e-06	0.0083372615095463412
LOWZ	2	9	0.33000000000000002	0.34999999999999998	W1_SPECTRO	4	LOWZ_North_f2_g09	LOWZ_South_f2_g09	69	3.2795759120793858e-16	759764.90400117461	0.0130787319447463	0.016434982311761822	0.79578618927909672	0.96004792465923228	0.039952075340767723	39.073450354227163	0.70146222812750147	119	-4.6811747041491553e-19	0.012411678029894098
LOWZ	2	9	0.33000000000000002	0.34999999999999998	W1_SPECTRO	8	LOWZ_North_f2_g09	LOWZ_South_f2_g09	119	2.1658124617826292e-16	9246.3038459220552	0.0130787319447463	0.016199098898337223	0.80737404140972202	1	0	1.9631973153233075	0.6816512261629788	119	8.8647297563263537e-07	0.0081965984838980044
