comparison	sample	cap_or_pair	factor	group	lane_or_pair	ratio_or_pair	max_abs_difference	rms_difference
CAP	CMASS	North-South	1	14	W2_IMAGING	20	0.032899371902747193	0.010441686894453793
CAP	CMASS	North-South	1	14	W3_OFFICIAL_OBS	5	0.04724286137456965	0.010699455786505408
CAP	CMASS	North-South	1	14	W3_OFFICIAL_OBS	10	0.043093804603954289	0.010715898873810838
CAP	CMASS	North-South	1	14	W3_OFFICIAL_OBS	20	0.040469364401630986	0.010642091189626475
CAP	CMASS	North-South	1	15	W0_UNIT	5	0.084449472434487194	0.015441303267626931
CAP	CMASS	North-South	1	15	W0_UNIT	10	0.083929384355327374	0.015225030315838696
CAP	CMASS	North-South	1	15	W0_UNIT	20	0.07819577715237036	0.014535696853617407
CAP	CMASS	North-South	1	15	W1_SPECTRO	5	0.061464781983971151	0.013956458192985256
CAP	CMASS	North-South	1	15	W1_SPECTRO	10	0.060999741988099765	0.013731296801500032
CAP	CMASS	North-South	1	15	W1_SPECTRO	20	0.056510891081432812	0.013193253043690531
CAP	CMASS	North-South	1	15	W2_IMAGING	5	0.068796703164253681	0.013804665425861548
CAP	CMASS	North-South	1	15	W2_IMAGING	10	0.069240058601927834	0.013778894345528769
CAP	CMASS	North-South	1	15	W2_IMAGING	20	0.063123197937716702	0.013089798235434762
CAP	CMASS	North-South	1	15	W3_OFFICIAL_OBS	5	0.053980087105013619	0.012630407932298783
CAP	CMASS	North-South	1	15	W3_OFFICIAL_OBS	10	0.04861316461724452	0.012596527809582619
CAP	CMASS	North-South	1	15	W3_OFFICIAL_OBS	20	0.043871354472486052	0.01204776252551237
CAP	CMASS	North-South	1	16	W0_UNIT	5	0.071453751354367046	0.010859193848806228
CAP	CMASS	North-South	1	16	W0_UNIT	10	0.061272870075655073	0.010629561392611906
CAP	CMASS	North-South	1	16	W0_UNIT	20	0.052832311240212038	0.01042673141293249
CAP	CMASS	North-South	1	16	W1_SPECTRO	5	0.083109922502778488	0.012894512731339893
CAP	CMASS	North-South	1	16	W1_SPECTRO	10	0.073077953323711031	0.012703756478867297
CAP	CMASS	North-South	1	16	W1_SPECTRO	20	0.06359458214348257	0.01255267290874006
CAP	CMASS	North-South	1	16	W2_IMAGING	5	0.059723552522099044	0.0089236533329634625
CAP	CMASS	North-South	1	16	W2_IMAGING	10	0.050380009489617295	0.0087764650906635763
CAP	CMASS	North-South	1	16	W2_IMAGING	20	0.041762018944112023	0.0084528987894630023
CAP	CMASS	North-South	1	16	W3_OFFICIAL_OBS	5	0.069237504165601593	0.010494439503871822
CAP	CMASS	North-South	1	16	W3_OFFICIAL_OBS	10	0.060189518004549192	0.010456758863413658
CAP	CMASS	North-South	1	16	W3_OFFICIAL_OBS	20	0.050622865380067217	0.010183666014052895
CAP	CMASS	North-South	1	17	W0_UNIT	5	0.062278161708338983	0.013912860718785711
CAP	CMASS	North-South	1	17	W0_UNIT	10	0.065173854549103447	0.01385090771244892
CAP	CMASS	North-South	1	17	W0_UNIT	20	0.061322233329937192	0.013522335097657316
CAP	CMASS	North-South	1	17	W1_SPECTRO	5	0.06943133571365144	0.015201826911860663
CAP	CMASS	North-South	1	17	W1_SPECTRO	10	0.072973387835931519	0.015086334436114726
CAP	CMASS	North-South	1	17	W1_SPECTRO	20	0.069942660637899487	0.014614622851404394
CAP	CMASS	North-South	1	17	W2_IMAGING	5	0.055017492435282089	0.012337328370910625
CAP	CMASS	North-South	1	17	W2_IMAGING	10	0.058820005442372397	0.012619305248713891
CAP	CMASS	North-South	1	17	W2_IMAGING	20	0.054955922531887982	0.012225244374148875
CAP	CMASS	North-South	1	17	W3_OFFICIAL_OBS	5	0.064538837813663916	0.013802257708586271
CAP	CMASS	North-South	1	17	W3_OFFICIAL_OBS	10	0.068995666223320484	0.014036388851636997
CAP	CMASS	North-South	1	17	W3_OFFICIAL_OBS	20	0.066066814051514239	0.013506025465577658
CAP	CMASS	North-South	1	18	W0_UNIT	5	0.070248026600200686	0.014311206426465089
CAP	CMASS	North-South	1	18	W0_UNIT	10	0.080611883033302245	0.01453358865149813
CAP	CMASS	North-South	1	18	W0_UNIT	20	0.084361723831170354	0.014907078040797685
CAP	CMASS	North-South	1	18	W1_SPECTRO	5	0.048047185669101239	0.014488843285085269
CAP	CMASS	North-South	1	18	W1_SPECTRO	10	0.056408958336816917	0.014524482536110632
CAP	CMASS	North-South	1	18	W1_SPECTRO	20	0.058939657076049756	0.014736169837543127
CAP	CMASS	North-South	1	18	W2_IMAGING	5	0.053810876387757167	0.013991323498458432
CAP	CMASS	North-South	1	18	W2_IMAGING	10	0.063299086739588506	0.013907852865601927
CAP	CMASS	North-South	1	18	W2_IMAGING	20	0.068152656151870272	0.014183610071781521
CAP	CMASS	North-South	1	18	W3_OFFICIAL_OBS	5	0.046273051232819204	0.014355718218999256
CAP	CMASS	North-South	1	18	W3_OFFICIAL_OBS	10	0.045191083437683743	0.014073995334382661
CAP	CMASS	North-South	1	18	W3_OFFICIAL_OBS	20	0.040714614305426777	0.014126029216395717
CAP	CMASS	North-South	1	19	W0_UNIT	5	0.047769586222849103	0.012317294021735606
CAP	CMASS	North-South	1	19	W0_UNIT	10	0.043260608442579285	0.011998477939949601
CAP	CMASS	North-South	1	19	W0_UNIT	20	0.051780943161553572	0.012667708985430626
CAP	CMASS	North-South	1	19	W1_SPECTRO	5	0.049376904734024618	0.012486563892938795
CAP	CMASS	North-South	1	19	W1_SPECTRO	10	0.044390048142271543	0.012157215354206739
CAP	CMASS	North-South	1	19	W1_SPECTRO	20	0.053731129463511662	0.012784831690403392
CAP	CMASS	North-South	1	19	W2_IMAGING	5	0.047533786426663616	0.012258056266989921
CAP	CMASS	North-South	1	19	W2_IMAGING	10	0.043207204637174645	0.011794905274494422
CAP	CMASS	North-South	1	19	W2_IMAGING	20	0.051986842407339751	0.012482491823408401
CAP	CMASS	North-South	1	19	W3_OFFICIAL_OBS	5	0.04499376464940924	0.012380850465618914
CAP	CMASS	North-South	1	19	W3_OFFICIAL_OBS	10	0.039721733731443942	0.011858159456289626
CAP	CMASS	North-South	1	19	W3_OFFICIAL_OBS	20	0.04903542394241539	0.01249309114793243
CAP	CMASS	North-South	1	20	W0_UNIT	5	0.043991029871505286	0.012327534694629515
CAP	CMASS	North-South	1	20	W0_UNIT	10	0.040237894378050421	0.012076908628878329
CAP	CMASS	North-South	1	20	W0_UNIT	20	0.033446972027360064	0.010897730409080042
CAP	CMASS	North-South	1	20	W1_SPECTRO	5	0.044546411347407042	0.0121977513158788
CAP	CMASS	North-South	1	20	W1_SPECTRO	10	0.048667875055684401	0.01201048452784562
CAP	CMASS	North-South	1	20	W1_SPECTRO	20	0.038023750445874444	0.011002093667073351
CAP	CMASS	North-South	1	20	W2_IMAGING	5	0.034917161382999648	0.011158191030528026
CAP	CMASS	North-South	1	20	W2_IMAGING	10	0.032625407750517463	0.010826147716070801
CAP	CMASS	North-South	1	20	W2_IMAGING	20	0.028181529395284191	0.0098878675621748534
CAP	CMASS	North-South	1	20	W3_OFFICIAL_OBS	5	0.036252912864943032	0.011488145521735084
CAP	CMASS	North-South	1	20	W3_OFFICIAL_OBS	10	0.039085630762164758	0.0111815963769187
CAP	CMASS	North-South	1	20	W3_OFFICIAL_OBS	20	0.030042355565273654	0.010348204527652024
CAP	CMASS	North-South	1	21	W0_UNIT	5	0.033730575341137332	0.013593000111740168
CAP	CMASS	North-South	1	21	W0_UNIT	10	0.037808792446646339	0.013889878920230726
CAP	CMASS	North-South	1	21	W0_UNIT	20	0.035642478717440029	0.013130818064159923
CAP	CMASS	North-South	1	21	W1_SPECTRO	5	0.041199535139107006	0.013925916286665854
CAP	CMASS	North-South	1	21	W1_SPECTRO	10	0.03761007226971258	0.014252221169544999
CAP	CMASS	North-South	1	21	W1_SPECTRO	20	0.040081004151176436	0.013988486741310814
CAP	CMASS	North-South	1	21	W2_IMAGING	5	0.032493510559579192	0.012976231009729547
CAP	CMASS	North-South	1	21	W2_IMAGING	10	0.03419371060664092	0.013146137003487992
CAP	CMASS	North-South	1	21	W2_IMAGING	20	0.032327066511526281	0.012286300180276519
CAP	CMASS	North-South	1	21	W3_OFFICIAL_OBS	5	0.040702421448505846	0.013021758844602745
CAP	CMASS	North-South	1	21	W3_OFFICIAL_OBS	10	0.035719831326718993	0.01328938996112842
CAP	CMASS	North-South	1	21	W3_OFFICIAL_OBS	20	0.038837257946652853	0.012992901942863145
CAP	CMASS	North-South	1	22	W0_UNIT	5	0.08113172960819659	0.020228624148247179
CAP	CMASS	North-South	1	22	W0_UNIT	10	0.087818718786207506	0.018995219012420204
CAP	CMASS	North-South	1	22	W0_UNIT	20	0.073274737336429974	0.017987186526567674
CAP	CMASS	North-South	1	22	W1_SPECTRO	5	0.12731004810497959	0.023381422152678528
CAP	CMASS	North-South	1	22	W1_SPECTRO	10	0.13203750458535701	0.022270871264276189
CAP	CMASS	North-South	1	22	W1_SPECTRO	20	0.11409936574107093	0.021057697302827656
CAP	CMASS	North-South	1	22	W2_IMAGING	5	0.072624965105000272	0.019524329138956135
CAP	CMASS	North-South	1	22	W2_IMAGING	10	0.079681472188068536	0.01841461949373974
CAP	CMASS	North-South	1	22	W2_IMAGING	20	0.064523875773522033	0.017544165671011538
CAP	CMASS	North-South	1	22	W3_OFFICIAL_OBS	5	0.11410720785415052	0.023032473529752857
CAP	CMASS	North-South	1	22	W3_OFFICIAL_OBS	10	0.11965702708762027	0.022028001930978515
CAP	CMASS	North-South	1	22	W3_OFFICIAL_OBS	20	0.10123434468543557	0.020941890274559592
CAP	CMASS	North-South	1	23	W0_UNIT	5	0.076767554891889467	0.015636914306258659
CAP	CMASS	North-South	1	23	W0_UNIT	10	0.082886176716674975	0.016077638866431283
CAP	CMASS	North-South	1	23	W0_UNIT	20	0.098925345696391664	0.016549878007932121
CAP	CMASS	North-South	1	23	W1_SPECTRO	5	0.076953720522572655	0.016430905994050227
CAP	CMASS	North-South	1	23	W1_SPECTRO	10	0.084077494760138483	0.017000607697661187
CAP	CMASS	North-South	1	23	W1_SPECTRO	20	0.1045039867709725	0.017588047034936334
CAP	CMASS	North-South	1	23	W2_IMAGING	5	0.060820704924906432	0.015287809692882107
CAP	CMASS	North-South	1	23	W2_IMAGING	10	0.067886162358018032	0.015586998848012165
CAP	CMASS	North-South	1	23	W2_IMAGING	20	0.084852581499820223	0.016039810867483607
CAP	CMASS	North-South	1	23	W3_OFFICIAL_OBS	5	0.051717508154534464	0.015693736976099954
CAP	CMASS	North-South	1	23	W3_OFFICIAL_OBS	10	0.060186427541385146	0.016060481046551611
CAP	CMASS	North-South	1	23	W3_OFFICIAL_OBS	20	0.081760563262708752	0.016588421825850151
CAP	CMASS	North-South	1	24	W0_UNIT	5	0.081505798256585743	0.019612400611013353
CAP	CMASS	North-South	1	24	W0_UNIT	10	0.092174248218935384	0.01756425229837414
CAP	CMASS	North-South	1	24	W0_UNIT	20	0.097167081021184099	0.017647530533889278
CAP	CMASS	North-South	1	24	W1_SPECTRO	5	0.063556485654880035	0.01863560486437716
CAP	CMASS	North-South	1	24	W1_SPECTRO	10	0.050476648413417029	0.015854968336230575
CAP	CMASS	North-South	1	24	W1_SPECTRO	20	0.052297525451955401	0.015960464075161745
CAP	CMASS	North-South	1	24	W2_IMAGING	5	0.062397208578756386	0.016289833579437512
CAP	CMASS	North-South	1	24	W2_IMAGING	10	0.071331202310952774	0.014522649871140807
CAP	CMASS	North-South	1	24	W2_IMAGING	20	0.076714771372579121	0.014479122359942628
CAP	CMASS	North-South	1	24	W3_OFFICIAL_OBS	5	0.060170731277624144	0.016062363653357472
CAP	CMASS	North-South	1	24	W3_OFFICIAL_OBS	10	0.047823443848303289	0.013752286572441281
CAP	CMASS	North-South	1	24	W3_OFFICIAL_OBS	20	0.045436118008234126	0.013647219715129295
CAP	CMASS	North-South	1	25	W0_UNIT	5	0.12245154302384412	0.020815575161456497
CAP	CMASS	North-South	1	25	W0_UNIT	10	0.11443853218544939	0.01958854978590038
CAP	CMASS	North-South	1	25	W0_UNIT	20	0.1014405299967627	0.018587673153504999
CAP	CMASS	North-South	1	25	W1_SPECTRO	5	0.10774697065746358	0.02221751479644889
CAP	CMASS	North-South	1	25	W1_SPECTRO	10	0.10615045172723495	0.02052584586195523
CAP	CMASS	North-South	1	25	W1_SPECTRO	20	0.089306134957425315	0.019153923354907624
CAP	CMASS	North-South	1	25	W2_IMAGING	5	0.13592584814632244	0.020741847677924943
CAP	CMASS	North-South	1	25	W2_IMAGING	10	0.12874875754541631	0.019851878829572338
CAP	CMASS	North-South	1	25	W2_IMAGING	20	0.11587213959052972	0.018521420888362228
CAP	CMASS	North-South	1	25	W3_OFFICIAL_OBS	5	0.12495907776972612	0.022126277670268261
CAP	CMASS	North-South	1	25	W3_OFFICIAL_OBS	10	0.12445165464363236	0.020637531052309643
CAP	CMASS	North-South	1	25	W3_OFFICIAL_OBS	20	0.107608263678421	0.018907849174569342
CAP	CMASS	North-South	1	26	W0_UNIT	5	0.097275030997449718	0.020635244465233852
CAP	CMASS	North-South	1	26	W0_UNIT	10	0.069789532416775601	0.019054834873336365
CAP	CMASS	North-South	1	26	W0_UNIT	20	0.068409644191202046	0.018051054030613477
CAP	CMASS	North-South	1	26	W1_SPECTRO	5	0.10746749118417234	0.022119763817324598
CAP	CMASS	North-South	1	26	W1_SPECTRO	10	0.092734029542689389	0.020495232006963824
CAP	CMASS	North-South	1	26	W1_SPECTRO	20	0.078080691474566449	0.020048824758704634
CAP	CMASS	North-South	1	26	W2_IMAGING	5	0.10444186965496005	0.02077927915774546
CAP	CMASS	North-South	1	26	W2_IMAGING	10	0.078442055376628961	0.019079709481462783
CAP	CMASS	North-South	1	26	W2_IMAGING	20	0.067575874223031657	0.018039387353795497
CAP	CMASS	North-South	1	26	W3_OFFICIAL_OBS	5	0.12468594894198518	0.022984524264914406
CAP	CMASS	North-South	1	26	W3_OFFICIAL_OBS	10	0.1111567466085365	0.021231573094236303
CAP	CMASS	North-South	1	26	W3_OFFICIAL_OBS	20	0.098162398606986556	0.02072161252140136
CAP	CMASS	North-South	2	0	W0_UNIT	5	0.047412966024113268	0.012949126967961881
CAP	CMASS	North-South	2	0	W0_UNIT	10	0.046284797616957363	0.013319054401749644
CAP	CMASS	North-South	2	0	W0_UNIT	20	0.040964569959684283	0.013122940426075516
CAP	CMASS	North-South	2	0	W1_SPECTRO	5	0.045475215998198926	0.012943919089331625
CAP	CMASS	North-South	2	0	W1_SPECTRO	10	0.043722371190531129	0.013196827287762603
CAP	CMASS	North-South	2	0	W1_SPECTRO	20	0.039313071045790404	0.012967092082946382
CAP	CMASS	North-South	2	0	W2_IMAGING	5	0.045521834548554685	0.012797835649304508
CAP	CMASS	North-South	2	0	W2_IMAGING	10	0.041090642394809418	0.013180288286478294
CAP	CMASS	North-South	2	0	W2_IMAGING	20	0.040041022014354777	0.012966316791546405
CAP	CMASS	North-South	2	0	W3_OFFICIAL_OBS	5	0.04281951744262652	0.012811351504293085
CAP	CMASS	North-South	2	0	W3_OFFICIAL_OBS	10	0.039698182526791359	0.01308462081238073
CAP	CMASS	North-South	2	0	W3_OFFICIAL_OBS	20	0.035368998151261044	0.012828181052313337
CAP	CMASS	North-South	2	1	W0_UNIT	5	0.02442521318224472	0.0068424756330488883
CAP	CMASS	North-South	2	1	W0_UNIT	10	0.026507450995998383	0.0069912180134288123
CAP	CMASS	North-South	2	1	W0_UNIT	20	0.026041975505797954	0.0070523215871796307
CAP	CMASS	North-South	2	1	W1_SPECTRO	5	0.031343471191467409	0.0074067380324149652
CAP	CMASS	North-South	2	1	W1_SPECTRO	10	0.032825439259623501	0.0075469776858208886
CAP	CMASS	North-South	2	1	W1_SPECTRO	20	0.032073369536735674	0.0076267066229615569
CAP	CMASS	North-South	2	1	W2_IMAGING	5	0.019258916575084439	0.0066370322695298422
CAP	CMASS	North-South	2	1	W2_IMAGING	10	0.020984898200165303	0.0066087457628995865
CAP	CMASS	North-South	2	1	W2_IMAGING	20	0.020367186748484811	0.0066341075057971613
CAP	CMASS	North-South	2	1	W3_OFFICIAL_OBS	5	0.026655923683980731	0.0071331200780186642
CAP	CMASS	North-South	2	1	W3_OFFICIAL_OBS	10	0.02769675927516696	0.0071133607388662052
CAP	CMASS	North-South	2	1	W3_OFFICIAL_OBS	20	0.026773200535184394	0.0071571539152881312
CAP	CMASS	North-South	2	2	W0_UNIT	5	0.033689331152215479	0.0073587170959292687
CAP	CMASS	North-South	2	2	W0_UNIT	10	0.033881798383819689	0.0075540495221383857
CAP	CMASS	North-South	2	2	W0_UNIT	20	0.03267762885028086	0.0074431571342995773
CAP	CMASS	North-South	2	2	W1_SPECTRO	5	0.038328770198988837	0.0078374901129609331
CAP	CMASS	North-South	2	2	W1_SPECTRO	10	0.038430761762790006	0.0080120527078444068
CAP	CMASS	North-South	2	2	W1_SPECTRO	20	0.036292714649204111	0.007838955852809219
CAP	CMASS	North-South	2	2	W2_IMAGING	5	0.031487623232618472	0.007064602340324886
CAP	CMASS	North-South	2	2	W2_IMAGING	10	0.032156009589759449	0.0072698916957218904
CAP	CMASS	North-South	2	2	W2_IMAGING	20	0.030543319498630317	0.0071162085277208182
CAP	CMASS	North-South	2	2	W3_OFFICIAL_OBS	5	0.036034353962535015	0.007553323306410285
CAP	CMASS	North-South	2	2	W3_OFFICIAL_OBS	10	0.036664029034936707	0.0077348547579664294
CAP	CMASS	North-South	2	2	W3_OFFICIAL_OBS	20	0.034291905233020337	0.0075181261899821107
CAP	CMASS	North-South	2	3	W0_UNIT	5	0.029198479503423802	0.0069029669660691387
CAP	CMASS	North-South	2	3	W0_UNIT	10	0.031582081791091732	0.0068481022080914547
CAP	CMASS	North-South	2	3	W0_UNIT	20	0.030201551467299304	0.0067955867255397031
CAP	CMASS	North-South	2	3	W1_SPECTRO	5	0.028625948319036421	0.0070739403673910082
CAP	CMASS	North-South	2	3	W1_SPECTRO	10	0.031822992421828677	0.0070621253521785552
CAP	CMASS	North-South	2	3	W1_SPECTRO	20	0.031099574097826266	0.0070273691577127425
CAP	CMASS	North-South	2	3	W2_IMAGING	5	0.033127400265731244	0.0069103374872976214
CAP	CMASS	North-South	2	3	W2_IMAGING	10	0.035377618148436929	0.0068915005563757719
CAP	CMASS	North-South	2	3	W2_IMAGING	20	0.033815756689672516	0.0067954255971258651
CAP	CMASS	North-South	2	3	W3_OFFICIAL_OBS	5	0.033073260199902754	0.0070953852227323847
CAP	CMASS	North-South	2	3	W3_OFFICIAL_OBS	10	0.036195629087705572	0.0071385289936597542
CAP	CMASS	North-South	2	3	W3_OFFICIAL_OBS	20	0.03531477821074569	0.0070590416929234819
CAP	CMASS	North-South	2	4	W0_UNIT	5	0.039251295563870581	0.0084480775832244705
CAP	CMASS	North-South	2	4	W0_UNIT	10	0.041059254978636883	0.0088125768480977265
CAP	CMASS	North-South	2	4	W0_UNIT	20	0.038537653549112094	0.0084806777532903544
CAP	CMASS	North-South	2	4	W1_SPECTRO	5	0.037376536042708963	0.0082524617170301063
CAP	CMASS	North-South	2	4	W1_SPECTRO	10	0.040218204037213157	0.008664534297300415
CAP	CMASS	North-South	2	4	W1_SPECTRO	20	0.037728116221658836	0.0083278009273695854
CAP	CMASS	North-South	2	4	W2_IMAGING	5	0.034232767830534527	0.0078147863749794544
CAP	CMASS	North-South	2	4	W2_IMAGING	10	0.036210534146985107	0.0082405745463672367
CAP	CMASS	North-South	2	4	W2_IMAGING	20	0.033793536219625997	0.0079808227934594304
CAP	CMASS	North-South	2	4	W3_OFFICIAL_OBS	5	0.033090640485860856	0.0077178590715900035
CAP	CMASS	North-South	2	4	W3_OFFICIAL_OBS	10	0.036112062586690918	0.0081906266660831516
CAP	CMASS	North-South	2	4	W3_OFFICIAL_OBS	20	0.033756929116105061	0.0079223583782402646
CAP	CMASS	North-South	2	5	W0_UNIT	5	0.01655146886867348	0.0065553827349751027
CAP	CMASS	North-South	2	5	W0_UNIT	10	0.017691792487023683	0.0064997265389768744
CAP	CMASS	North-South	2	5	W0_UNIT	20	0.018385698977580966	0.0065687107101119893
CAP	CMASS	North-South	2	5	W1_SPECTRO	5	0.018073922157881506	0.006835652201609174
CAP	CMASS	North-South	2	5	W1_SPECTRO	10	0.019693919784821157	0.0068142006700129508
CAP	CMASS	North-South	2	5	W1_SPECTRO	20	0.020249850796298596	0.0068863460812575846
CAP	CMASS	North-South	2	5	W2_IMAGING	5	0.015524165841440014	0.0064196967523050151
CAP	CMASS	North-South	2	5	W2_IMAGING	10	0.014613325585283473	0.0063256583663099664
CAP	CMASS	North-South	2	5	W2_IMAGING	20	0.014466188052294941	0.0063957718436974311
CAP	CMASS	North-South	2	5	W3_OFFICIAL_OBS	5	0.015411530165494337	0.0066501771048400188
CAP	CMASS	North-South	2	5	W3_OFFICIAL_OBS	10	0.01541367551395594	0.0065919308983718207
CAP	CMASS	North-South	2	5	W3_OFFICIAL_OBS	20	0.014964019168935055	0.006658564401941138
CAP	CMASS	North-South	2	6	W0_UNIT	5	0.022182371765559913	0.0074690176634789746
CAP	CMASS	North-South	2	6	W0_UNIT	10	0.02198996914632817	0.0075077979081767119
CAP	CMASS	North-South	2	6	W0_UNIT	20	0.021456253405764007	0.0074174013674904223
CAP	CMASS	North-South	2	6	W1_SPECTRO	5	0.021957439828521101	0.0079685843957838631
CAP	CMASS	North-South	2	6	W1_SPECTRO	10	0.021821367870983086	0.0079212198079248869
CAP	CMASS	North-South	2	6	W1_SPECTRO	20	0.021271235048061093	0.0079035746472771017
CAP	CMASS	North-South	2	6	W2_IMAGING	5	0.020605365256667091	0.0067398108128684251
CAP	CMASS	North-South	2	6	W2_IMAGING	10	0.017485477288942342	0.0065730774941799288
CAP	CMASS	North-South	2	6	W2_IMAGING	20	0.020216596643940155	0.0066830088010636475
CAP	CMASS	North-South	2	6	W3_OFFICIAL_OBS	5	0.022605539306598088	0.0074439589572103471
CAP	CMASS	North-South	2	6	W3_OFFICIAL_OBS	10	0.019920439346386563	0.0072018821577599073
CAP	CMASS	North-South	2	6	W3_OFFICIAL_OBS	20	0.024454068332758039	0.0073815049659892908
CAP	CMASS	North-South	2	7	W0_UNIT	5	0.032433197715094189	0.0084820600111889036
CAP	CMASS	North-South	2	7	W0_UNIT	10	0.032484904060915483	0.0084182466605221169
CAP	CMASS	North-South	2	7	W0_UNIT	20	0.02944897402367104	0.007910135051990199
CAP	CMASS	North-South	2	7	W1_SPECTRO	5	0.030034305884897063	0.007917133479838431
CAP	CMASS	North-South	2	7	W1_SPECTRO	10	0.030827252437656452	0.007914757462915499
CAP	CMASS	North-South	2	7	W1_SPECTRO	20	0.027868958533391261	0.0074485461264119646
CAP	CMASS	North-South	2	7	W2_IMAGING	5	0.026593564067755593	0.0068391275300118404
CAP	CMASS	North-South	2	7	W2_IMAGING	10	0.027288246821301709	0.0068964028401924914
CAP	CMASS	North-South	2	7	W2_IMAGING	20	0.024133551496778843	0.0065176514186506725
CAP	CMASS	North-South	2	7	W3_OFFICIAL_OBS	5	0.023698798059454886	0.0064289121134351885
CAP	CMASS	North-South	2	7	W3_OFFICIAL_OBS	10	0.025151733630851991	0.0065195781710714849
CAP	CMASS	North-South	2	7	W3_OFFICIAL_OBS	20	0.022091232854283313	0.0061853498169156893
CAP	CMASS	North-South	2	8	W0_UNIT	5	0.024694340974815196	0.0070330225370382289
CAP	CMASS	North-South	2	8	W0_UNIT	10	0.02396337904143403	0.0071927762717315059
CAP	CMASS	North-South	2	8	W0_UNIT	20	0.023678626843522357	0.0071025614348722375
CAP	CMASS	North-South	2	8	W1_SPECTRO	5	0.027288516898370876	0.0078333346135298978
CAP	CMASS	North-South	2	8	W1_SPECTRO	10	0.028421366921182564	0.0080171538308369504
CAP	CMASS	North-South	2	8	W1_SPECTRO	20	0.026196984883694596	0.0079547806194713959
CAP	CMASS	North-South	2	8	W2_IMAGING	5	0.01768122393418961	0.0055689925918118895
CAP	CMASS	North-South	2	8	W2_IMAGING	10	0.019284286766324793	0.0058995655469451201
CAP	CMASS	North-South	2	8	W2_IMAGING	20	0.017051001047128866	0.0056763604945465843
CAP	CMASS	North-South	2	8	W3_OFFICIAL_OBS	5	0.024332326639127433	0.0062600168436421902
CAP	CMASS	North-South	2	8	W3_OFFICIAL_OBS	10	0.024201792483523887	0.0066835312698894514
CAP	CMASS	North-South	2	8	W3_OFFICIAL_OBS	20	0.023053032258928741	0.0064836626332182229
CAP	CMASS	North-South	2	9	W0_UNIT	5	0.017464775774329474	0.0066136969983700078
CAP	CMASS	North-South	2	9	W0_UNIT	10	0.017184653836548665	0.0064071043112989279
CAP	CMASS	North-South	2	9	W0_UNIT	20	0.017672920280876817	0.0065786924697090561
CAP	CMASS	North-South	2	9	W1_SPECTRO	5	0.019175724120657441	0.0067515001708932107
CAP	CMASS	North-South	2	9	W1_SPECTRO	10	0.016613887975664706	0.0063991203301371515
CAP	CMASS	North-South	2	9	W1_SPECTRO	20	0.016452125041578579	0.0064549990774315242
CAP	CMASS	North-South	2	9	W2_IMAGING	5	0.01807123702516264	0.006825373692263389
CAP	CMASS	North-South	2	9	W2_IMAGING	10	0.017064810276621704	0.0064973554634151056
CAP	CMASS	North-South	2	9	W2_IMAGING	20	0.017693801890917682	0.0066549585205708753
CAP	CMASS	North-South	2	9	W3_OFFICIAL_OBS	5	0.019683733026319181	0.0070981153507819698
CAP	CMASS	North-South	2	9	W3_OFFICIAL_OBS	10	0.01688035431272179	0.0066523059665183487
CAP	CMASS	North-South	2	9	W3_OFFICIAL_OBS	20	0.016690341392624593	0.0067009243039487972
CAP	CMASS	North-South	2	10	W0_UNIT	5	0.031369416630424085	0.0071300478587179557
CAP	CMASS	North-South	2	10	W0_UNIT	10	0.03063823131140711	0.0069408804666624821
CAP	CMASS	North-South	2	10	W0_UNIT	20	0.028012436968311266	0.00670599248158372
CAP	CMASS	North-South	2	10	W1_SPECTRO	5	0.027196250391752247	0.0074545935547912544
CAP	CMASS	North-South	2	10	W1_SPECTRO	10	0.030079259599523733	0.0073327115613919776
CAP	CMASS	North-South	2	10	W1_SPECTRO	20	0.028281555663047658	0.0072329492057892604
CAP	CMASS	North-South	2	10	W2_IMAGING	5	0.027031654491352503	0.0062080398059903277
CAP	CMASS	North-South	2	10	W2_IMAGING	10	0.026040569879077574	0.0058789647091580894
CAP	CMASS	North-South	2	10	W2_IMAGING	20	0.023677019282043354	0.0056023360349048727
CAP	CMASS	North-South	2	10	W3_OFFICIAL_OBS	5	0.025324151826238622	0.0067042258706167222
CAP	CMASS	North-South	2	10	W3_OFFICIAL_OBS	10	0.027785799853841803	0.0064584598762138798
CAP	CMASS	North-South	2	10	W3_OFFICIAL_OBS	20	0.026364862032409925	0.0063418992562326521
CAP	CMASS	North-South	2	11	W0_UNIT	5	0.034963206279322978	0.010241387040131555
CAP	CMASS	North-South	2	11	W0_UNIT	10	0.03237330393500143	0.0096386381246856868
CAP	CMASS	North-South	2	11	W0_UNIT	20	0.031280458214544477	0.0097947578453313339
CAP	CMASS	North-South	2	11	W1_SPECTRO	5	0.035642151831325394	0.010251419255173413
CAP	CMASS	North-South	2	11	W1_SPECTRO	10	0.033643126819863041	0.0098038218703425124
CAP	CMASS	North-South	2	11	W1_SPECTRO	20	0.032060111690715674	0.0099231143020445233
CAP	CMASS	North-South	2	11	W2_IMAGING	5	0.032772811259534768	0.010053304211711665
CAP	CMASS	North-South	2	11	W2_IMAGING	10	0.030681160433187638	0.0095358140245733851
CAP	CMASS	North-South	2	11	W2_IMAGING	20	0.029215261084979346	0.0097326485809883685
CAP	CMASS	North-South	2	11	W3_OFFICIAL_OBS	5	0.03558264113197171	0.010241228807712995
CAP	CMASS	North-South	2	11	W3_OFFICIAL_OBS	10	0.034224935050548647	0.0098913121622495534
