selection_key	sample	cap	factor	group	z_lo	z_hi	active_blocks	data_block_cv	data_block_max	data_block_median	data_block_min	diag_max	diag_median	diag_min	eigen_max	eigen_min	lane	nside	positive_condition	random_block_cv	random_block_max	random_block_median	random_block_min	rank	rank_bound	rank_tau	symmetry_max_abs
LOWZ_South_f1_g19	LOWZ	South	1	19	0.33999999999999997	0.35	24	0.7197732278560515	585	251.0	7	0.008612768307322447	0.0003550789957035244	0.00013360242771279067	0.03037859813423676	-3.0293152568403142e-18	W2_IMAGING	4	3746.254497122276	0.6889665766022158	8913	4716.0	67	23	23	8.027030546862545e-16	0.0
LOWZ_South_f1_g19	LOWZ	South	1	19	0.33999999999999997	0.35	73	0.5976866246817677	195	82.0	0	0.010055978145739712	0.0003177089817270722	0.00017379419517497946	0.025401409510798473	-1.4621588968285544e-18	W2_IMAGING	8	236724.00923075227	0.49558525067786563	2375	1958.0	9	72	72	6.711892667843374e-16	0.0
LOWZ_South_f1_g19	LOWZ	South	1	19	0.33999999999999997	0.35	257	0.7171131551687622	81	20.0	0	0.008481837837544914	0.00026238567906970695	0.00015724811282064678	0.023399310027124476	4.817627221288023e-06	W2_IMAGING	16	4857.0196389891125	0.41445629277538326	645	532.0	1	119	119	6.182871755084502e-16	0.0
LOWZ_South_f1_g19	LOWZ	South	1	19	0.33999999999999997	0.35	24	0.7197732278560515	585	251.0	7	0.009451011912976126	0.000352610843001006	0.00011938414974632983	0.03131866665995832	-2.9975627619694445e-18	W3_OFFICIAL_OBS	4	4237.158024829343	0.6889665766022158	8913	4716.0	67	23	23	8.275427748694142e-16	0.0
LOWZ_South_f1_g19	LOWZ	South	1	19	0.33999999999999997	0.35	73	0.5976866246817677	195	82.0	0	0.010387612049708193	0.00031006268505333925	0.00016005639591049078	0.02556180718677612	-1.1753413809246806e-18	W3_OFFICIAL_OBS	8	256426.40910896225	0.49558525067786563	2375	1958.0	9	72	72	6.754275039769461e-16	0.0
LOWZ_South_f1_g19	LOWZ	South	1	19	0.33999999999999997	0.35	257	0.7171131551687622	81	20.0	0	0.00915667267152922	0.000266391939884206	0.00016085645945903106	0.024365685125551276	5.11710929652814e-06	W3_OFFICIAL_OBS	16	4761.611236657173	0.41445629277538326	645	532.0	1	119	119	6.438220023642586e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	24	0.7712205285632662	538	178.0	1	0.006395770493624284	0.00038808131852504784	0.00013025576601043972	0.025882111963102097	-4.6008517398039235e-18	W0_UNIT	4	11335.595388723408	0.6933489779619755	8315	4399.0	55	23	23	6.838910157312194e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	73	0.6433221665661344	210	70.0	0	0.006211387368142598	0.00039518566518293715	0.00015875475510645256	0.02523926307441298	-1.2930981916493954e-18	W0_UNIT	8	327451.3801525292	0.5020393841141104	2194	1828.0	9	72	72	6.669048215568784e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	257	0.766477568814727	103	18.0	0	0.0077972388041579995	0.0003576267156417029	0.00016223992068554682	0.02275202222743928	3.931375886568173e-06	W0_UNIT	16	5787.292511299464	0.4169191824079733	586	492.0	1	119	119	6.011836906217369e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	24	0.7712205285632662	538	178.0	1	0.006599051637137396	0.00040843490966125225	0.00013260453839077937	0.02777942544439256	-4.8424807653731796e-18	W1_SPECTRO	4	12594.700628550816	0.6933489779619755	8315	4399.0	55	23	23	7.340243141934965e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	73	0.6433221665661344	210	70.0	0	0.006360376729039344	0.00041512175864711546	0.00016392649990262635	0.026447764193207664	-1.908227579179594e-18	W1_SPECTRO	8	308587.9034025711	0.5020393841141104	2194	1828.0	9	72	72	6.98837418820311e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	257	0.766477568814727	103	18.0	0	0.00805867230883481	0.0003699148561013428	0.0001663922660020161	0.023716371380081182	4.844169066792899e-06	W1_SPECTRO	16	4895.859548474162	0.4169191824079733	586	492.0	1	119	119	6.26664985288108e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	24	0.7712205285632662	538	178.0	1	0.006395770493624284	0.00038808131852504784	0.00013025576601043972	0.025882111963102097	-4.6008517398039235e-18	W2_IMAGING	4	11335.595388723408	0.6933489779619755	8315	4399.0	55	23	23	6.838910157312194e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	73	0.6433221665661344	210	70.0	0	0.006211387368142598	0.00039518566518293715	0.00015875475510645256	0.02523926307441298	-1.2930981916493954e-18	W2_IMAGING	8	327451.3801525292	0.5020393841141104	2194	1828.0	9	72	72	6.669048215568784e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	257	0.766477568814727	103	18.0	0	0.0077972388041579995	0.0003576267156417029	0.00016223992068554682	0.02275202222743928	3.931375886568173e-06	W2_IMAGING	16	5787.292511299464	0.4169191824079733	586	492.0	1	119	119	6.011836906217369e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	24	0.7712205285632662	538	178.0	1	0.006599051637137396	0.00040843490966125225	0.00013260453839077937	0.02777942544439256	-4.8424807653731796e-18	W3_OFFICIAL_OBS	4	12594.700628550816	0.6933489779619755	8315	4399.0	55	23	23	7.340243141934965e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	73	0.6433221665661344	210	70.0	0	0.006360376729039344	0.00041512175864711546	0.00016392649990262635	0.026447764193207664	-1.908227579179594e-18	W3_OFFICIAL_OBS	8	308587.9034025711	0.5020393841141104	2194	1828.0	9	72	72	6.98837418820311e-16	0.0
LOWZ_South_f1_g20	LOWZ	South	1	20	0.35	0.36	257	0.766477568814727	103	18.0	0	0.00805867230883481	0.0003699148561013428	0.0001663922660020161	0.023716371380081182	4.844169066792899e-06	W3_OFFICIAL_OBS	16	4895.859548474162	0.4169191824079733	586	492.0	1	119	119	6.26664985288108e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	25	0.7900845311811104	553	235.0	0	0.008767501465545505	0.0003465241969289137	8.748875970476519e-05	0.030173346163657355	-3.89941203614632e-18	W0_UNIT	4	117701.07300160604	0.7332641052209674	8965	3648.0	5	24	24	7.972796186528853e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	74	0.6724831921505575	220	79.0	0	0.005976989369806931	0.000303300351767647	0.00013329277709970365	0.016988937401848668	-7.751361894062718e-19	W0_UNIT	8	415592.8756347012	0.5125191388272693	2474	2007.0	5	73	73	4.489039253252594e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	258	0.7224229025152418	84	20.0	0	0.006276488057463001	0.00024830752937093735	0.00012892754252534933	0.01691822597874329	3.3301657094370435e-06	W0_UNIT	16	5080.295533282419	0.418692239328184	679	539.5	1	119	119	4.470354956144121e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	25	0.7900845311811104	553	235.0	0	0.009190704889551995	0.00034370864107751944	9.867961225131713e-05	0.031837490085666	-4.046417702971809e-18	W1_SPECTRO	4	126737.10326924597	0.7332641052209674	8965	3648.0	5	24	24	8.412518060372806e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	74	0.6724831921505575	220	79.0	0	0.006443994733100198	0.000319300787298633	0.0001243880362398297	0.018216878049896794	-7.935453484144428e-19	W1_SPECTRO	8	406461.74778604484	0.5125191388272693	2474	2007.0	5	73	73	4.813501792572602e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	258	0.7224229025152418	84	20.0	0	0.006663813461337079	0.0002634243757832027	0.00013246598615207717	0.018025696713306026	4.22416170842626e-06	W1_SPECTRO	16	4267.283773097224	0.418692239328184	679	539.5	1	119	119	4.762985359193321e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	25	0.7900845311811104	553	235.0	0	0.008767501465545505	0.0003465241969289137	8.748875970476519e-05	0.030173346163657355	-3.89941203614632e-18	W2_IMAGING	4	117701.07300160604	0.7332641052209674	8965	3648.0	5	24	24	7.972796186528853e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	74	0.6724831921505575	220	79.0	0	0.005976989369806931	0.000303300351767647	0.00013329277709970365	0.016988937401848668	-7.751361894062718e-19	W2_IMAGING	8	415592.8756347012	0.5125191388272693	2474	2007.0	5	73	73	4.489039253252594e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	258	0.7224229025152418	84	20.0	0	0.006276488057463001	0.00024830752937093735	0.00012892754252534933	0.01691822597874329	3.3301657094370435e-06	W2_IMAGING	16	5080.295533282419	0.418692239328184	679	539.5	1	119	119	4.470354956144121e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	25	0.7900845311811104	553	235.0	0	0.009190704889551995	0.00034370864107751944	9.867961225131713e-05	0.031837490085666	-4.046417702971809e-18	W3_OFFICIAL_OBS	4	126737.10326924597	0.7332641052209674	8965	3648.0	5	24	24	8.412518060372806e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	74	0.6724831921505575	220	79.0	0	0.006443994733100198	0.000319300787298633	0.0001243880362398297	0.018216878049896794	-7.935453484144428e-19	W3_OFFICIAL_OBS	8	406461.74778604484	0.5125191388272693	2474	2007.0	5	73	73	4.813501792572602e-16	0.0
LOWZ_South_f1_g21	LOWZ	South	1	21	0.36	0.37	258	0.7224229025152418	84	20.0	0	0.006663813461337079	0.0002634243757832027	0.00013246598615207717	0.018025696713306026	4.22416170842626e-06	W3_OFFICIAL_OBS	16	4267.283773097224	0.418692239328184	679	539.5	1	119	119	4.762985359193321e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	25	0.8042573560785417	504	172.0	0	0.0029363573778806353	0.00038833089768581917	8.414792777007927e-05	0.015164880358312621	-3.201319413760279e-18	W0_UNIT	4	43260.79663144763	0.7345503147909604	8287	3323.0	1	24	24	4.007063042797303e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	74	0.6465769592158297	154	72.5	0	0.005114105232977048	0.00035020428021871836	0.0001673752022823932	0.013486781828199724	-7.430643938169448e-19	W0_UNIT	8	2632141.570103647	0.51546335547221	2223	1819.0	1	73	73	3.563653899875712e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	258	0.7346324190506974	79	18.0	0	0.004777065929682185	0.0003125302673639151	0.00016652824391784015	0.011506677902666476	4.856457959958286e-06	W0_UNIT	16	2369.356019868709	0.42126563074707124	598	492.0	1	119	119	3.040444941187627e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	25	0.8042573560785417	504	172.0	0	0.0023501037371569363	0.000394018754285797	8.73446828251299e-05	0.014499577094619453	-3.0198330470228e-18	W1_SPECTRO	4	40396.28840738769	0.7345503147909604	8287	3323.0	1	24	24	3.831267912390223e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	74	0.6465769592158297	154	72.5	0	0.0047585971699874025	0.0003521922364575327	0.00018394684831204018	0.013081315364249068	-9.042780316613621e-19	W1_SPECTRO	8	2694252.2329501053	0.51546335547221	2223	1819.0	1	73	73	3.4565162473257675e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	258	0.7346324190506974	79	18.0	0	0.004714214945850632	0.00031816259994754025	0.00017144422405908482	0.011565645011596716	4.037241869790876e-06	W1_SPECTRO	16	2864.739191906727	0.42126563074707124	598	492.0	1	119	119	3.0560260019907507e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	25	0.8042573560785417	504	172.0	0	0.0029363573778806353	0.00038833089768581917	8.414792777007927e-05	0.015164880358312621	-3.201319413760279e-18	W2_IMAGING	4	43260.79663144763	0.7345503147909604	8287	3323.0	1	24	24	4.007063042797303e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	74	0.6465769592158297	154	72.5	0	0.005114105232977048	0.00035020428021871836	0.0001673752022823932	0.013486781828199724	-7.430643938169448e-19	W2_IMAGING	8	2632141.570103647	0.51546335547221	2223	1819.0	1	73	73	3.563653899875712e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	258	0.7346324190506974	79	18.0	0	0.004777065929682185	0.0003125302673639151	0.00016652824391784015	0.011506677902666476	4.856457959958286e-06	W2_IMAGING	16	2369.356019868709	0.42126563074707124	598	492.0	1	119	119	3.040444941187627e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	25	0.8042573560785417	504	172.0	0	0.0023501037371569363	0.000394018754285797	8.73446828251299e-05	0.014499577094619453	-3.0198330470228e-18	W3_OFFICIAL_OBS	4	40396.28840738769	0.7345503147909604	8287	3323.0	1	24	24	3.831267912390223e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	74	0.6465769592158297	154	72.5	0	0.0047585971699874025	0.0003521922364575327	0.00018394684831204018	0.013081315364249068	-9.042780316613621e-19	W3_OFFICIAL_OBS	8	2694252.2329501053	0.51546335547221	2223	1819.0	1	73	73	3.4565162473257675e-16	0.0
LOWZ_South_f1_g22	LOWZ	South	1	22	0.37	0.38	258	0.7346324190506974	79	18.0	0	0.004714214945850632	0.00031816259994754025	0.00017144422405908482	0.011565645011596716	4.037241869790876e-06	W3_OFFICIAL_OBS	16	2864.739191906727	0.42126563074707124	598	492.0	1	119	119	3.0560260019907507e-16	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	26	0.8705926977864007	557	123.0	0	0.009340387707097495	0.00043711709363231235	0.00010586953382370764	0.03090110571731862	-4.477816291748385e-18	W0_UNIT	4	9925771.064884776	0.7740319566482312	8072	3243.5	1	25	25	8.16509433479088e-16	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	75	0.6834225563180171	214	66.0	0	0.008161494676789104	0.000429695597084427	0.00015795825124268186	0.03090590024788837	-1.3029665210715938e-18	W0_UNIT	8	26458865.345144734	0.5310035990928771	2209	1795.0	1	74	74	8.166361208369812e-16	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	258	0.7284842382676435	82	19.0	0	0.006690215581975393	0.00031879961999885963	0.00018300532958524064	0.022570554165551947	4.989067167437454e-06	W0_UNIT	16	4524.002866280293	0.4190605265271788	586	486.0	1	119	119	5.963887041328512e-16	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	26	0.8705926977864007	557	123.0	0	0.011810987480250413	0.0004734212014338252	0.00011626936150549564	0.039332482712061786	-5.401963150063912e-18	W1_SPECTRO	4	12944467.803440956	0.7740319566482312	8072	3243.5	1	25	25	1.0392943045579257e-15	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	75	0.6834225563180171	214	66.0	0	0.010175550983827763	0.0004802847857441668	0.00017323195493060528	0.03905608432766246	-2.4426520773309927e-18	W1_SPECTRO	8	40674247.40722108	0.5310035990928771	2209	1795.0	1	74	74	1.0319909449200877e-15	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	258	0.7284842382676435	82	19.0	0	0.009947416316279375	0.000341992863574781	0.0002064536485855618	0.0293104839627049	5.118590088984898e-06	W1_SPECTRO	16	5726.2807634822075	0.4190605265271788	586	486.0	1	119	119	7.744799449675728e-16	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	26	0.8705926977864007	557	123.0	0	0.009340387707097495	0.00043711709363231235	0.00010586953382370764	0.03090110571731862	-4.477816291748385e-18	W2_IMAGING	4	9925771.064884776	0.7740319566482312	8072	3243.5	1	25	25	8.16509433479088e-16	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	75	0.6834225563180171	214	66.0	0	0.008161494676789104	0.000429695597084427	0.00015795825124268186	0.03090590024788837	-1.3029665210715938e-18	W2_IMAGING	8	26458865.345144734	0.5310035990928771	2209	1795.0	1	74	74	8.166361208369812e-16	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	258	0.7284842382676435	82	19.0	0	0.006690215581975393	0.00031879961999885963	0.00018300532958524064	0.022570554165551947	4.989067167437454e-06	W2_IMAGING	16	4524.002866280293	0.4190605265271788	586	486.0	1	119	119	5.963887041328512e-16	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	26	0.8705926977864007	557	123.0	0	0.011810987480250413	0.0004734212014338252	0.00011626936150549564	0.039332482712061786	-5.401963150063912e-18	W3_OFFICIAL_OBS	4	12944467.803440956	0.7740319566482312	8072	3243.5	1	25	25	1.0392943045579257e-15	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	75	0.6834225563180171	214	66.0	0	0.010175550983827763	0.0004802847857441668	0.00017323195493060528	0.03905608432766246	-2.4426520773309927e-18	W3_OFFICIAL_OBS	8	40674247.40722108	0.5310035990928771	2209	1795.0	1	74	74	1.0319909449200877e-15	0.0
LOWZ_South_f1_g23	LOWZ	South	1	23	0.38	0.39	258	0.7284842382676435	82	19.0	0	0.009947416316279375	0.000341992863574781	0.0002064536485855618	0.0293104839627049	5.118590088984898e-06	W3_OFFICIAL_OBS	16	5726.2807634822075	0.4190605265271788	586	486.0	1	119	119	7.744799449675728e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	26	0.8562551846166194	441	137.5	0	0.01390520071962114	0.00028940893315159517	9.840663314606171e-05	0.032144681058248345	-3.0711671695682884e-18	W0_UNIT	4	12572730.096133014	0.7749183723321085	7035	2810.5	1	25	25	8.49368807716367e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	75	0.6421758330068182	133	67.0	0	0.01262084844580597	0.000349765823988742	0.0001272998942081367	0.03406875124676237	-1.1558997559114699e-18	W0_UNIT	8	31012221.11846348	0.5311061651703409	1881	1569.0	1	74	74	9.002091068943055e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	258	0.7705219631050714	68	15.0	0	0.011863746188901144	0.0003143294854821966	0.00015708275815655274	0.031265667985454715	5.8152287042410975e-06	W0_UNIT	16	5376.5156239947	0.4209187840630958	509	423.5	1	119	119	8.261423745701515e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	26	0.8562551846166194	441	137.5	0	0.014477287692725741	0.00032211169170176285	0.00011138376963870668	0.03288363013530715	-4.413263261056809e-18	W1_SPECTRO	4	12966828.161491318	0.7749183723321085	7035	2810.5	1	25	25	8.688942867655205e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	75	0.6421758330068182	133	67.0	0	0.013965577915751388	0.00035573074322436856	0.00013506060031856864	0.036556210432366565	-1.1691010573273466e-18	W1_SPECTRO	8	35826261.03766194	0.5311061651703409	1881	1569.0	1	74	74	9.659360070583259e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	258	0.7705219631050714	68	15.0	0	0.012877034956194877	0.00032990430988213114	0.00017055439077192213	0.033988540169654	6.052224779933458e-06	W1_SPECTRO	16	5615.875385584685	0.4209187840630958	509	423.5	1	119	119	8.98089664899976e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	26	0.8562551846166194	441	137.5	0	0.01390520071962114	0.00028940893315159517	9.840663314606171e-05	0.032144681058248345	-3.0711671695682884e-18	W2_IMAGING	4	12572730.096133014	0.7749183723321085	7035	2810.5	1	25	25	8.49368807716367e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	75	0.6421758330068182	133	67.0	0	0.01262084844580597	0.000349765823988742	0.0001272998942081367	0.03406875124676237	-1.1558997559114699e-18	W2_IMAGING	8	31012221.11846348	0.5311061651703409	1881	1569.0	1	74	74	9.002091068943055e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	258	0.7705219631050714	68	15.0	0	0.011863746188901144	0.0003143294854821966	0.00015708275815655274	0.031265667985454715	5.8152287042410975e-06	W2_IMAGING	16	5376.5156239947	0.4209187840630958	509	423.5	1	119	119	8.261423745701515e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	26	0.8562551846166194	441	137.5	0	0.014477287692725741	0.00032211169170176285	0.00011138376963870668	0.03288363013530715	-4.413263261056809e-18	W3_OFFICIAL_OBS	4	12966828.161491318	0.7749183723321085	7035	2810.5	1	25	25	8.688942867655205e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	75	0.6421758330068182	133	67.0	0	0.013965577915751388	0.00035573074322436856	0.00013506060031856864	0.036556210432366565	-1.1691010573273466e-18	W3_OFFICIAL_OBS	8	35826261.03766194	0.5311061651703409	1881	1569.0	1	74	74	9.659360070583259e-16	0.0
LOWZ_South_f1_g24	LOWZ	South	1	24	0.39	0.4	258	0.7705219631050714	68	15.0	0	0.012877034956194877	0.00032990430988213114	0.00017055439077192213	0.033988540169654	6.052224779933458e-06	W3_OFFICIAL_OBS	16	5615.875385584685	0.4209187840630958	509	423.5	1	119	119	8.98089664899976e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	26	0.8420702106774579	455	134.0	0	0.007039864611778889	0.0002910740662568025	7.015002396401862e-05	0.022150688545408782	-3.755704686862767e-18	W0_UNIT	4	59720.7347202041	0.7751861094382159	7116	2722.5	0	25	25	5.852944655390424e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	75	0.6397627989848939	157	63.0	0	0.004267272541610839	0.0002638184506270367	0.00014251906567259022	0.010940643484418686	-8.454467546341409e-19	W0_UNIT	8	1141444.1258897136	0.5329937790257148	1939	1490.0	0	74	74	2.8908799235468043e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	259	0.7018029684261184	55	16.0	0	0.004984565285009375	0.00023736748977394977	0.00014583833458734318	0.010235944260809603	5.138570783997557e-06	W0_UNIT	16	1991.9827304288954	0.4281590872225633	524	419.0	0	119	119	2.7046750773170707e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	26	0.8420702106774579	455	134.0	0	0.007881886878038162	0.00030515434331904813	6.38635893877203e-05	0.02335406361068027	-7.20638735701099e-18	W1_SPECTRO	4	57105.68661618789	0.7751861094382159	7116	2722.5	0	25	25	6.170916155114786e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	75	0.6397627989848939	157	63.0	0	0.004741870698105999	0.00027575567993219223	0.00013838830757880455	0.011674169223523895	-6.872721088849461e-19	W1_SPECTRO	8	1396643.9005725968	0.5329937790257148	1939	1490.0	0	74	74	3.084701688747734e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	259	0.7018029684261184	55	16.0	0	0.005325385963196711	0.0002516650923164374	0.00015667853947851746	0.010668333627345879	5.670344424170599e-06	W1_SPECTRO	16	1881.4260350518894	0.4281590872225633	524	419.0	0	119	119	2.818926651336006e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	26	0.8420702106774579	455	134.0	0	0.007039864611778889	0.0002910740662568025	7.015002396401862e-05	0.022150688545408782	-3.755704686862767e-18	W2_IMAGING	4	59720.7347202041	0.7751861094382159	7116	2722.5	0	25	25	5.852944655390424e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	75	0.6397627989848939	157	63.0	0	0.004267272541610839	0.0002638184506270367	0.00014251906567259022	0.010940643484418686	-8.454467546341409e-19	W2_IMAGING	8	1141444.1258897136	0.5329937790257148	1939	1490.0	0	74	74	2.8908799235468043e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	259	0.7018029684261184	55	16.0	0	0.004984565285009375	0.00023736748977394977	0.00014583833458734318	0.010235944260809603	5.138570783997557e-06	W2_IMAGING	16	1991.9827304288954	0.4281590872225633	524	419.0	0	119	119	2.7046750773170707e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	26	0.8420702106774579	455	134.0	0	0.007881886878038162	0.00030515434331904813	6.38635893877203e-05	0.02335406361068027	-7.20638735701099e-18	W3_OFFICIAL_OBS	4	57105.68661618789	0.7751861094382159	7116	2722.5	0	25	25	6.170916155114786e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	75	0.6397627989848939	157	63.0	0	0.004741870698105999	0.00027575567993219223	0.00013838830757880455	0.011674169223523895	-6.872721088849461e-19	W3_OFFICIAL_OBS	8	1396643.9005725968	0.5329937790257148	1939	1490.0	0	74	74	3.084701688747734e-16	0.0
LOWZ_South_f1_g25	LOWZ	South	1	25	0.4	0.41000000000000003	259	0.7018029684261184	55	16.0	0	0.005325385963196711	0.0002516650923164374	0.00015667853947851746	0.010668333627345879	5.670344424170599e-06	W3_OFFICIAL_OBS	16	1881.4260350518894	0.4281590872225633	524	419.0	0	119	119	2.818926651336006e-16	0.0
LOWZ_South_f1_g26	LOWZ	South	1	26	0.41000000000000003	0.42000000000000004	25	0.8222602332786424	386	136.0	0	0.007813101232620408	0.00036921730856964875	0.00011320450382703151	0.035722720907019626	-3.83770478848889e-18	W0_UNIT	4	65341.52590033016	0.7311976389924316	5919	2396.0	2	24	24	9.439124566269131e-16	0.0
LOWZ_South_f1_g26	LOWZ	South	1	26	0.41000000000000003	0.42000000000000004	74	0.6780550870605223	155	51.0	0	0.008698484857848028	0.000361012057427019	0.00017748038251946273	0.03207263807796179	-1.0779702088322165e-18	W0_UNIT	8	1247806.683028224	0.5122404544905107	1619	1284.5	2	73	73	8.474651938600204e-16	0.0
LOWZ_South_f1_g26	LOWZ	South	1	26	0.41000000000000003	0.42000000000000004	257	0.718602198458025	55	13.0	0	0.007910794178383397	0.0003326110752664115	0.0001959376505987814	0.01928765916609971	8.755072561936555e-06	W0_UNIT	16	2203.0267630167336	0.41603838949924166	441	354.0	1	119	119	5.09643758476367e-16	0.0
LOWZ_South_f1_g26	LOWZ	South	1	26	0.41000000000000003	0.42000000000000004	25	0.8222602332786424	386	136.0	0	0.007784386856402572	0.00038198613448857957	0.0001083049242750008	0.03567583824594049	-3.6428902417278734e-18	W1_SPECTRO	4	62552.50252673249	0.7311976389924316	5919	2396.0	2	24	24	9.426736616340123e-16	0.0
LOWZ_South_f1_g26	LOWZ	South	1	26	0.41000000000000003	0.42000000000000004	74	0.6780550870605223	155	51.0	0	0.00903279827625761	0.00037244615340937523	0.0001922498329509929	0.031547834630892	-1.2747738269732949e-18	W1_SPECTRO	8	1195594.9625297324	0.5122404544905107	1619	1284.5	2	73	73	8.335981507459396e-16	0.0
LOWZ_South_f1_g26	LOWZ	South	1	26	0.41000000000000003	0.42000000000000004	257	0.718602198458025	55	13.0	0	0.007933867173655627	0.00034450504787584006	0.00020435703373928584	0.019336097409519845	8.199184953801424e-06	W1_SPECTRO	16	2358.295064505767	0.41603838949924166	441	354.0	1	119	119	5.109236571005619e-16	0.0
LOWZ_South_f1_g26	LOWZ	South	1	26	0.41000000000000003	0.42000000000000004	25	0.8222602332786424	386	136.0	0	0.007813101232620408	0.00036921730856964875	0.00011320450382703151	0.035722720907019626	-3.83770478848889e-18	W2_IMAGING	4	65341.52590033016	0.7311976389924316	5919	2396.0	2	24	24	9.439124566269131e-16	0.0
