sample	cap	nside	block_order	nested_pixel	full_random_rows	full_random_fraction	source_sha256
LOWZ	North	16	389	1374	9410	0.0007665348948922628	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	390	1375	20970	0.0017082079432402498	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	391	1396	5377	0.0004380083028518275	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	392	1397	22802	0.0018574419419057785	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	393	1398	127	1.0345369994826501e-05	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	394	1399	18110	0.0014752334693410073	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	395	1405	11108	0.0009048533063191556	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	396	1407	773	6.296827563780224e-05	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	397	1613	2970	0.00024193503058767484	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	398	1614	2968	0.0002417721113751579	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	399	1615	23106	0.0018822056622083553	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	400	1617	1473	0.00011999000001873571	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	401	1618	2173	0.00017701172439966919	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	402	1619	21452	0.0017474714734568354	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	403	1620	19868	0.0016184394571434088	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	404	1621	26259	0.002139047800741331	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	405	1622	26955	0.0021957436866972308	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	406	1623	25672	0.0020912310118676057	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	407	1624	21960	0.0017888529534361413	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	408	1625	26744	0.0021785557097766923	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	409	1626	26157	0.002130738920902967	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	410	1627	26516	0.0021599829195497596	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	411	1628	24933	0.002031032362842592	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	412	1629	23570	0.0019200029195122882	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	413	1630	23984	0.0019537271965032977	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	414	1631	26108	0.0021267474001963015	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	415	1636	16331	0.0013303168298071778	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	416	1637	26935	0.0021941144945720613	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	417	1638	8074	0.0006577048609309383	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	418	1639	25779	0.002099947189737263	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	419	1641	2455	0.00019998333336455952	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	420	1642	2414	0.00019664348950796198	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	421	1643	21419	0.0017447833064503056	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	422	1644	21146	0.0017225448339417415	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	423	1645	24070	0.0019607327226415267	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	424	1646	25251	0.002056936517632787	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	425	1647	26168	0.00213163497657181	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	426	1648	26248	0.002138151745072488	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	427	1649	25538	0.0020803154246289697	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	428	1650	23705	0.0019309999663571825	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	429	1651	26347	0.002146216246092077	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	430	1652	26064	0.0021231631775209285	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	431	1653	25932	0.0021124105094948095	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	432	1654	26261	0.002139210719953848	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	433	1655	26445	0.002154199287505408	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	434	1656	26326	0.0021445055943606493	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	435	1657	25445	0.0020727396812469314	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	436	1658	26496	0.00215835372742459	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	437	1659	26099	0.002126014263739975	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	438	1660	26675	0.0021729349969448575	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	439	1661	26493	0.002158109348605815	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	440	1662	26185	0.002133019789878204	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	441	1663	26868	0.0021886567009527435	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	442	1685	2244	0.000182795356444021	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	443	1686	1080	8.79763747591545e-05	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	444	1687	12897	0.00105058454191557	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	445	1689	1217	9.913634081656576e-05	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	446	1690	1267	0.00010320932112948957	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	447	1691	14196	0.0011564005704453306	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	448	1692	12452	0.001014335017130548	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	449	1693	22127	0.0018024567076813068	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	450	1694	25027	0.0020386895658308884	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	451	1695	26483	0.00215729475254323	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	452	1702	2502	0.0002038119348587079	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	453	1703	14360	0.0011697599458717208	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	454	1705	1499	0.0001221079497814561	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	455	1707	14822	0.001207394283963137	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	456	1708	20687	0.001685154874669101	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	457	1709	26319	0.00214393537711684	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	458	1710	25139	0.002047813041731838	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	459	1711	26167	0.0021315535169655515	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	460	1712	13841	0.0011274824102235717	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	461	1713	25795	0.002101250543437398	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	462	1714	25269	0.00205840279054544	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	463	1715	26290	0.002141573048535344	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	464	1716	26066	0.0021233260967334455	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	465	1717	26234	0.0021370113105848693	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	466	1718	26428	0.0021528144741990137	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	467	1719	25560	0.002082107535966656	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	468	1720	26398	0.0021503706860112595	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	469	1721	24535	0.001998611439551718	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	470	1722	26354	0.0021467864633358865	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	471	1723	25374	0.0020669560492025795	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	472	1724	26273	0.00214018823522895	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	473	1725	26598	0.002166662607262955	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	474	1726	26477	0.002156805994905679	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	475	1727	26361	0.002147356680579696	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	476	1728	21775	0.0017737829262783231	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	477	1729	26513	0.0021597385407309843	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	478	1730	23611	0.0019233427633688859	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	479	1731	26626	0.002168943476238192	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	480	1732	25842	0.0021050791449315465	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	481	1733	25335	0.0020637791245584993	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	482	1734	26437	0.00215354761065534	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	483	1735	23665	0.0019277415821068436	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	484	1736	26062	0.0021230002583084114	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	485	1737	26304	0.002142713483022963	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	486	1738	26237	0.0021372556894036446	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	487	1739	26560	0.0021635671422251326	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	488	1740	26097	0.002125851344527458	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	489	1741	25693	0.002092941663599034	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	490	1742	25336	0.0020638605841647576	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	491	1743	23879	0.0019451739378461574	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	492	1744	25930	0.0021122475902822925	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	493	1745	26706	0.0021754602447388704	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	494	1746	26047	0.0021217783642145343	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	495	1747	26468	0.002156072858449353	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	496	1748	25699	0.0020934304212365845	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	497	1749	25632	0.0020879726276172668	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	498	1750	26248	0.002138151745072488	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	499	1751	26085	0.0021248738292523562	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	500	1752	25610	0.0020861805162795803	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	501	1753	26306	0.00214287640223548	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	502	1754	26377	0.0021486600342798313	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	503	1755	26171	0.002131879355390585	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	504	1756	26658	0.0021715501836384633	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	505	1757	25259	0.002057588194482855	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	506	1758	26011	0.002118845818389229	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	507	1759	26574	0.0021647075767127514	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	508	1760	22198	0.0018082403397256586	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	509	1761	25321	0.0020626386900708805	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	510	1762	26442	0.0021539549086866325	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	511	1763	26048	0.0021218598238207926	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	512	1764	24316	0.0019807717857811117	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	513	1765	24167	0.0019686343044485986	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	514	1766	25578	0.002083573808879309	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	515	1767	26252	0.002138477583497522	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	516	1768	26552	0.002162915465375065	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	517	1769	26712	0.002175949002376421	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	518	1770	26294	0.002141898886960378	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	519	1771	26026	0.002120067712483106	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	520	1772	25239	0.0020559590023576852	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	521	1773	26175	0.0021322051938156192	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	522	1774	26485	0.002157457671755747	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	523	1775	25461	0.002074043034947067	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	524	1776	24445	0.0019912800749884553	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	525	1777	26668	0.002172364779701048	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	526	1778	24590	0.0020030917178959344	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	527	1779	26666	0.002172201860488531	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	528	1780	25621	0.0020870765719484233	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	529	1781	25273	0.0020587286289704735	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	530	1782	26831	0.00218564269552118	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	531	1783	20107	0.0016379083030391847	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	532	1784	25965	0.002115098676501339	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	533	1785	26764	0.0021801849019018617	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	534	1786	26475	0.002156643075693162	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	535	1787	24503	0.0019960047321514467	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	536	1788	26955	0.0021957436866972308	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	537	1789	26128	0.002128376592321471	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	538	1790	26541	0.0021620194097062215	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	539	1791	26764	0.0021801849019018617	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	540	1955	3630	0.0002956983707182693	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	541	1958	699	5.694026477467499e-05	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	542	1959	6636	0.0005405659471312493	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	543	1960	4448	0.0003623323286377029	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	544	1961	24275	0.001977431941924514	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	545	1962	25982	0.002116483489807733	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	546	1963	24146	0.001966923652717171	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	547	1964	22006	0.0017926000953240313	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	548	1965	22682	0.0018476667891547613	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	549	1966	24401	0.0019876958523130824	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	550	1967	24979	0.0020347795047304814	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	551	1970	7350	0.0005987281059998014	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	552	1971	5587	0.00045511482016610756	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	553	1974	2336	0.00019028964021980082	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	554	1975	213	1.735089613305547e-05	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	555	1976	25180	0.002051152885588435	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	556	1977	18374	0.001496738805393245	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	557	1978	25034	0.002039259783074698	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	558	1979	25525	0.0020792564497476096	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	559	1980	21920	0.0017855945691858024	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	560	1981	22845	0.001860944704974893	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	561	1982	26763	0.0021801034422956034	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	562	1983	26789	0.002182221392058324	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	563	2024	14944	0.001217332355926671	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	564	2025	13119	0.0010686685745049517	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	565	2026	26750	0.0021790444674142434	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	566	2027	26677	0.0021730979161573745	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	567	2028	10401	0.0008472613646944129	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	568	2029	11514	0.000937925906460097	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	569	2030	25040	0.0020397485407122485	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	570	2031	25564	0.0020824333743916902	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	571	2040	5278	0.0004299438018322383	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	572	2042	16069	0.001308974412967457	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	573	2043	5973	0.0004865582281818794	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	574	2813	22	1.7921113376864803e-06	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	575	2814	792	6.451600815671329e-05	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	North	16	576	2815	17493	0.0014249728922795274	555d36eae84318648824f077bd96fc911ff8d1c6da51279d0d86c35ae8ba2151
LOWZ	South	4	0	0	29946	0.0053956815088448745	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	1	2	125932	0.022690474980693674	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	2	3	23	4.144148624304819e-06	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	3	8	347428	0.06259970731499889	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	4	9	5816	0.00104792906082421	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	5	10	55542	0.01000757838657123	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	6	48	75912	0.01367785262470554	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	7	49	173380	0.031239673412259545	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	8	52	292592	0.05271933627315633	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	9	53	33993	0.006124871486347553	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	10	67	162894	0.029350302000326487	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	11	68	170322	0.030688681825601975	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	12	69	429523	0.07739161519814255	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	13	70	425653	0.07669431714700953	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
LOWZ	South	4	14	71	427692	0.0770617049315729	0a56098563a346fe4e7a55434ef4250f0159249c66d9ca4ac8d5e4778657627f
