source_path	source_blob	claim_identity	claim	original_status	dependency_class	regrade_class	effective_status	correction_or_reason	rerun_priority
null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	ca0de641261df9251d6e37c3f2f2dda179ae10f8	N15	mirror seal as Clifford-torus gluing	WORKING_CANDIDATE	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	WORKING_CANDIDATE	The reciprocal/Hopf statements remain exact or conditional inside their diagonal toric/round witnesses and are not unique over a general GL2 screen.	NONE
null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	ca0de641261df9251d6e37c3f2f2dda179ae10f8	N16	common round angular warp	NO_DIRECTION_SELECTOR	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	NO_DIRECTION_SELECTOR	The reciprocal/Hopf statements remain exact or conditional inside their diagonal toric/round witnesses and are not unique over a general GL2 screen.	NONE
null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	ca0de641261df9251d6e37c3f2f2dda179ae10f8	N17	reciprocal anisotropic angular realization	CONDITIONAL_TRACEFREE_SHEAR	D2_FIXED_DIAGONAL_ROUND_SCREEN	SUPERSEDED_BY_GENERAL_SCREEN_RESULT	GENERAL_SCREEN_TWO_SHEAR_CONFIGURATION_DERIVED__HOPF_SELECTION_OPEN	Both screen shear tangents and their anisotropic rotation/shear mixing are now explicit on the chosen S3 control; physical angular slots and selection remain open.	HIGH
null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	ca0de641261df9251d6e37c3f2f2dda179ae10f8	N18	angle-dependent scalar in the diagonal reciprocal radial metric	GEOMETRIC_COUPLING_NOT_HOPF_SELECTION	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	GEOMETRIC_COUPLING_NOT_HOPF_SELECTION	The angle-dependent coupling remains exact in the supplied diagonal reciprocal radial witness and is not a generic full-screen result.	NONE
null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	ca0de641261df9251d6e37c3f2f2dda179ae10f8	N19	static scalar multipoles on working L background	OBSERVED_CONDITIONAL_WALL_LOUD	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OBSERVED_CONDITIONAL_WALL_LOUD	Founded pair, celestial-fiber typing, frame-covariance obstructions, scoped wall probe, co-presence compatibility, and open action remain independent of the diagonal screen being exhaustive.	NONE
null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	ca0de641261df9251d6e37c3f2f2dda179ae10f8	N20	whole-history null or toric section	CONCEPTUALLY_COMPATIBLE_NOT_SELECTED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONCEPTUALLY_COMPATIBLE_NOT_SELECTED	Founded pair, celestial-fiber typing, frame-covariance obstructions, scoped wall probe, co-presence compatibility, and open action remain independent of the diagonal screen being exhaustive.	NONE
null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	ca0de641261df9251d6e37c3f2f2dda179ae10f8	N21	L2+L4 action from angular Hopf metric	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	Founded pair, celestial-fiber typing, frame-covariance obstructions, scoped wall probe, co-presence compatibility, and open action remain independent of the diagonal screen being exhaustive.	NONE
null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	ca0de641261df9251d6e37c3f2f2dda179ae10f8	N22	metric-to-Hopf carrier bridge	PROMISING_STRONGER_CONDITIONAL_ROUTE	D6_MULTIPLE	REQUIRES_FULL_SCREEN_REDERIVATION	PROMISING_STRONGER_CONDITIONAL_ROUTE	The conditional bridge remains promising but any claim that diagonal reciprocal anisotropy is privileged must be rerun across the full screen family.	HIGH
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T01	reciprocal exponential comparison pair	DERIVED_CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_CONDITIONAL	Founded reciprocity, supplied-toric lattice topology, finite-cell canon insufficiency, bootstrap absence, and open dynamics retain their exact premise scopes.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T02	two periodic transverse spatial directions	OPEN	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	CONFIGURATION_EXISTENCE_PARTLY_CLOSED__PHYSICAL_TORIC_SLOT_SELECTION_OPEN	A complete S3 block-screen configuration exists, but physical transverse ownership and toric periodicity/action remain unselected.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T03	determinant-normalized positive diagonal two-block	GENERIC_RECIPROCAL_NORMAL_FORM	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	GENERIC_RECIPROCAL_NORMAL_FORM	Each statement remains exact in its supplied diagonal/toric/cap class; the general screen prevents promotion to a generic uniqueness claim.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T04	primitive collapse-cycle determinant	DERIVED_WITHIN_TORIC_CLASS	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_WITHIN_TORIC_CLASS	Founded reciprocity, supplied-toric lattice topology, finite-cell canon insufficiency, bootstrap absence, and open dynamics retain their exact premise scopes.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T05	exchange-related primitive cycles	TOPOLOGY_UNDERDETERMINED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	TOPOLOGY_UNDERDETERMINED	Founded reciprocity, supplied-toric lattice topology, finite-cell canon insufficiency, bootstrap absence, and open dynamics retain their exact premise scopes.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T06	opposing eigen-circle caps in one global integral basis	S3_UNIQUE_CONDITIONAL_WITHIN_SUPPLIED_TORIC_CAP_PREMISES	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	S3_UNIQUE_CONDITIONAL_WITHIN_SUPPLIED_TORIC_CAP_PREMISES	Each statement remains exact in its supplied diagonal/toric/cap class; the general screen prevents promotion to a generic uniqueness claim.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T07	off-diagonal cap or gluing completions	ALLOWED_FAMILY	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	ALLOWED_FAMILY	Each statement remains exact in its supplied diagonal/toric/cap class; the general screen prevents promotion to a generic uniqueness claim.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T08	periodic no-cap reciprocal torus geometry	EXACT_DOUBLE_COVER_LOCAL_PARITY_WITNESS	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	EXACT_DOUBLE_COVER_LOCAL_PARITY_WITNESS	Each statement remains exact in its supplied diagonal/toric/cap class; the general screen prevents promotion to a generic uniqueness claim.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T09	round S3 completion	NOT_UNIQUE	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	NOT_UNIQUE	Each statement remains exact in its supplied diagonal/toric/cap class; the general screen prevents promotion to a generic uniqueness claim.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T10	smooth primitive two-cap conditions	DERIVED_WITHIN_WITNESS	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	DERIVED_WITHIN_WITNESS	Each statement remains exact in its supplied diagonal/toric/cap class; the general screen prevents promotion to a generic uniqueness claim.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T11	positive CSN on orbit interior	CONDITIONAL_CSN_INVARIANT	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	CONDITIONAL_CSN_INVARIANT	Each statement remains exact in its supplied diagonal/toric/cap class; the general screen prevents promotion to a generic uniqueness claim.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T12	free effective weighted U1 action on S3	WEIGHTS_UNIQUE_CONDITIONAL	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	WEIGHTS_UNIQUE_CONDITIONAL	Each statement remains exact in its supplied diagonal/toric/cap class; the general screen prevents promotion to a generic uniqueness claim.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T13	diagonal versus anti-diagonal action	DISCRETE_CHIRALITY_OPEN	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	DISCRETE_CHIRALITY_OPEN	Each statement remains exact in its supplied diagonal/toric/cap class; the general screen prevents promotion to a generic uniqueness claim.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T14	canonical Hopf S2 quotient	CONDITIONAL_UNIT_COMPATIBILITY_WITNESS	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_WITH_EXPLICIT_SCOPE_CORRECTION	CONDITIONAL_UNIT_COMPATIBILITY_WITNESS	Each statement remains exact in its supplied diagonal/toric/cap class; the general screen prevents promotion to a generic uniqueness claim.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T15	physical finite mirrored monotone domain plus static phi seal datum	BOUNDARY_SCOPE_TOO_WEAK	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	BOUNDARY_SCOPE_TOO_WEAK	Founded reciprocity, supplied-toric lattice topology, finite-cell canon insufficiency, bootstrap absence, and open dynamics retain their exact premise scopes.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T16	global on-shell closure/admissibility	NO_TOPOLOGY_RANKING_LAW	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	NO_TOPOLOGY_RANKING_LAW	Founded reciprocity, supplied-toric lattice topology, finite-cell canon insufficiency, bootstrap absence, and open dynamics retain their exact premise scopes.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T17	carrier action source and time-live topology law	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	Founded reciprocity, supplied-toric lattice topology, finite-cell canon insufficiency, bootstrap absence, and open dynamics retain their exact premise scopes.	NONE
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	T18	angular-toric selection gates	TWO_STAGE_OPEN_GATE_CHAIN	D6_MULTIPLE	REQUIRES_FULL_SCREEN_REDERIVATION	TWO_STAGE_OPEN_GATE_CHAIN	The first gate is no longer bare screen existence; it is selection of a toric reduction/periodicity and compatible global completion inside the larger screen family.	HIGH
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S01	How do the two continuum terms scale in three spatial dimensions?	DERIVED_SCOPED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_SCOPED	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S02	What sets the stationary static size?	DERIVED_SCOPED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_SCOPED	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S03	Does the existing branch contain a hidden ruler?	VERIFIED_WITH_CAVEATS	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	VERIFIED_WITH_CAVEATS	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S04	Are xi and kappa natively derived from the UDT metric?	OPEN_NOT_FOUND	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_NOT_FOUND	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S05	Can c_E and G_obs alone normalize both coefficients?	REFUTED_AS_SUFFICIENT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_AS_SUFFICIENT	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S06	Does Hopf topology set absolute size?	REFUTED_AS_SUFFICIENT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_AS_SUFFICIENT	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S07	Does the finite numerical box supply a physical scale?	REFUTED_CONFLATION	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_CONFLATION	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S08	Does finite-grid stability derive the ruler?	REFUTED_AS_SUFFICIENT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_AS_SUFFICIENT	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S09	Does the fixed-Q branch add an independent ruler or clock?	NOT_FOUND	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	NOT_FOUND	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S10	Is phase-G an unconditional native mass?	CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S11	What if kappa/xi is tied to Xmax squared?	RATIO_ONLY_CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	RATIO_ONLY_CONDITIONAL	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S12	Does Xmax reciprocity close that remaining scale?	CONDITIONAL_NOT_SELECTOR	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL_NOT_SELECTOR	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S13	Is a native matter/source dimensional eigenvalue present?	OPEN_NOT_FOUND	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_NOT_FOUND	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S14	Is the complete matter action derived?	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S15	Is time-live persistence proved?	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	S16	Maximum bankable conclusion	VERIFIED_WITH_CAVEATS	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	VERIFIED_WITH_CAVEATS	Every row is a dimensional, coefficient, topology, numerical-control, or carrier/action scope theorem independent of the transverse screen parameterization.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S01	WR-L profile fixes the dimensionless reciprocal shape	DERIVED_IN_SCOPED_SIMPLE_METRIC	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_IN_SCOPED_SIMPLE_METRIC	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S02	Xmax reciprocity survives as dimensionless positional structure	CONDITIONAL_HYPOTHESIS	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL_HYPOTHESIS	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S03	Xmax reciprocity fixes physical Xmax	NOT_DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	NOT_DERIVED	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S04	Observed c_E and G_obs alone fix M_tot and Xmax	REFUTED_BY_DIMENSION_AND_RANK	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_BY_DIMENSION_AND_RANK	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S05	The paired linear M-X relations isolate a positive scale	REFUTED_AS_SUFFICIENT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_AS_SUFFICIENT	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S06	Proper reach area volume curvature surface gravity or raw flux select scale without a target value	REFUTED_AS_SUFFICIENT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_AS_SUFFICIENT	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S07	rho_tot=M_tot/V_tot supplies an independent scale equation	REFUTED_AS_INDEPENDENT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_AS_INDEPENDENT	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S08	Current bootstrap supplies a density center or scale eigenvalue	OPEN_NOT_SUPPLIED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_NOT_SUPPLIED	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S09	A native independent density center or boundary eigenvalue could close global scale	CONDITIONAL_FUTURE_ROUTE	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL_FUTURE_ROUTE	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S10	Current boundary flux is a normalized native total mass	NOT_DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	NOT_DERIVED	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S11	Current topology or Hopf integer fixes scale	REFUTED_AS_SUFFICIENT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_AS_SUFFICIENT	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S12	Current conditional particle branch supplies universal scale closure	NOT_DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	NOT_DERIVED	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S13	Fixing global Xmax would also select the complete local CSN representative	REFUTED_IN_BOUNDED_ORBIT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_IN_BOUNDED_ORBIT	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S14	A noncircular homothety-breaking equation exists in the audited current candidate set	NOT_FOUND_IN_AUDITED_CURRENT_FOUNDATION	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	NOT_FOUND_IN_AUDITED_CURRENT_FOUNDATION	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S15	Complete action source carrier boundary charge physical Xmax and unconditional mass are closed	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
scale_breaking_closure_census_2026-07-20/STATUS_LEDGER.tsv	8a68bdaabdf5606ef253b8fc972cf989ae9f2d37	S16	With only M_tot Xmax c_E G_obs and dimensionless state data compactness is the sole independent dimensionless group	DERIVED_SCOPED_DIMENSIONAL_THEOREM	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_SCOPED_DIMENSIONAL_THEOREM	Every row concerns dimensional homogeneity, scale closure, boundary normalization, bootstrap absence, or retained open physics rather than screen-response completeness.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	abstract_ordered_reciprocal_pair_operator	abstract_ordered_reciprocal_pair_operator	DERIVED_CONDITIONAL_WITH_FOUNDING_PREMISE_STAMPS	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_CONDITIONAL_WITH_FOUNDING_PREMISE_STAMPS	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	operator_determinant_composition_inverse	operator_determinant_composition_inverse	DERIVED_EXACT	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_EXACT	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	balanced_basis_O11_boost	balanced_basis_O11_boost	DERIVED_ALGEBRAIC	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_ALGEBRAIC	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	K_as_physical_observer_interval	K_as_physical_observer_interval	OPEN_READOUT_PREMISE	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_READOUT_PREMISE	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	named_temporal_channel_exp_minus_rho	named_temporal_channel_exp_minus_rho	DERIVED_CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED_CONDITIONAL	The two-channel reciprocal operator and its still-open global physical readout are upstream of transverse-screen completion.	NONE
