path	family	role	dependency_hits	git_blob	sha256	bytes
udt_motif_hopf_correspondence_audit_2026-07-22/PREREGISTRATION.md	udt_motif_hopf_correspondence_audit_2026-07-22	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;ROUND_OR_DIAGONAL_SCREEN	44560848d45c17f78c61f21974759cf5c8939218	6daabad870564eafee316e29aae51d187f4085ff8eb17d413e9b0fc20a9c38f6	10908
udt_motif_hopf_correspondence_audit_2026-07-22/STATUS_LEDGER.tsv	udt_motif_hopf_correspondence_audit_2026-07-22	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	d5d61a791407600ceb0b876bba7d2c8d09b137b4	98814d40433aff33d87017237afb117c43458cb8554d3b4f25bff816ae7cb3e3	4777
udt_motif_hopf_correspondence_audit_2026-07-22/TORIC_CONTROL_RESULT.json	udt_motif_hopf_correspondence_audit_2026-07-22	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	0d6f81283e87f11dbda69b14c906cb7172b2eaf1	274178b98abe5b3c15032b4e8ab61d79fcd544405bc5f83415eb351e63a0720b	3459
udt_native_coframe_composition_law_audit_2026-07-23/AUDIT_REPORT.md	udt_native_coframe_composition_law_audit_2026-07-23	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR	0593ef63c4ae5e8c622147e3fd3c9ba5b6a3c3c1	b6f484a77b202b695ac76306e8d0ebf66b14f73b7eb671431c4821259a719ce8	12718
udt_native_coframe_composition_law_audit_2026-07-23/FRESH_ADVERSARIAL_TRANSCRIPT.txt	udt_native_coframe_composition_law_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;PARALLEL_PAIR_SCREEN;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE;BLOCK_SCREEN	9aa30b5f69e5511b6b956e287f6d00514cf2018a	6b440160c41007991c9ac16c14c94e1d827fbedcabd7ae3bc0b8e39d73e10386	818723
udt_native_coframe_composition_law_audit_2026-07-23/POST_CORRECTION_TRANSCRIPT.txt	udt_native_coframe_composition_law_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;PARALLEL_PAIR_SCREEN;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	0d885f3635d2bb8f695a8f84b962e5c2f4680292	68fd8d73afacaf28695118f39730e7b0b0568af2f9b8b7aa7197576b04faa944	341435
udt_native_global_coframe_definition_audit_2026-07-28/AUDIT_REPORT.md	udt_native_global_coframe_definition_audit_2026-07-28	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;TRANSVERSE_RESPONSE	068ab7cba48b95dc46855e4a2822e9f8328a1c19	7aa0b81caa6504974e8ace4fc2c313a9e8394ad293b3d7c316412ca7ec6485f1	6258
udt_native_global_coframe_definition_audit_2026-07-28/COMPLETENESS_MAP.md	udt_native_global_coframe_definition_audit_2026-07-28	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	2a0b9e56fe85edcf456778ea908ea3f21e495f96	98207612f4f3baccc6dfb321525ba2489de3a6e247ec9db80f7573747c75f3c7	2218
udt_native_global_coframe_definition_audit_2026-07-28/CONSTRUCTION_OBLIGATIONS.tsv	udt_native_global_coframe_definition_audit_2026-07-28	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	b786aadf9a39ae5339cabfe48fb8e6727e46d74f	48e8c33cfa0e7314f3d2b837db6ee983f202cb6a67874f38be54066b41ad0d44	2303
udt_native_global_coframe_definition_audit_2026-07-28/EXACT_DERIVATION.md	udt_native_global_coframe_definition_audit_2026-07-28	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;TRANSVERSE_RESPONSE	6baafba5e41c8b76aa981f6e754e81bbf034ea67	40aac5529d0bd36d5b3aac0051cfdf1870d4fea27d14e1a66825048870941bed	4752
udt_native_global_coframe_definition_audit_2026-07-28/NEXT_STEP.md	udt_native_global_coframe_definition_audit_2026-07-28	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;TRANSVERSE_RESPONSE	399d0619e819d6c619678b04dcd8e924481dc0cd	dae18af1458f1f706059ff7d0c6e474fc8a63a5663d2dade7638a45ab5244b7d	1549
udt_native_global_coframe_definition_audit_2026-07-28/P03_CORRECTION_LAYER.md	udt_native_global_coframe_definition_audit_2026-07-28	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	0b33ecafc76ef45b7bfe2832dbabccc08dec2ef7	e6205fa00f6c83f43da60e720efc2bbbb1458c5cad85be82183f98ac3dad2c58	1364
udt_native_global_coframe_definition_audit_2026-07-28/SOURCE_ADJUDICATION.tsv	udt_native_global_coframe_definition_audit_2026-07-28	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	065526b88b57e0d9c1b54d12f968473537d246a7	ddfa2525d317608e8d87e2433b3f24fc38d89017343785fdfaa9acee24987d91	29505
udt_native_global_coframe_definition_audit_2026-07-28/STATUS_LEDGER.tsv	udt_native_global_coframe_definition_audit_2026-07-28	PRIMARY_CLAIM_SOURCE	TRANSVERSE_RESPONSE	01b5145e81b61e7b6e0816bb19d8dd84bf5ace9e	3a41dcce02ea1b49acc3ddf38da5e914672f65193bee2a7be0ac92d0e1c7f3f8	2404
udt_native_global_observable_closure_census_2026-07-26/AUDIT_REPORT.md	udt_native_global_observable_closure_census_2026-07-26	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR	4886a34c9a845902b4133030959aca428b94d934	8df87a2d5d99f9f95fe60e8987348f61575f593b53a19a0a4a99093a76e68114	6991
udt_native_global_observable_closure_census_2026-07-26/EXACT_DERIVATION.md	udt_native_global_observable_closure_census_2026-07-26	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	461c7f7e98c5aafd936f94538ab5a7f51f3cd405	af8d5929c0e751385b0c8f5018de9216d7fe4888f8c0d68833f2cc949e79638b	7020
udt_native_global_observable_closure_census_2026-07-26/OBSERVABLE_DEFINITION_LEDGER.tsv	udt_native_global_observable_closure_census_2026-07-26	SUPPORTING_FORENSIC_SOURCE	SHEAR	0c3f9adf1fc7b781f61afbb465b1adaf716a7d8e	f16aa34b79aef478dd4a5b182016c79bc24141a0d2ae3ca9dec9c0aa3cd82e33	7710
udt_native_global_observable_closure_census_2026-07-26/PREREGISTRATION.md	udt_native_global_observable_closure_census_2026-07-26	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	fcdf6b838f39341a7473ebcf2047ea73d3f21f9f	a12e231d3a89b7bb2982e32f12fb548179223a03af7277fbbf6f1d7c57f90721	5100
udt_native_reciprocal_comparison_bundle_audit_2026-07-27/AUDIT_REPORT.md	udt_native_reciprocal_comparison_bundle_audit_2026-07-27	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	5f7119340db080809b015a0e067a43512e11e73c	2d8fa2fe1838fc0175d352766ee11edfcbf8f770a81dfa0c539a4c064d17016c	6188
udt_native_reciprocal_comparison_bundle_audit_2026-07-27/BUNDLE_LAYER_OUTCOMES.tsv	udt_native_reciprocal_comparison_bundle_audit_2026-07-27	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	e672ddf3f71dc84eebf57c829e3504a795d95928	ca1e3b4d842ffa8c6e87d6ba15977b9bd4fa3693bac4b4c5bb01869205078f95	1839
udt_native_reciprocal_comparison_bundle_audit_2026-07-27/EXACT_DERIVATION.md	udt_native_reciprocal_comparison_bundle_audit_2026-07-27	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;TRANSVERSE_RESPONSE	25489d8b3300073946eb97635a4fb6470de13220	3a81c5c5b6c23218d9bfe26135c6b8225e0e41235aac712dfbdae5b53b4006fe	6302
udt_native_reciprocal_comparison_bundle_audit_2026-07-27/NEXT_STEP.md	udt_native_reciprocal_comparison_bundle_audit_2026-07-27	PRIMARY_CLAIM_SOURCE	TRANSVERSE_RESPONSE	6f349079a0b7e6f6206003a3c37f6953936145db	8a69150143767ba85fbd7a63161fc51a6cf5b118bcc6389a89dc36b7a5a6d25d	2015
udt_native_reciprocal_comparison_bundle_audit_2026-07-27/STATUS_LEDGER.tsv	udt_native_reciprocal_comparison_bundle_audit_2026-07-27	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	64f92d4ad6760dd976073e4766d899bc8bce3d99	7452054a8bd6c78a001cffcbb778a6fbcee9daaea5193cfca9b482db6f9d5249	2095
udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/ADVERSARIAL_REVIEW.md	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26	SUPPORTING_FORENSIC_SOURCE	SHEAR	4678715a8ac7fdcd588d1884c8c14b45ca9c9ed9	d6da5f8ae310082bcff25049208aae88235805dd44910186187818b8d3ea32bf	3072
udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/ADVERSARIAL_SOURCE_FIRST_EXPECTATION.md	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26	SUPPORTING_FORENSIC_SOURCE	SHEAR	aca00954b8cb29830f51d4d8ebb8e21a680ea4d1	b9ee888dfa9a11dfcaff7a4d6bd7780d1ae3fdd4a303c2feda64df04a37d32b7	3303
udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/AUDIT_REPORT.md	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR	b839073f0db58cef0e4cd9abf0de1a792176fb6d	152e3a15962d4d4e329160a7b73927efeeaa4afa8f0c65fe5f14f5dc8f8e7145	3412
udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/EXACT_DERIVATION.md	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR	00a98c6ddbfff9b08ff44cd6f7cd33bfe9ea8433	73fa1c064c4f7a02777e1d2a954c6b08e10d3d64f90999ecfb3e44f1ca32ae10	6044
udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/NEXT_STEP.md	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	9bd71db8233d7491715e82e324e0ac69375e820c	f1a98af637199807e29fb2e24bba23a3f0f84ccd32868af6bd38b22b4d1c611f	1832
udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26/PREREGISTRATION.md	udt_nonlinear_cartan_bianchi_ensemble_atlas_2026-07-26	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR	021c7fc800f36cd3e057044a093c8766214a2328	7f85dd2e418c1a87c38c8d792c6519aed6847bc9ff34c11d25a186563d367644	4910
udt_observer_centered_xmax_frame_correction_2026-07-23/AUDIT_REPORT.md	udt_observer_centered_xmax_frame_correction_2026-07-23	PRIMARY_CLAIM_SOURCE	TRANSVERSE_RESPONSE	8bbc82fae6d3734919a26d1626985f70086c6244	91328e4fca88980cc37621b0e9d4e7f1162c079c0a1780adac853b205c945cb1	7574
udt_observer_depth_angle_transition_audit_2026-07-24/DERIVATION_RESULT.json	udt_observer_depth_angle_transition_audit_2026-07-24	PRIMARY_CLAIM_SOURCE	TRANSVERSE_RESPONSE	0df517375272964cc07cf3299a1d523605e0920a	cf54d48a9c64ededb4e3924750b673e4d8fd0fff4778a5e588639e6889c0adda	4568
udt_observer_depth_angle_transition_audit_2026-07-24/SOLDER_GATE_LEDGER.tsv	udt_observer_depth_angle_transition_audit_2026-07-24	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	d7a7681b78872fb425fc91503f21b4c78a0bfa81	ec4d2301f5b95ec5f61dc1fafd5a760c87e88084ffe1f7711f9643456cd07974	945
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/DERIVATION_RESULT.json	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	PRIMARY_CLAIM_SOURCE	ROUND_OR_DIAGONAL_SCREEN	be2a636ad4dfb72fb700e1b77e3ef715e74aba3a	b740d7af3175846f026c92eb4a2c480b3c08e4237ad690d2aec9a45e3abda9ce	3978
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/EXACT_DERIVATION.md	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;PARALLEL_PAIR_SCREEN;ROUND_OR_DIAGONAL_SCREEN	b84fa499b6e8e8edda908db384f39e501af69d2e	097ffb2ea563a5504977e092f7a6a11d0f144ec3909291632e3290ec1b020450	6574
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/PRODUCTION_STDOUT.txt	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN	be2a636ad4dfb72fb700e1b77e3ef715e74aba3a	b740d7af3175846f026c92eb4a2c480b3c08e4237ad690d2aec9a45e3abda9ce	3978
udt_observer_pair_clock_operator_audit_2026-07-24/PREREGISTRATION.md	udt_observer_pair_clock_operator_audit_2026-07-24	SUPPORTING_FORENSIC_SOURCE	PARALLEL_PAIR_SCREEN	b54d6317f985355de1a48a8ab1606d5ef136289a	33e66e360a5268f276d32d33ca747adb18af8ab1ea1c0d8be30862b1c05b22b1	3481
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/AUDIT_REPORT.md	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	96f7f0ac536475bbc00e705872173695ef957483	c7aeeb813bd276a1bf06dff67268a7799f4e2d710edf888789db7f6278cc0b6d	5188
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/LAY_REPORT.md	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;PARALLEL_PAIR_SCREEN;TRANSVERSE_RESPONSE	30962fca9c384c3353c5f9a2eeb0891dc2953bf7	f1c86d2f5d7829e38ead336d1785cad8ecc087624a1fe890b3eb612d5642e125	1761
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/PREREGISTRATION.md	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	9f53a5de7689eacaaad92c44e9ca766e5ef6f585	b1ad57685f8e246b35e570dfcaeb28ba217c7b91fc411c275b69af8a1e2ad5a3	6096
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/STATUS_LEDGER.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	341da481abf2626927d89ededa8b9dbcbd6ce0b1	ca06e0722cb8959eb7dbd9ef6e308e0f4d8d7d39b228889a15c56924f895ed90	2068
udt_observer_pair_triangle_consistency_audit_2026-07-26/AUDIT_REPORT.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	60bcb6580d8f2940bf17599af84448b8ccbdcf9d	17135b77dca89bab8729e3bb4737eb61fb484b0d94d8fb5ca6b5e142c8b1a621	4859
udt_observer_pair_triangle_consistency_audit_2026-07-26/EXACT_DERIVATION.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	c9ada26b8eb87f5f990f76dd6087126c9a6cd655	8b01efd3b002cf59861dd7769ce2616acba0e03e24d97a676ae6d9b0eaad0e2d	3262
udt_observer_pair_triangle_consistency_audit_2026-07-26/LAY_REPORT.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	b9208c1c0cc6ff8277460d04d9c7c050fd4324f8	e2f441d678f38f326d291d52073bd6db6ecff472b9c7548af71958a523751db8	1750
udt_observer_pair_triangle_consistency_audit_2026-07-26/PREREGISTRATION.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	106005b625314a04f6d98b110c51f92e84a4a407	73414899b977900bf238a8323ad55ff0ca74d4a45216123a7227cb46fa1c35b5	5144
udt_observer_pair_triangle_consistency_audit_2026-07-26/ROUTE_OUTCOMES.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	927dad94fa363f785c61b3beb3e8eaf635a81442	0e87744de0b661ca81e74815486f19368d7d9aec342192456b840a912c4f1dd4	1400
udt_observer_pair_triangle_consistency_audit_2026-07-26/STATUS_LEDGER.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	636bc5ca2d92d3c15071493c85514a039135a75e	de760da616db285d28186a4cdc89b62b946669a642cd89b21785fa94e75a1fce	2034
udt_observer_pair_xmax_bridge_audit_2026-07-27/EXACT_DERIVATION.md	udt_observer_pair_xmax_bridge_audit_2026-07-27	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;TRANSVERSE_RESPONSE	bb4828d7bcdf3db76e0548bc5393a0303c53abc6	3c65876e9c3437a6a483e685e7123f9ae5134dff7a4af8df3d2704f22e26b2d8	8801
udt_phi_metric_ontology_audit_2026-07-22/CONFIGURATION_MODEL_LEDGER.tsv	udt_phi_metric_ontology_audit_2026-07-22	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	0c91bca8108e630ef65438051dc16e4e1515891c	8dccbe4835c1891d16966fe08b6ecbb4089e04717f9eebed12a99c21b12ba765	2846
udt_phi_metric_ontology_audit_2026-07-22/REPOSITORY_GATES.json	udt_phi_metric_ontology_audit_2026-07-22	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	757b732f9ca97a37d50ac2a6240d3994e2ebb9b6	54bbb3987342b0af891a7952897eab19325d723525f73b0be4d4b4956e02697e	25524
udt_post_july_offshell_response_availability_audit_2026-07-25/AUDIT_REPORT.md	udt_post_july_offshell_response_availability_audit_2026-07-25	PRIMARY_CLAIM_SOURCE	SHEAR;TRANSVERSE_RESPONSE	b19bf6589a3928d82c5650d0aeabe46c2eff56ee	81335d549129849c7b6f0da50c25b1c93f0f45fce3ce6a2f4b4d724f4d0cf2dd	6905
udt_post_july_offshell_response_availability_audit_2026-07-25/CANDIDATE_RESPONSE_GATE_MATRIX.tsv	udt_post_july_offshell_response_availability_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	2aa948cdda2fbc229483796536652387b15bad4a	bc3f31927ad0b3f4ffaf8f3156fefaa0f4621897536c66837defbb7f719ad8f4	9077
udt_post_july_offshell_response_availability_audit_2026-07-25/CATCH_PROOFS.tsv	udt_post_july_offshell_response_availability_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	d00bf8c926b4452e43542a1676a22ee67e57a622	d2395d130f1a19279e0297cc2b3f94dde1c5b562e88fc25054214c1b6adf83d2	783
udt_post_july_offshell_response_availability_audit_2026-07-25/FOUR_GATES.md	udt_post_july_offshell_response_availability_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	8cfa5ee22db15ed23a5a5209c1868006f710fb1d	c412876066312283b801930bd4095bae145fd21351a5bde320a24e88af714345	1188
udt_post_july_offshell_response_availability_audit_2026-07-25/INDEPENDENT_REVIEW.md	udt_post_july_offshell_response_availability_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	091b6e17c6456d95adeacc781a9e749bae153068	8c7ad5c2ceb895091fdab6f5956346958aed1337e96aa14e747489ebedf627b0	1472
udt_post_july_offshell_response_availability_audit_2026-07-25/MISSING_ARROW_LEDGER.tsv	udt_post_july_offshell_response_availability_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	33e232e8f6243c4c8fbb19e690692842174aaf45	d7ec8f410d6a512d9915c67eff1bd8248101017554abf3dfdbec9ce2ea7a4737	1629
udt_post_july_offshell_response_availability_audit_2026-07-25/NEXT_STEP.md	udt_post_july_offshell_response_availability_audit_2026-07-25	PRIMARY_CLAIM_SOURCE	SHEAR;TRANSVERSE_RESPONSE	e55e3f5807bea8a313ec89d1902d0c72bca1f3a1	86289a2995a88faf2987415a8dd6e9ac6b84d5026f9e813d4b64c9b2217fc6dc	1324
udt_post_july_offshell_response_availability_audit_2026-07-25/PARTIAL_INTERFACE_LEDGER.tsv	udt_post_july_offshell_response_availability_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	4f1f3cffc6ca669edad5fdabc5802da36474f1e9	fcda9c0437132a90a07644ee16b5b6ecb5ed3d6f65bd4ac15a0dde0187bcdb65	2113
udt_post_july_offshell_response_availability_audit_2026-07-25/PREREGISTRATION.md	udt_post_july_offshell_response_availability_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	4f523be6e0aa87c5c6f79e1ea6c9cf009191dae2	bc4daba6bd70175d1046d277c072798c990c4cf951e97bda96a86acc77efe0ca	7067
udt_post_july_offshell_response_availability_audit_2026-07-25/RESULT.json	udt_post_july_offshell_response_availability_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	9e08c27118a50323549b2cad870324946638580b	df2b4f8a1b92e18c4f5c634a768bf08d3291f50ab3218d930580058fa012aa3d	4333
udt_post_july_offshell_response_availability_audit_2026-07-25/STATUS_LEDGER.tsv	udt_post_july_offshell_response_availability_audit_2026-07-25	PRIMARY_CLAIM_SOURCE	SHEAR;TRANSVERSE_RESPONSE	2c8dee4686f535eeb6ca9e2f3175256863cead46	283cd77b1ceb0e9be2bacf44c3a85397417d5a397acb98e5c1e7cd86711a6af3	1703
udt_pre_density_substrate_response_atlas_2026-07-24/AUDIT_REPORT.md	udt_pre_density_substrate_response_atlas_2026-07-24	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;ROUND_OR_DIAGONAL_SCREEN	ab23332f28e1a57ff44b662f222703408985ed1e	8f3a3947ce8421b53c95285266421f45df354c2bb5a6f96c6c5d6129e89f7d5a	8983
udt_pre_density_substrate_response_atlas_2026-07-24/COMPLETENESS_MAP.md	udt_pre_density_substrate_response_atlas_2026-07-24	SUPPORTING_FORENSIC_SOURCE	SHEAR	fa76747297041be38dd8042fc3400a772796a798	1ebf329cba65abe6a12b3d5a98fe9ce094ed387a7601b283b8faf0fb20382709	2005
udt_pre_density_substrate_response_atlas_2026-07-24/LAY_REPORT.md	udt_pre_density_substrate_response_atlas_2026-07-24	SUPPORTING_FORENSIC_SOURCE	SHEAR	28c52859a8c5c0f8fcf9001e1a2ce426dfa9ee0d	6c529d237129433542c702a2ae408ab2a4daac7392bf7a474d3336d6c3304aa2	2009
udt_pre_density_substrate_response_atlas_2026-07-24/LOCAL_OBJECT_ATLAS.tsv	udt_pre_density_substrate_response_atlas_2026-07-24	SUPPORTING_FORENSIC_SOURCE	SHEAR	bb306a6a0135604e5bc9e78f60374df6bc1dd993	405e99fcef048283bda1c4ba916d1f90d046603c10b0fbc9e5d905a442bf4943	2573
udt_pre_density_substrate_response_atlas_2026-07-24/PREMISE_LEDGER.tsv	udt_pre_density_substrate_response_atlas_2026-07-24	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN	f1bdd7951b9d50d219564e179bf8f865ae25c368	466d549b516794ea486f0454d1d5ac599bcc1bef118e3684f81d700315da6192	2543
udt_pre_density_substrate_response_atlas_2026-07-24/PREREGISTRATION.md	udt_pre_density_substrate_response_atlas_2026-07-24	SUPPORTING_FORENSIC_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	63cad5be17d24d7ab6772b5566e44a5c509b2d1e	725cfaf85f27f193678ca2d281cc6c07bc072a0d62711cc8ab11fd79458b39f1	6793
udt_pre_density_substrate_response_atlas_2026-07-24/STATUS_LEDGER.tsv	udt_pre_density_substrate_response_atlas_2026-07-24	PRIMARY_CLAIM_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	704776091d7273ae49be79320a6cc0f7a154d081	d518c8c2266a5a37f61b5c0f1c35d830a86514d580e551ae6af19070cfd959cc	3174
udt_pre_density_substrate_response_atlas_2026-07-24/SUBSTRATE_AXIS_REGISTRY.tsv	udt_pre_density_substrate_response_atlas_2026-07-24	SUPPORTING_FORENSIC_SOURCE	PARALLEL_PAIR_SCREEN	ad828a200bf26385a7885e36b9ed05faf4a96ea7	bca96c532136d406b89531a9e234adedb6346edfdbbb0c7222d8f8f11001f644	2313
udt_pre_p06_boundary_selector_audit_2026-07-21/LANE_POLARIZATION_MATRIX.tsv	udt_pre_p06_boundary_selector_audit_2026-07-21	SUPPORTING_FORENSIC_SOURCE	SHEAR	1c604f1caa27923cafe71da906f36ccc98a82802	1630ff24c1dd06aee9c60f52a5bd9524bb1c09906d005be4360d17562c5be74c	2475
udt_pre_p06_boundary_selector_audit_2026-07-21/REPOSITORY_GATES.json	udt_pre_p06_boundary_selector_audit_2026-07-21	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	db9fdb12375cf395e087c3a9a199bac4042262d5	152c427779eff3c7b7040e5a495b4cf775c52b9ade190c96a00674bf8a4d279b	21265
udt_premise_reset_audit_2026-07-19/DEPENDENCY_GRAPH.json	udt_premise_reset_audit_2026-07-19	SUPPORTING_FORENSIC_SOURCE	SHEAR	340766df502096de71f32117d064250d13116245	d7dff117e0e068a48713026da134d424c889f2a467cd55352d269f8bbf3c3faf	25033
udt_premise_reset_audit_2026-07-19/LOAD_BEARING_CLAIM_REGRADE.tsv	udt_premise_reset_audit_2026-07-19	SUPPORTING_FORENSIC_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	512898d6588e8debd18d03a9503e3a45e5d8ac5f	25b1053f9388cb7dee115695cca4cb1054201007dd14ab4c6222023ff7491d75	11112
udt_reciprocal_angular_intertwiner_audit_2026-07-23/AUDIT_REPORT.md	udt_reciprocal_angular_intertwiner_audit_2026-07-23	PRIMARY_CLAIM_SOURCE	ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	b1a3168fa2df2409857e78f24ba48aa75a1a44a3	3d368c4e8c16db18aec43280f8edb3205765d4ebc5349b2795dfb1847e87355d	11732
