candidate_id	path	family	classification	current_authority_effect	evidence_basis	load_bearing	base_git_blob	base_sha256
X0742	udt_reciprocal_c_metric_meaning_audit_2026-07-22/LAY_REPORT.md	udt_reciprocal_c_metric_meaning_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	f36af2665483937b6f3cff03da14910d4d3ed937	67176a801731ef5838faae5d57edf7b72370bff70310672940c7064b2d7b010a
X0743	udt_reciprocal_c_metric_meaning_audit_2026-07-22/PRIOR_WORK_REGRADE.tsv	udt_reciprocal_c_metric_meaning_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	5015510a2b966c7cdb8ed086a43e3daab64ee21c	c0504e8c6bc3f342eeb7a959ae31ae150b2d3a315eaef310279a216cdc06bcb8
X0744	udt_reciprocal_c_metric_meaning_audit_2026-07-22/REPOSITORY_GATES.json	udt_reciprocal_c_metric_meaning_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	f291d9c409bbb9bd65474dbf9666dc1d1feee9ef	7f82e272ca96b9b6e0006670450600a9272f4af34a4c739bd6eab4089c8b5412
X0745	udt_reciprocal_plane_projector_audit_2026-07-21/REPOSITORY_GATES.json	udt_reciprocal_plane_projector_audit_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	2baa2f9ec5829c13abe06ff24a91c58afab816c9	2b3a2e9650edeb6036b2e158289a6884a9b286b58088c7d05fd927b304b8be84
X0746	udt_reciprocal_plane_projector_audit_2026-07-21/SOURCE_LINEAGE.tsv	udt_reciprocal_plane_projector_audit_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	b6f8fd0e3500d1ac2f11b9f2594b5bb7a0d0ac6b	a6cc39340b4a463790e028efa2cdaff55e59913f05418933b0e21f6d8c248b24
X0747	udt_reciprocal_seam_descent_audit_2026-07-23/FRESH_ADVERSARIAL_TRANSCRIPT.txt	udt_reciprocal_seam_descent_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	860d9a369f911209a1b5740ccfb0ad1c8c22afcc	bf97d2b216eef2bd3dce749c0d2d608e319a379ba8c16eedf942c260e89b7901
X0748	udt_reciprocal_seam_descent_audit_2026-07-23/REPOSITORY_GATES.json	udt_reciprocal_seam_descent_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	a57c49eea4b1cd61371ba27e697229587c9230b0	1f622476cc3e90d32aa084b7caf27a50df360505e33ddbe8429d07a6b892d22d
X0749	udt_reciprocal_subbundle_ownership_audit_2026-07-22/COMPLETENESS_MAP.md	udt_reciprocal_subbundle_ownership_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	41ce7f775ad918ba65d2457144e28450eec6de28	6ab6609eba2fca99d608a1c13e1ca0ce8e0d6e022964ea9568e2ef287d7d1287
X0750	udt_reciprocal_subbundle_ownership_audit_2026-07-22/REPOSITORY_GATES.json	udt_reciprocal_subbundle_ownership_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	90369b7da0480e1ca466ddd76f735c0f5ea68d5f	6336085ab7492625bf0b295b3a1c0f7f56a707225f72e47b88400c559bcdd3f0
X0751	udt_reciprocal_transport_naturality_selector_audit_2026-07-23/REPOSITORY_GATES.json	udt_reciprocal_transport_naturality_selector_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	fe417890f14b9ceb61b8ebe78a5e567f9cc6edfd	451078b02f667f69ff8275801145c31059201282cf4e40c95373cd9d6f27b81b
X0752	udt_reciprocity_regime_angular_center_audit_2026-07-22/AUDIT_REPORT.md	udt_reciprocity_regime_angular_center_audit_2026-07-22	RELATIONAL_COMPATIBLE	RETAIN_WITH_PREMISE_STAMP	observer_pair_or_no_preferred_frame_scope	YES	f5bc0a6675a0ada55cbfc512bd727894a3c64659	37ee959ad8a38283b8ba3d1a625de07cb7ce52ff11b06ac87629f8065169a3b9
X0753	udt_reciprocity_regime_angular_center_audit_2026-07-22/COMPLETENESS_MAP.md	udt_reciprocity_regime_angular_center_audit_2026-07-22	RELATIONAL_COMPATIBLE	RETAIN_WITH_PREMISE_STAMP	observer_pair_or_no_preferred_frame_scope	NO	b610ddb69a2524545bafbe4149723e8adae6638f	141708a6705b1ee207dd62e06db1b5807248798e56df19c45462590332bdac28
X0754	udt_reciprocity_regime_angular_center_audit_2026-07-22/DEDUCTIVE_SPINE.tsv	udt_reciprocity_regime_angular_center_audit_2026-07-22	RELATIONAL_COMPATIBLE	RETAIN_WITH_PREMISE_STAMP	observer_pair_or_no_preferred_frame_scope	NO	8b22fd1a80e5276d8603700749cd475714dc7cd6	1f21e01d0a902e292669fdb1f4249e1f755f0c6f6f822106ca4e6f4a4734627e
X0755	udt_reciprocity_regime_angular_center_audit_2026-07-22/PREREGISTRATION.md	udt_reciprocity_regime_angular_center_audit_2026-07-22	RELATIONAL_COMPATIBLE	RETAIN_WITH_PREMISE_STAMP	observer_pair_or_no_preferred_frame_scope	NO	4b30a78eb49197064009f8a13b2f172cf91fbca5	30ac0f94b59bf809bd6e8abd375a672884db838361c4308b49596ed8a6c81b41
X0756	udt_reciprocity_regime_angular_center_audit_2026-07-22/PRIOR_WORK_REGRADE.tsv	udt_reciprocity_regime_angular_center_audit_2026-07-22	RELATIONAL_COMPATIBLE	RETAIN_WITH_PREMISE_STAMP	observer_pair_or_no_preferred_frame_scope	NO	8cb3806c5b072fb0a36cb3962cbc50303e84cc0f	f2647e9cc680b3ea30fc2791048ec2060570947f4c0b92324fcd8fdaab99c27e
X0757	udt_reciprocity_regime_angular_center_audit_2026-07-22/REGIME_ATLAS.tsv	udt_reciprocity_regime_angular_center_audit_2026-07-22	RELATIONAL_COMPATIBLE	RETAIN_WITH_PREMISE_STAMP	observer_pair_or_no_preferred_frame_scope	NO	ee8523ed98af5396f252bad3d09627b053f9220c	a1e1ef64d8445b33c07b2b79b586711a76e9db47b0b47613e29bce8ebcebad74
X0758	udt_reciprocity_regime_angular_center_audit_2026-07-22/REPOSITORY_GATES.json	udt_reciprocity_regime_angular_center_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	04358323211295c91ef4a31313f18de085327f2f	31a7b16d71187d0a38e5c07131426e95b002c316ebc66089561d4c5a669e6f84
X0759	udt_reciprocity_regime_angular_center_audit_2026-07-22/STATUS_LEDGER.tsv	udt_reciprocity_regime_angular_center_audit_2026-07-22	RELATIONAL_COMPATIBLE	RETAIN_WITH_PREMISE_STAMP	observer_pair_or_no_preferred_frame_scope	YES	06d9088b5106df4e3f38e3cacf136b074eccd38b	4d87b0167752806013f6f3b1a26161e0f7f3b10eedc4366356132267fc423695
X0760	udt_relative_angular_area_shape_selector_audit_2026-07-23/REPOSITORY_GATES.json	udt_relative_angular_area_shape_selector_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	8ed8f1dcd229da6f82bfd4f0339bd6b7369975d9	bf6785e9935f54833ef6b6374855de36163b15fc033d62065131bcf96f19e517
X0761	udt_scientific_consolidation_checkpoint_2026-07-23/REGRESSION_GUARD_LEDGER.tsv	udt_scientific_consolidation_checkpoint_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	c0b18a1a69b8c6facb2b82425e06941de94f4792	8a06c5abad7411b02872322e95db71c867e1753ab0d6ce6a4a04a3955de6c426
X0762	udt_scientific_consolidation_checkpoint_2026-07-23/REPOSITORY_GATES.json	udt_scientific_consolidation_checkpoint_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	32cbdd2bcefb5d58b0049ac5c373daf1ced87844	ad40590e20c03c87a1b88747387248e248c070530aedd04cf8e8833e925d5cb8
X0763	udt_scientific_consolidation_checkpoint_2026-07-23/SCIENTIFIC_CHECKPOINT.md	udt_scientific_consolidation_checkpoint_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	ce4a34ea9bb8f58e4510993538b5e7e7fe6a63ac	47900841cb9177fb3909ed74c33408382d3941bcc5eb55a502a6fbe3e03157bc
X0764	udt_scientific_consolidation_checkpoint_2026-07-23/SECOND_PASS_AUDIT_PREREGISTRATION.md	udt_scientific_consolidation_checkpoint_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	1766ca6eeb76a5648434434d6e5cdcf0793e1459	da98950593dd442a7b3c6d5f941e841f27b3340a287ac3c4f8c9145a32475b94
X0765	udt_scientific_consolidation_checkpoint_2026-07-23/SOURCE_STATUS_BINDINGS.tsv	udt_scientific_consolidation_checkpoint_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	88924445909609f4507a739ca59d138a4460aa41	028d60bf7dd936fe5f73cedf2b52c94ce7759597131d08803b16894a1064b3b6
X0766	udt_scientific_consolidation_checkpoint_2026-07-23/ZERO_STATE_REHEARSAL_RESULT.json	udt_scientific_consolidation_checkpoint_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	573987303d029866df5d27bd2fbf4abb9f9ba4d2	e0a43d63eb4e039047831577cf7997dd7deef311bdb937c3751773b448044cf4
X0767	udt_scientific_consolidation_checkpoint_2026-07-23/verify_repository_gates.py	udt_scientific_consolidation_checkpoint_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	ad1a122c8a2bbe4bffeb84dd68790be92a87096f	11429fc8c791022f5d4117981e715bb9d39ad3f638b42f11a6f69ad77fa0329f
X0768	udt_structural_ensemble_metric_atlas_2026-07-21/REPOSITORY_GATES.json	udt_structural_ensemble_metric_atlas_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	91b7b40f27bf0c2063f5d95cde14a06aae111e4d	ec2e142313354c533b887576d178f50e1e87aad4f11f62e3e149fd33554737a2
X0769	udt_temporal_soldering_atlas_2026-07-22/REPOSITORY_GATES.json	udt_temporal_soldering_atlas_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	ac39cf2e70679a22bad4e8eea31009b305bcd261	8f8e9f402d8ae37665260ea16cf91d5b289be324f2f8a3bfc439b8fd5ce389e5
X0770	udt_three_reciprocity_delta_k_audit_2026-07-23/AUDIT_REPORT.md	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	YES	1a08a06ccd4766c57d5ff41f038e5f5c92229a76	a7e00f3cdc5b7ee3e26afdd0426ca27b5b663f0b5477977650f9a995f04fa214
X0771	udt_three_reciprocity_delta_k_audit_2026-07-23/CATCH_PROOFS.tsv	udt_three_reciprocity_delta_k_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	c58a2635d45a5f73e141f1fe6a4253cb96841b11	2c0114387257c94d8e024d126eb46126eac42076738142e895db6fbeac6e0b3a
X0772	udt_three_reciprocity_delta_k_audit_2026-07-23/COMPLETENESS_SCOPE.tsv	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	e5615e9bfe50c6039f05d48f7a4f42f3723a9a23	c5a6214d68f27c8c9587dc1d0bafab7f2bc14c1e9b03380210dcd1345f9765d0
X0773	udt_three_reciprocity_delta_k_audit_2026-07-23/COUNTERFAMILY_ATLAS.tsv	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	0162ee415845dc58192813e0512d40ea2370c82c	f60d081390fb27aa97832991dd2a62bddbad291093bccaf334ea57a9d32dd503
X0774	udt_three_reciprocity_delta_k_audit_2026-07-23/DERIVATION_STDOUT.txt	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	b023bbfe2b561728cff99ced7ccb9c9611d5eaf8	061bd6196a66ebef7bfb41a002959c13f4f24dfdfaebcd956a827b8a4f149d39
X0775	udt_three_reciprocity_delta_k_audit_2026-07-23/INDEPENDENT_STDOUT.txt	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	d0e393369fee6a88096a033d2e44c269dc33ab50	db3452c3098e1959275c511ac966a9a03229cbc7a371204054903d1e6c374bd3
X0776	udt_three_reciprocity_delta_k_audit_2026-07-23/INDEPENDENT_VERIFICATION.json	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	d0e393369fee6a88096a033d2e44c269dc33ab50	db3452c3098e1959275c511ac966a9a03229cbc7a371204054903d1e6c374bd3
X0777	udt_three_reciprocity_delta_k_audit_2026-07-23/JOIN_LEDGER.tsv	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	3505a3e4477ad6ff12a6d03cbba76dd7988eff77	2be11c9e8805f8226e56b9d157deab0696220b583e60a9c1f480ed876b1cb101
X0778	udt_three_reciprocity_delta_k_audit_2026-07-23/LAY_REPORT.md	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	018a6fe5e652ad9f222a447a528a06d138a85c76	7f06eb69cfb64315a255418ad0793dbea8ca37f7767fcdfc567fa9d899f0d4e4
X0779	udt_three_reciprocity_delta_k_audit_2026-07-23/PREMISE_LEDGER.tsv	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	e369734ed12cd0c2aa5b8f09054c427863c30f04	57b1672ef6aecad403adb79345a258e6040782be59f38102e190be26c2781e84
X0780	udt_three_reciprocity_delta_k_audit_2026-07-23/PREREGISTRATION.md	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	bc348b5dad8543e0b21c2e49b31f651521d71ddc	7bdeb2eb4f8ac2502e1f248645d045c57f4eb3de41a80a9941d2794ede0acbfa
X0781	udt_three_reciprocity_delta_k_audit_2026-07-23/REPOSITORY_GATES.json	udt_three_reciprocity_delta_k_audit_2026-07-23	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	3f823ab826585b46c1930d62545ed15e8d392863	81ad82dd539d8212f56880fa87e059909bbdcfd9e9dcf721e05647e4c5027ec9
X0782	udt_three_reciprocity_delta_k_audit_2026-07-23/RESULT.json	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	b023bbfe2b561728cff99ced7ccb9c9611d5eaf8	061bd6196a66ebef7bfb41a002959c13f4f24dfdfaebcd956a827b8a4f149d39
X0783	udt_three_reciprocity_delta_k_audit_2026-07-23/ROUTE_RULING_MATRIX.tsv	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	a75e501f6069fd04512556e218f69229f4a04dd4	3c8976efeef5726e8ae42d5c9323414d32a11f3438f5139f64df783345153a1a
X0784	udt_three_reciprocity_delta_k_audit_2026-07-23/ROUTE_UNIVERSE.tsv	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	84d7aab3579fd37aa31695b24d1f8b970f754703	3312d39cbe29192937a637c787a6940a1ad04b3b6f7505820c1ae64ef20c53b3
X0785	udt_three_reciprocity_delta_k_audit_2026-07-23/SOURCE_LINEAGE.tsv	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	0d05d277ad7a7888e7a2251271d89c53033acf87	1a79037ed722bc90c552f4b7b0e82c3344502bfe79affeccad14fc12e3f8a0a9
X0786	udt_three_reciprocity_delta_k_audit_2026-07-23/STATUS_LEDGER.tsv	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	YES	4f5be40e46f6cd97dde29d7e31296d67c527dab2	c5ebf176249ff0fc0de5a5e9f02bd80fd563febf0948d2ecd1f1c7cb43f9505a
X0787	udt_three_reciprocity_delta_k_audit_2026-07-23/THREE_RECIPROCITY_ROLE_MAP.tsv	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	4cd972f7873a30e75b13973f019f4acb8d22d800	9badc7166abc59b185ffe9b3ddc4fc7ae6ad745114ddfdbddeb3eac40f531267
X0788	udt_three_reciprocity_delta_k_audit_2026-07-23/XMAX_GROUP_ENDPOINTS.json	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	a5befd83f7e52df4af3baad37fcadd2e7eafd381	5aa3e5e294c39095f66a563c5c127f510f1c68feea18a3815159bcf5515a04f5
X0789	udt_three_reciprocity_delta_k_audit_2026-07-23/derive_three_reciprocity_delta_k.py	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	b8dac506a0065ba55d86be14e818414530920d72	3b8d88df0bada283eb6c31c731f0270236504c4eead3508f80a76f82a44fc307
X0790	udt_three_reciprocity_delta_k_audit_2026-07-23/verify_repository_gates.py	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	5246b648dbb7230f9d3b6990a4a2e2a2f0039345	157f14637cbaf33ddafaeb1d54a303edf46014da447cd5aa734ff87038aa17db
X0791	udt_three_reciprocity_delta_k_audit_2026-07-23/verify_three_reciprocity_delta_k_independent.py	udt_three_reciprocity_delta_k_audit_2026-07-23	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	92d5e643346296b5ed5c875172789f701eff9809	2f6274f107cc07d6be4919930e96e144a171b3f88f8d166fa4a6a49f32d474c4
X0792	udt_time_extendability_constraint_audit_2026-07-20/AUDIT_REPORT.md	udt_time_extendability_constraint_audit_2026-07-20	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	YES	379b72d5325500849e1e10d9862147cb0c87aa0e	2052d25e338064f8fe51e78a521bc2a54d3e27913e04040185eb2fd7d97872e1
X0793	udt_time_extendability_constraint_audit_2026-07-20/DERIVATION_RESULT.json	udt_time_extendability_constraint_audit_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	e08cc132fb503d4d668e824b5ea834067be717c8	53f4feaf6c8f2e14f406c860df310347cb3c78d5d2c103128b8822a0154a7c77
X0794	udt_time_extendability_constraint_audit_2026-07-20/PREREGISTRATION.md	udt_time_extendability_constraint_audit_2026-07-20	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	a39cccc17f341ff624b37daea3a5ffaf31b29051	37fa0dba9d0bb8a42e99741c2fe677afd92922a55fd8635bcea43f394d3a9f06
X0795	udt_time_extendability_constraint_audit_2026-07-20/REPOSITORY_GATES.json	udt_time_extendability_constraint_audit_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	a7a8ce17564a98af7a2c09338ff51368982f53cd	3b9750a45c1c5fa52fee4e2fd0d8cf9b779b752dac49ec032555c0d628341d46
X0796	udt_time_extendability_constraint_audit_2026-07-20/SOURCE_LINEAGE.tsv	udt_time_extendability_constraint_audit_2026-07-20	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	264f4b7c7fec3ef645394dfd1ecbd8c1b2db7d42	cf280e2fa588100beb9063fb6997793581e843caa095298e330d28c69f115325
X0797	udt_time_extendability_constraint_audit_2026-07-20/VERIFICATION_RESULT.json	udt_time_extendability_constraint_audit_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	78b5851bea04bb526a37667d9e27efbea7129f0b	9f734f55934632e776d5486287260d15a64f063d576a9bc8467d49f6a789b9cb
X0798	udt_time_extendability_constraint_audit_2026-07-20/derive_time_extendability.py	udt_time_extendability_constraint_audit_2026-07-20	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	1757ccd9fed5378a709a0e9e3d9a75c0d7cceed2	f75e6ac163e0f3041835783a2f9a46cd4fd0d145ccbec7ea32f903a341d2d94b
X0799	udt_time_extendability_constraint_audit_2026-07-20/verify_time_extendability.py	udt_time_extendability_constraint_audit_2026-07-20	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	09d05eca5e95211d60c565b0c7bef7792cea039e	8261b5d1c91fd1ea5071a0e751ebbe407e7e9ec0fe9e9794a1e6e011226b3b17
X0800	udt_time_live_characteristic_flux_audit_2026-07-21/NEXT_DECISION.md	udt_time_live_characteristic_flux_audit_2026-07-21	BOUNDARY_DEPENDENT	CONDITIONS_CHANGED_IF_XMAX_WAS_SOLE_BOUNDARY_SOURCE	requires_surface_seal_or_variation_data	NO	f711ec2e029bc94b972fd3d71c855d6adfeec563	0e372033be38d0df3cc7e41e08e2675ff689440ab04e184de2e7f9930fe4992c
X0801	udt_time_live_characteristic_flux_audit_2026-07-21/REPOSITORY_GATES.json	udt_time_live_characteristic_flux_audit_2026-07-21	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	ddd246b416403041a85dd1c9df7f0e4f2507cf3d	e0db7838e25384cb9c7afe981706152160995eec6e694943a865bc077f08d7b1
X0802	udt_timelive_spherical_areal_polarization_audit_2026-07-22/AUDIT_REPORT.md	udt_timelive_spherical_areal_polarization_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	45be0157f4f6862daaa9e8d231219400d9d57905	5775e093e0260ed7f6eeb5e75541149a7fdc99241554ef76dd11baec53b9ed8e
X0803	udt_timelive_spherical_areal_polarization_audit_2026-07-22/COMPLETENESS_MAP.md	udt_timelive_spherical_areal_polarization_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	69ad56acbd758ef39c9964db07be8bc37581652f	3d5878589571d149c35cf8fb46a52a72fc6f41a345689b0274052b2850f407f9
X0804	udt_timelive_spherical_areal_polarization_audit_2026-07-22/PREREGISTRATION.md	udt_timelive_spherical_areal_polarization_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	1f1439a9f8acff4fe1cbdb6f48727281c8fd2baa	973fbc01446c3037598b0bf6124229f54f2d9b59c53c05480d99c10a6516b577
X0805	udt_timelive_spherical_areal_polarization_audit_2026-07-22/PRIOR_WORK_REGRADE.tsv	udt_timelive_spherical_areal_polarization_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	a968bcc92182c07759fa00d6844032bf05a0046e	10d2617f727b9784b07a3a559c2e68e127f1d34eb5f049d0eabe64d22f592eee
X0806	udt_timelive_spherical_areal_polarization_audit_2026-07-22/REPOSITORY_GATES.json	udt_timelive_spherical_areal_polarization_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	31cfd0cec7cbe1493fddc2bb9f4376fe26347b81	80a57dc3cf61db60c549a3ce91cc83dfdf5d34fb9008bcec170897bda3887032
X0807	udt_timelive_spherical_areal_polarization_audit_2026-07-22/STATUS_LEDGER.tsv	udt_timelive_spherical_areal_polarization_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	03f468fb84924000fd4194b699f4d7494e41c412	3f83f257c026b3708ce516b96735df7f07da382f528cd90122ff3dae89af05d9
X0808	udt_two_frame_regime_metric_limit_audit_2026-07-22/REPOSITORY_GATES.json	udt_two_frame_regime_metric_limit_audit_2026-07-22	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	65b8177d455510b895b97ab960c0e1a998593e15	d2f56ca18cc24a2acfc863727dce18ba23635784d95c11b0d4f5c9e8fa0a20e8
X0809	udt_two_frame_regime_metric_limit_audit_2026-07-22/SOURCE_LINEAGE.tsv	udt_two_frame_regime_metric_limit_audit_2026-07-22	RELATIONAL_COMPATIBLE	RETAIN_WITH_PREMISE_STAMP	observer_pair_or_no_preferred_frame_scope	NO	6f5c062b8a61d49434ec2d7516c7e1bbd3da5096	143aaeba4d1d83337a70df54d1977e9ab7dd2a0e1205854095ff05908ae20458
