configuration_id	bank	deformation	point_id	configuration_sha256	metric_jet_sha256	determinant	inertia	identity_residual	latent_to_slot_rank	latent_rank_status	scalar_curvature	ricci_rank	ricci_rank_status	curvature_operator_rank	curvature_rank_status	riemann_max_abs	ricci_max_abs	weyl_max_abs	weyl_trace_residual	ricci_square	riemann_square	weyl_square	mixed_curvature_max_abs	time_derivative_activity	depth_derivative_activity	angular2_derivative_activity	angular3_derivative_activity	expansion_0	expansion_1	expansion_rank	shear_rank	twist_rank	twist_max_abs	shear_max_abs	phi	phi_gradient_norm	phi_gradient_max_abs	phi_horizontal_support	phi_vertical_support	phi_hessian_max_abs	sampled_tangent_rank	sampled_tangent_status	retained	physical_merit
B2_L2_P2	B2	0.0	P2	b6f985a9093a93ce62c6f81a1225a5cf9e8b23695e70c6f4051755885c6ddf1f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L2_P3	B2	0.0	P3	b6f985a9093a93ce62c6f81a1225a5cf9e8b23695e70c6f4051755885c6ddf1f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L2_P4	B2	0.0	P4	b6f985a9093a93ce62c6f81a1225a5cf9e8b23695e70c6f4051755885c6ddf1f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L2_P5	B2	0.0	P5	b6f985a9093a93ce62c6f81a1225a5cf9e8b23695e70c6f4051755885c6ddf1f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L2_P6	B2	0.0	P6	b6f985a9093a93ce62c6f81a1225a5cf9e8b23695e70c6f4051755885c6ddf1f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L2_P7	B2	0.0	P7	b6f985a9093a93ce62c6f81a1225a5cf9e8b23695e70c6f4051755885c6ddf1f	1128763960173f2d5d5ff770393019f3d61ab005fe9a83d8135afc4b09880fc2	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.0	0	NUMERIC_CLASSIFIED	0	NUMERIC_CLASSIFIED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L3_P0	B2	0.5	P0	97166166af98fb187d183c748e0182843d98e57379944b0f17b7d023f366e7b2	81c7d6ce37d39312bb7bd37ff3c613556f4f565a78ef3fe05cf22f3203bb488f	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.08425428449909195	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11964547290493821	0.07654668629249381	0.07764055837262875	1.3010426069826053e-17	0.01005585737248211	0.06042796974460991	0.04268251648513032	0.07409197931706148	0.19068737254821072	0.13690960161571122	0.1503561224100864	0.08557670305976313	-0.13450000000000006	-0.008916666666666666	1	2	1	0.10533333333333335	0.0749645527192399	0.25	0.00907998666263578	0.075	0.058333333333333334	0.075	0.03333333333333333	4	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L3_P1	B2	0.5	P1	e1d7dc9f0474d61f726426ada6d7eb003b13ef93ec1cb03be82f1327f26f2528	3326e95873596e09aef99e1e7d3fd9cc42f9e678f8c3481af326e1e16da1eb70	-1.256304384102451	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	-0.1062788016281715	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12492507664461264	0.07981109815256587	0.08398943236886916	4.1737164430102e-17	0.010186943648493721	0.07201539748029509	0.05540657140848107	0.075946226880534	0.14400388723712515	0.12695444258024693	0.1653367200796752	0.1091537857624564	-0.11144616094393002	0.0031592184284979404	1	2	1	0.10048551143832876	0.09055983253346564	0.26793595679012344	0.014015194055824652	0.08375	0.08375	0.073125	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L3_P2	B2	0.5	P2	b05ff1cd4177824907452e58dea9fe7a1babed99b0ade491e7130a1939677bee	faf976756b95a8de12d2d9265c23fc31b5c8b2388af184b3c5008a43a6b4790f	-1.604896606442659	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.0697120105233808	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11630734822761177	0.0734611574375163	0.07483911352350266	1.3993917267500767e-17	0.009405237445021447	0.052163768543344556	0.03497321512370575	0.07286098189108284	0.22896105061855304	0.14538012015603674	0.13921469112372356	0.0840816844356191	-0.15174689929886936	-0.019554549536874563	1	2	1	0.10859300613765861	0.06310634515583616	0.24133882905013856	0.006723115714652783	0.07738095238095238	0.03827380952380953	0.07738095238095238	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L3_P3	B2	0.5	P3	c2f516a2441d86130266866c5053ca567510bd3452b84942e8d822b13215b2eb	ac447ef05f887c87b28e9069ad984db898aef94ae861404d4dbf751d5ee9d112	-1.4167238035665406	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.09608024121470615	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11812622793406065	0.0808656223537142	0.0754278952839659	2.0712879188670408e-17	0.011651932344329069	0.06759742383609388	0.04737069673139446	0.06962661901159349	0.17803649318173775	0.16427949460934782	0.15772545964741289	0.12184822922704144	-0.13401231800292634	-0.020057173268925445	1	2	1	0.08328986654296101	0.08155938928812344	0.23405823648904006	0.011870903584966012	0.08662698412698412	0.060262896825396824	0.08662698412698412	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L3_P4	B2	0.5	P4	8c0c175aa2c5901fd13cd39b0aeb5678ccbe2100783e77aebd5abfdf1166f4a0	d6189dc9d14293e3c6e891bdf263f6135cad5282fcfcfaed11e50916e6ac53a5	-1.5172346109067059	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.07708123008513518	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12165568163234486	0.0760741859056174	0.07825381866710207	1.3877787807814457e-17	0.009390282329435454	0.05450728647010812	0.03770722715504973	0.07701569828088567	0.20199314890471098	0.11523534899233016	0.14369731644357692	0.0811829001740587	-0.1346177541480636	0.001614447867843087	1	2	1	0.12455110883777333	0.06861105886708249	0.26044563465818427	0.006834062711288863	0.06519510582010582	0.05678736772486773	0.06519510582010582	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L3_P5	B2	0.5	P5	976f1074886137fe18a0e255777dfcb9d4bdce80e41cd9d408b48cb3371fada5	68ee07aefb2d0acc317650ce9c315b0795dbd6e7a861fcbafcb3ac738354be55	-1.1932056615804576	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.13248668825905943	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.10932078737246247	0.08495144364353382	0.06763762415531824	4.8187734452888146e-17	0.016140036032859142	0.07882452843894784	0.052395363895180465	0.06735378706381191	0.17192095903732793	0.20074366018426013	0.1554741109380918	0.1008189565789978	-0.13053951528206448	-0.030295157643175585	1	2	1	0.08448331806198559	0.08375027101002923	0.28717206790123456	0.015808966739203657	0.10416666666666666	0.065625	0.10416666666666666	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L3_P6	B2	0.5	P6	1238e95a6ff1e14a2b7cc0fb59bde5fd3955bc7a318f060c1e8c69531b3316f8	c2eb2d4a424db85b6e56a82b4948b01c3ce25b8c4e50eb6973a7db8c33c6250d	-1.2707489886569951	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.08165002013657423	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12487570943223267	0.08255777121970803	0.08238746278716542	2.0816681711721685e-17	0.009709639242721743	0.06029904307388138	0.04310200651787235	0.07609368907024669	0.15267582717732284	0.09833525151666231	0.13796008479878574	0.09386444551618046	-0.142275634430727	0.015410826045953377	1	2	1	0.12955338005829903	0.07914205446350953	0.2675925925925926	0.012348912101443617	0.08506944444444445	0.08506944444444445	0.052777777777777785	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L3_P7	B2	0.5	P7	43490022839713274aeadfb6f9ea38f9add12ce1cd5301b7c8f7f075825b3c83	6e137d63d4bd55a186b63809556d79ffb9805baffb82d300031321a6f4385016	-1.5296848417393176	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.134966655087553	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1246304631203498	0.08376326644820507	0.07821370272135586	1.9081958235744878e-17	0.013562413467598353	0.07567047268611721	0.05461764507942797	0.07599725769018059	0.16864362050224121	0.14966652584248014	0.19563271511416683	0.12724675008699649	-0.06335716735253774	-0.007907750342935524	1	2	1	0.07661768404206676	0.08285631494788669	0.26774691358024694	0.010294129532570754	0.09027777777777778	0.05555555555555555	0.09027777777777778	0.03333333333333333	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L4_P0	B2	1.0	P0	5ba62834cf8b017405a009b691083f17226c246557903d9a2ab8dbcb0465b6d1	8c48ca4df0a3c4a9fd57248844d2b9728bb9aa082abe5f080bd2e965cadeb817	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.16735838026488306	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.23348973634546022	0.20046901463245337	0.13459110240254712	4.163336342344337e-17	0.035432027885004935	0.16533750035672176	0.10380972040167395	0.12161339532387783	0.38137474509642144	0.27381920323142245	0.3007122448201728	0.17115340611952626	-0.26900000000000013	-0.017833333333333333	1	2	1	0.2106666666666667	0.1499291054384798	0.25	0.03631994665054312	0.15	0.11666666666666667	0.15	0.06666666666666667	4	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L4_P1	B2	1.0	P1	1c49638ecd7e2ec20b14eeaa6bda1208c0ea7290ffaca7f5749b7fd6b73dbbb7	1c22303c0b522fa09b361af034f7eb4ff3deaaa7832cbc61ba6ec948b14bd667	-1.0793389446343697	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.23820322867483126	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.2510027220337081	0.22265456014585175	0.15898180897937586	5.551115123125783e-17	0.03900922532036888	0.2593622005337065	0.20025734261000644	0.127621297635446	0.28599655303569294	0.23714017185983344	0.32916402696283836	0.21629120016740738	-0.22567816229423868	-0.0023682188786008293	1	2	1	0.19707954575331504	0.18210538192528325	0.28587191358024694	0.058506538931759965	0.1675	0.1675	0.14625	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L4_P2	B2	1.0	P2	57fadab6b9d1acc56f0eca8ebd61905a3d9f9df52fc2c58451ec70ee01a3ef8f	51930cbd46d235b611c1113c1822edef48b563f41e915038c66edef810276695	-1.7614171249440103	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.12660105768374622	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.22231041099012144	0.1884069132884737	0.12365990457690496	5.602112041933286e-17	0.029862861937997802	0.10864388572651602	0.054260771119401155	0.11964333845427386	0.4614500500453384	0.3034848760773571	0.2801417081499342	0.16511629749159357	-0.30058455486743496	-0.033450936242736366	1	2	1	0.2206148816934916	0.1253352619298414	0.23267765810027713	0.026836026646596137	0.15476190476190477	0.07654761904761906	0.15476190476190477	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L4_P3	B2	1.0	P3	76f4e2e0083bf92f6eaa1851081ddddbd8480a3f681429afc1a2e0af19fe79f5	59ac62c5ab1666c1c81e1fff43705f010b53abf32f38792644230c4d1f1fb4ba	-1.372582567097023	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.22144875045254578	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.22740170224197664	0.21161313437377915	0.1290005218509157	3.469446951953614e-17	0.04392269375128297	0.22366385113746098	0.15216497999389336	0.11235044704743351	0.3419716665421504	0.335727511261953	0.3034555981342386	0.23404551094727763	-0.2668431212180547	-0.03446632535083405	1	2	1	0.17073919500782292	0.15466665532294793	0.21811647297808012	0.04810738999105768	0.17325396825396824	0.12052579365079365	0.17325396825396824	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L4_P4	B2	1.0	P4	3edd5398bea81924469b5c07fec0dfe7a0b633aa369fc57aa8954a0fb9a8d269	0ca10edd608e9a376b6913ffb6b9f24886ac96916de4eb146120bd030b0fb363	-1.5742495552277516	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.13348984009810205	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.24019106509071345	0.20460199162746345	0.13194619743853583	3.469446951953614e-17	0.035903388070637095	0.1246295413454454	0.058762611007309756	0.12800715201457225	0.41843693605520865	0.22782227267202726	0.29669666482145424	0.15895429423751606	-0.2709788428709141	0.00010020769712192068	1	2	1	0.24646286789077582	0.14321853441154897	0.27089126931636853	0.02706730771205792	0.13039021164021164	0.11357473544973545	0.13039021164021164	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L4_P5	B2	1.0	P5	a7b93bd08219d4976f3915733f45e821ba467748e324f250cdb9319c79b33ab9	500e276b0df6c872f487ded75d82175733a72d4373869a97296a127ad27c3018	-0.9736406723526506	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	-0.3785992818443196	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.19097807319798138	0.21674542987130452	0.10393632857192328	1.1102230246251565e-16	0.08180415593652593	0.28531790115618894	0.1694887280208152	0.10823775949311376	0.3002718359200888	0.4138006290835574	0.2715462791205587	0.1875	-0.2794404685356653	-0.07026396390603572	1	2	1	0.17871799447016462	0.13897348240841204	0.3243441358024691	0.06730041844075892	0.20833333333333331	0.13125	0.20833333333333331	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L4_P6	B2	1.0	P6	ddcab37ebd30ed1816befe0271a546857e0b8dff6abaad684b78cdee9554f98b	6e5f9a7915e178f331375d10111201096bc1b66ce89504621593d48a60ccc91b	-1.1043014498276034	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	-0.12278832470620188	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.2482178579660748	0.2566949193512557	0.13860780761298114	6.938893903907228e-17	0.06447784393639465	0.17295394382446522	0.04902391351306132	0.1435700545733907	0.3181224271643616	0.1909722222222222	0.28746002454610997	0.1782252152185882	-0.28984790809327843	0.023749785665294936	1	2	1	0.25463713134430727	0.16740967666175727	0.2851851851851852	0.05358288173514794	0.1701388888888889	0.1701388888888889	0.10555555555555557	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B2_L4_P7	B2	1.0	P7	f0d1ad0f7b2a91bb6cd0215071078ce461f2f8026d76a1f9f03463e49e932ce0	93b6ee3e3c4954f31fba048c5e7385e50bcf3c8b6a896c85263fad622119c053	-1.6001917355583921	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.37996056716004234	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.25242216069824214	0.22126015615456224	0.1409308372003451	5.551115123125783e-17	0.057993559897017745	0.27274886689603167	0.20488509130085686	0.12457498501086593	0.32432217325523127	0.3197118221045818	0.3775318511107901	0.27212487464834195	-0.12498422496570648	-0.0236310013717421	1	2	1	0.14792443987197074	0.15906316241144097	0.2854938271604938	0.04006281511703396	0.18055555555555555	0.1111111111111111	0.18055555555555555	0.06666666666666667	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L0_P0	B3	-1.0	P0	cc6c5ce4b836275fbff63caf13ed66d3b6a8d1ef02fb335bb05b154790ed2bfe	f3390f5a4d950996c6f4710d4cd4b2001503b850373bc44725c0bd6c3515a5b5	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.23028975018179737	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.17247012194264377	0.32219785847662763	0.13376795578418463	4.6015552075995485e-17	0.050824662020088326	0.20244854926635872	0.11847701490578037	0.17247012194264377	0.33899977341904125	0.20071742067676487	0.32855127542269436	0.1758200727861929	0.08433333333333336	0.19433333333333336	1	2	1	0.19933333333333333	0.16476611766644214	0.125	0.0016116883217605284	0.15	0.15	0.13333333333333333	0.07777777777777778	4	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L0_P1	B3	-1.0	P1	3b00139ddfd346ac14751307ff512c1ee763507eb0be83178f963c884f0804ce	27075a42a4a87bc57d4d379c483f78305c333c3648d2460396d03f8d0c5b5d15	-1.9402520770046983	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.32756567730178254	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16909515771995817	0.2560427349162933	0.10366938493136359	5.2909066017292616e-17	0.047144084596755065	0.1424276024538879	0.08390585757576963	0.16909515771995814	0.4506408717204131	0.17583505706980768	0.36662308207762406	0.16373592157142947	0.07866436685528119	0.15926907664609052	1	2	1	0.1581033144718793	0.17942478230907255	0.037231481481481504	0.008081681482511021	0.155	0.15162037037037038	0.155	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L0_P2	B3	-1.0	P2	661fa33423f22cd528baee9d502613f019f8ed0b3b22687dee58ac24d9c490d2	6c79c812cc331acfe88e8f8cc631bf821c2edbf2a21abed6423f101053be9f33	-1.1874562677318385	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.14126122345980288	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.2626758204641121	0.4061033012776485	0.19808163036244544	1.6653345369377348e-16	0.07392655823107337	0.2947161866762228	0.15351464796519618	0.19181112419406957	0.39222286308551324	0.22476262250173995	0.3317277218719409	0.19387216551149228	0.08254580188903657	0.21312730887905576	1	2	1	0.2307973922365095	0.20444830638629702	0.1918212396069539	-0.000188926429257641	0.1505952380952381	0.1505952380952381	0.11430555555555555	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L0_P3	B3	-1.0	P3	3c0a721c3bd6ee6750b7163394145937a8a5601ff41f655bb9de217a7300b71e	347756e3b0e8225946b01ebe426f55fbf042c0d680bf0819fe82e9f1685ec028	-1.4054998418837383	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.12176903747248098	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.18014278901136416	0.2998230939466661	0.1331484066501905	3.113477116658467e-17	0.03557987627436185	0.16561761363437322	0.09940042724797409	0.17214938311003358	0.3868057040035491	0.21010138841887993	0.36914690570783726	0.1604761904761905	0.07220201718084812	0.10961153859550969	1	2	1	0.2489054055896086	0.15962270668917214	0.10985907974300832	-0.009800833678614604	0.17428571428571427	0.17428571428571427	0.11443452380952382	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L0_P4	B3	-1.0	P4	dba48d5bf6cb981bb34a6d06620d5babbd58e0d9a4b01aaf9a322ce46018b78d	db755a4a3403b6a9709d9b6991b7a7bc3c4614e64605c721a41c89399f9bd478	-1.5028406282261342	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.3471576969373505	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.17341476131070518	0.35062721248333867	0.13341180209960846	4.85722573273506e-17	0.08063735388514219	0.27248380040605685	0.15138191481672109	0.17258757767583782	0.34234100899292386	0.19093239192211803	0.3423426572195885	0.22624368454158633	0.09368022441868702	0.2666420664472033	1	2	1	0.15736371352887818	0.16773967678509183	0.13274080722824108	0.011503498055718805	0.14927248677248678	0.12958002645502645	0.14927248677248678	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L0_P5	B3	-1.0	P5	6c4b30879fb0bc5cfc6fba437e5c45e4c83e4719e61f0d67bd2446ead7eaa5a9	e0a241c0223830a274813722eba536f6dbd1936b315790a6b37c355dfebb64fe	-1.3468208826668902	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.13724107464032081	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.19203042625986744	0.2638524439295016	0.12578869431015413	5.551115123125783e-17	0.018940489224369354	0.14304471405504984	0.11144210646245417	0.16676528251810094	0.4432018213075374	0.2563420068739617	0.44347568703410817	0.18522777270892718	0.03164647812357109	0.05071609224965705	1	2	1	0.2777718674982853	0.14228184941404662	0.07476851851851853	-0.028575044848277917	0.2111111111111111	0.2111111111111111	0.07569444444444444	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L0_P6	B3	-1.0	P6	e70e450aa8afaa0fa57b5fd7877f97068c0c6602ca572281ba2dddb6d0050d19	b2950f64d703f296a0ab098234657041abbf63b64ca318f3cf30e94ccf6d9d2e	-1.8227937841947532	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.44914818059553363	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16120132807210052	0.2927222520616556	0.08444647728632601	1.1102230246251565e-16	0.06956233709845379	0.14697674974244593	0.07509677158963164	0.16120132807210047	0.4295717645922876	0.2323229783731134	0.4011800380044424	0.2516556973687362	0.08583760038008689	0.24295248378200734	1	2	1	0.09180738633116142	0.16910055573710953	0.06149691358024692	0.029056578388253387	0.19444444444444442	0.10763888888888887	0.19444444444444442	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L0_P7	B3	-1.0	P7	842c51c79033da949a7b525928518136409a38e9c3407fb316e372fa08cae150	1e852590076b672f587896809b6b7ef154b19295e33607f31d561693e76d63e7	-1.6832740576816652	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.17841106435941767	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.2294591714685384	0.2888911986018835	0.1328438430854934	6.245004513516506e-17	0.037458881228020845	0.16493027597686985	0.10062268281611429	0.1826823806812536	0.3674148794333289	0.23402557388340212	0.4212460329901237	0.1783358771518497	0.08928000685871053	0.1563187585733882	1	2	1	0.23476080246913578	0.172764493856487	0.04907407407407405	-0.009004574332773154	0.18703703703703703	0.18703703703703703	0.10555555555555556	0.07777777777777778	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L1_P0	B3	-0.5	P0	9668785003098e6eda26731cf015d24bb71c99694361dba785922cef832f5dad	7b1701d2ec23b1cb255c991710d0d2ede0032d94d046afa2d0881a310b1d59ad	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.05318409323306027	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07864324708304178	0.11388794181047551	0.05004941826510227	2.42861286636753e-17	0.0058032237738533336	0.02810512814593134	0.017441529855898988	0.07864324708304178	0.16949988670952063	0.10035871033838244	0.16427563771134718	0.08791003639309646	0.04216666666666668	0.09716666666666668	1	2	1	0.09966666666666667	0.08238305883322107	0.125	0.0004029220804401321	0.075	0.075	0.06666666666666667	0.03888888888888889	4	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L1_P1	B3	-0.5	P1	d65f8225a52dfda44cb4aa08315fc4a3c47671d4898d3cc503f4a0c4e8c8bc6f	870cfc6b6ea97b4a8e702ba2171fbdfcbfec39556027d23c7e8a2adee3c9f9a8	-1.6843992139103245	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.07136641467431334	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.07783417639196957	0.10068401017913309	0.038454929118883256	2.7755575615628914e-17	0.004023888205632637	0.020393927685380002	0.014043872988603451	0.07783417639196956	0.20642818113122458	0.08399707965028261	0.16794157108980975	0.07915912065919342	0.0407262768990055	0.08087386638374486	1	2	1	0.07953173139574761	0.08287843491214608	0.08111574074074075	0.0016914429733116485	0.0775	0.07581018518518519	0.0775	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
B3_L1_P2	B3	-0.5	P2	bd2f9637f93089a080aa87158aaa4df54a3ddfad2a09cd379ed9a27d62ebf887	3eed93d9d275e392a6726cdb4d1ec80e0fd2b816ad0e11a84ba0bc1d59ed204f	-1.3177249337139176	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.037289923046424464	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.08178005640665419	0.1271272231688063	0.06171081289145031	2.42861286636753e-17	0.008565921939313825	0.037535654339757085	0.020867323248065534	0.08178005640665417	0.1836184493319418	0.11345081006866847	0.17668902258117342	0.09646494219366689	0.04141158274739143	0.10684636094992267	1	2	1	0.115940766709921	0.09679731393176429	0.15841061980347695	-0.00035779065747726195	0.07529761904761904	0.07529761904761904	0.057152777777777775	0.03888888888888889	5	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
