G74_regression_mask_mismatch	G74_regression_max_chord	G74_regression_profile	amplitude	behavior_class	finest_crossed_vertices	finest_degree_estimate	finest_directions_with_turns	finest_max_face_shear_ratio	finest_max_face_smax	finest_max_signed_area_ratio	finest_maximum_turn_count	finest_median_face_shear_ratio	finest_min_face_smin	finest_min_signed_area_ratio	finest_missing_vertices	finest_near_area_1e2	finest_near_area_1e3	finest_near_area_1e4	finest_negative_faces	finest_negative_intrinsic_face_maps	finest_nonfinite_count	finest_p95_face_shear_ratio	lapse_a	max_abs_hamiltonian	mesh_degree_drift_level3_to4	physical_status	profile_id	q_c0	q_c1	q_c2	reflection_mask_mismatch	reflection_max_chord	sample_class	shape_id	stratum_code	time_refinement_endpoint_max_chord	time_refinement_mask_mismatch
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.4022682376355062	1.7229310492706928	2.610809617407901	1	1.1969076121273714	0.6253356922833662	0.49285423234241266	0	0	0	0	0	0	0	1.349686399913239	0.25	5.799261071359751e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S39_E100	1.0	-0.5	0.5	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S39	C0_E0_O0_T0	6.8276666117705365e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0445836560473865	1.2608694808029275	1.5883042321198293	1	1.0191023476808472	0.7557291914172767	0.5714245542696186	0	0	0	0	0	0	0	1.0353153563857183	-0.25	1.0156464558264133e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S40_E05	0.03333333333333333	-0.016666666666666666	0.03333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	2.3434117673285377e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.052870134132693	1.2511552743130296	1.5635262089250892	1	1.0240988521961933	0.7498080613425097	0.5624894793297794	0	0	0	0	0	0	0	1.0418138519950266	0.0	3.1323832416774167e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S40_E05	0.03333333333333333	-0.016666666666666666	0.03333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	1.5193761253169618e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0610803239697355	1.2416685818862798	1.5396962309492435	1	1.029560979687854	0.7440303752290957	0.5538429144756574	0	0	0	0	0	0	0	1.0486813051196187	0.25	9.77007363900384e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S40_E05	0.03333333333333333	-0.016666666666666666	0.03333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	1.1483011623689587e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0660316800992802	1.271605632225218	1.6062447972844867	1	1.0226881202835223	0.7523270426586819	0.5707087390604672	0	0	0	0	0	0	0	1.0526857605614723	-0.25	1.0017175977594661e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S40_E20	0.13333333333333333	-0.06666666666666667	0.13333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	8.659123714824787e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0749861390212219	1.2641147888688715	1.5827255893753027	1	1.0233294083199125	0.7466576060826232	0.5616392392573345	0	0	0	0	0	0	0	1.0598640574329248	0.0	3.416000815548159e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S40_E20	0.13333333333333333	-0.06666666666666667	0.13333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	5.793400023220007e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0836107554508534	1.2571444872627262	1.5605093044945713	1	1.0267419796893487	0.741158764621277	0.5528304578366258	0	0	0	0	0	0	0	1.0675087664895968	0.25	2.6174507006260228e-11	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S40_E20	0.13333333333333333	-0.06666666666666667	0.13333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	4.440046931926992e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0977526573409317	1.3239527876634711	1.7034637305191647	1	1.0575555789635591	0.7342453965122726	0.5660744883723439	0	0	0	0	0	0	0	1.0883917994380463	-0.25	3.768266809700549e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S40_E50	0.3333333333333333	-0.16666666666666666	0.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	1.4151655269339986e-05	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1100902000395492	1.322640673263796	1.6840813264266958	1	1.0536863378279362	0.7302247036353334	0.5557059791694093	0	0	0	0	0	0	0	1.0925941712831637	0.0	2.0006063472521873e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S40_E50	0.3333333333333333	-0.16666666666666666	0.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	1.0375939547540622e-05	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.121003967247669	1.322184230343332	1.66591634129331	1	1.0526698771692764	0.7259706438909581	0.546645643574487	0	0	0	0	0	0	0	1.0999430236076704	0.25	7.227574094770262e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S40_E50	0.3333333333333333	-0.16666666666666666	0.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	8.52738383512086e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.2566322667574337	1.4572920072075055	2.0362330600647107	1	1.1366967749776509	0.6797884891377179	0.5475080479793992	0	0	0	0	0	0	0	1.2250642624910226	-0.25	5.001838943030634e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S40_E100	0.6666666666666666	-0.3333333333333333	0.6666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	1.44761413588159e-05	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.2307949263306934	1.4658106129445003	2.015094372503233	1	1.1299164218254942	0.679210100629381	0.5354121858971661	0	0	0	0	0	0	0	1.2006559981916363	0.0	2.9460350825516457e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S40_E100	0.6666666666666666	-0.3333333333333333	0.6666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	1.0732984000861565e-05	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.210901532160009	1.4732533066634583	1.9987460452011256	1	1.1272032858220153	0.6783278230505243	0.5253522078385205	0	0	0	0	0	0	0	1.1827138344674335	0.25	1.4545231685758608e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S40_E100	0.6666666666666666	-0.3333333333333333	0.6666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S40	C0_E0_O0_T0	8.643726615558053e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0494901966732049	1.2616110352820002	1.5898865459290827	1	1.0187638983996845	0.7555028328217965	0.5712883374756986	0	0	0	0	0	0	0	1.0387223910600811	-0.25	1.0596235000548404e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S41_E05	0.05	0.0	-0.025	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	4.949327285828651e-07	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0577995527744686	1.25220940017253	1.5653536819437088	1	1.0240390722978159	0.7496428206145159	0.562356029108148	0	0	0	0	0	0	0	1.0455796021008674	0.0	1.57818202950466e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S41_E05	0.05	0.0	-0.025	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	5.256171884244898e-07	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0660296462298302	1.2430193710322668	1.5415820116633856	1	1.0293892654479864	0.7438703594425768	0.5537104614152466	0	0	0	0	0	0	0	1.0523700876655353	0.25	8.935296946788185e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S41_E05	0.05	0.0	-0.025	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	5.155532579141247e-07	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0843247298869152	1.287116078482418	1.629889696458483	1	1.0319603611599586	0.7480136926227536	0.5679282399236769	0	0	0	0	0	0	0	1.0665001807725412	-0.25	1.2775513980045616e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S41_E20	0.2	0.0	-0.1	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	1.4999560503548378e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0935309452526072	1.2825430791382664	1.6074716073674422	1	1.0312694122824086	0.7428336337218968	0.5590631988470269	0	0	0	0	0	0	0	1.0735000977351763	0.0	2.5685786830820234e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S41_E20	0.2	0.0	-0.1	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	1.688437980248187e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0000000000000002	1249	1.1024061431456458	1.2779427128204552	1.5871726898430327	1	1.0310314181003326	0.7378268482148329	0.5505256837640125	0	0	0	0	0	0	0	1.0806490339604176	0.25	2.3822444017440603e-11	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S41_E20	0.2	0.0	-0.1	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	1.6674431337862867e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1703530709342231	1.4061994175556518	1.857840116223492	1	1.0869331918900376	0.7085791868310533	0.5500004412549857	0	0	0	0	0	0	0	1.1410670453016873	-0.25	2.4969881717851194e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S41_E50	0.5	0.0	-0.25	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	3.036646902500793e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1546579053127413	1.4093724313345595	1.8409054481991751	1	1.0846405461911235	0.7070960159029308	0.5413904819531524	0	0	0	0	0	0	0	1.137877700256404	0.0	1.866368171121735e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S41_E50	0.5	0.0	-0.25	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	3.4885390224071213e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1630833455152094	1.413190480722324	1.8270236421533366	1	1.0830809579724199	0.7052494306776745	0.5336828622703513	0	0	0	0	0	0	0	1.1358831357539945	0.25	1.3779583030171239e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S41_E50	0.5	0.0	-0.25	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	3.6069415919756053e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.484594787669414	1.7410654865702748	2.7159903751972645	1	1.216130023650014	0.6091394843648676	0.5001624551345253	0	0	0	0	0	0	0	1.4281440404500518	-0.25	9.115326826680814e-10	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S41_E100	1.0	0.0	-0.5	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	5.605433987114478e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.445145724392859	1.7506190868355684	2.6805773505132326	1	1.205450664490678	0.6131825997821407	0.49178567981689636	0	0	0	0	0	0	0	1.3924652696077133	0.0	1.0968295161006836e-09	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S41_E100	1.0	0.0	-0.5	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	5.203199772655292e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.413638267188797	1.7592429859381666	2.654359619248449	1	1.2016662927748634	0.6165562977020108	0.48488311917529653	0	0	0	0	0	0	0	1.362168496746521	0.25	1.0088940793906431e-09	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S41_E100	1.0	0.0	-0.5	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S41	C0_E0_O0_T0	5.628461746621329e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0451425815778228	1.260574769795282	1.5881650439850048	1	1.019055088981391	0.7557015716407852	0.5714192645787102	0	0	0	0	0	0	0	1.0358073130903143	-0.25	1.0047584986239144e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S42_E05	0.03333333333333333	0.0	0.016666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	2.0285203059188397e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0534414698209997	1.2508629839170986	1.5633833556976213	1	1.0242575322975713	0.7497790954168168	0.5624778936578549	0	0	0	0	0	0	0	1.0423564884630236	0.0	1.205924249347845e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S42_E05	0.03333333333333333	0.0	0.016666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	1.3307357932030363e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0616611146138235	1.241376360645067	1.5393749023366965	1	1.0293766646011187	0.7440000631596972	0.553826902203443	0	0	0	0	0	0	0	1.049283967846829	0.25	8.670952844624935e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S42_E05	0.03333333333333333	0.0	0.016666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	9.911278500571357e-07	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0677662193529693	1.2680550395033279	1.6021856841171755	1	1.023330537346205	0.7515767135065954	0.5704942572020044	0	0	0	0	0	0	0	1.0540448499978121	-0.25	1.0003531336622018e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S42_E20	0.13333333333333333	0.0	0.06666666666666667	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	7.476479002684581e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0768721251031765	1.2601356622352606	1.5783898274236323	1	1.0234066015989907	0.746040065036699	0.56135142267514	0	0	0	0	0	0	0	1.06131257260723	0.0	1.2834400209271735e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S42_E20	0.13333333333333333	0.0	0.06666666666666667	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	4.716843171083276e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.085609222172367	1.2528691647195267	1.5558003239247034	1	1.026503703184215	0.7405286095117141	0.5526905222715659	0	0	0	0	0	0	0	1.0684986823824352	0.25	1.5051737634053097e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S42_E20	0.13333333333333333	0.0	0.06666666666666667	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	3.484763188973184e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1011083007249334	1.3092214285818624	1.6845727313412062	1	1.0621652697351593	0.7294656961519602	0.5650030515285624	0	0	0	0	0	0	0	1.0945408851492258	-0.25	1.2150369599339683e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S42_E50	0.3333333333333333	0.0	0.16666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	1.2445031788343994e-05	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1140203450748314	1.3091829022397992	1.6645122903121745	1	1.0582368585301545	0.7264908930575956	0.554653141569636	0	0	0	0	0	0	0	1.0960895747917978	0.0	7.672085189369682e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S42_E50	0.3333333333333333	0.0	0.16666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	8.453123952771192e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1253816274379762	1.309316141430256	1.6461169964148827	1	1.0537814994385304	0.7226305671041718	0.5453531066485983	0	0	0	0	0	0	0	1.1039445414458604	0.25	2.4234170226122842e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S42_E50	0.3333333333333333	0.0	0.16666666666666666	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	6.848166691058959e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.2779105798363282	1.445076626182393	2.0094332902035466	1	1.1520666362339043	0.6692019565681128	0.5447813506584626	0	0	0	0	0	0	0	1.2469112230676538	-0.25	1.952759065559917e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S42_E100	0.6666666666666666	0.0	0.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	1.2275803108274568e-05	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.2474513607472948	1.455368331012029	1.9884163339552647	1	1.1425179366573026	0.6688672493788735	0.5318282292677936	0	0	0	0	0	0	0	1.2182278488946885	0.0	1.0798906213693726e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S42_E100	0.6666666666666666	0.0	0.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	9.453565191473519e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.223223406152424	1.4643385774954187	1.9742883487051128	1	1.1383241191510236	0.6684924890722661	0.5218447322871831	0	0	0	0	0	0	0	1.1966402230850264	0.25	9.044109905431696e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S42_E100	0.6666666666666666	0.0	0.3333333333333333	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S42	C0_E0_O0_T0	7.513422972490066e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0495193901576538	1.2610740813138626	1.5888628325517662	1	1.0184983658709141	0.7554468723571576	0.5712993301337215	0	0	0	0	0	0	0	1.0388136405874342	-0.25	1.0974843256406075e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S43_E05	0.047058823529411764	0.023529411764705882	-0.047058823529411764	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	9.063118718047141e-07	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0578428756642957	1.2513395550977469	1.5643495641842802	1	1.023963359449327	0.7496298390815902	0.5623610306254724	0	0	0	0	0	0	0	1.0454398969484284	0.0	4.234446127071578e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S43_E05	0.047058823529411764	0.023529411764705882	-0.047058823529411764	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	8.455747519290136e-07	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0660851504007665	1.2420747640705527	1.540599646446417	1	1.0294186035937256	0.7438558984886132	0.5537112257216058	0	0	0	0	0	0	0	1.0525458144923707	0.25	9.726497385287303e-12	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S43_E05	0.047058823529411764	0.023529411764705882	-0.047058823529411764	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	7.754412606862079e-07	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.084080906188594	1.2762504789406866	1.6173499308568058	1	1.0306155793083347	0.7474497165363786	0.5679022870413251	0	0	0	0	0	0	0	1.0660543490560273	-0.25	1.1292966561882167e-10	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S43_E20	0.18823529411764706	0.09411764705882353	-0.18823529411764706	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	3.3233170743466308e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.0934112103781468	1.2717815397682146	1.594558823849281	1	1.0306026703117404	0.742370021955311	0.5590646356654922	0	0	0	0	0	0	0	1.073517231282947	0.0	6.931205609461699e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S43_E20	0.18823529411764706	0.09411764705882353	-0.18823529411764706	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	2.9087457823387433e-06	0
-1	nan	-	0.2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0000000000000002	1249	1.1023887579651523	1.2672751730567913	1.5727558798126846	1	1.0290633149534232	0.7373484707319056	0.5504638677491221	0	0	0	0	0	0	0	1.0814008018849892	0.25	4.489786320505118e-11	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S43_E20	0.18823529411764706	0.09411764705882353	-0.18823529411764706	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	2.687831266755992e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1677851907856873	1.377469682259582	1.8007434131931814	1	1.0888255283074855	0.7062778360840288	0.5500840248482661	0	0	0	0	0	0	0	1.1398105399805534	-0.25	1.038373831363515e-09	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S43_E50	0.47058823529411764	0.23529411764705882	-0.47058823529411764	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	7.013010724375477e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1509436268648832	1.3818849955520172	1.7847579803854177	1	1.0865653141139349	0.7049692861423363	0.541267509306557	0	0	0	0	0	0	0	1.1363456023645273	0.0	5.04231101317032e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S43_E50	0.47058823529411764	0.23529411764705882	-0.47058823529411764	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	6.905020541812016e-06	0
-1	nan	-	0.5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.1622485986725355	1.385842367096772	1.7709856911915445	1	1.0835256467801568	0.7030082758050595	0.5334952155269064	0	0	0	0	0	0	0	1.1338109180031215	0.25	2.9622060360168234e-10	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S43_E50	0.47058823529411764	0.23529411764705882	-0.47058823529411764	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	6.3301078943412075e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.4722102176047214	1.7048514081220976	2.6088160306135655	1	1.225973382318379	0.6071879516345614	0.5022043180059502	0	0	0	0	0	0	0	1.4194947640089879	-0.25	3.998733344445782e-09	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S43_E100	0.9411764705882353	0.47058823529411764	-0.9411764705882353	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	9.577882786872521e-06	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0	1249	1.4307733191672536	1.7128860683199423	2.5735057635841203	1	1.2139177462069952	0.6105811350454603	0.49290874553490116	0	0	0	0	0	0	0	1.3812106844125158	0.0	2.831489931409692e-09	0.0	CHOSE_CONTROL_NOT_SELECTED	G75_A0_S43_E100	0.9411764705882353	0.47058823529411764	-0.9411764705882353	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	1.0177817761377145e-05	0
-1	nan	-	1.0	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0000000000000002	1249	1.397430085156055	1.7217178460348777	2.5473134836378786	1	1.2066582638558025	0.6134301039723917	0.4852954416504917	0	0	0	0	0	0	0	1.350253514030136	0.25	1.8116861344452673e-09	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AP_S43_E100	0.9411764705882353	0.47058823529411764	-0.9411764705882353	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S43	C0_E0_O0_T0	9.71162272012296e-06	0
-1	nan	-	0.05	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2562	1.0000000000000002	1249	1.0487119963833267	1.260814091911582	1.5884119290088459	1	1.018600378896664	0.7554375237619197	0.5713593031313697	0	0	0	0	0	0	0	1.0383430536103704	-0.25	1.0083334167632074e-10	2.220446049250313e-16	CHOSE_CONTROL_NOT_SELECTED	G75_AM_S44_E05	0.044444444444444446	0.022222222222222223	-0.022222222222222223	0	0.0	SAMPLED_COMPLETE_ORIENTATION_PRESERVING	S44	C0_E0_O0_T0	7.990672929375228e-07	0
