identity_id	family_id	nodes_expected	nodes_recorded	integrable_nodes	nonintegrable_nodes	uncertain_or_changed_nodes	max_obstruction	max_derivative_convergence	path_status
B1_R14_1_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R14_3_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R14_3_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R14_3_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R14_3_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R14_3_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R14_3_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R14_3_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R14_3_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_1_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_1_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_1_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_1_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_1_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_1_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_1_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_1_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_3_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_3_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_3_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_3_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_3_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_3_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_3_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_R15_3_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V001_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V001_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V001_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V001_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V001_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V001_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V001_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V001_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V002_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V002_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V002_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V002_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V002_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V002_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V002_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V002_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V003_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V003_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V003_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V003_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V003_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V003_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V003_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V003_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V004_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V004_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V004_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V004_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V004_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V004_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V004_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V004_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V005_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V005_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V005_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V005_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V005_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V005_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V005_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V005_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V006_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V006_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V006_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V006_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V006_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V006_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V006_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V006_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V007_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V007_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V007_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V007_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V007_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V007_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V007_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V007_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V008_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V008_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V008_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V008_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V008_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V008_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V008_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V008_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V009_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V009_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V009_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V009_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V009_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V009_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V009_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V009_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V010_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V010_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V010_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V010_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V010_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V010_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V010_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V010_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V011_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V011_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V011_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V011_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V011_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V011_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V011_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V011_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V012_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V012_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V012_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V012_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V012_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V012_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V012_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V012_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V013_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V013_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V013_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V013_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V013_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V013_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V013_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V013_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V014_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V014_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V014_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V014_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V014_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V014_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V014_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V014_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V015_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V015_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V015_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V015_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V015_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V015_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V015_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V015_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V016_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V016_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V016_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V016_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V016_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V016_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V016_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B1_V016_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_1_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_1_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_1_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_1_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_1_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_1_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_1_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_1_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_3_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_3_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_3_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_3_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_3_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_3_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_3_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R00_3_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_1_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_1_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_1_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_1_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_1_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_1_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_1_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_1_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_3_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_3_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_3_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_3_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_3_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_3_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_3_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R01_3_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_1_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_1_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_1_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_1_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_1_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_1_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_1_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_1_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_3_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_3_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_3_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_3_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_3_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_3_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_3_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R02_3_M8	M27_R_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R03_1_M8	M02_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R03_1_M8	M03_R_H	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R03_1_M8	M10_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R03_1_M8	M11_R_H_RG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R03_1_M8	M18_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R03_1_M8	M19_R_H_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
B2_R03_1_M8	M26_H_RG_WG	9	9	9	0	0	0	0	SAMPLED_ALL_9_NODES_INTEGRABLE_CANDIDATE
