identity_id	bank	carrier_id	mask_id	phi_structural_bit	causal_status	gradient_status	gradient_root	metric_status	determinant_sign	s_at_u0	s_at_umid	s_at_u1	certified_interval_boxes	unresolved_boxes	maximum_subdivision_depth	certified_minimum_abs_s_lower_bound	certificate_sha256	domain_status
B3_R00_1_M4	B3	R00_1	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R00_1_M5	B3	R00_1	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R00_1_M6	B3	R00_1	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R00_1_M7	B3	R00_1	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R00_1_M8	B3	R00_1	M8	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062190886373743532	-0.00070992325910827628	-0.00074883047968964784	1	0	0	0.0003906336963485173	fcf7b5ddf76b569467aa1fc479631f3eb8979eeb674f37e19a5a64833722ee90	LOCAL_ANALYTIC_CHART_ONLY
B3_R00_1_M9	B3	R00_1	M9	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062208357410524495	-0.00072357300061346623	-0.00077952845548774933	1	0	0	0.00038831366073586917	ecda383d0e1955d38e284f5dca6344cfe8a39aa531a853e959894d8fa8ffd1ce	LOCAL_ANALYTIC_CHART_ONLY
B3_R00_1_MA	B3	R00_1	MA	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062618941268450645	-0.00071685829167976607	-0.0007475944116870412	1	0	0	0.00038101666009922666	30d1b814e14342e454e584e3fd068c903a26c69ec0224bc115330c92c62ad82f	LOCAL_ANALYTIC_CHART_ONLY
B3_R00_1_MB	B3	R00_1	MB	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062636412305231619	-0.00073050803318495602	-0.00077829238748514259	1	0	0	0.00037869662448657853	9e3838710402b60daee1a7b1f2161ebef5f89e917cc44b5b83008af4c550f648	LOCAL_ANALYTIC_CHART_ONLY
B3_R00_1_MC	B3	R00_1	MC	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.0006196302324218574	-0.00072046606416963847	-0.00076488457014788319	1	0	0	0.00038084154340273821	8fcfecd5cd673b88328d28dc101b08bdc7c9c937139f237692b4f3c5bc4dc4f6	LOCAL_ANALYTIC_CHART_ONLY
B3_R00_1_MD	B3	R00_1	MD	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00061979790750501911	-0.0007342195298779147	-0.00079585234236931931	1	0	0	0.00037844275494851971	1f3a1a88a0347ffa540925cce63a00230d15a6dbfbe7bd8d9a05fcfedef7722a	LOCAL_ANALYTIC_CHART_ONLY
B3_R00_1_ME	B3	R00_1	ME	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062391078136892863	-0.00072740109674112826	-0.00076364850214527655	1	0	0	0.00037122450715344757	a88f6653fbf95a0661f29f3992c35957a8ea32cb5a8046f1af0212d2cb53fc2a	LOCAL_ANALYTIC_CHART_ONLY
B3_R00_1_MF	B3	R00_1	MF	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062407845645209034	-0.00074115456244940449	-0.00079461627436671267	1	0	0	0.00036882571869922907	feb39b1babb59fdbd4fcf71a1f39a0f70b3d83f6362fca188d1a413901b26080	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_M0	B3	R01_1	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_M1	B3	R01_1	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_M2	B3	R01_1	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_M3	B3	R01_1	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_M4	B3	R01_1	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_M5	B3	R01_1	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_M6	B3	R01_1	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_M7	B3	R01_1	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_M8	B3	R01_1	M8	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062190886373743532	-0.00070992325910827628	-0.00074883047968964784	1	0	0	0.0003906336963485173	fcf7b5ddf76b569467aa1fc479631f3eb8979eeb674f37e19a5a64833722ee90	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_M9	B3	R01_1	M9	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00061954979119805298	-0.00069893074392900949	-0.00072408070766727026	1	0	0	0.00036427394374553975	0d40e7368823123d6fb5fd75dd14ef30398c26b3260ca57793eb16a46be03152	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_MA	B3	R01_1	MA	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062618939846943809	-0.00071781798435958987	-0.00075552438342071362	1	0	0	0.00038506701811131399	b6a9e14741d373b0c92eac539c23d9c9ed1dc16449d71c71d1485c7f8ea07530	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_MB	B3	R01_1	MB	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062383032593005575	-0.00070682546918032307	-0.00073077461139833605	1	0	0	0.0003587072655083365	b6a24e671a036c2500c7589d91d1b79f81219e4cdeae29e525fccc01f9e33ef4	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_MC	B3	R01_1	MC	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062380225593005603	-0.00069606999924964788	-0.00072206375093754565	1	0	0	0.00035312000180128249	3a0ae287fd12a10a5b927c5afb3a24a1e63a3c1f61cabb8a56d87df4774fa90f	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_MD	B3	R01_1	MD	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062144933648009557	-0.00068519202354436367	-0.00069776481038538664	1	0	0	0.00032743670598507646	233981e0b1b4de364991bb9681c39c348255f67cb5de2d402a8ad730fe8db89d	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_ME	B3	R01_1	ME	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.0006280827906620588	-0.00070396472450096146	-0.00072875765466861133	1	0	0	0.00034755332356407924	f291bdbae9fdedb52f6229f5faada06b3f114563e993877a8327d167c77888f8	LOCAL_ANALYTIC_CHART_ONLY
B3_R01_1_MF	B3	R01_1	MF	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062572987121209834	-0.00069308674879567725	-0.00070445871411645232	1	0	0	0.00032187002774787321	143098ad39fb66008bc5aa6547041fddbb317e4894fc831cd96518bd5f7bf2ec	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_M0	B3	R02_1	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_M1	B3	R02_1	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_M2	B3	R02_1	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_M3	B3	R02_1	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_M4	B3	R02_1	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_M5	B3	R02_1	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_M6	B3	R02_1	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_M7	B3	R02_1	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_M8	B3	R02_1	M8	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062190886373743532	-0.00070992325910827628	-0.00074883047968964784	1	0	0	0.0003906336963485173	fcf7b5ddf76b569467aa1fc479631f3eb8979eeb674f37e19a5a64833722ee90	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_M9	B3	R02_1	M9	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062491581782231256	-0.00072196447540189349	-0.00077424982601952119	1	0	0	0.00038497813269987383	d4d76ad4856954751a9f302f3bcf03d4038066075d52903cd260ec3fd56d41f7	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_MA	B3	R02_1	MA	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062618939846943809	-0.00071781798435958987	-0.00075552438342071362	1	0	0	0.00038506701811131399	b6a9e14741d373b0c92eac539c23d9c9ed1dc16449d71c71d1485c7f8ea07530	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_MB	B3	R02_1	MB	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062919635255431544	-0.00072985920065320707	-0.00078094372975058698	1	0	0	0.00037941145446267058	08c2fa164495793ba8e5be50fd4ac197da087c55473e725f3b1a325083a5faab	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_MC	B3	R02_1	MC	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062414216144226185	-0.00072631480466273535	-0.00077652100860967825	1	0	0	0.00038997964213388419	9c2817a3474a929b42a8621959841a076481294376ac16bb625b52e86f45067e	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_MD	B3	R02_1	MD	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062713060853328111	-0.00073848226184660304	-0.00080240926430628402	1	0	0	0.00038422557625114801	344ebcbd1771f1f9322b195f671017a7c3d630501165413b4df0739120221ba9	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_ME	B3	R02_1	ME	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062842269617426462	-0.00073420952991404894	-0.00078321491234074393	1	0	0	0.00038441296389668094	2bac4d97366877de867b1f5ffa468920473b452e092647c6cbfe42163190ae2d	LOCAL_ANALYTIC_CHART_ONLY
B3_R02_1_MF	B3	R02_1	MF	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00063141114326528388	-0.00074637698709791663	-0.0008091031680373498	1	0	0	0.00037865889801394476	b85d57bf287e05d204cc39f3ba5435f21dd7780b88e66ec59d4f3ea6118354c7	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_M0	B3	R03_1	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_M1	B3	R03_1	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_M2	B3	R03_1	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_M3	B3	R03_1	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_M4	B3	R03_1	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_M5	B3	R03_1	M5	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_M6	B3	R03_1	M6	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_M7	B3	R03_1	M7	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_M8	B3	R03_1	M8	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062190886373743532	-0.00070992325910827628	-0.00074883047968964784	1	0	0	0.0003906336963485173	fcf7b5ddf76b569467aa1fc479631f3eb8979eeb674f37e19a5a64833722ee90	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_M9	B3	R03_1	M9	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062237793226588485	-0.00069734269765280141	-0.0007189397770663513	1	0	0	0.00036098418240756882	0b6741c6c1525c06c558d835736c1dda2c619ef2df6282a546fa4eec6b70b142	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_MA	B3	R03_1	MA	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062618941268450645	-0.00071685829167976607	-0.0007475944116870412	1	0	0	0.00038101666009922666	30d1b814e14342e454e584e3fd068c903a26c69ec0224bc115330c92c62ad82f	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_MB	B3	R03_1	MB	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062665848121295608	-0.0007042777302242912	-0.00071770370906374455	1	0	0	0.00035136714615827819	e92f65093993d5a3e19f2772a5546cc313229e34334f8eac98674cc11f2b8b48	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_MC	B3	R03_1	MC	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062002386383147026	-0.00069694983363812032	-0.0007321154026492156	1	0	0	0.00035641035479833029	639b295a7e01a5b71d8368e11ff0d66d55b85a9118e187c1bac35324284dd0ae	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_MD	B3	R03_1	MD	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062051268615895857	-0.00068447281256744236	-0.00070248877376669159	1	0	0	0.00032728210617452981	832271bb08cf580e16f8b97cf23b1c8d542386bcada08caddef6ee51b991746a	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_ME	B3	R03_1	ME	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.0006243044127785415	-0.00070388486620961011	-0.00073087933464660896	1	0	0	0.00034679331854903966	c925902470243daa91bb6ce5b94875f3cfb1ed8fc1b1e54f0eb802314b27d408	LOCAL_ANALYTIC_CHART_ONLY
B3_R03_1_MF	B3	R03_1	MF	ON	UNIFORMLY_TIMELIKE	NONZERO_VECTOR_ON_PATH		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	-0.00062479323510602981	-0.00069140784513893215	-0.00070125270576408495	1	0	0	0.00031766506992523917	90dce5930adca474d2dcbe05c69ae0bf027cfb74fbb9a39302175dc12d3bbbd1	LOCAL_ANALYTIC_CHART_ONLY
B3_R04_1_M0	B3	R04_1	M0	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R04_1_M1	B3	R04_1	M1	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R04_1_M2	B3	R04_1	M2	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R04_1_M3	B3	R04_1	M3	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
B3_R04_1_M4	B3	R04_1	M4	OFF	IDENTICALLY_ZERO_DPHI_INTERVAL	IDENTICALLY_ZERO		ANALYTIC_COFRAME_LORENTZIAN_NONDEGENERATE	STRICTLY_NEGATIVE	0	0	0	0	0	0	0	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	LOCAL_ANALYTIC_CHART_ONLY
