candidate_id	path	git_blob	sha256	size_bytes	phi_line_count	concept_line_count	source_status	selection_basis	primary_ruling	affected	disputed_claim_or_scope	mathematical_result_effect	future_correction_action	ruling_evidence
AR0163	udt_dual_systole_wall_crossing_selector_audit_2026-07-24/NEXT_STEP.md	ed37e7391194a9a4bddbbf967c2b030565ecb422	7b0486ef823926b7cd14ee687a5be6abf4635b83c47613d7b013af26eb6f2258	1562	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0164	udt_dual_systole_wall_crossing_selector_audit_2026-07-24/RESULTS.json	fc9f0cb76e78f4b9cc1b19f30e6960b6f5f3e633	d9d2bbb5c8b1b24353da0bc70beeee418473a07955a514eb6cf91fd139266b9d	4369	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0165	udt_dual_systole_wall_crossing_selector_audit_2026-07-24/STATUS_LEDGER.tsv	73a5ae9a5559a0d6a67fbff98590889cba6f4e11	86716597305b9b3deaa11814b3c2d9cfb04b1babb36841fd7be934732f235211	3089	3	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0166	udt_dynamics_branch_ruling_p04_2026-07-21/AUDIT_REPORT.md	9114193e4193986a800221413d5e167ad2abecca	a3ac03714a70e1959dca65bbef5baeff4eed42367fe3765c3fc6791b4c989576	4770	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0167	udt_dynamics_branch_ruling_p04_2026-07-21/LAY_REPORT.md	39d012d790d47d25219a4b3fe6e7f08ea8130013	4e070a217d5f5db1d88a453b8cfaea3e7d1fcc4658f7968e5897f0433173157e	1564	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0168	udt_finite_cell_cartan_transport_atlas_2026-07-23/AUDIT_REPORT.md	999aeed00220ad3cfcd0a5b6b792c9231e85f404	422a96a0b8ce50b1b74c0e7ea78ac9b0f6ec2d5ef8ea59c69c2b3f9941f25df7	6490	14	14	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0169	udt_finite_cell_cartan_transport_atlas_2026-07-23/LAY_REPORT.md	4acf0a5e0a6851cf3cb35d6fe2d1feee1aec9c34	f1c581dadda18adf946b5829bc82b50c70de7e8daf892125cd4d0427bf09d2b9	1591	5	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0170	udt_finite_cell_cartan_transport_atlas_2026-07-23/NEXT_STEP.md	4b85eaa54a325d2586bd4269b40790d7924a131e	4bb54f978a96bbb30e243a8336d203c204a3bbbdea050ea9f38f36537cd9cea8	872	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0171	udt_finite_cell_cartan_transport_atlas_2026-07-23/STATUS_LEDGER.tsv	11782c62353f4fa5034172296d286392b9568206	df6ab72b00a0e24cee5e85b9cfd9a54ab1a04f11daeb83532ef5eabb8bcf2e85	4772	21	21	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0172	udt_finite_cell_completion_atlas_2026-07-21/AUDIT_REPORT.md	33617f36c890812e5df6195eb504b571f125de95	354047b6cac9406c75b700912e2a3aab402f7dd1c32a73adc229ee2054a1502e	7446	7	7	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0173	udt_finite_cell_completion_atlas_2026-07-21/LAY_REPORT.md	93ee2cb87c7b94113916f9c9118201556076b9f8	c411a57c530b3a2b3497924d5da154396d1efed459148bf674676cc922369e93	1672	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0174	udt_finite_cell_reciprocal_survival_density_audit_2026-07-23/AUDIT_REPORT.md	ab97f46877abf7306752dc8e29846e5e608cc1dd	25e6b85882d27e746826d124baf61235a22360ccc28ae4f545bd24d6da48c433	9994	24	24	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0175	udt_finite_cell_reciprocal_survival_density_audit_2026-07-23/LAY_REPORT.md	a761dc8de434a40561612770e4c13fef61352d43	a29a9edfd29b832c8358299c976e51c88706a358fe09e65f64a6436ac5c693dd	1869	4	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0176	udt_finite_cell_reciprocal_survival_density_audit_2026-07-23/STATUS_LEDGER.tsv	96c48b614bac8b713f1f9486d72f29fac869f14c	2a002f87a19fac768880409a87e541ec7c6b1b9b659622f2175deb69d057ce54	2008	5	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0177	udt_finite_cell_transnormal_asymptote_branch_audit_2026-07-24/AUDIT_REPORT.md	f2b739aac83ac41fa58abe8a7c2e452345d5b76a	6c5a2d9d699f8e72927ab82fa22490ba64b67483c08581c6d38c8e44cb9216c9	5619	19	25	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0178	udt_finite_cell_transnormal_asymptote_branch_audit_2026-07-24/EXACT_DERIVATION.md	05ecc25b71800cf5d02ac472a1bc1bcdeffb7772	dc5c91cfa37a19a4187b2807b60394e173cc738090d45f77595ff37f09fa8706	5206	30	35	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0179	udt_finite_cell_transnormal_asymptote_branch_audit_2026-07-24/LAY_REPORT.md	3bced5c29746b593b58562e88d1c492113f28f0d	c91d89f60025937df487620cf87795a05613589de4ed4f3f5067d19ca89e77fe	2187	5	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0180	udt_finite_cell_transnormal_asymptote_branch_audit_2026-07-24/NEXT_STEP.md	9c17ab0bff15f81c887613544dbe4391941d5496	39bcc4050d6cf7081c9e70f63e47019d1cfa23af04fc632c344712ed23ce653d	995	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0181	udt_finite_cell_transnormal_asymptote_branch_audit_2026-07-24/STATUS_LEDGER.tsv	f909acfbdb77b1ad8f4217e738e3dd9f54ee4b09	fb75f435a49e21f953439039afc14cdcea86ffad9fd31fe003c6d9021a259962	1121	6	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0182	udt_founded_constraint_atlas_p03_2026-07-21/AUDIT_REPORT.md	83d542f21f037188b9b9fc5e84fbd0037a9a5294	be295b9a45c64900c0d35e3430524584078fa020982da2d0fc6ef644b5f714bf	9027	8	9	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0183	udt_founded_constraint_atlas_p03_2026-07-21/LAY_REPORT.md	2e08931949344e88b81fa3305dbe9fe0d895033f	acfdca4ca4c65be1dfe67929aa445cc7685c32abfcf772a2d590292dbd0c8816	2230	2	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0184	udt_founded_constraint_atlas_p03_2026-07-21/STATUS_LEDGER.tsv	84d4c4bb1b1fb75e40d07b8259fa551587ad9151	079a9295848c0ae5342353497edaf3b6a4afde417b6b589fe895d94ed0e09e9c	3465	3	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0185	udt_frame_bivector_equivariance_audit_2026-07-23/AUDIT_REPORT.md	18c18258032fae7d3e12cd4fc716fe609d90405f	030812cf6903a41bac26005326e1104c5dfeb54c5995194de1474bb33b4afa28	9009	25	26	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0186	udt_frame_bivector_equivariance_audit_2026-07-23/LAY_REPORT.md	4f5b56156bc112cb45f92953447e934e70a0b8de	5a68f018425e6175ca4621b546b49408af0af2c4a8458551c7d38df9202f96f4	2099	6	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0187	udt_frame_bivector_equivariance_audit_2026-07-23/NEXT_STEP.md	d2ca628ed8903f5b863ccd65443c5f83b2ab011e	9695e6b436418c20c31c3ca4a2cc3fe47bf04c60ad64a9b61a89bdb5e64bdae6	1277	2	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0188	udt_frame_bivector_equivariance_audit_2026-07-23/STATUS_LEDGER.tsv	dc395ec80a18b31be1ac44d10e14773abf421ade	8af8af11ddd676a545a1ab5b97917191d95104c1e0cc37a6457dc7e79492ec3b	3290	20	20	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0189	udt_free_global_seal_transversality_audit_2026-07-21/AUDIT_REPORT.md	31ea788da7aa9bec5865c471656ba7e596fa3b99	51c756fff55876b65d342dd075b6f215c20ad9af4b1767ccb20efdae1a9cc5a1	10302	12	12	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0190	udt_free_global_seal_transversality_audit_2026-07-21/LAY_REPORT.md	a73d19ece04f249a4c8127003c46c6c1629f1b59	d2d3ad1597abc9d2a74f3650606b22a28ff60060b9e7173ccbccf6b0848472d6	2185	4	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0191	udt_free_global_seal_transversality_audit_2026-07-21/STATUS_LEDGER.tsv	25b902b4c798de74842f02179e120198d294ad6b	882a6cddb8cd5bf68f3bd7f6161857245e0688b64e0251377dea90a7df978a8c	2176	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0192	udt_full_equation_variation_p05_2026-07-21/AUDIT_REPORT.md	287e8625a65e9d470fe5b17a10a78999d2bb9c86	fb963a93bd14dc1ff765be334c56574750d3c91b7f78d6996cf920bd57405615	4469	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0193	udt_full_equation_variation_p05_2026-07-21/LAY_REPORT.md	bc41ee5265286a51cb56db100507e931ffedb0e2	6ef8ddc8d1f62a3e47f49492a7985b2ff3c20da1c4451691b4be3f2763e3b7c2	1657	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0194	udt_full_equation_variation_p05_2026-07-21/STATUS_LEDGER.tsv	ab21f7afff71326839d66a875a44b1f73904b970	e4ee44acee0e37a57490d14516e2f21a6752af874bdf8b16b46d719644943c9f	1558	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0195	udt_global_coframe_cocycle_audit_2026-07-20/AUDIT_REPORT.md	51bc7db847772cac5afa70bb3b417eb1a40c7914	cfb733d40271bcdb0259c91c631caaa4a80d96cd54350df61ca8c4e4f149819e	8500	12	15	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0196	udt_global_coframe_cocycle_audit_2026-07-20/STATUS_LEDGER.tsv	52ec6dba8b8e7829a69ded274688e71948e6807d	f546e0ce571d59dbc5a0b6407ed7b027d19daac82104e2ebe6bb75ddef9f384c	4495	6	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0197	udt_global_kinematic_assembly_p03g_2026-07-21/AUDIT_REPORT.md	b8a70c5751e97ad155abdf63fb6e214c90692ab2	e7da11a1151fe813caf3442f90daf7a60ddcdb87869c7bc25d0a22248fe761de	8199	5	7	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0198	udt_global_kinematic_assembly_p03g_2026-07-21/LAY_REPORT.md	598d34b89b387b4490b10540c20833a665106fdd	2ebca66ec9ff047c09c3996af2e22a45f046bd0d54484c34ee0b289be72d81fb	2103	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0199	udt_global_kinematic_assembly_p03g_2026-07-21/STATUS_LEDGER.tsv	b187add25faff4c933e22e43374ec3419f92394f	3a9c33ee4a983798b153eb8def08f4b4b77d552fd03e5d678b62657c9140eea8	2166	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0200	udt_global_local_relational_closure_audit_2026-07-25/AUDIT_REPORT.md	deefa2dd350e892a0fd80fa90b7835df792f1ad9	61c0f3301d3b9f1105611efc23d81a8c58cb96f855745757dafaba29c8aba0cd	8153	5	9	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0201	udt_global_local_relational_closure_audit_2026-07-25/LAY_REPORT.md	45b9f20d290250a41e17eb6e6eb6b2276626faa5	8f517bbf87c115090c7104ef20fa3fd92f882e3b59b26398196d69bdf87dc8ad	1568	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0202	udt_global_local_relational_closure_audit_2026-07-25/NEXT_STEP.md	5e3c0bc8236e64e210929d9aeb4fa8c0fbb153ef	ebe058ddbe09f2c6a7f056dc369f23db833bbd64fceaa0a0d156f1e0191aed97	1261	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0203	udt_global_local_relational_closure_audit_2026-07-25/RESULT.json	81c350adf2211c5075d28760ae98fb1a380c69e8	161c246280ab59efd2eeeaa81177d6d7a74b01ab8ab32b1a37432be16fa3daf5	6390	3	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0204	udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	54f055a4800e0650e17f2a5ec842ed3a7b97fd13ef6b7a124d0c29a640c6e4dd	3260	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	OVERBROAD_ALL_SOLDER_OPEN	YES	S01's phrase founding depth solder can be read as reopening the founded clock/ruler subgroup rather than the physical observer/path assignment.	STATUS_WORDING_ONLY	Rename the missing gate to physical observer/path-to-founded-depth assignment; retain the cocycle and closure results.	udt_global_local_relational_closure_audit_2026-07-25/AUDIT_REPORT.md;udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0205	udt_global_metric_assembly_atlas_2026-07-22/AUDIT_REPORT.md	41ae13b2d01794988ce8a716e57ce8494c894b6c	7a596530a78a75aec03bac6f35db31ebe534e0115ca51dda64acffd0c781844a	14055	9	9	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0206	udt_global_metric_assembly_atlas_2026-07-22/LAY_REPORT.md	504d3fbd70336e093d269800dcb4257a7fd9cf45	a324de044f17276ab682670424b368702e202db5da3209c352d9ea3693290a83	3147	5	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0207	udt_global_metric_assembly_atlas_2026-07-22/STATUS_LEDGER.tsv	2e406c21a1fc8e73d05578e7288b7ea76f6f1c0b	56b2956a0dbbe01f0e45f56152a29ff7bb50949535bd00e4ebe698a20a14b64a	2339	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0208	udt_global_reciprocal_closure_audit_2026-07-20/AUDIT_REPORT.md	bf76516d2a103a7ee250628790bb749f7fb92502	635a2419886d559d72651e87edd828965735a153ee381468e843c375d5010046	6547	3	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0209	udt_global_reciprocal_closure_audit_2026-07-20/STATUS_LEDGER.tsv	40e3eb385109270eec34554067badf94b7a07847	19a1f848fdebc156c1e7f05ce020b692cb3cfe3a7c529da266b9e3a8c7f2e228	2789	1	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0210	udt_global_reciprocal_persistence_selector_audit_2026-07-23/AUDIT_REPORT.md	3a167e045caee36fd1b88d1391197004ccdc3fee	1c68f22b469acf5bc64638d29516386722d6ab42dca43e3ae8307d5232d79bac	6083	12	13	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0211	udt_global_reciprocal_persistence_selector_audit_2026-07-23/LAY_REPORT.md	86ac0b1c226597b0674b9dfe6a2c2ccb5a21230d	1b4548db7b446cbdff6cf75de09203282ef5d5b74f647348ddd2973f306ef77e	1548	3	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0212	udt_global_reciprocal_persistence_selector_audit_2026-07-23/RESULT.json	5e21d9c7a10cbf4b815e7887e6f75e3fbe191bf9	7a771bc75cdfee7eef8aa6dcb4d3d5755bb4263fc93e756306c48618a0487dd8	1247	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0213	udt_global_reciprocal_persistence_selector_audit_2026-07-23/STATUS_LEDGER.tsv	eebf7369f1aa40def5792bf95e44a4f5c33afa54	bf2cd26c1314518ff4666a3ed986079ec13dbb93d8ef4b081cb4526321b1da35	717	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0214	udt_gr_subtraction_reciprocal_connection_audit_2026-07-21/AUDIT_REPORT.md	a63b1a969074a265fd90dd772b3d0e10848dd2f4	08f39bb490cff1b454bdce168df3c5290e03fe1130d16629cecbbf07718ef2f3	11561	11	14	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
