original_path	current_path	path_status	fixed_base_blob_oid	fixed_base_sha256
simple_metric_center_dS_external_verify_pass_results.md	simple_metric_center_dS_external_verify_pass_results.md	ROOT_RETAINED	580a86582c64117983b85dd91cc46cf6d3da3fd0	b1fe2115540af8dcb6ca4b33d5b6dd6cd58f709af1a2a0fc487f405a3044d1a9
simple_metric_continue_hard_out.json	simple_metric_continue_hard_out.json	ROOT_RETAINED	9517c0fe164af993de9134177eed22fac42fd2cf	5e0f95c4ffd60250bc60d2cfd0a47eeaa2dc043d76bf1470ee8456a8e920a56a
simple_metric_cross_sector_root_check.md	simple_metric_cross_sector_root_check.md	ROOT_RETAINED	172b2837956650c5f437bec86af34c67ba3d71aa	964ac0a446f863fd54d6e1f133f69a7cca3e3eba7da8e07d56195ba985bf12b5
simple_metric_dS_native_any_alpha_closed_results.md	simple_metric_dS_native_any_alpha_closed_results.md	ROOT_RETAINED	d22451d0000d2a348cb5536380aee853d90d6728	4ec5cd6e8ba78070343db82330fb957eef78994d1ee076b6b30887e3d1a36109
simple_metric_distance_profile_dimensional_MAP.md	simple_metric_distance_profile_dimensional_MAP.md	ROOT_RETAINED	c514d1192451a6fdf13ab4624efac5b9c0094c42	2d8b88142049cffd67be20e13f29dabf0153f929b00ed730aaa3f14b690f2cc0
simple_metric_dotted_line.py	simple_metric_dotted_line.py	ROOT_RETAINED	f79fd1ec197e9c26e6b8337248b1a4717ec02a6f	928e2b33b7fdbf7dd1e705e9fa117dc7fe8885630f2b51b93945fd6054e216fc
simple_metric_dotted_line_out.json	simple_metric_dotted_line_out.json	ROOT_RETAINED	75b006838994b365537964320660ac5a8d8210eb	a1829e37e745d63be2e17fbe61958188156280d9c979d7d67f082f5fd13798f9
simple_metric_elegance_SNe_character_results.md	simple_metric_elegance_SNe_character_results.md	ROOT_RETAINED	f91bbf1704929af51834ec1174172ae7494b2d5b	4d0712b32f6c34872135808501d4d9a9fe6cc5d011eaba5039a8d9be8641f00e
simple_metric_elegance_uncover.py	simple_metric_elegance_uncover.py	ROOT_RETAINED	3caa878919a282799bb6129c91e42c83ce7bfb49	1464234f689bb96f38d131f0ce4bacc5d137c19698589da150ef75f0b1516e0f
simple_metric_elegance_uncover_out.json	simple_metric_elegance_uncover_out.json	ROOT_RETAINED	f4109ebd910d10ed0fb7f782b92bfa5a061f1480	215f782a0483a62a37d31ff3e139b3641605d99d7dc5b41471997f846dc3e529
simple_metric_freeDA_lowz_observe.py	simple_metric_freeDA_lowz_observe.py	ROOT_RETAINED	7d16513424be5e23e9353cda6faca912648e3188	d2a2a89a0a0d2c2c55a485851a39c7f6ce8d3344cbc3237e9fb05f63eaa66de0
simple_metric_freeDA_lowz_observe_out.json	simple_metric_freeDA_lowz_observe_out.json	ROOT_RETAINED	8c2af9c242bedfcbedbd108056a38950bac13ed7	ba2efabc7c8ed2d71e0c45cb025e7b1ceb3f2419a33dabc747acadbb82d94541
simple_metric_freeDA_lowz_observe_results.md	simple_metric_freeDA_lowz_observe_results.md	ROOT_RETAINED	043e24bbba2c29249853674abe43cfb5b6f8537c	ff8a82499290ce2509dc26ca9b033f14015b3beb7ce4e3f32c1e976060fd3dda
simple_metric_freeDA_unquarantine_HUNT.md	simple_metric_freeDA_unquarantine_HUNT.md	ROOT_RETAINED	1a0c73cfee0ef907d7680766f0f5ebf6557181c3	2d6bd3af89fb7562a8211b51a841d3b281cb78f5791f0d642d2637ebfa7b6bda
simple_metric_hard_explore_out.json	simple_metric_hard_explore_out.json	ROOT_RETAINED	2e401a9002cce37364045b5c658cbedd4021d0e3	4d7e62a7fd0dfa42c7fcfd8555250ebe6d06d663f8a2e0c12e96a234bf4e224a
simple_metric_hard_explore_results.md	simple_metric_hard_explore_results.md	ROOT_RETAINED	51036682f48d14d2c3096bfa386a833450fbf93b	154f9b377c011067c64da5649b785cfc573bc93c06599ba20643d294633bba3a
simple_metric_hyperbolic_J1.py	simple_metric_hyperbolic_J1.py	ROOT_RETAINED	4605b1a51536bebf4748e97effbd690a62c0adce	b9a8d2248ea6f38abf5a610fc996a3dcad8ffdf95fb48faa1c90b82a500295f4
simple_metric_hyperbolic_derive.md	simple_metric_hyperbolic_derive.md	ROOT_RETAINED	9276a22eeb9ec3ba76c76185b2feff79fe6eb803	c5ab7f7e7a09784b59384c8f32d7b1462e86c94ece3757d0cb0411508df38e5f
simple_metric_hyperbolic_refine_AGENDA.md	simple_metric_hyperbolic_refine_AGENDA.md	ROOT_RETAINED	ddccf3bcea68b36cbed55452cac4d838811b955b	a6a32ce73336c666ccd57082947a66e4b0ecb714e862fd6d3dbdc3fed5b3c2bc
simple_metric_kaleidoscope_K1_out.json	simple_metric_kaleidoscope_K1_out.json	ROOT_RETAINED	a1632dc229ef88752bee70afb6d40211569f4a92	77bbb6057db77ced9fa4a2c76c98daa7105f1fccef9d65de23a6dde7cc9612a3
simple_metric_kaleidoscope_K1_results.md	simple_metric_kaleidoscope_K1_results.md	ROOT_RETAINED	82d7c48e97e08f64aa7b9d31abb70f541b834df7	ac27b54205a9e826eb91b263f14e96c96c63568b83a13030ae69dc32b416ca93
simple_metric_kaleidoscope_K2_out.json	simple_metric_kaleidoscope_K2_out.json	ROOT_RETAINED	b6d119471fdd71c42ce4b3575c496e6458517e08	7866bafa63184c41276ca5b52791c809043dda7972d1dfa865d1ec41221fb9dc
simple_metric_kaleidoscope_K2_results.md	simple_metric_kaleidoscope_K2_results.md	ROOT_RETAINED	4ba8cdab111895684acab6043edf82f6d55f4fa2	e1ffad134e1ed2ace610de534241ab2552733cbb5dedd3ed830a4b60f02776f3
simple_metric_kaleidoscope_K2b_out.json	simple_metric_kaleidoscope_K2b_out.json	ROOT_RETAINED	cb611e8468acd22c835c57bc1f78e27c8bfe66fa	238a9ab03ba51d3b853ea6ffa8094dce6f73ee35a19eea9c3d727d8f73c8576a
simple_metric_kaleidoscope_K3_out.json	simple_metric_kaleidoscope_K3_out.json	ROOT_RETAINED	e589dc60b118d0d69e8eae5076aab6f56b0606cd	2000983c33289b2c017cc4259df42c6a28950c0b8b0db3190f03f0c32f5ff451
simple_metric_kaleidoscope_K3_results.md	simple_metric_kaleidoscope_K3_results.md	ROOT_RETAINED	a195b3abb6296b44ca608dfd8801d9b4d7dd10fb	6e943918a258ab9c253ec368f75dbc09707ffe0219bf8545c6db85202681f5c2
simple_metric_kaleidoscope_K4_out.json	simple_metric_kaleidoscope_K4_out.json	ROOT_RETAINED	888bf52dbaec40e5866a7232da2b45dfa86985b9	fc2738d9370015cda958b46d9d589219d574146a9f5bca536c5a764eaa95d2b2
simple_metric_kaleidoscope_K4_results.md	simple_metric_kaleidoscope_K4_results.md	ROOT_RETAINED	b4201368fecc43a45de2544c592751c90a6ee282	3b242308f5dfd034c8ebb1b34ab1d8fe6e1d82cd65860e2205ec889223620507
simple_metric_kaleidoscope_MAP.md	simple_metric_kaleidoscope_MAP.md	ROOT_RETAINED	9a394fdb62772b48e0a16591cd18b1b0c6d82423	ae8753d131c7c27b23595348e94a3f70a16df2664285243f7bdc0aff3d1615b9
simple_metric_kaleidoscope_MINE_out.json	simple_metric_kaleidoscope_MINE_out.json	ROOT_RETAINED	f46a314d06cef29207a83f8fc62f87ae0e075caa	d22d1c2db9d87c639f20b3178a3e5d54442ca02d9124cf798610f9eb6cbfd18c
simple_metric_kaleidoscope_MINE_results.md	simple_metric_kaleidoscope_MINE_results.md	ROOT_RETAINED	0b2bde062b94f3df3aef4658a6dcd5db0d34e04f	8ad11c3c430a4af107eea855bf05d27b8bde4e639391ef0eaeac38158e6f077e
simple_metric_kinetic_ledger.md	simple_metric_kinetic_ledger.md	ROOT_RETAINED	3ee4c191430f3fdcfc3a5c2577cbe732bfccf97e	536f187be090b4e0842143b8aa21ae5ca14c7df4d564754ccd0fa98deae058a1
simple_metric_legacy_double_fix_side_excursion.md	simple_metric_legacy_double_fix_side_excursion.md	ROOT_RETAINED	183e6f58a0e093138d0e1698670d413c6072dbf8	56232dc127822a7842b16e73b1f7c45e8cfe3d1080dd5c84ce64a00e0df88ab9
simple_metric_local_cavity_HG_results.md	simple_metric_local_cavity_HG_results.md	ROOT_RETAINED	db684d3bc44132a85301c31ef193c9796e2a643b	51af199c89aa70fdab18403118a8b0dfe95789a5d27be8901e325b90d8f282f6
simple_metric_lowz_linear_native_derive.md	simple_metric_lowz_linear_native_derive.md	ROOT_RETAINED	60a010a1bc7dadcf0e0d508ebdd03cb6a3ec87e2	4f995c3e5ad9b07e5b910d4c21ea08ebb5598252b15bf7a9fb231da750168406
simple_metric_macro_elegance_ZOOM.md	simple_metric_macro_elegance_ZOOM.md	ROOT_RETAINED	5777a83ca08fbb5e3c750d4b007ed1de8378f690	08c37d3027446eafa9cafa4f26580c397ce8ea922f0aeec3913a0d74a19839b1
simple_metric_mass_xmax_cascade.md	simple_metric_mass_xmax_cascade.md	ROOT_RETAINED	b5490cd0d2790000eee2a801fa5f726e4339feca	dafd3426eb14bb7c5365812038f7dfce8ae12d9da83cf3099f02b1ed4cd3c766
simple_metric_matter_asymptotics.py	simple_metric_matter_asymptotics.py	ROOT_RETAINED	77e431591a110a1055ffd285b2eb2688c78b9ff4	a06e652bf3fa18df84bac561640c84e93fcf0e9868ee723c24b87e75e1920dbc
simple_metric_matter_asymptotics_data.json	simple_metric_matter_asymptotics_data.json	ROOT_RETAINED	afb8f55e0552ac83850bb000263d067b133cb769	d481bc363e13f2b925872cf53cbda07ae6c8932a3e02b9d522429ff028c1b88b
simple_metric_matter_asymptotics_results.md	simple_metric_matter_asymptotics_results.md	ROOT_RETAINED	107e40b4a91192c8e9a9ce8b5e9a51d8f58d62fc	c5161e76a176c84d23eb05f33bcff8b349c3b81b9589a4f54e1799cce18aaae9
simple_metric_mine_EH_constraint.py	simple_metric_mine_EH_constraint.py	ROOT_RETAINED	a08ad63338171b636e43872fd3da7211af9346c7	5d0b38f2909418be71a7c75b494c7949aa9f0b9b8d085ab2089d1cc035c105a5
simple_metric_mine_EH_constraint_out.json	simple_metric_mine_EH_constraint_out.json	ROOT_RETAINED	5fe2751fa4ba9ee0db597f17a9fbde3c18424b6c	255a3c6962a9f5e2a163561077ef255d99778dd577bfd3b539b62ddf3ad624ce
simple_metric_mine_EH_constraint_results.md	simple_metric_mine_EH_constraint_results.md	ROOT_RETAINED	9d84d824a4060a5f9a0af34c41942f76c504c4b5	c06e456846d6c8ed6b746b16703cdf240e28e23cf7075d8db1d3e6590e350a27
simple_metric_mine_SSS_Einstein.py	simple_metric_mine_SSS_Einstein.py	ROOT_RETAINED	69c9be9033d70f4b106137e042c5f9db1bd61bd2	908ce5623d0248b1e2f010e5fb773f9f280ccf0ae0790c5d035c4d2ef56ded20
simple_metric_mine_SSS_Einstein_out.json	simple_metric_mine_SSS_Einstein_out.json	ROOT_RETAINED	fd85dda23667b8a1821e97e4d8455eeeedf5edb6	51648708a23424ee8bfcc640e218ef3da182c823448c89c151b0f59909f4572d
simple_metric_mine_SSS_Einstein_results.md	simple_metric_mine_SSS_Einstein_results.md	ROOT_RETAINED	b51e868d21cb747788c70ee5275226e6d5f03917	d5a5deaeaed31ba5cc09f11876ad5d166cd9b9c045616acee5f7f7c7c7543e91
simple_metric_mine_junction.py	simple_metric_mine_junction.py	ROOT_RETAINED	955538a9e44edc23d2c50828eb92d366d4c441ee	a20be6b3de296f608c3cae0e5f0dbb73c89bb5eac14453d1e26572e7909f459f
simple_metric_mine_junction_out.json	simple_metric_mine_junction_out.json	ROOT_RETAINED	dc1868d854171e68299f42f4ebe5ae62638e9674	f35bd53a1f13117becb163ed8e61f0f5102dab34102059756092cef06b80df58
simple_metric_mine_junction_results.md	simple_metric_mine_junction_results.md	ROOT_RETAINED	ce08f9af2e97ee6004e6ca1491ec2f7b8291e411	b71aa1db33c26fafb2d5009de33348180f72f51bb8db3180c4b3390bb46e9f58
simple_metric_near_miss_explore_results.md	simple_metric_near_miss_explore_results.md	ROOT_RETAINED	e02bc37fb6fee097ba8a13cc0fb73b08583fa813	62b5a5645309db3bd899939bcc7e2be7c5e5de848258dde3024a3baa9adc10ea
simple_metric_operator_inspiration_SEARCH.md	simple_metric_operator_inspiration_SEARCH.md	ROOT_RETAINED	407ed60e17b902b433c97981f3499f6c2e201ac8	93ce9b2b75d12a4a066fad1192dbaeb6e19f3c478873a2a36b34dc4245e2c99d
simple_metric_operator_inventory.md	simple_metric_operator_inventory.md	ROOT_RETAINED	0702276ef8bc4a7812b5277c91238386a3f6f848	bd2a1661b52bd26c0313ec81370597122bb8e19f4f786e5aaf1eb89057ecbfaa
simple_metric_pantheon_xmax_fit.py	simple_metric_pantheon_xmax_fit.py	ROOT_RETAINED	30b24ef7667e709de33b32bb4ec5c64f01c7738a	6118f4d6d5e53cd669fa2d889273e815efb9e6b1d1c7887d06ef914c0da65e01
simple_metric_pantheon_xmax_fit_fullcov.py	simple_metric_pantheon_xmax_fit_fullcov.py	ROOT_RETAINED	a7060d25bfa1b32a15a36c344e04c67307d5c0b4	27e08872d55495d2b3d1922f4fe9141c65df1273f2e940b506ea01bbb537e038
simple_metric_pantheon_xmax_fit_fullcov_out.json	simple_metric_pantheon_xmax_fit_fullcov_out.json	ROOT_RETAINED	305901cb93c58050d8930180c00c5250f002058a	1b2ecade641fea438c55d6aef3324b83ee2d02abfe6b097b7256088f71b3d1d1
simple_metric_pantheon_xmax_fit_out.json	simple_metric_pantheon_xmax_fit_out.json	ROOT_RETAINED	ebceb7b3673eed511bd331d5407a6cfe52e284bd	26abb55b2afd958910feed55b025f8aa93860dc9ac2475a6c3ca35c1d2de68b9
simple_metric_pantheon_xmax_fit_results.md	simple_metric_pantheon_xmax_fit_results.md	ROOT_RETAINED	1c026b192ab33ed1d43da15d4cab28f4765eb46d	c0ccac653a2fbc007256424e286e06dba35275efc05c6575546f5edb6da81b8e
simple_metric_path_areal_split_observe.py	simple_metric_path_areal_split_observe.py	ROOT_RETAINED	d497e0354bab83faceba4cd13f2e3a7c804ef403	293b89b3d2cf3ecae1cc21f754bb472aadb5c1f49e5807cf1117f7ab622fea74
simple_metric_path_areal_split_out.json	simple_metric_path_areal_split_out.json	ROOT_RETAINED	db4c42ced1b443c024bb9f0838c5704e9f50e655	16ada698c478ee71f6a4a645a8ee73103fe35925e4f61b4aa6c7e4514aa8fe7b
simple_metric_path_areal_split_results.md	simple_metric_path_areal_split_results.md	ROOT_RETAINED	4e467be7e8132a621756c54dc0a8e1e2d1cd781e	1212632782a9e53960ce31da83abd0bcdb2891f927cd0c269690f3b244a600b2
simple_metric_promising_candidates_ZOOM.md	simple_metric_promising_candidates_ZOOM.md	ROOT_RETAINED	637a1d389c300e3252904249be6c58f179126de2	708000a8a3e721d4565f1c0165fb0dbd098f4fe25769b0a5ce71dd96e3df1381
simple_metric_promising_candidates_zoom.py	simple_metric_promising_candidates_zoom.py	ROOT_RETAINED	01d9abb4febd81734e10d11f17b05924a7c269ee	d89065ed4e7eac7c27a1c735b3573629ab4af81a12278280fc64f8d56832c985
simple_metric_promising_candidates_zoom_out.json	simple_metric_promising_candidates_zoom_out.json	ROOT_RETAINED	bfb5888c483614a0b66862cd428d7082dd828f24	2a47ba9e50beabdfb28c21106a1481dbdb9a67166340fa1d72f6f45e92ce7bce
simple_metric_relational_rooms_continue.py	simple_metric_relational_rooms_continue.py	ROOT_RETAINED	477595cb11089c152d0e082921cfc3ef2da0f9af	ca97b65e28bfa795a1d466b288c3c14c3d55881497b6421c2a25cc5f5b8594e3
simple_metric_relational_rooms_continue_out.json	simple_metric_relational_rooms_continue_out.json	ROOT_RETAINED	70bc5ff15d459297f7a30dd3533cf3b3cd516c1b	06bc4c1ef2dfc35fea110d6f4173c2963ba2281b51a6c724eb2aac8e5983882e
simple_metric_relational_rooms_continue_results.md	simple_metric_relational_rooms_continue_results.md	ROOT_RETAINED	71805558785745e6c58cfb870e1c885b3d54352a	9c4254a8c99768a3195587aabac62afd789727f5af9d48cf11426ac97b20b41d
simple_metric_rooms_filled_local.py	simple_metric_rooms_filled_local.py	ROOT_RETAINED	29d98b7f4b90a668405810ebd452ca848fca7366	30daa7a2237f4f62d22f6f4039ba7cb6ada7b28c766a47fbab02fa31244623e5
simple_metric_rooms_filled_local_out.json	simple_metric_rooms_filled_local_out.json	ROOT_RETAINED	0006f3013e39cda3206e28c94dc882f8ebbe85b6	1255f65f082a53e8a527d0515043196a54dcdb097316eac0ad0858a370b905e2
simple_metric_rooms_filled_local_results.md	simple_metric_rooms_filled_local_results.md	ROOT_RETAINED	5f637c2a32ec78db874d4b2fb5da56d3f7c1946b	e539b5dddaa0f6f7db36876feffc05f41bc6f63c4b2e2e81f0532b36a5d07008
simple_metric_root_upstream_MAP.md	simple_metric_root_upstream_MAP.md	ROOT_RETAINED	f3116253dca602c92f7059bd64909aaebbdbb54c	80cfd8285f9428d6e617ab16e90420c8fd644e344235435a2b501bfa2d6de7e8
simple_metric_session_self_audit_2026-07-09.md	simple_metric_session_self_audit_2026-07-09.md	ROOT_RETAINED	87d949aa7e1eabd9da8cd8641b8529c639d00c8f	e7e2befe2de6b62d9673d5ab4ecb0a9f2ac9dd544361f9afa52d01eefc2564c3
simple_metric_skeleton_reach_closure.py	simple_metric_skeleton_reach_closure.py	ROOT_RETAINED	c994db34b91969c6504112fe920b02908a2f891b	de0ea010244b9e1f76388d00ab0aaaf71d3610f1eb329ba26ac7f296273cfbc3
simple_metric_skeleton_reach_closure_out.json	simple_metric_skeleton_reach_closure_out.json	ROOT_RETAINED	71e2f66e4216bdaf099f26e2cc2916ecdc56263f	0c87a7335e403c46475e01e2b948264fda7d8a4fb812221cec4ced4815d4aec3
simple_metric_skeleton_reach_closure_results.md	simple_metric_skeleton_reach_closure_results.md	ROOT_RETAINED	54cb50c59fdd64fdce556a53cc34cdf6e970073d	10d1c2ab33f7a61bbce3076934a3e601ab5403686e09ec1f23046d5be5ab101f
simple_metric_sne_validator_reconstruct_MAP.md	simple_metric_sne_validator_reconstruct_MAP.md	ROOT_RETAINED	6ba3a37c088d106c36c1520f2f1d8f875ef68f41	5d2c335170702629b8ad08114ceff30235f23dd8b34a790c88caf511ab259f43
simple_metric_solution_space_MAP.md	simple_metric_solution_space_MAP.md	ROOT_RETAINED	d2d85df9b602b584546c2e2c1d02d3f8146237cc	a8b8b0afc470a9c68360201ff12b1990c09b15f556fc14828c43e1f66b1e4b07
simple_metric_solution_space_ZOOM.md	simple_metric_solution_space_ZOOM.md	ROOT_RETAINED	9cd3ffc9db9a778870d140ce692bab70a08b647c	d7727e5a779379c8597137a631dab538caf58e609938ce56c8cdaf108fbd4588
simple_metric_sourced_profile_observe.py	simple_metric_sourced_profile_observe.py	ROOT_RETAINED	7b0e238bdd243b530393afc530da712e5400ac3f	f7d3b56e9eafe53d70f41a296b08d25674b9ea371f4aa70a51cba1b9359596f9
simple_metric_sourced_profile_observe_out.json	simple_metric_sourced_profile_observe_out.json	ROOT_RETAINED	65c39c645ad6ac5744b423b35dee50f7833889ae	5f745eb36f336dbc46c0f8586e90aefe4742991152fe79eb4f551e21770b9563
simple_metric_sourced_profile_observe_results.md	simple_metric_sourced_profile_observe_results.md	ROOT_RETAINED	1c12695e9371cb2ae9e84af990f360b1cf75654e	fab460fbf58130d4988dd921ce4547de88fa8a9531c5b47b266fb5edb3f997a7
simple_metric_sphere_ceiling.py	simple_metric_sphere_ceiling.py	ROOT_RETAINED	f82532219882549eeaa8676555e95ff930783cf5	0008b85ddf73f997ab752a1ac3d18e2a9acf9fba1759798564bbaf390be293b8
simple_metric_sphere_ceiling_build.py	simple_metric_sphere_ceiling_build.py	ROOT_RETAINED	0eec94b47864393d6f5404c196aa69a8cfee35ca	c8f9781fe51caba03801505b15bb2bd8058126b2263d2d8ef1d111837cf18fc3
simple_metric_sphere_ceiling_build_out.json	simple_metric_sphere_ceiling_build_out.json	ROOT_RETAINED	4308d4402504d343633c409f248fb89528deceaf	34dc592dbf4a9b245fc90c0f4605559f2e71ef267e925eb8b16f2bf424164a14
simple_metric_sphere_ceiling_build_results.md	simple_metric_sphere_ceiling_build_results.md	ROOT_RETAINED	d3351bb59d37e8aba103954a061741db534408d8	c52576bbe6c6f96264bbef4109298587a73050c55f765c2da24984a3dc9e8404
simple_metric_sphere_ceiling_select_results.md	simple_metric_sphere_ceiling_select_results.md	ROOT_RETAINED	e87d15701d963dae7ad03a5494db7b79a24c4654	479bd90988fbe3550b9c6fa8fc558a3a0d82dcf9905588e18004e541d83f58a9
simple_metric_third_path_derive.md	simple_metric_third_path_derive.md	ROOT_RETAINED	ba38797c96025c85f177cec33910be9afbab0192	b2207a0f850df018fe27dfdd75756b5d08918d22e18115e8ec16209e38a2d783
simple_metric_timelive_AP_exact_derive_results.md	simple_metric_timelive_AP_exact_derive_results.md	ROOT_RETAINED	69360d03134c37b3c08269938939d1f3cb8a8e6b	3b03f743798c4cf9e1640240a2297967ebdc91dbf55b579f4ab4bdb823e4518f
simple_metric_timelive_AP_intermediate_out.json	simple_metric_timelive_AP_intermediate_out.json	ROOT_RETAINED	449bacb96262368220ec9f08edd162ab58a31e8f	8d0788a4fab1b0b5a84c2d3d09f3e121fa7af5435138f649871b2f7ac5bd003d
simple_metric_timelive_AP_intermediate_results.md	simple_metric_timelive_AP_intermediate_results.md	ROOT_RETAINED	3d21f2001b9f797fd87983cf990b193b60638627	9a65c20b0f4917596d53a847b591d34532079d5263bd5f363423aa02730e86b2
simple_metric_timelive_AP_out.json	simple_metric_timelive_AP_out.json	ROOT_RETAINED	dbbee055f73e53c8db9fb6543997e5e60d318fac	2be3ba258d4003a674bd6d65a2f1d944e6f5c62535be50e604d095ec42968636
simple_metric_timelive_AP_results.md	simple_metric_timelive_AP_results.md	ROOT_RETAINED	c9f0b1fa02a6bccefcb6927e196984751a3fb248	e2054053dea49fa522adef302a8a4096b5ab230852538c009433cb2ce57058c3
simple_metric_timelive_residual_appearance_MAP.md	simple_metric_timelive_residual_appearance_MAP.md	ROOT_RETAINED	fa8783d7660b76dc27e7860ed70cfb8cbaeae751	e13436e012d1a3555736e7fa41e64122de941e83fec424bf7e405482914e3a8f
simple_metric_xmax_POSTULATE.md	simple_metric_xmax_POSTULATE.md	ROOT_RETAINED	50997429b2d1eb2e04a70a14b20078a2d89d65b3	35bb2a2d6d01cb48287e218902d087cf954e4c9eeda3142f865731742e8e681d
smoke_composite_E2a.py	smoke_composite_E2a.py	ROOT_RETAINED	2362785d4a6b413717ee409dc0e905b42481409d	fbff60504b505fcace97c58b60192aa736c63279e112045a4b6783ad4d4205b6
sne_native_background_n2.py	sne_native_background_n2.py	ROOT_RETAINED	4e25278a4be159d724645885d2280746ac3a3099	5e96a98bc84961fded84ef04eb6a603fa370d45970f786098089729dd39e6c01
sne_test_derived_law.py	sne_test_derived_law.py	ROOT_RETAINED	1199a4ce4bd22da362bc9541f5e7f665135184ec	0ac392945475d0c9184b80c397d29a906dd33a232d0affdfe9e1ec003503920a
sne_test_derived_n.py	sne_test_derived_n.py	ROOT_RETAINED	8839ae10e16c2fa57e6d26f93f10b5867663ff5d	617f587ea93d346c50332db2666828017d54364df818ffa08da269a0a414fee0
sne_test_transverse_geometry.py	sne_test_transverse_geometry.py	ROOT_RETAINED	076689eca85afdaf46af878acb453e0efa0891b6	a4ecb537ba59d924dbc6b0710bbee7c5b5abeb39b6a9635746dc4835e9f3d7c0
solar_light_sector_confrontation_results.md	solar_light_sector_confrontation_results.md	ROOT_RETAINED	ca9724f7ebf705de7004c7057ef1a82460974208	7f38a645d4cdbd6cd09b7ac29558b4cb7640448f3e454faf299d6bfb2dba5b6f
solution_space_map.md	solution_space_map.md	ROOT_RETAINED	59960dca727393f68635d23d11d383af940904ec	1873da9afe8c19b28f18320532554c7116dd35858eb0de29b45095d49a046503
solver_action.py	solver_action.py	ROOT_RETAINED	4ed3aecd5172ad7d3746ee8c0edc46901ce57ac2	732cb69deedaf972fe0a78153014b2ce1805da0b244479576f889ba357ee5939
solver_build_MAP.md	solver_build_MAP.md	ROOT_RETAINED	e11ab168cdc918efc35b8cecabef26b9da94f2ca	ff1c00230bd67ad0229162747ab41dba4721561514a7e7bcc684f96ad05c2c6b
solver_pack.py	solver_pack.py	ROOT_RETAINED	e6f676beb9c6d7333eb7efc9a2052a1e457d3b48	3f3d61fe323865cb5a3d07d8c94d7ccd6631d52b7ea8bca8ac704a200ea092de
sourced_second_jet_results.md	sourced_second_jet_results.md	ROOT_RETAINED	29b5aa335816301e840250f6121779ea4e8638ea	5c0d726697ef2a551e6f4a769b6b932c0430809072d33656d0c4598a5d30fe8d
spectral_cheb.py	spectral_cheb.py	ROOT_RETAINED	41feefc9c62841506ef7d166b179a53064df38a9	9cd7d3955cf8b59127700cadb541b8276bcd7b85c769ad5eddd15a140fe64238
spectral_radial_soliton.py	spectral_radial_soliton.py	ROOT_RETAINED	089b93e628d39294533ea3b6ba9c2f1c91178c8e	df3958149e1df55927f83786a64fc9fdcbf31a9786a4cc50d74a1864b2863c07
spectral_sph.py	spectral_sph.py	ROOT_RETAINED	7467fca6700409e3700ae4a7af70840525d1fc9e	f5c8381b6252ef96286eb0bad6fe8853e8030d118d32e55a9ea4b4b4707d9614
spectral_sph_exact.py	spectral_sph_exact.py	ROOT_RETAINED	e3c50d4d90cd61546172efeb911b27b4046d640c	4adfd75410bd144c84e7e099c7d52d6e9a00ee5c02d411fccbb01a36b237a579
stability_branch_follow_256.py	stability_branch_follow_256.py	ROOT_RETAINED	53e91b1dce4950355ecdb0176b109e484f763733	8917788fc7029b80274fb3349f96f4a6c99b0d64320e0287bfe11b844c2dd2e2
stability_branch_follow_256_DECISION.md	stability_branch_follow_256_DECISION.md	ROOT_RETAINED	76bca29c84efd423b3ef045f50858721234546d7	9806bc8f61b94109080699f00d8a758f1afc935db18a11f07dbe7365a61811d5
stability_branch_follow_256_out.json	stability_branch_follow_256_out.json	ROOT_RETAINED	c3e2682d49aceee888491012ff060c8996fdec5b	4f8cbd3ef95059631d168ac129c8e15678ecbe530078473a608f4b6d990b96b1
stability_checkerboard_audit.py	stability_checkerboard_audit.py	ROOT_RETAINED	b1e2192e6b9943d940289030af00c9007084283d	a29e1fd1cdb638f45076f4fe4a2cbce2e966cc21e9abb44f7059409117ed9c6b
stability_checkerboard_audit_out.json	stability_checkerboard_audit_out.json	ROOT_RETAINED	583b197808a4ce8f2717be053883413bc1eed1c5	3bf6c0935034ce74e5034144fc3a3b1e00110139a42840fc7490af026b1d95a6
stability_eigenmode_256.py	stability_eigenmode_256.py	ROOT_RETAINED	1740ffc2338e319323fa56a493c8450830872e39	d125aa9b1dd86dce98d2d130b260847e673f2f8c9741d9be72be24756ca2f885
stability_eigenmode_256_out.json	stability_eigenmode_256_out.json	ROOT_RETAINED	2665652924f820a57c932b990a7ba265762d589a	17f33743071cb2ba9c68ac08c39bc22d3789fa5aa5ff6055162510af23f2d362
stability_filter_miniMAP.md	stability_filter_miniMAP.md	ROOT_RETAINED	cf0a2ea1734eb96b5c222df53f9a4293e680fb9c	efd0d2e6df5f1edc2bc25e3a877afbbf1f962df81cb9cd4cd09ae2aaacd0e5bc
stability_operator_results.md	stability_operator_results.md	ROOT_RETAINED	7486fb9104915c3499e2a487859dba00d3037dee	eb0c9776ab46bb9aaabb4fa4709374b85550dec43689f9da6319b6d476c1a922
stability_stage2_results.md	stability_stage2_results.md	ROOT_RETAINED	ad4a8402d19bf2a5166fd054bbc6b22904ba875d	967fef8a190ce25a92a62be3d4001d21e2ec99d5e26535a00526495bd4edb01c
stage1_edge_scan.py	stage1_edge_scan.py	ROOT_RETAINED	ff0a6405b8fd71e0b7dbdf615f7a3350e8c190df	6e876d5a3a09845937e009ba7fdf4c6814d84830ae8f96573e42b7e78c1976c6
