object_occurrence_id	object_kind	source_id	source_path	source_row_number	source_row_label	source_row_sha256	classification	domain_chart_cover	complete_coframe_metric	overlap_transition_maps	finite_cell_completion_data	regularity_nondegeneracy	causal_interface_rules	topology_global_descent	construction_sufficiency	provenance	P03B_gate	ruling
S041:R0001	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	1	FC01_BOUNDARY_BOUNDARY	658dba1687664a3c5a6dbce805e77e52812aced75bd75c42765d171f9b892ed1	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S041:R0002	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	2	FC02_ONE_CAP_BOUNDARY	0222b7c8e42d05b94312efc25513e643dd05319c2b32d4ea89ec2f148024c703	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S041:R0003	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	3	FC03_TWO_CAP_P0	6c430975c903b4c7e4c55d695b76cc1e93a3e7dbe19e603397df1c7a846c5c0a	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S041:R0004	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	4	FC04_TWO_CAP_P1	db0ffd11de4f10611c646c01894283a20ba8f09a0f00d3bc2bb6e3ef2e601ce6	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S041:R0005	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	5	FC05_TWO_CAP_P_GT1	1a4778cbcb4f5d8a8aa57defdd4a1a6c7a1d32c5605acf52b1d1d0dbe3bedb75	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S041:R0006	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	6	FC06_NONPRIMITIVE_CAP	eb59218f61380cf05531219254396a62b25d2791972dd9cde0ec3ea36f2b03bf	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S041:R0007	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	7	FC07_PERIODIC_TORUS_BUNDLE	9a22cad6ef2ed2e8f330f973c8d57674f7a9ab7c397b4212d7eeb0461fc129d5	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S041:R0008	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	8	FC08_MIRROR_DOUBLE	e39296307f3687f1fc859b26a4c88a8d5164ce2fbcac7b4f2c971c9c0a9c4b22	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S041:R0009	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	9	FC09_NONORIENTABLE_GLUE	024813ce6cc54f6d0b29f409a5cb521bd64fcc0d5098f9313eeb98c62acc2b77	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S041:R0010	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	10	FC10_STRATIFIED_PROJECTOR	08efc442f694e5c4e68d4188f16b73dfab00dd055638e772a18b96a909078936	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S041:R0011	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	11	FC11_NONINTEGRABLE_DISTRIBUTION	2a2fa5d106833fa3f3bd08f145c07f72edddbd89f8907e903a0fe053b5952a63	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S041:R0012	COMPLETION_PULLBACK_CASE	S041	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/COMPLETION_PULLBACK_ATLAS.tsv	12	FC12_RECIPROCAL_TORIC_DIAGONAL	a8dd96f163c4dc53ba329a773efd225856b45e21273ccd853aab74bfb802a347	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S042:R0001	CONCRETE_REPRESENTATIVE	S042	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/CONCRETE_REPRESENTATIVE_ATLAS.tsv	1	Q01_ROUND_S3_B19	d0fb9865d1a3a2ab1657b91956ca84142f539f09424046251738c797488e0513	CONDITIONAL_COMPLETE_GIVEN_EXPLICIT_SUPPLIED_DATA	COMPLETE_S3_PRODUCT_CONTROL	YES_COMPLETE_METRIC_CONTROL	YES_GLOBAL_HOMOGENEOUS_JOINS	YES_FC04_TWO_CAP_P1_CONTROL	YES_WITH_RECORDED_CONDITIONAL_OR_OFF_SHELL_STATUS	NO_FOUNDED_DPHI_FIELD_OR_INTERFACE	YES_S3_CONTROL	METRIC_COMPLETE;FOUNDED_PAIR_DEPTH_ABSENT	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_MISSING_FOUNDED_PHI_PROFILE	Complete metric control, but it is ultrastatic and lacks the founded observer-pair depth needed to join P02 motifs.
S042:R0002	CONCRETE_REPRESENTATIVE	S042	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/CONCRETE_REPRESENTATIVE_ATLAS.tsv	2	Q02_SQUASHED_S3_OFF_SHELL	9e1359f90106c8c73d6a9a01560ba101e7fe8ae88ee3d232cb494b9a6859d535	CONDITIONAL_COMPLETE_GIVEN_EXPLICIT_SUPPLIED_DATA	COMPLETE_S3_PRODUCT_CONTROL	YES_COMPLETE_METRIC_CONTROL	YES_GLOBAL_HOMOGENEOUS_JOINS	YES_FC04_TWO_CAP_P1_CONTROL	YES_WITH_RECORDED_CONDITIONAL_OR_OFF_SHELL_STATUS	NO_FOUNDED_DPHI_FIELD_OR_INTERFACE	YES_S3_CONTROL	METRIC_COMPLETE;FOUNDED_PAIR_DEPTH_ABSENT	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_MISSING_FOUNDED_PHI_PROFILE	Complete metric control, but it is ultrastatic and lacks the founded observer-pair depth needed to join P02 motifs.
S042:R0003	CONCRETE_REPRESENTATIVE	S042	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/CONCRETE_REPRESENTATIVE_ATLAS.tsv	3	Q03_WRL_LOCAL	aa6e5c2dc72bd9ccbb3b1a631503ec7b93e6d154f111b99442ed7d421988cf7e	LOCAL_OR_FORMAL_ONLY	LOCAL_STATIC_SPHERICAL_CHART	LOCAL_ONLY	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_REPRESENTATIVE	Nontrivial local clock profile without a complete recentered finite cell.
S042:R0004	CONCRETE_REPRESENTATIVE	S042	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/CONCRETE_REPRESENTATIVE_ATLAS.tsv	4	Q04_PHYSICAL_XMAX_JOIN	3b6a36caa255eaf083d7f72a7eecad12fe9b37cfd28e0d3f46575ccfbbe090f9	NAME_ONLY_OR_SCHEMA_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_ABSENT_REPRESENTATIVE	Registered missing-object label; no representative exists.
S043:R0001	CONCRETE_REPRESENTATIVE_GATE_CASE	S043	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/EIGHT_GATE_MATRIX.tsv	1	Q01_ROUND_S3_B19	fb9a520c740292fb678416dc4c361133ef80b081fd2f31e966950901aed44d53	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S043:R0002	CONCRETE_REPRESENTATIVE_GATE_CASE	S043	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/EIGHT_GATE_MATRIX.tsv	2	Q02_SQUASHED_S3_OFF_SHELL	40f7a0b3921e52df9882934538a183889fe87c9dfeb405d38e6bb04ece7ddcf8	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S043:R0003	CONCRETE_REPRESENTATIVE_GATE_CASE	S043	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/EIGHT_GATE_MATRIX.tsv	3	Q03_WRL_LOCAL	b7ef804224504fb894a80876926e58155486dd3b9748f44e59704a81439b67ba	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S043:R0004	CONCRETE_REPRESENTATIVE_GATE_CASE	S043	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/EIGHT_GATE_MATRIX.tsv	4	Q04_PHYSICAL_XMAX_JOIN	5f567124d83e38fb87a4fab27518cdf802a11079aac82997967b7e212c9ab62f	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0001	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	1	W01	f859a0ed39796a761e7af18653a63557e49798362081a83abb2662829f7851cd	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0002	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	2	W02	1b3d9d6c7ea57b1649474f3f044a884e4520d667da7bb176d8d7be83a408d090	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0003	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	3	W03	76cdca31fc3449f5556336a60ddba8fd8e152b2d7eae3fae023df62d5ce173f7	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0004	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	4	W04	7d3555fd8042d7889e3ca7d70e297a3277d431c029d5bf7e4b1974ac7fdc3138	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0005	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	5	W05	069c73b690732e367940f8fb62150b7a83f446f1e082e186db167e4d9f20faec	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0006	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	6	W06	bff1eee8f104c9c1836d5b39290c1b7a0c7935cb7fd229449c41a438760f2bad	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0007	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	7	U01	12405915342ae4602481c2453d9c30272e2c2a81cc15b5cf643937c4934059ee	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0008	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	8	U02	591da96f98abbce2ac302b55e4738a657febd48279a260867c71a5cc0f31a694	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0009	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	9	U03	2426dffd841e58aecff2982393da737bffa8f01d2f4b8ff43378b0946f56d5e7	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0010	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	10	U04	a1c95ade0a7406f14828400fb4ba22757a35a1f46bd6f2ff97b1aa0d27faa312	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0011	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	11	U05	a1575e70828803ad274d1278a295de35aa11f908fcee7c2bae340cb8690e38fb	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0012	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	12	U06	a7fd88f5b571a55d1db119f9cc3b7072c5004d61463d6f9f25166ce0d5556188	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0013	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	13	U07	c57339f2a3915cad1f231740c2074ce4f15ed0b87dce76479571b49079447702	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
