endpoint_pair_id	J1_class	J2_class	topological_separator_agreement	J1_lambda_lo	J1_lambda_hi	J2_lambda_lo	J2_lambda_hi	shape_status
V004_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17353624269515885	0.50251863834955179	0.13960873152587014	0.49783319474420246	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54239257365269522	0.85269439727707852	0.41290666223843003	0.80217031491198687	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72367888216622822	0.98101391989654363	0.70988835350542911	0.96464733332806751	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17105996454099634	0.50663916353081684	0.14551895728534078	0.50399241468532896	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56136222217523779	0.83474149834607092	0.42580309982686509	0.76651964301880204	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72609203457383409	0.98125926194939195	0.71288292974241496	0.97334613568331008	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17346652460553255	0.50218743585799186	0.13948090967569868	0.49647853784689383	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54513154273023956	0.85121022618312969	0.41456964224921172	0.80083356891057667	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72829318852268543	0.98515596229246116	0.71383064894723069	0.97592993003541706	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.1702166885578181	0.50260182282636434	0.14395436999067809	0.49797827789127552	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56567173809504967	0.8315999984635688	0.4209937852494558	0.76522472124430008	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72937130499802294	0.99047520210769247	0.7143390863651905	0.98511364835970816	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17260410841639603	0.49801794817207373	0.13789258644865651	0.49023625301446044	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54938170321956015	0.84812662098467373	0.40955017919448949	0.80013313115748874	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72655983975002114	0.98016803726924417	0.71258493644477261	0.97035750683727906	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17014472415434942	0.5022735678033301	0.14383391971450474	0.49663581988895816	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56818121874778937	0.83009553601962882	0.42263501128394693	0.76392795373628253	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72809822765565679	0.98525225680331252	0.71366793326912481	0.97934607800866214	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.1725330163389974	0.49769948531407032	0.13776249247664904	0.48894190501165963	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V004_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55209770968499006	0.84661513549075618	0.41127167170700613	0.79876688840619392	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654657	0.71214346463307876	0.97004877749382856	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874785	0.50697918929980013	0.14563725420019499	0.50539175709865924	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196369	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72535186916052152	0.98228566202050949	0.71102812688746042	0.96617859203549028	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16884159453718403	0.51335493298924839	0.15090622256707506	0.51576809813827362	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56527087077105109	0.83510412293928138	0.42445903356850317	0.7459285432014503	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.7229181594052051	0.98036163849318048	0.70816713100883988	0.96389260930834897	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17105352943304061	0.50695748702493648	0.14551209811562568	0.50481510278248454	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5621105819699993	0.83162055558392967	0.42388328143286808	0.76385762427468784	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72179334110649085	0.98110498432678017	0.70663692937777423	0.96411427055534415	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16876229084750025	0.51329559120372037	0.15079243287328911	0.51510094933305028	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56848841949356232	0.83054517746113732	0.424122135733284	0.74197976659329956	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72795412379649027	0.98419834419917474	0.71363067338047015	0.97472115396874381	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17033851670707698	0.50327149791244141	0.14426144151458162	0.49917817937734549	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5641454176432158	0.83221553092287837	0.42099776997379718	0.76542557434368541	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72747726514204081	0.98180947308131528	0.71326449734290109	0.97080198706245391	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16806497046723298	0.50974337220994914	0.14954144127710664	0.50967729469301315	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.57061355972757022	0.83110101316986762	0.42120569794570611	0.74337460093407837	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72504525398120145	0.97946349471861394	0.71043572903383201	0.96854270302438616	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17025987517596672	0.50327388785465221	0.14413417444438045	0.49867158215793767	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56740405500938407	0.82760652394820189	0.42067820009731011	0.76144819476672543	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72428220113642372	0.97965196730944204	0.70955369445621808	0.96470703407624614	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16798411991968118	0.50970511016988662	0.14942565338954603	0.50907133919745451	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V005_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.57280292309185177	0.82652800137041582	0.42088335335705301	0.73939299617541809	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654679	0.71214346463307876	0.97004877749382856	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874785	0.50697918929980024	0.14563725420019499	0.50539175709865924	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196347	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72729015762617422	0.98336086243776466	0.71335498298737454	0.97416207218658613	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17267946376447982	0.50233200070278861	0.14747434607282148	0.49912654533880491	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5634064586674411	0.83262573398583772	0.43150147467711836	0.76301630834177081	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72212737815371952	0.97971841149828298	0.70649579058297174	0.96345596051493032	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17104776421461385	0.50727527054854282	0.14550582313594826	0.505645680644769	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56287872717907661	0.82861229664108371	0.42198294532427066	0.7613011161840203	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72328780613078314	0.97918594368579448	0.70807910268876706	0.96746688226501643	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17259988970826498	0.50267647669845472	0.14734839778248995	0.4994733578554677	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56646678599080647	0.82463357623540989	0.4292683970025219	0.75609634621820343	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72754823619476328	0.98324340966062096	0.71330288472772396	0.97351411455928305	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17046021050733592	0.5039403766361561	0.14456774613301146	0.50037752734021379	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56261897525818572	0.83282851590049878	0.42100251862108723	0.76562506429379551	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72820829896872563	0.98610028955304208	0.71390054973949291	0.97767492689350777	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17201056601998474	0.49924155583786406	0.14640115829491415	0.49404234275107323	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56714795658647199	0.82917704846971951	0.42826474095002126	0.76076794972311268	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72358743857750107	0.97889892225341646	0.70818264289440658	0.96689478693292663	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17037570996250204	0.50426789344573164	0.14443447614702984	0.50070603749409126	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5665062320122326	0.8252409925470624	0.41875050082779136	0.75909662161808245	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72448672536025105	0.98164239719301916	0.70936206960713577	0.97095232284374877	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17192935367156656	0.49962036117103276	0.14627340534837749	0.494470028769113	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V006_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56853841239572123	0.82121049319213391	0.42601346118703293	0.75381131551282554	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654679	0.71214346463307876	0.97004877749382856	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874796	0.50697918929980013	0.14563725420019499	0.50539175709865924	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196347	0.76779143313092824	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72372506361291455	0.98122904472917016	0.70833620514849505	0.96495334457660042	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16908516349211242	0.51068806107016407	0.14925150099421566	0.51144067537865134	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56731363964174164	0.82134663493889148	0.43115555807331746	0.74036681674898996	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73284230225144464	0.99014485462823176	0.71927162788271215	0.98301697237614205	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17129424363903509	0.50623329584004573	0.14595201223620277	0.50445363419566402	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5515125459838307	0.84686295973118575	0.42523812068371142	0.77726792590084426	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73104326354085292	0.98469832337865848	0.71752688437440615	0.97374203641060164	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16925346680621497	0.51000112621108951	0.14955225195673502	0.51063088297523207	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56359871246359916	0.83132618130123082	0.43357299528615462	0.74891416914303666	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72706141886716991	0.9822911243407092	0.71287636704219792	0.97230880128035702	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17058177050635456	0.50460845580140801	0.14487328732620239	0.50157629299951756	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56109264214224452	0.8334389434319357	0.42100802590960512	0.76582320486790401	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72482523472371974	0.98045087234165285	0.709692797928407	0.96427268822105339	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16854497687368916	0.50837218741594192	0.1484827416662052	0.50770274744674393	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56761008064433505	0.82298854058977888	0.42852103421650883	0.73835644830755165	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73299546319708087	0.9919377899515277	0.71868401456276454	0.98530236232957102	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17074786885715762	0.50382431734651467	0.14519018964618444	0.5005519505844187	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55375331134735506	0.84404567391104723	0.42200411520735565	0.77532229089917093	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73168128481981121	0.98641325069354668	0.71792465821621188	0.97596502017294096	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16871568710132442	0.50764978967308061	0.14878566339674801	0.50681287329816216	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V007_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56586357891948136	0.82859737488651997	0.4306891981792888	0.74690150048926818	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V008_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654679	0.71214346463307876	0.97004877749382856	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V008_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874785	0.50697918929980013	0.14563725420019499	0.50539175709865924	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V008_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196369	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V008_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72836199393777201	0.98508265610599277	0.7149493279512974	0.9788671318275487	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V008_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17160576184107432	0.50962127821606318	0.14021415859999373	0.50815086017147504	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V008_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5344884587589448	0.86503856471981611	0.40021460463191721	0.80660735322393562	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V008_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.7317435688892574	0.99052168829547271	0.71781714964580756	0.98245947559593449	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
V008_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17128882636866791	0.5065466652976508	0.14594589158898605	0.50530170941137764	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
