sheet_id	endpoint_pair_id	chart	pair_type	primary_class	certified_boxes_or_segments	unresolved_boxes	null_components	lambda_root_envelope_lo	lambda_root_envelope_hi	largest_partial_lambda_s_upper	metric_degeneracies	physical_label
V002_M9_B1B3_J2	V002_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14438112171240566	0.50667051469219415	-0.021668299796669274	0	NONE
V002_MA_B1B3_J2	V002_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.1455344824026383	0.5023717440659754	-0.021733446111723054	0	NONE
V002_MB_B1B3_J2	V002_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14427847131114521	0.50369061679757132	-0.021636391490746525	0	NONE
V002_MC_B1B3_J2	V002_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14333791218870237	0.4955769301705934	-0.021311404667413505	0	NONE
V002_MD_B1B3_J2	V002_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.1420655965870182	0.49678931085145533	-0.021216020995344163	0	NONE
V002_ME_B1B3_J2	V002_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14323365617241454	0.49255938747397426	-0.021280725132421376	0	NONE
V002_MF_B1B3_J2	V002_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.141961470266285	0.49381417270001288	-0.021186051733583646	0	NONE
V003_M8_B1B3_J2	V003_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865936	-0.018660888550498706	0	NONE
V003_M9_B1B3_J2	V003_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14711892395721513	0.49955667537753073	-0.018193424355364224	0	NONE
V003_MA_B1B3_J2	V003_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14552641416224529	0.50317787640904865	-0.018645415444806222	0	NONE
V003_MB_B1B3_J2	V003_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14700852614471691	0.49731694350841255	-0.018177776238110097	0	NONE
V003_MC_B1B3_J2	V003_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14364652805774311	0.49677785180293194	-0.018334723730053994	0	NONE
V003_MD_B1B3_J2	V003_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14514056518402382	0.49094469243417566	-0.017875266027020862	0	NONE
V003_ME_B1B3_J2	V003_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14353373804625788	0.49459848866499151	-0.018319772928429685	0	NONE
V003_MF_B1B3_J2	V003_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14502821527785778	0.48873685006029494	-0.017860137363375925	0	NONE
V004_M8_B1B3_J2	V004_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865924	-0.015794576069142099	0	NONE
V004_M9_B1B3_J2	V004_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.13960873152587014	0.49783319474420246	-0.015579283850544389	0	NONE
V004_MA_B1B3_J2	V004_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14551895728534078	0.50399241468532896	-0.015789044862442338	0	NONE
V004_MB_B1B3_J2	V004_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.13948090967569868	0.49647853784689383	-0.015573620443420654	0	NONE
V004_MC_B1B3_J2	V004_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14395436999067809	0.49797827789127552	-0.01557247486812461	0	NONE
V004_MD_B1B3_J2	V004_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.13789258644865651	0.49023625301446044	-0.01536357383053538	0	NONE
V004_ME_B1B3_J2	V004_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14383391971450474	0.49663581988895816	-0.015567026124591939	0	NONE
V004_MF_B1B3_J2	V004_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.13776249247664904	0.48894190501165963	-0.015358001832609644	0	NONE
V005_M8_B1B3_J2	V005_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865924	-0.013167122961231896	0	NONE
V005_M9_B1B3_J2	V005_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.15090622256707506	0.51576809813827362	-0.012996813617133438	0	NONE
V005_MA_B1B3_J2	V005_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14551209811562568	0.50481510278248454	-0.013166272346160919	0	NONE
V005_MB_B1B3_J2	V005_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.15079243287328911	0.51510094933305028	-0.01299584556053442	0	NONE
V005_MC_B1B3_J2	V005_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14426144151458162	0.49917817937734549	-0.013025852229780149	0	NONE
V005_MD_B1B3_J2	V005_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14954144127710664	0.50967729469301315	-0.012853238673897332	0	NONE
V005_ME_B1B3_J2	V005_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14413417444438045	0.49867158215793767	-0.013025108854700724	0	NONE
V005_MF_B1B3_J2	V005_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14942565338954603	0.50907133919745451	-0.012852361153386799	0	NONE
V006_M8_B1B3_J2	V006_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865924	-0.010778529226768056	0	NONE
V006_M9_B1B3_J2	V006_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14747434607282148	0.49912654533880491	-0.010713051209721335	0	NONE
V006_MA_B1B3_J2	V006_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14550582313594826	0.505645680644769	-0.010780103395990876	0	NONE
V006_MB_B1B3_J2	V006_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14734839778248995	0.4994733578554677	-0.010714576032978353	0	NONE
V006_MC_B1B3_J2	V006_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14456774613301146	0.50037752734021379	-0.010696560140795043	0	NONE
V006_MD_B1B3_J2	V006_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14640115829491415	0.49404234275107323	-0.010630912892855735	0	NONE
V006_ME_B1B3_J2	V006_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14443447614702984	0.50070603749409126	-0.010698235835654428	0	NONE
V006_MF_B1B3_J2	V006_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14627340534837749	0.494470028769113	-0.010632536168876392	0	NONE
V007_M8_B1B3_J2	V007_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865924	-0.0086287948657506001	0	NONE
V007_M9_B1B3_J2	V007_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14925150099421566	0.51144067537865134	-0.0084305661481166756	0	NONE
V007_MA_B1B3_J2	V007_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14595201223620277	0.50445363419566402	-0.0086169629124422612	0	NONE
V007_MB_B1B3_J2	V007_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14955225195673502	0.51063088297523207	-0.0084162010569395571	0	NONE
V007_MC_B1B3_J2	V007_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14487328732620239	0.50157629299951756	-0.0085899271239089758	0	NONE
V007_MD_B1B3_J2	V007_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.1484827416662052	0.50770274744674393	-0.0083919420662430036	0	NONE
V007_ME_B1B3_J2	V007_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14519018964618444	0.5005519505844187	-0.0085786529839172367	0	NONE
V007_MF_B1B3_J2	V007_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14878566339674801	0.50681287329816216	-0.0083781450354761169	0	NONE
V008_M8_B1B3_J2	V008_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865924	-0.0067179198781795397	0	NONE
V008_M9_B1B3_J2	V008_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14021415859999373	0.50815086017147504	-0.0066225457595819057	0	NONE
V008_MA_B1B3_J2	V008_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14594589158898605	0.50530170941137764	-0.00671203579467678	0	NONE
V008_MB_B1B3_J2	V008_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14054343447046055	0.50811333299486638	-0.0066183675686355701	0	NONE
V008_MC_B1B3_J2	V008_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14517806855125723	0.50277444771860846	-0.006708536147357772	0	NONE
V008_MD_B1B3_J2	V008_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.13977624493728022	0.50549506086924989	-0.0066141693980474722	0	NONE
V008_ME_B1B3_J2	V008_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14548727424589855	0.5026339175151352	-0.0067028362642347081	0	NONE
V008_MF_B1B3_J2	V008_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14010594662693496	0.50540803901192066	-0.0066101659717580996	0	NONE
V009_M8_B1B3_J2	V009_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865924	-0.0050459042640548556	0	NONE
V009_M9_B1B3_J2	V009_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14327532754900282	0.49444761709789803	-0.0049265763471020097	0	NONE
V009_MA_B1B3_J2	V009_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.1459403366291506	0.50615885956766093	-0.0050439556592278617	0	NONE
V009_MB_B1B3_J2	V009_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14359259554327372	0.49505195523509521	-0.0049252599391595162	0	NONE
V009_MC_B1B3_J2	V009_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14548209324233716	0.50397196300763092	-0.0050512386749712928	0	NONE
V009_MD_B1B3_J2	V009_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14313569853963468	0.49305090627842568	-0.004932340561857331	0	NONE
V009_ME_B1B3_J2	V009_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14578437319998869	0.50471818426683279	-0.0050493138265066424	0	NONE
V009_MF_B1B3_J2	V009_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14345205032097361	0.49363281665709707	-0.0049310440984214341	0	NONE
V010_M8_B1B3_J2	V010_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865936	-0.0036127480233765523	0	NONE
V010_M9_B1B3_J2	V010_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.1483866073817843	0.5024935810685327	-0.0035983335450231824	0	NONE
V010_MA_B1B3_J2	V010_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14593533408421086	0.5070248698797879	-0.0036131019688884864	0	NONE
V010_MB_B1B3_J2	V010_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14866931594723884	0.50406342172716312	-0.0035985643334827747	0	NONE
V010_MC_B1B3_J2	V010_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14578536481084833	0.50516881052652951	-0.0036226036007194966	0	NONE
V010_MD_B1B3_J2	V010_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14851123234826777	0.50227243548991773	-0.0036081162749582499	0	NONE
V010_ME_B1B3_J2	V010_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14608146217376636	0.50680528304971195	-0.0036229434179667649	0	NONE
V010_MF_B1B3_J2	V010_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14879213287245349	0.50384556339458975	-0.0036083343483338925	0	NONE
V011_M8_B1B3_J2	V011_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865924	-0.0024184511561446318	0	NONE
V011_M9_B1B3_J2	V011_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.15015596491452707	0.51489340726947774	-0.0023648611855671964	0	NONE
V011_MA_B1B3_J2	V011_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14526163408871404	0.51094823992402882	-0.0024151757255072128	0	NONE
V011_MB_B1B3_J2	V011_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14979960376449517	0.52027949943144358	-0.0023616504528433157	0	NONE
V011_MC_B1B3_J2	V011_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14608788664562886	0.50636496208798709	-0.0024287878267378734	0	NONE
V011_MD_B1B3_J2	V011_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.15055842919251902	0.51579915755469807	-0.002374833411484133	0	NONE
V011_ME_B1B3_J2	V011_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14571610156940515	0.51193683173626781	-0.0024255204176188748	0	NONE
V011_MF_B1B3_J2	V011_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.15020553203762108	0.52119986246732342	-0.0023716298389797772	0	NONE
V012_M8_B1B3_J2	V012_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865936	-0.0014630136623590996	0	NONE
V012_M9_B1B3_J2	V012_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14361400796718624	0.49386210958469817	-0.001451059386522817	0	NONE
V012_MA_B1B3_J2	V012_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14525239844890422	0.51193544146723224	-0.0014614216355508304	0	NONE
V012_MB_B1B3_J2	V012_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14322258820086961	0.50061738794776267	-0.0014494657359101618	0	NONE
V012_MC_B1B3_J2	V012_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14638966211313206	0.50756038966028805	-0.0014711257017314143	0	NONE
V012_MD_B1B3_J2	V012_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14439490583632716	0.49615160396903107	-0.0014591110763743564	0	NONE
V012_ME_B1B3_J2	V012_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.1460103507058613	0.51411005087095729	-0.0014695349058278936	0	NONE
V012_MF_B1B3_J2	V012_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14400923817457353	0.50291238585852471	-0.0014575183949969229	0	NONE
V013_M8_B1B3_J2	V013_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865936	-0.00074643554201994926	0	NONE
V013_M9_B1B3_J2	V013_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14542830694259676	0.50627697536625527	-0.00073325588327717247	0	NONE
V013_MA_B1B3_J2	V013_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14527442353599926	0.50239618673835085	-0.00074590312862951786	0	NONE
V013_MB_B1B3_J2	V013_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14506025414689158	0.5032275750058387	-0.00073271669758323533	0	NONE
V013_MC_B1B3_J2	V013_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14669069455760905	0.50875506537011117	-0.00075131679741885363	0	NONE
V013_MD_B1B3_J2	V013_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14648299913665949	0.50961396224879563	-0.00073806946455086495	0	NONE
V013_ME_B1B3_J2	V013_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.1463350828956029	0.50565394990781243	-0.00075078162733658714	0	NONE
V013_MF_B1B3_J2	V013_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14612226370877787	0.50645907695633918	-0.0007375275411892633	0	NONE
V014_M8_B1B3_J2	V014_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865924	-0.00026871679512718144	0	NONE
V014_M9_B1B3_J2	V014_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.1410482088277217	0.50956243507009802	-0.00026362776218515662	0	NONE
V014_MA_B1B3_J2	V014_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.1457156001543006	0.50097469917074311	-0.00026817811891428824	0	NONE
V014_MB_B1B3_J2	V014_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14113553098739326	0.50517205995480796	-0.00026315914937646411	0	NONE
V014_MC_B1B3_J2	V014_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14699098730128876	0.50994896150524682	-0.00027074238287453538	0	NONE
V014_MD_B1B3_J2	V014_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14247791742021629	0.51406708719251992	-0.00026567784243614485	0	NONE
V014_ME_B1B3_J2	V014_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14706658488086807	0.50554704081239998	-0.00027017851549788032	0	NONE
V014_MF_B1B3_J2	V014_MF_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14256216594987767	0.50968792475100733	-0.00026518314358529833	0	NONE
V015_M8_B1B3_J2	V015_M8_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14563725420019499	0.50539175709865924	-2.9857421680797887e-05	0	NONE
V015_M9_B1B3_J2	V015_M9_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.15323058770602646	0.50744437630627059	-2.8950829267079595e-05	0	NONE
V015_MA_B1B3_J2	V015_MA_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14570788561480738	0.50175710698929432	-2.9817705177437801e-05	0	NONE
V015_MB_B1B3_J2	V015_MB_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.15329125973638066	0.50382747399314298	-2.890103604649591e-05	0	NONE
V015_MC_B1B3_J2	V015_MC_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14729054364455726	0.51114205051724149	-3.0109596217247606e-05	0	NONE
V015_MD_B1B3_J2	V015_MD_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.15474245586451105	0.51308753512294913	-2.9192806316324931e-05	0	NONE
V015_ME_B1B3_J2	V015_ME_B1B3	J2_EVALUATED_COFIELD_JOIN	CROSS_SECTOR	FORCED_SINGLE_REGULAR_NULL_GRAPH	1024	0	1	0.14735854881599406	0.50751693847125234	-3.0067495968219519e-05	0	NONE
