configuration_id	ricci_min_singular	curvature_min_singular	shear_min_singular	twist_norm	mixed_curvature_max_abs	ricci_rank	curvature_operator_rank	shear_rank	twist_rank	ricci_status	curvature_status	rank_threshold
V029_B2_P6	0.0644277012643007	0.017227835048340166	0.00013152796612250984	0.07288873371568579	0.09198593468445268	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V029_B3_P3	0.026157475383479064	0.027329779638171302	0.019965731405960155	0.03539158745436076	0.07630828335277916	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V029_B3_P7	0.02192801214273052	0.04423133907917232	0.025365947446696402	0.06419025819405912	0.07177429059840994	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V030_B0_P0	0.0022830863655320644	0.010112509068050654	0.013072111794015155	0.07743999180211589	0.11393744745993958	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V030_B0_P4	0.0036539976266058475	0.009403030355008772	0.023363548531341306	0.10738115706224836	0.11117150294442064	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V030_B1_P1	0.01194622294226448	0.013549125657264752	0.0054112444431311905	0.1252340247150943	0.0861989401912415	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V030_B1_P5	0.007130013435520332	0.017165945520264937	0.013799912403670385	0.15731339875512174	0.07432307629163323	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V030_B2_P2	0.010572304677711787	0.005252991190087496	0.034406220399199404	0.12656179476737858	0.07186027827559076	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V030_B2_P6	0.008830961477669725	0.012366451284388333	0.02046260160470589	0.09079177842459105	0.10395467169129355	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V030_B3_P3	0.01953119248505016	0.0033063745993524196	0.008532365184603341	0.0418114256832856	0.09319852809993026	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V030_B3_P7	0.024411648607131454	0.0007192700405104419	0.007940557642223926	0.06602445509101994	0.09523439432067904	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V031_B0_P0	0.006802969969721913	0.0288727545395331	0.031264597297135474	0.07504016577333844	0.09659049609456143	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V031_B0_P4	0.006862790433166553	0.025032231627520014	0.04339598412257295	0.10524713429784871	0.09701611804919	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V031_B1_P1	0.012623692970634648	0.043747814468669155	0.016969398795525278	0.1255303879205366	0.1519430803634493	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V031_B1_P5	0.01650664715577644	0.03259740571165548	0.0070843915418222795	0.1591417677750309	0.168229569273188	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V031_B2_P2	0.013826067152870864	0.03396085873131382	0.022269148093359236	0.13322171032652902	0.1366344196332655	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V031_B2_P6	0.01653847255229655	0.03582166430814037	0.03233068257541812	0.11456384064728786	0.12203826740645678	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V031_B3_P3	0.042511051324649565	0.0015155138846254619	0.018468087359501683	0.06100251908850455	0.0671115095321803	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V031_B3_P7	0.029112749772435303	0.003924890682308271	0.01130837092717203	0.07861056676879877	0.07125184289585909	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V032_B0_P0	0.05400687837064054	0.009267437760218756	0.049383399764729566	0.0806424202031788	0.11977540075051298	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V032_B0_P4	0.06215838067110785	0.005103864630864632	0.06345193778282895	0.11139724778445019	0.12160344979011849	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V032_B1_P1	0.01463053795842732	0.026339851675404206	0.03036231103015354	0.12815467107222014	0.06734734757829616	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V032_B1_P5	0.014471671564809732	0.016740908975635526	0.0014841759858527104	0.1632981337202172	0.07156430173587783	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V032_B2_P2	0.01740701571764212	0.011591942220002713	0.00032673366786068744	0.14346776027767214	0.11990210798064536	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V032_B2_P6	0.031575359130626424	0.006201600943908099	0.033713616531472854	0.14112649039200148	0.17404667512166236	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V032_B3_P3	0.01673126260224072	0.006687502337025227	0.04740453362423864	0.0846763629777905	0.1608410129022434	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V032_B3_P7	0.02296866684753031	0.006606333413567465	0.04387234748583412	0.09785539666959894	0.18662954232202858	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V033_B0_P0	0.010648518841196709	0.0048578881067938735	0.09728145948574553	0.09280879646412622	0.07122696882784676	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V033_B0_P4	0.010080771567431344	0.006735480690366846	0.09460213070478388	0.1245710377983255	0.07499716591135282	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V033_B1_P1	0.03390292825315524	0.007409371758637448	0.05954542453348551	0.13291875805715286	0.09520677489095462	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V033_B1_P5	0.025273478503871166	0.014215898686092705	0.037597811909780156	0.16957253240435696	0.0893575718505299	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V033_B2_P2	0.04514638801512732	0.022132812274096733	0.06526106778256544	0.1566642055340907	0.06081478579331437	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V033_B2_P6	0.012089093459155688	0.03158685697488816	0.04589816925036325	0.16904957680577018	0.07333864863299266	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V033_B3_P3	0.016353220651181357	0.0296844190072084	0.0011107778146551802	0.10996690417439503	0.0863062442268603	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V033_B3_P7	0.008893856962990093	0.047525993854454406	0.015696682964507557	0.12058823267709122	0.07985846193823862	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V034_B0_P0	0.04623223101736547	0.0068094238044535006	0.05160746132449167	0.11270485230659504	0.12619865269905092	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V034_B0_P4	0.03751953744753149	0.01041970866365792	0.05446581796234565	0.14686951471552573	0.1327724688582959	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V034_B1_P1	0.08625630775048129	0.021561556058056278	0.058851654971347776	0.13270825649652954	0.17686266309492307	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V034_B1_P5	0.09395324509736647	0.0003229212318206838	0.0254047867586119	0.1754095657755257	0.15503734565844549	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V034_B2_P2	0.0007173086784628924	0.03820572286353885	0.12226438060062504	0.17122910423459822	0.12458534913020115	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V034_B2_P6	0.024399370866090096	0.02370503057550393	0.048661780155134234	0.19916806421183533	0.1326010958743566	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V034_B3_P3	0.031761160750274534	0.054362113511267386	0.10059748423667522	0.14174491107855108	0.13529200187434134	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V034_B3_P7	0.028594313594194235	0.056834034340009526	0.0877281774587434	0.1489972994608571	0.16995658520912577	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V035_B0_P0	0.026922101550371214	0.033533738171429725	0.06971373588342267	0.09354773946819468	0.11186650502799064	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V035_B0_P4	0.03111736684226778	0.03364638914011821	0.0629825764859391	0.11993445103290457	0.11859206136712282	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V035_B1_P1	0.015308145798146966	0.0034476335997066627	0.009231869427459306	0.11852758506105249	0.16711292952170523	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V035_B1_P5	0.00013527522407344038	0.010061993570920613	0.010143489311419033	0.15715096434369366	0.18054921215166347	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V035_B2_P2	0.019783009813310416	0.031040383075783308	0.09351761166599994	0.14909894509526017	0.19033970824533117	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V035_B2_P6	0.014253407501776044	0.03289278073935522	0.07944437259233654	0.16913263806414922	0.1811687053655232	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V035_B3_P3	0.008719229315257485	0.0009402408370573756	0.019853129871022626	0.11664762463676263	0.09249910987333425	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V035_B3_P7	0.008248059455007057	0.007240430229164034	0.017562931041213425	0.1255068204322383	0.0954577762314753	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V036_B0_P0	0.03884980209327964	0.024381890851823896	0.04772983503201297	0.0777050493451015	0.08614190551771435	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V036_B0_P4	0.03281562328901429	0.025273535151825906	0.04320642682172484	0.09509314939538839	0.08574464615324799	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V036_B1_P1	0.09583003309658558	0.04946375956764765	0.020995356456290915	0.10500372095215943	0.11504990267156744	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V036_B1_P5	0.10646431529432954	0.05501764475826019	0.025469090346367854	0.1390685870387093	0.13021016548566922	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V036_B2_P2	0.03977460188574698	0.002005735785644905	0.07569886316826474	0.12711104669549567	0.10415644381564908	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V036_B2_P6	0.0295816951542122	0.0021128925782371334	0.07819033607749025	0.1399874900608172	0.11430298163693817	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V036_B3_P3	0.03135743109248683	0.008364129946330057	0.05053945225324262	0.09275215442953898	0.07775266324071743	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V036_B3_P7	0.03697115943108563	0.0015315991825206327	0.022054485956894722	0.10411775683450292	0.08709072544948647	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V037_B0_P0	0.008410892674660424	0.004715608063666225	0.025770701634581707	0.06755049323134288	0.12969283514874924	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V037_B0_P4	0.010109004826429022	0.0039404368090929	0.022887414691793354	0.07440371792216087	0.1279527130601102	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V037_B1_P1	0.03494924352004584	0.02122155110558023	0.0316171937825847	0.09235821751091307	0.07681354505962029	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V037_B1_P5	0.025276715777645474	0.010650527668116682	0.037358452312307354	0.12119181710233683	0.05746459304313793	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V037_B2_P2	0.02541856688566612	0.018741585995282684	0.058477874171691334	0.10545191884511877	0.0686345117661739	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V037_B2_P6	0.027903255700923463	0.01273539593811084	0.07635908536504446	0.11224160366423781	0.07323749084213312	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V037_B3_P3	0.03869014150682941	0.031839236307579365	0.022799587579679145	0.07126493026855506	0.06599836531285536	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V037_B3_P7	0.04776128240025013	0.0286882347179681	0.0024209404122555187	0.08637165804093808	0.07354347221559637	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V038_B0_P0	0.015234679443825602	0.023512372768638996	0.003401296454156024	0.1280469676578942	0.1577403420513203	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V038_B0_P4	0.016187473853196785	0.0231790140415124	0.004194302865541274	0.13980819044835618	0.16806345930625605	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V038_B1_P1	0.04615225131858138	0.031660712274636904	0.021319520788162384	0.11625353723923312	0.1194152867666231	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V038_B1_P5	0.04551042300543464	0.019734392272350444	0.016392984860587004	0.09094974658767899	0.07400246416869463	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V038_B2_P2	0.01631605679953409	0.0052700523165986855	0.06510817384100737	0.06426907851993006	0.08440257866943213	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V038_B2_P6	0.0030362210675950116	0.005166747471136468	0.025031340207722623	0.11228439527242755	0.08137691531325565	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V038_B3_P3	0.054834675450731125	0.0053610372937978375	0.057214859753407316	0.07739640260710912	0.1938317366098551	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V038_B3_P7	0.05469377098421065	0.002904264346281736	0.0720233804126078	0.11344275332389053	0.15748412705770803	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V039_B0_P0	0.002765349812798468	0.022210610026154466	0.01904292262654892	0.10852131502989296	0.09998342782630684	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V039_B0_P4	0.010039716849798933	0.024998299188920776	0.020154054875617642	0.11651175902171099	0.1078947424655969	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V039_B1_P1	0.02414241804823824	0.02764012252192419	0.0006747101403493835	0.09909891097881843	0.12633976936327596	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V039_B1_P5	0.02329668086022643	0.03824238659495536	0.03313938596987679	0.07206422071854653	0.15244544742135932	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V039_B2_P2	0.03508227651115979	0.0005946224968332128	0.054057866905453285	0.041385051863465645	0.08342416102398775	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V039_B2_P6	0.002489121354071547	0.016389164818913143	0.01768702898150076	0.08473017708641159	0.08182416210833081	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V039_B3_P3	0.014403098787122181	0.006853387826295905	0.02021322260490053	0.06045047888601067	0.171575904232398	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V039_B3_P7	0.029366389893481094	0.0006870366843643117	0.024134632534797383	0.092589781959712	0.1787370213621027	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V040_B0_P0	0.04915423485666447	0.0015660478262620055	0.03653381906998062	0.09162873464809147	0.08225414286205368	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V040_B0_P4	0.04566349832005098	0.0022182008186611723	0.03736835780212551	0.09697729316135803	0.08480778102740608	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V040_B1_P1	0.003136067555437748	0.019276646485261194	0.013734341950292096	0.08207788338710219	0.1364066573099799	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V040_B1_P5	0.018422511552489796	0.004431274301550135	0.0370320990902355	0.05330480587726014	0.12180038418002292	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V040_B2_P2	0.009747751812440546	0.017981563841744725	0.0478438622781954	0.01981154716884299	0.14397058035799135	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V040_B2_P6	0.004927642220251157	0.020375903689601058	0.014308476267743718	0.061210212770064026	0.15846272081658164	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V040_B3_P3	0.0014318016427902031	0.015573472606535077	0.02479416096408821	0.0528823369297772	0.0648455303545848	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V040_B3_P7	0.0140797263957	0.021078623630843365	0.03318673718199356	0.07661056710834431	0.06966602627561988	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V041_B0_P0	0.05438181701169286	0.007512906577371659	0.05323997128440957	0.07907511314289123	0.0945429052717997	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V041_B0_P4	0.05711333122467371	0.009352310609482764	0.05382010478316454	0.08381646691524854	0.10068518718344556	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V041_B1_P1	0.0067795018139809905	0.007459822735375572	0.02742470366607608	0.06519027594120898	0.09949860784225656	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V041_B1_P5	0.004640872069229446	0.020878891525227882	0.042515760794944985	0.03467839949313023	0.06622678108327937	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V041_B2_P2	0.04004938149887268	0.0002451447057227627	0.03778282285388361	0.013803370409811135	0.07291741950195446	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V041_B2_P6	0.05646585969199925	0.02010967702373068	0.008941671395208725	0.04763494477598828	0.06013792864441831	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V041_B3_P3	0.013156850309609839	0.01128811481008898	0.0057456900808817435	0.058439989369023795	0.1514060902007397	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V041_B3_P7	0.01637085168306458	0.008419385058289106	0.010537548515485795	0.06893686030378189	0.17508676420516536	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V042_B0_P0	0.0033903749278463378	0.014519287863726726	0.011937969846606127	0.07313016704390427	0.09812521686936554	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V042_B0_P4	0.006894025023564052	0.013810552889801368	0.008184750255267574	0.08016785825337401	0.10226790911328645	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V042_B1_P1	0.0592509273085571	0.005571685027162488	0.013507652451913103	0.04843624504170109	0.08708783379927328	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V042_B1_P5	0.07908276601866145	0.002413122537583321	0.019909798682113577	0.01623209292116071	0.10525441584375862	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V042_B2_P2	0.026493916432550356	0.0014225391345819367	0.02000873708987743	0.03358171399517449	0.08122507862712638	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V042_B2_P6	0.020827266893456767	0.0016546596019287464	0.015332052466069173	0.052016077614185294	0.08119843016337006	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V042_B3_P3	0.012036741352245185	0.0036704322413317215	0.0802471649888103	0.07421940417699795	0.10120479696445112	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V042_B3_P7	0.008257631417633722	0.003056190510904245	0.07309696946781427	0.07222403016749325	0.09977451539918024	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V043_B0_P0	0.03319446254680706	0.002339929976253716	0.00370593268317707	0.07537418956867953	0.1069066631845956	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V043_B0_P4	0.03316518027537254	0.004418576917249699	0.0003477378721005586	0.08717660395388874	0.10705888703397987	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V043_B1_P1	0.029919333214047397	0.006509753784267606	0.015398102919773983	0.03181716429148211	0.08179348269879007	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V043_B1_P5	0.02502510653697085	0.005276367117918119	0.027649086219506458	0.0033332342528778107	0.09064587009996065	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V043_B2_P2	0.07537423520397389	0.020248198002285677	0.0026733570533086027	0.05679087166868565	0.09110529104591289	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V043_B2_P6	0.06668168986335479	0.018666810691429038	0.01419814256629309	0.07082481460262857	0.08831886738215804	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V043_B3_P3	0.05301392538874259	0.007275671638134485	0.09656724081420233	0.09526065792210935	0.048603442115889496	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V043_B3_P7	0.03747934191268904	0.018000575709310507	0.09743332492767422	0.08517837269128109	0.05609215318220434	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V044_B0_P0	0.012771213456920755	0.005523029492050974	0.011930166992746731	0.08516228556326291	0.10670684129952808	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V044_B0_P4	0.02689224085111738	0.007483370050091833	0.012625275331013089	0.10263508524231883	0.10761915236644515	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V044_B1_P1	0.04899393838946743	0.034695202889511646	0.026831764764951565	0.01534215121560336	0.08306184603799084	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V044_B1_P5	0.05153790363517305	0.04529160399915527	0.054715046764252505	0.020806201495507194	0.08064065878432769	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V044_B2_P2	0.02836010610177911	0.025957457889941585	0.01006619985326141	0.08064903120458684	0.056250421645901966	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V044_B2_P6	0.025271443424385344	0.02043577011581746	0.012396586753120494	0.09571144301629106	0.06506358617254113	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V044_B3_P3	0.03312979492360683	0.0015082432838280189	0.03894277847245122	0.11879242968797159	0.12134337127963926	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V044_B3_P7	0.039402689838653096	0.003396364984052594	0.028616363700148976	0.10422835689385083	0.13234348134653853	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V045_B0_P0	0.00023293097478669457	0.01659547310781259	0.016510486609667495	0.1003098231457909	0.06390653330358088	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V045_B0_P4	0.002304997348377167	0.014085007088502702	0.016752006883229593	0.12336794791038101	0.07114698178094059	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V045_B1_P1	0.006657613424525519	0.01856799450236385	0.01159630362755916	0.0014850846270805817	0.058215102406696105	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V045_B1_P5	0.00038441714444074855	0.02389329225858171	0.03516927555987041	0.038944054438531606	0.05253012948976719	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V045_B2_P2	0.010065796155249327	0.006272216814852997	0.007834071987080464	0.10481625588957517	0.08760844641904664	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V045_B2_P6	0.017126925005446846	0.011213545342581675	0.025870996009776184	0.12288137213705444	0.09541818730150349	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V045_B3_P3	0.05338254795318762	0.0012585858068935947	0.03130872864748969	0.14358919393223585	0.12987027283968824	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V045_B3_P7	0.037724987165846824	0.004093060505001364	0.01500601697678512	0.12662950267180265	0.12908606583481838	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V046_B0_P0	0.013413689207876965	0.010793585776030136	0.008305403074296483	0.023492927657566658	0.10452133365579942	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V046_B0_P4	0.013458400614424756	0.010929051898773565	0.008376697982526757	0.02608126180028318	0.10072248919696936	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V046_B1_P1	0.04509705648584709	0.011042710980741275	0.0076747409735716116	0.09844153501898718	0.06414014772552547	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V046_B1_P5	0.044932344798420135	0.011960132599216694	0.006815977209620791	0.08071605041202663	0.06089657114415984	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V046_B2_P2	0.04741594973394336	0.0019243414833289526	0.0347991748835809	0.02397579711248827	0.05912421899473629	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V046_B2_P6	0.042953950933753156	0.0015045448589990622	0.021766157814274455	0.014845732164776611	0.060475845194829625	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V046_B3_P3	0.01564115437001714	0.003081288898060393	0.03907832301519175	0.05017730734845236	0.11141333890688865	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
V046_B3_P7	0.014994952125146415	0.00670405695087577	0.024512897183729742	0.02629749006147263	0.11320659463102495	4	6	2	1	NUMERIC_CLASSIFIED	NUMERIC_CLASSIFIED	1e-09
