configuration_id	design_id	design_kind	direction_id	radius	halton_index	bank	point_id	configuration_sha256	metric_jet_sha256	alpha_0	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	beta	determinant	inertia	identity_residual	latent_to_slot_rank	latent_rank_status	scalar_curvature	ricci_rank	ricci_rank_status	curvature_operator_rank	curvature_rank_status	riemann_max_abs	ricci_max_abs	weyl_max_abs	weyl_trace_residual	ricci_square	riemann_square	weyl_square	mixed_curvature_max_abs	time_derivative_activity	depth_derivative_activity	angular2_derivative_activity	angular3_derivative_activity	expansion_0	expansion_1	expansion_rank	shear_rank	twist_rank	twist_max_abs	shear_max_abs	phi	phi_gradient_norm	phi_gradient_max_abs	phi_horizontal_support	phi_vertical_support	phi_hessian_max_abs	dphi_class	geometry_class	numeric_uncertain	retained	physical_merit
V052_B2_P2	V052	INTERIOR	-	-	52	B2	P2	418a839ecdeb1628b664b61b3457ebff7a5e0f86d0283c660e78c63781837985	40b286ff8fa9ac2537b62311fbe9d681e1de3f594b1793af7c51abe35efacbf1	-0.65625	0.28395061728395055	-0.16799999999999993	-0.13702623906705547	0.5206611570247934	-0.9526627218934911	-0.8615916955017301	0.4847645429362879	-0.4706994328922496	0.5885850178359098	0.35691987513007284	-1.3427795850560043	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.1312419565405955	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11613273961043864	0.1189866902894873	0.06417213378900946	8.721437662113578e-17	0.00580221032018551	-0.04681863241354729	-0.05268156933505039	0.11069586498551409	0.33492580197790195	0.17281726656752558	0.25250573689702877	0.13569327506870965	0.21273841437994107	0.049740013959247875	1	2	1	0.1633158990487114	0.13710219177878524	0.2438173118921905	0.0035639323643903162	0.05523759972251127	0.02732136663198058	0.05523759972251127	0.023794658342004855	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V052_B2_P6	V052	INTERIOR	-	-	52	B2	P6	8a3ebcc29379b6a26d7d6867a500e06a0fd899301e0d9550646ae3e9bfb26c22	f1f3f408a0eb9893e51217056052ef07f0d46b6637fdd4cb9df695ef3ac55792	-0.65625	0.28395061728395055	-0.16799999999999993	-0.13702623906705547	0.5206611570247934	-0.9526627218934911	-0.8615916955017301	0.4847645429362879	-0.4706994328922496	0.5885850178359098	0.35691987513007284	-1.64145108112514	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.2522897292182665	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11363887187818644	0.17122688246340764	0.05490296106360498	2.42861286636753e-17	0.02813942926952237	0.02310143050617107	-0.011960725543198287	0.11363887187818643	0.2176495562399521	0.1765926742876102	0.24412314318530828	0.15001951993242274	0.1161943464347477	-0.07676028390500923	1	2	1	0.19748906560160173	0.11210269269053352	0.2625582919027248	0.005535964064247151	0.060725950976991565	0.060725950976991565	0.03767487570817436	0.023794658342004855	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V052_B3_P3	V052	INTERIOR	-	-	52	B3	P3	c41c23db77fb97206e910f7ebf46a1b54920751cdced214df1864d32bdadd04a	cecd46ba5f84f955e96007639d54d9caa6af7c3007ad4d241c584c9597343250	-0.65625	0.28395061728395055	-0.16799999999999993	-0.13702623906705547	0.5206611570247934	-0.9526627218934911	-0.8615916955017301	0.4847645429362879	-0.4706994328922496	0.5885850178359098	0.35691987513007284	-1.4501405057265646	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.25066231445883747	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.15203325109584737	0.15203064863345103	0.08350203805567022	2.853986787201255e-17	0.04596610685841453	0.05569976672256696	-0.015288581697641612	0.15203325109584734	0.2250831312476612	0.12080233564013843	0.35207996214353987	0.13826495304003955	0.07055785267979994	-0.05417055203298854	1	2	1	0.16986662662231627	0.06563302191498435	0.13040409536747985	-0.001260712321237359	0.06220603537981269	0.06220603537981269	0.040843955948664586	0.027760434732339	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V052_B3_P7	V052	INTERIOR	-	-	52	B3	P7	8d6be646ea0b710028df5edff045f1d55aece7c6b5e0f09de96c987f81959aeb	522538cff1f9f6fc827eda57b8a7800225a954dbc38ade47a1d7d1845a4edc61	-0.65625	0.28395061728395055	-0.16799999999999993	-0.13702623906705547	0.5206611570247934	-0.9526627218934911	-0.8615916955017301	0.4847645429362879	-0.4706994328922496	0.5885850178359098	0.35691987513007284	-1.7657478929091273	1,3,0	6.906367838732663e-17	10	NUMERIC_CLASSIFIED	-0.25156447014801997	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.202086857419543	0.1813769838915582	0.1023640038242301	7.048803004831857e-17	0.045305319651180315	0.051023669113617796	-0.018492075975124752	0.20208685741954296	0.17886979305223483	0.14971806688929803	0.3768616150144573	0.11378573083586649	0.05828840935126322	-0.05036741101712381	1	2	1	0.16322778364941487	0.08721175904885703	0.15209947200061666	-0.001232276404120255	0.06675723590395806	0.06675723590395806	0.037674875708174356	0.027760434732339	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V053_B0_P0	V053	INTERIOR	-	-	53	B0	P0	131b0449737c48e0a4b89cdf0c84828208c94761aaf8b34dec1a8fa84de3ef3c	332457854f5e52993eccdc9afd4a1394cdd66b92dab8bf8d2f16f8d5277193c0	0.34375	0.9506172839506171	0.2320000000000002	0.14868804664723023	0.7024793388429753	-0.7988165680473372	-0.7439446366782008	0.5900277008310248	-0.3837429111531191	0.657550535077289	0.42143600416233107	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.3004451169747432	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12301601029118057	0.1986474736420336	0.07583698010965405	3.122502256758253e-17	0.049361295346892875	-0.0006634115164169292	-0.06929691277221355	0.07937951814200132	0.22909870991919024	0.11855501847005906	0.15273093849740435	0.2606337759318163	-0.05021531831869311	0.04186361507697335	1	2	1	0.11308294493979487	0.09692076045933656	-0.25	0.0011524650561244197	0.049167533818938625	0.04214360041623311	0.049167533818938625	0.037460978147762766	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V053_B0_P4	V053	INTERIOR	-	-	53	B0	P4	86f2cedc715d2bfa027db869a6eb072b32bba3ce0f6c804a505b2ea190db00cd	cb6651689a090efb47175fa2d0f3b67f42951cd269814417e7747873753d61d6	0.34375	0.9506172839506171	0.2320000000000002	0.14868804664723023	0.7024793388429753	-0.7988165680473372	-0.7439446366782008	0.5900277008310248	-0.3837429111531191	0.657550535077289	0.42143600416233107	-1.435143427192058	1,3,0	6.245004513516506e-17	10	NUMERIC_CLASSIFIED	0.31353426241451887	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12095709587498693	0.18830430519440167	0.06867735277152456	6.245004513516506e-17	0.05049454270372059	0.015024378235458805	-0.053196795936043824	0.07414384669143373	0.20981341350337163	0.12559102327340455	0.15953198994542306	0.27296315182658687	-0.055409453010262885	0.030775338127563324	1	2	1	0.14034426404046074	0.10430356711260681	-0.2420412417915484	0.0008041831298816844	0.05472350230414749	0.048491619592686205	0.05472350230414749	0.037460978147762766	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V053_B1_P1	V053	INTERIOR	-	-	53	B1	P1	2d14d6a57b039edad684b49882c02cba5eec419d2044166847d56f8f9fbfdc27	8802d67ab6939dac1ed1df9e4821618f751ead85463d60d913ef8168aaaef5aa	0.34375	0.9506172839506171	0.2320000000000002	0.14868804664723023	0.7024793388429753	-0.7988165680473372	-0.7439446366782008	0.5900277008310248	-0.3837429111531191	0.657550535077289	0.42143600416233107	-1.5025851578833547	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	-0.11658654214509273	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.0760680724109157	0.10568679412773904	0.07821703630997852	2.0816681711721685e-17	0.028663567852945743	0.06463645851582772	0.011840130079719452	0.07536714590910891	0.20911166428753425	0.1388510633313712	0.15559411691265754	0.12964454555403984	0.12439871356049782	0.10497796386410774	1	2	1	0.0894642802370251	0.13083556272936964	-0.016729318418314265	0.0025121581058377474	0.04109001040582728	0.04109001040582728	0.0314321019771072	0.04214360041623311	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V053_B1_P5	V053	INTERIOR	-	-	53	B1	P5	59e0fffb72de96dce70480722c8e480a8d1d583fc8c19becfbf0551f7b2db86c	88c2e06f9e1b40e86b87807bec421e80b6b923006f2d239f1f561049194ca7d4	0.34375	0.9506172839506171	0.2320000000000002	0.14868804664723023	0.7024793388429753	-0.7988165680473372	-0.7439446366782008	0.5900277008310248	-0.3837429111531191	0.657550535077289	0.42143600416233107	-1.830292094582976	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.12107891026744141	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.09013060489473787	0.11276851880651922	0.07934154311258078	2.0439036708847728e-17	0.025090123466097205	0.054291742933239656	0.008998196838228957	0.08306205572229883	0.24403442281684995	0.12629496181432212	0.25541175462025445	0.18978058841819342	0.11145088285038088	0.07964457403553699	1	2	1	0.104408587822984	0.1603651174158709	0.01190166493236213	0.004074049611643115	0.043606919875130094	0.043606919875130094	0.04243626430801251	0.04214360041623311	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V053_B2_P2	V053	INTERIOR	-	-	53	B2	P2	40ada4e022ad30683ab2a1c4c5a7c96513301911bd2ddaf92f0cf9ee2a49cc11	570b65f7966cf8004a66469cfe76748e2601dbd758832796868d19eaa702ca1d	0.34375	0.9506172839506171	0.2320000000000002	0.14868804664723023	0.7024793388429753	-0.7988165680473372	-0.7439446366782008	0.5900277008310248	-0.3837429111531191	0.657550535077289	0.42143600416233107	-1.5141727463233683	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.39385309724336887	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.10949070418008383	0.12156667108638593	0.06998749543564024	2.7755575615628914e-17	0.05785624868661779	0.09540992798470196	0.03140418468086475	0.09231537176081503	0.2801463627238696	0.1199357288521975	0.21140557568987353	0.11139230264172058	0.13557825538651413	0.03441071888588342	1	2	1	0.14000297214949464	0.1506259928795643	0.2426997414470471	0.0048610439211045535	0.06522223873940838	0.03225992269956892	0.06522223873940838	0.02809573361082207	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V053_B2_P6	V053	INTERIOR	-	-	53	B2	P6	9290c30e7aa75943643b4c7c756a2d005a25052269e15f1874535487614ad428	637a29cc1f17e7c43f33f425630d32a03be6fe8790b08bc5bcb73a9f33128cca	0.34375	0.9506172839506171	0.2320000000000002	0.14868804664723023	0.7024793388429753	-0.7988165680473372	-0.7439446366782008	0.5900277008310248	-0.3837429111531191	0.657550535077289	0.42143600416233107	-1.296063603747532	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.5490470011415853	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.10034019989613907	0.18665410775913172	0.05414944490621493	1.072647151525008e-16	0.07194218967239002	0.05228476943355405	0.008884593242963	0.09279137958043511	0.18699614228645814	0.16033931910386107	0.20501567702569534	0.07159641095098895	0.060133692527359596	-0.05904384931365492	1	2	1	0.1685172815788772	0.12731975080485897	0.2648283038501561	0.008366816570141156	0.07170265348595216	0.07170265348595216	0.044484911550468284	0.02809573361082207	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V053_B3_P3	V053	INTERIOR	-	-	53	B3	P3	2667481a85cc4bb3a26545638b6f268fdaca5ba495f84aa1e3d7e34d86e7bde9	e0b13d6b47d6fa4aebf48ac4ccf9af636dea005b90d6cbcecd2f3c6065ece463	0.34375	0.9506172839506171	0.2320000000000002	0.14868804664723023	0.7024793388429753	-0.7988165680473372	-0.7439446366782008	0.5900277008310248	-0.3837429111531191	0.657550535077289	0.42143600416233107	-1.4634341228215009	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.045729874024125566	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.14530225244262465	0.23543985738211692	0.07541682286034909	4.85722573273506e-17	0.07212210029829336	0.06609203677525938	-0.07745509002857338	0.14530225244262465	0.19009533129560738	0.1256152018203287	0.29552598744077646	0.11938540121931128	0.08398591666192372	-0.06680406520390647	1	2	1	0.1441568588033695	0.05545693194643215	0.13138092893244707	-0.0017743872485600765	0.07345027501114912	0.07345027501114912	0.04822682845250485	0.03277835587929242	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V053_B3_P7	V053	INTERIOR	-	-	53	B3	P7	b33c0077c5f8ef0ae74df45ebf5161022e90e1b53e384136cc5929ce41798b7e	7820d82c2efffdfed985ed790a53dc4d90253d0d73517b0c89001fcae0f5d028	0.34375	0.9506172839506171	0.2320000000000002	0.14868804664723023	0.7024793388429753	-0.7988165680473372	-0.7439446366782008	0.5900277008310248	-0.3837429111531191	0.657550535077289	0.42143600416233107	-1.643616260146409	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	-0.03728702325091951	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.17446687374170078	0.24528585016289828	0.07964155964655396	1.0346879511570783e-16	0.07464176845619161	0.06622414015880079	-0.08259595605261114	0.17446687374170078	0.1464428172672903	0.12725724562531804	0.30827655604015364	0.1067138751897413	0.0710100063248792	-0.06954120789807279	1	2	1	0.1389528025820156	0.07065620382943927	0.15699791883454736	-0.002069009197101613	0.07882414151925081	0.07882414151925081	0.04448491155046828	0.03277835587929242	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V054_B0_P0	V054	INTERIOR	-	-	54	B0	P0	0f6169ecad07ed4981232d456e15afc144c0a3aa662a2816a55eea2219b99c19	259661ed29f4f470222a3b2b2090adf5e5fe01747178b23ef94b1b8ecdcb56d1	-0.15625	-0.9506172839506173	0.6320000000000001	0.4344023323615158	0.8842975206611572	-0.6449704142011834	-0.6262975778546713	0.6952908587257616	-0.2967863894139887	0.7265160523186682	0.4859521331945891	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.07368203508618294	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12249553553087247	0.18138479207367292	0.04538501566869926	3.957337929572091e-17	0.028445768625328147	0.02939736384969274	-0.025684492636149678	0.07151524261844279	0.18212200092587696	0.1488217196676509	0.15367881468161998	0.20853497831433884	-0.10150313060960134	0.02199899244323529	1	2	1	0.12882583665183356	0.08416600509039529	-0.25	0.001532327094193681	0.05669441553936873	0.04859521331945891	0.05669441553936873	0.043195745172852365	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V054_B0_P4	V054	INTERIOR	-	-	54	B0	P4	ac3377c1da39ecd81a334217d661c451fff151097c4a020d4a9b43b4df91d93d	9dde4debb7804285eefdd2352a9a31f583f7661539f99e4c882614ba0a31cf47	-0.15625	-0.9506172839506173	0.6320000000000001	0.4344023323615158	0.8842975206611572	-0.6449704142011834	-0.6262975778546713	0.6952908587257616	-0.2967863894139887	0.7265160523186682	0.4859521331945891	-1.4596221565770142	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.08637241884444317	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12200563711473555	0.16584257116876622	0.049942739085745126	1.8214596497756474e-17	0.0249901791010119	0.025867189759467623	-0.021626436863542847	0.07276443760806682	0.1664554476294648	0.1590398574376529	0.15983114871987236	0.21826871226726208	-0.1082736528473283	0.005802897410368393	1	2	1	0.14942029896624984	0.09576338407475266	-0.24082286399173605	0.0010191800159391456	0.0631009273482392	0.055915028024159145	0.0631009273482392	0.043195745172852365	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V054_B1_P1	V054	INTERIOR	-	-	54	B1	P1	d08fc16d4d2041014a08999df2f286277462d8d719aadfbb5d6153a61f26b61c	d69898eba133a0abe238872c7165c1cb84b50d4e29661479738da2b0735a405f	-0.15625	-0.9506172839506173	0.6320000000000001	0.4344023323615158	0.8842975206611572	-0.6449704142011834	-0.6262975778546713	0.6952908587257616	-0.2967863894139887	0.7265160523186682	0.4859521331945891	-1.5164562366255654	1,3,0	8.326672684688674e-17	10	NUMERIC_CLASSIFIED	-0.04395719276686237	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.09338711371482394	0.11417644419907401	0.09228156742174412	3.361026734705064e-17	0.023893166753606605	-0.00609858332260344	-0.053240838564502256	0.09338711371482394	0.1670567993013271	0.1782579717368903	0.12643725181577575	0.10366571957886049	0.08207412124690772	0.08231105919996755	1	2	1	0.09998234317705357	0.14218989122460657	-0.01929034987988336	0.0032625829086372574	0.047380332986472436	0.047380332986472436	0.03624392993409644	0.04859521331945891	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V054_B1_P5	V054	INTERIOR	-	-	54	B1	P5	8372f73deddbca3bb93d51b5f5124d72c14db6a11c6b0cbf5764c0b33c88d764	a4afab598adff035e8dfb10eb9bffef701f49221c6825a24745ab63f1afcc1f7	-0.15625	-0.9506172839506173	0.6320000000000001	0.4344023323615158	0.8842975206611572	-0.6449704142011834	-0.6262975778546713	0.6952908587257616	-0.2967863894139887	0.7265160523186682	0.4859521331945891	-1.5858026483962393	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.054843703244837616	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.10562556065180195	0.11218921879814739	0.08391464274657484	4.2799437397054407e-17	0.02386196016503327	0.021785267863977335	-0.024936041870886817	0.08948712105699275	0.1914325130836609	0.19599699414645447	0.19692227549712807	0.14604731561568954	0.0773158382370901	0.07902483470409993	1	2	1	0.08824141163567435	0.16634889946988493	0.013723648205958306	0.005417887107135064	0.050282547115273454	0.050282547115273454	0.048932680078621824	0.04859521331945891	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V054_B2_P2	V054	INTERIOR	-	-	54	B2	P2	d56bd26104f624a1596a51f29007c3f8064fdb91a18e9864ae164bc0068f9e23	e96aa770116f5b038c9cb7b62a4ce7789a496d76e7e5956768bf4c163fdf31c0	-0.15625	-0.9506172839506173	0.6320000000000001	0.4344023323615158	0.8842975206611572	-0.6449704142011834	-0.6262975778546713	0.6952908587257616	-0.2967863894139887	0.7265160523186682	0.4859521331945891	-1.5015507591950186	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.06022406444774421	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12132506328930756	0.1455717179436054	0.10267774080786511	4.163336342344337e-17	-0.0041365101337580215	-0.1160113778561966	-0.10652937827581165	0.10363933569310216	0.22539194697065928	0.15186709111414623	0.1702824566904387	0.1053572130948192	0.058710333514802454	0.01944947833039755	1	2	1	0.1165771327009224	0.16410944447864834	0.24158217100190366	0.006859426961451876	0.07520687775630545	0.03719847876715724	0.07520687775630545	0.03239680887963927	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V054_B2_P6	V054	INTERIOR	-	-	54	B2	P6	5e1a1c81b881afcc3fbc03e6407508810171513ba8dc44dc00950095e5c56961	65f27a2bd11c5d770d16c49915e509fbace5d5f73474ad9abb93e5e48b14ee65	-0.15625	-0.9506172839506173	0.6320000000000001	0.4344023323615158	0.8842975206611572	-0.6449704142011834	-0.6262975778546713	0.6952908587257616	-0.2967863894139887	0.7265160523186682	0.4859521331945891	-1.3396540311206104	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.2117820869017079	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.11459806603173468	0.20815948765756256	0.09248442676188777	2.7755575615628914e-17	0.032114724697289924	-0.013532099138417854	-0.0628109977555168	0.10930072367999234	0.19702071230409837	0.14540106488835822	0.1654985227051099	0.08593523819889053	0.0035492183389559118	-0.041883270686146945	1	2	1	0.13969976633594605	0.14306547678783182	0.2670983157975874	0.011242870972482699	0.08267935599491273	0.08267935599491273	0.051294947392762184	0.03239680887963927	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V054_B3_P3	V054	INTERIOR	-	-	54	B3	P3	a10263ac48349ada8d2153a8b6230ba4785f761fbed02f8f116dc5333b4d40b1	d2e1bd868c3c75b1fc279a788324d618a47469a6704809e3075beec1a5b6bd4a	-0.15625	-0.9506172839506173	0.6320000000000001	0.4344023323615158	0.8842975206611572	-0.6449704142011834	-0.6262975778546713	0.6952908587257616	-0.2967863894139887	0.7265160523186682	0.4859521331945891	-1.4853682309391099	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.017070178762070093	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12718302035864382	0.2858262822046297	0.06980461502985692	4.85722573273506e-17	0.08063168955506957	0.12677728818473455	-0.03438896059108173	0.1271830203586438	0.17456897873543573	0.15937106146568356	0.2388733199937072	0.10611394956631053	0.09740732573716139	-0.07943587103594031	1	2	1	0.11846093604713248	0.07374401887541468	0.13235776249741427	-0.002406906070357277	0.08469451464248552	0.08469451464248552	0.05560970095634509	0.037796277026245814	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V054_B3_P7	V054	INTERIOR	-	-	54	B3	P7	7879149e3594fd30f0236604aba14d53159c09a399146b5fa3fecea90e3bbc23	849b73e54fa3669a6c713e9952dd9e8de39814793ab883b5e4954c06f7885660	-0.15625	-0.9506172839506173	0.6320000000000001	0.4344023323615158	0.8842975206611572	-0.6449704142011834	-0.6262975778546713	0.6952908587257616	-0.2967863894139887	0.7265160523186682	0.4859521331945891	-1.7097283138249235	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.02220540293352341	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1618648481199492	0.28873073767657026	0.07131000879268751	7.708998049290423e-17	0.0841001252430635	0.12938007962246437	-0.038655810890515716	0.16186484811994914	0.18195359712404635	0.16233691832471062	0.2428768600645063	0.1361561053820403	0.08358897698054493	-0.08861711597187646	1	2	1	0.11470111469418054	0.0970470322976672	0.16189636566847806	-0.002522992654192593	0.0908910471345435	0.0908910471345435	0.05129494739276218	0.037796277026245814	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V055_B0_P0	V055	INTERIOR	-	-	55	B0	P0	3b0d79ba7d317c2288fc42efd5d8eeccee5cff64734af01d5ac5ab5a594afb7e	57d9f471a14dafee90a7d229b5b7543198933bf201f60cab24bd8a1e19b9084f	0.84375	-0.28395061728395066	-0.888	0.7201166180758016	-0.9173553719008265	-0.49112426035502954	-0.5086505190311419	0.8005540166204983	-0.20982986767485834	0.7954815695600477	0.5504682622268471	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.11345317522226427	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1376617639089727	0.19607835055452716	0.10887620653489624	4.19261059547546e-17	0.02992941974489466	0.16908998393077748	0.11352168543032602	0.1376617639089727	0.297044939219802	0.18907032601042878	0.21360444906761014	0.26403994597315733	-0.15279094290050957	0.002134369809497213	1	2	1	0.1445687283638723	0.07328819753113933	-0.25	0.0019662062110709557	0.06422129725979883	0.05504682622268471	0.06422129725979883	0.048930512197941964	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V055_B0_P4	V055	INTERIOR	-	-	55	B0	P4	604f2e442404aa4eccdc18f7cec9c8e26f0eaa8b4c1ef27d65bd8087833f1b2e	2cc8375c506f644de61d736375ade482e11eca102e7f4817b8987221639802f3	0.84375	-0.28395061728395066	-0.888	0.7201166180758016	-0.9173553719008265	-0.49112426035502954	-0.5086505190311419	0.8005540166204983	-0.20982986767485834	0.7954815695600477	0.5504682622268471	-1.4688827594303706	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.13085468423504376	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12962459668165816	0.21543151822971118	0.117920325163203	3.469446951953614e-17	0.03259748958306314	0.1781044894654493	0.11861715976140774	0.12962459668165816	0.3135380573140865	0.17813817786764177	0.20758762991640717	0.24108205957316092	-0.16076142832623716	-0.019234268906369232	1	2	1	0.16701395981484252	0.08763239482205332	-0.2396044861919237	0.0016576049105820239	0.0714783523923309	0.06333843645563209	0.0714783523923309	0.048930512197941964	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V055_B1_P1	V055	INTERIOR	-	-	55	B1	P1	06f8dc1ffb5bb34dcec9295445adc6085a44c12019d0b9c7df21e27a857c36a1	c45ec61c5cc6005877046ddc6ac4686b80d9c6a5e92426052b03094527f09ecd	0.84375	-0.28395061728395066	-0.888	0.7201166180758016	-0.9173553719008265	-0.49112426035502954	-0.5086505190311419	0.8005540166204983	-0.20982986767485834	0.7954815695600477	0.5504682622268471	-1.4517634931007506	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.15824148284984021	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.09493714553218356	0.16575249408230364	0.08522055409461193	2.7755575615628914e-17	0.02832974717711931	0.004052274912612685	-0.04426043047678728	0.09493714553218356	0.19046714687062813	0.22565736652404586	0.20164076108235268	0.24289111476913122	0.04015645796094737	0.0603594644781124	1	2	1	0.11033653702932504	0.15999363667984814	-0.021851381341452453	0.004487136648912411	0.053670655567117594	0.053670655567117594	0.04105575789108569	0.05504682622268471	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
V055_B1_P5	V055	INTERIOR	-	-	55	B1	P5	2a5c000b3f4878cbae2ce82d340cc83af0116540b343e1eb28d8266b5591e01c	0ec574d5069069b7c108fe3c47d4939bddfa4f0125ed30ec9a78a4a881e19d03	0.84375	-0.28395061728395066	-0.888	0.7201166180758016	-0.9173553719008265	-0.49112426035502954	-0.5086505190311419	0.8005540166204983	-0.20982986767485834	0.7954815695600477	0.5504682622268471	-1.4773668543844265	1,3,0	1.6653345369377348e-16	10	NUMERIC_CLASSIFIED	-0.18576051872987268	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.08668359788065425	0.16540695822121523	0.06284632643263571	4.119968255444917e-17	0.03550880268473144	0.03409684443974817	-0.025418437490117605	0.08668359788065425	0.14033090365003545	0.3320843130474668	0.2180526349023628	0.1729927584247269	0.04201264725016232	0.07821017676157618	1	2	1	0.08636020390370978	0.1666503196419664	0.015545631479554482	0.007730593079083989	0.05695817435541682	0.05695817435541682	0.05542909584923114	0.05504682622268471	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
