premise_id	role	manuscript_anchor	documentation_status	scientific_snapshot	controlling_source	source_sha256	reviewed_source_sha256	source_review_id	source_section	upstream_ids	dependency_type	claim_polarity	scope_note	reviewed_manuscript_version
G91	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_mixing_channel_lane_2026-08-06/BLIND_VERIFICATION_FINAL.md	ebfa0449e9433099bc8a125c9e9da79be3b94b753949abf09164860cb8a035b4	ebfa0449e9433099bc8a125c9e9da79be3b94b753949abf09164860cb8a035b4	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G92	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_august6_mu_complete_kernel_crosswalk_2026-08-15/AUDIT_REPORT.md	c2fdd681be8e66ac4a3dbaf9fceea6ffb40047a9decdf4148e4b58e0d1016cb2	c2fdd681be8e66ac4a3dbaf9fceea6ffb40047a9decdf4148e4b58e0d1016cb2	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G93	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_reciprocal_kernel_release_candidate_interface_audit_2026-08-15/EXTERNAL_REVIEW_ADJUDICATION.md	573d116ac78c0a821e4dd6e4dbbf63cb69fd416875e19412869201e8a9a3c268	573d116ac78c0a821e4dd6e4dbbf63cb69fd416875e19412869201e8a9a3c268	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G94	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_native_flux_luminosity_law_ownership_audit_2026-08-15/EXTERNAL_REVIEW_ADJUDICATION.md	3fa9092ca57a99b094367913d211a50294fdd6630190fd4d205a35b88c865383	3fa9092ca57a99b094367913d211a50294fdd6630190fd4d205a35b88c865383	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G95	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_native_radiative_current_energy_owner_audit_2026-08-15/EXTERNAL_REVIEW_ADJUDICATION.md	73c03b4e104153409a0ddd7cacfb53f0b5fd5b7e9711dea44a055f7f4b9a986f	73c03b4e104153409a0ddd7cacfb53f0b5fd5b7e9711dea44a055f7f4b9a986f	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G96	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_null_carrier_measure_ownership_audit_2026-08-15/EXTERNAL_REVIEW_ADJUDICATION.md	8b1192c62dfe34cd9c0d8f07ae70128493b1c035b75b32b749e6bd50a605c6ad	8b1192c62dfe34cd9c0d8f07ae70128493b1c035b75b32b749e6bd50a605c6ad	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G97	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_reciprocal_kernel_release_candidate_interface_audit_2026-08-15/SNE_EXTERNAL_REVIEW_ADJUDICATION.md	8782fcd0ff188794fc609400c78391f16755009f0afe38368f30dafbd95cd641	8782fcd0ff188794fc609400c78391f16755009f0afe38368f30dafbd95cd641	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G98	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_complete_history_regime_continuation_ownership_audit_2026-08-15/AUDIT_REPORT.md	4ed4356deb9429aef59d15d135f6e1ac803a63c1d0c2a72a49c74c68d92661fa	4ed4356deb9429aef59d15d135f6e1ac803a63c1d0c2a72a49c74c68d92661fa	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G99	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_observed_middle_regime_pair_calibration_2026-08-15/AUDIT_REPORT.md	469fe2c116a732ca5041525437af12b3b2d97b40b8c5385ba302b59b2f2de4c7	469fe2c116a732ca5041525437af12b3b2d97b40b8c5385ba302b59b2f2de4c7	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G101	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_grok2_parallel_branch_integration_audit_2026-08-15/AUDIT_REPORT.md	40b36e21663b9ad84c176340ced2c81f60d33564c43eb61c6b948bcb9629ee80	40b36e21663b9ad84c176340ced2c81f60d33564c43eb61c6b948bcb9629ee80	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G102	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_bao_G102_complete_two_source_observable_map_2026-08-15/EXTERNAL_REVIEW_ADJUDICATION.md	8b32613d27d9c68d9712cc29020a6a2e4f592bfd4c040543ab9986b62bae5693	8b32613d27d9c68d9712cc29020a6a2e4f592bfd4c040543ab9986b62bae5693	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G103	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_bao_G103_source_independent_restriction_ownership_audit_2026-08-15/EXTERNAL_REVIEW_ADJUDICATION.md	b86091922df356eaa97fd68c635ac0a07143794d61fa1d373f5cd22ae8aee707	b86091922df356eaa97fd68c635ac0a07143794d61fa1d373f5cd22ae8aee707	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G104	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_bao_G104_kaleidoscope_forward_operator_2026-08-15/EXTERNAL_REVIEW_ADJUDICATION.md	3d66084103184e698288f9838c387f6b55665b09fad286b3d1d46e28c42cee81	3d66084103184e698288f9838c387f6b55665b09fad286b3d1d46e28c42cee81	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G105	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_bao_G105_complete_orchestra_two_route_lift_2026-08-15/EXTERNAL_REVIEW_ADJUDICATION.md	59f226c282cd37b8c00bb2bc41598953f2eca8f525635e1c41bce6e8d9406204	59f226c282cd37b8c00bb2bc41598953f2eca8f525635e1c41bce6e8d9406204	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G106	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_bao_G106_complete_sky_depth_reference_projection_2026-08-15/EXTERNAL_REVIEW_ADJUDICATION.md	ce2657492046ac506b537a4915d0ae553872b875f62a474fd3875d954a023177	ce2657492046ac506b537a4915d0ae553872b875f62a474fd3875d954a023177	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G107	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_complete_reciprocal_representation_extension_census_2026-08-16/EXTERNAL_REVIEW_ADJUDICATION.md	d8d2eb94edd03dfb1cf9b0b027a7a698663ca8e3f1e1420331fd36f587fb73fc	d8d2eb94edd03dfb1cf9b0b027a7a698663ca8e3f1e1420331fd36f587fb73fc	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G108	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_complete_screen_jacobi_riccati_propagation_atlas_2026-08-16/EXTERNAL_REVIEW_ADJUDICATION.md	45ad6e1e90db47ac1d815b0e4f12f8212dba03b76a0540d1f78ef163911897ac	45ad6e1e90db47ac1d815b0e4f12f8212dba03b76a0540d1f78ef163911897ac	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G109	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_same_query_terminal_depth_screen_propagation_join_2026-08-16/EXTERNAL_REVIEW_ADJUDICATION.md	e090e034bbfe6aa3c8b41ab09e0f6aa2a61231a042589df869c6c4dc5adaef83	e090e034bbfe6aa3c8b41ab09e0f6aa2a61231a042589df869c6c4dc5adaef83	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G110	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_observer_exponential_full_differential_type_audit_2026-08-16/AUDIT_REPORT.md	46c49b9e96d2434ed0430af4b550271337885282603891da1c31ff657261cd1b	46c49b9e96d2434ed0430af4b550271337885282603891da1c31ff657261cd1b	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G111	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g111_nonflat_r17_full_differential_replay_2026-08-16/AUDIT_REPORT.md	3613a11739dd8d79a1223dec239527d486a6067246c1cbf4fedf36abe27c44d8	3613a11739dd8d79a1223dec239527d486a6067246c1cbf4fedf36abe27c44d8	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G112	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g112_full_differential_dual_sne_invariance_2026-08-16/AUDIT_REPORT.md	45a190b489bf53775dff8ca34b17c37e455010a02b02e92811550b407621afa4	45a190b489bf53775dff8ca34b17c37e455010a02b02e92811550b407621afa4	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G113	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g113_metric_native_orchestra_whiteboard_2026-08-16/AUDIT_REPORT.md	1b0e412a61d9fcfd84d57b6071d9f8a2674a9b939f302cf6d0c557591dda700c	1b0e412a61d9fcfd84d57b6071d9f8a2674a9b939f302cf6d0c557591dda700c	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G114	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g114_common_source_three_observer_network_2026-08-16/AUDIT_REPORT.md	254e0729245a99125b593f39364f5f56bae987c7ba8a2a965acc0f37ddfe66c6	254e0729245a99125b593f39364f5f56bae987c7ba8a2a965acc0f37ddfe66c6	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G115	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g115_regular_timelive_spherical_source_boundary_jet_census_2026-08-16/AUDIT_REPORT.md	283b5346b31f82948d1ef5403711db06a2fb1b95ffe12d7ead9389af5b605e4b	283b5346b31f82948d1ef5403711db06a2fb1b95ffe12d7ead9389af5b605e4b	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G116	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g116_calibrated_frequency_terminal_pair_junction_2026-08-16/AUDIT_REPORT.md	b260d3700cb61aed68a19593073b0c37970176b845edb506a2680b6c6296a944	b260d3700cb61aed68a19593073b0c37970176b845edb506a2680b6c6296a944	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G117	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g117_operational_frequency_dual_sne_regrade_2026-08-16/AUDIT_REPORT.md	1b0c92647f6473e473af6330cb7f0b61e4d5d12c6d1fef890270f54df660c587	1b0c92647f6473e473af6330cb7f0b61e4d5d12c6d1fef890270f54df660c587	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G118	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g118_metric_native_scaffolding_removal_whiteboard_2026-08-16/AUDIT_REPORT.md	9cdb3c3231173b619d454f58722db44d0f0f28046e39a37fee782727e49ab31e	9cdb3c3231173b619d454f58722db44d0f0f28046e39a37fee782727e49ab31e	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G119	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g119_finite_radius_timelive_spherical_screen_theorem_2026-08-16/AUDIT_REPORT.md	8799cbd00493eaa8c54a8c136f6606e2ee5945988e27486e616f78905253493c	8799cbd00493eaa8c54a8c136f6606e2ee5945988e27486e616f78905253493c	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G120	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g120_exact_screen_imported_transfer_dual_sne_recomposition_2026-08-16/AUDIT_REPORT.md	57d550bbfdac1368b3445543ae4af31ceab92574b69cac6be6fba44a70a51848	57d550bbfdac1368b3445543ae4af31ceab92574b69cac6be6fba44a70a51848	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G121	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g121_copresent_reciprocal_causal_history_consistency_2026-08-16/AUDIT_REPORT.md	a418feafab804598e63e9dd3a21744060f40df1820872ebbcb114fdedbde9ce1	a418feafab804598e63e9dd3a21744060f40df1820872ebbcb114fdedbde9ce1	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G122	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g122_mixed_causal_copresent_common_carrier_2026-08-16/AUDIT_REPORT.md	891f63d76e07de4419d593b96dca12483d1c4453cd663c98ca3f405cc894832b	891f63d76e07de4419d593b96dca12483d1c4453cd663c98ca3f405cc894832b	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G123	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g123_direct_copresent_incidence_relation_2026-08-16/AUDIT_REPORT.md	c4908d7402d361418c32e400d036a71d741aacbedcce14efae87456c08bcd845	c4908d7402d361418c32e400d036a71d741aacbedcce14efae87456c08bcd845	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G124	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g124_finite_radius_live_observer_transition_junction_2026-08-16/AUDIT_REPORT.md	0bf835c8c25a4873b38f2bdd18fae7f715dfedb35a221caf975ddf358c70f163	0bf835c8c25a4873b38f2bdd18fae7f715dfedb35a221caf975ddf358c70f163	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G125	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g125_exact_sne_score_history_recomposition_2026-08-16/AUDIT_REPORT.md	97821fea79941ed97efc487f52c1b52b589895f24c69f56a6b916656082127e8	97821fea79941ed97efc487f52c1b52b589895f24c69f56a6b916656082127e8	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G126	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g126_angular_lane_same_query_bridge_2026-08-16/AUDIT_REPORT.md	ae4ffb3c85ed7607ed8b3f22da961956d1c632ec72ab41452a1d7640ae2dba05	ae4ffb3c85ed7607ed8b3f22da961956d1c632ec72ab41452a1d7640ae2dba05	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G127	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g127_same_history_radial_displaced_screen_emergence_2026-08-16/AUDIT_REPORT.md	0bb858a6cd164ef7bd03768af6bc820d706c6417d0b98127f8dd0ca69fd50afb	0bb858a6cd164ef7bd03768af6bc820d706c6417d0b98127f8dd0ca69fd50afb	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G128	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g128_finite_path_timelive_radial_tilted_screen_2026-08-16/AUDIT_REPORT.md	68900a198fe938784c9240b044bd41834dcded2122c4414a453696997f7d2b8d	68900a198fe938784c9240b044bd41834dcded2122c4414a453696997f7d2b8d	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G129	MAIN_ARGUMENT	Section 4.9	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g129_copresent_relational_network_faithfulness_2026-08-16/AUDIT_REPORT.md	d8dd1dbb1ad9c9225f42d0eb2bb8e5337084cf1051d830a6f019007bb45bab40	d8dd1dbb1ad9c9225f42d0eb2bb8e5337084cf1051d830a6f019007bb45bab40	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G130	MAIN_ARGUMENT	Section 4.9	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g130_copresence_rank_complete_network_ownership_2026-08-16/AUDIT_REPORT.md	bf10a9de3c73b5078dcd04e7be076cf291a94bd1e0ecec57eb87c2b3a01b2fa8	bf10a9de3c73b5078dcd04e7be076cf291a94bd1e0ecec57eb87c2b3a01b2fa8	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G129	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G131	BOUNDARY_RESULT	Section 4.9	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g131_all_plane_terminal_reciprocal_scalar_faithfulness_2026-08-16/AUDIT_REPORT.md	a7cd162443f777d38bdba3d6875bd9aa8ccbb1114defd3a95491d1327988d420	a7cd162443f777d38bdba3d6875bd9aa8ccbb1114defd3a95491d1327988d420	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G132	BOUNDARY_RESULT	Section 4.9	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g132_common_scale_owner_and_anchor_audit_2026-08-16/AUDIT_REPORT.md	337f9d74a18ba3707c7a77468d583d61f8c2ed9937241c37f55b5975027313fd	337f9d74a18ba3707c7a77468d583d61f8c2ed9937241c37f55b5975027313fd	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
