cell_id	screen	mixing	dependence	symmetry	global_status	disposition
X2270	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2271	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2272	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2273	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	NONE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X2274	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2275	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2276	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2277	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X2278	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2279	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2280	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2281	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2282	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2283	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2284	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2285	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2286	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2287	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2288	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2289	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	DISCRETE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X2290	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2291	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2292	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2293	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	NONE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X2294	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2295	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2296	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2297	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X2298	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2299	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2300	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2301	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	SO3	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X2302	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	SO3	CONDITIONAL_S3	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2303	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	SO3	GLOBAL_NON_TORIC	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2304	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2305	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X2306	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X2307	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X2308	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2309	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	DISCRETE	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X2310	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	DISCRETE	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X2311	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	DISCRETE	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X2312	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2313	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	NONE	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X2314	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	NONE	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X2315	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	NONE	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X2316	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2317	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X2318	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	CONDITIONAL_S3	SYMMETRY_ENHANCED_CONTROL
X2319	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	SYMMETRY_ENHANCED_CONTROL
X2320	AREA_PLUS_TWO_SHEARS	TWIST_FREE_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2321	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2322	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2323	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2324	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2325	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	AXIAL_U1_ENVELOPE_UNSELECTED
X2326	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2327	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2328	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2329	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	DISCRETE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X2330	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2331	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2332	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2333	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	NONE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X2334	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2335	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2336	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2337	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X2338	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2339	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2340	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	RADIAL_ONLY	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2341	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2342	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2343	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2344	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2345	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	AXIAL_U1_ENVELOPE_UNSELECTED
X2346	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2347	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2348	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2349	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X2350	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2351	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2352	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2353	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	NONE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X2354	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2355	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2356	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2357	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X2358	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2359	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2360	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2361	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2362	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2363	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2364	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2365	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2366	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2367	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2368	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2369	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	DISCRETE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X2370	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2371	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2372	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2373	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	NONE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X2374	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2375	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2376	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2377	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X2378	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X2379	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X2380	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2381	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SO3	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X2382	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SO3	CONDITIONAL_S3	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2383	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SO3	GLOBAL_NON_TORIC	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2384	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X2385	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X2386	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X2387	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X2388	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2389	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	DISCRETE	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X2390	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	DISCRETE	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X2391	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	DISCRETE	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X2392	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2393	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	NONE	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X2394	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	NONE	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X2395	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	NONE	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X2396	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2397	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X2398	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	CONDITIONAL_S3	SYMMETRY_ENHANCED_CONTROL
X2399	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	SYMMETRY_ENHANCED_CONTROL
X2400	AREA_PLUS_TWO_SHEARS	CAUSAL_NULL_CONTROL	CONDITIONAL_S3	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X2401	DEGENERATE	ZERO	RADIAL_ONLY	SO3	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2402	DEGENERATE	ZERO	RADIAL_ONLY	SO3	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2403	DEGENERATE	ZERO	RADIAL_ONLY	SO3	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2404	DEGENERATE	ZERO	RADIAL_ONLY	SO3	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2405	DEGENERATE	ZERO	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2406	DEGENERATE	ZERO	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2407	DEGENERATE	ZERO	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2408	DEGENERATE	ZERO	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
