path	top_group	git_blob	sha256	rule_ids	match_count	first_match_line	first_match_excerpt
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/NEXT_STEP.md	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	bd9c8b88085610cfc5a028292659e17fea0858bf	41842fb4ed432f3c968eb3b5cff2a98cda0c372d29b64525f41ae34cfb5908af	D04	1	11	holonomy, causal-type transitions, and finite-cell completion branch by
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/PREREGISTRATION.md	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	61f4d1ca6bf27591d5846cf929400c88ca8917c1	f00ab243cd4c891011b453a029770f0181ca7e6065e346f50286ccf802ec1c2c	D05	4	13	For each already registered complete or residual metric branch, can the
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/REPOSITORY_GATES.json	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	f59665d673104c56ffd1da752b05b7ac536aac97	be71f5a971d5dea4b761022d479368a5923e67b0e2bd3178f425c2019bc32b7b	D06	1	44	"""note"": ""Only separately authorized phiequations.md content was read before this audit."","
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/verify_repository_gates.py	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	b371fa25e06163f31ff7c4b557deaf7bf6b50e46	f0cf2536cc40d7179c995dd2042dfecb0ae428b39394259de60d10f777c2bd3b	D06	1	270	"""note"": ""Only separately authorized phiequations.md content was read before this audit."","
udt_observer_pair_clock_operator_audit_2026-07-24/ADVERSARIAL_REVIEW.md	udt_observer_pair_clock_operator_audit_2026-07-24	b03e7dab0f0e5b86c6062ef34f8759cbd2976245	4aec76409efeb5ae8853bbf67c415f6a033bef7d4138b7d8c2218dcfe8b2644b	D04	1	32	handling angular transport, holonomy, multiple geodesics, and endpoint
udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md	udt_observer_pair_clock_operator_audit_2026-07-24	4b9004c84dff265ba97a8a5c694033a1d3ed26f6	a7ae3805927d7d8efe1a2daabfd07c0612c0f52375b60e727a6d0d0fabe66c87	D04;D05	3	112	- path/holonomy behavior and cut-locus degeneracy;
udt_observer_pair_clock_operator_audit_2026-07-24/CANDIDATE_REGISTRY.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	c7affa574a36207adda4dd370662abc55ceb7f76	c9fc3de96e811eac9cece9aaa74c8cd5b3b2860b654aae2499a58d7d3dfd9861	D04	1	10	C09 global complete operator set or invariant assembled over all metric-admissible paths OPEN path degeneracy holonomy and complete-branch data
udt_observer_pair_clock_operator_audit_2026-07-24/DERIVATION_RESULT.json	udt_observer_pair_clock_operator_audit_2026-07-24	9f4d0e6fbbf8b5a6d0e6cf768a7d105019e42045	65b3ca2782781526538050015ce6f768df9e736498e39100d16e76d67702c1da	D04	1	97	"""path_or_path_family"": ""OPEN_WHERE_HOLONOMY_OR_CUT_LOCUS_MATTERS"","
udt_observer_pair_clock_operator_audit_2026-07-24/EXACT_DERIVATION.md	udt_observer_pair_clock_operator_audit_2026-07-24	7ceb9379d0ee83f89c258d92c64e2a68e3552961	7e03ef2631908a1e26c636bb9beb7410bdc534c9fde1e15d37eb9de5efadf29d	D04	2	148	path-independent reciprocal section. Generic complete-metric holonomy need
udt_observer_pair_clock_operator_audit_2026-07-24/FOUR_GATES.md	udt_observer_pair_clock_operator_audit_2026-07-24	57bbd5c9baa8e6e12ce39fa07306ce90697d4b6f	a1292bf84ccb491d8a8268709a32381356fc590ec5a3c6ca83430e2f919dee12	D04	1	8	of every complete time-live metric, observer congruence, or holonomy.
udt_observer_pair_clock_operator_audit_2026-07-24/GLOBAL_EVALUATION_GATE.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	dcc7bb25e0c95732a39c65fe25c73c2da45f9ea8	bfbf41d6ec3197044a90137666f33d4bef0bd642837895bf9a9f36b88c1f900b	D04;D05	2	7	global path-independent full operator OPEN complete branch subbundle holonomy and cut-locus joins absent
udt_observer_pair_clock_operator_audit_2026-07-24/LAY_REPORT.md	udt_observer_pair_clock_operator_audit_2026-07-24	71d4c863d26fa666c5ac3fc76810e43eee7b4d71	e54f4c1a9f3b10658a5896af0da0fd3e96070ebc9a0f4ee57dcf3d80117ddbba	D05	1	33	matter later, when the complete metric supplies the pair's depth and carries
udt_observer_pair_clock_operator_audit_2026-07-24/NEXT_STEP.md	udt_observer_pair_clock_operator_audit_2026-07-24	9877224ce7b96f1ba15df26220862c3d82d13953	9e2c48bff9e44470b46ff5360c33bea828c2ab7cf6a6d3fd319044b268f01913	D05	1	19	5. a function of complete metric pair distance;
udt_observer_pair_clock_operator_audit_2026-07-24/OPERATOR_STATUS_LEDGER.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	d1bbb8357ebeb67a711e6c2ad2942113fc0898d8	441d58d20997cc0865b94b942c27f1f41f8cfbcee90750fb98482112118dda2a	D04;D05	3	7	O06 complete metric path transporter Levi-Civita transport exists for each supplied path and reverses by inversion DERIVED_PER_METRIC_AND_PATH complete branch reciprocal subbundle path family and endpoint frames
udt_observer_pair_clock_operator_audit_2026-07-24/PREMISE_LEDGER.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	7e15920ade7beb2dbee135dc159e755119b319bb	19e09ae95b5e9c47add7997045c9e112eed2c5ae64bbc8f6fa24875ba660e667	D06	1	8	P07 physical distance is nonnegative; local phi may be signed pinned-by-owner current ontology and direction correction no equality between distance and phi
udt_observer_pair_clock_operator_audit_2026-07-24/PREREGISTRATION.md	udt_observer_pair_clock_operator_audit_2026-07-24	b54d6317f985355de1a48a8ab1606d5ef136289a	33e66e360a5268f276d32d33ca747adb18af8ab1ea1c0d8be30862b1c05b22b1	D04;D05	4	19	3. Levi-Civita/Cartan transport through a supplied complete metric; and
udt_observer_pair_clock_operator_audit_2026-07-24/PRE_RESULT_CONCEPTUAL_CORRECTION.md	udt_observer_pair_clock_operator_audit_2026-07-24	8cc788442057d4cf2e485d812a6e6b819bd46e61	582a401688f8be864e5edbff6df8a52d62c96141203d349587ae5af4c1e0bb2a	D04;D05	2	49	once ordered additive depth is supplied. Path and holonomy enter later when
udt_observer_pair_clock_operator_audit_2026-07-24/REPOSITORY_GATES.json	udt_observer_pair_clock_operator_audit_2026-07-24	c1f8a07b38fc1bc083d54eafca770d6d64cf6e22	232184a12447644c6fb3aded441f55c3c1b5be09b6379f257de782bec695cd0a	D06	1	6	"""historical_or_frozen_changed"": false,"
udt_observer_pair_clock_operator_audit_2026-07-24/SOURCE_LINEAGE.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	b9a38b1057c3d290e6da9104c4dc91a3073a3608	ed861370d5b5c6eb1ff0cc5e93087688e99aecc85c1da344dce687f816362380	D04	1	9	S08 metric_cartan_holonomy_audit_2026-07-19/AUDIT_REPORT.md ce76d6236b78a2c70fb47c17740ea07949d5845b2065683905dc3218a3a0fbbc metric_transport_scope
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	76824aac7f74d742c16c60acf6b257e3964d1dd3	66a41b931485d305e3a9f2c946903989a7b9bb0c669a8d61733a55bf3985a542	D04	1	14	complete_angular_shift_transport OPEN reciprocal_subbundle_endpoint_frames_and_holonomy
udt_observer_pair_clock_operator_audit_2026-07-24/derive_observer_pair_clock_operator.py	udt_observer_pair_clock_operator_audit_2026-07-24	b0d0111cdf761caa239e463c79da905c39007b5f	ed90071e13467aaf7f02e647229c5c616751fef205d87a03326c4d7747b2b9da	D04;D05	6	266	"""object"": ""complete metric path transporter"","
udt_observer_pair_clock_operator_audit_2026-07-24/verify_repository_gates.py	udt_observer_pair_clock_operator_audit_2026-07-24	10c54fb187739773dccbf5785d5534d5cce64a95	3070773bc20e755800fc0295ed6bd39c72931363a5a50f295d1b03ab638a91c3	D06	1	311	"""historical_or_frozen_changed"": False,"
udt_observer_pair_navigation_checkpoint_2026-07-24/AUDIT_REPORT.md	udt_observer_pair_navigation_checkpoint_2026-07-24	f7fc0fad29f499045d0edd82cfdb2c7db431882d	dbac90b6f1e48f8d0394ee2f60b19d11956340393e62f142a5b1f9b3f60491a1	D06	1	33	historical navigation.
udt_observer_pair_navigation_checkpoint_2026-07-24/FOUR_GATES.md	udt_observer_pair_navigation_checkpoint_2026-07-24	291a6f127e42994830636ccd271c20545e1a31bc	9d6ba8689a3db8dc7a0394c2a252a7c0d75b51143ea2dda8fe82db3bad9a96c6	D06	1	5	startup/navigation controls; historical research artifacts and fixed
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/AUDIT_REPORT.md	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	96f7f0ac536475bbc00e705872173695ef957483	c7aeeb813bd276a1bf06dff67268a7799f4e2d710edf888789db7f6278cc0b6d	D03;D04;D05;D06	5	40	- A supplied complete metric already supplies Levi-Civita path transport.
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/CATCH_PROOFS.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	cef010e4dd6b78945adb37dc2d03330c44a7f6ca	ba00a12302444cbb3eb245992135aaef2e64ccbc85b42b0aac57446258ad238c	D04	2	9	C08 call_noncentralizing_two_path_outputs_endpoint_identical PASS production_and_independent_base_holonomy
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/DERIVATION_RESULT.json	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	d399212cbf88f2d2aef256177b7ef798075bb093	005f8004c14acac5d46910a628da66e40b3ba574bc5936b8e920b9feb941a4e9	D03;D04	6	4	"""base_boost_holonomy_never_centralizes_founded_pair"": ""PASS"","
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/DERIVATION_STDOUT.txt	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	d399212cbf88f2d2aef256177b7ef798075bb093	005f8004c14acac5d46910a628da66e40b3ba574bc5936b8e920b9feb941a4e9	D03;D04	6	4	"""base_boost_holonomy_never_centralizes_founded_pair"": ""PASS"","
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/EXACT_DERIVATION.md	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	e1e73d351a0420c102a997e44ff83bca420387a9	7e9573e5428bb2d35145adee2ee2113a67409419f0099bed8c368d8a79490dd6	D03;D04;D05	4	6	Their metric projectors define
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/FALSIFICATION_CONTRACT.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	1616dd6cdee15577b0ca68fcb76876ddcb47aa49	c731461b304ffb59c5f4f8cdc21f64d4127924bb1328521c2a4a466d80f39b6b	D03;D04	3	3	C02 claim_screen_SO2_changes_X_lambda scalar_screen_projector_commutes_with_screen_rotations
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/INDEPENDENT_RESULT.json	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	9ec9a99a05689c0526bb87fcbbbe4acb2155e458	738870d84aa8652444389ad9b64a9f10876ce7e9a559b0c663a9ec84791cac4d	D04	3	8	"""independent_base_holonomy_different"": ""PASS"","
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/INDEPENDENT_STDOUT.txt	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	9ec9a99a05689c0526bb87fcbbbe4acb2155e458	738870d84aa8652444389ad9b64a9f10876ce7e9a559b0c663a9ec84791cac4d	D04	3	8	"""independent_base_holonomy_different"": ""PASS"","
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/OBJECT_TYPE_LEDGER.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	aaae4b5eaf81cf6f92790615cd3000fa50d7bcad	bb5db668c23ee72a179b84151af61927aad1e37384df4c0e0ab54a4d20fc22a6	D04	1	12	depth_loop_period real_groupoid_holonomy closed_path visible_unless_zero DERIVED_FAITHFUL_CHARACTER
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/PREREGISTRATION.md	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	9f53a5de7689eacaaad92c44e9ca766e5ef6f585	b1ad57685f8e246b35e570dfcaeb28ba217c7b91fc411c275b69af8a1e2ad5a3	D04;D05	7	15	- exact pathwise Levi-Civita conjugation after a complete metric, initial lift, and path are supplied;
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/REPOSITORY_GATES.json	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	cda6f81532902c470d10d33631957ac87f8d503f	818a0cc1a3739c684c07d62bc7fa97acd2ae4596d32f43765a19fae423276600	D06	1	10	"""frozen_or_historical_changed"": false,"
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/ROUTE_OUTCOMES.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	df5da01b77f24220ba44042c5448a122658f4285	915acae712de71e31d2ee46e92490cc9d77451e826880840c06125a26515307d	D03;D04	2	2	R01 ordered_pair_projector_endomorphism PAIR_FRAME_OBJECT_WELL_DEFINED DERIVED_CONDITIONAL X_lambda_is_covariantly_determined_by_supplied_orthonormal_u_n
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/ROUTE_UNIVERSE.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	173057a195d13239365f43d9940516c254e0aba0	67e28a257258e580eb90af2e5d4f4067898dc582d6eac12a619a4abc04b2607f	D03;D04	2	2	R01 ordered_pair_projector_endomorphism PAIR_FRAME_OBJECT_WELL_DEFINED;PAIR_FRAME_OBJECT_AMBIGUOUS PREREGISTERED
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/SOURCE_CAPABILITY_LEDGER.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	0556c7af55ad5d13fd1265a56ff6071cf6308f0a	8e1c35021231e9608e260175314d28fe1f8594f577e6a93675502b46dacad445	D03;D04	3	8	udt_covariant_reciprocal_coframe_lift_atlas_2026-07-26/AUDIT_REPORT.md ordered_pair_projector_X_lambda_and_screen_gauge lambda_and_global_codomain_unselected
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/SOURCE_MANIFEST.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	8f0b5595965ae59ab3fe1930f1fac8867e04a6d9	47ce18b3b141227138c1d4be99cc039eff30d264abdf3256b8df2199e9210eb7	D03;D04	4	8	udt_covariant_reciprocal_coframe_lift_atlas_2026-07-26/AUDIT_REPORT.md ordered_pair_projector_family_and_screen_lambda 69f8244a39fb7e01802f29c43dd85e3283ea691b b338fa5538e54951d3bcea8325b7c3a00940a45b2287805f766bf772ab2713ef 5702
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/SOURCE_SCOPE.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	4a34c0f9e2c1ff073e05952a012abd12a26c7e4d	cda69e0062b70d662fce8740bd329562ebe52903541558877ac203885961ae1b	D03;D04	4	8	udt_covariant_reciprocal_coframe_lift_atlas_2026-07-26/AUDIT_REPORT.md ordered_pair_projector_family_and_screen_lambda lambda_and_global_codomain_unselected
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/STATUS_LEDGER.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	341da481abf2626927d89ededa8b9dbcbd6ce0b1	ca06e0722cb8959eb7dbd9ef6e308e0f4d8d7d39b228889a15c56924f895ed90	D03;D04	2	3	ordered_pair_projector_family DERIVED_CONDITIONAL supplied_u_n_and_real_lambda selection_of_u_n_or_lambda
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/STRATUM_OUTCOMES.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	70e298df19cf72dfb0f87afaa9d301313be3b516	d8799bd86ad5fc086d51c9dfac5d49beecef04e8e09d989c3e9d12b128a0f4af	D04	8	10	S03 path two_paths outputs_equal_iff_relative_holonomy_centralizes_X_lambda actual_holonomy_unselected
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/STRATUM_UNIVERSE.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	fdc301395c3270799bf3aecf2395cfcc15fbfeee	4e8a80cd9115d9cdc1b9dca1635dfe8d6ad90dfb7036c1f4d58ac0325fe9d025	D04	1	8	S07 holonomy trivial;centralizing;noncentralizing PREREGISTERED
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/TRANSITION_REINTERPRETATION.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	9696e516ee73c467a08d0e67f1e53be682bbaa6b	70c57a340cf093b7414f5f342c9c2c734248a997613955942d27852246eb521a	D03	1	3	endpoint_full_coframe CHOSE_UNLESS_DERIVED not_required_to_define_X_lambda_because_ordered_u_n_projectors_and_scalar_screen_response_descend_mod_SO2 full_coframe_screen_orientation_and_global_section
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/VERIFICATION_RESULT.json	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	884846afc7fc4638e00507fac66172602981275b	d7923503186a4e92d8264b34a18c94a37408d1042c38f63a2d22fb04db79e1ef	D04	1	7	"""holonomy_identity"": ""PASS"","
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/derive_pair_frame_groupoid.py	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	4085a6225b1b0d30dc4cac35631fa4e93b76075f	6cb2b5c8da3a26372451549c9b59cd41dd18e0bc222e684535828ddef1574a16	D03;D04	14	20	def projector(vector: sp.Matrix, metric: sp.Matrix) -> sp.Matrix:
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/verify_audit.py	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	0d45363502f7e02d571ade341793b71946df71c5	2f1fe6a87f350f57e0b5b22f3ea4b37ac3ae4fe0ad0b83fb5ccbb7e42b2e3676	D04	3	75	"if route[""R09""][""outcome""] != ""NONZERO_PERIOD_VISIBLE"" or state[""nonzero_real_depth_period""][""status""] != ""VISIBLE_RECIPROCAL_HOLONOMY"":"
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/verify_groupoid_independent.py	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	40282a97158d333228b9f40fa7afdfaf2ae589ec	25583880fda2747d14d8090fc92aeb0f251a2b54448b74523a216981283ac4dd	D04	3	167	"check(""independent_screen_holonomy_equal"", conjugate(Hscreen, X0) == X0, checks)"
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/verify_repository_gates.py	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	7ae36dbb7e264a2aa60d1308eb228828ccc40a37	7187f6a7dc7dd9a033205fb4ce1e7ccc2ea1b060db4b889f2c80044482100c2d	D06	1	145	"""frozen_or_historical_changed"": False,"
udt_observer_pair_triangle_consistency_audit_2026-07-26/AUDIT_REPORT.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	60bcb6580d8f2940bf17599af84448b8ccbdcf9d	17135b77dca89bab8729e3bb4737eb61fb484b0d94d8fb5ca6b5e142c8b1a621	D04;D05	6	65	## Holonomy ruling
udt_observer_pair_triangle_consistency_audit_2026-07-26/DERIVATION_RESULT.json	udt_observer_pair_triangle_consistency_audit_2026-07-26	55566ade0028c4897a2c5fb48d1b4baba9613ff9	eb50fb524bf13d4ab6b84796558b617cbb4d5ca1250efd82a755e9688396256f	D03;D04	4	12	"""generic_direction_projectors_do_not_commute"": ""PASS"","
udt_observer_pair_triangle_consistency_audit_2026-07-26/DERIVATION_STDOUT.txt	udt_observer_pair_triangle_consistency_audit_2026-07-26	55566ade0028c4897a2c5fb48d1b4baba9613ff9	eb50fb524bf13d4ab6b84796558b617cbb4d5ca1250efd82a755e9688396256f	D03;D04	4	12	"""generic_direction_projectors_do_not_commute"": ""PASS"","
udt_observer_pair_triangle_consistency_audit_2026-07-26/EXACT_DERIVATION.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	c9ada26b8eb87f5f990f76dd6087126c9a6cd655	8b01efd3b002cf59861dd7769ce2616acba0e03e24d97a676ae6d9b0eaad0e2d	D03;D04;D05	6	26	- or the two rank-one projectors commute, which includes parallel and
udt_observer_pair_triangle_consistency_audit_2026-07-26/FALSIFICATION_CONTRACT.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	dcddab36f047ec0c2effef81ec80cef7c00094a2	7c0fa8e64e4e1d0023389c2b0ab693e9875149628558dc8c4c83e965687e3ad1	D04	1	8	F07 nonidentity_loops_are_not_by_themselves_inconsistency current_theory_requires_flat_path_independence holonomy_caveat
udt_observer_pair_triangle_consistency_audit_2026-07-26/INDEPENDENT_RESULT.json	udt_observer_pair_triangle_consistency_audit_2026-07-26	dc27b86e8618cfccbd10066256e81ea53e5f15ba	208ca8d2c0cea6b2ffdda36e35fcdff1d4cafb1ee10cb42bdae22784e54f2e2d	D03	2	9	"""independent_generic_projectors_noncommute"": ""PASS"","
udt_observer_pair_triangle_consistency_audit_2026-07-26/INDEPENDENT_STDOUT.txt	udt_observer_pair_triangle_consistency_audit_2026-07-26	dc27b86e8618cfccbd10066256e81ea53e5f15ba	208ca8d2c0cea6b2ffdda36e35fcdff1d4cafb1ee10cb42bdae22784e54f2e2d	D03	2	9	"""independent_generic_projectors_noncommute"": ""PASS"","
udt_observer_pair_triangle_consistency_audit_2026-07-26/LAY_REPORT.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	b9208c1c0cc6ff8277460d04d9c7c050fd4324f8	e2f441d678f38f326d291d52073bd6db6ecff472b9c7548af71958a523751db8	D04	1	23	legitimately return a rotated frame; that is holonomy, not necessarily a
udt_observer_pair_triangle_consistency_audit_2026-07-26/PREREGISTRATION.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	106005b625314a04f6d98b110c51f92e84a4a407	73414899b977900bf238a8323ad55ff0ca74d4a45216123a7227cb46fa1c35b5	D04;D05	8	24	frame-transported geometry it can be holonomy. The audit therefore keeps four
udt_observer_pair_triangle_consistency_audit_2026-07-26/REPOSITORY_GATES.json	udt_observer_pair_triangle_consistency_audit_2026-07-26	1ed80d12d9e0e33627bd7a10cd96f7bb5ae395dd	bb90c6c34ebc2c37e436ffc5f401904f0551258971470ea0e9010213848f499e	D04;D06	2	5	"""connection_or_holonomy_selected"": false,"
udt_observer_pair_triangle_consistency_audit_2026-07-26/ROUTE_OUTCOMES.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	927dad94fa363f785c61b3beb3e8eaf635a81442	0e87744de0b661ca81e74815486f19368d7d9aec342192456b840a912c4f1dd4	D03;D04;D05	5	6	R05 NONIDENTITY_LOCAL_LOOP_IS_INCONCLUSIVE OPEN_HOLONOMY curved/path-transported geometry may carry nontrivial holonomy selected connection path and complete branch
udt_observer_pair_triangle_consistency_audit_2026-07-26/ROUTE_UNIVERSE.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	edd62df80c4ba5be5d0afef3fffcddb147726757	39a026d00c453bb8f65ca836ddfe7ef2b6f130660c69a10c2fee13818bc07770	D04	2	6	R05 connection_holonomy connection;path_family;complete_metric_branch OPEN_OR_BRANCH_CONDITIONAL Can a nonidentity loop be admissible holonomy rather than contradiction?
udt_observer_pair_triangle_consistency_audit_2026-07-26/SOURCE_MANIFEST.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	48a448f8d3d5202f4370db3f97e7f8f99179f4ea	584a27cb58bc95b61937d8cb6615839a27dc04196d61a234bbd79b3daddc07f2	D04	1	16	udt_finite_cell_cartan_transport_atlas_2026-07-23/AUDIT_REPORT.md CONNECTION_AND_HOLONOMY_STATUS 999aeed00220ad3cfcd0a5b6b792c9231e85f404 422a96a0b8ce50b1b74c0e7ea78ac9b0f6ec2d5ef8ea59c69c2b3f9941f25df7 6490
udt_observer_pair_triangle_consistency_audit_2026-07-26/SOURCE_SCOPE.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	00c220bdd9cf42e79300167eab6fd2bb70e9f582	a41f6a5a7e9b898c6d58cae3e986e609143120d74a37c28ae7ec0309185f9caf	D04	1	16	udt_finite_cell_cartan_transport_atlas_2026-07-23/AUDIT_REPORT.md CONNECTION_AND_HOLONOMY_STATUS
udt_observer_pair_triangle_consistency_audit_2026-07-26/STATUS_LEDGER.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	636bc5ca2d92d3c15071493c85514a039135a75e	de760da616db285d28186a4cdc89b62b946669a642cd89b21785fa94e75a1fce	D04;D05	2	11	S10 holonomy_interpretation OPEN_NOT_INCONSISTENCY_BY_ITSELF complete_metric_connection_and_path_required flatness or physical curvature selected
udt_observer_pair_triangle_consistency_audit_2026-07-26/STRATUM_OUTCOMES.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	d999c94277097b146824cccfc77fc08cd32633a1	e68cd8080787392e44c2dd3acdfc17f63c3dbbe006a83e4cd7fdb194907c8c25	D03	2	3	S02 commuting_for_parallel_projectors DERIVED_EXCEPTION
udt_observer_pair_triangle_consistency_audit_2026-07-26/TRANSITION_GAP_LEDGER.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	5c2bdeb52251f24ad163ddd49acac4eacd0a986e	c0f9970a2edf738874ffaf21a062ff4febd8c71c33d2517a3e1ccb095b5e32be	D04;D05	3	6	Levi_Civita_transport CONDITIONAL_METRIC_AVAILABLE a connection after one complete metric is supplied selected complete branch and noncircular role in choosing its lift
udt_observer_pair_triangle_consistency_audit_2026-07-26/derive_triangle_consistency.py	udt_observer_pair_triangle_consistency_audit_2026-07-26	06620c44faf2553fc0741ef3f03ced64c3af8309	48281af6cb0dfc1222e747236a47aef908c1039c850445715b20b266dbcab81b	D03;D04	8	34	def clock_democratic(q: sp.Expr, projector: sp.Matrix, identity: sp.Matrix) -> sp.Matrix:
udt_observer_pair_triangle_consistency_audit_2026-07-26/verify_repository_gates.py	udt_observer_pair_triangle_consistency_audit_2026-07-26	73f2728d4ac094a2c355b58c379a00b581f5ff80	64469474186a8431a313287d1315485b0c02e201f5f0fa0bced7e3f1d0559bd1	D04;D06	2	132	"""source_results_changed"": False, ""frozen_or_historical_changed"": False,"
udt_observer_pair_triangle_consistency_audit_2026-07-26/verify_triangle_audit.py	udt_observer_pair_triangle_consistency_audit_2026-07-26	c822612ac2ef36d833ae86a80ac334c6f7f49b06	f556bd23e8b5d17a014a5e6a311351bef8d3717135e6933b539c75bb4350fe4f	D04	1	64	"if route[""R05""][""status""] != ""OPEN_HOLONOMY"" or ""INCONCLUSIVE"" not in route[""R05""][""outcome""]:"
udt_observer_pair_triangle_consistency_audit_2026-07-26/verify_triangle_independent.py	udt_observer_pair_triangle_consistency_audit_2026-07-26	aecb7b62f5c944d2c26db530ae8ef290b334334f	c450c4421ccf854711559dd2492703039b96da1dbb7317170d4e4e442c07db0f	D03	2	91	"check(""independent_generic_projectors_noncommute"", comm(Pn, Pm) != zeros(), checks)"
udt_observer_pair_xmax_bridge_audit_2026-07-27/DERIVATION_RESULT.json	udt_observer_pair_xmax_bridge_audit_2026-07-27	f4f8f29995ab8a29c9e41702d0537e455899f36b	6e4f9835681b7c3861cf2abe129c219f2ee5fbc9aa453dc62a4ac94f7607cc38	D06	1	58	"""positive_nondegenerate_scalar_distance_equal_to_signed_clock_cocycle"": ""OBSTRUCTED_ON_FULL_ANGULAR_SPACE_BY_NONZERO_TANGENTS_IN_KERNEL_OF_DPHI"","
udt_observer_pair_xmax_bridge_audit_2026-07-27/DERIVATION_STDOUT.txt	udt_observer_pair_xmax_bridge_audit_2026-07-27	f4f8f29995ab8a29c9e41702d0537e455899f36b	6e4f9835681b7c3861cf2abe129c219f2ee5fbc9aa453dc62a4ac94f7607cc38	D06	1	58	"""positive_nondegenerate_scalar_distance_equal_to_signed_clock_cocycle"": ""OBSTRUCTED_ON_FULL_ANGULAR_SPACE_BY_NONZERO_TANGENTS_IN_KERNEL_OF_DPHI"","
