configuration_id	carrier_id	mask_id	bank	point_id	gradient_norm	gradient_class	parent_tensor_residual	selfadjoint_operator_residual	skew_operator_residual	riemann_isolated_real_simple_eigenplanes	riemann_nondegenerate_simple_eigenplanes	riemann_complementary_split_count	riemann_repeated_eigenvalue_multiplicity	riemann_complex_isolated_count	riemann_numeric_status	weyl_isolated_real_simple_eigenplanes	weyl_nondegenerate_simple_eigenplanes	weyl_complementary_split_count	weyl_repeated_eigenvalue_multiplicity	weyl_complex_isolated_count	weyl_numeric_status	retained	physical_merit
R07_1_M4_B3_P7	R07_1	M4	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.043544591017298e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M5_B3_P7	R07_1	M5	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M6_B3_P7	R07_1	M6	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M7_B3_P7	R07_1	M7	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M8_B3_P7	R07_1	M8	B3	P7	-0.0007488304796896474	TIMELIKE	0.0	3.469446951953614e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M9_B3_P7	R07_1	M9	B3	P7	-0.0007187029087588918	TIMELIKE	0.0	3.469446951953614e-18	1.3591235972646331e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_MA_B3_P7	R07_1	MA	B3	P7	-0.0007475944116870407	TIMELIKE	0.0	1.0408340855860843e-17	1.0143473132232733e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_MB_B3_P7	R07_1	MB	B3	P7	-0.0007174668407562844	TIMELIKE	0.0	3.469446951953614e-18	1.283011207867521e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_MC_B3_P7	R07_1	MC	B3	P7	-0.0007601978299420609	TIMELIKE	0.0	6.938893903907228e-18	1.043544591017298e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_MD_B3_P7	R07_1	MD	B3	P7	-0.0007297892129590195	TIMELIKE	0.0	6.938893903907228e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_ME_B3_P7	R07_1	ME	B3	P7	-0.0007589617619394542	TIMELIKE	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_MF_B3_P7	R07_1	MF	B3	P7	-0.0007285531449564128	TIMELIKE	0.0	1.0408340855860843e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M0_B3_P7	R08_1	M0	B3	P7	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M1_B3_P7	R08_1	M1	B3	P7	0.0	ZERO	0.0	8.673617379884035e-18	9.745288053031515e-18	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M2_B3_P7	R08_1	M2	B3	P7	0.0	ZERO	0.0	3.469446951953614e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M3_B3_P7	R08_1	M3	B3	P7	0.0	ZERO	0.0	9.540979117872439e-18	9.23928974010029e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M4_B3_P7	R08_1	M4	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	2.42861286636753e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M5_B3_P7	R08_1	M5	B3	P7	0.0	ZERO	0.0	1.3877787807814457e-17	2.2225994861227688e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M6_B3_P7	R08_1	M6	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	1.3877787807814457e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M7_B3_P7	R08_1	M7	B3	P7	0.0	ZERO	0.0	1.3877787807814457e-17	2.2551405187698492e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M8_B3_P7	R08_1	M8	B3	P7	-0.0007488304796896474	TIMELIKE	0.0	3.469446951953614e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M9_B3_P7	R08_1	M9	B3	P7	-0.0007795284554877495	TIMELIKE	0.0	8.673617379884035e-18	9.745288053031515e-18	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_MA_B3_P7	R08_1	MA	B3	P7	-0.0007232907115166654	TIMELIKE	0.0	3.469446951953614e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_MB_B3_P7	R08_1	MB	B3	P7	-0.0007539886873147671	TIMELIKE	0.0	9.540979117872439e-18	9.23928974010029e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_MC_B3_P7	R08_1	MC	B3	P7	-0.000759474634076085	TIMELIKE	0.0	6.938893903907228e-18	2.42861286636753e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_MD_B3_P7	R08_1	MD	B3	P7	-0.0007904615511303829	TIMELIKE	0.0	1.3877787807814457e-17	2.2225994861227688e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_ME_B3_P7	R08_1	ME	B3	P7	-0.000733934865903103	TIMELIKE	0.0	1.0408340855860843e-17	1.3877787807814457e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_MF_B3_P7	R08_1	MF	B3	P7	-0.0007649217829574003	TIMELIKE	0.0	1.3877787807814457e-17	2.2551405187698492e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M0_B3_P7	R09_1	M0	B3	P7	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M1_B3_P7	R09_1	M1	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M2_B3_P7	R09_1	M2	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M3_B3_P7	R09_1	M3	B3	P7	0.0	ZERO	0.0	3.469446951953614e-17	1.214306433183765e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M4_B3_P7	R09_1	M4	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M5_B3_P7	R09_1	M5	B3	P7	0.0	ZERO	0.0	1.3877787807814457e-17	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M6_B3_P7	R09_1	M6	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	1.7019924685176285e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M7_B3_P7	R09_1	M7	B3	P7	0.0	ZERO	0.0	1.3877787807814457e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M8_B3_P7	R09_1	M8	B3	P7	-0.0007488304796896474	TIMELIKE	0.0	3.469446951953614e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M9_B3_P7	R09_1	M9	B3	P7	-0.0007240807076672709	TIMELIKE	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_MA_B3_P7	R09_1	MA	B3	P7	-0.0007311650986468008	TIMELIKE	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_MB_B3_P7	R09_1	MB	B3	P7	-0.0007064153266244243	TIMELIKE	0.0	3.469446951953614e-17	1.214306433183765e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_MC_B3_P7	R09_1	MC	B3	P7	-0.0007274340905248652	TIMELIKE	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_MD_B3_P7	R09_1	MD	B3	P7	-0.0007030745929194706	TIMELIKE	0.0	1.3877787807814457e-17	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_ME_B3_P7	R09_1	ME	B3	P7	-0.0007097687094820185	TIMELIKE	0.0	1.0408340855860843e-17	1.7019924685176285e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_MF_B3_P7	R09_1	MF	B3	P7	-0.0006854092118766247	TIMELIKE	0.0	1.3877787807814457e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M0_B3_P7	R10_1	M0	B3	P7	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M1_B3_P7	R10_1	M1	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M2_B3_P7	R10_1	M2	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M3_B3_P7	R10_1	M3	B3	P7	0.0	ZERO	0.0	8.673617379884035e-18	1.618144331415892e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M4_B3_P7	R10_1	M4	B3	P7	0.0	ZERO	0.0	5.204170427930421e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M5_B3_P7	R10_1	M5	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M6_B3_P7	R10_1	M6	B3	P7	0.0	ZERO	0.0	1.3877787807814457e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M7_B3_P7	R10_1	M7	B3	P7	0.0	ZERO	0.0	2.0816681711721685e-17	2.0816681711721685e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M8_B3_P7	R10_1	M8	B3	P7	-0.0007488304796896474	TIMELIKE	0.0	3.469446951953614e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M9_B3_P7	R10_1	M9	B3	P7	-0.0007742498260195217	TIMELIKE	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_MA_B3_P7	R10_1	MA	B3	P7	-0.0007311650986468008	TIMELIKE	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_MB_B3_P7	R10_1	MB	B3	P7	-0.0007565844449766746	TIMELIKE	0.0	8.673617379884035e-18	1.618144331415892e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_MC_B3_P7	R10_1	MC	B3	P7	-0.0007711128427256715	TIMELIKE	0.0	5.204170427930421e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_MD_B3_P7	R10_1	MD	B3	P7	-0.0007969453590137422	TIMELIKE	0.0	1.0408340855860843e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_ME_B3_P7	R10_1	ME	B3	P7	-0.0007534474616828251	TIMELIKE	0.0	1.3877787807814457e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_MF_B3_P7	R10_1	MF	B3	P7	-0.0007792799779708966	TIMELIKE	0.0	2.0816681711721685e-17	2.0816681711721685e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M0_B3_P7	R11_1	M0	B3	P7	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M1_B3_P7	R11_1	M1	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	8.780841045478627e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M2_B3_P7	R11_1	M2	B3	P7	0.0	ZERO	0.0	3.469446951953614e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M3_B3_P7	R11_1	M3	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.1427980598391657e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M4_B3_P7	R11_1	M4	B3	P7	0.0	ZERO	0.0	7.806255641895632e-18	1.1275702593849246e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M5_B3_P7	R11_1	M5	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M6_B3_P7	R11_1	M6	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M7_B3_P7	R11_1	M7	B3	P7	0.0	ZERO	0.0	8.673617379884035e-18	1.3279444605385419e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M8_B3_P7	R11_1	M8	B3	P7	-0.0007488304796896474	TIMELIKE	0.0	3.469446951953614e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M9_B3_P7	R11_1	M9	B3	P7	-0.0007189397770663517	TIMELIKE	0.0	6.938893903907228e-18	8.780841045478627e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_MA_B3_P7	R11_1	MA	B3	P7	-0.0007232907115166654	TIMELIKE	0.0	3.469446951953614e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_MB_B3_P7	R11_1	MB	B3	P7	-0.0006934000088933692	TIMELIKE	0.0	6.938893903907228e-18	1.1427980598391657e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_MC_B3_P7	R11_1	MC	B3	P7	-0.0007375042373219806	TIMELIKE	0.0	7.806255641895632e-18	1.1275702593849246e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_MD_B3_P7	R11_1	MD	B3	P7	-0.000707889463218508	TIMELIKE	0.0	6.938893903907228e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_ME_B3_P7	R11_1	ME	B3	P7	-0.0007119644691489986	TIMELIKE	0.0	1.0408340855860843e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_MF_B3_P7	R11_1	MF	B3	P7	-0.0006823496950455255	TIMELIKE	0.0	8.673617379884035e-18	1.3279444605385419e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_M0_B3_P7	R12_1	M0	B3	P7	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_M1_B3_P7	R12_1	M1	B3	P7	0.0	ZERO	0.0	5.204170427930421e-18	9.344671556750228e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_M2_B3_P7	R12_1	M2	B3	P7	0.0	ZERO	0.0	3.469446951953614e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_M3_B3_P7	R12_1	M3	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_M4_B3_P7	R12_1	M4	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	2.0816681711721685e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_M5_B3_P7	R12_1	M5	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	2.42861286636753e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_M6_B3_P7	R12_1	M6	B3	P7	0.0	ZERO	0.0	4.336808689942018e-18	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_M7_B3_P7	R12_1	M7	B3	P7	0.0	ZERO	0.0	1.214306433183765e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_M8_B3_P7	R12_1	M8	B3	P7	-0.0007488304796896474	TIMELIKE	0.0	3.469446951953614e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_M9_B3_P7	R12_1	M9	B3	P7	-0.0007792942944905114	TIMELIKE	0.0	5.204170427930421e-18	9.344671556750228e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_MA_B3_P7	R12_1	MA	B3	P7	-0.0007232907115166654	TIMELIKE	0.0	3.469446951953614e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_MB_B3_P7	R12_1	MB	B3	P7	-0.0007537545263175292	TIMELIKE	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_MC_B3_P7	R12_1	MC	B3	P7	-0.000732835794832802	TIMELIKE	0.0	1.0408340855860843e-17	2.0816681711721685e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_MD_B3_P7	R12_1	MD	B3	P7	-0.0007630290385962608	TIMELIKE	0.0	1.0408340855860843e-17	2.42861286636753e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_ME_B3_P7	R12_1	ME	B3	P7	-0.0007072960266598198	TIMELIKE	0.0	4.336808689942018e-18	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R12_1_MF_B3_P7	R12_1	MF	B3	P7	-0.0007374892704232784	TIMELIKE	0.0	1.214306433183765e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M0_B3_P7	R13_1	M0	B3	P7	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M1_B3_P7	R13_1	M1	B3	P7	0.0	ZERO	0.0	5.204170427930421e-18	1.4650783079444484e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M2_B3_P7	R13_1	M2	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M3_B3_P7	R13_1	M3	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M4_B3_P7	R13_1	M4	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M5_B3_P7	R13_1	M5	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.5507658122784984e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M6_B3_P7	R13_1	M6	B3	P7	0.0	ZERO	0.0	1.0408340855860843e-17	1.734723475976807e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M7_B3_P7	R13_1	M7	B3	P7	0.0	ZERO	0.0	6.938893903907228e-18	1.9081958235744878e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M8_B3_P7	R13_1	M8	B3	P7	-0.0007488304796896474	TIMELIKE	0.0	3.469446951953614e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R13_1_M9_B3_P7	R13_1	M9	B3	P7	-0.0007238501901071216	TIMELIKE	0.0	5.204170427930421e-18	1.4650783079444484e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
