configuration_id	transform_id	covariance_metric	covariance_gradient	covariance_ricci_operator	covariance_hessian_operator	covariance_phi_dyad	covariance_curvature_generators	covariance_maximum	riemann_isolated_real_simple_eigenplanes	riemann_nondegenerate_simple_eigenplanes	riemann_complementary_split_count	riemann_repeated_eigenvalue_multiplicity	riemann_complex_isolated_count	riemann_numeric_status	weyl_isolated_real_simple_eigenplanes	weyl_nondegenerate_simple_eigenplanes	weyl_complementary_split_count	weyl_repeated_eigenvalue_multiplicity	weyl_complex_isolated_count	weyl_numeric_status	riemann_summary_agreement	weyl_summary_agreement	retained
V001_M7_B3_P3	N02_CROSS_NONLINEAR	2.1936457331531924e-17	0.0	8.326672684688674e-17	0.0	0.0	1.3877787807814457e-16	1.3877787807814457e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_M8_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	6.938893903907228e-18	0.0	4.5470950675645325e-18	6.938893903907228e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V001_M8_B3_P3	N02_CROSS_NONLINEAR	1.721357532173647e-16	1.3877787807814457e-17	2.254338121946934e-18	1.3877787807814457e-17	3.469446951953614e-18	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V001_M9_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	1.734723475976807e-17	0.0	0.0	1.5178830414797062e-17	1.734723475976807e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_M9_B3_P3	N02_CROSS_NONLINEAR	1.721357532173647e-16	1.3877787807814457e-17	1.734723475976807e-17	2.7755575615628914e-17	1.734723475976807e-18	2.0816681711721685e-17	1.721357532173647e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_MA_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	1.9081958235744878e-17	6.938893903907228e-18	0.0	3.122502256758253e-17	3.122502256758253e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_MA_B3_P3	N02_CROSS_NONLINEAR	8.77325851419247e-17	2.7755575615628914e-17	4.163336342344337e-17	1.3877787807814457e-17	6.938893903907228e-18	4.5102810375396984e-17	8.77325851419247e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_MB_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	3.469446951953614e-18	0.0	4.163336342344337e-17	4.163336342344337e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_MB_B3_P3	N02_CROSS_NONLINEAR	8.77325851419247e-17	2.7755575615628914e-17	4.163336342344337e-17	2.0816681711721685e-17	6.938893903907228e-18	5.551115123125783e-17	8.77325851419247e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_MC_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	3.122502256758253e-17	6.938893903907228e-18	0.0	4.163336342344337e-17	4.163336342344337e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_MC_B3_P3	N02_CROSS_NONLINEAR	1.7216049131814248e-16	2.7755575615628914e-17	3.642919299551295e-17	1.3877787807814457e-17	6.938893903907228e-18	7.806255641895632e-17	1.7216049131814248e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_MD_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	6.938893903907228e-18	0.0	4.85722573273506e-17	4.85722573273506e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_MD_B3_P3	N02_CROSS_NONLINEAR	1.7216049131814248e-16	1.3877787807814457e-17	8.326672684688674e-17	2.0816681711721685e-17	6.938893903907228e-18	9.020562075079397e-17	1.7216049131814248e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_ME_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-17	1.3877787807814457e-17	0.0	6.938893903907228e-17	6.938893903907228e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_ME_B3_P3	N02_CROSS_NONLINEAR	2.1936457331531924e-17	1.3877787807814457e-17	1.212138028838794e-16	4.163336342344337e-17	3.469446951953614e-18	6.938893903907228e-17	1.212138028838794e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_MF_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	4.85722573273506e-17	1.3877787807814457e-17	0.0	5.551115123125783e-17	5.551115123125783e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V001_MF_B3_P3	N02_CROSS_NONLINEAR	2.1936457331531924e-17	1.3877787807814457e-17	8.326672684688674e-17	2.7755575615628914e-17	3.469446951953614e-18	1.3877787807814457e-16	1.3877787807814457e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M0_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M0_B3_P3	N02_CROSS_NONLINEAR	1.721357532173647e-16	0.0	2.254338121946934e-18	0.0	0.0	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M1_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	1.734723475976807e-17	0.0	0.0	1.3877787807814457e-17	1.734723475976807e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M1_B3_P3	N02_CROSS_NONLINEAR	1.7214008076029123e-16	0.0	3.469446951953614e-17	0.0	0.0	3.469446951953614e-17	1.7214008076029123e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M2_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	0.0	0.0	1.3877787807814457e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M2_B3_P3	N02_CROSS_NONLINEAR	8.706140042831582e-17	0.0	4.163336342344337e-17	0.0	0.0	3.8163916471489756e-17	8.706140042831582e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M3_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	0.0	0.0	3.122502256758253e-17	3.122502256758253e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M3_B3_P3	N02_CROSS_NONLINEAR	1.7412722888740955e-16	0.0	5.551115123125783e-17	0.0	0.0	3.469446951953614e-17	1.7412722888740955e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M4_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	0.0	0.0	2.7755575615628914e-17	2.7755575615628914e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M4_B3_P3	N02_CROSS_NONLINEAR	1.7215745948622097e-16	0.0	5.551115123125783e-17	0.0	0.0	8.326672684688674e-17	1.7215745948622097e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M5_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.927345865710862e-17	0.0	0.0	6.245004513516506e-17	6.245004513516506e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M5_B3_P3	N02_CROSS_NONLINEAR	1.7216178812063382e-16	0.0	8.326672684688674e-17	0.0	0.0	5.551115123125783e-17	1.7216178812063382e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M6_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	5.551115123125783e-17	0.0	0.0	5.204170427930421e-17	5.551115123125783e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M6_B3_P3	N02_CROSS_NONLINEAR	8.707279607549732e-17	0.0	8.326672684688674e-17	0.0	0.0	7.632783294297951e-17	8.707279607549732e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M7_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	5.898059818321144e-17	0.0	0.0	4.85722573273506e-17	5.898059818321144e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M7_B3_P3	N02_CROSS_NONLINEAR	8.70750106705257e-17	0.0	6.938893903907228e-17	0.0	0.0	6.938893903907228e-17	8.70750106705257e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M8_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	6.938893903907228e-18	0.0	4.5470950675645325e-18	6.938893903907228e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M8_B3_P3	N02_CROSS_NONLINEAR	1.721357532173647e-16	2.7755575615628914e-17	2.254338121946934e-18	2.7755575615628914e-17	3.469446951953614e-18	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M9_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	1.734723475976807e-17	1.3877787807814457e-17	0.0	1.3877787807814457e-17	1.734723475976807e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_M9_B3_P3	N02_CROSS_NONLINEAR	1.7214008076029123e-16	8.326672684688674e-17	3.469446951953614e-17	2.0816681711721685e-17	1.3877787807814457e-17	3.469446951953614e-17	1.7214008076029123e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_MA_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	6.938893903907228e-18	0.0	1.3877787807814457e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_MA_B3_P3	N02_CROSS_NONLINEAR	8.706140042831582e-17	2.7755575615628914e-17	4.163336342344337e-17	1.3877787807814457e-17	3.469446951953614e-18	3.8163916471489756e-17	8.706140042831582e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_MB_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	6.938893903907228e-18	0.0	3.122502256758253e-17	3.122502256758253e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_MB_B3_P3	N02_CROSS_NONLINEAR	1.7412722888740955e-16	2.7755575615628914e-17	5.551115123125783e-17	1.3877787807814457e-17	3.469446951953614e-18	3.469446951953614e-17	1.7412722888740955e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_MC_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	6.938893903907228e-18	0.0	2.7755575615628914e-17	2.7755575615628914e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_MC_B3_P3	N02_CROSS_NONLINEAR	1.7215745948622097e-16	1.3877787807814457e-17	5.551115123125783e-17	1.734723475976807e-17	3.469446951953614e-18	8.326672684688674e-17	1.7215745948622097e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_MD_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.927345865710862e-17	6.938893903907228e-18	0.0	6.245004513516506e-17	6.245004513516506e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_MD_B3_P3	N02_CROSS_NONLINEAR	1.7216178812063382e-16	1.3877787807814457e-17	8.326672684688674e-17	2.0816681711721685e-17	6.938893903907228e-18	5.551115123125783e-17	1.7216178812063382e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_ME_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	5.551115123125783e-17	6.938893903907228e-18	0.0	5.204170427930421e-17	5.551115123125783e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_ME_B3_P3	N02_CROSS_NONLINEAR	8.707279607549732e-17	2.7755575615628914e-17	8.326672684688674e-17	1.3877787807814457e-17	3.469446951953614e-18	7.632783294297951e-17	8.707279607549732e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_MF_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	5.898059818321144e-17	6.938893903907228e-18	0.0	4.85722573273506e-17	5.898059818321144e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V002_MF_B3_P3	N02_CROSS_NONLINEAR	8.70750106705257e-17	5.551115123125783e-17	6.938893903907228e-17	2.7755575615628914e-17	1.0408340855860843e-17	6.938893903907228e-17	8.70750106705257e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M0_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M0_B3_P3	N02_CROSS_NONLINEAR	1.721357532173647e-16	0.0	2.254338121946934e-18	0.0	0.0	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M1_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	0.0	0.0	2.7755575615628914e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M1_B3_P3	N02_CROSS_NONLINEAR	1.7213143418011794e-16	0.0	2.7755575615628914e-17	0.0	0.0	4.163336342344337e-17	1.7213143418011794e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M2_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.734723475976807e-17	1.734723475976807e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M2_B3_P3	N02_CROSS_NONLINEAR	1.7279080301827725e-16	0.0	1.3877787807814457e-17	0.0	0.0	2.7755575615628914e-17	1.7279080301827725e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M3_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	0.0	0.0	2.7755575615628914e-17	2.7755575615628914e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M3_B3_P3	N02_CROSS_NONLINEAR	1.7278645104735114e-16	0.0	2.0816681711721685e-17	0.0	0.0	2.7755575615628914e-17	1.7278645104735114e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M4_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	5.551115123125783e-17	0.0	0.0	6.418476861114186e-17	6.418476861114186e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M4_B3_P3	N02_CROSS_NONLINEAR	1.7215442645859993e-16	0.0	8.326672684688674e-17	0.0	0.0	4.85722573273506e-17	1.7215442645859993e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M5_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	0.0	0.0	4.85722573273506e-17	4.85722573273506e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M5_B3_P3	N02_CROSS_NONLINEAR	1.7215010648425802e-16	0.0	2.7755575615628914e-17	0.0	0.0	7.28583859910259e-17	1.7215010648425802e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M6_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	3.382710778154774e-17	0.0	0.0	5.637851296924623e-17	5.637851296924623e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M6_B3_P3	N02_CROSS_NONLINEAR	1.728100265794391e-16	0.0	6.938893903907228e-17	0.0	0.0	6.938893903907228e-17	1.728100265794391e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M7_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	0.0	0.0	4.5102810375396984e-17	4.5102810375396984e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M7_B3_P3	N02_CROSS_NONLINEAR	1.7280567364012832e-16	0.0	3.469446951953614e-17	0.0	0.0	5.811323644522304e-17	1.7280567364012832e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M8_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M8_B3_P3	N02_CROSS_NONLINEAR	1.721357532173647e-16	1.3877787807814457e-17	2.254338121946934e-18	1.3877787807814457e-17	3.469446951953614e-18	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M9_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	6.938893903907228e-18	0.0	2.7755575615628914e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_M9_B3_P3	N02_CROSS_NONLINEAR	1.7213143418011794e-16	1.3877787807814457e-17	2.7755575615628914e-17	2.7755575615628914e-17	3.469446951953614e-18	4.163336342344337e-17	1.7213143418011794e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_MA_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	1.0408340855860843e-17	0.0	1.734723475976807e-17	1.734723475976807e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_MA_B3_P3	N02_CROSS_NONLINEAR	1.7279080301827725e-16	1.3877787807814457e-17	1.3877787807814457e-17	1.0408340855860843e-17	3.469446951953614e-18	2.7755575615628914e-17	1.7279080301827725e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_MB_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	1.3877787807814457e-17	0.0	2.7755575615628914e-17	2.7755575615628914e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_MB_B3_P3	N02_CROSS_NONLINEAR	1.7278645104735114e-16	2.7755575615628914e-17	2.0816681711721685e-17	2.7755575615628914e-17	3.469446951953614e-18	2.7755575615628914e-17	1.7278645104735114e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_MC_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	5.551115123125783e-17	6.938893903907228e-18	0.0	6.418476861114186e-17	6.418476861114186e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_MC_B3_P3	N02_CROSS_NONLINEAR	1.7215442645859993e-16	1.3877787807814457e-17	8.326672684688674e-17	1.734723475976807e-17	1.734723475976807e-18	4.85722573273506e-17	1.7215442645859993e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_MD_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	6.938893903907228e-18	0.0	4.85722573273506e-17	4.85722573273506e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_MD_B3_P3	N02_CROSS_NONLINEAR	1.7215010648425802e-16	2.7755575615628914e-17	2.7755575615628914e-17	4.163336342344337e-17	1.734723475976807e-18	7.28583859910259e-17	1.7215010648425802e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_ME_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	3.382710778154774e-17	6.938893903907228e-18	0.0	5.637851296924623e-17	5.637851296924623e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_ME_B3_P3	N02_CROSS_NONLINEAR	1.728100265794391e-16	1.3877787807814457e-17	6.938893903907228e-17	2.0816681711721685e-17	3.469446951953614e-18	6.938893903907228e-17	1.728100265794391e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_MF_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	1.3877787807814457e-17	0.0	4.5102810375396984e-17	4.5102810375396984e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V003_MF_B3_P3	N02_CROSS_NONLINEAR	1.7280567364012832e-16	1.3877787807814457e-17	3.469446951953614e-17	1.734723475976807e-17	3.469446951953614e-18	5.811323644522304e-17	1.7280567364012832e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V004_M0_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V004_M0_B3_P3	N02_CROSS_NONLINEAR	1.721357532173647e-16	0.0	2.254338121946934e-18	0.0	0.0	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
V004_M1_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	0.0	0.0	2.7755575615628914e-17	2.7755575615628914e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V004_M1_B3_P3	N02_CROSS_NONLINEAR	1.7214224772674985e-16	0.0	4.85722573273506e-17	0.0	0.0	4.163336342344337e-17	1.7214224772674985e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V004_M2_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	9.540979117872439e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V004_M2_B3_P3	N02_CROSS_NONLINEAR	1.0716818438500944e-17	0.0	1.3877787807814457e-17	0.0	0.0	1.0625181290357943e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V004_M3_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	2.7755575615628914e-17	0.0	0.0	2.0816681711721685e-17	2.7755575615628914e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V004_M3_B3_P3	N02_CROSS_NONLINEAR	2.143444241464739e-17	0.0	8.326672684688674e-17	0.0	0.0	3.469446951953614e-17	8.326672684688674e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
V004_M4_B3_P3	N01_IDENTITY_NONLINEAR	0.0	0.0	4.163336342344337e-17	0.0	0.0	4.445228907190568e-17	4.445228907190568e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
