candidate_id	profile_id	role	a	loop_id	parameter_name	parameter_value	H_256	H_512	H_1024	H_2048	convergence_difference	convergence_threshold	orientation_reverse_H_2048	orientation_reversal_error	status
C16	C08	TWIST_SCALING_CONTROL	4	PN01	delta	0.1	-0.00296200426546974578326606647538913061831961407802017688197154560373195458397447431205401914447641733718857	-0.00296200426546974578326606647538913061831961407802017688197154560372945893385883545570646094135683450631373	-0.00296200426546974578326606647538913061831961407802017688197154560372945893385883545570646094135683450631373	-0.00296200426546974578326606647538913061831961407802017688197154560372945893385883545570646094135683450631373	0.0	2.96200426546974578326606647538913061831961407802017688197154560372945893385883545570646094135683450632043e-68	0.00296200426546974578326606647538913061831961407802017688197154560372945893385883545570646094135683450631373	0.0	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PN02	delta	0.05	-0.000760816296541772830890439919599612798028979316497419595446794221873466637820929773365522975929359448736408	-0.000760816296541772830890439919599612798028979316497419595446794221873435948329869625578480949895524025117634	-0.000760816296541772830890439919599612798028979316497419595446794221873435948329869625578480949895524025110658	-0.000760816296541772830890439919599612798028979316497419595446794221873435948329869625578480949895524025103682	6.97624140186935413950063200869959081696722408949462073495560207048115622501671262008940443029890154815175e-105	7.60816296541772830890439919599612798028979316497419595446794221873435948329869625578480949895524025107674e-69	0.000760816296541772830890439919599612798028979316497419595446794221873435948329869625578480949895524025103682	0.0	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PN02	delta	0.1	-0.00296160717342050707462888008722103723617378424489790587966003104089895089708585075381870581372240336237259	-0.00296160717342050707462888008722103723617378424489790587966003104092700735387174465025677146654886735553072	-0.00296160717342050707462888008722103723617378424489790587966003104092700735387174465025677146654886735553072	-0.00296160717342050707462888008722103723617378424489790587966003104092700735387174465025677146654886735553072	0.0	2.96160717342050707462888008722103723617378424489790587966003104092700735387174465025677146654886735555745e-68	0.00296160717342050707462888008722103723617378424489790587966003104092700735387174465025677146654886735553072	0.0	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PN03	delta	0.05	0.000000369542020409481866313646912820193280713922194150859641924184304913220150113237258708322762474636736422156	0.000000369542020409481866313646912820193280713922194150859641933394966983577909897656323703796091185954262601297	0.000000369542020409481866313646912820193280713922194150859641933394966983577909897656323703796091185954262792054	0.000000369542020409481866313646912820193280713922194150859641933394966983577909897656323703796091185954262962372	1.70318393600326028796402148649892353929863869372427264037002003673856353149822085451401475349094276077924e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000369542020409481866313646912820193280713922194150859641933394966983577909897656323703796091185954262904464	5.7908253824110849790776730540963400336153715586625269772580681249111160070939509053476501618692053866494e-107	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PN03	delta	0.1	0.00000147235205345348334979156440655283776918475247653177886984611143888817245361646171924474741589825656601359	0.00000147235205345348334979156440655283776918475247653177886986264233244569309859018449387260715368183941370781	0.00000147235205345348334979156440655283776918475247653177886986264233244569309859018449387260715368183941316279	0.00000147235205345348334979156440655283776918475247653177886986264233244569309859018449387260715368183941357156	4.08764144640782469111365156759741649431673286493825433688804808817255247559573005083363540837826262587017e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.00000147235205345348334979156440655283776918475247653177886986264233244569309859018449387260715368183941357156	0.0	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PN04	delta	0.05	0.00000036952598759025507161193938012562121628527274151628010965106341903388988792849035308354292961819438166698	0.000000369525987590255071611939380125621216285272741516280109659740827231054777451725528925300689656570144660422	0.000000369525987590255071611939380125621216285272741516280109659740827231054777451725528925300689656570144350442	0.000000369525987590255071611939380125621216285272741516280109659740827231054777451725528925300689656570144312972	3.74700465920717263352084727029763178645700512619339980881404408082483976929608587993083245768007407371432e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000369525987590255071611939380125621216285272741516280109659740827231054777451725528925300689656570144251657	6.13146216961173703667047735139612474147509929740738150533207213225882871339359507625045311256739393880525e-107	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PN04	delta	0.1	0.00000147223473243096343874110305099536141969170871414971138619279336983476016372699444502275103330384706928213	0.00000147223473243096343874110305099536141969170871414971138620849574990975142039135245328970332506566251416952	0.00000147223473243096343874110305099536141969170871414971138620849574990975142039135245328970332506566251502793	0.00000147223473243096343874110305099536141969170871414971138620849574990975142039135245328970332506566251510968	8.17528289281564938222730313519483298863346572987650867377609617634510495119146010166727081675652525174033e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.00000147223473243096343874110305099536141969170871414971138620849574990975142039135245328970332506566251505518	5.45018859521043292148486875679655532575564381991767244918406411756340330079430673444484721117101683449356e-107	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PN05	delta	0.05	0.000000471483044950016857079990897354005565429929925948526216361179525415283346768742172441189834872150793003838	0.000000471483044950016857079990897355779571616667602755474120428082142501313840450215605551649740064728548179387	0.000000471483044950016857079990897355779571616667602755474120428082230203911109308804320484262642500493552844594	0.000000471483044950016857079990897355779571616667602755474120428082230203911109308804320484262642500493552871845	2.72509429760521646074243437839827766287782190995883622459203205878170165039715336722242360558550841724678e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000471483044950016857079990897355779571616667602755474120428082230203911109308804320484262642500493552841188	3.06573108480586851833523867569806237073754964870369075266603606612941435669679753812522655628369696940263e-107	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PN05	delta	0.1	0.00000275024904733975422287954763723717014646494553827024304726396651426907066270914460858409600734794701203101	0.0000027502490473397542228795476372402817105801717615747745788322455233302691921261431183866113869371667467985	0.00000275024904733975422287954763724028171058017176157477457883224525039430121876880047152367493399451551125313	0.00000275024904733975422287954763724028171058017176157477457883224525039430121876880047152367493399451551136214	1.09003771904208658429697375135931106515112876398353448983681282351268066015886134688896944223420336689871e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.00000275024904733975422287954763724028171058017176157477457883224525039430121876880047152367493399451551155289	1.90756600832365152251970406487879436401447533697118535721442244114719115527800735705569652390985589207274e-106	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PS01	delta	0.05	0.000760816296541772830890439919599612798028979316497419595446794221873466637820929773365522975929359448736408	0.000760816296541772830890439919599612798028979316497419595446794221873435948329869625578480949895524025117634	0.000760816296541772830890439919599612798028979316497419595446794221873435948329869625578480949895524025110658	0.000760816296541772830890439919599612798028979316497419595446794221873435948329869625578480949895524025103682	6.97624140186935413950063200869959081696722408949462073495560207048115622501671262008940443029890154815175e-105	7.60816296541772830890439919599612798028979316497419595446794221873435948329869625578480949895524025107674e-69	-0.000760816296541772830890439919599612798028979316497419595446794221873435948329869625578480949895524025103682	0.0	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PS01	delta	0.1	0.00296160717342050707462888008722103723617378424489790587966003104089895089708585075381870581372240336237259	0.00296160717342050707462888008722103723617378424489790587966003104092700735387174465025677146654886735553072	0.00296160717342050707462888008722103723617378424489790587966003104092700735387174465025677146654886735550281	0.00296160717342050707462888008722103723617378424489790587966003104092700735387174465025677146654886735553072	2.7904965607477416558002528034798363267868896357978482939822408281924624900066850480357617721195606192607e-104	2.96160717342050707462888008722103723617378424489790587966003104092700735387174465025677146654886735555745e-68	-0.00296160717342050707462888008722103723617378424489790587966003104092700735387174465025677146654886735553072	0.0	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PS02	delta	0.05	0.000760919074446334649252207199320806914883966847896913013235151857226168476368199811340608718392816581549408	0.000760919074446334649252207199320806914883966847896913013235151857226156780711988693688002081109985522033709	0.000760919074446334649252207199320806914883966847896913013235151857226156780711988693688002081109985522026733	0.00076091907444633464925220719932080691488396684789691301323515185722615678071198869368800208110998552201278	1.39524828037387082790012640173991816339344481789892414699112041409623124500334252401788088605978030963035e-104	7.60919074446334649252207199320806914883966847896913013235151857226156780711988693688002081109985522018769e-69	-0.00076091907444633464925220719932080691488396684789691301323515185722615678071198869368800208110998552201278	0.0	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PS02	delta	0.1	0.00296200426546974578326606647538913061831961407802017688197154560373195458397447431205401914447641733718857	0.00296200426546974578326606647538913061831961407802017688197154560372945893385883545570646094135683450631373	0.00296200426546974578326606647538913061831961407802017688197154560372945893385883545570646094135683450631373	0.00296200426546974578326606647538913061831961407802017688197154560372945893385883545570646094135683450631373	0.0	2.96200426546974578326606647538913061831961407802017688197154560372945893385883545570646094135683450632043e-68	-0.00296200426546974578326606647538913061831961407802017688197154560372945893385883545570646094135683450634164	2.7904965607477416558002528034798363267868896357978482939822408281924624900066850480357617721195606192607e-104	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PS03	delta	0.05	-0.000000369525987590255071611939380125621216285272741516280109651063419033889887928490353083542929618194382579886	-0.000000369525987590255071611939380125621216285272741516280109659740827231054777451725528925300689656570144026837	-0.00000036952598759025507161193938012562121628527274151628010965974082723105477745172552892530068965657014429594	-0.000000369525987590255071611939380125621216285272741516280109659740827231054777451725528925300689656570144077933	2.18007543808417316859394750271862213030225752796706897967362564702536132031772269377793888446840673379742e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000036952598759025507161193938012562121628527274151628010965974082723105477745172552892530068965657014399618	8.17528289281564938222730313519483298863346572987650867377609617634510495119146010166727081675652525174033e-107	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PS03	delta	0.1	-0.0000014722347324309634387411030509953614196917087141497113861927933698347601637269944450227510333038470733289	-0.00000147223473243096343874110305099536141969170871414971138620849574990975142039135245328970332506566251483717	-0.00000147223473243096343874110305099536141969170871414971138620849574990975142039135245328970332506566251457829	-0.00000147223473243096343874110305099536141969170871414971138620849574990975142039135245328970332506566251470092	1.22629243392234740733409547027922494829501985948147630106641442645176574267871901525009062251347878776105e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000147223473243096343874110305099536141969170871414971138620849574990975142039135245328970332506566251461916	8.17528289281564938222730313519483298863346572987650867377609617634510495119146010166727081675652525174033e-107	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PS04	delta	0.05	-0.000000369542020409481866313646912820193280713922194150859641924184304913220150113237258708322762474636738162809	-0.000000369542020409481866313646912820193280713922194150859641933394966983577909897656323703796091185954263415419	-0.000000369542020409481866313646912820193280713922194150859641933394966983577909897656323703796091185954263224663	-0.000000369542020409481866313646912820193280713922194150859641933394966983577909897656323703796091185954263170161	5.45018859521043292148486875679655532575564381991767244918406411756340330079430673444484721117101683449356e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.000000369542020409481866313646912820193280713922194150859641933394966983577909897656323703796091185954263119065	5.10955180800978086389206445949677061789591608117281792111006011021569059449466256354204426047282828233771e-107	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PS04	delta	0.1	-0.00000147235205345348334979156440655283776918475247653177886984611143888817245361646171924474741589825656808467	-0.00000147235205345348334979156440655283776918475247653177886986264233244569309859018449387260715368183941395307	-0.00000147235205345348334979156440655283776918475247653177886986264233244569309859018449387260715368183941422558	-0.0000014723520534534833497915644065528377691847524765317788698626423324456930985901844938726071536818394140212	2.04382072320391234555682578379870824715836643246912716844402404408627623779786502541681770418913131293508e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000147235205345348334979156440655283776918475247653177886986264233244569309859018449387260715368183941414383	1.22629243392234740733409547027922494829501985948147630106641442645176574267871901525009062251347878776105e-106	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PS05	delta	0.05	-0.000000435926973112404186791535245283416853963574212379608414724466278072976502670479936260325722806009908649957	-0.000000435926973112404186791535245285060611775948160491998059835173686943185434096133371866171631073367694329958	-0.00000043592697311240418679153524528506061177594816049199805983517377258323137436049308098495541113445247268615	-0.000000435926973112404186791535245285060611775948160491998059835173772583231374360493080984955411134452472563521	1.22629243392234740733409547027922494829501985948147630106641442645176574267871901525009062251347878776105e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.000000435926973112404186791535245285060611775948160491998059835173772583231374360493080984955411134452472604398	4.08764144640782469111365156759741649431673286493825433688804808817255247559573005083363540837826262587017e-107	PASS_PRIMARY
C16	C08	TWIST_SCALING_CONTROL	4	PS05	delta	0.1	-0.00000244330321066979858623228994038385684588335648992785184348778384753630840159135861258820108711364672930763	-0.00000244330321066979858623228994038680578129948740450914050231697046016944451531535078852477303452472343720894	-0.00000244330321066979858623228994038680578129948740450914050231697022677554342944078662191340259247186914858707	-0.00000244330321066979858623228994038680578129948740450914050231697022677554342944078662191340259247186914836907	2.18007543808417316859394750271862213030225752796706897967362564702536132031772269377793888446840673379742e-106	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000244330321066979858623228994038680578129948740450914050231697022677554342944078662191340259247186914836907	0.0	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R01	rho	0.01	-0.0000000508229349984644240928290273333025201546329168046279475881572028018702434495840784330560174224327883647349	-0.0000000508229349984644240928285031695732182889180476306086101969116242007453806416841472280425362167875191583886	-0.0000000508229349984644240928285031695732182889180476305995456076004970819555599654168459440278388684719639655683	-0.0000000508229349984644240928285031695732182889180476305995456076004970819555599654168459440278388684719432250459	2.07405223806797021566818716518406413998091726928273300781059189973838574048195844558444146606359554693892e-104	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.0000000508229349984644240928285031695732182889180476305995456076004970819555599654168459440278388684720794699675	1.36244921572628804290465925796366514333540128325452896661919475323873835779551553591207724694442847941464e-103	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R01	rho	0.05	-0.0000056940647171662424681745174326576507604811218398003510216416050677396392549850612328631834940037510987924	-0.00000569406471716624246817448577537001157706629485081462510295760218558127150071081923096849260789482891449097	-0.00000569406471716624246817448577537001157706629485081439365023361856496156163181724495461895570907738105898735	-0.00000569406471716624246817448577537001157706629485081439365023361856496156163181724495461895570907738114346527	8.44779232257617102830154657303466075492124792087239229623529938222327511623117543838951317731507609346501e-104	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000569406471716624246817448577537001157706629485081439365023361856496156163181724495461895570907738133133327	1.87868000876903622803583426046777262078797042472562169323374690132410511778379753136313883369064950284993e-103	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R01	rho	0.1	-0.0000326117908702315760568307515454879133776108485944220447044919586448071469320514262746212538268303089383283	-0.000032611790870231576056830719713876123632710306166337707847032438679204382574680517403059899038737899507792	-0.0000326117908702315760568307197138761236327103061663376962849599153631086555354377443945702156597471966984088	-0.0000326117908702315760568307197138761236327103061663376962849599153631086555354377443945702156597471965209507	1.7745814066005169592354732672129584140660376277651941494543312766786441147386262727352422519572830813111e-103	3.26117908702315760568307197138761236327103061663376962849599153631086555354377443945702156597471965211986e-70	0.0000326117908702315760568307197138761236327103061663376962849599153631086555354377443945702156597471964219753	9.8975424889021461854165216623425444715722491769704931677182604374951403942424610297518425354865665714403e-104	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R02	rho	0.01	-0.0042268037336738526397087141961176487670867270681903213178891903324070929073406601110924355169312729232415	-0.00422680373367385263970871418009348482051873612869031698529177235049947139396429354215542537105875760213998	-0.00422680373367385263970871418009348482051873612869031697911061254827632169309861260807232715604842912581931	-0.0042268037336738526397087141800934848205187361286903169791106125482763216930986126080723271560484291257635	5.5809931214954833116005056069596726535737792715956965879644816563849249800133700960715235442391212385214e-104	4.22680373367385263970871418009348482051873612869031697911061254827632169309861260807232715604842912580415e-68	0.0042268037336738526397087141800934848205187361286903169791106125482763216930986126080723271560484291257635	0.0	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R02	rho	0.05	-0.0209323483944498467016396277050875942089873017072446593588702959061230425042668522277254796586614339063827	-0.020932348394449846701639627668774277748461139631908274948590395178519910421419994842708391001485991148371	-0.0209323483944498467016396276687742777484611396319082749764317010364757527781749929751035025434103089381023	-0.0209323483944498467016396276687742777484611396319082749764317010364757527781749929751035025434103089381023	0.0	2.09323483944498467016396276687742777484611396319082749764317010364757527781749929751035025434103089382708e-67	0.0209323483944498467016396276687742777484611396319082749764317010364757527781749929751035025434103089381023	0.0	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R02	rho	0.1	-0.0406602768918298278223175436667476724187425161114127352776295234778915880607929871754660485533366741943427	-0.0406602768918298278223175436691243055131297917345302826922588332873541046262448339420749756218238217964891	-0.0406602768918298278223175436691243055131297917345302827803172154764269250984151169131391167894340429557601	-0.0406602768918298278223175436691243055131297917345302827803172154764269250984151169131391167894340429553136	4.46479449719638664928040448556773812285902341727655727037158532510793998401069607685721883539129699081712e-103	4.06602768918298278223175436691243055131297917345302827803172154764269250984151169131391167894340429556918e-67	0.0406602768918298278223175436691243055131297917345302827803172154764269250984151169131391167894340429553136	0.0	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R03	rho	0.01	0.00000000000154376111284648729875570191595065217390347592481234694056898442733464492080122747324484372982400432843119	0.0000000000015437611128464872987557019159506521739034759248123469405689844273346449208012274752769662596060403901415	0.0000000000015437611128464872987557019159506521739034759248123469405689844273346449208012274752769662596056417114415	0.00000000000154376111284648729875570191595065217390347592481234694056898442733464492080122747527696625960401432871544	1.62738272605691743301071355186652439200313978468494433364988020082355425544008191586278740759281085872837e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.00000000000154376111284648729875570191595065217390347592481234694056898442733464492080122747527696625960754143733573	3.5271086202894172289887941709146142690540919263654808311069743618712101493056097612835600741605321431305e-105	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R03	rho	0.05	0.00000000488366333916392621409855601239601367392089076693725968691846994022830662747160136873866812051998339355443	0.00000000488366333916392621409855601239601367392089076693725968691846994022830662747160266047172172266312044904986	0.00000000488366333916392621409855601239601367392089076693725968691846994022830662747160266047172172266311457599263	0.00000000488366333916392621409855601239601367392089076693725968691846994022830662747160266047172172266310067391342	1.39020792041326117948543287565331041154433290901468387764602538605000805855231497667655347364866805089767e-104	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.00000000488366333916392621409855601239601367392089076693725968691846994022830662747160266047172172266312196541581	2.12915023839767568598382326027230431647722823102471322772656204792687827072592589022796984333902754525012e-104	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R03	rho	0.1	0.000000162160747191073403855304881754846348350218572417027909389411369247176938060990284717548263665328725044072	0.000000162160747191073403855304881754846348350218572417027909389411369247176938065098944798298804545334230412507	0.000000162160747191073403855304881754846348350218572417027909389411369247176938065098944798298804545334260451562	0.000000162160747191073403855304881754846348350218572417027909389411369247176938065098944798298804545334283112425	2.26608622685233781313613058778681776903683878200014474801231165888065877865838284693089662951969934321677e-104	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000162160747191073403855304881754846348350218572417027909389411369247176938065098944798298804545334264592002	1.85204221200994523713207696441892945663333971555577406913835978794951398415116535719853964294605115807134e-104	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R04	rho	0.01	-0.00000000000154374520721769209577945059015291449654114257469971919282977600048862254951969374881601201497851054426429	-0.00000000000154374520721769209577945059015291449654114257469971919282977600048862254951969375084853577002923781820792	-0.00000000000154374520721769209577945059015291449654114257469971919282977600048862254951969375084853577003068453971839	-0.00000000000154374520721769209577945059015291449654114257469971919282977600048862254951969375084853577003072755536525	4.30156468569636895529458181456155168974458594531326446911421082974072338595570060217777277932893127803411e-107	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000000000154374520721769209577945059015291449654114257469971919282977600048862254951969375084853577003222911318201	1.50155781675436358675241155000344874648473265564514542297856011851761811245625370058251576344516724888677e-105	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R04	rho	0.05	-0.00000000488243507926110643146768135884689360968312483894792190391553638383767549333111482709222220596475314892129	-0.00000000488243507926110643146768135884689360968312483894792190391553638383767549333111614450599799503187517782803	-0.0000000048824350792611064314676813588468936096831248389479219039155363838376754933311161445059979950318869926021	-0.00000000488243507926110643146768135884689360968312483894792190391553638383767549333111614450599799503189180292578	4.81032368025320807205038543458749098858538649566913477160505221501118421405456888716461329346888827605331e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000000488243507926110643146768135884689360968312483894792190391553638383767549333111614450599799503190760229866	1.57993728843422436537622498168214518468614095124964996143124446183006922795018084792924436089145441525235e-104	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R04	rho	0.1	-0.000000162009248254124188709969346445139655784411955546084883511722092265958516600259809059354288528285380938208	-0.000000162009248254124188709969346445139655784411955546084883511722092265958516604964871851598126649297907894202	-0.000000162009248254124188709969346445139655784411955546084883511722092265958516604964871851598126649297900994604	-0.000000162009248254124188709969346445139655784411955546084883511722092265958516604964871851598126649297893934907	7.05969741473351389361086906153803807039285738548711009433373305228134583806012544196059115321995774342993e-105	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.000000162009248254124188709969346445139655784411955546084883511722092265958516604964871851598126649297911917123	1.79822159963224221203241388544556347279150273283408705370266715478857537655582157819589677673573736683072e-104	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R05	rho	0.01	-0.000000000011698913988209695219581219470795262965411506501558936994909636731398450109765819069129724847578760894284	-0.0000000000116989139882096916837263873466621355140070474437023079523892089500316216920641769125361502044303083822733	-0.0000000000116989139882096916837263873466621271046827887742524847278469334502821237238769007978793564822414344857277	-0.000000000011698913988209691683726387346662127104682788774252484727846933450282267051715923539926233335616443551921	1.43327839022742046876853375009066193290749588043144379977884186209986875689983954577644912032838197245023e-79	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.0000000000116989139882096916837263873466621271046827887742524847278469334502822670517159235399262333356145076213094	1.93593061154789722518040957090550559327243484979183500686245970659911829330986832188114394356276593655992e-105	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R05	rho	0.05	-0.0000000357727872667276974304941136050241246465405291893952537976950717772799987628334273589936754715734263834422	-0.0000000357727872667276974878684932020664605440701766561863761382376450850405712078242489470656929103231654922183	-0.0000000357727872667276974878684932020664604792639627253573013044675197210037927754965512168028042897188242928423	-0.0000000357727872667276974878684932020664604792639627253573013044675197210037925799993751094257585959142011589464	1.95497176107377045693804623133895921893655743196488612619679796121350324441130477528488531212599600574978e-79	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.0000000357727872667276974878684932020664604792639627253573013044675197210037925799993751094257585959141814075481	1.97513983098458087444467661735563915543614882714469587422110298610479366339019926945854005925460904610666e-104	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R05	rho	0.1	-0.00000107538351397267963178623286232927708023923680710609426688268872076229909398875155969925260695644201754811	-0.00000107538351397267963181391197514839776571692404875416392412677975400715294760328112130459063954431134154185	-0.00000107538351397267963181391197514839776571599421232627608152367525252000194364888309624273582314388240840639	-0.00000107538351397267963181391197514839776571599421232627608152367525252000194364888240846896420871645731422464	6.87773771614427425094181750310037369621967388604599127322612466568671344028302910939579707974647889359394e-85	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000107538351397267963181391197514839776571599421232627608152367525252000194364888240846896420871645733124286	1.70182138885445767973365026930972440046719978276929322225772402070917268067302227783040354168815000657061e-104	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R06	rho	0.01	0.0000000000116322024856634551587497257952156482691955413144934973554986859570115435391920527896417903108134988706088	0.0000000000116322024856634516230303934636812691664035692105578936235724613909682831557838710455366278860680434178477	0.0000000000116322024856634516230303934636812607559179237170138165647445584438296434131757825146559078374045669895405	0.0000000000116322024856634516230303934636812607559179237170138165647445584438297867452215188053424698027835322958524	1.43332045736290686561965378965306311857550503045259512506606452261306193221668739483722535258738447241947e-79	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.0000000000116322024856634516230303934636812607559179237170138165647445584438297867452215188053424698027825116086147	1.02068723768893039393636060449639109047594909862773010083049629598403985605032362192629142670457698260748e-105	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R06	rho	0.05	0.0000000355709869570719993828274690454828698777371361143186640048145199758882838484663046794374604072392043919169	0.0000000355709869570719994395160543450023671337970413720138438909558274968757026280264009161637748523886734629741	0.0000000355709869570719994395160543450023670671634866442003804835412820638675512628309463593300461887492396672559	0.0000000355709869570719994395160543450023670671634866442003804835412820638675510648924650231371001852415544414843	1.97938481336192946003507685225771624599428925974563589356327093222793294094970012972376089313941758087184e-79	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.0000000355709869570719994395160543450023670671634866442003804835412820638675510648924650231371001852415564503897	2.00890545251584550965356334332548031460274433924777957931643863333313568540215149789928040174256698633911e-105	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	R06	rho	0.1	0.00000106953154467706314748524550133561994720381916176711260792452383301479150719792615862631532082433997209437	0.00000106953154467706314751007800836201008967317274910687824613493954686664114258538440335437591825412493978384	0.00000106953154467706314751007800836201008967213606314191314985086358464611775365556168527910071275130902387991	0.00000106953154467706314751007800836201008967213606314191314985086358464611775365556096990721935043253950121672	7.15371881362318769522663184319109012895283689142914498123864433026651339648696251912503561790377142680196e-85	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.00000106953154467706314751007800836201008967213606314191314985086358464611775365556096990721935043253943308936	6.81273574401304115185608594599569415719455477489709056148008014695425412599288341805605901396377104311695e-104	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	PN01	delta	0.05	-0.000951148843057918311565258999151008643604958559871141266543939821532710595460249764175760897991020726941992	-0.000951148843057918311565258999151008643604958559871141266543939821532695975889985867110002601387481902545624	-0.000951148843057918311565258999151008643604958559871141266543939821532695975889985867110002601387481902531672	-0.000951148843057918311565258999151008643604958559871141266543939821532695975889985867110002601387481902517719	1.39524828037387082790012640173991816339344481789892414699112041409623124500334252401788088605978030963035e-104	9.51148843057918311565258999151008643604958559871141266543939821532695975889985867110002601387481902520149e-69	0.000951148843057918311565258999151008643604958559871141266543939821532695975889985867110002601387481902517719	0.0	PASS_PRIMARY
C17	C08	TWIST_SCALING_CONTROL	5	PN01	delta	0.1	-0.00370250533183718222908258309423641327289951759752522110246443200466494322996809289006752393059552167147176	-0.00370250533183718222908258309423641327289951759752522110246443200466182366732354431963307617669604313287124	-0.00370250533183718222908258309423641327289951759752522110246443200466182366732354431963307617669604313287124	-0.00370250533183718222908258309423641327289951759752522110246443200466182366732354431963307617669604313292705	5.5809931214954833116005056069596726535737792715956965879644816563849249800133700960715235442391212385214e-104	3.70250533183718222908258309423641327289951759752522110246443200466182366732354431963307617669604313295353e-68	0.00370250533183718222908258309423641327289951759752522110246443200466182366732354431963307617669604313292705	0.0	PASS_PRIMARY
