configuration_id	design_id	design_family	bank	point_id	configuration_sha256	metric_jet_sha256	phi_jet_sha256	parameter_tangent_sha256	alpha_0	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	beta	determinant	inertia	identity_residual	latent_to_slot_rank	latent_rank_status	scalar_curvature	ricci_rank	ricci_rank_status	curvature_operator_rank	curvature_rank_status	riemann_max_abs	ricci_max_abs	weyl_max_abs	weyl_trace_residual	ricci_square	riemann_square	weyl_square	mixed_curvature_max_abs	time_derivative_activity	depth_derivative_activity	angular2_derivative_activity	angular3_derivative_activity	expansion_0	expansion_1	expansion_rank	shear_rank	twist_rank	twist_max_abs	shear_max_abs	phi	phi_gradient_norm	phi_gradient_max_abs	phi_horizontal_support	phi_vertical_support	phi_hessian_max_abs	complete_metric_parameter_rank	combined_parameter_rank	retained	physical_merit
H27_B0_P4	H27	ORTHOGONAL_SIGN	B0	P4	bd8f7b623deac16b46adcb1e99c40f7d0b18fec5d52504acf48e846bdeb509ce	117f06bf55d8da757d9d4b05fe99042f317763f11a4cf72beb0b397bf58b02d7	c3771015680dcfbf9acffac952e864d79c97bc4488d27bcd040eac10f115ac46	f308da9c6b67a64a06af19717d15f3002f32e739565c550d0536fa06c5fe16fe	-0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-0.75	0.75	0.75	0.75	-1.4658691886892843	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.2543326056207663	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1587587397768799	0.19812075718535557	0.10340170686356115	2.7755575615628914e-17	0.09602967523304964	0.20531847040848253	0.03482081136966596	0.154550125231165	0.27706921565088927	0.13922912796769332	0.205197519460208	0.2725896906144082	-0.034811243901511066	-0.17793231215878585	1	2	1	0.03946966934932486	0.03226782148253761	-0.23583635807718148	0.0026375801017591693	0.09738756613756615	0.08629712301587301	0.09738756613756615	0.06666666666666667	10	11	YES	NOT_EVALUATED
H27_B1_P1	H27	ORTHOGONAL_SIGN	B1	P1	15f0bb6dce74c4693f0ddfefde527dc750679f67f33518a2d3871a2f9d2033af	ce43b7a8c90a5f6552f4c7da01db0be8d5e8ba69b16b9844391d68444e3b48d8	ed32f9a42ca45085421c352c9d95663c06fd45ddb9be62e8189bc96efadef10f	528174e31d83895a88f3337186681c916363b55965240185a73a3e327f835c6f	-0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-0.75	0.75	0.75	0.75	-1.4681930212404122	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	0.11701255617025798	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.13241893418270742	0.20363124415955824	0.08376593122966455	2.0816681711721685e-17	0.08416859272167387	0.07954500407954208	-0.08422820192997323	0.08205345495957683	0.20030580452385155	0.18675568901334746	0.20412911524837474	0.20101846526289005	-0.11280446506076387	0.12759814127604166	1	2	1	0.12878958948206018	0.14832105298430492	-0.029771990740740745	0.007233532002109923	0.073125	0.073125	0.055937500000000015	0.07500000000000001	10	11	YES	NOT_EVALUATED
H27_B1_P5	H27	ORTHOGONAL_SIGN	B1	P5	40f5831495358c8e0b16a2e6aecd2cd9e672374090b75bf5163a6eae655c950e	accff6063000f72b93bfad739c99653bb0a2135cb74fb25d1b3bc9b81a40715a	dea2b976c7215319aeb5b52755b76e25278fce3160ebfd6ba0e82e8186f97d49	66843cef93d383756511a1ddf720b7e525cf97a4621336366366040373434dbd	-0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-0.75	0.75	0.75	0.75	-1.3725767529132156	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	0.045916001645688306	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.12737348047853517	0.2347322801982528	0.08231513980037758	4.85722573273506e-17	0.09002158903305876	0.08494597138702913	-0.0943944469433792	0.08608322019774162	0.20414745596415798	0.23703771936423962	0.31721373926738394	0.15703650458781382	-0.14437855259773663	0.16148731473443934	1	2	1	0.1323391525205761	0.14335891408402057	0.02118055555555556	0.012195762948543198	0.07760416666666667	0.07760416666666667	0.07552083333333334	0.07500000000000001	10	11	YES	NOT_EVALUATED
H27_B2_P2	H27	ORTHOGONAL_SIGN	B2	P2	6064be118f6d2dfdb3f1e5f20b44339f64a6424172f3bc822f514f0a78b68fe9	e4b44389652f7784a78b01dbb2ac94cbe2e5b0dad543dad98a04831c87e657af	ba822e4252492a825902549133460af303dd86eef6039789c8c9fec06114fdde	28e33d584fbd467759b6220c169a1bee9d5eaa7b135b098050d436967fb9a7cb	-0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-0.75	0.75	0.75	0.75	-1.4449381465537103	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.2403502163028646	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.13859973368306597	0.18445654280709228	0.10479378188434095	2.6454533008646308e-17	0.0499097889453532	0.0427797332955763	-0.03778376910285238	0.13859973368306597	0.33691483715724985	0.19592560533511424	0.2045376264950356	0.10685675952023346	-0.04299626051419522	0.040827193606898786	1	2	1	0.09547252676457764	0.18190290096824674	0.23700824357520786	0.015857036367788808	0.11607142857142858	0.057410714285714294	0.11607142857142858	0.05	10	11	YES	NOT_EVALUATED
H27_B2_P6	H27	ORTHOGONAL_SIGN	B2	P6	7682ae6bb9a0391696a032a5d6bfba4d7f711ff729dd9abb7e861f3dbd6fbb00	47a8341199252e6103b06cf1e95d2dc5e4c0da92939a86e397485998e6527ba3	f33dfe7b6fbc9304f4dfbc38b7ffb0e66a214440179ff3ca4d7b4bee3d0ad4a0	aef985a485388603ed85119a041746ba79bc664ab1218ba60776342f20bc725a	-0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-0.75	0.75	0.75	0.75	-1.371385797020146	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.2373044398598558	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.13885665007377518	0.12916223151642625	0.09535075630903102	2.42861286636753e-17	0.04345871087805437	0.05370693577890302	-0.01443935358480563	0.13885665007377512	0.20671715326798562	0.18461789726337144	0.20205712230493966	0.17436134741540632	0.03713652584876541	-0.03461549961419752	1	2	1	0.08971298707561728	0.10513554908504807	0.2763888888888889	0.02731983241832254	0.12760416666666669	0.12760416666666669	0.07916666666666668	0.05	10	11	YES	NOT_EVALUATED
H27_B3_P3	H27	ORTHOGONAL_SIGN	B3	P3	aaac234978e7e14685e7172d3bf25ba354ac5d7e32a2c891701eec7b61c32f63	65d2878bcad9f3ae41e418a9f3a938d24f2015523fd70ae3c337c4565c440df4	d8c620da52e5ccf8849dd1c78c5f46089c2844856a0d6d1d07529e12c449af87	04ab3c81c44145d2ccf29c626465b18a74184bf31dff37653da3c31d36099f11	-0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-0.75	0.75	0.75	0.75	-1.4557614378489963	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.3823302192295703	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16692521541006208	0.294189583178484	0.09413927506113907	2.7755575615628914e-17	0.08352686310900816	0.152227069703385	0.033898808997412745	0.1578236641377532	0.29204124839296414	0.13433071753958686	0.27991183453244306	0.12035714285714287	-0.076690699682488	-0.02636921568684053	1	2	1	0.02116889015941663	0.10700291941041216	0.13635569019274377	-0.005446925274911926	0.1307142857142857	0.1307142857142857	0.08582589285714287	0.058333333333333334	10	11	YES	NOT_EVALUATED
H27_B3_P7	H27	ORTHOGONAL_SIGN	B3	P7	93b6f81d9bd8bc5acc827a12771b8e67af3b8a7228e434070518d573660fa447	08035fe7323692b4d32d526d8479de52655bf769c7d04f6052b61df55cbe3441	c1b4cdcb471bbbd49ef356aa6f1fa71c8bab2a1aaa2945090140836ab9db22b6	38b6bc7ec0d170e47ce566f757a61f892c89df638e0082d2a8440d265b529174	-0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-0.75	0.75	0.75	0.75	-1.282124565196972	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.4717555348874657	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1595385938462583	0.31306486867619526	0.08881470882505192	8.326672684688674e-17	0.1032715900087162	0.1522501080762179	0.01989135629110496	0.1301826816375271	0.2819272629753363	0.17229873618099903	0.31013772512579824	0.13684188787691762	-0.008359085648148128	-0.03400202546296296	1	2	1	0.04284288194444442	0.08750754514620457	0.18194444444444446	-0.005484702570068523	0.14027777777777778	0.14027777777777778	0.07916666666666666	0.058333333333333334	10	11	YES	NOT_EVALUATED
H28_B0_P0	H28	ORTHOGONAL_SIGN	B0	P0	b35881e5e5ffc2bfee156f5d3fb1cedcb22f3cc8036f1ec528309ed6961c3a96	9af18d57504685ea49fd6ec056dd72ad5e8f15caa099ce2a38fa001b3025adff	baf1805f36779726fe6949895c7408a9c2db1e8a631cfd4393b7f16bd8e30b9e	77850d05ad5e21a8c3f21342f323d9957d659d64f300e27afa010ad575f793bb	0.75	0.75	-0.75	-0.75	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.2635629125136748	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1555115375082587	0.29057291501155375	0.10032239732725254	6.397805351410061e-17	0.09966967517990204	0.21221947192024793	0.0360352578446739	0.13655695824537528	0.26403994597315733	0.14121107642550254	0.22246860130624582	0.2441634565670207	-0.03600000000000001	0.129875	1	2	1	0.13675	0.11236036658361129	-0.25	0.0036499508953946463	0.0875	0.07500000000000001	0.0875	0.06666666666666667	10	11	YES	NOT_EVALUATED
H28_B0_P4	H28	ORTHOGONAL_SIGN	B0	P4	3279e439eb26cc4998b4ac3134b6d76930a33f308864306f633cd611f4411f11	ff33726a36af17571bd76387c9a9f07a7ae97deb9cb46f106ac51fff34a92bc5	83e83abe41b8396b4a7a6bbbf1b7e4cbca9a13e3d5ef79d419bc751000203b38	c078a67184e836d9403a490300a1d65cbbddafa8890e21f620d7e2c2a90de6d4	0.75	0.75	-0.75	-0.75	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-1.455551458306455	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.26492038517807515	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.17739314185934432	0.307067279355668	0.10873164333021818	1.1102230246251565e-16	0.11459334960324019	0.26560915652335915	0.059816727477845354	0.1364060413168268	0.27860427244461783	0.13976221207423636	0.205197519460208	0.2725896906144082	-0.034811243901511066	0.1448053280318017	1	2	1	0.17413681213215665	0.1038586779116584	-0.2641636419228185	0.002708363008725315	0.09738756613756615	0.08629712301587301	0.09738756613756615	0.06666666666666667	10	11	YES	NOT_EVALUATED
H28_B1_P1	H28	ORTHOGONAL_SIGN	B1	P1	1399799bfb985a89977a705484b89e5a10c530d19c8ec57bebc3125cc0df46b8	29a59990586514618a73022cebd496dc442f22a348a8f4db665e4a4688382476	7d09b5981472111e8d6308d20ea320d2e83ff3bda75bb2718260568cae24bb7b	ea80255d054ae337e3548a4effc5d9afd73c51296b380791a605e3ad4c68e1c5	0.75	0.75	-0.75	-0.75	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-1.4297505664480628	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.29190992393842935	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.176306518487134	0.23784629946447466	0.21131250555022368	9.71445146547012e-17	0.06117915138104829	0.22887406875293237	0.1349195672220824	0.176306518487134	0.20030580452385155	0.19974324529661566	0.20412911524837474	0.21499789820745427	-0.11280446506076387	-0.12648633572048612	1	2	1	0.11644928421585646	0.14832105298430492	0.029771990740740745	0.008340891450036914	0.073125	0.073125	0.055937500000000015	0.07500000000000001	10	11	YES	NOT_EVALUATED
H28_B1_P5	H28	ORTHOGONAL_SIGN	B1	P5	8099a27cdce483682f7fab954d558923429bc85f8cb5b0c28b2d3633ca1edb75	e5b4c110addfbc26a11d511d6e9b8dc213e0af0bddac691c1f4cded4016a314d	35d4d2b124d79d9740a2435764fef3261c020b9905b7b4d1e390e576f15100d1	463ac1e17010a169cc8e55ac1ef88a7dea281ed4bf84a8e491b768b1a1957466	0.75	0.75	-0.75	-0.75	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-1.519743645968886	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.16150371485480686	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16891627996261266	0.24824774751219725	0.22296098650845975	6.591949208711867e-17	0.0665833326425596	0.16804881855360437	0.04357663657245274	0.16891627996261263	0.20414745596415798	0.291401127611651	0.31721373926738394	0.15703650458781382	-0.14437855259773663	-0.15972689806777263	1	2	1	0.10296415252057613	0.14335891408402057	-0.02118055555555556	0.012550236825385818	0.07760416666666667	0.07760416666666667	0.07552083333333334	0.07500000000000001	10	11	YES	NOT_EVALUATED
H28_B2_P2	H28	ORTHOGONAL_SIGN	B2	P2	1c7a0dc1befb0659e3f3d36a3a3241e1f05f2ef34676dc4f065dd2c4226fc86a	c5004a2ccfef4bccc2ce46bb9d08c155a99ab42aa8d28f066c0be523abe7c9ba	4de22b8ad8a0a5ed61ef8fd8e2ad5de42e5881db97f3097e4c70204d5c87ef9d	7fe0c21a8a3e41bcf59815914166fca8139a450ff019fd5471d5770b1cce52f6	0.75	0.75	-0.75	-0.75	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-1.481524488663191	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.038341435996540885	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.17108172041125744	0.30296480761870226	0.07997918053611532	6.938893903907228e-17	0.11969564305481034	0.29435991903190484	0.05545865482704313	0.17108172041125744	0.33691483715724985	0.2227908239097256	0.2045376264950356	0.10685675952023346	-0.04299626051419522	0.007879056393101234	1	2	1	0.15646037904741097	0.18190290096824674	0.26299175642479217	0.014337576213761905	0.11607142857142858	0.057410714285714294	0.11607142857142858	0.05	10	11	YES	NOT_EVALUATED
H28_B2_P6	H28	ORTHOGONAL_SIGN	B2	P6	4c93c66314a72a5eefde240bb119f89730408152d7658922eca64127ba1e6117	32462c670abd8f4ccd8d95c9dc3db94637b1cdcb072ab09beb2418ee857de8cb	f8a42716f25070ae55788cb54818227f55be0aedbe7dc3c36c146f2471735118	cb77c5ed25514fd7581ada203dbb841a7394ac4976de425c3087925c7f3b1679	0.75	0.75	-0.75	-0.75	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-1.4375326992582529	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	-0.06589413735225624	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16383956308424863	0.18233102076264635	0.09059333724580312	7.105575162220376e-17	0.06765038381159992	0.21572114496645237	0.08186772312238517	0.16383956308424855	0.20671715326798562	0.17409957595107908	0.20205712230493966	0.13780627676489424	0.03713652584876541	0.06842799961419754	1	2	1	0.2027106240354938	0.10513554908504807	0.2236111111111111	0.023225888156254752	0.12760416666666669	0.12760416666666669	0.07916666666666668	0.05	10	11	YES	NOT_EVALUATED
H28_B3_P3	H28	ORTHOGONAL_SIGN	B3	P3	824c379122845f4a8aa14176553f21f6717179d7c34c7e60d77bcce65c09a4da	352496505aa36bd7eb9f0d8ae24c2ae7961d9fd6ff8599e83770bb88bb0f1c07	1ae84328788bd0617f2cd3a780b577455a72519c3a39456d7877c66b351f3455	5d0eb9e8fd9a5df06604d230c8f8c2537d7e221bb312cc3233089bc603f80469	0.75	0.75	-0.75	-0.75	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-1.4232178321463154	1,3,0	8.326672684688674e-17	10	NUMERIC_CLASSIFIED	0.29549088659034983	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16378936744975212	0.2812950969445958	0.11575838793819435	4.85722573273506e-17	0.10703252425782664	-0.01194048605795129	-0.19690057988762075	0.1257110769065506	0.29204124839296414	0.13433071753958686	0.27991183453244306	0.12035714285714287	-0.076690699682488	0.14089942402017383	1	2	1	0.18649807412629768	0.11710086800462549	0.11364430980725623	-0.005528168470242793	0.1307142857142857	0.1307142857142857	0.08582589285714287	0.058333333333333334	10	11	YES	NOT_EVALUATED
H28_B3_P7	H28	ORTHOGONAL_SIGN	B3	P7	0ee0887a982a34dc7927473bc16c30f99e8528b50e053cc008f76fc49e0f72c1	899750d274939b43763cf25529351b893f695a83f6cba67b045b07f4f9f194bc	287caa24b7d75fe39dc07886a7f2f0bc74c2b82761177928f35d4930d227473e	fb107be77f9f68716c6b7092f222ede26d6ad7ac6b3c9028f7cf5b0ab93bb082	0.75	0.75	-0.75	-0.75	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	-0.75	-1.1430540867721002	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.1692146867553181	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.15953438208191348	0.24928833041151874	0.11357929849714705	2.7755575615628914e-17	0.10312865839311575	-0.04155151589251124	-0.2382642959408426	0.09092352390895146	0.2819272629753363	0.15417968337218452	0.27752343006993213	0.13684188787691762	-0.008359085648148128	0.19012702546296292	1	2	1	0.17569878472222222	0.11787792735989402	0.06805555555555554	-0.006945411535862237	0.14027777777777778	0.14027777777777778	0.07916666666666666	0.058333333333333334	10	11	YES	NOT_EVALUATED
H29_B0_P0	H29	ORTHOGONAL_SIGN	B0	P0	78408c9c0ea92e6649986be071824933296188d2f303c901df0a7be0fd7fc86b	bce640cbec1380150bc24f2df105c7e0f194e31092d3165c46fa0ceba65ec49f	baf1805f36779726fe6949895c7408a9c2db1e8a631cfd4393b7f16bd8e30b9e	928a3e48e56aff56e6935f44284749bff3a7312338d57f6dd149195d7206a195	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	0.75	-0.75	0.75	0.75	-0.75	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.5147909666530123	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.17618668673108484	0.2932186522067216	0.058605122577401025	9.020562075079397e-17	0.057932908065944456	0.028846783268735264	0.001317546919360507	0.1761866867310848	0.26403994597315733	0.14121107642550254	0.22246860130624582	0.2531634565670207	0.36575	-0.145125	1	2	1	0.13675	0.0630006556282154	-0.25	0.0036499508953946463	0.0875	0.07500000000000001	0.0875	0.06666666666666667	10	11	YES	NOT_EVALUATED
H29_B0_P4	H29	ORTHOGONAL_SIGN	B0	P4	872a88fc4c03045fc27df6dd8ea3aba8a9696c57b5638db18d0dc3b01558d876	19aeb80886335cfdb7aa90588de6272af9ae9374e38f146aac9438f856169171	83e83abe41b8396b4a7a6bbbf1b7e4cbca9a13e3d5ef79d419bc751000203b38	0ee81b310f2f92c9c87f3c26b8784ed7aced1f887498dd0afe89152314ccf904	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	0.75	-0.75	0.75	0.75	-0.75	-1.3753718111599766	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	0.5543768213724696	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.18465685480872082	0.3075485161489676	0.06322841210262715	8.500145032286355e-17	0.07822862367417663	0.06508810455942539	0.01107541056941961	0.18465685480872082	0.27706921565088927	0.13976221207423636	0.205197519460208	0.2666131529658894	0.36433391965496253	-0.1295171275772567	1	2	1	0.17060072958413267	0.043626872185201795	-0.2641636419228185	0.003729128463509375	0.09738756613756615	0.08629712301587301	0.09738756613756615	0.06666666666666667	10	11	YES	NOT_EVALUATED
H29_B1_P1	H29	ORTHOGONAL_SIGN	B1	P1	d6fb167da732b77a3face4a95352bdea24394b684adf61b3ca804398aea6b16c	58fa5e205cf4a8490e2c36a5d88baee94d2f46294fef637bce0f1326adec22b5	7d09b5981472111e8d6308d20ea320d2e83ff3bda75bb2718260568cae24bb7b	a97dff371d287d1a6ee090861db738de4f796100e99489e9884c8ddd9bb22b9c	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	0.75	-0.75	0.75	0.75	-0.75	-1.3228174435656217	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.2422073299665119	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.15277874696263138	0.1922659635020891	0.061667598496506625	2.835946026007607e-17	0.07202803852173915	0.09054852062336485	-0.033952759523610876	0.15277874696263138	0.20139866581342197	0.18675568901334746	0.20412911524837474	0.20101846526289005	0.13997322832272377	0.23758442238136573	1	2	1	0.06345641046971451	0.0939084276813898	0.029771990740740745	0.008090857112894609	0.073125	0.073125	0.055937500000000015	0.07500000000000001	10	11	YES	NOT_EVALUATED
H29_B1_P5	H29	ORTHOGONAL_SIGN	B1	P5	1c8ca994cd6acf67af52787478d616521859565829691a43e515fdae466cf8e5	5cc89c3479280f270aa521e70f655c6170ec9d5666523228f0852af17a53d294	35d4d2b124d79d9740a2435764fef3261c020b9905b7b4d1e390e576f15100d1	70c4620f5be0f19bf283066516d2917687ec4329859ffad15f4155572a0795d8	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	0.75	-0.75	0.75	0.75	-0.75	-1.7821151153533696	1,3,0	5.551115123125783e-17	10	NUMERIC_CLASSIFIED	0.26844870832604834	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.17884506775182205	0.20932038057633745	0.08800248399937587	3.2959746043559335e-17	0.08976897361585615	0.12313942901373774	-0.032376948550666175	0.17884506775182205	0.2156649156299561	0.23703771936423962	0.31721373926738394	0.18610350402257791	0.13600621302726337	0.22318670629179527	1	2	1	0.13063185603137858	0.09757565645223622	-0.02118055555555556	0.013023431622403263	0.07760416666666667	0.07760416666666667	0.07552083333333334	0.07500000000000001	10	11	YES	NOT_EVALUATED
H29_B2_P2	H29	ORTHOGONAL_SIGN	B2	P2	f297a1aa108414869e1da68cf2a90b1951a0a952b19a99ccb7ac8fff4d6bc98a	38db2370333173d526665f61f69f3ddeab2268f384eaa19f07510bf858a7f73e	4de22b8ad8a0a5ed61ef8fd8e2ad5de42e5881db97f3097e4c70204d5c87ef9d	0b37395e45d2e0bdd79217a5b59bca5cd7f9f7ccaa467bb583fa42a6324f0c89	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	0.75	-0.75	0.75	0.75	-0.75	-1.2717717382234004	1,3,0	3.3306690738754696e-16	10	NUMERIC_CLASSIFIED	-0.06134842432078669	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.2065731695160231	0.20105011675739143	0.14773959615407967	5.551115123125783e-17	0.12157626530311919	0.37049752894458277	0.12859954139389237	0.1650602340089578	0.33691483715724985	0.19592560533511424	0.2072832895455644	0.13186838335313872	0.2532059705891698	0.059085013243682066	1	2	1	0.1648194162424808	0.05794536434519617	0.26299175642479217	0.015768378348441067	0.11607142857142858	0.057410714285714294	0.11607142857142858	0.05	10	11	YES	NOT_EVALUATED
H29_B2_P6	H29	ORTHOGONAL_SIGN	B2	P6	6f74b347847ab612749dc272dea34b207889b562905ae98d2ef16b8e44857163	5330a8317ad342e7d0b4b7cc35c8039df3b8fd35d8a1112bbcf4e950f0dc4970	f8a42716f25070ae55788cb54818227f55be0aedbe7dc3c36c146f2471735118	ca5fcf96d247b59843730c7fd97a6a07df70ab4934b6598c553634d1ad1194f5	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	0.75	-0.75	0.75	0.75	-0.75	-1.805053584012589	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.1577379623637304	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.16814235777236985	0.20814811985705173	0.12545690434153142	4.163336342344337e-17	0.0951489066384644	0.28603656301573777	0.10403250466236258	0.15358232745537398	0.20671715326798562	0.18461789726337144	0.19404840152954786	0.17436134741540632	0.20579899691358022	-0.12914484471450619	1	2	1	0.19419901781121396	0.028927883554517843	0.2236111111111111	0.02215131494303209	0.12760416666666669	0.12760416666666669	0.07916666666666668	0.05	10	11	YES	NOT_EVALUATED
H29_B3_P3	H29	ORTHOGONAL_SIGN	B3	P3	dc2db2ecd657388caff1f3fe9a99254aa04f1e9c952c67b64794a83e09c2f32b	a5bd0908d13fbccbaec30f4cf96cc30181dc9a65b33c2231863a5ca36a4059be	1ae84328788bd0617f2cd3a780b577455a72519c3a39456d7877c66b351f3455	a7b711938b88a73f69a084ca00411130f253e8f149dca4c35949ff9e1dc7bae5	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	0.75	-0.75	0.75	0.75	-0.75	-1.4194858791947813	1,3,0	9.945577058287785e-17	10	NUMERIC_CLASSIFIED	-0.7605770105636886	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.22314888352376686	0.41677457831315357	0.1021190851852263	1.249000902703301e-16	0.17231782347642194	0.19427702425908686	0.04246717363890877	0.22314888352376686	0.29204124839296414	0.13433071753958686	0.277250498803012	0.12035714285714287	-0.02344186554408728	-0.08988438604529166	1	2	1	0.18590500493804138	0.16107030157838095	0.11364430980725623	-0.005344344172229708	0.1307142857142857	0.1307142857142857	0.08582589285714287	0.058333333333333334	10	11	YES	NOT_EVALUATED
H29_B3_P7	H29	ORTHOGONAL_SIGN	B3	P7	54420958ef62c02c908b0e9fcae34d2726af1848e94d4261ab4ce93893ccab05	e2aa83a497c4c5661a41a12ba69b9d001065ca15692879930a99a4f394059a2b	287caa24b7d75fe39dc07886a7f2f0bc74c2b82761177928f35d4930d227473e	aaf60bc17ebf4dae888ecb8418ed325197b343856794dbbb9e8b629c0d62e74d	-0.75	0.75	-0.75	-0.75	-0.75	-0.75	0.75	-0.75	0.75	0.75	-0.75	-1.6250775789843004	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.8334626159212484	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.21398365185747398	0.3804120204503865	0.10823078064938566	6.938893903907228e-17	0.18449736736088257	0.18648715017844805	0.04904572616944609	0.21398365185747395	0.2819272629753363	0.17229873618099903	0.31013772512579824	0.13684188787691762	-0.060372010030864204	-0.10854909336419752	1	2	1	0.1759254436728395	0.1701783689279829	0.06805555555555554	-0.006729735726477537	0.14027777777777778	0.14027777777777778	0.07916666666666666	0.058333333333333334	10	11	YES	NOT_EVALUATED
