chain_id	A	B	C	rank_AB	rank_BC	rank_AC	transition_composes	Gram_increments_add	reciprocal_character_composes	delta_beta_telescopes	nontrivial_directed_loop
C051_080_090	S051	S080	S090	2	1	2	1	1	1	1	0
C051_080_095	S051	S080	S095	2	1	2	1	1	1	1	0
C051_081_081	S051	S081	S081	2	0	2	1	1	1	1	0
C051_081_086	S051	S081	S086	2	1	2	1	1	1	1	0
C051_081_091	S051	S081	S091	2	1	2	1	1	1	1	0
C051_081_096	S051	S081	S096	2	1	2	1	1	1	1	0
C051_082_082	S051	S082	S082	2	0	2	1	1	1	1	0
C051_082_087	S051	S082	S087	2	1	2	1	1	1	1	0
C051_082_092	S051	S082	S092	2	1	2	1	1	1	1	0
C051_082_097	S051	S082	S097	2	1	2	1	1	1	1	0
C051_083_083	S051	S083	S083	2	0	2	1	1	1	1	0
C051_083_088	S051	S083	S088	2	1	2	1	1	1	1	0
C051_083_093	S051	S083	S093	2	1	2	1	1	1	1	0
C051_083_098	S051	S083	S098	2	1	2	1	1	1	1	0
C051_084_084	S051	S084	S084	1	0	1	1	1	1	1	0
C051_084_089	S051	S084	S089	1	1	2	1	1	1	1	0
C051_084_094	S051	S084	S094	1	1	2	1	1	1	1	0
C051_084_099	S051	S084	S099	1	1	2	1	1	1	1	0
C051_085_085	S051	S085	S085	2	0	2	1	1	1	1	0
C051_085_090	S051	S085	S090	2	1	2	1	1	1	1	0
C051_085_095	S051	S085	S095	2	1	2	1	1	1	1	0
C051_086_086	S051	S086	S086	2	0	2	1	1	1	1	0
C051_086_091	S051	S086	S091	2	1	2	1	1	1	1	0
C051_086_096	S051	S086	S096	2	1	2	1	1	1	1	0
C051_087_087	S051	S087	S087	2	0	2	1	1	1	1	0
C051_087_092	S051	S087	S092	2	1	2	1	1	1	1	0
C051_087_097	S051	S087	S097	2	1	2	1	1	1	1	0
C051_088_088	S051	S088	S088	2	0	2	1	1	1	1	0
C051_088_093	S051	S088	S093	2	1	2	1	1	1	1	0
C051_088_098	S051	S088	S098	2	1	2	1	1	1	1	0
C051_089_089	S051	S089	S089	2	0	2	1	1	1	1	0
C051_089_094	S051	S089	S094	2	1	2	1	1	1	1	0
C051_089_099	S051	S089	S099	2	1	2	1	1	1	1	0
C051_090_090	S051	S090	S090	2	0	2	1	1	1	1	0
C051_090_095	S051	S090	S095	2	1	2	1	1	1	1	0
C051_091_091	S051	S091	S091	2	0	2	1	1	1	1	0
C051_091_096	S051	S091	S096	2	1	2	1	1	1	1	0
C051_092_092	S051	S092	S092	2	0	2	1	1	1	1	0
C051_092_097	S051	S092	S097	2	1	2	1	1	1	1	0
C051_093_093	S051	S093	S093	2	0	2	1	1	1	1	0
C051_093_098	S051	S093	S098	2	1	2	1	1	1	1	0
C051_094_094	S051	S094	S094	2	0	2	1	1	1	1	0
C051_094_099	S051	S094	S099	2	1	2	1	1	1	1	0
C051_095_095	S051	S095	S095	2	0	2	1	1	1	1	0
C051_096_096	S051	S096	S096	2	0	2	1	1	1	1	0
C051_097_097	S051	S097	S097	2	0	2	1	1	1	1	0
C051_098_098	S051	S098	S098	2	0	2	1	1	1	1	0
C051_099_099	S051	S099	S099	2	0	2	1	1	1	1	0
C052_052_052	S052	S052	S052	0	0	0	1	1	1	1	0
C052_052_057	S052	S052	S057	0	1	1	1	1	1	1	0
C052_052_062	S052	S052	S062	0	1	1	1	1	1	1	0
C052_052_067	S052	S052	S067	0	1	1	1	1	1	1	0
C052_052_072	S052	S052	S072	0	1	1	1	1	1	1	0
C052_052_077	S052	S052	S077	0	1	1	1	1	1	1	0
C052_052_080	S052	S052	S080	0	2	2	1	1	1	1	0
C052_052_081	S052	S052	S081	0	2	2	1	1	1	1	0
C052_052_082	S052	S052	S082	0	2	2	1	1	1	1	0
C052_052_083	S052	S052	S083	0	2	2	1	1	1	1	0
C052_052_084	S052	S052	S084	0	2	2	1	1	1	1	0
C052_052_085	S052	S052	S085	0	2	2	1	1	1	1	0
C052_052_086	S052	S052	S086	0	2	2	1	1	1	1	0
C052_052_087	S052	S052	S087	0	2	2	1	1	1	1	0
C052_052_088	S052	S052	S088	0	2	2	1	1	1	1	0
C052_052_089	S052	S052	S089	0	2	2	1	1	1	1	0
C052_052_090	S052	S052	S090	0	2	2	1	1	1	1	0
C052_052_091	S052	S052	S091	0	2	2	1	1	1	1	0
C052_052_092	S052	S052	S092	0	2	2	1	1	1	1	0
C052_052_093	S052	S052	S093	0	2	2	1	1	1	1	0
C052_052_094	S052	S052	S094	0	2	2	1	1	1	1	0
C052_052_095	S052	S052	S095	0	2	2	1	1	1	1	0
C052_052_096	S052	S052	S096	0	2	2	1	1	1	1	0
C052_052_097	S052	S052	S097	0	2	2	1	1	1	1	0
C052_052_098	S052	S052	S098	0	2	2	1	1	1	1	0
C052_052_099	S052	S052	S099	0	2	2	1	1	1	1	0
C052_057_057	S052	S057	S057	1	0	1	1	1	1	1	0
C052_057_062	S052	S057	S062	1	1	1	1	1	1	1	0
C052_057_067	S052	S057	S067	1	1	1	1	1	1	1	0
C052_057_072	S052	S057	S072	1	1	1	1	1	1	1	0
C052_057_082	S052	S057	S082	1	1	2	1	1	1	1	0
C052_057_085	S052	S057	S085	1	2	2	1	1	1	1	0
C052_057_086	S052	S057	S086	1	2	2	1	1	1	1	0
C052_057_087	S052	S057	S087	1	2	2	1	1	1	1	0
C052_057_088	S052	S057	S088	1	2	2	1	1	1	1	0
C052_057_089	S052	S057	S089	1	2	2	1	1	1	1	0
C052_057_090	S052	S057	S090	1	2	2	1	1	1	1	0
C052_057_091	S052	S057	S091	1	2	2	1	1	1	1	0
C052_057_092	S052	S057	S092	1	2	2	1	1	1	1	0
C052_057_093	S052	S057	S093	1	2	2	1	1	1	1	0
C052_057_094	S052	S057	S094	1	2	2	1	1	1	1	0
C052_057_095	S052	S057	S095	1	2	2	1	1	1	1	0
C052_057_096	S052	S057	S096	1	2	2	1	1	1	1	0
C052_057_097	S052	S057	S097	1	2	2	1	1	1	1	0
C052_057_098	S052	S057	S098	1	2	2	1	1	1	1	0
C052_057_099	S052	S057	S099	1	2	2	1	1	1	1	0
C052_062_062	S052	S062	S062	1	0	1	1	1	1	1	0
C052_062_067	S052	S062	S067	1	1	1	1	1	1	1	0
C052_062_072	S052	S062	S072	1	1	1	1	1	1	1	0
C052_062_087	S052	S062	S087	1	1	2	1	1	1	1	0
C052_062_090	S052	S062	S090	1	2	2	1	1	1	1	0
C052_062_091	S052	S062	S091	1	2	2	1	1	1	1	0
C052_062_092	S052	S062	S092	1	2	2	1	1	1	1	0
C052_062_093	S052	S062	S093	1	2	2	1	1	1	1	0
C052_062_094	S052	S062	S094	1	2	2	1	1	1	1	0
C052_062_095	S052	S062	S095	1	2	2	1	1	1	1	0
C052_062_096	S052	S062	S096	1	2	2	1	1	1	1	0
C052_062_097	S052	S062	S097	1	2	2	1	1	1	1	0
C052_062_098	S052	S062	S098	1	2	2	1	1	1	1	0
C052_062_099	S052	S062	S099	1	2	2	1	1	1	1	0
C052_067_067	S052	S067	S067	1	0	1	1	1	1	1	0
C052_067_072	S052	S067	S072	1	1	1	1	1	1	1	0
C052_067_092	S052	S067	S092	1	1	2	1	1	1	1	0
C052_067_095	S052	S067	S095	1	2	2	1	1	1	1	0
C052_067_096	S052	S067	S096	1	2	2	1	1	1	1	0
C052_067_097	S052	S067	S097	1	2	2	1	1	1	1	0
C052_067_098	S052	S067	S098	1	2	2	1	1	1	1	0
C052_067_099	S052	S067	S099	1	2	2	1	1	1	1	0
C052_072_072	S052	S072	S072	1	0	1	1	1	1	1	0
C052_072_097	S052	S072	S097	1	1	2	1	1	1	1	0
C052_077_077	S052	S077	S077	1	0	1	1	1	1	1	0
C052_077_082	S052	S077	S082	1	1	2	1	1	1	1	0
C052_077_087	S052	S077	S087	1	1	2	1	1	1	1	0
C052_077_092	S052	S077	S092	1	1	2	1	1	1	1	0
C052_077_097	S052	S077	S097	1	1	2	1	1	1	1	0
C052_080_080	S052	S080	S080	2	0	2	1	1	1	1	0
C052_080_085	S052	S080	S085	2	1	2	1	1	1	1	0
C052_080_090	S052	S080	S090	2	1	2	1	1	1	1	0
C052_080_095	S052	S080	S095	2	1	2	1	1	1	1	0
C052_081_081	S052	S081	S081	2	0	2	1	1	1	1	0
C052_081_086	S052	S081	S086	2	1	2	1	1	1	1	0
C052_081_091	S052	S081	S091	2	1	2	1	1	1	1	0
C052_081_096	S052	S081	S096	2	1	2	1	1	1	1	0
C052_082_082	S052	S082	S082	2	0	2	1	1	1	1	0
C052_082_087	S052	S082	S087	2	1	2	1	1	1	1	0
C052_082_092	S052	S082	S092	2	1	2	1	1	1	1	0
C052_082_097	S052	S082	S097	2	1	2	1	1	1	1	0
C052_083_083	S052	S083	S083	2	0	2	1	1	1	1	0
C052_083_088	S052	S083	S088	2	1	2	1	1	1	1	0
C052_083_093	S052	S083	S093	2	1	2	1	1	1	1	0
C052_083_098	S052	S083	S098	2	1	2	1	1	1	1	0
C052_084_084	S052	S084	S084	2	0	2	1	1	1	1	0
C052_084_089	S052	S084	S089	2	1	2	1	1	1	1	0
C052_084_094	S052	S084	S094	2	1	2	1	1	1	1	0
C052_084_099	S052	S084	S099	2	1	2	1	1	1	1	0
C052_085_085	S052	S085	S085	2	0	2	1	1	1	1	0
C052_085_090	S052	S085	S090	2	1	2	1	1	1	1	0
C052_085_095	S052	S085	S095	2	1	2	1	1	1	1	0
C052_086_086	S052	S086	S086	2	0	2	1	1	1	1	0
C052_086_091	S052	S086	S091	2	1	2	1	1	1	1	0
C052_086_096	S052	S086	S096	2	1	2	1	1	1	1	0
C052_087_087	S052	S087	S087	2	0	2	1	1	1	1	0
C052_087_092	S052	S087	S092	2	1	2	1	1	1	1	0
C052_087_097	S052	S087	S097	2	1	2	1	1	1	1	0
C052_088_088	S052	S088	S088	2	0	2	1	1	1	1	0
C052_088_093	S052	S088	S093	2	1	2	1	1	1	1	0
C052_088_098	S052	S088	S098	2	1	2	1	1	1	1	0
C052_089_089	S052	S089	S089	2	0	2	1	1	1	1	0
C052_089_094	S052	S089	S094	2	1	2	1	1	1	1	0
C052_089_099	S052	S089	S099	2	1	2	1	1	1	1	0
C052_090_090	S052	S090	S090	2	0	2	1	1	1	1	0
C052_090_095	S052	S090	S095	2	1	2	1	1	1	1	0
C052_091_091	S052	S091	S091	2	0	2	1	1	1	1	0
C052_091_096	S052	S091	S096	2	1	2	1	1	1	1	0
C052_092_092	S052	S092	S092	2	0	2	1	1	1	1	0
C052_092_097	S052	S092	S097	2	1	2	1	1	1	1	0
C052_093_093	S052	S093	S093	2	0	2	1	1	1	1	0
C052_093_098	S052	S093	S098	2	1	2	1	1	1	1	0
C052_094_094	S052	S094	S094	2	0	2	1	1	1	1	0
C052_094_099	S052	S094	S099	2	1	2	1	1	1	1	0
C052_095_095	S052	S095	S095	2	0	2	1	1	1	1	0
C052_096_096	S052	S096	S096	2	0	2	1	1	1	1	0
C052_097_097	S052	S097	S097	2	0	2	1	1	1	1	0
C052_098_098	S052	S098	S098	2	0	2	1	1	1	1	0
C052_099_099	S052	S099	S099	2	0	2	1	1	1	1	0
C053_053_053	S053	S053	S053	0	0	0	1	1	1	1	0
C053_053_058	S053	S053	S058	0	1	1	1	1	1	1	0
C053_053_063	S053	S053	S063	0	1	1	1	1	1	1	0
C053_053_068	S053	S053	S068	0	1	1	1	1	1	1	0
C053_053_073	S053	S053	S073	0	1	1	1	1	1	1	0
C053_053_078	S053	S053	S078	0	1	1	1	1	1	1	0
C053_053_080	S053	S053	S080	0	1	1	1	1	1	1	0
C053_053_081	S053	S053	S081	0	2	2	1	1	1	1	0
C053_053_082	S053	S053	S082	0	2	2	1	1	1	1	0
C053_053_083	S053	S053	S083	0	2	2	1	1	1	1	0
C053_053_084	S053	S053	S084	0	2	2	1	1	1	1	0
C053_053_085	S053	S053	S085	0	2	2	1	1	1	1	0
C053_053_086	S053	S053	S086	0	2	2	1	1	1	1	0
C053_053_087	S053	S053	S087	0	2	2	1	1	1	1	0
C053_053_088	S053	S053	S088	0	2	2	1	1	1	1	0
C053_053_089	S053	S053	S089	0	2	2	1	1	1	1	0
C053_053_090	S053	S053	S090	0	2	2	1	1	1	1	0
C053_053_091	S053	S053	S091	0	2	2	1	1	1	1	0
C053_053_092	S053	S053	S092	0	2	2	1	1	1	1	0
C053_053_093	S053	S053	S093	0	2	2	1	1	1	1	0
C053_053_094	S053	S053	S094	0	2	2	1	1	1	1	0
C053_053_095	S053	S053	S095	0	2	2	1	1	1	1	0
C053_053_096	S053	S053	S096	0	2	2	1	1	1	1	0
C053_053_097	S053	S053	S097	0	2	2	1	1	1	1	0
C053_053_098	S053	S053	S098	0	2	2	1	1	1	1	0
C053_053_099	S053	S053	S099	0	2	2	1	1	1	1	0
C053_058_058	S053	S058	S058	1	0	1	1	1	1	1	0
C053_058_063	S053	S058	S063	1	1	1	1	1	1	1	0
C053_058_068	S053	S058	S068	1	1	1	1	1	1	1	0
C053_058_073	S053	S058	S073	1	1	1	1	1	1	1	0
C053_058_083	S053	S058	S083	1	1	2	1	1	1	1	0
C053_058_085	S053	S058	S085	1	2	2	1	1	1	1	0
C053_058_086	S053	S058	S086	1	2	2	1	1	1	1	0
C053_058_087	S053	S058	S087	1	2	2	1	1	1	1	0
C053_058_088	S053	S058	S088	1	2	2	1	1	1	1	0
C053_058_089	S053	S058	S089	1	2	2	1	1	1	1	0
C053_058_090	S053	S058	S090	1	2	2	1	1	1	1	0
C053_058_091	S053	S058	S091	1	2	2	1	1	1	1	0
C053_058_092	S053	S058	S092	1	2	2	1	1	1	1	0
C053_058_093	S053	S058	S093	1	2	2	1	1	1	1	0
C053_058_094	S053	S058	S094	1	2	2	1	1	1	1	0
C053_058_095	S053	S058	S095	1	2	2	1	1	1	1	0
C053_058_096	S053	S058	S096	1	2	2	1	1	1	1	0
C053_058_097	S053	S058	S097	1	2	2	1	1	1	1	0
C053_058_098	S053	S058	S098	1	2	2	1	1	1	1	0
C053_058_099	S053	S058	S099	1	2	2	1	1	1	1	0
C053_063_063	S053	S063	S063	1	0	1	1	1	1	1	0
C053_063_068	S053	S063	S068	1	1	1	1	1	1	1	0
C053_063_073	S053	S063	S073	1	1	1	1	1	1	1	0
C053_063_088	S053	S063	S088	1	1	2	1	1	1	1	0
C053_063_090	S053	S063	S090	1	2	2	1	1	1	1	0
C053_063_091	S053	S063	S091	1	2	2	1	1	1	1	0
C053_063_092	S053	S063	S092	1	2	2	1	1	1	1	0
C053_063_093	S053	S063	S093	1	2	2	1	1	1	1	0
C053_063_094	S053	S063	S094	1	2	2	1	1	1	1	0
C053_063_095	S053	S063	S095	1	2	2	1	1	1	1	0
C053_063_096	S053	S063	S096	1	2	2	1	1	1	1	0
C053_063_097	S053	S063	S097	1	2	2	1	1	1	1	0
C053_063_098	S053	S063	S098	1	2	2	1	1	1	1	0
C053_063_099	S053	S063	S099	1	2	2	1	1	1	1	0
C053_068_068	S053	S068	S068	1	0	1	1	1	1	1	0
C053_068_073	S053	S068	S073	1	1	1	1	1	1	1	0
C053_068_093	S053	S068	S093	1	1	2	1	1	1	1	0
C053_068_095	S053	S068	S095	1	2	2	1	1	1	1	0
C053_068_096	S053	S068	S096	1	2	2	1	1	1	1	0
C053_068_097	S053	S068	S097	1	2	2	1	1	1	1	0
C053_068_098	S053	S068	S098	1	2	2	1	1	1	1	0
C053_068_099	S053	S068	S099	1	2	2	1	1	1	1	0
C053_073_073	S053	S073	S073	1	0	1	1	1	1	1	0
C053_073_098	S053	S073	S098	1	1	2	1	1	1	1	0
C053_078_078	S053	S078	S078	1	0	1	1	1	1	1	0
C053_078_083	S053	S078	S083	1	1	2	1	1	1	1	0
C053_078_088	S053	S078	S088	1	1	2	1	1	1	1	0
C053_078_093	S053	S078	S093	1	1	2	1	1	1	1	0
C053_078_098	S053	S078	S098	1	1	2	1	1	1	1	0
C053_080_080	S053	S080	S080	1	0	1	1	1	1	1	0
C053_080_085	S053	S080	S085	1	1	2	1	1	1	1	0
C053_080_090	S053	S080	S090	1	1	2	1	1	1	1	0
C053_080_095	S053	S080	S095	1	1	2	1	1	1	1	0
C053_081_081	S053	S081	S081	2	0	2	1	1	1	1	0
C053_081_086	S053	S081	S086	2	1	2	1	1	1	1	0
C053_081_091	S053	S081	S091	2	1	2	1	1	1	1	0
C053_081_096	S053	S081	S096	2	1	2	1	1	1	1	0
C053_082_082	S053	S082	S082	2	0	2	1	1	1	1	0
C053_082_087	S053	S082	S087	2	1	2	1	1	1	1	0
C053_082_092	S053	S082	S092	2	1	2	1	1	1	1	0
C053_082_097	S053	S082	S097	2	1	2	1	1	1	1	0
C053_083_083	S053	S083	S083	2	0	2	1	1	1	1	0
C053_083_088	S053	S083	S088	2	1	2	1	1	1	1	0
C053_083_093	S053	S083	S093	2	1	2	1	1	1	1	0
C053_083_098	S053	S083	S098	2	1	2	1	1	1	1	0
C053_084_084	S053	S084	S084	2	0	2	1	1	1	1	0
C053_084_089	S053	S084	S089	2	1	2	1	1	1	1	0
C053_084_094	S053	S084	S094	2	1	2	1	1	1	1	0
C053_084_099	S053	S084	S099	2	1	2	1	1	1	1	0
C053_085_085	S053	S085	S085	2	0	2	1	1	1	1	0
C053_085_090	S053	S085	S090	2	1	2	1	1	1	1	0
C053_085_095	S053	S085	S095	2	1	2	1	1	1	1	0
C053_086_086	S053	S086	S086	2	0	2	1	1	1	1	0
C053_086_091	S053	S086	S091	2	1	2	1	1	1	1	0
C053_086_096	S053	S086	S096	2	1	2	1	1	1	1	0
C053_087_087	S053	S087	S087	2	0	2	1	1	1	1	0
C053_087_092	S053	S087	S092	2	1	2	1	1	1	1	0
C053_087_097	S053	S087	S097	2	1	2	1	1	1	1	0
C053_088_088	S053	S088	S088	2	0	2	1	1	1	1	0
C053_088_093	S053	S088	S093	2	1	2	1	1	1	1	0
C053_088_098	S053	S088	S098	2	1	2	1	1	1	1	0
C053_089_089	S053	S089	S089	2	0	2	1	1	1	1	0
C053_089_094	S053	S089	S094	2	1	2	1	1	1	1	0
C053_089_099	S053	S089	S099	2	1	2	1	1	1	1	0
C053_090_090	S053	S090	S090	2	0	2	1	1	1	1	0
C053_090_095	S053	S090	S095	2	1	2	1	1	1	1	0
C053_091_091	S053	S091	S091	2	0	2	1	1	1	1	0
C053_091_096	S053	S091	S096	2	1	2	1	1	1	1	0
C053_092_092	S053	S092	S092	2	0	2	1	1	1	1	0
C053_092_097	S053	S092	S097	2	1	2	1	1	1	1	0
C053_093_093	S053	S093	S093	2	0	2	1	1	1	1	0
C053_093_098	S053	S093	S098	2	1	2	1	1	1	1	0
C053_094_094	S053	S094	S094	2	0	2	1	1	1	1	0
C053_094_099	S053	S094	S099	2	1	2	1	1	1	1	0
C053_095_095	S053	S095	S095	2	0	2	1	1	1	1	0
C053_096_096	S053	S096	S096	2	0	2	1	1	1	1	0
C053_097_097	S053	S097	S097	2	0	2	1	1	1	1	0
C053_098_098	S053	S098	S098	2	0	2	1	1	1	1	0
C053_099_099	S053	S099	S099	2	0	2	1	1	1	1	0
C054_054_054	S054	S054	S054	0	0	0	1	1	1	1	0
C054_054_059	S054	S054	S059	0	1	1	1	1	1	1	0
C054_054_064	S054	S054	S064	0	1	1	1	1	1	1	0
C054_054_069	S054	S054	S069	0	1	1	1	1	1	1	0
C054_054_074	S054	S054	S074	0	1	1	1	1	1	1	0
C054_054_079	S054	S054	S079	0	1	1	1	1	1	1	0
C054_054_081	S054	S054	S081	0	1	1	1	1	1	1	0
C054_054_082	S054	S054	S082	0	2	2	1	1	1	1	0
C054_054_083	S054	S054	S083	0	2	2	1	1	1	1	0
C054_054_084	S054	S054	S084	0	2	2	1	1	1	1	0
C054_054_085	S054	S054	S085	0	2	2	1	1	1	1	0
C054_054_086	S054	S054	S086	0	2	2	1	1	1	1	0
C054_054_087	S054	S054	S087	0	2	2	1	1	1	1	0
C054_054_088	S054	S054	S088	0	2	2	1	1	1	1	0
C054_054_089	S054	S054	S089	0	2	2	1	1	1	1	0
C054_054_090	S054	S054	S090	0	2	2	1	1	1	1	0
C054_054_091	S054	S054	S091	0	2	2	1	1	1	1	0
C054_054_092	S054	S054	S092	0	2	2	1	1	1	1	0
C054_054_093	S054	S054	S093	0	2	2	1	1	1	1	0
C054_054_094	S054	S054	S094	0	2	2	1	1	1	1	0
C054_054_095	S054	S054	S095	0	2	2	1	1	1	1	0
C054_054_096	S054	S054	S096	0	2	2	1	1	1	1	0
C054_054_097	S054	S054	S097	0	2	2	1	1	1	1	0
C054_054_098	S054	S054	S098	0	2	2	1	1	1	1	0
C054_054_099	S054	S054	S099	0	2	2	1	1	1	1	0
C054_059_059	S054	S059	S059	1	0	1	1	1	1	1	0
C054_059_064	S054	S059	S064	1	1	1	1	1	1	1	0
C054_059_069	S054	S059	S069	1	1	1	1	1	1	1	0
C054_059_074	S054	S059	S074	1	1	1	1	1	1	1	0
C054_059_084	S054	S059	S084	1	1	2	1	1	1	1	0
C054_059_086	S054	S059	S086	1	2	2	1	1	1	1	0
C054_059_087	S054	S059	S087	1	2	2	1	1	1	1	0
C054_059_088	S054	S059	S088	1	2	2	1	1	1	1	0
C054_059_089	S054	S059	S089	1	2	2	1	1	1	1	0
C054_059_090	S054	S059	S090	1	2	2	1	1	1	1	0
C054_059_091	S054	S059	S091	1	2	2	1	1	1	1	0
C054_059_092	S054	S059	S092	1	2	2	1	1	1	1	0
C054_059_093	S054	S059	S093	1	2	2	1	1	1	1	0
C054_059_094	S054	S059	S094	1	2	2	1	1	1	1	0
C054_059_095	S054	S059	S095	1	2	2	1	1	1	1	0
C054_059_096	S054	S059	S096	1	2	2	1	1	1	1	0
C054_059_097	S054	S059	S097	1	2	2	1	1	1	1	0
C054_059_098	S054	S059	S098	1	2	2	1	1	1	1	0
C054_059_099	S054	S059	S099	1	2	2	1	1	1	1	0
C054_064_064	S054	S064	S064	1	0	1	1	1	1	1	0
C054_064_069	S054	S064	S069	1	1	1	1	1	1	1	0
C054_064_074	S054	S064	S074	1	1	1	1	1	1	1	0
C054_064_089	S054	S064	S089	1	1	2	1	1	1	1	0
C054_064_090	S054	S064	S090	1	2	2	1	1	1	1	0
C054_064_091	S054	S064	S091	1	2	2	1	1	1	1	0
C054_064_092	S054	S064	S092	1	2	2	1	1	1	1	0
C054_064_093	S054	S064	S093	1	2	2	1	1	1	1	0
C054_064_094	S054	S064	S094	1	2	2	1	1	1	1	0
C054_064_095	S054	S064	S095	1	2	2	1	1	1	1	0
C054_064_096	S054	S064	S096	1	2	2	1	1	1	1	0
C054_064_097	S054	S064	S097	1	2	2	1	1	1	1	0
C054_064_098	S054	S064	S098	1	2	2	1	1	1	1	0
C054_064_099	S054	S064	S099	1	2	2	1	1	1	1	0
C054_069_069	S054	S069	S069	1	0	1	1	1	1	1	0
C054_069_074	S054	S069	S074	1	1	1	1	1	1	1	0
C054_069_094	S054	S069	S094	1	1	2	1	1	1	1	0
C054_069_095	S054	S069	S095	1	2	2	1	1	1	1	0
C054_069_096	S054	S069	S096	1	2	2	1	1	1	1	0
C054_069_097	S054	S069	S097	1	2	2	1	1	1	1	0
C054_069_098	S054	S069	S098	1	2	2	1	1	1	1	0
C054_069_099	S054	S069	S099	1	2	2	1	1	1	1	0
C054_074_074	S054	S074	S074	1	0	1	1	1	1	1	0
C054_074_099	S054	S074	S099	1	1	2	1	1	1	1	0
C054_079_079	S054	S079	S079	1	0	1	1	1	1	1	0
C054_079_084	S054	S079	S084	1	1	2	1	1	1	1	0
C054_079_089	S054	S079	S089	1	1	2	1	1	1	1	0
C054_079_094	S054	S079	S094	1	1	2	1	1	1	1	0
C054_079_099	S054	S079	S099	1	1	2	1	1	1	1	0
C054_081_081	S054	S081	S081	1	0	1	1	1	1	1	0
C054_081_086	S054	S081	S086	1	1	2	1	1	1	1	0
C054_081_091	S054	S081	S091	1	1	2	1	1	1	1	0
C054_081_096	S054	S081	S096	1	1	2	1	1	1	1	0
C054_082_082	S054	S082	S082	2	0	2	1	1	1	1	0
C054_082_087	S054	S082	S087	2	1	2	1	1	1	1	0
C054_082_092	S054	S082	S092	2	1	2	1	1	1	1	0
C054_082_097	S054	S082	S097	2	1	2	1	1	1	1	0
C054_083_083	S054	S083	S083	2	0	2	1	1	1	1	0
C054_083_088	S054	S083	S088	2	1	2	1	1	1	1	0
C054_083_093	S054	S083	S093	2	1	2	1	1	1	1	0
C054_083_098	S054	S083	S098	2	1	2	1	1	1	1	0
C054_084_084	S054	S084	S084	2	0	2	1	1	1	1	0
C054_084_089	S054	S084	S089	2	1	2	1	1	1	1	0
C054_084_094	S054	S084	S094	2	1	2	1	1	1	1	0
C054_084_099	S054	S084	S099	2	1	2	1	1	1	1	0
C054_085_085	S054	S085	S085	2	0	2	1	1	1	1	0
C054_085_090	S054	S085	S090	2	1	2	1	1	1	1	0
C054_085_095	S054	S085	S095	2	1	2	1	1	1	1	0
C054_086_086	S054	S086	S086	2	0	2	1	1	1	1	0
C054_086_091	S054	S086	S091	2	1	2	1	1	1	1	0
C054_086_096	S054	S086	S096	2	1	2	1	1	1	1	0
C054_087_087	S054	S087	S087	2	0	2	1	1	1	1	0
C054_087_092	S054	S087	S092	2	1	2	1	1	1	1	0
C054_087_097	S054	S087	S097	2	1	2	1	1	1	1	0
C054_088_088	S054	S088	S088	2	0	2	1	1	1	1	0
C054_088_093	S054	S088	S093	2	1	2	1	1	1	1	0
C054_088_098	S054	S088	S098	2	1	2	1	1	1	1	0
C054_089_089	S054	S089	S089	2	0	2	1	1	1	1	0
C054_089_094	S054	S089	S094	2	1	2	1	1	1	1	0
C054_089_099	S054	S089	S099	2	1	2	1	1	1	1	0
C054_090_090	S054	S090	S090	2	0	2	1	1	1	1	0
C054_090_095	S054	S090	S095	2	1	2	1	1	1	1	0
C054_091_091	S054	S091	S091	2	0	2	1	1	1	1	0
C054_091_096	S054	S091	S096	2	1	2	1	1	1	1	0
C054_092_092	S054	S092	S092	2	0	2	1	1	1	1	0
C054_092_097	S054	S092	S097	2	1	2	1	1	1	1	0
C054_093_093	S054	S093	S093	2	0	2	1	1	1	1	0
C054_093_098	S054	S093	S098	2	1	2	1	1	1	1	0
C054_094_094	S054	S094	S094	2	0	2	1	1	1	1	0
C054_094_099	S054	S094	S099	2	1	2	1	1	1	1	0
C054_095_095	S054	S095	S095	2	0	2	1	1	1	1	0
C054_096_096	S054	S096	S096	2	0	2	1	1	1	1	0
C054_097_097	S054	S097	S097	2	0	2	1	1	1	1	0
C054_098_098	S054	S098	S098	2	0	2	1	1	1	1	0
C054_099_099	S054	S099	S099	2	0	2	1	1	1	1	0
C055_055_055	S055	S055	S055	0	0	0	1	1	1	1	0
C055_055_060	S055	S055	S060	0	1	1	1	1	1	1	0
C055_055_065	S055	S055	S065	0	1	1	1	1	1	1	0
C055_055_070	S055	S055	S070	0	1	1	1	1	1	1	0
C055_055_080	S055	S055	S080	0	1	1	1	1	1	1	0
C055_055_085	S055	S055	S085	0	2	2	1	1	1	1	0
C055_055_086	S055	S055	S086	0	2	2	1	1	1	1	0
C055_055_087	S055	S055	S087	0	2	2	1	1	1	1	0
C055_055_088	S055	S055	S088	0	2	2	1	1	1	1	0
C055_055_090	S055	S055	S090	0	2	2	1	1	1	1	0
C055_055_091	S055	S055	S091	0	2	2	1	1	1	1	0
C055_055_092	S055	S055	S092	0	2	2	1	1	1	1	0
C055_055_093	S055	S055	S093	0	2	2	1	1	1	1	0
C055_055_094	S055	S055	S094	0	2	2	1	1	1	1	0
C055_055_095	S055	S055	S095	0	2	2	1	1	1	1	0
C055_055_096	S055	S055	S096	0	2	2	1	1	1	1	0
C055_055_097	S055	S055	S097	0	2	2	1	1	1	1	0
C055_055_098	S055	S055	S098	0	2	2	1	1	1	1	0
