source_id	path	group	affirmative_terms	conditional_terms	open_terms	joint_terms	review_scope
S2349	udt_metric_native_signed_depth_availability_audit_2026-07-26/NEXT_STEP.md	udt_metric_native_signed_depth_availability_audit_2026-07-26	2	1	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2350	udt_metric_native_signed_depth_availability_audit_2026-07-26/PREMISE_LEDGER.tsv	udt_metric_native_signed_depth_availability_audit_2026-07-26	3	0	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2351	udt_metric_native_signed_depth_availability_audit_2026-07-26/PREREGISTRATION.md	udt_metric_native_signed_depth_availability_audit_2026-07-26	2	5	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2352	udt_metric_native_signed_depth_availability_audit_2026-07-26/PROPERTY_MATRIX.tsv	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2353	udt_metric_native_signed_depth_availability_audit_2026-07-26/REFERENCE_AND_CONNECTION_LEDGER.tsv	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2354	udt_metric_native_signed_depth_availability_audit_2026-07-26/REPOSITORY_GATES.json	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2355	udt_metric_native_signed_depth_availability_audit_2026-07-26/RUN_ENVIRONMENT.json	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2356	udt_metric_native_signed_depth_availability_audit_2026-07-26/SHA256SUMS.txt	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2357	udt_metric_native_signed_depth_availability_audit_2026-07-26/SOURCE_CAPABILITY_LEDGER.tsv	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2358	udt_metric_native_signed_depth_availability_audit_2026-07-26/SOURCE_MANIFEST.tsv	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2359	udt_metric_native_signed_depth_availability_audit_2026-07-26/SOURCE_SCOPE.tsv	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2360	udt_metric_native_signed_depth_availability_audit_2026-07-26/STATUS_LEDGER.tsv	udt_metric_native_signed_depth_availability_audit_2026-07-26	2	1	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2361	udt_metric_native_signed_depth_availability_audit_2026-07-26/VERIFICATION_RESULT.json	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2362	udt_metric_native_signed_depth_availability_audit_2026-07-26/VERIFICATION_STDOUT.txt	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2363	udt_metric_native_signed_depth_availability_audit_2026-07-26/build_manifest.py	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2364	udt_metric_native_signed_depth_availability_audit_2026-07-26/capture_environment.py	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2365	udt_metric_native_signed_depth_availability_audit_2026-07-26/derive_signed_depth.py	udt_metric_native_signed_depth_availability_audit_2026-07-26	2	4	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2366	udt_metric_native_signed_depth_availability_audit_2026-07-26/run_and_capture.py	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2367	udt_metric_native_signed_depth_availability_audit_2026-07-26/verify_audit.py	udt_metric_native_signed_depth_availability_audit_2026-07-26	1	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2368	udt_metric_native_signed_depth_availability_audit_2026-07-26/verify_repository_gates.py	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2369	udt_metric_native_signed_depth_availability_audit_2026-07-26/verify_signed_depth_independent.py	udt_metric_native_signed_depth_availability_audit_2026-07-26	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2370	udt_metric_natural_complete_extension_selector_audit_2026-07-27/ADVERSARIAL_CORRECTION_LAYER.md	udt_metric_natural_complete_extension_selector_audit_2026-07-27	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2371	udt_metric_natural_complete_extension_selector_audit_2026-07-27/AUDIT_REPORT.md	udt_metric_natural_complete_extension_selector_audit_2026-07-27	5	4	5	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2372	udt_metric_natural_complete_extension_selector_audit_2026-07-27/CANDIDATE_UNIVERSE.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2373	udt_metric_natural_complete_extension_selector_audit_2026-07-27/CATCH_PROOFS.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2374	udt_metric_natural_complete_extension_selector_audit_2026-07-27/COMPLETENESS_TILE.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2375	udt_metric_natural_complete_extension_selector_audit_2026-07-27/DEPENDENCY_CHAIN.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	1	0	6	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2376	udt_metric_natural_complete_extension_selector_audit_2026-07-27/DERIVATION_RESULT.json	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2377	udt_metric_natural_complete_extension_selector_audit_2026-07-27/DERIVATION_STDOUT.txt	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2378	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXACT_ALGEBRA.json	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2379	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXACT_DERIVATION.md	udt_metric_natural_complete_extension_selector_audit_2026-07-27	2	12	2	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2380	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXECUTED_COMMANDS.txt	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2381	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_CERTIFICATION_ESCALATED_RETURN.txt	udt_metric_natural_complete_extension_selector_audit_2026-07-27	4	1	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2382	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_CERTIFICATION_ESCALATED_TRANSCRIPT.txt	udt_metric_natural_complete_extension_selector_audit_2026-07-27	120	80	331	34	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2383	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_FINAL_REVIEW_RETURN.txt	udt_metric_natural_complete_extension_selector_audit_2026-07-27	5	1	4	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2384	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_FINAL_REVIEW_TRANSCRIPT.txt	udt_metric_natural_complete_extension_selector_audit_2026-07-27	78	46	187	21	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2385	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_REVIEW_RETURN.txt	udt_metric_natural_complete_extension_selector_audit_2026-07-27	7	3	3	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2386	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_REVIEW_TRANSCRIPT.txt	udt_metric_natural_complete_extension_selector_audit_2026-07-27	165	93	383	53	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2387	udt_metric_natural_complete_extension_selector_audit_2026-07-27/FALSIFICATION_CONTRACT.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2388	udt_metric_natural_complete_extension_selector_audit_2026-07-27/FRESH_ADVERSARIAL_REVIEW.md	udt_metric_natural_complete_extension_selector_audit_2026-07-27	4	4	3	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2389	udt_metric_natural_complete_extension_selector_audit_2026-07-27/GATE_SCHEMA.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2390	udt_metric_natural_complete_extension_selector_audit_2026-07-27/INDEPENDENT_GATE_MATRIX.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	12	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2391	udt_metric_natural_complete_extension_selector_audit_2026-07-27/INDEPENDENT_OUTCOMES.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2392	udt_metric_natural_complete_extension_selector_audit_2026-07-27/INDEPENDENT_RESULT.json	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2393	udt_metric_natural_complete_extension_selector_audit_2026-07-27/INDEPENDENT_SOURCE_FACTS.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2394	udt_metric_natural_complete_extension_selector_audit_2026-07-27/INDEPENDENT_STDOUT.txt	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2395	udt_metric_natural_complete_extension_selector_audit_2026-07-27/LAY_REPORT.md	udt_metric_natural_complete_extension_selector_audit_2026-07-27	1	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2396	udt_metric_natural_complete_extension_selector_audit_2026-07-27/NEXT_STEP.md	udt_metric_natural_complete_extension_selector_audit_2026-07-27	3	0	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2397	udt_metric_natural_complete_extension_selector_audit_2026-07-27/PREMISE_LEDGER.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	1	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2398	udt_metric_natural_complete_extension_selector_audit_2026-07-27/PREREGISTRATION.md	udt_metric_natural_complete_extension_selector_audit_2026-07-27	5	2	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2399	udt_metric_natural_complete_extension_selector_audit_2026-07-27/REPOSITORY_GATES.json	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2400	udt_metric_natural_complete_extension_selector_audit_2026-07-27/RUN_ENVIRONMENT.json	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2401	udt_metric_natural_complete_extension_selector_audit_2026-07-27/SELECTOR_GATE_MATRIX.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	12	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2402	udt_metric_natural_complete_extension_selector_audit_2026-07-27/SELECTOR_OUTCOMES.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2403	udt_metric_natural_complete_extension_selector_audit_2026-07-27/SHA256SUMS.txt	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2404	udt_metric_natural_complete_extension_selector_audit_2026-07-27/SOURCE_MANIFEST.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2405	udt_metric_natural_complete_extension_selector_audit_2026-07-27/SOURCE_SCOPE.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2406	udt_metric_natural_complete_extension_selector_audit_2026-07-27/STATUS_LEDGER.tsv	udt_metric_natural_complete_extension_selector_audit_2026-07-27	1	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2407	udt_metric_natural_complete_extension_selector_audit_2026-07-27/VERIFICATION_RESULT.json	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2408	udt_metric_natural_complete_extension_selector_audit_2026-07-27/VERIFICATION_STDOUT.txt	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2409	udt_metric_natural_complete_extension_selector_audit_2026-07-27/derive_metric_natural_selector.py	udt_metric_natural_complete_extension_selector_audit_2026-07-27	3	0	10	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2410	udt_metric_natural_complete_extension_selector_audit_2026-07-27/run_clean_environment.py	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2411	udt_metric_natural_complete_extension_selector_audit_2026-07-27/verify_audit.py	udt_metric_natural_complete_extension_selector_audit_2026-07-27	6	0	6	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2412	udt_metric_natural_complete_extension_selector_audit_2026-07-27/verify_metric_natural_selector_independent.py	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	9	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2413	udt_metric_natural_complete_extension_selector_audit_2026-07-27/verify_repository_gates.py	udt_metric_natural_complete_extension_selector_audit_2026-07-27	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2414	udt_metric_to_frontier_reference_2026-07-22/ADJUDICATION_CATCH_PROOFS.tsv	udt_metric_to_frontier_reference_2026-07-22	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2415	udt_metric_to_frontier_reference_2026-07-22/CATCH_PROOFS.tsv	udt_metric_to_frontier_reference_2026-07-22	0	1	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2416	udt_metric_to_frontier_reference_2026-07-22/CLAIM_DEPENDENCY_LEDGER.tsv	udt_metric_to_frontier_reference_2026-07-22	13	8	11	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2417	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_ADJUDICATION_PREREGISTRATION.md	udt_metric_to_frontier_reference_2026-07-22	0	2	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2418	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_B_RAW.md	udt_metric_to_frontier_reference_2026-07-22	6	1	1	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2419	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_B_TRANSCRIPT.txt	udt_metric_to_frontier_reference_2026-07-22	94	94	62	55	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2420	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_G_RAW.md	udt_metric_to_frontier_reference_2026-07-22	1	0	0	4	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2421	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_G_TRANSCRIPT.txt	udt_metric_to_frontier_reference_2026-07-22	97	70	53	41	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2422	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_PACKET.md	udt_metric_to_frontier_reference_2026-07-22	1	1	1	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2423	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_T_RAW.md	udt_metric_to_frontier_reference_2026-07-22	1	5	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2424	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_T_TRANSCRIPT.txt	udt_metric_to_frontier_reference_2026-07-22	100	120	78	26	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2425	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_V_RAW.md	udt_metric_to_frontier_reference_2026-07-22	2	3	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2426	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_V_TRANSCRIPT.txt	udt_metric_to_frontier_reference_2026-07-22	95	110	90	40	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2427	udt_metric_to_frontier_reference_2026-07-22/FINAL_REPOSITORY_GATES.json	udt_metric_to_frontier_reference_2026-07-22	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2428	udt_metric_to_frontier_reference_2026-07-22/INTERNAL_VERIFIER_TRANSCRIPT.txt	udt_metric_to_frontier_reference_2026-07-22	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2429	udt_metric_to_frontier_reference_2026-07-22/OPEN_JOIN_LEDGER.tsv	udt_metric_to_frontier_reference_2026-07-22	5	7	12	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2430	udt_metric_to_frontier_reference_2026-07-22/PONDER_READOUT.md	udt_metric_to_frontier_reference_2026-07-22	1	3	3	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2431	udt_metric_to_frontier_reference_2026-07-22/PREREGISTRATION.md	udt_metric_to_frontier_reference_2026-07-22	2	2	4	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2432	udt_metric_to_frontier_reference_2026-07-22/REFERENCE.md	udt_metric_to_frontier_reference_2026-07-22	20	20	8	5	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2433	udt_metric_to_frontier_reference_2026-07-22/REFERENCE_CORRECTION_LAYER.md	udt_metric_to_frontier_reference_2026-07-22	3	4	4	4	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2434	udt_metric_to_frontier_reference_2026-07-22/REPOSITORY_GATES.json	udt_metric_to_frontier_reference_2026-07-22	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2435	udt_metric_to_frontier_reference_2026-07-22/REVIEW_AGREEMENT_DISAGREEMENT.tsv	udt_metric_to_frontier_reference_2026-07-22	0	1	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2436	udt_metric_to_frontier_reference_2026-07-22/SOURCE_MANIFEST.tsv	udt_metric_to_frontier_reference_2026-07-22	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2437	udt_metric_to_frontier_reference_2026-07-22/VERIFICATION_RESULT.json	udt_metric_to_frontier_reference_2026-07-22	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2438	udt_metric_to_frontier_reference_2026-07-22/build_final_manifest.py	udt_metric_to_frontier_reference_2026-07-22	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2439	udt_metric_to_frontier_reference_2026-07-22/build_reference_freeze_manifest.py	udt_metric_to_frontier_reference_2026-07-22	0	0	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2440	udt_metric_to_frontier_reference_2026-07-22/verify_external_adjudication.py	udt_metric_to_frontier_reference_2026-07-22	0	2	5	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2441	udt_metric_to_frontier_reference_2026-07-22/verify_final_repository_gates.py	udt_metric_to_frontier_reference_2026-07-22	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2442	udt_metric_to_frontier_reference_2026-07-22/verify_reference_packet.py	udt_metric_to_frontier_reference_2026-07-22	3	3	25	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2443	udt_metric_to_frontier_reference_2026-07-22/verify_repository_gates.py	udt_metric_to_frontier_reference_2026-07-22	0	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2444	udt_native_global_coframe_definition_audit_2026-07-28/AUDIT_REPORT.md	udt_native_global_coframe_definition_audit_2026-07-28	7	0	5	4	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2445	udt_native_global_coframe_definition_audit_2026-07-28/AUDIT_RESULT.json	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2446	udt_native_global_coframe_definition_audit_2026-07-28/COMPLETENESS_MAP.md	udt_native_global_coframe_definition_audit_2026-07-28	6	3	4	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2447	udt_native_global_coframe_definition_audit_2026-07-28/CONSTRUCTION_OBLIGATIONS.tsv	udt_native_global_coframe_definition_audit_2026-07-28	3	4	2	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2448	udt_native_global_coframe_definition_audit_2026-07-28/COUNTERFAMILY_ATLAS.tsv	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2449	udt_native_global_coframe_definition_audit_2026-07-28/DERIVATION_RESULT.json	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2450	udt_native_global_coframe_definition_audit_2026-07-28/DERIVATION_STDOUT.txt	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2451	udt_native_global_coframe_definition_audit_2026-07-28/EXACT_DERIVATION.md	udt_native_global_coframe_definition_audit_2026-07-28	4	2	3	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2452	udt_native_global_coframe_definition_audit_2026-07-28/FALSIFICATION_CONTRACT.tsv	udt_native_global_coframe_definition_audit_2026-07-28	1	0	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2453	udt_native_global_coframe_definition_audit_2026-07-28/LAY_REPORT.md	udt_native_global_coframe_definition_audit_2026-07-28	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2454	udt_native_global_coframe_definition_audit_2026-07-28/MINIMAL_SELECTOR_SET.tsv	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2455	udt_native_global_coframe_definition_audit_2026-07-28/NEXT_STEP.md	udt_native_global_coframe_definition_audit_2026-07-28	0	0	1	5	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2456	udt_native_global_coframe_definition_audit_2026-07-28/P03_CORRECTION_LAYER.md	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2457	udt_native_global_coframe_definition_audit_2026-07-28/P03_SCOPE_CORRECTION.tsv	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2458	udt_native_global_coframe_definition_audit_2026-07-28/PREMISE_LEDGER.tsv	udt_native_global_coframe_definition_audit_2026-07-28	2	0	6	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2459	udt_native_global_coframe_definition_audit_2026-07-28/PREREGISTRATION.md	udt_native_global_coframe_definition_audit_2026-07-28	2	1	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2460	udt_native_global_coframe_definition_audit_2026-07-28/PRINCIPLE_CAPABILITY_MATRIX.tsv	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2461	udt_native_global_coframe_definition_audit_2026-07-28/README.md	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2462	udt_native_global_coframe_definition_audit_2026-07-28/REPOSITORY_GATES.json	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2463	udt_native_global_coframe_definition_audit_2026-07-28/RUN_ENVIRONMENT.json	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2464	udt_native_global_coframe_definition_audit_2026-07-28/RUN_LOG.md	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2465	udt_native_global_coframe_definition_audit_2026-07-28/SHA256SUMS.txt	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2466	udt_native_global_coframe_definition_audit_2026-07-28/SOURCE_ADJUDICATION.tsv	udt_native_global_coframe_definition_audit_2026-07-28	10	15	34	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2467	udt_native_global_coframe_definition_audit_2026-07-28/SOURCE_CANDIDATES.txt	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S2468	udt_native_global_coframe_definition_audit_2026-07-28/SOURCE_MANIFEST.tsv	udt_native_global_coframe_definition_audit_2026-07-28	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
