source_id	path	git_blob	size_bytes	sha256	group	hit_buckets
S2360	udt_metric_native_signed_depth_availability_audit_2026-07-26/STATUS_LEDGER.tsv	d803474a5aa647393a4a1eb4587b6c4786add440	2707	4fdfaf7a8e04beac9b15106f182a955d8a44c2247694620d5f49c6a918933ada	udt_metric_native_signed_depth_availability_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S2361	udt_metric_native_signed_depth_availability_audit_2026-07-26/VERIFICATION_RESULT.json	ade6c8dfab9d17f90f52d4cf0a5c52e6ea0749bd	1000	fb2d9e38a109c852b66ebe61945787ac57bc8a89feade68f00d109587fc28df0	udt_metric_native_signed_depth_availability_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B4_GLOBAL;B5_JOINT
S2362	udt_metric_native_signed_depth_availability_audit_2026-07-26/VERIFICATION_STDOUT.txt	ade6c8dfab9d17f90f52d4cf0a5c52e6ea0749bd	1000	fb2d9e38a109c852b66ebe61945787ac57bc8a89feade68f00d109587fc28df0	udt_metric_native_signed_depth_availability_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B4_GLOBAL;B5_JOINT
S2363	udt_metric_native_signed_depth_availability_audit_2026-07-26/build_manifest.py	d9a7319de672a4bde7f30f8f72cf5843779b1f83	612	ed2dea365b355528a345bbc56873b739cb2f436f5d0e9f1d8f2546e3af8c40c0	udt_metric_native_signed_depth_availability_audit_2026-07-26	B3_LIFT
S2364	udt_metric_native_signed_depth_availability_audit_2026-07-26/capture_environment.py	c42b12419cdd423b24a147038f407cd34921c0b9	850	57b87df9f2225b17c32f07afbf1c2bb79c1464a1df6b40f1c10657f78d32f79e	udt_metric_native_signed_depth_availability_audit_2026-07-26	B2_DEPTH;B4_GLOBAL
S2365	udt_metric_native_signed_depth_availability_audit_2026-07-26/derive_signed_depth.py	5c67a8dde7fb20696c711b076f80bb6f24df7693	10908	a476ca73ce8f4fb930b33600587c1b4003bd04f4da0c5dabca064c9be8d591dc	udt_metric_native_signed_depth_availability_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S2366	udt_metric_native_signed_depth_availability_audit_2026-07-26/run_and_capture.py	992be97f0cbb32234a0f408d46aa1e6951b16bec	816	46294f6af24acaa296fc2d65f8cd3a200c19e734ca42ff51fb67a021afe956d4	udt_metric_native_signed_depth_availability_audit_2026-07-26	B4_GLOBAL
S2367	udt_metric_native_signed_depth_availability_audit_2026-07-26/verify_audit.py	76c3f82ff6bb3f7ac231601c14eec011909690e1	11437	b04468648352b4b48c9a33ee8ac9b6d7ef872148f04e6d2ef7d24003639d0a38	udt_metric_native_signed_depth_availability_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S2368	udt_metric_native_signed_depth_availability_audit_2026-07-26/verify_repository_gates.py	b69f6032e5e4d8e315a6e53774b6d4537115b7c4	6786	ddf8cc55f7de8bd419ecdfbefc2d0d7332844110c5fad38d5be8e0b77f6c7f52	udt_metric_native_signed_depth_availability_audit_2026-07-26	B2_DEPTH;B3_LIFT;B5_JOINT
S2369	udt_metric_native_signed_depth_availability_audit_2026-07-26/verify_signed_depth_independent.py	c9c0251b89274633f2e1d4c6643a12aaa1848fc4	7434	9e4771ae09d49444262835c92d3c73f5bb92dfc40afa19ac3ee662c25f21df44	udt_metric_native_signed_depth_availability_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S2370	udt_metric_natural_complete_extension_selector_audit_2026-07-27/ADVERSARIAL_CORRECTION_LAYER.md	4deeb2a955a10145f9669c92bf3c4c30f2e3b71b	1752	505a6ed0a88d86b86930f4e2ff77a12f488d7058836bc1dbc546188b84b02392	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2371	udt_metric_natural_complete_extension_selector_audit_2026-07-27/AUDIT_REPORT.md	7fe9fd2dd0ff9ed4e109539213c961fe991e4c74	5590	729a40c218585af020526294a74c7246715d13ed5c8c4363dc12eda8cc1de0f6	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2372	udt_metric_natural_complete_extension_selector_audit_2026-07-27/CANDIDATE_UNIVERSE.tsv	25c454d42b2e0d62662bbc38587d88a5f368c307	1696	c7ea7c97143c89ac0bb7c6128d4e5500b693d19c2108f27247c57e8075dd466b	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2373	udt_metric_natural_complete_extension_selector_audit_2026-07-27/CATCH_PROOFS.tsv	05335d18e38b0a5208a14b065840b6790eae0977	1566	a407a1c26afc6d71991f824ec0322e127740de557891e7886be0bfcd9b264d36	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B4_GLOBAL;B5_JOINT
S2374	udt_metric_natural_complete_extension_selector_audit_2026-07-27/COMPLETENESS_TILE.tsv	c5744e7c9c0c206e38a4d9ea37372cfe103801e5	782	346b5822c56167a6b7f15819862ec39720fdbb0b7b9d649bfd33afa390dbaf58	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B4_GLOBAL;B5_JOINT
S2375	udt_metric_natural_complete_extension_selector_audit_2026-07-27/DEPENDENCY_CHAIN.tsv	d3e400bb7314f16c0e7937924ac3630e1f3dfbf3	808	39b4cf34628dc49fcfa9df8a702d06d4ffea1c790db2d3e3f95cba57d00fa015	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2376	udt_metric_natural_complete_extension_selector_audit_2026-07-27/DERIVATION_RESULT.json	ecfc826eb100d222741f7aa1517ed00d23a25226	5050	cceb12f751de51b58ec354f3e5f51a068c72a135f61b6274250995af6fe5437b	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B4_GLOBAL;B5_JOINT
S2377	udt_metric_natural_complete_extension_selector_audit_2026-07-27/DERIVATION_STDOUT.txt	ecfc826eb100d222741f7aa1517ed00d23a25226	5050	cceb12f751de51b58ec354f3e5f51a068c72a135f61b6274250995af6fe5437b	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B4_GLOBAL;B5_JOINT
S2378	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXACT_ALGEBRA.json	717f998e412e8707ca7c31e73c4afc3174329572	2264	720e24dad2d613f0c2ddf18c4651e752c87b79a1eb41f07b5300d9e12e632d39	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2379	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXACT_DERIVATION.md	8a2401844b87a86b410d5a0dc6334ed6733b274b	8755	15341969195924fa578a9c3a83f56c8270c093c03622f7ee233de51358b5b2d3	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2380	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXECUTED_COMMANDS.txt	32403d025c77d1a524e163c6545b3bc46297cf41	2177	d4fb9b04741251cc53dadf6898536422077eb6f916837679d456131f562dbb94	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B5_JOINT
S2381	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_CERTIFICATION_ESCALATED_RETURN.txt	6ac80cc004dd0f4ebe5347e1efbb05e5d3fadc7b	4452	015a0597f5248cd8a53769d549794dccca12c988619041176685cf647f6b704b	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2382	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_CERTIFICATION_ESCALATED_TRANSCRIPT.txt	afd06ca8c292ce3250e5caf2adf882add59ea3e1	461836	5b5839b8d69b681ac9b53b07b7406d61d8980261211d5b833688297a940a90c3	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S2383	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_FINAL_REVIEW_RETURN.txt	8c0503bc2f797de6850374db97644793f81907f6	4875	defcdc07bb456ddbcf186b2b1f809639ed29359d7150289a8d4964d49c143a85	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2384	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_FINAL_REVIEW_TRANSCRIPT.txt	c695225b4f15e6a5747b74b7e67f79f523629981	244650	253df9f9107b628641b04cebf1df78db872bfb7c09a084c538b03d88abe1780f	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S2385	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_REVIEW_RETURN.txt	35fb8fba3d623f4d779f4b0718e058483b7be8f8	5666	7176ba315952feb2e8cf4df71f25c814a246aef033c4bf2ab49bd2b2024ae3fb	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2386	udt_metric_natural_complete_extension_selector_audit_2026-07-27/EXTERNAL_REVIEW_TRANSCRIPT.txt	3e8d611d6cbdf84008e0062c25c5ba27d8b0492a	486011	c516c8f49efe5bf74d3d6956381db6618828f19f9d76cf5ae6dcfe45c73b1664	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S2387	udt_metric_natural_complete_extension_selector_audit_2026-07-27/FALSIFICATION_CONTRACT.tsv	25436ff74de100faa808daf069c6b01d2a674fde	1275	8533a284204c04447c5abbd6beed4b725d6d19069ea9fc3f9910f47a244413b5	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B4_GLOBAL;B5_JOINT
S2388	udt_metric_natural_complete_extension_selector_audit_2026-07-27/FRESH_ADVERSARIAL_REVIEW.md	2ffbbfdba3c8b83246d8658012afe2029466026c	7661	317d36474e444238e6e35fec9a681d7a57581550ebd763b527c2af33eeba8292	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2389	udt_metric_natural_complete_extension_selector_audit_2026-07-27/GATE_SCHEMA.tsv	3bae205a3a170fbc3b2686c05ce4d2cb83d707b7	1640	c64041b7b59faaa6afb9e538ff7193e713bc0fe9a33f1cfabf5d99309948d0c4	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B4_GLOBAL;B5_JOINT
S2390	udt_metric_natural_complete_extension_selector_audit_2026-07-27/INDEPENDENT_GATE_MATRIX.tsv	aefc66335c426ce2f26320ea7db5c52f0db5db85	15400	ec55c57925ad7f72fb75fbbbddaea47a12c46cd6d6049706aa5b66dd20fe0fd3	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2391	udt_metric_natural_complete_extension_selector_audit_2026-07-27/INDEPENDENT_OUTCOMES.tsv	7d112ffcc4c04be7416c168ec7262c2a1448f52f	927	7c93583471fc1b03ca1261f2479851600c336ead59b6a33e39ecb5d75026f9b1	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2392	udt_metric_natural_complete_extension_selector_audit_2026-07-27/INDEPENDENT_RESULT.json	bf4f1ea192a989c0ba6f677c9a30a037993c5421	2840	784be343ca1515b66627ebace969a6de0e0f13a613075bec3fa26ee3ba57cc64	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2393	udt_metric_natural_complete_extension_selector_audit_2026-07-27/INDEPENDENT_SOURCE_FACTS.tsv	b5ab607dab99c6a01e6673cadce8e0c51a2fedcb	1249	4f26fe3745a33993f3d727fd454d9a118f65cb1209aa68df55a733fbdedba68a	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2394	udt_metric_natural_complete_extension_selector_audit_2026-07-27/INDEPENDENT_STDOUT.txt	bf4f1ea192a989c0ba6f677c9a30a037993c5421	2840	784be343ca1515b66627ebace969a6de0e0f13a613075bec3fa26ee3ba57cc64	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2395	udt_metric_natural_complete_extension_selector_audit_2026-07-27/LAY_REPORT.md	2d6b06d470d85e815259bd3e1ee883d9a0335312	1760	df5c15a38e74229b88b4a0bd149c76a5cddcd0b3cf90031838bb9358bf27c67f	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2396	udt_metric_natural_complete_extension_selector_audit_2026-07-27/NEXT_STEP.md	bc31ea3c9fc669f5218fc83f5115500decb192e8	1785	1ffd57f7f8a864a5d98b8426a81ca89e249d938f81151ae509aa79a0ed2bf45e	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2397	udt_metric_natural_complete_extension_selector_audit_2026-07-27/PREMISE_LEDGER.tsv	effa199ccd36981b89dea9a35bf93d9919521f8e	1600	d65cd67cbaddf6b166ea4a2c0e024823906d550573e1c9684bbfcf7bea1debb9	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B4_GLOBAL;B5_JOINT
S2398	udt_metric_natural_complete_extension_selector_audit_2026-07-27/PREREGISTRATION.md	1a0f7bab9bde8680f748c7c4c304491c9011de17	4200	69c88355317ae5c428b6a01f9c3c17ff6a7e45a3a232fb3b46268b7349444bd5	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2399	udt_metric_natural_complete_extension_selector_audit_2026-07-27/REPOSITORY_GATES.json	c04847cee020a449c7edacf5f646d4f8618f6975	8122	f8b412f6d57132210eb7537c7a6c44f4d54e160e040084159e4718aff6ba210d	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B5_JOINT
S2400	udt_metric_natural_complete_extension_selector_audit_2026-07-27/RUN_ENVIRONMENT.json	0935d3666099c52e513d0430c715de9973383d68	2541	b4ea764494d13d5f625fc9d9282fa33a591db83d226d8e71a00b4f8158b80afa	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B5_JOINT
S2401	udt_metric_natural_complete_extension_selector_audit_2026-07-27/SELECTOR_GATE_MATRIX.tsv	aefc66335c426ce2f26320ea7db5c52f0db5db85	15400	ec55c57925ad7f72fb75fbbbddaea47a12c46cd6d6049706aa5b66dd20fe0fd3	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2402	udt_metric_natural_complete_extension_selector_audit_2026-07-27/SELECTOR_OUTCOMES.tsv	d8fd32e406913827e8d6f0162fa47a003be283b6	2079	aa0fb66f369999362b405baa7d9b719f5e7699acc30c17beaaa0b108c0f6d57d	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2403	udt_metric_natural_complete_extension_selector_audit_2026-07-27/SHA256SUMS.txt	8f5ca0405be5c24a0d4fb95076b30e9d8e6a3791	4754	fb32a1565e5e1afa553fec408f07d844b060eb70edbed41a1857a25892db9217	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B5_JOINT
S2404	udt_metric_natural_complete_extension_selector_audit_2026-07-27/SOURCE_MANIFEST.tsv	4c11e013fd91322fc0f0027949a00d0664f3e512	3144	9045f6bfd97aedf1709818302e3e35ab3ea721dfed95a97a1b454cd6f057438a	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2405	udt_metric_natural_complete_extension_selector_audit_2026-07-27/SOURCE_SCOPE.tsv	559b523730e0b3bd4405d8d4cff8022359d790ca	1456	3831a187c5aa7c6467b432c4503f1da4f89998dd612c3585c70cdf73d0fb6708	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2406	udt_metric_natural_complete_extension_selector_audit_2026-07-27/STATUS_LEDGER.tsv	7c94680536287f3481c9b07c8f2577a04a47e78c	1790	f5cf1420e3bf05904531100fa0e08dcae3f753e4ea6e68166d235317f5d03efb	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2407	udt_metric_natural_complete_extension_selector_audit_2026-07-27/VERIFICATION_RESULT.json	2ab5d4438a6cf3ee2164b9257adc896923ed676f	252	63e66a1c68b740fafff0331dc4d2fa5cf4c0445f1d276d601ad54fa471f85e91	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B5_JOINT
S2408	udt_metric_natural_complete_extension_selector_audit_2026-07-27/VERIFICATION_STDOUT.txt	2ab5d4438a6cf3ee2164b9257adc896923ed676f	252	63e66a1c68b740fafff0331dc4d2fa5cf4c0445f1d276d601ad54fa471f85e91	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B5_JOINT
S2409	udt_metric_natural_complete_extension_selector_audit_2026-07-27/derive_metric_natural_selector.py	8c4cdbdf749deb09ebbd8d338b3ee1965f71a1ca	21379	ee7081d55412b6d094c314d79adfa1838bbe1a42b58b616675291f4d713ad8d7	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2410	udt_metric_natural_complete_extension_selector_audit_2026-07-27/run_clean_environment.py	f5e65336d2fe9c5d15904bdfd10e8ef01b24188d	4024	901d82f5da64bfe4be1fc85e4e613594a08b597353240eea60d573897c518ebb	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B5_JOINT
S2411	udt_metric_natural_complete_extension_selector_audit_2026-07-27/verify_audit.py	95f2c9625053e2749bb17f6eed63bda6c66e17d9	28388	b89b9f82d3f0bdf981697e2a538d8c5a27d763ab787467807ec14c1537ab22dd	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2412	udt_metric_natural_complete_extension_selector_audit_2026-07-27/verify_metric_natural_selector_independent.py	7bc679e838d49f025eabb56641db69c65b80e565	25599	00f7250839e18bae43a158901842132568ac5de7c506f5215f4e45304024d76c	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2413	udt_metric_natural_complete_extension_selector_audit_2026-07-27/verify_repository_gates.py	8a24188e08c140c0c222187ee5871a81d657bda7	8901	3e5f1a24a38da5e7988f1048c187c8f2210747810800dbdb6d014a0726289a5a	udt_metric_natural_complete_extension_selector_audit_2026-07-27	B3_LIFT;B5_JOINT
S2414	udt_metric_to_frontier_reference_2026-07-22/ADJUDICATION_CATCH_PROOFS.tsv	5ad43b12e9abfcf17a071a991516e7e3c2cf47cf	691	7f61e902c3070cc5debfb00d6c1ebf65756bbf051154c36b66480062e7ad5e41	udt_metric_to_frontier_reference_2026-07-22	B5_JOINT
S2415	udt_metric_to_frontier_reference_2026-07-22/CATCH_PROOFS.tsv	cbfec3593b9339bf4c7ba5a9d32f16dbbf14f0a8	588	1e1053e502db10d965d82002d26572554183c9d21085353755c02940f6909f35	udt_metric_to_frontier_reference_2026-07-22	B4_GLOBAL;B5_JOINT
S2416	udt_metric_to_frontier_reference_2026-07-22/CLAIM_DEPENDENCY_LEDGER.tsv	b54afcc7eecad14cf40411d7afab0ca55f3ffdf3	8573	bc94d0b2e714030e17d54af5be92a8664999a0e0ea1f135182f31bf25b48cdba	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2417	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_ADJUDICATION_PREREGISTRATION.md	1d8333f72b72c068cc2d4328a44df49f4488938d	2905	418ae48277ffa651b47775d580dc4a25aab05646c17e2951d8b609d8f1fc25f3	udt_metric_to_frontier_reference_2026-07-22	B3_LIFT;B4_GLOBAL;B5_JOINT
S2418	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_B_RAW.md	31d3177e9bb827cee701ef342694899de7a0db04	5190	b54698121ef12ac10ad5431a84238d77a76c88553f437f650ab8f852e7bac511	udt_metric_to_frontier_reference_2026-07-22	B3_LIFT;B4_GLOBAL;B5_JOINT
S2419	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_B_TRANSCRIPT.txt	fbdd1c964442738d1a2365a2033d6b5ab0894f8f	141355	292e3c5418d4899caa67167ea5ef4b201fb7a5ce679a265e100cb3f7715fc5a8	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2420	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_G_RAW.md	aabdb102156cc61bcce15a2541e51f81a8b1973f	5403	26bf86d8a05474a98d9c13ae5f03b18137c415167cba75abd68f37e8c879bfa6	udt_metric_to_frontier_reference_2026-07-22	B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S2421	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_G_TRANSCRIPT.txt	d3ca1abaea38c25ca4a42b32f7efbfb9895d83b9	183122	58f25c70965c466ed1099755f43874f9552f28fd6c9c4841d2cd3f0a7f7a8ff6	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S2422	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_PACKET.md	e42452bfea24d04e2f1ffcb828f7361a9c2e5196	4015	ef5260c191d2aef3055b1ac42e0cb0315e54f572244c85bf4331d4914d25bb58	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2423	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_T_RAW.md	b2317e1b227e3845c74691c9f43674bf3bbcc7f4	5470	db4c1b35ce57c62bc7c3cf71a8e2d57f7ef0fc47fdd1cf3c527284407df3526e	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2424	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_T_TRANSCRIPT.txt	2567832a86f50c225c6b5009ad76c885fa9b0e34	189356	05fa5b18fdb1b267aa88f4037cc2a0fcf40652dc3f23e6ed0bc9056a3d8a21eb	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2425	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_V_RAW.md	81d3c372e56cf345fd78a85ff9262f13fd63ba77	3455	34660ffc32880ec6b0ad255d2685794783a4885dcdd34d48a5c3cce31e7873db	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2426	udt_metric_to_frontier_reference_2026-07-22/EXTERNAL_REVIEW_V_TRANSCRIPT.txt	bae94df134e24799ab829ee3ae1d696eec829f60	125167	061ad386e651f9ce43e7c4ed847ec58bd3bc009d32c5c0a8fbb445f415c0f2c2	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2427	udt_metric_to_frontier_reference_2026-07-22/FINAL_REPOSITORY_GATES.json	ef94e136becb00da9d0b82385f5b4ca66a9d9faa	23236	54397adc7187101fdeb6151901d96137db55813db6092ec0025555dce2c1a1d3	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2428	udt_metric_to_frontier_reference_2026-07-22/INTERNAL_VERIFIER_TRANSCRIPT.txt	f3665bfcf9bcea80d2462041cac11899d574f4d6	584	e5073a6e21ae78e099d4a45098cd21896f2bb37bd3716be777a592e63c0ad1bb	udt_metric_to_frontier_reference_2026-07-22	B5_JOINT
S2429	udt_metric_to_frontier_reference_2026-07-22/OPEN_JOIN_LEDGER.tsv	57e15126c78111a8fdaf64806c5514ada3724b01	4178	74b2a71bbddb71fe325d78c5c83766ebb7427ba9bc73165d98ee8143b32426b3	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2430	udt_metric_to_frontier_reference_2026-07-22/PONDER_READOUT.md	9f3e421beb3e898c2544b66ffcc3e811f1019857	4638	6419c010a72632380bb585d067c26a0dfac3010fa8e0c46019fbf5c1dd1da652	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2431	udt_metric_to_frontier_reference_2026-07-22/PREREGISTRATION.md	5a28c7e70b41bf1f0379b4f475df16cef281d5fd	5814	6df44e37879991cd301499938c208a9eca7c10b271aa36046ddd76d04071e02a	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2432	udt_metric_to_frontier_reference_2026-07-22/REFERENCE.md	4de9662fc76b5a19633ccd69dbb503b4c97e48d4	18350	a8b27cb298a95dc1f3eabc5c4ff78b2835041a4d3dcc3e184d8ff6be47ded1e7	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2433	udt_metric_to_frontier_reference_2026-07-22/REFERENCE_CORRECTION_LAYER.md	f87b54564c92dd4dd54f1cf2d7b680c665314cfa	5993	49bb35baea0ed43651a268d17670f59fa4783e8df3b0fce7d58b1f9423eaec1d	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2434	udt_metric_to_frontier_reference_2026-07-22/REPOSITORY_GATES.json	ef6298a31f5d346ba31345f73659ab7ad6b9e0c8	21058	7cd98296e22f0c1bfd632eadb1de44ea6fd05efb5759487b6b80b17172ddc28a	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S2435	udt_metric_to_frontier_reference_2026-07-22/REVIEW_AGREEMENT_DISAGREEMENT.tsv	1e677c1216fb90135997c008e9eae00affbdada6	2334	34c9bff1fbcb6cbf2c245467a7f43c87a5a1237436b42189dcc2b9a9ed6bd907	udt_metric_to_frontier_reference_2026-07-22	B3_LIFT;B4_GLOBAL;B5_JOINT
S2436	udt_metric_to_frontier_reference_2026-07-22/SOURCE_MANIFEST.tsv	5d23a9f54307c974200fe6e6983ce2e7da23c89a	3160	cd9bf09919cec5c7b9c4f8825bcd236631ee03b55ec47461ad89d36ce82e78ec	udt_metric_to_frontier_reference_2026-07-22	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S2437	udt_metric_to_frontier_reference_2026-07-22/VERIFICATION_RESULT.json	80d52ce5d86d3509de90fa997748e6406196ce47	432	f4d86e7cb414cb40e044c8128da53ff774ac53256feb51b43d0d79056d3c4dcb	udt_metric_to_frontier_reference_2026-07-22	B5_JOINT
S2438	udt_metric_to_frontier_reference_2026-07-22/build_final_manifest.py	08623b8444fbb42737b6893de61693533c13f68a	984	71d4442175d81125750b5de8820cc5ee54f7e26e4f39dac32143f3b646ff8e96	udt_metric_to_frontier_reference_2026-07-22	B3_LIFT
