source	line	category	kind	raw_target	resolved_target	status	detail
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	649	TEXT_REFERENCE	TEXT_REFERENCE	F5_critical_universe_closure_results.md	F5_critical_universe_closure_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	650	TEXT_REFERENCE	TEXT_REFERENCE	F7_scale_bridge_native_results.md	F7_scale_bridge_native_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	653	TEXT_REFERENCE	TEXT_REFERENCE	MATTER_SECTOR_MAP_new_foundation.md	MATTER_SECTOR_MAP_new_foundation.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	685	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_kaleidoscope_K1_out.json	simple_metric_kaleidoscope_K1_out.json	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	686	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_kaleidoscope_K2b_out.json	simple_metric_kaleidoscope_K2b_out.json	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	752	TEXT_REFERENCE	TEXT_REFERENCE	d2b_no_structure_in_G.md	d2b_no_structure_in_G.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	780	TEXT_REFERENCE	TEXT_REFERENCE	u_plat_m1_18x8x8.json	u_plat_m1_18x8x8.json	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	781	TEXT_REFERENCE	TEXT_REFERENCE	u_plat_m1_18x8x8.pt	u_plat_m1_18x8x8.pt	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	782	TEXT_REFERENCE	TEXT_REFERENCE	u_plat_m2_18x8x8.json	u_plat_m2_18x8x8.json	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	783	TEXT_REFERENCE	TEXT_REFERENCE	u_plat_m3_18x8x8.json	u_plat_m3_18x8x8.json	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	784	TEXT_REFERENCE	TEXT_REFERENCE	u_plat_m3_18x8x8.pt	u_plat_m3_18x8x8.pt	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	790	TEXT_REFERENCE	TEXT_REFERENCE	weld_status_results.md	weld_status_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	810	TEXT_REFERENCE	TEXT_REFERENCE	weld_interface_mode_results.md	weld_interface_mode_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	811	TEXT_REFERENCE	TEXT_REFERENCE	xexplore_field_X10.pt	xexplore_field_X10.pt	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	812	TEXT_REFERENCE	TEXT_REFERENCE	xexplore_field_X100.pt	xexplore_field_X100.pt	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	813	TEXT_REFERENCE	TEXT_REFERENCE	xexplore_field_X1000.pt	xexplore_field_X1000.pt	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	814	TEXT_REFERENCE	TEXT_REFERENCE	xexplore_field_X3.pt	xexplore_field_X3.pt	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	815	TEXT_REFERENCE	TEXT_REFERENCE	xexplore_field_X30.pt	xexplore_field_X30.pt	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	816	TEXT_REFERENCE	TEXT_REFERENCE	xexplore_field_X300.pt	xexplore_field_X300.pt	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	2	TEXT_REFERENCE	TEXT_REFERENCE	HANDOFF_ARCHIVE.md	HANDOFF_ARCHIVE.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	3	TEXT_REFERENCE	TEXT_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	4	TEXT_REFERENCE	TEXT_REFERENCE	branch_operator.py	branch_operator.py	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	4	TEXT_REFERENCE	TEXT_REFERENCE	branch_operator_contamination_ledger.md	branch_operator_contamination_ledger.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	5	TEXT_REFERENCE	TEXT_REFERENCE	p2_matter_fullmetric_results.md	p2_matter_fullmetric_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	6	TEXT_REFERENCE	TEXT_REFERENCE	p3_aphi_FIX_results.md	p3_aphi_FIX_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	7	TEXT_REFERENCE	TEXT_REFERENCE	p3_aphi_coupling_results.md	p3_aphi_coupling_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	8	TEXT_REFERENCE	TEXT_REFERENCE	p4_time_live_results.md	p4_time_live_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	11	TEXT_REFERENCE	TEXT_REFERENCE	STATE.md	STATE.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	11	TEXT_REFERENCE	TEXT_REFERENCE	p1_VERIFIER.md	p1_VERIFIER.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	13	TEXT_REFERENCE	TEXT_REFERENCE	NEGATIVES_REGISTRY.md	NEGATIVES_REGISTRY.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	14	TEXT_REFERENCE	TEXT_REFERENCE	weld_status_results.md	weld_status_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/POINTER_CORRECTION_RESULT.tsv	2	TEXT_REFERENCE	TEXT_REFERENCE	HANDOFF_ARCHIVE.md	HANDOFF_ARCHIVE.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/POINTER_CORRECTION_RESULT.tsv	3	TEXT_REFERENCE	TEXT_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/POINTER_CORRECTION_RESULT.tsv	5	TEXT_REFERENCE	TEXT_REFERENCE	NEGATIVES_REGISTRY.md	NEGATIVES_REGISTRY.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	4	TEXT_REFERENCE	TEXT_REFERENCE	pytest.ini	pytest.ini	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	35	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_EOS_power_window_dS_results.md	simple_metric_EOS_power_window_dS_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	37	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_GR_mine_embedding_fork_results.md	simple_metric_GR_mine_embedding_fork_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	39	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_HL_unification_results.md	simple_metric_HL_unification_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	41	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_J1_honesty_skeleton_results.md	simple_metric_J1_honesty_skeleton_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	42	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_L_P_selection_derive_results.md	simple_metric_L_P_selection_derive_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	44	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_L_native_optical_derive_results.md	simple_metric_L_native_optical_derive_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	45	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_L_principle_closure_attack_results.md	simple_metric_L_principle_closure_attack_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	47	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_L_wall_regularity_closure_results.md	simple_metric_L_wall_regularity_closure_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	50	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_S3_native_dust_ceiling_results.md	simple_metric_S3_native_dust_ceiling_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	51	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_SNe_shape_clue_results.md	simple_metric_SNe_shape_clue_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	52	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_WR_L_center_invariants_second_pass_results.md	simple_metric_WR_L_center_invariants_second_pass_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	56	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_WR_L_center_nogo_atlas_results.md	simple_metric_WR_L_center_nogo_atlas_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	59	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_WR_L_center_recenter_exclusion_results.md	simple_metric_WR_L_center_recenter_exclusion_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	63	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_WR_L_external_triple_blind_audit_results.md	simple_metric_WR_L_external_triple_blind_audit_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	68	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_alpha_restoring_probe_results.md	simple_metric_alpha_restoring_probe_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	71	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_angular_on_L_multipole_results.md	simple_metric_angular_on_L_multipole_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	72	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_angular_timelive_L_results.md	simple_metric_angular_timelive_L_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	73	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_bao_cf_process_results.md	simple_metric_bao_cf_process_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	77	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_bao_disk_inventory_results.md	simple_metric_bao_disk_inventory_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	81	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_bao_proper_pass_results.md	simple_metric_bao_proper_pass_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	85	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_bao_pure_AP_character_results.md	simple_metric_bao_pure_AP_character_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	87	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_center_dS_external_verify_pass_results.md	simple_metric_center_dS_external_verify_pass_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	92	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_dS_native_any_alpha_closed_results.md	simple_metric_dS_native_any_alpha_closed_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	96	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_elegance_SNe_character_results.md	simple_metric_elegance_SNe_character_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	97	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_hard_explore_results.md	simple_metric_hard_explore_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	99	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_kaleidoscope_K1_results.md	simple_metric_kaleidoscope_K1_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	103	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_kaleidoscope_K2_results.md	simple_metric_kaleidoscope_K2_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	104	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_kaleidoscope_K3_results.md	simple_metric_kaleidoscope_K3_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	106	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_kaleidoscope_K4_results.md	simple_metric_kaleidoscope_K4_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	108	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_kaleidoscope_MINE_results.md	simple_metric_kaleidoscope_MINE_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	110	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_local_cavity_HG_results.md	simple_metric_local_cavity_HG_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	112	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_relational_rooms_continue_results.md	simple_metric_relational_rooms_continue_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	114	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_rooms_filled_local_results.md	simple_metric_rooms_filled_local_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	115	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_skeleton_reach_closure_results.md	simple_metric_skeleton_reach_closure_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	116	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_timelive_AP_exact_derive_results.md	simple_metric_timelive_AP_exact_derive_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	118	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_timelive_AP_intermediate_results.md	simple_metric_timelive_AP_intermediate_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	121	TEXT_REFERENCE	TEXT_REFERENCE	simple_metric_timelive_AP_results.md	simple_metric_timelive_AP_results.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	4	PYTHON_IMPORT	PY_FROM_IMPORT	__future__	__future__	EXTERNAL_OR_STDLIB	annotations
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	6	PYTHON_IMPORT	PY_IMPORT	csv	csv	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	7	PYTHON_IMPORT	PY_IMPORT	hashlib	hashlib	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	8	PYTHON_IMPORT	PY_FROM_IMPORT	pathlib	pathlib	EXTERNAL_OR_STDLIB	Path
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	11	FILE_PATH	FILE_PATH_CALL	__file__	__file__	DYNAMIC	Path
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	12	FILE_PATH	FILE_PATH_CALL	POINTER_CORRECTION_RESULT.tsv	reorganization_r1a/correction_2026-07-18/POINTER_CORRECTION_RESULT.tsv	RESOLVED_TRACKED	with_name
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	12	FILE_PATH	FILE_PATH_CALL	__file__	__file__	DYNAMIC	Path
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	15	TEXT_REFERENCE	TEXT_REFERENCE	HANDOFF_ARCHIVE.md	HANDOFF_ARCHIVE.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	16	TEXT_REFERENCE	TEXT_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	19	TEXT_REFERENCE	TEXT_REFERENCE	NEGATIVES_REGISTRY.md	NEGATIVES_REGISTRY.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	36	FILE_PATH	FILE_PATH_CALL	path.read_bytes	path.read_bytes	DYNAMIC	path.read_bytes
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	61	FILE_PATH	FILE_PATH_CALL	data	data	DYNAMIC	write_bytes
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	63	FILE_PATH	FILE_PATH_CALL	w	reorganization_r1a/correction_2026-07-18/w	MISSING_OR_GENERATED	OUT.open
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	4	PYTHON_IMPORT	PY_FROM_IMPORT	__future__	__future__	EXTERNAL_OR_STDLIB	annotations
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	6	PYTHON_IMPORT	PY_IMPORT	argparse	argparse	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	7	PYTHON_IMPORT	PY_IMPORT	csv	csv	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	8	PYTHON_IMPORT	PY_IMPORT	hashlib	hashlib	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	9	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	10	PYTHON_IMPORT	PY_IMPORT	subprocess	subprocess	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	11	PYTHON_IMPORT	PY_FROM_IMPORT	collections	collections	EXTERNAL_OR_STDLIB	Counter,defaultdict
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	12	PYTHON_IMPORT	PY_FROM_IMPORT	pathlib	pathlib	EXTERNAL_OR_STDLIB	Path
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	13	PYTHON_IMPORT	PY_FROM_IMPORT	typing	typing	EXTERNAL_OR_STDLIB	Any
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	15	PYTHON_IMPORT	PY_FROM_IMPORT	reference_boundary	reference_boundary	EXTERNAL_OR_STDLIB	catchproof,occurrences
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	25	TEXT_REFERENCE	TEXT_REFERENCE	HANDOFF_ARCHIVE.md	HANDOFF_ARCHIVE.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	26	TEXT_REFERENCE	TEXT_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	29	TEXT_REFERENCE	TEXT_REFERENCE	NEGATIVES_REGISTRY.md	NEGATIVES_REGISTRY.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	53	FILE_PATH	FILE_PATH_CALL	path.open	path.open	DYNAMIC	path.open
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	58	FILE_PATH	FILE_PATH_CALL	w	reorganization_r1a/correction_2026-07-18/w	MISSING_OR_GENERATED	path.open
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	125	FILE_PATH	FILE_PATH_CALL	output.mkdir	output.mkdir	DYNAMIC	output.mkdir
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	319	FILE_PATH	FILE_PATH_CALL	json.dumps(summary, indent=2, sort_keys=True) + '\n'	json.dumps(summary, indent=2, sort_keys=True) + '\n'	DYNAMIC	write_text
reorganization_r1a/correction_2026-07-18/reference_boundary.py	3	PYTHON_IMPORT	PY_FROM_IMPORT	__future__	__future__	EXTERNAL_OR_STDLIB	annotations
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	4	PYTHON_IMPORT	PY_FROM_IMPORT	__future__	__future__	EXTERNAL_OR_STDLIB	annotations
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	6	PYTHON_IMPORT	PY_IMPORT	argparse	argparse	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	7	PYTHON_IMPORT	PY_IMPORT	csv	csv	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	8	PYTHON_IMPORT	PY_IMPORT	hashlib	hashlib	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	9	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	10	PYTHON_IMPORT	PY_IMPORT	subprocess	subprocess	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	11	PYTHON_IMPORT	PY_FROM_IMPORT	collections	collections	EXTERNAL_OR_STDLIB	Counter
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	12	PYTHON_IMPORT	PY_FROM_IMPORT	pathlib	pathlib	EXTERNAL_OR_STDLIB	Path
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	13	PYTHON_IMPORT	PY_FROM_IMPORT	typing	typing	EXTERNAL_OR_STDLIB	Any,Callable
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	37	FILE_PATH	FILE_PATH_CALL	path.open	path.open	DYNAMIC	path.open
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	42	FILE_PATH	FILE_PATH_CALL	w	reorganization_r1a/correction_2026-07-18/w	MISSING_OR_GENERATED	path.open
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	188	FILE_PATH	FILE_PATH_CALL	(repo / path).read_bytes	(repo / path).read_bytes	DYNAMIC	read_bytes
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	297	FILE_PATH	FILE_PATH_CALL	json.dumps(report, indent=2, sort_keys=True) + '\n'	json.dumps(report, indent=2, sort_keys=True) + '\n'	DYNAMIC	args.output.write_text
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	4	PYTHON_IMPORT	PY_FROM_IMPORT	__future__	__future__	EXTERNAL_OR_STDLIB	annotations
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	6	PYTHON_IMPORT	PY_IMPORT	argparse	argparse	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	7	PYTHON_IMPORT	PY_IMPORT	csv	csv	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	8	PYTHON_IMPORT	PY_IMPORT	hashlib	hashlib	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	9	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	10	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	11	PYTHON_IMPORT	PY_IMPORT	stat	stat	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	12	PYTHON_IMPORT	PY_IMPORT	subprocess	subprocess	EXTERNAL_OR_STDLIB	-
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	13	PYTHON_IMPORT	PY_FROM_IMPORT	pathlib	pathlib	EXTERNAL_OR_STDLIB	Path
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	14	PYTHON_IMPORT	PY_FROM_IMPORT	typing	typing	EXTERNAL_OR_STDLIB	Any
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	16	PYTHON_IMPORT	PY_FROM_IMPORT	reference_boundary	reference_boundary	EXTERNAL_OR_STDLIB	occurrences
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	46	TEXT_REFERENCE	TEXT_REFERENCE	HANDOFF_ARCHIVE.md	HANDOFF_ARCHIVE.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	50	TEXT_REFERENCE	TEXT_REFERENCE	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	52	TEXT_REFERENCE	TEXT_REFERENCE	NEGATIVES_REGISTRY.md	NEGATIVES_REGISTRY.md	RESOLVED_TRACKED	-
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	76	FILE_PATH	FILE_PATH_CALL	path.open	path.open	DYNAMIC	path.open
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	81	FILE_PATH	FILE_PATH_CALL	w	reorganization_r1a/correction_2026-07-18/w	MISSING_OR_GENERATED	path.open
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	115	FILE_PATH	FILE_PATH_CALL	(repo / path).read_bytes	(repo / path).read_bytes	DYNAMIC	read_bytes
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	135	FILE_PATH	FILE_PATH_CALL	(repo / path).read_bytes	(repo / path).read_bytes	DYNAMIC	read_bytes
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	194	FILE_PATH	FILE_PATH_CALL	__file__	__file__	DYNAMIC	Path
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	202	FILE_PATH	FILE_PATH_CALL	(repo / path).read_bytes	(repo / path).read_bytes	DYNAMIC	read_bytes
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	217	FILE_PATH	FILE_PATH_CALL	(repo / source).read_bytes	(repo / source).read_bytes	DYNAMIC	read_bytes
